,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,DALLAS_ACTION,LA LAKERS_SCORE,DALLAS_SCORE
0,1,11:42.0,W. Ellington misses 2-pt jump shot from 20 ft,,0,0
1,1,11:41.0,,Defensive rebound by R. Rondo,0,0
2,1,11:26.0,,T. Chandler makes 2-pt dunk at rim (assist by R. Rondo),0,2
3,1,11:10.0,W. Johnson misses 3-pt jump shot from 23 ft,,0,2
4,1,11:10.0,,Defensive rebound by T. Chandler,0,2
5,1,11:03.0,,Shooting foul by J. Hill (drawn by T. Chandler),0,2
6,1,11:03.0,,T. Chandler makes free throw 1 of 2,0,3
7,1,11:03.0,,T. Chandler makes free throw 2 of 2,0,4
8,1,10:47.0,Turnover by J. Hill (bad pass; steal by D. Nowitzki),,0,4
9,1,10:42.0,,Turnover by T. Chandler (lost ball; steal by R. Price),0,4
10,1,10:32.0,Turnover by J. Hill (traveling),,0,4
11,1,10:20.0,,D. Nowitzki makes 2-pt jump shot from 17 ft (assist by T. Chandler),0,6
12,1,10:03.0,R. Price misses 3-pt jump shot from 26 ft,,0,6
13,1,10:02.0,,Defensive rebound by T. Chandler,0,6
14,1,9:52.0,,R. Rondo makes 2-pt jump shot from 19 ft,0,8
15,1,9:28.0,J. Hill misses 2-pt jump shot from 18 ft,,0,8
16,1,9:28.0,,Defensive rebound by D. Nowitzki,0,8
17,1,9:21.0,,T. Chandler makes 2-pt dunk at rim (assist by R. Rondo),0,10
18,1,9:07.0,LA Lakers full timeout,,0,10
19,1,8:58.0,J. Hill makes 2-pt jump shot from 14 ft (assist by R. Price),,2,10
20,1,8:35.0,,Turnover by T. Chandler (lost ball; steal by W. Johnson),2,10
21,1,8:25.0,E. Davis misses 2-pt layup from 1 ft,,2,10
22,1,8:23.0,Offensive rebound by J. Hill,,2,10
23,1,8:23.0,J. Hill misses 2-pt tip-in at rim,,2,10
24,1,8:22.0,,Defensive rebound by C. Parsons,2,10
25,1,8:17.0,,M. Ellis makes 2-pt layup at rim,2,12
26,1,8:00.0,J. Hill misses 2-pt jump shot from 7 ft,,2,12
27,1,7:59.0,,Defensive rebound by D. Nowitzki,2,12
28,1,7:45.0,,C. Parsons makes 2-pt jump shot from 15 ft,2,14
29,1,7:24.0,W. Ellington makes 3-pt jump shot from 24 ft (assist by E. Davis),,5,14
30,1,7:06.0,,C. Parsons misses 3-pt jump shot from 24 ft,5,14
31,1,7:05.0,Defensive rebound by E. Davis,,5,14
32,1,7:00.0,W. Ellington makes 2-pt layup at rim (assist by R. Price),,7,14
33,1,6:57.0,,Turnover by T. Chandler (bad pass),7,14
34,1,6:57.0,,D. Harris enters the game for R. Rondo,7,14
35,1,6:57.0,,C. Villanueva enters the game for D. Nowitzki,7,14
36,1,6:49.0,W. Johnson misses 3-pt jump shot from 23 ft,,7,14
37,1,6:49.0,,Defensive rebound by Team,7,14
38,1,6:33.0,,D. Harris misses 3-pt jump shot from 25 ft,7,14
39,1,6:32.0,Defensive rebound by W. Ellington,,7,14
40,1,6:25.0,Turnover by W. Ellington (lost ball; steal by D. Harris),,7,14
41,1,6:20.0,,T. Chandler makes 2-pt dunk at rim (assist by C. Parsons),7,16
42,1,6:00.0,Personal foul by M. Ellis (drawn by E. Davis),,7,16
43,1,5:56.0,R. Price makes 3-pt jump shot from 24 ft,,10,16
44,1,5:40.0,,Shooting foul by W. Ellington (drawn by T. Chandler),10,16
45,1,5:40.0,,T. Chandler makes free throw 1 of 2,10,17
46,1,5:40.0,,T. Chandler misses free throw 2 of 2,10,17
47,1,5:39.0,Defensive rebound by J. Hill,,10,17
48,1,5:17.0,R. Price misses 2-pt jump shot from 6 ft,,10,17
49,1,5:16.0,Offensive rebound by J. Hill,,10,17
50,1,5:15.0,J. Hill makes 2-pt hook shot from 7 ft,,12,17
51,1,5:00.0,,C. Villanueva misses 3-pt jump shot from 24 ft,12,17
52,1,4:59.0,Defensive rebound by J. Hill,,12,17
53,1,4:53.0,Shooting foul by T. Chandler (drawn by E. Davis),,12,17
54,1,4:53.0,E. Davis misses free throw 1 of 2,,12,17
55,1,4:53.0,Offensive rebound by Team,,12,17
56,1,4:53.0,,G. Smith enters the game for T. Chandler,12,17
57,1,4:53.0,N. Young enters the game for W. Johnson,,12,17
58,1,4:53.0,E. Davis makes free throw 2 of 2,,13,17
59,1,4:41.0,,M. Ellis makes 2-pt jump shot from 16 ft,13,19
60,1,4:24.0,N. Young misses 2-pt jump shot from 10 ft,,13,19
61,1,4:23.0,Offensive rebound by E. Davis,,13,19
62,1,4:22.0,Shooting foul by C. Villanueva (drawn by E. Davis),,13,19
63,1,4:22.0,E. Davis makes free throw 1 of 2,,14,19
64,1,4:22.0,C. Boozer enters the game for J. Hill,,14,19
65,1,4:22.0,E. Davis makes free throw 2 of 2,,15,19
66,1,4:07.0,,Offensive foul by G. Smith (drawn by W. Ellington),15,19
67,1,4:07.0,,Turnover by G. Smith (offensive foul),15,19
68,1,3:52.0,W. Ellington misses 2-pt jump shot from 21 ft,,15,19
69,1,3:52.0,,Defensive rebound by G. Smith,15,19
70,1,3:44.0,,G. Smith misses 2-pt layup from 1 ft (block by E. Davis),15,19
71,1,3:41.0,Defensive rebound by N. Young,,15,19
72,1,3:33.0,W. Ellington misses 3-pt jump shot from 23 ft,,15,19
73,1,3:32.0,Offensive rebound by E. Davis,,15,19
74,1,3:28.0,R. Price misses 3-pt jump shot from 24 ft,,15,19
75,1,3:27.0,,Defensive rebound by C. Villanueva,15,19
76,1,3:20.0,,C. Villanueva misses 2-pt layup from 1 ft,15,19
77,1,3:18.0,Defensive rebound by C. Boozer,,15,19
78,1,3:08.0,C. Boozer misses 2-pt jump shot from 15 ft,,15,19
79,1,3:07.0,Offensive rebound by E. Davis,,15,19
80,1,3:04.0,Turnover by N. Young (palming),,15,19
81,1,3:04.0,,Dallas full timeout,15,19
82,1,3:04.0,J. Lin enters the game for E. Davis,,15,19
83,1,3:04.0,R. Sacre enters the game for R. Price,,15,19
84,1,2:52.0,,C. Villanueva misses 3-pt jump shot from 23 ft,15,19
85,1,2:51.0,,Offensive rebound by C. Villanueva,15,19
86,1,2:48.0,,M. Ellis misses 2-pt jump shot from 6 ft,15,19
87,1,2:47.0,Defensive rebound by N. Young,,15,19
88,1,2:33.0,Turnover by N. Young (lost ball; steal by D. Harris),,15,19
89,1,2:30.0,,D. Harris makes 2-pt layup at rim (assist by C. Villanueva),15,21
90,1,2:05.0,C. Boozer misses 2-pt hook shot from 5 ft,,15,21
91,1,2:04.0,Offensive rebound by C. Boozer,,15,21
92,1,2:03.0,C. Boozer makes 2-pt jump shot from 3 ft,,17,21
93,1,1:42.0,,D. Harris misses 2-pt jump shot from 6 ft (block by J. Lin),17,21
94,1,1:42.0,,Offensive rebound by Team,17,21
95,1,1:42.0,,D. Nowitzki enters the game for C. Parsons,17,21
96,1,1:42.0,,R. Rondo enters the game for M. Ellis,17,21
97,1,1:42.0,,R. Jefferson enters the game for C. Villanueva,17,21
98,1,1:37.0,,R. Jefferson makes 2-pt dunk at rim,17,23
99,1,1:18.0,C. Boozer makes 2-pt layup at rim (assist by J. Lin),,19,23
100,1,0:53.0,,R. Jefferson makes 3-pt jump shot from 24 ft,19,26
101,1,0:34.0,J. Lin misses 2-pt jump shot from 8 ft,,19,26
102,1,0:33.0,,Defensive rebound by G. Smith,19,26
103,1,0:21.0,,Personal foul by C. Boozer (drawn by D. Nowitzki),19,26
104,1,0:21.0,J. Clarkson enters the game for W. Ellington,,19,26
105,1,0:12.0,,Turnover by R. Rondo (bad pass; steal by J. Clarkson),19,26
106,1,0:01.0,J. Clarkson misses 2-pt jump shot from 15 ft,,19,26
107,1,0:00.0,,Defensive rebound by R. Jefferson,19,26
108,2,11:45.0,,R. Rondo misses 2-pt hook shot from 8 ft,19,26
109,2,11:44.0,,Offensive rebound by R. Rondo,19,26
110,2,11:42.0,,R. Rondo makes 2-pt layup from 2 ft,19,28
111,2,11:16.0,C. Boozer makes 2-pt jump shot from 12 ft,,21,28
112,2,11:00.0,,D. Nowitzki makes 2-pt jump shot from 16 ft (assist by J. Barea),21,30
113,2,10:46.0,N. Young misses 3-pt jump shot from 23 ft,,21,30
114,2,10:45.0,,Defensive rebound by D. Nowitzki,21,30
115,2,10:35.0,,D. Nowitzki misses 2-pt jump shot from 14 ft,21,30
116,2,10:35.0,Defensive rebound by J. Lin,,21,30
117,2,10:35.0,,Loose ball foul by G. Smith (drawn by J. Lin),21,30
118,2,10:18.0,N. Young misses 2-pt jump shot from 18 ft,,21,30
119,2,10:17.0,,Defensive rebound by G. Smith,21,30
120,2,10:01.0,,J. Barea misses 2-pt jump shot from 9 ft,21,30
121,2,10:00.0,Defensive rebound by J. Lin,,21,30
122,2,9:53.0,C. Boozer misses 2-pt jump shot from 4 ft,,21,30
123,2,9:51.0,Offensive rebound by J. Clarkson,,21,30
124,2,9:50.0,J. Clarkson makes 2-pt layup at rim,,23,30
125,2,9:37.0,,Shooting foul by N. Young (drawn by R. Jefferson),23,30
126,2,9:37.0,,R. Jefferson misses free throw 1 of 2,23,30
127,2,9:37.0,,Offensive rebound by Team,23,30
128,2,9:37.0,,R. Jefferson misses free throw 2 of 2,23,30
129,2,9:36.0,Defensive rebound by C. Boozer,,23,30
130,2,9:27.0,C. Boozer makes 2-pt layup at rim (assist by N. Young),,25,30
131,2,9:27.0,Shooting foul by D. Nowitzki (drawn by C. Boozer),,25,30
132,2,9:27.0,C. Boozer misses free throw 1 of 1,,25,30
133,2,9:27.0,,Defensive rebound by R. Jefferson,25,30
134,2,9:06.0,,Turnover by R. Jefferson (lost ball; steal by N. Young),25,30
135,2,9:00.0,N. Young makes 3-pt jump shot from 24 ft,,28,30
136,2,8:46.0,,R. Rondo misses 2-pt jump shot from 20 ft,28,30
137,2,8:45.0,Defensive rebound by C. Boozer,,28,30
138,2,8:36.0,N. Young misses 2-pt jump shot from 11 ft,,28,30
139,2,8:35.0,Offensive rebound by J. Clarkson,,28,30
140,2,8:24.0,J. Lin makes 2-pt jump shot from 12 ft,,30,30
141,2,8:22.0,,Dallas full timeout,30,30
142,2,8:22.0,,T. Chandler enters the game for D. Nowitzki,30,30
143,2,8:22.0,,C. Villanueva enters the game for G. Smith,30,30
144,2,8:06.0,,R. Rondo makes 2-pt jump shot from 5 ft,30,32
145,2,7:35.0,C. Boozer misses 2-pt jump shot from 16 ft,,30,32
146,2,7:34.0,,Defensive rebound by R. Rondo,30,32
147,2,7:27.0,,R. Rondo makes 2-pt layup from 1 ft,30,34
148,2,7:05.0,N. Young misses 3-pt jump shot from 24 ft,,30,34
149,2,7:03.0,Offensive rebound by J. Clarkson,,30,34
150,2,6:55.0,C. Boozer misses 2-pt hook shot from 1 ft (block by C. Villanueva),,30,34
151,2,6:54.0,,Defensive rebound by Team,30,34
152,2,6:42.0,,T. Chandler misses 2-pt dunk at rim,30,34
153,2,6:41.0,Defensive rebound by N. Young,,30,34
154,2,6:35.0,C. Boozer makes 2-pt layup at rim (assist by J. Lin),,32,34
155,2,6:22.0,,Turnover by R. Rondo (lost ball; steal by J. Lin),32,34
156,2,6:07.0,Personal foul by J. Barea (drawn by N. Young),,32,34
157,2,6:07.0,J. Hill enters the game for R. Sacre,,32,34
158,2,6:07.0,E. Davis enters the game for C. Boozer,,32,34
159,2,6:07.0,,D. Harris enters the game for R. Rondo,32,34
160,2,6:07.0,,C. Parsons enters the game for R. Jefferson,32,34
161,2,6:07.0,,M. Ellis enters the game for J. Barea,32,34
162,2,6:00.0,,Violation by M. Ellis (kicked ball),32,34
163,2,5:44.0,J. Clarkson misses 3-pt jump shot from 22 ft,,32,34
164,2,5:43.0,,Defensive rebound by Team,32,34
165,2,5:37.0,,C. Parsons makes 2-pt layup from 2 ft,32,36
166,2,5:33.0,Turnover by N. Young (lost ball; steal by D. Harris),,32,36
167,2,5:28.0,,D. Harris makes 2-pt layup from 1 ft,32,38
168,2,5:19.0,LA Lakers full timeout,,32,38
169,2,5:19.0,Technical foul by N. Young,,32,38
170,2,5:19.0,W. Johnson enters the game for N. Young,,32,38
171,2,5:19.0,W. Ellington enters the game for J. Clarkson,,32,38
172,2,5:19.0,,M. Ellis makes technical free throw,32,39
173,2,5:06.0,J. Lin makes 3-pt jump shot from 24 ft,,35,39
174,2,4:51.0,,Turnover by M. Ellis (step out of bounds),35,39
175,2,4:35.0,Turnover by E. Davis (3 sec),,35,39
176,2,4:14.0,,C. Villanueva makes 3-pt jump shot from 24 ft (assist by M. Ellis),35,42
177,2,4:05.0,R. Price enters the game for J. Lin,,35,42
178,2,3:58.0,Personal foul by T. Chandler (drawn by J. Hill),,35,42
179,2,3:58.0,,G. Smith enters the game for T. Chandler,35,42
180,2,3:50.0,Offensive foul by J. Hill (drawn by G. Smith),,35,42
181,2,3:50.0,Turnover by J. Hill (offensive foul),,35,42
182,2,3:35.0,,C. Parsons makes 2-pt layup from 1 ft (assist by M. Ellis),35,44
183,2,3:27.0,Personal foul by C. Villanueva (drawn by E. Davis),,35,44
184,2,3:27.0,E. Davis makes free throw 1 of 2,,36,44
185,2,3:27.0,,R. Rondo enters the game for D. Harris,36,44
186,2,3:27.0,,D. Nowitzki enters the game for C. Villanueva,36,44
187,2,3:27.0,E. Davis makes free throw 2 of 2,,37,44
188,2,3:06.0,,Turnover by R. Rondo (bad pass; steal by W. Ellington),37,44
189,2,2:53.0,Turnover by J. Hill (lost ball; steal by G. Smith),,37,44
190,2,2:42.0,,R. Rondo makes 2-pt jump shot from 9 ft,37,46
191,2,2:28.0,W. Johnson misses 2-pt jump shot from 18 ft,,37,46
192,2,2:27.0,Offensive rebound by E. Davis,,37,46
193,2,2:27.0,Shooting foul by G. Smith (drawn by E. Davis),,37,46
194,2,2:27.0,Official timeout,,37,46
195,2,2:27.0,,T. Chandler enters the game for G. Smith,37,46
196,2,2:27.0,E. Davis misses free throw 1 of 2,,37,46
197,2,2:27.0,Offensive rebound by Team,,37,46
198,2,2:27.0,E. Davis makes free throw 2 of 2,,38,46
199,2,2:09.0,,C. Parsons misses 2-pt jump shot from 10 ft,38,46
200,2,2:08.0,Defensive rebound by J. Hill,,38,46
201,2,1:56.0,J. Hill misses 2-pt jump shot from 19 ft,,38,46
202,2,1:55.0,,Defensive rebound by R. Rondo,38,46
203,2,1:49.0,,D. Nowitzki misses 2-pt jump shot from 17 ft,38,46
204,2,1:48.0,Defensive rebound by W. Ellington,,38,46
205,2,1:31.0,W. Johnson misses 2-pt jump shot from 16 ft,,38,46
206,2,1:30.0,Offensive rebound by Team,,38,46
207,2,1:26.0,W. Ellington misses 2-pt jump shot from 20 ft,,38,46
208,2,1:25.0,,Defensive rebound by T. Chandler,38,46
209,2,1:20.0,,R. Rondo misses 2-pt jump shot from 22 ft,38,46
210,2,1:18.0,Defensive rebound by W. Johnson,,38,46
211,2,1:08.0,Shooting foul by M. Ellis (drawn by W. Ellington),,38,46
212,2,1:08.0,W. Ellington makes free throw 1 of 2,,39,46
213,2,1:08.0,W. Ellington makes free throw 2 of 2,,40,46
214,2,0:56.0,Violation by E. Davis (kicked ball),,40,46
215,2,0:49.0,,M. Ellis makes 2-pt layup from 1 ft,40,48
216,2,0:36.0,J. Hill makes 2-pt dunk at rim,,42,48
217,2,0:31.0,,Personal foul by R. Price (drawn by T. Chandler),42,48
218,2,0:25.0,,Turnover by M. Ellis (traveling),42,48
219,2,0:25.0,,G. Smith enters the game for T. Chandler,42,48
220,2,0:02.0,J. Hill misses 2-pt jump shot from 12 ft,,42,48
221,2,0:01.0,Offensive rebound by W. Ellington,,42,48
222,3,11:43.0,,D. Nowitzki makes 2-pt jump shot from 19 ft (assist by M. Ellis),42,50
223,3,11:33.0,Offensive foul by R. Price (drawn by C. Parsons),,42,50
224,3,11:33.0,Turnover by R. Price (offensive foul),,42,50
225,3,11:21.0,,D. Nowitzki misses 2-pt jump shot from 17 ft,42,50
226,3,11:21.0,Defensive rebound by W. Ellington,,42,50
227,3,11:11.0,W. Ellington misses 3-pt jump shot from 24 ft,,42,50
228,3,11:10.0,,Defensive rebound by T. Chandler,42,50
229,3,11:00.0,,D. Nowitzki misses 2-pt jump shot from 18 ft,42,50
230,3,10:59.0,Defensive rebound by E. Davis,,42,50
231,3,10:51.0,Shooting foul by C. Parsons (drawn by W. Johnson),,42,50
232,3,10:51.0,W. Johnson misses free throw 1 of 2,,42,50
233,3,10:51.0,Offensive rebound by Team,,42,50
234,3,10:51.0,W. Johnson makes free throw 2 of 2,,43,50
235,3,10:28.0,,D. Nowitzki makes 2-pt jump shot from 16 ft (assist by M. Ellis),43,52
236,3,10:12.0,Turnover by W. Johnson (bad pass; steal by M. Ellis),,43,52
237,3,10:08.0,,R. Rondo makes 2-pt layup from 1 ft (assist by M. Ellis),43,54
238,3,9:46.0,W. Johnson misses 3-pt jump shot from 24 ft,,43,54
239,3,9:45.0,,Defensive rebound by T. Chandler,43,54
240,3,9:40.0,,Personal foul by R. Price (drawn by C. Parsons),43,54
241,3,9:29.0,,T. Chandler makes 2-pt dunk at rim (assist by C. Parsons),43,56
242,3,9:10.0,Turnover by W. Ellington (bad pass; steal by M. Ellis),,43,56
243,3,9:01.0,,D. Nowitzki misses 2-pt jump shot from 12 ft,43,56
244,3,9:00.0,,Offensive rebound by R. Rondo,43,56
245,3,8:54.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,43,56
246,3,8:53.0,Defensive rebound by W. Johnson,,43,56
247,3,8:41.0,W. Johnson misses 2-pt jump shot from 18 ft,,43,56
248,3,8:40.0,,Defensive rebound by D. Nowitzki,43,56
249,3,8:28.0,,D. Nowitzki misses 2-pt jump shot from 19 ft,43,56
250,3,8:27.0,Defensive rebound by E. Davis,,43,56
251,3,8:09.0,J. Hill misses 2-pt jump shot from 18 ft,,43,56
252,3,8:09.0,,Defensive rebound by Team,43,56
253,3,8:09.0,Loose ball foul by E. Davis (drawn by D. Nowitzki),,43,56
254,3,8:09.0,,C. Villanueva enters the game for D. Nowitzki,43,56
255,3,7:58.0,,C. Parsons makes 2-pt layup from 1 ft,43,58
256,3,7:46.0,R. Price makes 2-pt jump shot from 15 ft,,45,58
257,3,7:38.0,,Turnover by R. Rondo (lost ball; steal by W. Ellington),45,58
258,3,7:37.0,Personal foul by R. Rondo (drawn by W. Ellington),,45,58
259,3,7:24.0,J. Hill misses 2-pt layup at rim,,45,58
260,3,7:22.0,Offensive rebound by E. Davis,,45,58
261,3,7:22.0,E. Davis misses 2-pt tip-in at rim,,45,58
262,3,7:19.0,Offensive rebound by W. Johnson,,45,58
263,3,7:15.0,W. Ellington misses 3-pt jump shot from 24 ft,,45,58
264,3,7:14.0,Offensive rebound by W. Johnson,,45,58
265,3,7:10.0,J. Hill makes 2-pt layup at rim (assist by W. Johnson),,47,58
266,3,7:09.0,,Dallas full timeout,47,58
267,3,6:47.0,,C. Villanueva misses 3-pt jump shot from 24 ft,47,58
268,3,6:47.0,,Offensive rebound by T. Chandler,47,58
269,3,6:47.0,Loose ball foul by W. Johnson (drawn by T. Chandler),,47,58
270,3,6:42.0,Violation by J. Hill (def goaltending),,47,58
271,3,6:42.0,,R. Rondo makes 2-pt jump shot from 4 ft,47,60
