,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,DETROIT_ACTION,GOLDEN STATE_SCORE,DETROIT_SCORE
42,1,7:27.0,S. Curry misses 2-pt jump shot from 3 ft (block by J. Smith),,8,13
43,1,7:25.0,,Defensive rebound by B. Jennings,8,13
44,1,7:20.0,,B. Jennings misses 2-pt jump shot from 3 ft (block by A. Bogut),8,13
45,1,7:19.0,,Offensive rebound by K. Caldwell-Pope,8,13
46,1,7:15.0,,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,8,13
47,1,7:14.0,Defensive rebound by H. Barnes,,8,13
48,1,7:04.0,S. Curry makes 2-pt layup at rim,,10,13
49,1,6:48.0,,A. Drummond misses 2-pt layup at rim,10,13
50,1,6:46.0,Defensive rebound by A. Bogut,,10,13
51,1,6:41.0,A. Bogut misses 2-pt layup from 1 ft,,10,13
52,1,6:38.0,,Defensive rebound by A. Drummond,10,13
53,1,6:28.0,,B. Jennings misses 2-pt jump shot from 10 ft,10,13
54,1,6:28.0,Defensive rebound by Team,,10,13
55,1,6:28.0,,Violation by K. Singler (kicked ball),10,13
56,1,6:28.0,,G. Monroe enters the game for A. Drummond,10,13
57,1,6:18.0,Turnover by D. Green (bad pass),,10,13
58,1,5:56.0,,G. Monroe misses 2-pt layup from 1 ft (block by A. Bogut),10,13
59,1,5:54.0,Defensive rebound by S. Curry,,10,13
60,1,5:48.0,Turnover by H. Barnes (bad pass),,10,13
61,1,5:48.0,,Detroit full timeout,10,13
62,1,5:48.0,A. Iguodala enters the game for H. Barnes,,10,13
63,1,5:23.0,,B. Jennings makes 2-pt jump shot from 15 ft,10,15
64,1,5:11.0,D. Green misses 3-pt jump shot from 24 ft,,10,15
65,1,5:10.0,,Defensive rebound by J. Smith,10,15
66,1,5:03.0,,J. Smith makes 2-pt dunk at rim (assist by B. Jennings),10,17
67,1,4:48.0,A. Iguodala misses 3-pt jump shot from 27 ft,,10,17
68,1,4:47.0,Offensive rebound by D. Green,,10,17
69,1,4:41.0,K. Thompson misses 2-pt jump shot from 17 ft,,10,17
70,1,4:40.0,,Defensive rebound by K. Singler,10,17
71,1,4:30.0,,Def 3 sec tech foul by D. Green,10,17
72,1,4:30.0,L. Barbosa enters the game for K. Thompson,,10,17
73,1,4:30.0,,B. Jennings makes technical free throw,10,18
74,1,4:15.0,,G. Monroe misses 2-pt hook shot from 3 ft,10,18
75,1,4:14.0,Defensive rebound by D. Green,,10,18
76,1,4:06.0,D. Green misses 2-pt layup from 1 ft,,10,18
77,1,4:05.0,Offensive rebound by A. Bogut,,10,18
78,1,4:04.0,A. Bogut makes 2-pt layup at rim,,12,18
79,1,3:50.0,,B. Jennings misses 3-pt jump shot from 25 ft,12,18
80,1,3:49.0,Defensive rebound by D. Green,,12,18
81,1,3:40.0,S. Curry makes 2-pt layup from 1 ft,,14,18
82,1,3:36.0,,Detroit full timeout,14,18
83,1,3:36.0,M. Speights enters the game for A. Bogut,,14,18
84,1,3:36.0,,A. Drummond enters the game for J. Smith,14,18
85,1,3:25.0,,Shooting foul by L. Barbosa (drawn by K. Caldwell-Pope),14,18
86,1,3:25.0,,K. Caldwell-Pope makes free throw 1 of 2,14,19
87,1,3:25.0,,C. Butler enters the game for K. Singler,14,19
88,1,3:25.0,,K. Caldwell-Pope makes free throw 2 of 2,14,20
89,1,3:15.0,S. Curry misses 2-pt jump shot from 21 ft,,14,20
90,1,3:14.0,,Defensive rebound by A. Drummond,14,20
91,1,2:59.0,,G. Monroe misses 2-pt jump shot from 4 ft,14,20
92,1,2:57.0,Defensive rebound by M. Speights,,14,20
93,1,2:53.0,L. Barbosa makes 2-pt layup from 1 ft (assist by S. Curry),,16,20
94,1,2:33.0,,K. Caldwell-Pope misses 2-pt jump shot from 3 ft (block by M. Speights),16,20
95,1,2:32.0,Defensive rebound by M. Speights,,16,20
96,1,2:31.0,Turnover by M. Speights (bad pass; steal by C. Butler),,16,20
97,1,2:26.0,,B. Jennings misses 2-pt jump shot from 10 ft,16,20
98,1,2:25.0,,Offensive rebound by A. Drummond,16,20
99,1,2:24.0,,A. Drummond misses 2-pt layup from 1 ft (block by M. Speights),16,20
100,1,2:24.0,,Offensive rebound by Team,16,20
101,1,2:17.0,,C. Butler misses 2-pt jump shot from 16 ft,16,20
102,1,2:11.0,Defensive rebound by A. Iguodala,,16,20
103,1,2:08.0,D. Green makes 2-pt layup at rim (assist by A. Iguodala),,18,20
104,1,1:54.0,,Turnover by B. Jennings (bad pass; steal by D. Green),18,20
105,1,1:50.0,L. Barbosa makes 2-pt layup at rim (assist by S. Curry),,20,20
106,1,1:43.0,,Detroit full timeout,20,20
107,1,1:43.0,H. Barnes enters the game for D. Green,,20,20
108,1,1:31.0,,K. Caldwell-Pope makes 2-pt jump shot from 22 ft (assist by B. Jennings),20,22
109,1,1:15.0,M. Speights misses 2-pt jump shot from 20 ft,,20,22
110,1,1:13.0,,Defensive rebound by G. Monroe,20,22
111,1,1:08.0,,Personal foul by M. Speights (drawn by B. Jennings),20,22
112,1,0:51.0,,B. Jennings misses 2-pt jump shot from 5 ft,20,22
113,1,0:50.0,Defensive rebound by M. Speights,,20,22
114,1,0:45.0,Shooting foul by C. Butler (drawn by A. Iguodala),,20,22
115,1,0:45.0,A. Iguodala makes free throw 1 of 2,,21,22
116,1,0:45.0,S. Livingston enters the game for S. Curry,,21,22
117,1,0:45.0,A. Iguodala misses free throw 2 of 2,,21,22
118,1,0:45.0,,Defensive rebound by C. Butler,21,22
119,1,0:28.0,,A. Drummond misses 2-pt jump shot from 3 ft,21,22
120,1,0:26.0,,Offensive rebound by A. Drummond,21,22
121,1,0:26.0,,Turnover by G. Monroe (offensive goaltending),21,22
122,1,0:07.0,Turnover by A. Iguodala (lost ball; steal by K. Caldwell-Pope),,21,22
123,1,0:03.0,,Shooting foul by L. Barbosa (drawn by B. Jennings),21,22
124,1,0:03.0,,B. Jennings makes free throw 1 of 2,21,23
125,1,0:03.0,,B. Jennings makes free throw 2 of 2,21,24
126,1,0:01.0,S. Livingston misses 3-pt jump shot from 47 ft,,21,24
127,1,0:00.0,Offensive rebound by Team,,21,24
128,2,11:40.0,,G. Monroe misses 2-pt layup from 1 ft,21,24
129,2,11:38.0,Defensive rebound by M. Speights,,21,24
130,2,11:22.0,M. Speights makes 2-pt layup at rim (assist by S. Livingston),,23,24
131,2,10:57.0,,A. Drummond misses 2-pt layup at rim,23,24
132,2,10:56.0,Defensive rebound by A. Iguodala,,23,24
133,2,10:49.0,H. Barnes misses 3-pt jump shot from 26 ft,,23,24
134,2,10:47.0,Offensive rebound by M. Speights,,23,24
135,2,10:45.0,M. Speights makes 2-pt tip-in at rim,,25,24
136,2,10:20.0,,Turnover by G. Monroe (lost ball; steal by K. Thompson),25,24
137,2,10:15.0,Shooting foul by D. Augustin (drawn by A. Iguodala),,25,24
138,2,10:15.0,A. Iguodala misses free throw 1 of 2,,25,24
139,2,10:15.0,Offensive rebound by Team,,25,24
140,2,10:15.0,A. Iguodala makes free throw 2 of 2,,26,24
141,2,10:02.0,,C. Butler misses 2-pt jump shot from 20 ft,26,24
142,2,10:01.0,,Offensive rebound by G. Monroe,26,24
143,2,9:42.0,,D. Augustin misses 2-pt jump shot from 5 ft (block by A. Iguodala),26,24
144,2,9:40.0,Defensive rebound by M. Speights,,26,24
145,2,9:33.0,K. Thompson misses 2-pt jump shot from 5 ft,,26,24
146,2,9:32.0,Offensive rebound by Team,,26,24
147,2,9:17.0,A. Iguodala misses 2-pt jump shot from 6 ft (block by G. Monroe),,26,24
148,2,9:15.0,,Defensive rebound by C. Butler,26,24
149,2,9:03.0,,Turnover by D. Augustin (palming),26,24
150,2,8:49.0,H. Barnes makes 2-pt jump shot from 17 ft (assist by S. Livingston),,28,24
151,2,8:30.0,Official timeout,,28,24
152,2,8:30.0,,J. Smith enters the game for G. Monroe,28,24
153,2,8:23.0,,C. Martin misses 3-pt jump shot from 24 ft,28,24
154,2,8:22.0,Defensive rebound by M. Speights,,28,24
155,2,8:09.0,H. Barnes makes 2-pt jump shot from 18 ft,,30,24
156,2,7:46.0,,D. Augustin makes 3-pt jump shot from 25 ft (assist by J. Smith),30,27
157,2,7:37.0,S. Livingston makes 2-pt jump shot from 7 ft,,32,27
158,2,7:23.0,,Turnover by D. Augustin (bad pass),32,27
159,2,7:12.0,Shooting foul by D. Augustin (drawn by S. Livingston),,32,27
160,2,7:12.0,S. Livingston makes free throw 1 of 2,,33,27
161,2,7:12.0,S. Livingston makes free throw 2 of 2,,34,27
162,2,7:01.0,,J. Smith misses 2-pt jump shot from 20 ft,34,27
163,2,7:00.0,Defensive rebound by S. Livingston,,34,27
164,2,6:54.0,M. Speights misses 2-pt jump shot from 13 ft,,34,27
165,2,6:53.0,Offensive rebound by Team,,34,27
166,2,6:47.0,M. Speights misses 2-pt layup at rim,,34,27
167,2,6:45.0,,Defensive rebound by A. Drummond,34,27
168,2,6:41.0,Offensive charge foul by C. Butler (drawn by M. Speights),,34,27
169,2,6:41.0,,Turnover by C. Butler (offensive foul),34,27
170,2,6:29.0,K. Thompson misses 2-pt layup from 1 ft,,34,27
171,2,6:28.0,,Defensive rebound by J. Smith,34,27
172,2,6:22.0,,A. Drummond makes 2-pt dunk at rim (assist by J. Smith),34,29
173,2,5:58.0,Shooting foul by A. Drummond (drawn by H. Barnes),,34,29
174,2,5:58.0,,Detroit full timeout,34,29
175,2,5:58.0,,K. Singler enters the game for C. Butler,34,29
176,2,5:58.0,,B. Jennings enters the game for D. Augustin,34,29
177,2,5:58.0,D. Green enters the game for A. Iguodala,,34,29
178,2,5:58.0,S. Curry enters the game for M. Speights,,34,29
179,2,5:58.0,A. Bogut enters the game for S. Livingston,,34,29
180,2,5:58.0,H. Barnes misses free throw 1 of 2,,34,29
181,2,5:58.0,Offensive rebound by Team,,34,29
182,2,5:58.0,H. Barnes makes free throw 2 of 2,,35,29
183,2,5:44.0,,Shooting foul by D. Green (drawn by J. Smith),35,29
184,2,5:44.0,,J. Smith makes free throw 1 of 2,35,30
185,2,5:44.0,,J. Smith misses free throw 2 of 2,35,30
186,2,5:43.0,Defensive rebound by H. Barnes,,35,30
187,2,5:28.0,Turnover by A. Bogut (bad pass; steal by J. Smith),,35,30
188,2,5:20.0,,A. Drummond misses 2-pt jump shot from 4 ft (block by A. Bogut),35,30
189,2,5:18.0,Defensive rebound by H. Barnes,,35,30
190,2,5:06.0,S. Curry makes 2-pt jump shot from 8 ft,,37,30
191,2,4:48.0,,C. Martin makes 2-pt jump shot from 21 ft (assist by J. Smith),37,32
192,2,4:35.0,D. Green misses 2-pt jump shot from 3 ft (block by A. Drummond),,37,32
193,2,4:34.0,,Defensive rebound by K. Singler,37,32
194,2,4:28.0,,K. Singler misses 3-pt jump shot from 26 ft,37,32
195,2,4:28.0,Defensive rebound by A. Bogut,,37,32
196,2,4:28.0,Personal foul by A. Drummond (drawn by A. Bogut),,37,32
197,2,4:28.0,,G. Monroe enters the game for A. Drummond,37,32
198,2,4:12.0,Turnover by S. Curry (lost ball; steal by J. Smith),,37,32
199,2,4:10.0,,Personal foul by A. Bogut (drawn by K. Singler),37,32
200,2,3:59.0,,J. Smith misses 2-pt jump shot from 5 ft,37,32
201,2,3:58.0,Defensive rebound by A. Bogut,,37,32
202,2,3:37.0,K. Thompson makes 3-pt jump shot from 23 ft (assist by S. Curry),,40,32
203,2,3:18.0,,K. Singler makes 3-pt jump shot from 26 ft (assist by J. Smith),40,35
204,2,3:07.0,D. Green makes 3-pt jump shot from 25 ft (assist by S. Curry),,43,35
205,2,2:51.0,,Shooting foul by A. Bogut (drawn by B. Jennings),43,35
206,2,2:51.0,Golden State full timeout,,43,35
207,2,2:51.0,M. Speights enters the game for A. Bogut,,43,35
208,2,2:51.0,,K. Caldwell-Pope enters the game for C. Martin,43,35
209,2,2:51.0,,B. Jennings makes free throw 1 of 2,43,36
210,2,2:51.0,,B. Jennings makes free throw 2 of 2,43,37
211,2,2:30.0,Turnover by M. Speights (bad pass; steal by J. Smith),,43,37
212,2,2:21.0,,G. Monroe makes 2-pt layup from 1 ft (assist by J. Smith),43,39
213,2,2:05.0,D. Green makes 3-pt jump shot from 26 ft (assist by H. Barnes),,46,39
214,2,1:46.0,,B. Jennings misses 3-pt jump shot from 23 ft,46,39
215,2,1:45.0,Defensive rebound by M. Speights,,46,39
216,2,1:37.0,S. Curry makes 3-pt jump shot from 26 ft,,49,39
217,2,1:18.0,,B. Jennings misses 2-pt layup from 2 ft,49,39
218,2,1:17.0,,Offensive rebound by B. Jennings,49,39
219,2,1:17.0,,Personal foul by D. Green (drawn by B. Jennings),49,39
220,2,1:04.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,49,39
221,2,1:03.0,Defensive rebound by K. Thompson,,49,39
222,2,0:54.0,Turnover by D. Green (bad pass),,49,39
223,2,0:39.0,,B. Jennings misses 2-pt layup at rim,49,39
224,2,0:37.0,Defensive rebound by K. Thompson,,49,39
225,2,0:32.0,Shooting foul by G. Monroe (drawn by M. Speights),,49,39
226,2,0:32.0,M. Speights makes free throw 1 of 2,,50,39
227,2,0:32.0,M. Speights makes free throw 2 of 2,,51,39
228,2,0:16.0,,Shooting foul by K. Thompson (drawn by G. Monroe),51,39
229,2,0:16.0,,G. Monroe makes free throw 1 of 2,51,40
230,2,0:16.0,,G. Monroe misses free throw 2 of 2,51,40
231,2,0:16.0,,Offensive rebound by J. Smith,51,40
232,2,0:09.0,,K. Singler misses 3-pt jump shot from 22 ft,51,40
233,2,0:08.0,Defensive rebound by H. Barnes,,51,40
234,2,0:01.0,D. Green makes 2-pt jump shot from 7 ft (assist by S. Curry),,53,40
235,3,11:38.0,,J. Smith makes 2-pt jump shot from 18 ft (assist by B. Jennings),53,42
236,3,11:21.0,A. Bogut makes 2-pt hook shot from 6 ft (assist by K. Thompson),,55,42
237,3,11:06.0,,J. Smith misses 2-pt jump shot from 5 ft,55,42
238,3,11:05.0,Defensive rebound by H. Barnes,,55,42
239,3,10:57.0,S. Curry makes 2-pt jump shot from 17 ft (assist by D. Green),,57,42
240,3,10:34.0,,Turnover by A. Drummond (lost ball),57,42
241,3,10:16.0,A. Bogut misses 2-pt hook shot from 6 ft,,57,42
242,3,10:16.0,Offensive rebound by H. Barnes,,57,42
243,3,10:16.0,Shooting foul by A. Drummond (drawn by H. Barnes),,57,42
244,3,10:16.0,H. Barnes makes free throw 1 of 2,,58,42
245,3,10:16.0,H. Barnes makes free throw 2 of 2,,59,42
246,3,10:02.0,,K. Caldwell-Pope misses 2-pt jump shot from 8 ft,59,42
247,3,10:01.0,Defensive rebound by D. Green,,59,42
248,3,9:49.0,D. Green makes 3-pt jump shot from 27 ft (assist by S. Curry),,62,42
249,3,9:25.0,,B. Jennings makes 3-pt jump shot from 25 ft (assist by K. Caldwell-Pope),62,45
250,3,9:06.0,D. Green misses 3-pt jump shot from 25 ft,,62,45
251,3,9:05.0,,Defensive rebound by J. Smith,62,45
252,3,8:56.0,,J. Smith misses 2-pt jump shot from 4 ft,62,45
253,3,8:55.0,Defensive rebound by D. Green,,62,45
254,3,8:46.0,D. Green makes 3-pt jump shot from 26 ft (assist by S. Curry),,65,45
255,3,8:46.0,,Detroit full timeout,65,45
256,3,8:29.0,,J. Smith misses 2-pt hook shot from 4 ft,65,45
257,3,8:27.0,Defensive rebound by H. Barnes,,65,45
258,3,8:13.0,K. Thompson misses 2-pt jump shot from 5 ft,,65,45
259,3,8:11.0,Offensive rebound by A. Bogut,,65,45
260,3,8:10.0,A. Bogut makes 2-pt tip-in from 1 ft,,67,45
261,3,7:51.0,,A. Drummond misses 2-pt hook shot from 5 ft,67,45
262,3,7:49.0,Defensive rebound by H. Barnes,,67,45
263,3,7:41.0,D. Green misses 3-pt jump shot from 26 ft,,67,45
264,3,7:41.0,,Defensive rebound by Team,67,45
265,3,7:41.0,,G. Monroe enters the game for A. Drummond,67,45
266,3,7:30.0,,B. Jennings misses 2-pt layup from 1 ft (block by A. Bogut),67,45
267,3,7:28.0,,Offensive rebound by B. Jennings,67,45
268,3,7:23.0,,G. Monroe makes 2-pt layup at rim (assist by J. Smith),67,47
269,3,7:15.0,Shooting foul by J. Smith (drawn by S. Curry),,67,47
270,3,7:15.0,S. Curry makes free throw 1 of 2,,68,47
271,3,7:15.0,S. Curry makes free throw 2 of 2,,69,47
272,3,7:01.0,,K. Caldwell-Pope makes 3-pt jump shot from 22 ft (assist by J. Smith),69,50
273,3,6:48.0,H. Barnes misses 2-pt layup at rim (block by K. Singler),,69,50
274,3,6:46.0,,Defensive rebound by G. Monroe,69,50
275,3,6:36.0,,K. Singler makes 3-pt jump shot from 24 ft (assist by J. Smith),69,53
276,3,6:36.0,Golden State full timeout,,69,53
277,3,6:36.0,A. Iguodala enters the game for H. Barnes,,69,53
278,3,6:17.0,K. Thompson makes 3-pt jump shot from 24 ft (assist by D. Green),,72,53
279,3,5:53.0,,J. Smith makes 2-pt layup at rim,72,55
280,3,5:32.0,Shooting foul by J. Smith (drawn by S. Curry),,72,55
281,3,5:32.0,S. Curry makes free throw 1 of 2,,73,55
282,3,5:32.0,S. Curry makes free throw 2 of 2,,74,55
283,3,5:12.0,,J. Smith misses 2-pt jump shot from 19 ft,74,55
284,3,5:11.0,Defensive rebound by K. Thompson,,74,55
285,3,5:05.0,Turnover by K. Thompson (bad pass; steal by K. Singler),,74,55
286,3,5:00.0,,K. Singler misses 2-pt layup from 1 ft,74,55
287,3,5:00.0,,Offensive rebound by G. Monroe,74,55
288,3,5:00.0,,Personal foul by S. Curry (drawn by G. Monroe),74,55
289,3,5:00.0,L. Barbosa enters the game for K. Thompson,,74,55
290,3,4:42.0,,B. Jennings makes 3-pt jump shot from 25 ft,74,58
291,3,4:23.0,Turnover by D. Green (lost ball; steal by K. Caldwell-Pope),,74,58
292,3,4:18.0,,K. Caldwell-Pope makes 2-pt dunk at rim (assist by J. Smith),74,60
293,3,4:13.0,Golden State full timeout,,74,60
294,3,4:13.0,S. Livingston enters the game for D. Green,,74,60
295,3,4:13.0,H. Barnes enters the game for S. Curry,,74,60
296,3,4:01.0,H. Barnes misses 3-pt jump shot from 28 ft,,74,60
297,3,3:59.0,,Defensive rebound by G. Monroe,74,60
298,3,3:50.0,,B. Jennings misses 3-pt jump shot from 27 ft,74,60
299,3,3:50.0,Defensive rebound by Team,,74,60
300,3,3:50.0,,Loose ball foul by G. Monroe (drawn by A. Bogut),74,60
301,3,3:32.0,L. Barbosa makes 2-pt jump shot from 16 ft,,76,60
302,3,3:09.0,,J. Smith misses 2-pt jump shot from 21 ft,76,60
303,3,3:08.0,Defensive rebound by A. Iguodala,,76,60
304,3,2:49.0,H. Barnes makes 2-pt jump shot from 16 ft,,78,60
305,3,2:32.0,M. Speights enters the game for A. Bogut,,78,60
306,3,2:23.0,,G. Monroe makes 2-pt layup at rim (assist by B. Jennings),78,62
307,3,2:11.0,A. Iguodala misses 3-pt jump shot from 26 ft,,78,62
308,3,2:11.0,,Defensive rebound by Team,78,62
309,3,2:11.0,,C. Butler enters the game for K. Singler,78,62
310,3,1:58.0,,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by J. Smith),78,65
311,3,1:40.0,M. Speights misses 2-pt jump shot from 15 ft,,78,65
312,3,1:39.0,,Defensive rebound by J. Smith,78,65
313,3,1:33.0,,Turnover by J. Smith (bad pass; steal by H. Barnes),78,65
314,3,1:27.0,L. Barbosa makes 2-pt layup at rim (assist by H. Barnes),,80,65
315,3,1:03.0,,K. Caldwell-Pope makes 2-pt jump shot from 15 ft (assist by B. Jennings),80,67
316,3,0:52.0,H. Barnes misses 3-pt jump shot from 24 ft,,80,67
317,3,0:51.0,,Defensive rebound by C. Butler,80,67
318,3,0:32.0,,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by B. Jennings),80,70
319,3,0:25.0,M. Speights makes 2-pt layup from 1 ft (assist by S. Livingston),,82,70
320,3,0:03.0,,Shooting foul by L. Barbosa (drawn by K. Caldwell-Pope),82,70
321,3,0:03.0,,K. Caldwell-Pope misses free throw 1 of 3,82,70
322,3,0:03.0,,Offensive rebound by Team,82,70
323,3,0:03.0,,K. Caldwell-Pope misses free throw 2 of 3,82,70
324,3,0:03.0,,Offensive rebound by Team,82,70
325,3,0:03.0,,K. Caldwell-Pope makes free throw 3 of 3,82,71
326,3,0:01.0,M. Speights misses 3-pt jump shot from 41 ft,,82,71
327,3,0:00.0,Offensive rebound by Team,,82,71
328,4,11:47.0,Shooting foul by C. Butler (drawn by A. Iguodala),,82,71
329,4,11:47.0,A. Iguodala makes free throw 1 of 2,,83,71
330,4,11:47.0,A. Iguodala makes free throw 2 of 2,,84,71
331,4,11:39.0,,Personal foul by S. Livingston (drawn by K. Caldwell-Pope),84,71
332,4,11:31.0,,Turnover by D. Augustin (bad pass; steal by S. Curry),84,71
333,4,11:14.0,M. Speights makes 2-pt layup at rim (assist by S. Curry),,86,71
334,4,10:57.0,,Shooting foul by M. Speights (drawn by G. Monroe),86,71
335,4,10:57.0,,G. Monroe misses free throw 1 of 2,86,71
336,4,10:57.0,,Offensive rebound by Team,86,71
337,4,10:57.0,,G. Monroe makes free throw 2 of 2,86,72
338,4,10:44.0,M. Speights misses 2-pt jump shot from 6 ft,,86,72
339,4,10:43.0,Offensive rebound by M. Speights,,86,72
340,4,10:37.0,S. Livingston makes 2-pt jump shot from 6 ft (assist by A. Iguodala),,88,72
341,4,10:20.0,,G. Monroe makes 2-pt hook shot from 3 ft (assist by D. Augustin),88,74
342,4,10:02.0,M. Speights misses 2-pt jump shot from 16 ft,,88,74
343,4,10:01.0,Offensive rebound by S. Curry,,88,74
344,4,9:55.0,S. Curry misses 3-pt jump shot from 25 ft,,88,74
345,4,9:54.0,,Defensive rebound by C. Butler,88,74
346,4,9:46.0,,Turnover by G. Monroe (offensive foul),88,74
347,4,9:46.0,Offensive charge foul by G. Monroe (drawn by M. Speights),,88,74
348,4,9:29.0,M. Speights misses 2-pt jump shot from 4 ft,,88,74
349,4,9:28.0,Offensive rebound by M. Speights,,88,74
350,4,9:28.0,Shooting foul by K. Caldwell-Pope (drawn by M. Speights),,88,74
351,4,9:28.0,M. Speights misses free throw 1 of 2,,88,74
352,4,9:28.0,Offensive rebound by Team,,88,74
353,4,9:28.0,M. Speights makes free throw 2 of 2,,89,74
354,4,9:10.0,,D. Augustin misses 2-pt jump shot from 4 ft,89,74
355,4,9:09.0,Defensive rebound by M. Speights,,89,74
356,4,8:51.0,M. Speights misses 2-pt jump shot from 4 ft,,89,74
357,4,8:50.0,,Defensive rebound by G. Monroe,89,74
358,4,8:38.0,,G. Monroe misses 2-pt jump shot from 5 ft,89,74
359,4,8:38.0,,Offensive rebound by Team,89,74
360,4,8:38.0,Loose ball foul by M. Speights (drawn by J. Jerebko),,89,74
361,4,8:38.0,Official timeout,,89,74
362,4,8:38.0,D. Green enters the game for H. Barnes,,89,74
363,4,8:38.0,K. Thompson enters the game for S. Curry,,89,74
364,4,8:29.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,89,74
365,4,8:28.0,,Offensive rebound by Team,89,74
366,4,8:21.0,,K. Caldwell-Pope misses 2-pt jump shot from 6 ft,89,74
367,4,8:21.0,,Offensive rebound by G. Monroe,89,74
368,4,8:21.0,,G. Monroe makes 2-pt tip-in at rim,89,76
369,4,8:21.0,,Shooting foul by D. Green (drawn by G. Monroe),89,76
370,4,8:21.0,,G. Monroe misses free throw 1 of 1,89,76
371,4,8:20.0,Defensive rebound by M. Speights,,89,76
372,4,8:05.0,M. Speights misses 2-pt jump shot from 18 ft,,89,76
373,4,8:04.0,,Defensive rebound by K. Caldwell-Pope,89,76
374,4,7:50.0,,Turnover by K. Caldwell-Pope (lost ball; steal by A. Iguodala),89,76
375,4,7:44.0,Personal foul by D. Augustin (drawn by K. Thompson),,89,76
376,4,7:44.0,A. Bogut enters the game for M. Speights,,89,76
377,4,7:32.0,K. Thompson misses 2-pt jump shot from 7 ft,,89,76
378,4,7:31.0,,Defensive rebound by J. Jerebko,89,76
379,4,7:30.0,,Turnover by J. Jerebko (bad pass),89,76
380,4,7:16.0,A. Iguodala misses 2-pt jump shot from 21 ft,,89,76
381,4,7:14.0,,Defensive rebound by K. Caldwell-Pope,89,76
382,4,7:05.0,,K. Caldwell-Pope misses 2-pt jump shot from 18 ft,89,76
383,4,7:04.0,Defensive rebound by A. Bogut,,89,76
384,4,6:50.0,A. Iguodala makes 3-pt jump shot from 25 ft (assist by K. Thompson),,92,76
385,4,6:36.0,,Shooting foul by A. Bogut (drawn by G. Monroe),92,76
