,QUARTER,TIME_REMAINING,CHICAGO_ACTION,PORTLAND_ACTION,CHICAGO_SCORE,PORTLAND_SCORE
36,1,6:46.0,,D. Lillard makes 3-pt jump shot from 24 ft,3,16
37,1,6:41.0,Chicago full timeout,,3,16
38,1,6:32.0,M. Dunleavy misses 2-pt layup from 1 ft,,3,16
39,1,6:31.0,,Defensive rebound by R. Lopez,3,16
40,1,6:21.0,,R. Lopez makes 2-pt layup from 1 ft (assist by D. Lillard),3,18
41,1,6:05.0,Shooting foul by N. Batum (drawn by M. Dunleavy),,3,18
42,1,6:05.0,M. Dunleavy makes free throw 1 of 2,,4,18
43,1,6:05.0,M. Dunleavy makes free throw 2 of 2,,5,18
44,1,5:44.0,,L. Aldridge misses 2-pt hook shot from 8 ft (block by J. Noah),5,18
45,1,5:42.0,Defensive rebound by M. Dunleavy,,5,18
46,1,5:35.0,A. Brooks makes 2-pt jump shot from 15 ft,,7,18
47,1,5:21.0,,L. Aldridge makes 2-pt jump shot from 20 ft (assist by D. Lillard),7,20
48,1,5:04.0,Turnover by A. Brooks (bad pass; steal by N. Batum),,7,20
49,1,5:03.0,,Personal foul by A. Brooks (drawn by N. Batum),7,20
50,1,5:03.0,,C. Kaman enters the game for R. Lopez,7,20
51,1,5:03.0,,S. Blake enters the game for N. Batum,7,20
52,1,5:03.0,N. Mirotić enters the game for J. Noah,,7,20
53,1,4:50.0,,W. Matthews misses 2-pt jump shot from 6 ft,7,20
54,1,4:49.0,Defensive rebound by T. Gibson,,7,20
55,1,4:39.0,T. Gibson misses 2-pt jump shot from 4 ft,,7,20
56,1,4:38.0,,Defensive rebound by L. Aldridge,7,20
57,1,4:22.0,,W. Matthews makes 2-pt layup from 1 ft,7,22
58,1,4:22.0,,Shooting foul by M. Dunleavy (drawn by W. Matthews),7,22
59,1,4:22.0,,W. Matthews misses free throw 1 of 1,7,22
60,1,4:21.0,Defensive rebound by T. Gibson,,7,22
61,1,4:11.0,Shooting foul by C. Kaman (drawn by J. Butler),,7,22
62,1,4:11.0,J. Butler makes free throw 1 of 2,,8,22
63,1,4:11.0,,A. Crabbe enters the game for W. Matthews,8,22
64,1,4:11.0,T. Snell enters the game for M. Dunleavy,,8,22
65,1,4:11.0,J. Butler makes free throw 2 of 2,,9,22
66,1,3:57.0,,L. Aldridge makes 3-pt jump shot from 22 ft (assist by D. Lillard),9,25
67,1,3:44.0,A. Brooks misses 2-pt jump shot from 14 ft,,9,25
68,1,3:43.0,,Defensive rebound by S. Blake,9,25
69,1,3:33.0,,Shooting foul by T. Gibson (drawn by C. Kaman),9,25
70,1,3:33.0,,C. Kaman misses free throw 1 of 2,9,25
71,1,3:33.0,,Offensive rebound by Team,9,25
72,1,3:33.0,,C. Kaman makes free throw 2 of 2,9,26
73,1,3:13.0,T. Gibson makes 2-pt jump shot from 14 ft (assist by A. Brooks),,11,26
74,1,3:00.0,,L. Aldridge makes 2-pt hook shot from 4 ft,11,28
75,1,2:46.0,Personal foul by A. Crabbe (drawn by J. Butler),,11,28
76,1,2:46.0,,Portland full timeout,11,28
77,1,2:46.0,,W. Barton enters the game for D. Lillard,11,28
78,1,2:33.0,J. Butler misses 2-pt jump shot from 4 ft,,11,28
79,1,2:31.0,Offensive rebound by T. Gibson,,11,28
80,1,2:31.0,,Violation by L. Aldridge (def goaltending),11,28
81,1,2:31.0,T. Gibson makes 2-pt layup at rim,,13,28
82,1,2:12.0,,S. Blake misses 3-pt jump shot from 23 ft,13,28
83,1,2:11.0,Defensive rebound by T. Snell,,13,28
84,1,1:59.0,N. Mirotić misses 2-pt jump shot from 8 ft,,13,28
85,1,1:58.0,,Defensive rebound by L. Aldridge,13,28
86,1,1:49.0,,A. Crabbe misses 3-pt jump shot from 24 ft,13,28
87,1,1:49.0,Defensive rebound by N. Mirotić,,13,28
88,1,1:35.0,Shooting foul by C. Kaman (drawn by T. Gibson),,13,28
89,1,1:35.0,T. Gibson misses free throw 1 of 2,,13,28
90,1,1:35.0,Offensive rebound by Team,,13,28
91,1,1:35.0,D. McDermott enters the game for J. Butler,,13,28
92,1,1:35.0,T. Gibson makes free throw 2 of 2,,14,28
93,1,1:12.0,,C. Kaman misses 2-pt jump shot from 17 ft,14,28
94,1,1:11.0,Defensive rebound by D. McDermott,,14,28
95,1,1:04.0,N. Mirotić makes 2-pt layup from 2 ft (assist by A. Brooks),,16,28
96,1,0:51.0,,L. Aldridge makes 2-pt layup from 1 ft (assist by S. Blake),16,30
97,1,0:51.0,,Shooting block foul by T. Gibson (drawn by L. Aldridge),16,30
98,1,0:51.0,N. Mohammed enters the game for T. Gibson,,16,30
99,1,0:51.0,,L. Aldridge misses free throw 1 of 1,16,30
100,1,0:50.0,Defensive rebound by N. Mirotić,,16,30
101,1,0:42.0,N. Mirotić makes 3-pt jump shot from 24 ft,,19,30
102,1,0:30.0,,S. Blake misses 3-pt jump shot from 24 ft,19,30
103,1,0:29.0,Defensive rebound by D. McDermott,,19,30
104,1,0:24.0,Personal block foul by S. Blake (drawn by A. Brooks),,19,30
105,1,0:24.0,A. Brooks makes free throw 1 of 2,,20,30
106,1,0:24.0,,D. Lillard enters the game for W. Barton,20,30
107,1,0:24.0,E. Moore enters the game for D. McDermott,,20,30
108,1,0:24.0,A. Brooks makes free throw 2 of 2,,21,30
109,1,0:01.0,,C. Kaman makes 2-pt layup from 2 ft (assist by D. Lillard),21,32
110,2,11:46.0,D. McDermott misses 2-pt jump shot from 20 ft,,21,32
111,2,11:45.0,,Defensive rebound by J. Freeland,21,32
112,2,11:36.0,,C. Kaman makes 2-pt jump shot from 17 ft (assist by S. Blake),21,34
113,2,11:24.0,Turnover by N. Mohammed (offensive foul),,21,34
114,2,11:24.0,Offensive foul by N. Mohammed (drawn by J. Freeland),,21,34
115,2,11:05.0,,C. Kaman misses 2-pt jump shot from 7 ft,21,34
116,2,11:05.0,Defensive rebound by N. Mirotić,,21,34
117,2,11:01.0,Shooting foul by J. Freeland (drawn by N. Mirotić),,21,34
118,2,11:01.0,N. Mirotić makes free throw 1 of 2,,22,34
119,2,11:01.0,N. Mirotić makes free throw 2 of 2,,23,34
120,2,10:41.0,,C. Kaman misses 2-pt hook shot from 4 ft,23,34
121,2,10:40.0,,Offensive rebound by J. Freeland,23,34
122,2,10:25.0,,Turnover by W. Barton (step out of bounds),23,34
123,2,10:13.0,E. Moore makes 2-pt jump shot from 19 ft (assist by N. Mohammed),,25,34
124,2,10:01.0,,N. Batum misses 3-pt jump shot from 24 ft,25,34
125,2,10:00.0,Defensive rebound by N. Mirotić,,25,34
126,2,9:54.0,Personal foul by J. Freeland (drawn by N. Mirotić),,25,34
127,2,9:46.0,D. McDermott makes 2-pt layup at rim (assist by E. Moore),,27,34
128,2,9:32.0,,C. Kaman makes 2-pt jump shot from 16 ft,27,36
129,2,9:32.0,,Shooting foul by N. Mohammed (drawn by C. Kaman),27,36
130,2,9:32.0,,C. Kaman makes free throw 1 of 1,27,37
131,2,9:24.0,N. Mirotić misses 3-pt jump shot from 25 ft,,27,37
132,2,9:22.0,,Defensive rebound by Team,27,37
133,2,9:02.0,,C. Kaman misses 2-pt hook shot from 5 ft,27,37
134,2,9:01.0,,Offensive rebound by J. Freeland,27,37
135,2,9:01.0,,J. Freeland misses 2-pt tip-in from 1 ft,27,37
136,2,8:59.0,Defensive rebound by N. Mirotić,,27,37
137,2,8:42.0,D. McDermott misses 3-pt jump shot from 25 ft,,27,37
138,2,8:41.0,,Defensive rebound by S. Blake,27,37
139,2,8:37.0,,Shooting foul by D. McDermott (drawn by J. Freeland),27,37
140,2,8:37.0,Official timeout,,27,37
141,2,8:37.0,,J. Freeland makes free throw 1 of 2,27,38
142,2,8:37.0,,J. Freeland makes free throw 2 of 2,27,39
143,2,8:24.0,D. McDermott makes 2-pt jump shot from 20 ft (assist by N. Mirotić),,29,39
144,2,8:05.0,,J. Freeland misses 2-pt layup from 2 ft (block by N. Mohammed),29,39
145,2,8:03.0,Defensive rebound by D. McDermott,,29,39
146,2,7:55.0,T. Snell makes 3-pt jump shot from 26 ft,,32,39
147,2,7:41.0,,C. Kaman misses 2-pt jump shot from 14 ft,32,39
148,2,7:40.0,Defensive rebound by N. Mohammed,,32,39
149,2,7:31.0,E. Moore misses 2-pt jump shot from 13 ft,,32,39
150,2,7:30.0,Offensive rebound by N. Mohammed,,32,39
151,2,7:28.0,N. Mohammed misses 2-pt layup from 1 ft (block by C. Kaman),,32,39
152,2,7:26.0,Offensive rebound by E. Moore,,32,39
153,2,7:20.0,E. Moore makes 3-pt jump shot from 23 ft,,35,39
154,2,7:18.0,,Portland full timeout,35,39
155,2,7:18.0,,D. Lillard enters the game for N. Batum,35,39
156,2,7:18.0,,W. Matthews enters the game for C. Kaman,35,39
157,2,7:18.0,,A. Crabbe enters the game for S. Blake,35,39
158,2,7:18.0,,R. Lopez enters the game for W. Barton,35,39
159,2,7:15.0,,Personal foul by E. Moore (drawn by A. Crabbe),35,39
160,2,6:58.0,,Shooting foul by N. Mirotić (drawn by W. Matthews),35,39
161,2,6:58.0,,W. Matthews makes free throw 1 of 2,35,40
162,2,6:58.0,,W. Matthews makes free throw 2 of 2,35,41
163,2,6:43.0,N. Mohammed misses 2-pt jump shot from 17 ft,,35,41
164,2,6:42.0,,Defensive rebound by D. Lillard,35,41
165,2,6:34.0,,D. Lillard misses 2-pt jump shot from 4 ft,35,41
166,2,6:31.0,Defensive rebound by N. Mirotić,,35,41
167,2,6:13.0,N. Mirotić makes 2-pt layup from 1 ft,,37,41
168,2,5:57.0,,A. Crabbe makes 2-pt layup at rim (assist by R. Lopez),37,43
169,2,5:40.0,E. Moore misses 2-pt jump shot from 18 ft,,37,43
170,2,5:40.0,Offensive rebound by Team,,37,43
171,2,5:40.0,,Loose ball foul by W. Matthews (drawn by N. Mirotić),37,43
172,2,5:35.0,D. McDermott misses 3-pt jump shot from 23 ft,,37,43
173,2,5:34.0,,Defensive rebound by J. Freeland,37,43
174,2,5:24.0,,W. Matthews makes 2-pt hook shot from 3 ft (assist by D. Lillard),37,45
175,2,5:06.0,E. Moore makes 2-pt jump shot from 5 ft,,39,45
176,2,4:46.0,,D. Lillard makes 3-pt jump shot from 25 ft (assist by W. Matthews),39,48
177,2,4:30.0,N. Mirotić misses 2-pt layup from 1 ft,,39,48
178,2,4:28.0,,Defensive rebound by D. Lillard,39,48
179,2,4:20.0,,D. Lillard makes 3-pt jump shot from 24 ft (assist by A. Crabbe),39,51
180,2,4:07.0,Chicago full timeout,,39,51
181,2,4:07.0,J. Noah enters the game for D. McDermott,,39,51
182,2,4:07.0,J. Butler enters the game for N. Mohammed,,39,51
183,2,4:07.0,,L. Aldridge enters the game for J. Freeland,39,51
184,2,4:04.0,Offensive foul by J. Noah (drawn by D. Lillard),,39,51
185,2,4:04.0,Turnover by J. Noah (offensive foul),,39,51
186,2,3:49.0,,W. Matthews makes 2-pt dunk at rim (assist by L. Aldridge),39,53
187,2,3:30.0,E. Moore misses 2-pt jump shot from 3 ft,,39,53
188,2,3:29.0,Offensive rebound by J. Noah,,39,53
189,2,3:29.0,J. Noah misses 2-pt tip-in at rim,,39,53
190,2,3:28.0,,Defensive rebound by A. Crabbe,39,53
191,2,3:15.0,,L. Aldridge misses 2-pt jump shot from 20 ft,39,53
192,2,3:14.0,Defensive rebound by T. Snell,,39,53
193,2,2:56.0,N. Mirotić misses 3-pt jump shot from 25 ft,,39,53
194,2,2:55.0,,Defensive rebound by D. Lillard,39,53
195,2,2:46.0,,D. Lillard makes 2-pt layup from 1 ft,39,55
196,2,2:28.0,N. Mirotić misses 2-pt layup from 1 ft (block by L. Aldridge),,39,55
197,2,2:26.0,,Defensive rebound by W. Matthews,39,55
198,2,2:14.0,,L. Aldridge makes 2-pt jump shot from 10 ft,39,57
199,2,1:58.0,J. Butler misses 2-pt jump shot from 16 ft,,39,57
200,2,1:57.0,,Defensive rebound by W. Matthews,39,57
201,2,1:54.0,,A. Crabbe makes 2-pt dunk at rim (assist by W. Matthews),39,59
202,2,1:39.0,Chicago full timeout,,39,59
203,2,1:39.0,A. Brooks enters the game for E. Moore,,39,59
204,2,1:34.0,J. Butler misses 2-pt jump shot from 15 ft,,39,59
205,2,1:33.0,Offensive rebound by J. Noah,,39,59
206,2,1:33.0,J. Noah makes 2-pt tip-in from 1 ft,,41,59
207,2,1:19.0,,D. Lillard makes 2-pt layup from 2 ft,41,61
208,2,1:00.0,A. Brooks misses 3-pt jump shot from 25 ft,,41,61
209,2,1:00.0,Offensive rebound by J. Butler,,41,61
210,2,0:53.0,J. Butler misses 2-pt layup at rim (block by R. Lopez),,41,61
211,2,0:51.0,,Defensive rebound by R. Lopez,41,61
212,2,0:47.0,,Turnover by D. Lillard (bad pass; steal by A. Brooks),41,61
213,2,0:42.0,N. Mirotić makes 2-pt layup from 2 ft (assist by J. Butler),,43,61
214,2,0:31.0,,Turnover by R. Lopez (traveling),43,61
215,2,0:23.0,Turnover by A. Brooks (bad pass; steal by L. Aldridge),,43,61
216,2,0:04.0,,Turnover by D. Lillard (bad pass; steal by T. Snell),43,61
217,3,11:40.0,Turnover by M. Dunleavy (lost ball; steal by W. Matthews),,43,61
218,3,11:36.0,,W. Matthews makes 2-pt layup from 1 ft,43,63
219,3,11:13.0,T. Gibson misses 2-pt jump shot from 19 ft,,43,63
220,3,11:12.0,,Defensive rebound by N. Batum,43,63
221,3,11:03.0,,N. Batum misses 2-pt jump shot from 19 ft,43,63
222,3,11:02.0,Defensive rebound by T. Gibson,,43,63
223,3,10:50.0,J. Noah makes 2-pt layup from 1 ft (assist by M. Dunleavy),,45,63
224,3,10:31.0,,D. Lillard misses 2-pt jump shot from 17 ft,45,63
225,3,10:30.0,Defensive rebound by T. Gibson,,45,63
226,3,10:19.0,A. Brooks misses 2-pt hook shot from 9 ft,,45,63
227,3,10:17.0,,Defensive rebound by R. Lopez,45,63
228,3,9:59.0,,R. Lopez misses 2-pt hook shot from 10 ft,45,63
229,3,9:58.0,,Offensive rebound by L. Aldridge,45,63
230,3,9:55.0,,L. Aldridge misses 2-pt jump shot from 14 ft,45,63
231,3,9:54.0,,Offensive rebound by L. Aldridge,45,63
232,3,9:52.0,,R. Lopez misses 2-pt tip-in from 1 ft,45,63
233,3,9:49.0,,Offensive rebound by R. Lopez,45,63
234,3,9:49.0,,L. Aldridge misses 2-pt layup from 1 ft,45,63
235,3,9:48.0,,Offensive rebound by L. Aldridge,45,63
236,3,9:48.0,Technical foul by A. Brooks,,45,63
237,3,9:48.0,,Technical foul by W. Matthews,45,63
238,3,9:48.0,,D. Lillard makes flagrant free throw 1 of 2,45,64
239,3,9:48.0,,D. Lillard makes flagrant free throw 2 of 2,45,65
240,3,9:48.0,,D. Lillard makes flagrant free throw 1 of 1,45,66
241,3,9:32.0,,Shooting foul by J. Noah (drawn by L. Aldridge),45,66
242,3,9:32.0,,L. Aldridge makes free throw 1 of 2,45,67
243,3,9:32.0,,L. Aldridge makes free throw 2 of 2,45,68
244,3,9:13.0,A. Brooks misses 2-pt layup from 1 ft (block by L. Aldridge),,45,68
245,3,9:11.0,,Defensive rebound by D. Lillard,45,68
246,3,8:58.0,,R. Lopez makes 2-pt dunk at rim (assist by L. Aldridge),45,70
247,3,8:36.0,J. Butler makes 2-pt layup from 1 ft,,47,70
248,3,8:18.0,,Turnover by W. Matthews (lost ball; steal by J. Noah),47,70
249,3,8:11.0,T. Gibson makes 2-pt layup from 1 ft (assist by A. Brooks),,49,70
250,3,7:57.0,,N. Batum makes 2-pt jump shot from 7 ft (assist by D. Lillard),49,72
251,3,7:34.0,J. Butler misses 3-pt jump shot from 24 ft,,49,72
252,3,7:33.0,,Defensive rebound by L. Aldridge,49,72
253,3,7:28.0,,Turnover by D. Lillard (bad pass; steal by J. Butler),49,72
254,3,7:15.0,J. Butler misses 2-pt jump shot from 20 ft,,49,72
255,3,7:14.0,,Defensive rebound by L. Aldridge,49,72
256,3,7:00.0,,Turnover by W. Matthews (traveling),49,72
257,3,6:46.0,J. Noah misses 2-pt jump shot from 21 ft,,49,72
258,3,6:45.0,,Defensive rebound by R. Lopez,49,72
259,3,6:36.0,,Personal foul by J. Noah (drawn by L. Aldridge),49,72
260,3,6:21.0,,W. Matthews misses 2-pt jump shot from 18 ft,49,72
261,3,6:20.0,Defensive rebound by A. Brooks,,49,72
262,3,6:11.0,T. Gibson misses 2-pt jump shot from 7 ft,,49,72
263,3,6:10.0,Offensive rebound by J. Butler,,49,72
264,3,6:10.0,J. Butler makes 2-pt tip-in at rim,,51,72
265,3,6:04.0,,Shooting foul by J. Butler (drawn by R. Lopez),51,72
266,3,6:04.0,Chicago full timeout,,51,72
267,3,6:04.0,N. Mirotić enters the game for T. Gibson,,51,72
268,3,6:04.0,,R. Lopez makes free throw 1 of 2,51,73
269,3,6:04.0,,R. Lopez makes free throw 2 of 2,51,74
270,3,5:50.0,A. Brooks misses 2-pt jump shot from 15 ft,,51,74
271,3,5:49.0,,Defensive rebound by N. Batum,51,74
272,3,5:37.0,,N. Batum makes 3-pt jump shot from 26 ft (assist by L. Aldridge),51,77
273,3,5:18.0,A. Brooks makes 3-pt jump shot from 24 ft (assist by N. Mirotić),,54,77
274,3,4:58.0,,R. Lopez makes 2-pt layup at rim (assist by W. Matthews),54,79
275,3,4:46.0,J. Noah makes 2-pt jump shot from 20 ft,,56,79
276,3,4:28.0,,L. Aldridge misses 2-pt jump shot from 15 ft,56,79
277,3,4:26.0,Defensive rebound by M. Dunleavy,,56,79
278,3,4:14.0,A. Brooks makes 2-pt jump shot from 7 ft,,58,79
279,3,3:52.0,,D. Lillard makes 2-pt jump shot from 10 ft,58,81
280,3,3:40.0,J. Noah misses 2-pt hook shot from 4 ft,,58,81
281,3,3:39.0,,Defensive rebound by L. Aldridge,58,81
282,3,3:31.0,,D. Lillard makes 3-pt jump shot from 25 ft,58,84
283,3,3:19.0,A. Brooks misses 3-pt jump shot from 26 ft,,58,84
284,3,3:18.0,,Defensive rebound by R. Lopez,58,84
285,3,3:08.0,,Turnover by N. Batum (bad pass; steal by M. Dunleavy),58,84
286,3,3:00.0,J. Noah misses 2-pt layup at rim,,58,84
287,3,2:59.0,,Defensive rebound by L. Aldridge,58,84
288,3,2:53.0,,Turnover by W. Matthews (bad pass; steal by M. Dunleavy),58,84
289,3,2:49.0,Shooting foul by L. Aldridge (drawn by J. Noah),,58,84
290,3,2:49.0,,Portland full timeout,58,84
291,3,2:49.0,T. Snell enters the game for M. Dunleavy,,58,84
292,3,2:49.0,,S. Blake enters the game for N. Batum,58,84
293,3,2:49.0,,C. Kaman enters the game for R. Lopez,58,84
294,3,2:49.0,,A. Crabbe enters the game for D. Lillard,58,84
295,3,2:49.0,J. Noah misses free throw 1 of 2,,58,84
296,3,2:49.0,Offensive rebound by Team,,58,84
297,3,2:49.0,J. Noah makes free throw 2 of 2,,59,84
298,3,2:32.0,,C. Kaman makes 2-pt layup from 1 ft (assist by L. Aldridge),59,86
299,3,2:09.0,J. Butler makes 2-pt jump shot from 20 ft (assist by J. Noah),,61,86
300,3,1:44.0,,A. Crabbe makes 3-pt jump shot from 26 ft (assist by S. Blake),61,89
301,3,1:28.0,Shooting foul by C. Kaman (drawn by J. Butler),,61,89
302,3,1:28.0,J. Butler misses free throw 1 of 2,,61,89
303,3,1:28.0,Offensive rebound by Team,,61,89
304,3,1:28.0,N. Mohammed enters the game for J. Noah,,61,89
305,3,1:28.0,E. Moore enters the game for A. Brooks,,61,89
306,3,1:28.0,J. Butler makes free throw 2 of 2,,62,89
307,3,1:10.0,,W. Matthews misses 3-pt jump shot from 23 ft,62,89
308,3,1:09.0,Defensive rebound by N. Mirotić,,62,89
309,3,0:59.0,N. Mirotić makes 3-pt jump shot from 26 ft (assist by J. Butler),,65,89
310,3,0:42.0,,L. Aldridge misses 2-pt hook shot from 4 ft,65,89
311,3,0:40.0,Defensive rebound by T. Snell,,65,89
312,3,0:35.0,Turnover by T. Snell (lost ball),,65,89
313,3,0:21.0,,A. Crabbe misses 2-pt jump shot from 21 ft,65,89
314,3,0:20.0,Defensive rebound by J. Butler,,65,89
315,3,0:01.0,J. Butler misses 2-pt jump shot from 17 ft,,65,89
316,3,0:00.0,,Defensive rebound by C. Kaman,65,89
317,4,11:42.0,,C. Kaman misses 2-pt jump shot from 14 ft,65,89
318,4,11:40.0,Defensive rebound by N. Mirotić,,65,89
319,4,11:25.0,N. Mirotić makes 3-pt jump shot from 26 ft (assist by E. Moore),,68,89
320,4,11:02.0,,D. Wright makes 2-pt jump shot from 13 ft,68,91
321,4,10:44.0,Shooting foul by M. Leonard (drawn by N. Mirotić),,68,91
322,4,10:44.0,N. Mirotić makes free throw 1 of 2,,69,91
323,4,10:44.0,N. Mirotić misses free throw 2 of 2,,69,91
324,4,10:44.0,,Defensive rebound by C. Kaman,69,91
325,4,10:28.0,,M. Leonard makes 2-pt jump shot from 4 ft (assist by S. Blake),69,93
326,4,10:13.0,Shooting foul by S. Blake (drawn by E. Moore),,69,93
327,4,10:13.0,E. Moore misses free throw 1 of 2,,69,93
328,4,10:13.0,Offensive rebound by Team,,69,93
329,4,10:13.0,E. Moore misses free throw 2 of 2,,69,93
330,4,10:11.0,,Defensive rebound by D. Wright,69,93
331,4,9:50.0,,Turnover by C. Kaman (bad pass; steal by D. McDermott),69,93
332,4,9:42.0,T. Snell misses 3-pt jump shot from 27 ft,,69,93
333,4,9:41.0,,Defensive rebound by C. Kaman,69,93
334,4,9:28.0,,C. Kaman misses 2-pt jump shot from 17 ft,69,93
335,4,9:27.0,Defensive rebound by E. Moore,,69,93
336,4,9:15.0,N. Mirotić misses 2-pt layup from 2 ft (block by C. Kaman),,69,93
337,4,9:14.0,,Defensive rebound by M. Leonard,69,93
338,4,9:07.0,,D. Wright misses 2-pt jump shot from 10 ft,69,93
339,4,9:06.0,Defensive rebound by D. McDermott,,69,93
340,4,9:01.0,Chicago full timeout,,69,93
341,4,8:53.0,Turnover by E. Moore (bad pass; steal by M. Leonard),,69,93
342,4,8:50.0,,Clear path foul by N. Mirotić,69,93
343,4,8:50.0,,A. Crabbe makes clear path free throw 1 of 2,69,94
344,4,8:50.0,,A. Crabbe makes clear path free throw 2 of 2,69,95
345,4,8:34.0,,D. Wright misses 2-pt jump shot from 22 ft,69,95
346,4,8:33.0,Defensive rebound by N. Mohammed,,69,95
347,4,8:18.0,N. Mohammed misses 2-pt jump shot from 16 ft,,69,95
348,4,8:17.0,,Defensive rebound by M. Leonard,69,95
349,4,8:04.0,,S. Blake misses 2-pt hook shot from 5 ft,69,95
350,4,8:03.0,Defensive rebound by N. Mirotić,,69,95
351,4,7:51.0,Shooting foul by M. Leonard (drawn by N. Mirotić),,69,95
352,4,7:51.0,N. Mirotić makes free throw 1 of 2,,70,95
353,4,7:51.0,,W. Barton enters the game for A. Crabbe,70,95
354,4,7:51.0,,T. Robinson enters the game for C. Kaman,70,95
355,4,7:51.0,N. Mirotić makes free throw 2 of 2,,71,95
356,4,7:33.0,,M. Leonard misses 2-pt jump shot from 8 ft,71,95
357,4,7:32.0,Defensive rebound by N. Mirotić,,71,95
358,4,7:24.0,Personal foul by W. Barton (drawn by T. Snell),,71,95
359,4,7:17.0,D. McDermott misses 3-pt jump shot from 25 ft,,71,95
360,4,7:16.0,,Defensive rebound by D. Wright,71,95
361,4,7:05.0,,M. Leonard misses 3-pt jump shot from 27 ft,71,95
362,4,7:04.0,Defensive rebound by N. Mirotić,,71,95
363,4,6:53.0,D. McDermott misses 2-pt layup at rim,,71,95
364,4,6:51.0,,Defensive rebound by M. Leonard,71,95
365,4,6:46.0,,D. Wright misses 3-pt jump shot from 23 ft,71,95
366,4,6:44.0,Defensive rebound by E. Moore,,71,95
367,4,6:37.0,E. Moore makes 2-pt jump shot from 9 ft,,73,95
368,4,6:24.0,,Turnover by W. Barton (palming),73,95
369,4,6:24.0,,Portland full timeout,73,95
370,4,6:15.0,Turnover by N. Mirotić (traveling),,73,95
371,4,5:50.0,,S. Blake misses 2-pt jump shot from 19 ft,73,95
372,4,5:49.0,Defensive rebound by E. Moore,,73,95
373,4,5:30.0,Personal foul by S. Blake (drawn by N. Mirotić),,73,95
374,4,5:30.0,N. Mirotić makes free throw 1 of 2,,74,95
375,4,5:30.0,N. Mirotić misses free throw 2 of 2,,74,95
376,4,5:29.0,,Defensive rebound by D. Wright,74,95
377,4,5:13.0,,M. Leonard misses 2-pt hook shot from 5 ft,74,95
378,4,5:12.0,Defensive rebound by N. Mohammed,,74,95
379,4,4:54.0,T. Snell makes 2-pt jump shot from 11 ft,,76,95
380,4,4:43.0,,Turnover by M. Leonard (lost ball),76,95
381,4,4:33.0,D. McDermott misses 2-pt layup from 1 ft,,76,95
382,4,4:32.0,Offensive rebound by N. Mohammed,,76,95
383,4,4:31.0,Shooting foul by T. Robinson (drawn by N. Mohammed),,76,95
384,4,4:31.0,N. Mohammed makes free throw 1 of 2,,77,95
