,QUARTER,TIME_REMAINING,BOSTON_ACTION,CHICAGO_ACTION,BOSTON_SCORE,CHICAGO_SCORE
52,1,5:46.0,J. Sullinger misses 2-pt jump shot from 10 ft,,11,7
53,1,5:45.0,,Defensive rebound by P. Gasol,11,7
54,1,5:35.0,,N. Mirotić misses 2-pt layup from 4 ft (block by J. Green),11,7
55,1,5:33.0,Defensive rebound by J. Sullinger,,11,7
56,1,5:32.0,Turnover by J. Sullinger (bad pass),,11,7
57,1,5:32.0,,Chicago full timeout,11,7
58,1,5:19.0,,D. Rose misses 2-pt jump shot from 18 ft,11,7
59,1,5:18.0,,Offensive rebound by J. Noah,11,7
60,1,5:18.0,,Shooting foul by B. Wright (drawn by J. Noah),11,7
61,1,5:18.0,,J. Noah makes free throw 1 of 2,11,8
62,1,5:18.0,,J. Noah misses free throw 2 of 2,11,8
63,1,5:18.0,Defensive rebound by B. Wright,,11,8
64,1,4:59.0,J. Green misses 3-pt jump shot from 25 ft,,11,8
65,1,4:58.0,,Defensive rebound by P. Gasol,11,8
66,1,4:47.0,,J. Noah makes 2-pt layup from 2 ft (assist by P. Gasol),11,10
67,1,4:24.0,E. Turner misses 2-pt jump shot from 13 ft,,11,10
68,1,4:23.0,Offensive rebound by B. Wright,,11,10
69,1,4:20.0,E. Turner makes 3-pt jump shot from 25 ft (assist by B. Wright),,14,10
70,1,4:05.0,,K. Hinrich makes 2-pt jump shot from 19 ft (assist by N. Mirotić),14,12
71,1,3:46.0,A. Bradley makes 2-pt layup from 1 ft,,16,12
72,1,3:32.0,,N. Mirotić misses 3-pt jump shot from 23 ft,16,12
73,1,3:31.0,Defensive rebound by A. Bradley,,16,12
74,1,3:20.0,J. Sullinger makes 2-pt layup from 3 ft (assist by E. Turner),,18,12
75,1,3:06.0,,D. Rose misses 2-pt layup from 2 ft,18,12
76,1,3:04.0,,Offensive rebound by J. Noah,18,12
77,1,3:04.0,,J. Noah makes 2-pt tip-in at rim,18,14
78,1,2:48.0,A. Bradley misses 2-pt jump shot from 21 ft,,18,14
79,1,2:47.0,Offensive rebound by J. Sullinger,,18,14
80,1,2:46.0,J. Sullinger misses 2-pt layup from 2 ft (block by P. Gasol),,18,14
81,1,2:44.0,Offensive rebound by Team,,18,14
82,1,2:44.0,Boston full timeout,,18,14
83,1,2:44.0,,T. Gibson enters the game for J. Noah,18,14
84,1,2:44.0,,E. Moore enters the game for D. Rose,18,14
85,1,2:44.0,,A. Brooks enters the game for K. Hinrich,18,14
86,1,2:44.0,M. Smart enters the game for J. Sullinger,,18,14
87,1,2:44.0,K. Olynyk enters the game for A. Bradley,,18,14
88,1,2:30.0,J. Green misses 2-pt jump shot from 22 ft,,18,14
89,1,2:29.0,,Defensive rebound by P. Gasol,18,14
90,1,2:17.0,,Personal foul by J. Green (drawn by T. Gibson),18,14
91,1,2:17.0,P. Pressey enters the game for E. Turner,,18,14
92,1,2:04.0,,A. Brooks misses 3-pt jump shot from 29 ft,18,14
93,1,2:03.0,,Offensive rebound by Team,18,14
94,1,2:03.0,,Turnover by Team (shot clock),18,14
95,1,1:51.0,J. Green misses 2-pt layup from 1 ft,,18,14
96,1,1:51.0,Offensive rebound by Team,,18,14
97,1,1:51.0,J. Crowder enters the game for J. Green,,18,14
98,1,1:51.0,,T. Snell enters the game for N. Mirotić,18,14
99,1,1:49.0,B. Wright makes 2-pt dunk at rim (assist by P. Pressey),,20,14
100,1,1:30.0,,P. Gasol misses 2-pt tip-in from 1 ft,20,14
101,1,1:30.0,,Offensive rebound by P. Gasol,20,14
102,1,1:30.0,,A. Brooks misses 2-pt layup from 1 ft,20,14
103,1,1:29.0,,Offensive rebound by P. Gasol,20,14
104,1,1:29.0,,P. Gasol makes 2-pt tip-in from 1 ft,20,16
105,1,1:14.0,P. Pressey makes 3-pt jump shot from 25 ft,,23,16
106,1,0:57.0,,T. Snell misses 3-pt jump shot from 23 ft,23,16
107,1,0:55.0,Defensive rebound by P. Pressey,,23,16
108,1,0:43.0,B. Wright misses 2-pt hook shot from 3 ft,,23,16
109,1,0:42.0,,Defensive rebound by P. Gasol,23,16
110,1,0:34.0,,A. Brooks misses 2-pt layup at rim (block by P. Pressey),23,16
111,1,0:32.0,,Offensive rebound by T. Gibson,23,16
112,1,0:32.0,,T. Gibson misses 2-pt layup from 2 ft (block by K. Olynyk),23,16
113,1,0:30.0,,Offensive rebound by T. Gibson,23,16
114,1,0:30.0,,T. Gibson misses 2-pt layup from 2 ft,23,16
115,1,0:29.0,,Offensive rebound by A. Brooks,23,16
116,1,0:25.0,,T. Snell misses 3-pt jump shot from 23 ft,23,16
117,1,0:23.0,,Offensive rebound by A. Brooks,23,16
118,1,0:20.0,,A. Brooks misses 3-pt jump shot from 25 ft,23,16
119,1,0:18.0,Defensive rebound by P. Pressey,,23,16
120,1,0:13.0,Turnover by P. Pressey (bad pass; steal by A. Brooks),,23,16
121,1,0:10.0,,Shooting foul by M. Smart (drawn by E. Moore),23,16
122,1,0:10.0,,E. Moore makes free throw 1 of 2,23,17
123,1,0:10.0,,E. Moore misses free throw 2 of 2,23,17
124,1,0:10.0,Defensive rebound by B. Wright,,23,17
125,1,0:00.0,K. Olynyk misses 3-pt jump shot from 25 ft,,23,17
126,1,0:00.0,Offensive rebound by Team,,23,17
127,2,11:40.0,M. Smart makes 2-pt jump shot from 21 ft,,25,17
128,2,11:18.0,,T. Gibson misses 2-pt jump shot from 4 ft,25,17
129,2,11:16.0,,Offensive rebound by J. Noah,25,17
130,2,11:12.0,,E. Moore misses 3-pt jump shot from 24 ft,25,17
131,2,11:11.0,Defensive rebound by J. Crowder,,25,17
132,2,11:04.0,P. Pressey misses 3-pt jump shot from 25 ft,,25,17
133,2,11:03.0,,Defensive rebound by T. Gibson,25,17
134,2,10:52.0,,Personal foul by P. Pressey (drawn by E. Moore),25,17
135,2,10:52.0,,E. Moore makes free throw 1 of 2,25,18
136,2,10:52.0,,E. Moore misses free throw 2 of 2,25,18
137,2,10:50.0,Defensive rebound by K. Olynyk,,25,18
138,2,10:30.0,J. Crowder misses 3-pt jump shot from 24 ft,,25,18
139,2,10:29.0,,Defensive rebound by A. Brooks,25,18
140,2,10:25.0,,T. Gibson makes 2-pt dunk at rim (assist by A. Brooks),25,20
141,2,10:15.0,K. Olynyk misses 3-pt jump shot from 24 ft,,25,20
142,2,10:15.0,Offensive rebound by Team,,25,20
143,2,10:02.0,M. Smart makes 2-pt jump shot from 5 ft (assist by J. Crowder),,27,20
144,2,9:44.0,,J. Noah misses 2-pt layup from 2 ft,27,20
145,2,9:42.0,,Offensive rebound by T. Snell,27,20
146,2,9:37.0,,A. Brooks makes 3-pt jump shot from 22 ft (assist by J. Noah),27,23
147,2,9:29.0,J. Crowder makes 2-pt layup from 2 ft (assist by P. Pressey),,29,23
148,2,9:12.0,,E. Moore misses 2-pt layup from 2 ft,29,23
149,2,9:11.0,,Offensive rebound by E. Moore,29,23
150,2,9:11.0,,E. Moore makes 2-pt tip-in from 2 ft,29,25
151,2,8:57.0,M. Smart misses 2-pt jump shot from 21 ft,,29,25
152,2,8:55.0,,Defensive rebound by T. Snell,29,25
153,2,8:52.0,,Personal foul by K. Olynyk (drawn by T. Gibson),29,25
154,2,8:52.0,,Chicago full timeout,29,25
155,2,8:52.0,J. Sullinger enters the game for K. Olynyk,,29,25
156,2,8:35.0,,A. Brooks makes 2-pt jump shot from 15 ft,29,27
157,2,8:17.0,J. Sullinger makes 2-pt jump shot from 12 ft (assist by B. Bass),,31,27
158,2,7:52.0,,Turnover by A. Brooks (lost ball; steal by P. Pressey),31,27
159,2,7:47.0,Turnover by P. Pressey (bad pass; steal by E. Moore),,31,27
160,2,7:34.0,,T. Gibson makes 2-pt layup from 2 ft (assist by T. Snell),31,29
161,2,7:23.0,Turnover by M. Smart (bad pass; steal by T. Snell),,31,29
162,2,7:20.0,,Shooting foul by M. Smart (drawn by T. Snell),31,29
163,2,7:20.0,,T. Snell makes free throw 1 of 2,31,30
164,2,7:20.0,,T. Snell misses free throw 2 of 2,31,30
165,2,7:19.0,Defensive rebound by J. Sullinger,,31,30
166,2,7:01.0,P. Pressey misses 2-pt jump shot from 15 ft,,31,30
167,2,7:00.0,,Defensive rebound by J. Noah,31,30
168,2,6:48.0,,A. Brooks misses 3-pt jump shot from 22 ft,31,30
169,2,6:47.0,Defensive rebound by B. Bass,,31,30
170,2,6:35.0,J. Crowder makes 2-pt jump shot from 19 ft,,33,30
171,2,6:12.0,,Personal foul by B. Bass (drawn by T. Gibson),33,30
172,2,6:12.0,A. Bradley enters the game for M. Smart,,33,30
173,2,6:12.0,,D. Rose enters the game for A. Brooks,33,30
174,2,6:09.0,,T. Snell misses 2-pt jump shot from 3 ft (block by J. Crowder),33,30
175,2,6:09.0,,Offensive rebound by Team,33,30
176,2,6:04.0,,D. Rose misses 2-pt jump shot from 17 ft,33,30
177,2,6:03.0,,Offensive rebound by J. Noah,33,30
178,2,6:03.0,,J. Noah misses 2-pt tip-in from 2 ft,33,30
179,2,6:02.0,,Offensive rebound by E. Moore,33,30
180,2,6:02.0,,E. Moore misses 2-pt tip-in from 1 ft,33,30
181,2,6:01.0,Defensive rebound by J. Crowder,,33,30
182,2,5:55.0,J. Crowder misses 2-pt layup from 1 ft,,33,30
183,2,5:54.0,Offensive rebound by J. Sullinger,,33,30
184,2,5:54.0,J. Sullinger makes 2-pt tip-in from 1 ft,,35,30
185,2,5:44.0,,Personal foul by B. Bass (drawn by T. Gibson),35,30
186,2,5:44.0,,Chicago full timeout,35,30
187,2,5:44.0,,K. Hinrich enters the game for J. Noah,35,30
188,2,5:44.0,,P. Gasol enters the game for E. Moore,35,30
189,2,5:44.0,,T. Gibson makes free throw 1 of 2,35,31
190,2,5:44.0,,T. Gibson makes free throw 2 of 2,35,32
191,2,5:32.0,J. Crowder misses 2-pt layup from 2 ft,,35,32
192,2,5:30.0,,Defensive rebound by P. Gasol,35,32
193,2,5:27.0,,Turnover by D. Rose (lost ball; steal by J. Crowder),35,32
194,2,5:22.0,Shooting foul by D. Rose (drawn by A. Bradley),,35,32
195,2,5:22.0,A. Bradley makes free throw 1 of 2,,36,32
196,2,5:22.0,J. Green enters the game for P. Pressey,,36,32
197,2,5:22.0,E. Turner enters the game for J. Crowder,,36,32
198,2,5:22.0,A. Bradley misses free throw 2 of 2,,36,32
199,2,5:20.0,,Defensive rebound by P. Gasol,36,32
200,2,5:00.0,,P. Gasol makes 2-pt layup from 3 ft (assist by T. Snell),36,34
201,2,4:43.0,A. Bradley misses 3-pt jump shot from 22 ft,,36,34
202,2,4:41.0,,Defensive rebound by P. Gasol,36,34
203,2,4:36.0,,D. Rose misses 2-pt layup from 1 ft,36,34
204,2,4:35.0,Defensive rebound by E. Turner,,36,34
205,2,4:26.0,Turnover by E. Turner (bad pass),,36,34
206,2,4:26.0,,N. Mirotić enters the game for T. Snell,36,34
207,2,4:10.0,,P. Gasol makes 2-pt hook shot from 5 ft,36,36
208,2,4:10.0,,Shooting foul by J. Sullinger (drawn by P. Gasol),36,36
209,2,4:10.0,,P. Gasol makes free throw 1 of 1,36,37
210,2,3:53.0,B. Bass misses 2-pt jump shot from 3 ft (block by P. Gasol),,36,37
211,2,3:52.0,Offensive rebound by Team,,36,37
212,2,3:52.0,T. Zeller enters the game for B. Bass,,36,37
213,2,3:45.0,E. Turner misses 2-pt jump shot from 17 ft,,36,37
214,2,3:45.0,Offensive rebound by Team,,36,37
215,2,3:35.0,J. Green misses 2-pt jump shot from 21 ft,,36,37
216,2,3:35.0,Offensive rebound by J. Sullinger,,36,37
217,2,3:35.0,Personal foul by K. Hinrich (drawn by J. Sullinger),,36,37
218,2,3:30.0,E. Turner misses 2-pt layup from 3 ft (block by P. Gasol),,36,37
219,2,3:28.0,,Defensive rebound by K. Hinrich,36,37
220,2,3:16.0,,Turnover by D. Rose (traveling),36,37
221,2,2:55.0,J. Green makes 2-pt jump shot from 13 ft,,38,37
222,2,2:30.0,,P. Gasol makes 2-pt jump shot from 12 ft (assist by D. Rose),38,39
223,2,2:09.0,J. Sullinger makes 2-pt jump shot from 15 ft,,40,39
224,2,1:51.0,,K. Hinrich misses 3-pt jump shot from 23 ft,40,39
225,2,1:50.0,,Offensive rebound by P. Gasol,40,39
226,2,1:47.0,,D. Rose makes 3-pt jump shot from 25 ft (assist by P. Gasol),40,42
227,2,1:47.0,Boston full timeout,,40,42
228,2,1:47.0,K. Olynyk enters the game for J. Sullinger,,40,42
229,2,1:28.0,J. Green misses 2-pt jump shot from 17 ft (block by K. Hinrich),,40,42
230,2,1:27.0,,Defensive rebound by Team,40,42
231,2,1:10.0,,D. Rose misses 3-pt jump shot from 26 ft,40,42
232,2,1:09.0,Defensive rebound by Team,,40,42
233,2,0:57.0,Personal foul by K. Hinrich (drawn by E. Turner),,40,42
234,2,0:44.0,A. Bradley misses 2-pt jump shot from 22 ft,,40,42
235,2,0:43.0,,Defensive rebound by N. Mirotić,40,42
236,2,0:32.0,,Shooting foul by K. Olynyk (drawn by N. Mirotić),40,42
237,2,0:32.0,,N. Mirotić makes free throw 1 of 2,40,43
238,2,0:32.0,,E. Moore enters the game for K. Hinrich,40,43
239,2,0:32.0,J. Sullinger enters the game for T. Zeller,,40,43
240,2,0:32.0,,J. Noah enters the game for P. Gasol,40,43
241,2,0:32.0,,N. Mirotić makes free throw 2 of 2,40,44
242,2,0:19.0,Turnover by E. Turner (lost ball; steal by J. Noah),,40,44
243,2,0:08.0,,T. Gibson makes 2-pt layup from 1 ft (assist by J. Noah),40,46
244,2,0:07.0,Boston full timeout,,40,46
245,2,0:00.0,J. Sullinger misses 2-pt jump shot from 15 ft,,40,46
246,2,0:00.0,,Defensive rebound by D. Rose,40,46
247,3,11:46.0,Turnover by J. Green (lost ball),,40,46
248,3,11:28.0,,Shooting foul by J. Green (drawn by N. Mirotić),40,46
249,3,11:28.0,,N. Mirotić makes free throw 1 of 2,40,47
250,3,11:28.0,,N. Mirotić misses free throw 2 of 2,40,47
251,3,11:25.0,,Offensive rebound by J. Noah,40,47
252,3,11:25.0,,J. Noah misses 2-pt layup from 1 ft,40,47
253,3,11:24.0,Defensive rebound by J. Green,,40,47
254,3,11:11.0,Shooting foul by P. Gasol (drawn by T. Zeller),,40,47
255,3,11:11.0,T. Zeller makes free throw 1 of 2,,41,47
256,3,11:11.0,T. Zeller makes free throw 2 of 2,,42,47
257,3,10:55.0,,K. Hinrich makes 2-pt jump shot from 20 ft (assist by N. Mirotić),42,49
258,3,10:44.0,A. Bradley misses 2-pt jump shot from 17 ft,,42,49
259,3,10:43.0,,Defensive rebound by N. Mirotić,42,49
260,3,10:35.0,,Personal foul by A. Bradley (drawn by D. Rose),42,49
261,3,10:29.0,,P. Gasol makes 3-pt jump shot from 23 ft (assist by J. Noah),42,52
262,3,10:17.0,E. Turner makes 2-pt jump shot from 17 ft,,44,52
263,3,9:55.0,,Turnover by P. Gasol (bad pass),44,52
264,3,9:37.0,E. Turner makes 2-pt jump shot from 16 ft (assist by T. Zeller),,46,52
265,3,9:24.0,,D. Rose misses 2-pt jump shot from 19 ft,46,52
266,3,9:23.0,Defensive rebound by T. Zeller,,46,52
267,3,9:16.0,E. Turner makes 2-pt layup at rim,,48,52
268,3,9:07.0,,Turnover by P. Gasol (bad pass),48,52
269,3,8:50.0,A. Bradley misses 2-pt jump shot from 17 ft,,48,52
270,3,8:49.0,,Defensive rebound by N. Mirotić,48,52
271,3,8:34.0,,P. Gasol misses 2-pt jump shot from 18 ft,48,52
272,3,8:33.0,Defensive rebound by E. Turner,,48,52
273,3,8:22.0,Turnover by E. Turner (bad pass; steal by P. Gasol),,48,52
274,3,8:18.0,,Turnover by D. Rose (bad pass; steal by J. Green),48,52
275,3,8:10.0,J. Green misses 2-pt layup from 2 ft,,48,52
276,3,8:09.0,Offensive rebound by J. Sullinger,,48,52
277,3,8:09.0,J. Sullinger makes 2-pt tip-in from 1 ft,,50,52
278,3,8:02.0,,Chicago full timeout,50,52
279,3,7:56.0,,N. Mirotić makes 3-pt jump shot from 24 ft (assist by J. Noah),50,55
280,3,7:39.0,E. Turner makes 3-pt jump shot from 22 ft (assist by T. Zeller),,53,55
281,3,7:19.0,,P. Gasol makes 2-pt jump shot from 4 ft,53,57
282,3,7:04.0,J. Green makes 2-pt layup from 3 ft (assist by T. Zeller),,55,57
283,3,6:45.0,,Turnover by J. Noah (traveling),55,57
284,3,6:31.0,J. Green misses 2-pt jump shot from 21 ft,,55,57
285,3,6:30.0,Offensive rebound by A. Bradley,,55,57
286,3,6:20.0,J. Sullinger misses 2-pt layup from 1 ft,,55,57
287,3,6:19.0,Offensive rebound by J. Sullinger,,55,57
288,3,6:19.0,J. Sullinger makes 2-pt tip-in from 1 ft,,57,57
289,3,6:00.0,,N. Mirotić misses 3-pt jump shot from 23 ft,57,57
290,3,5:59.0,Defensive rebound by E. Turner,,57,57
291,3,5:57.0,T. Zeller makes 2-pt dunk at rim (assist by E. Turner),,59,57
292,3,5:39.0,,Personal foul by E. Turner (drawn by N. Mirotić),59,57
293,3,5:39.0,B. Bass enters the game for J. Sullinger,,59,57
294,3,5:32.0,,D. Rose misses 2-pt jump shot from 9 ft,59,57
295,3,5:31.0,Defensive rebound by E. Turner,,59,57
296,3,5:31.0,Turnover by E. Turner (lost ball),,59,57
297,3,5:26.0,,Shooting foul by T. Zeller (drawn by P. Gasol),59,57
298,3,5:26.0,,P. Gasol makes free throw 1 of 2,59,58
299,3,5:26.0,,P. Gasol makes free throw 2 of 2,59,59
300,3,5:09.0,E. Turner makes 2-pt jump shot from 5 ft,,61,59
301,3,4:54.0,,Turnover by J. Noah (bad pass; steal by E. Turner),61,59
302,3,4:50.0,A. Bradley makes 2-pt layup from 2 ft (assist by E. Turner),,63,59
303,3,4:30.0,,P. Gasol misses 2-pt hook shot from 6 ft,63,59
304,3,4:29.0,Defensive rebound by J. Green,,63,59
305,3,4:27.0,Personal foul by N. Mirotić (drawn by J. Green),,63,59
306,3,4:27.0,,T. Gibson enters the game for J. Noah,63,59
307,3,4:27.0,,A. Brooks enters the game for D. Rose,63,59
308,3,4:22.0,J. Green misses 2-pt jump shot from 11 ft,,63,59
309,3,4:21.0,,Defensive rebound by P. Gasol,63,59
310,3,4:11.0,,P. Gasol misses 2-pt jump shot from 18 ft,63,59
311,3,4:09.0,Defensive rebound by J. Green,,63,59
312,3,4:02.0,E. Turner makes 2-pt jump shot from 14 ft,,65,59
313,3,3:41.0,,T. Gibson misses 2-pt jump shot from 13 ft,65,59
314,3,3:40.0,Defensive rebound by E. Turner,,65,59
315,3,3:29.0,T. Zeller makes 2-pt hook shot from 6 ft (assist by E. Turner),,67,59
316,3,3:14.0,,A. Brooks makes 3-pt jump shot from 25 ft (assist by N. Mirotić),67,62
317,3,2:44.0,E. Turner misses 3-pt jump shot from 24 ft,,67,62
318,3,2:44.0,Offensive rebound by Team,,67,62
319,3,2:44.0,Turnover by Team (shot clock),,67,62
320,3,2:44.0,Boston full timeout,,67,62
321,3,2:44.0,M. Smart enters the game for A. Bradley,,67,62
322,3,2:44.0,,E. Moore enters the game for K. Hinrich,67,62
323,3,2:20.0,,Turnover by Team (shot clock),67,62
324,3,2:03.0,J. Green misses 3-pt jump shot from 24 ft,,67,62
325,3,2:02.0,,Defensive rebound by E. Moore,67,62
326,3,1:54.0,,A. Brooks makes 2-pt jump shot from 20 ft,67,64
327,3,1:39.0,T. Zeller makes 2-pt jump shot from 20 ft (assist by M. Smart),,69,64
328,3,1:09.0,,E. Moore makes 2-pt jump shot from 17 ft,69,66
329,3,0:54.0,Turnover by T. Zeller (bad pass; steal by N. Mirotić),,69,66
330,3,0:50.0,,A. Brooks misses 3-pt jump shot from 24 ft,69,66
331,3,0:48.0,Defensive rebound by B. Bass,,69,66
332,3,0:39.0,J. Green misses 2-pt layup from 2 ft,,69,66
333,3,0:36.0,,Defensive rebound by N. Mirotić,69,66
334,3,0:27.0,,N. Mirotić makes 2-pt layup from 1 ft,69,68
335,3,0:27.0,,Shooting foul by J. Green (drawn by N. Mirotić),69,68
336,3,0:27.0,Violation by Team (jump ball),,69,68
337,3,0:27.0,B. Wright enters the game for E. Turner,,69,68
338,3,0:27.0,K. Olynyk enters the game for T. Zeller,,69,68
339,3,0:27.0,P. Pressey enters the game for B. Bass,,69,68
340,3,0:27.0,,J. Noah enters the game for P. Gasol,69,68
341,3,0:27.0,,N. Mirotić makes free throw 1 of 1,69,69
342,3,0:02.0,Turnover by Team (shot clock),,69,69
343,3,0:00.0,,N. Mirotić misses 3-pt jump shot from 24 ft,69,69
344,3,0:00.0,,Offensive rebound by Team,69,69
345,4,11:45.0,,J. Noah makes 2-pt layup from 2 ft (assist by N. Mirotić),69,71
346,4,11:24.0,J. Crowder makes 2-pt jump shot from 10 ft (assist by K. Olynyk),,71,71
347,4,11:09.0,,Shooting foul by K. Olynyk (drawn by N. Mirotić),71,71
348,4,11:09.0,,N. Mirotić makes free throw 1 of 2,71,72
349,4,11:09.0,,N. Mirotić misses free throw 2 of 2,71,72
350,4,11:08.0,Defensive rebound by K. Olynyk,,71,72
351,4,11:00.0,P. Pressey makes 2-pt layup from 1 ft (assist by K. Olynyk),,73,72
352,4,10:39.0,,E. Moore misses 2-pt jump shot from 7 ft,73,72
353,4,10:39.0,Defensive rebound by Team,,73,72
354,4,10:39.0,,T. Snell enters the game for N. Mirotić,73,72
355,4,10:20.0,B. Wright misses 2-pt layup from 1 ft (block by J. Noah),,73,72
356,4,10:20.0,Offensive rebound by Team,,73,72
357,4,10:16.0,Shooting foul by T. Snell (drawn by J. Crowder),,73,72
358,4,10:16.0,J. Crowder makes free throw 1 of 2,,74,72
359,4,10:16.0,J. Crowder makes free throw 2 of 2,,75,72
360,4,9:59.0,,A. Brooks makes 2-pt jump shot from 6 ft,75,74
361,4,9:45.0,P. Pressey misses 2-pt layup from 1 ft,,75,74
362,4,9:44.0,Offensive rebound by Team,,75,74
363,4,9:34.0,P. Pressey misses 2-pt jump shot from 15 ft,,75,74
364,4,9:33.0,,Defensive rebound by J. Noah,75,74
365,4,9:19.0,,T. Snell makes 2-pt layup from 2 ft (assist by T. Gibson),75,76
366,4,9:07.0,P. Pressey misses 2-pt jump shot from 20 ft,,75,76
367,4,9:06.0,,Defensive rebound by T. Snell,75,76
368,4,8:57.0,,E. Moore makes 2-pt jump shot from 19 ft (assist by J. Noah),75,78
369,4,8:47.0,Boston full timeout,,75,78
370,4,8:39.0,J. Crowder makes 2-pt jump shot from 16 ft (assist by P. Pressey),,77,78
371,4,8:23.0,E. Turner enters the game for P. Pressey,,77,78
372,4,8:18.0,,A. Brooks misses 2-pt layup from 2 ft (block by B. Wright),77,78
373,4,8:18.0,,Offensive rebound by Team,77,78
374,4,8:13.0,,A. Brooks makes 3-pt jump shot from 23 ft (assist by E. Moore),77,81
375,4,7:53.0,E. Turner misses 2-pt jump shot from 20 ft,,77,81
376,4,7:52.0,,Defensive rebound by A. Brooks,77,81
377,4,7:52.0,,Personal foul by K. Olynyk (drawn by A. Brooks),77,81
378,4,7:52.0,J. Sullinger enters the game for K. Olynyk,,77,81
379,4,7:52.0,,K. Hinrich enters the game for E. Moore,77,81
380,4,7:35.0,,Turnover by A. Brooks (bad pass; steal by M. Smart),77,81
381,4,7:32.0,Personal foul by K. Hinrich (drawn by E. Turner),,77,81
382,4,7:23.0,J. Sullinger makes 2-pt hook shot from 3 ft (assist by E. Turner),,79,81
383,4,7:12.0,,Shooting foul by M. Smart (drawn by A. Brooks),79,81
384,4,7:12.0,,A. Brooks makes free throw 1 of 3,79,82
385,4,7:12.0,,A. Brooks makes free throw 2 of 3,79,83
386,4,7:12.0,,A. Brooks makes free throw 3 of 3,79,84
387,4,7:01.0,E. Turner makes 3-pt jump shot from 25 ft,,82,84
388,4,6:41.0,,J. Noah misses 2-pt jump shot from 17 ft,82,84
389,4,6:40.0,,Offensive rebound by T. Gibson,82,84
