,QUARTER,TIME_REMAINING,NEW YORK_ACTION,INDIANA_ACTION,NEW YORK_SCORE,INDIANA_SCORE
0,1,11:46.0,,Turnover by I. Mahinmi (lost ball; steal by C. Early),0,0
1,1,11:25.0,Turnover by L. Amundson (lost ball; steal by I. Mahinmi),,0,0
2,1,11:09.0,,I. Mahinmi makes 2-pt hook shot from 5 ft,0,2
3,1,11:09.0,,Shooting foul by L. Amundson (drawn by I. Mahinmi),0,2
4,1,11:09.0,,I. Mahinmi misses free throw 1 of 1,0,2
5,1,11:09.0,Defensive rebound by C. Early,,0,2
6,1,10:52.0,Turnover by L. Amundson (bad pass),,0,2
7,1,10:39.0,,C. Miles misses 3-pt jump shot from 24 ft,0,2
8,1,10:37.0,Defensive rebound by L. Galloway,,0,2
9,1,10:28.0,A. Bargnani misses 2-pt jump shot from 18 ft,,0,2
10,1,10:27.0,,Defensive rebound by G. Hill,0,2
11,1,10:13.0,,C. Miles makes 3-pt jump shot from 27 ft (assist by G. Hill),0,5
12,1,9:59.0,C. Early misses 3-pt jump shot from 26 ft,,0,5
13,1,9:58.0,,Defensive rebound by G. Hill,0,5
14,1,9:50.0,,G. Hill makes 2-pt layup at rim,0,7
15,1,9:32.0,L. Amundson makes 2-pt jump shot from 17 ft (assist by C. Early),,2,7
16,1,9:24.0,,Personal foul by C. Early (drawn by C. Miles),2,7
17,1,9:24.0,,C. Miles makes free throw 1 of 3,2,8
18,1,9:24.0,,C. Miles makes free throw 2 of 3,2,9
19,1,9:24.0,,C. Miles makes free throw 3 of 3,2,10
20,1,9:07.0,A. Bargnani makes 2-pt jump shot from 18 ft (assist by T. Hardaway),,4,10
21,1,8:51.0,,D. West makes 2-pt jump shot from 19 ft (assist by G. Hill),4,12
22,1,8:28.0,A. Bargnani makes 2-pt jump shot from 20 ft,,6,12
23,1,8:02.0,,D. West misses 2-pt jump shot from 16 ft,6,12
24,1,8:01.0,Defensive rebound by C. Early,,6,12
25,1,7:49.0,A. Bargnani misses 2-pt layup from 1 ft,,6,12
26,1,7:48.0,,Defensive rebound by C. Miles,6,12
27,1,7:42.0,,Shooting foul by T. Hardaway (drawn by C. Miles),6,12
28,1,7:42.0,,C. Miles makes free throw 1 of 2,6,13
29,1,7:42.0,,C. Miles makes free throw 2 of 2,6,14
30,1,7:25.0,Personal foul by G. Hill (drawn by L. Galloway),,6,14
31,1,7:20.0,T. Hardaway makes 2-pt jump shot from 6 ft (assist by A. Bargnani),,8,14
32,1,7:20.0,Shooting block foul by S. Hill (drawn by T. Hardaway),,8,14
33,1,7:20.0,T. Hardaway makes free throw 1 of 1,,9,14
34,1,7:07.0,,S. Hill misses 2-pt jump shot from 9 ft,9,14
35,1,7:06.0,Defensive rebound by A. Bargnani,,9,14
36,1,6:57.0,T. Hardaway misses 2-pt layup from 2 ft,,9,14
37,1,6:56.0,Offensive rebound by T. Hardaway,,9,14
38,1,6:56.0,,Loose ball foul by I. Mahinmi (drawn by T. Hardaway),9,14
39,1,6:51.0,L. Galloway makes 2-pt layup at rim (assist by L. Amundson),,11,14
40,1,6:35.0,,D. West makes 2-pt jump shot from 19 ft (assist by G. Hill),11,16
41,1,6:18.0,L. Galloway misses 2-pt layup from 1 ft,,11,16
42,1,6:17.0,Offensive rebound by L. Amundson,,11,16
43,1,6:17.0,L. Amundson makes 2-pt layup at rim,,13,16
44,1,6:02.0,,Turnover by D. West (traveling),13,16
45,1,5:49.0,T. Hardaway misses 2-pt jump shot from 3 ft,,13,16
46,1,5:47.0,,Defensive rebound by I. Mahinmi,13,16
47,1,5:42.0,,Offensive foul by D. West (drawn by L. Galloway),13,16
48,1,5:42.0,,Turnover by D. West (offensive foul),13,16
49,1,5:42.0,,Indiana full timeout,13,16
50,1,5:42.0,L. Thomas enters the game for C. Early,,13,16
51,1,5:26.0,Turnover by L. Amundson (bad pass; steal by G. Hill),,13,16
52,1,5:20.0,,G. Hill makes 2-pt jump shot from 3 ft,13,18
53,1,4:59.0,T. Hardaway misses 2-pt layup at rim,,13,18
54,1,4:57.0,,Defensive rebound by S. Hill,13,18
55,1,4:47.0,,D. West makes 2-pt jump shot from 20 ft (assist by S. Hill),13,20
56,1,4:22.0,Turnover by A. Bargnani (lost ball; steal by D. West),,13,20
57,1,4:14.0,,S. Hill makes 2-pt jump shot from 5 ft,13,22
58,1,3:59.0,Turnover by T. Hardaway (bad pass; steal by C. Miles),,13,22
59,1,3:45.0,,C. Miles misses 3-pt jump shot from 25 ft,13,22
60,1,3:43.0,Defensive rebound by L. Galloway,,13,22
61,1,3:36.0,A. Bargnani makes 2-pt layup from 1 ft,,15,22
62,1,3:15.0,,I. Mahinmi misses 2-pt layup from 1 ft,15,22
63,1,3:14.0,,Offensive rebound by I. Mahinmi,15,22
64,1,3:12.0,,I. Mahinmi misses 2-pt jump shot from 4 ft,15,22
65,1,3:11.0,Defensive rebound by L. Amundson,,15,22
66,1,3:03.0,T. Hardaway misses 2-pt layup from 1 ft,,15,22
67,1,3:03.0,Offensive rebound by Team,,15,22
68,1,3:03.0,,L. Allen enters the game for I. Mahinmi,15,22
69,1,3:03.0,,R. Stuckey enters the game for C. Miles,15,22
70,1,3:03.0,C. Aldrich enters the game for L. Amundson,,15,22
71,1,3:03.0,J. Smith enters the game for A. Bargnani,,15,22
72,1,3:03.0,A. Shved enters the game for T. Hardaway,,15,22
73,1,2:46.0,J. Smith makes 2-pt jump shot from 20 ft (assist by A. Shved),,17,22
74,1,2:27.0,,G. Hill makes 2-pt jump shot from 17 ft,17,24
75,1,2:13.0,L. Thomas misses 2-pt jump shot from 7 ft (block by D. West),,17,24
76,1,2:12.0,,Defensive rebound by S. Hill,17,24
77,1,2:07.0,,Personal foul by J. Smith (drawn by D. West),17,24
78,1,2:07.0,,Technical foul by D. West,17,24
79,1,2:07.0,New York full timeout,,17,24
80,1,2:07.0,S. Larkin enters the game for L. Galloway,,17,24
81,1,2:07.0,,L. Scola enters the game for D. West,17,24
82,1,2:07.0,,D. Sloan enters the game for G. Hill,17,24
83,1,2:07.0,J. Smith misses technical free throw,,17,24
84,1,2:07.0,,Offensive rebound by Team,17,24
85,1,1:58.0,,Turnover by R. Stuckey (bad pass; steal by C. Aldrich),17,24
86,1,1:51.0,A. Shved misses 2-pt jump shot from 5 ft (block by L. Allen),,17,24
87,1,1:49.0,,Defensive rebound by R. Stuckey,17,24
88,1,1:34.0,,L. Scola makes 2-pt jump shot from 6 ft,17,26
89,1,1:19.0,L. Thomas makes 2-pt layup at rim (assist by C. Aldrich),,19,26
90,1,1:03.0,,L. Scola makes 2-pt jump shot from 17 ft (assist by D. Sloan),19,28
91,1,0:54.0,Turnover by L. Thomas (bad pass; steal by L. Scola),,19,28
92,1,0:49.0,,R. Stuckey makes 2-pt layup from 2 ft (assist by L. Scola),19,30
93,1,0:37.0,Turnover by J. Smith (lost ball),,19,30
94,1,0:37.0,,D. Rudež enters the game for S. Hill,19,30
95,1,0:23.0,,D. Rudež misses 2-pt layup at rim,19,30
96,1,0:23.0,Defensive rebound by J. Smith,,19,30
97,1,0:17.0,Offensive foul by J. Smith (drawn by L. Scola),,19,30
98,1,0:17.0,Turnover by J. Smith (offensive foul),,19,30
99,1,0:03.0,,R. Stuckey misses 2-pt jump shot from 18 ft,19,30
100,1,0:01.0,Defensive rebound by C. Aldrich,,19,30
101,2,11:50.0,Offensive foul by A. Bargnani (drawn by R. Stuckey),,19,30
102,2,11:50.0,Turnover by A. Bargnani (offensive foul),,19,30
103,2,11:36.0,,L. Scola makes 2-pt jump shot from 19 ft (assist by D. Sloan),19,32
104,2,11:26.0,Personal foul by L. Scola (drawn by A. Bargnani),,19,32
105,2,11:18.0,Turnover by C. Aldrich (traveling),,19,32
106,2,11:06.0,,L. Allen misses 2-pt jump shot from 19 ft,19,32
