,QUARTER,TIME_REMAINING,TORONTO_ACTION,PHILADELPHIA_ACTION,TORONTO_SCORE,PHILADELPHIA_SCORE
107,1,0:14.0,L. Williams makes 2-pt dunk at rim (assist by T. Ross),,20,30
108,1,0:02.0,,Turnover by L. Drew (bad pass),20,30
109,1,0:01.0,G. Vásquez makes 2-pt jump shot from 19 ft (assist by P. Patterson),,22,30
110,2,11:40.0,L. Williams misses 2-pt jump shot from 20 ft,,22,30
111,2,11:38.0,Offensive rebound by P. Patterson,,22,30
112,2,11:38.0,P. Patterson misses 2-pt layup at rim,,22,30
113,2,11:36.0,Offensive rebound by P. Patterson,,22,30
114,2,11:36.0,P. Patterson makes 2-pt layup from 2 ft,,24,30
115,2,11:10.0,,L. Drew misses 2-pt jump shot from 22 ft,24,30
116,2,11:08.0,Defensive rebound by G. Vásquez,,24,30
117,2,11:05.0,L. Williams makes 2-pt layup from 1 ft (assist by G. Vásquez),,26,30
118,2,10:35.0,,L. Drew misses 2-pt jump shot from 8 ft,26,30
119,2,10:34.0,Defensive rebound by P. Patterson,,26,30
120,2,10:21.0,G. Vásquez makes 2-pt layup from 2 ft,,28,30
121,2,10:02.0,,Turnover by J. Grant (bad pass; steal by L. Williams),28,30
122,2,9:48.0,G. Vásquez makes 2-pt layup from 1 ft,,30,30
123,2,9:46.0,,Philadelphia full timeout,30,30
124,2,9:46.0,,N. Noel enters the game for H. Sims,30,30
125,2,9:46.0,,L. Mbah a Moute enters the game for H. Thompson,30,30
126,2,9:46.0,,K. McDaniels enters the game for J. Sampson,30,30
127,2,9:31.0,,K. McDaniels misses 3-pt jump shot from 25 ft,30,30
128,2,9:29.0,Defensive rebound by T. Hansbrough,,30,30
129,2,9:18.0,Offensive foul by T. Hansbrough (drawn by L. Drew),,30,30
130,2,9:18.0,Turnover by T. Hansbrough (offensive foul),,30,30
131,2,9:05.0,,L. Drew misses 2-pt jump shot from 16 ft,30,30
132,2,9:04.0,Defensive rebound by T. Hansbrough,,30,30
133,2,8:45.0,Turnover by T. Hansbrough (lost ball; steal by L. Mbah a Moute),,30,30
134,2,8:33.0,,K. McDaniels makes 2-pt jump shot from 3 ft (assist by J. Grant),30,32
135,2,8:16.0,L. Williams misses 3-pt jump shot from 25 ft,,30,32
136,2,8:14.0,,Defensive rebound by N. Noel,30,32
137,2,8:03.0,,L. Mbah a Moute misses 2-pt jump shot from 20 ft (block by T. Ross),30,32
138,2,8:00.0,Defensive rebound by P. Patterson,,30,32
139,2,7:48.0,G. Vásquez makes 2-pt layup at rim,,32,32
140,2,7:33.0,,Shooting foul by T. Hansbrough (drawn by J. Grant),32,32
141,2,7:33.0,,J. Grant makes free throw 1 of 2,32,33
142,2,7:33.0,K. Lowry enters the game for L. Williams,,32,33
143,2,7:33.0,A. Johnson enters the game for T. Hansbrough,,32,33
144,2,7:33.0,,M. Carter-Williams enters the game for L. Drew,32,33
145,2,7:33.0,,J. Grant misses free throw 2 of 2,32,33
146,2,7:31.0,,Offensive rebound by N. Noel,32,33
147,2,7:09.0,,M. Carter-Williams misses 2-pt jump shot from 3 ft,32,33
148,2,7:07.0,Defensive rebound by A. Johnson,,32,33
149,2,6:48.0,A. Johnson misses 2-pt layup from 1 ft (block by K. McDaniels),,32,33
150,2,6:45.0,Offensive rebound by A. Johnson,,32,33
151,2,6:44.0,P. Patterson makes 3-pt jump shot from 25 ft (assist by A. Johnson),,35,33
152,2,6:18.0,,Turnover by K. McDaniels (bad pass; steal by P. Patterson),35,33
153,2,6:13.0,G. Vásquez misses 3-pt jump shot from 25 ft,,35,33
154,2,6:10.0,Offensive rebound by K. Lowry,,35,33
155,2,5:46.0,G. Vásquez misses 2-pt jump shot from 17 ft,,35,33
156,2,5:44.0,,Defensive rebound by N. Noel,35,33
157,2,5:32.0,,Turnover by L. Mbah a Moute (bad pass; steal by P. Patterson),35,33
158,2,5:26.0,T. Ross misses 3-pt jump shot from 22 ft,,35,33
159,2,5:22.0,Offensive rebound by G. Vásquez,,35,33
160,2,5:09.0,T. Ross makes 3-pt jump shot from 24 ft (assist by P. Patterson),,38,33
161,2,5:02.0,,Philadelphia full timeout,38,33
162,2,5:02.0,Official timeout,,38,33
163,2,5:02.0,,R. Covington enters the game for J. Grant,38,33
164,2,5:02.0,D. DeRozan enters the game for P. Patterson,,38,33
165,2,5:02.0,J. Johnson enters the game for G. Vásquez,,38,33
166,2,4:53.0,,Personal foul by A. Johnson (drawn by M. Carter-Williams),38,33
167,2,4:43.0,,R. Covington misses 2-pt jump shot from 8 ft,38,33
168,2,4:42.0,,Offensive rebound by N. Noel,38,33
169,2,4:42.0,,N. Noel misses 2-pt tip-in from 3 ft,38,33
170,2,4:39.0,Defensive rebound by J. Johnson,,38,33
171,2,4:27.0,Turnover by D. DeRozan (bad pass),,38,33
172,2,4:11.0,,M. Carter-Williams makes 2-pt layup from 1 ft,38,35
173,2,3:54.0,T. Ross misses 3-pt jump shot from 25 ft,,38,35
174,2,3:52.0,,Defensive rebound by L. Mbah a Moute,38,35
175,2,3:43.0,,R. Covington misses 3-pt jump shot from 26 ft,38,35
176,2,3:41.0,,Offensive rebound by N. Noel,38,35
177,2,3:39.0,,N. Noel makes 2-pt hook shot from 6 ft,38,37
178,2,3:19.0,D. DeRozan misses 2-pt layup from 2 ft,,38,37
179,2,3:18.0,,Defensive rebound by N. Noel,38,37
180,2,3:11.0,,K. McDaniels makes 2-pt layup from 1 ft (assist by M. Carter-Williams),38,39
181,2,3:01.0,Toronto full timeout,,38,39
182,2,3:01.0,J. Valančiūnas enters the game for A. Johnson,,38,39
183,2,3:01.0,L. Williams enters the game for T. Ross,,38,39
184,2,2:56.0,J. Johnson makes 2-pt jump shot from 2 ft (assist by K. Lowry),,40,39
185,2,2:37.0,,Turnover by N. Noel (lost ball; steal by J. Valančiūnas),40,39
186,2,2:26.0,J. Valančiūnas makes 2-pt layup from 2 ft (assist by L. Williams),,42,39
187,2,2:26.0,Shooting foul by K. McDaniels (drawn by J. Valančiūnas),,42,39
188,2,2:26.0,J. Valančiūnas makes free throw 1 of 1,,43,39
189,2,2:15.0,,Turnover by M. Carter-Williams (lost ball),43,39
190,2,2:04.0,J. Johnson makes 2-pt jump shot from 17 ft (assist by L. Williams),,45,39
191,2,1:42.0,,L. Mbah a Moute misses 3-pt jump shot from 24 ft,45,39
192,2,1:42.0,,Offensive rebound by R. Covington,45,39
193,2,1:42.0,,Shooting foul by J. Valančiūnas (drawn by R. Covington),45,39
194,2,1:42.0,,R. Covington makes free throw 1 of 2,45,40
195,2,1:42.0,,R. Covington makes free throw 2 of 2,45,41
196,2,1:25.0,Personal foul by K. McDaniels (drawn by L. Williams),,45,41
197,2,1:25.0,,L. Drew enters the game for K. McDaniels,45,41
198,2,1:25.0,,H. Sims enters the game for N. Noel,45,41
199,2,1:15.0,J. Johnson makes 2-pt jump shot from 6 ft,,47,41
200,2,0:55.0,Offensive charge foul by R. Covington (drawn by J. Johnson),,47,41
201,2,0:55.0,,Turnover by R. Covington (offensive foul),47,41
202,2,0:40.0,Turnover by D. DeRozan (bad pass; steal by M. Carter-Williams),,47,41
203,2,0:28.0,,H. Sims misses 2-pt jump shot from 12 ft,47,41
204,2,0:26.0,Defensive rebound by J. Johnson,,47,41
205,2,0:04.0,Shooting foul by R. Covington (drawn by J. Valančiūnas),,47,41
206,2,0:04.0,J. Valančiūnas makes free throw 1 of 2,,48,41
207,2,0:04.0,J. Valančiūnas misses free throw 2 of 2,,48,41
208,2,0:03.0,,Defensive rebound by H. Sims,48,41
209,3,11:50.0,D. DeRozan misses 2-pt jump shot from 16 ft,,48,41
210,3,11:48.0,,Defensive rebound by M. Carter-Williams,48,41
211,3,11:42.0,,L. Mbah a Moute makes 3-pt jump shot from 24 ft (assist by M. Carter-Williams),48,44
212,3,11:18.0,G. Vásquez misses 3-pt jump shot from 22 ft,,48,44
213,3,11:16.0,,Defensive rebound by R. Covington,48,44
214,3,11:01.0,,R. Covington misses 2-pt jump shot from 20 ft,48,44
215,3,10:59.0,,Offensive rebound by L. Mbah a Moute,48,44
216,3,10:52.0,,M. Carter-Williams misses 2-pt jump shot from 18 ft,48,44
217,3,10:50.0,Defensive rebound by G. Vásquez,,48,44
218,3,10:41.0,K. Lowry makes 2-pt jump shot from 17 ft,,50,44
219,3,10:33.0,,K. McDaniels misses 2-pt jump shot from 3 ft,50,44
220,3,10:33.0,Defensive rebound by Team,,50,44
221,3,10:33.0,,Loose ball foul by N. Noel (drawn by J. Valančiūnas),50,44
222,3,10:11.0,D. DeRozan misses 2-pt jump shot from 12 ft,,50,44
223,3,10:09.0,Offensive rebound by Team,,50,44
224,3,10:00.0,J. Valančiūnas makes 2-pt dunk at rim (assist by G. Vásquez),,52,44
225,3,9:36.0,,N. Noel misses 2-pt jump shot from 14 ft,52,44
226,3,9:34.0,Defensive rebound by J. Valančiūnas,,52,44
227,3,9:19.0,P. Patterson makes 2-pt layup from 1 ft (assist by G. Vásquez),,54,44
228,3,9:19.0,Shooting foul by K. McDaniels (drawn by P. Patterson),,54,44
229,3,9:19.0,P. Patterson misses free throw 1 of 1,,54,44
230,3,9:19.0,,Defensive rebound by N. Noel,54,44
231,3,9:05.0,,K. McDaniels makes 3-pt jump shot from 24 ft (assist by M. Carter-Williams),54,47
232,3,8:48.0,D. DeRozan makes 2-pt jump shot from 21 ft,,56,47
233,3,8:33.0,,N. Noel makes 2-pt dunk at rim (assist by K. McDaniels),56,49
234,3,8:17.0,Turnover by G. Vásquez (lost ball; steal by M. Carter-Williams),,56,49
235,3,8:17.0,,Personal foul by G. Vásquez (drawn by K. McDaniels),56,49
236,3,8:08.0,,Personal foul by J. Valančiūnas (drawn by N. Noel),56,49
237,3,7:55.0,,N. Noel misses 2-pt jump shot from 9 ft,56,49
238,3,7:53.0,,Offensive rebound by N. Noel,56,49
239,3,7:53.0,,N. Noel makes 2-pt jump shot from 3 ft,56,51
240,3,7:33.0,D. DeRozan makes 2-pt jump shot from 12 ft,,58,51
241,3,7:16.0,,R. Covington misses 3-pt jump shot from 28 ft,58,51
242,3,7:15.0,Defensive rebound by P. Patterson,,58,51
243,3,7:02.0,J. Valančiūnas misses 2-pt jump shot from 4 ft (block by R. Covington),,58,51
244,3,7:00.0,,Defensive rebound by N. Noel,58,51
245,3,6:57.0,,Shooting foul by G. Vásquez (drawn by R. Covington),58,51
246,3,6:57.0,,R. Covington makes free throw 1 of 2,58,52
247,3,6:57.0,,H. Sims enters the game for N. Noel,58,52
248,3,6:57.0,,R. Covington makes free throw 2 of 2,58,53
249,3,6:44.0,D. DeRozan misses 3-pt jump shot from 26 ft,,58,53
250,3,6:42.0,Offensive rebound by P. Patterson,,58,53
251,3,6:38.0,P. Patterson makes 2-pt layup from 2 ft (assist by K. Lowry),,60,53
252,3,6:17.0,,K. McDaniels misses 3-pt jump shot from 25 ft,60,53
253,3,6:15.0,Defensive rebound by K. Lowry,,60,53
254,3,6:06.0,P. Patterson misses 3-pt jump shot from 25 ft,,60,53
255,3,6:04.0,Offensive rebound by P. Patterson,,60,53
256,3,6:00.0,K. Lowry misses 3-pt jump shot from 25 ft,,60,53
257,3,5:59.0,,Defensive rebound by M. Carter-Williams,60,53
258,3,5:50.0,,R. Covington misses 3-pt jump shot from 26 ft,60,53
259,3,5:48.0,Defensive rebound by Team,,60,53
260,3,5:48.0,,Philadelphia full timeout,60,53
261,3,5:48.0,,J. Grant enters the game for R. Covington,60,53
262,3,5:48.0,L. Williams enters the game for G. Vásquez,,60,53
263,3,5:33.0,J. Valančiūnas misses 2-pt layup from 1 ft (block by L. Mbah a Moute),,60,53
264,3,5:32.0,,Defensive rebound by H. Sims,60,53
265,3,5:24.0,,M. Carter-Williams misses 2-pt layup from 1 ft (block by J. Valančiūnas),60,53
266,3,5:22.0,Defensive rebound by P. Patterson,,60,53
267,3,5:15.0,L. Williams misses 3-pt jump shot from 24 ft,,60,53
268,3,5:14.0,,Defensive rebound by L. Mbah a Moute,60,53
269,3,5:07.0,,H. Thompson enters the game for K. McDaniels,60,53
270,3,4:59.0,,H. Sims misses 2-pt jump shot from 17 ft,60,53
271,3,4:58.0,Defensive rebound by P. Patterson,,60,53
272,3,4:37.0,D. DeRozan misses 3-pt jump shot from 22 ft,,60,53
273,3,4:35.0,,Defensive rebound by H. Sims,60,53
274,3,4:20.0,,J. Grant misses 3-pt jump shot from 24 ft,60,53
275,3,4:19.0,Defensive rebound by Team,,60,53
276,3,4:19.0,T. Hansbrough enters the game for P. Patterson,,60,53
277,3,4:19.0,A. Johnson enters the game for J. Valančiūnas,,60,53
278,3,4:05.0,Turnover by A. Johnson (bad pass; steal by M. Carter-Williams),,60,53
279,3,3:55.0,,H. Sims makes 2-pt layup at rim (assist by L. Mbah a Moute),60,55
280,3,3:39.0,D. DeRozan misses 2-pt jump shot from 15 ft,,60,55
281,3,3:37.0,,Defensive rebound by H. Thompson,60,55
282,3,3:27.0,,H. Thompson misses 3-pt jump shot from 24 ft,60,55
283,3,3:25.0,Defensive rebound by Team,,60,55
284,3,3:25.0,,N. Noel enters the game for L. Mbah a Moute,60,55
285,3,3:14.0,L. Williams misses 2-pt jump shot from 14 ft (block by H. Thompson),,60,55
286,3,3:12.0,,Defensive rebound by N. Noel,60,55
287,3,3:01.0,,Turnover by J. Grant (lost ball; steal by L. Williams),60,55
288,3,2:56.0,K. Lowry misses 3-pt jump shot from 25 ft,,60,55
289,3,2:54.0,Offensive rebound by A. Johnson,,60,55
290,3,2:52.0,K. Lowry misses 3-pt jump shot from 25 ft,,60,55
291,3,2:50.0,,Defensive rebound by N. Noel,60,55
292,3,2:44.0,,Personal foul by T. Hansbrough (drawn by H. Sims),60,55
293,3,2:44.0,Toronto full timeout,,60,55
294,3,2:44.0,T. Ross enters the game for D. DeRozan,,60,55
295,3,2:44.0,,L. Drew enters the game for M. Carter-Williams,60,55
296,3,2:38.0,,Offensive foul by H. Sims (drawn by K. Lowry),60,55
297,3,2:38.0,,Turnover by H. Sims (offensive foul),60,55
298,3,2:25.0,A. Johnson makes 2-pt layup from 2 ft (assist by K. Lowry),,62,55
299,3,2:08.0,,Shooting foul by T. Hansbrough (drawn by H. Sims),62,55
300,3,2:08.0,,H. Sims makes free throw 1 of 2,62,56
301,3,2:08.0,,H. Sims makes free throw 2 of 2,62,57
302,3,1:56.0,Shooting foul by J. Grant (drawn by T. Hansbrough),,62,57
303,3,1:56.0,T. Hansbrough misses free throw 1 of 2,,62,57
304,3,1:56.0,Offensive rebound by Team,,62,57
305,3,1:56.0,G. Vásquez enters the game for K. Lowry,,62,57
306,3,1:56.0,T. Hansbrough makes free throw 2 of 2,,63,57
307,3,1:32.0,,L. Drew makes 2-pt jump shot from 21 ft,63,59
308,3,1:10.0,A. Johnson misses 2-pt jump shot from 4 ft,,63,59
309,3,1:09.0,,Defensive rebound by Team,63,59
310,3,1:09.0,,R. Covington enters the game for N. Noel,63,59
311,3,0:52.0,,H. Thompson makes 3-pt jump shot from 25 ft (assist by L. Drew),63,62
312,3,0:36.0,T. Hansbrough misses 2-pt layup from 1 ft,,63,62
313,3,0:34.0,,Defensive rebound by J. Grant,63,62
314,3,0:26.0,,H. Sims misses 2-pt layup from 1 ft,63,62
315,3,0:25.0,Defensive rebound by T. Hansbrough,,63,62
316,3,0:02.0,Turnover by Team (shot clock),,63,62
317,3,0:00.0,,L. Drew misses 3-pt jump shot from 46 ft,63,62
318,3,0:00.0,,Offensive rebound by Team,63,62
319,4,11:48.0,,J. Grant misses 2-pt jump shot from 5 ft,63,62
320,4,11:47.0,Defensive rebound by L. Williams,,63,62
321,4,11:38.0,G. Vásquez makes 2-pt jump shot from 15 ft (assist by T. Ross),,65,62
322,4,11:21.0,,H. Sims misses 2-pt jump shot from 6 ft,65,62
323,4,11:19.0,Defensive rebound by J. Johnson,,65,62
324,4,11:04.0,T. Ross makes 2-pt jump shot from 17 ft (assist by G. Vásquez),,67,62
325,4,10:42.0,,N. Noel enters the game for H. Thompson,67,62
326,4,10:42.0,,M. Carter-Williams enters the game for L. Drew,67,62
327,4,10:42.0,,K. McDaniels enters the game for H. Sims,67,62
328,4,10:36.0,,K. McDaniels misses 3-pt jump shot from 25 ft,67,62
329,4,10:34.0,Defensive rebound by T. Ross,,67,62
330,4,10:19.0,L. Williams misses 2-pt jump shot from 14 ft,,67,62
331,4,10:18.0,,Defensive rebound by J. Grant,67,62
332,4,10:01.0,,Shooting foul by G. Vásquez (drawn by M. Carter-Williams),67,62
333,4,10:01.0,,L. Mbah a Moute enters the game for J. Grant,67,62
334,4,10:01.0,,M. Carter-Williams makes free throw 1 of 2,67,63
335,4,10:01.0,,M. Carter-Williams makes free throw 2 of 2,67,64
336,4,9:49.0,Shooting foul by N. Noel (drawn by L. Williams),,67,64
337,4,9:49.0,L. Williams misses free throw 1 of 2,,67,64
338,4,9:49.0,Offensive rebound by Team,,67,64
339,4,9:49.0,L. Williams makes free throw 2 of 2,,68,64
340,4,9:32.0,,L. Mbah a Moute makes 2-pt jump shot from 17 ft (assist by M. Carter-Williams),68,66
341,4,9:13.0,Turnover by A. Johnson (lost ball; steal by R. Covington),,68,66
342,4,9:09.0,,N. Noel makes 2-pt dunk at rim (assist by M. Carter-Williams),68,68
343,4,9:07.0,Toronto full timeout,,68,68
344,4,9:07.0,J. Valančiūnas enters the game for A. Johnson,,68,68
345,4,8:47.0,Turnover by J. Johnson (lost ball; steal by N. Noel),,68,68
346,4,8:47.0,,Philadelphia full timeout,68,68
347,4,8:22.0,,R. Covington misses 3-pt jump shot from 26 ft,68,68
348,4,8:20.0,,Offensive rebound by L. Mbah a Moute,68,68
349,4,8:11.0,,L. Mbah a Moute makes 2-pt hook shot from 3 ft (assist by K. McDaniels),68,70
350,4,7:45.0,Turnover by L. Williams (lost ball; steal by N. Noel),,68,70
351,4,7:45.0,,Personal foul by L. Williams (drawn by R. Covington),68,70
352,4,7:45.0,K. Lowry enters the game for L. Williams,,68,70
353,4,7:45.0,P. Patterson enters the game for J. Johnson,,68,70
354,4,7:30.0,,K. McDaniels misses 3-pt jump shot from 25 ft,68,70
355,4,7:28.0,Defensive rebound by Team,,68,70
356,4,7:13.0,K. Lowry misses 2-pt jump shot from 3 ft,,68,70
357,4,7:11.0,,Defensive rebound by M. Carter-Williams,68,70
358,4,7:05.0,,R. Covington misses 3-pt jump shot from 25 ft,68,70
359,4,7:03.0,Defensive rebound by P. Patterson,,68,70
360,4,7:00.0,T. Ross misses 2-pt layup from 2 ft,,68,70
361,4,6:59.0,,Defensive rebound by M. Carter-Williams,68,70
362,4,6:50.0,,Shooting foul by J. Valančiūnas (drawn by N. Noel),68,70
363,4,6:50.0,,N. Noel makes free throw 1 of 2,68,71
364,4,6:50.0,D. DeRozan enters the game for T. Ross,,68,71
365,4,6:50.0,,N. Noel makes free throw 2 of 2,68,72
366,4,6:35.0,D. DeRozan misses 2-pt jump shot from 16 ft,,68,72
367,4,6:34.0,,Defensive rebound by R. Covington,68,72
368,4,6:26.0,,R. Covington misses 2-pt layup from 2 ft,68,72
369,4,6:24.0,,Offensive rebound by N. Noel,68,72
370,4,6:24.0,,N. Noel makes 2-pt dunk at rim,68,74
371,4,5:56.0,Turnover by Team (shot clock),,68,74
372,4,5:56.0,,H. Sims enters the game for N. Noel,68,74
373,4,5:56.0,,J. Grant enters the game for K. McDaniels,68,74
374,4,5:41.0,,H. Sims misses 2-pt layup from 2 ft (block by J. Valančiūnas),68,74
375,4,5:39.0,,Offensive rebound by L. Mbah a Moute,68,74
376,4,5:39.0,,L. Mbah a Moute makes 2-pt layup from 1 ft,68,76
377,4,5:39.0,,Shooting foul by J. Valančiūnas (drawn by L. Mbah a Moute),68,76
378,4,5:39.0,,L. Mbah a Moute makes free throw 1 of 1,68,77
