,QUARTER,TIME_REMAINING,ORLANDO_ACTION,WASHINGTON_ACTION,ORLANDO_SCORE,WASHINGTON_SCORE
56,1,4:31.0,,K. Humphries enters the game for N. Hilário,11,18
57,1,4:31.0,E. Payton enters the game for V. Oladipo,,11,18
58,1,4:31.0,B. Gordon enters the game for E. Fournier,,11,18
59,1,4:31.0,,P. Pierce makes free throw 2 of 2,11,19
60,1,4:09.0,B. Gordon misses 2-pt jump shot from 21 ft,,11,19
61,1,4:08.0,Offensive rebound by E. Payton,,11,19
62,1,3:57.0,,O. Porter enters the game for P. Pierce,11,19
63,1,3:45.0,B. Gordon misses 2-pt layup from 1 ft (block by M. Gortat),,11,19
64,1,3:43.0,,Defensive rebound by J. Wall,11,19
65,1,3:30.0,,G. Temple misses 2-pt layup from 1 ft,11,19
66,1,3:29.0,,Offensive rebound by K. Humphries,11,19
67,1,3:28.0,,K. Humphries makes 2-pt tip-in from 1 ft,11,21
68,1,3:19.0,T. Harris misses 2-pt layup from 1 ft,,11,21
69,1,3:18.0,,Defensive rebound by O. Porter,11,21
70,1,3:13.0,,Turnover by J. Wall (bad pass; steal by E. Payton),11,21
71,1,3:11.0,Clear path foul by M. Gortat,,11,21
72,1,3:11.0,A. Gordon enters the game for C. Frye,,11,21
73,1,3:11.0,E. Payton makes clear path free throw 1 of 2,,12,21
74,1,3:11.0,E. Payton misses clear path free throw 2 of 2,,12,21
75,1,3:11.0,Offensive rebound by Team,,12,21
76,1,3:02.0,Personal foul by G. Temple (drawn by T. Harris),,12,21
77,1,2:51.0,A. Gordon misses 2-pt jump shot from 11 ft,,12,21
78,1,2:50.0,Offensive rebound by T. Harris,,12,21
79,1,2:44.0,T. Harris makes 3-pt jump shot from 25 ft,,15,21
80,1,2:30.0,,Offensive foul by K. Humphries (drawn by A. Gordon),15,21
81,1,2:30.0,,Turnover by K. Humphries (offensive foul),15,21
82,1,2:30.0,,Washington full timeout,15,21
83,1,2:13.0,E. Payton misses 2-pt jump shot from 19 ft,,15,21
84,1,2:12.0,,Defensive rebound by O. Porter,15,21
85,1,2:01.0,,J. Wall makes 2-pt layup from 1 ft (assist by O. Porter),15,23
86,1,2:01.0,,Shooting foul by E. Payton (drawn by J. Wall),15,23
87,1,2:01.0,,J. Wall makes free throw 1 of 1,15,24
88,1,1:49.0,Turnover by B. Gordon (bad pass; steal by M. Gortat),,15,24
89,1,1:36.0,,K. Humphries misses 2-pt jump shot from 17 ft,15,24
90,1,1:35.0,Defensive rebound by A. Gordon,,15,24
91,1,1:31.0,Offensive foul by A. Gordon (drawn by G. Temple),,15,24
92,1,1:31.0,Turnover by A. Gordon (offensive foul),,15,24
93,1,1:31.0,,R. Butler enters the game for J. Wall,15,24
94,1,1:31.0,,A. Miller enters the game for G. Temple,15,24
95,1,1:31.0,C. Frye enters the game for N. Vučević,,15,24
96,1,1:31.0,W. Green enters the game for T. Harris,,15,24
97,1,1:11.0,,M. Gortat misses 2-pt jump shot from 8 ft,15,24
98,1,1:10.0,Defensive rebound by E. Payton,,15,24
99,1,1:02.0,A. Gordon makes 2-pt dunk at rim (assist by E. Payton),,17,24
100,1,0:50.0,,K. Humphries misses 2-pt jump shot from 6 ft,17,24
101,1,0:49.0,Defensive rebound by A. Gordon,,17,24
102,1,0:38.0,B. Gordon misses 2-pt jump shot from 22 ft,,17,24
103,1,0:37.0,Offensive rebound by A. Gordon,,17,24
104,1,0:31.0,W. Green misses 3-pt jump shot from 23 ft,,17,24
105,1,0:30.0,,Defensive rebound by R. Butler,17,24
106,1,0:19.0,,Turnover by A. Miller (lost ball; steal by E. Payton),17,24
107,1,0:15.0,E. Payton misses 2-pt layup from 1 ft (block by K. Humphries),,17,24
108,1,0:12.0,,Defensive rebound by R. Butler,17,24
109,1,0:02.0,,Offensive foul by A. Miller (drawn by E. Payton),17,24
110,1,0:02.0,,Turnover by A. Miller (offensive foul),17,24
111,1,0:00.0,E. Payton misses 3-pt jump shot from 25 ft,,17,24
112,1,0:00.0,Offensive rebound by Team,,17,24
113,2,11:58.0,Turnover by W. Green (traveling),,17,24
114,2,11:45.0,,Turnover by K. Séraphin (lost ball; steal by C. Frye),17,24
115,2,11:25.0,E. Fournier misses 2-pt jump shot from 3 ft,,17,24
116,2,11:23.0,,Defensive rebound by K. Séraphin,17,24
117,2,11:03.0,,K. Humphries makes 2-pt jump shot from 3 ft,17,26
118,2,10:42.0,C. Frye misses 2-pt jump shot from 20 ft,,17,26
119,2,10:41.0,,Defensive rebound by O. Porter,17,26
120,2,10:23.0,,K. Humphries makes 2-pt jump shot from 20 ft (assist by A. Miller),17,28
121,2,10:09.0,A. Gordon makes 2-pt jump shot from 7 ft,,19,28
122,2,9:51.0,,K. Humphries misses 2-pt layup from 2 ft,19,28
123,2,9:50.0,,Offensive rebound by K. Séraphin,19,28
124,2,9:48.0,,K. Séraphin misses 2-pt jump shot from 5 ft,19,28
125,2,9:48.0,,Offensive rebound by K. Humphries,19,28
126,2,9:48.0,,K. Humphries makes 2-pt layup at rim,19,30
127,2,9:48.0,,Shooting foul by W. Green (drawn by K. Humphries),19,30
128,2,9:48.0,,Turnover by A. Miller (lane violation.),19,30
129,2,9:32.0,A. Gordon makes 2-pt hook shot from 4 ft,,21,30
130,2,9:17.0,,A. Miller makes 2-pt jump shot from 9 ft,21,32
131,2,8:58.0,C. Frye makes 3-pt jump shot from 27 ft (assist by E. Fournier),,24,32
132,2,8:31.0,,A. Miller makes 2-pt layup from 2 ft,24,34
133,2,8:24.0,E. Payton misses 2-pt layup at rim (block by O. Porter),,24,34
134,2,8:22.0,,Defensive rebound by K. Humphries,24,34
135,2,8:17.0,,K. Séraphin misses 2-pt layup from 1 ft,24,34
136,2,8:14.0,Defensive rebound by C. Frye,,24,34
137,2,8:11.0,Orlando full timeout,,24,34
138,2,8:11.0,V. Oladipo enters the game for E. Payton,,24,34
139,2,8:11.0,T. Harris enters the game for W. Green,,24,34
140,2,7:59.0,V. Oladipo misses 2-pt jump shot from 11 ft,,24,34
141,2,7:58.0,Offensive rebound by Team,,24,34
142,2,7:47.0,Shooting foul by K. Humphries (drawn by E. Fournier),,24,34
143,2,7:47.0,E. Fournier makes free throw 1 of 2,,25,34
144,2,7:47.0,E. Fournier makes free throw 2 of 2,,26,34
145,2,7:35.0,,Shooting foul by C. Frye (drawn by K. Séraphin),26,34
146,2,7:35.0,,K. Séraphin misses free throw 1 of 2,26,34
147,2,7:35.0,,Offensive rebound by Team,26,34
148,2,7:35.0,N. Vučević enters the game for A. Gordon,,26,34
149,2,7:35.0,,K. Séraphin makes free throw 2 of 2,26,35
150,2,7:28.0,Offensive foul by E. Fournier (drawn by A. Miller),,26,35
151,2,7:28.0,Turnover by E. Fournier (offensive foul),,26,35
152,2,7:16.0,,Personal foul by C. Frye (drawn by K. Séraphin),26,35
153,2,7:05.0,,O. Porter misses 2-pt jump shot from 19 ft,26,35
154,2,7:04.0,,Offensive rebound by Team,26,35
155,2,6:56.0,,R. Butler makes 3-pt jump shot from 24 ft (assist by A. Miller),26,38
156,2,6:41.0,E. Fournier misses 2-pt layup from 2 ft,,26,38
157,2,6:40.0,Offensive rebound by N. Vučević,,26,38
158,2,6:38.0,N. Vučević makes 2-pt layup from 2 ft,,28,38
159,2,6:27.0,,K. Séraphin makes 2-pt hook shot from 6 ft (assist by A. Miller),28,40
160,2,6:06.0,T. Harris misses 3-pt jump shot from 25 ft,,28,40
161,2,6:05.0,,Defensive rebound by K. Séraphin,28,40
162,2,5:48.0,,K. Séraphin misses 2-pt jump shot from 4 ft,28,40
163,2,5:47.0,,Offensive rebound by K. Humphries,28,40
164,2,5:40.0,Official timeout,,28,40
165,2,5:40.0,M. Harkless enters the game for C. Frye,,28,40
166,2,5:23.0,,R. Butler misses 3-pt jump shot from 27 ft,28,40
167,2,5:22.0,Defensive rebound by T. Harris,,28,40
168,2,5:13.0,V. Oladipo makes 2-pt jump shot from 18 ft (assist by T. Harris),,30,40
169,2,5:01.0,Violation by N. Vučević (kicked ball),,30,40
170,2,5:01.0,,J. Wall enters the game for A. Miller,30,40
171,2,5:01.0,,N. Hilário enters the game for K. Humphries,30,40
172,2,5:01.0,,P. Pierce enters the game for O. Porter,30,40
173,2,4:51.0,,K. Séraphin misses 2-pt jump shot from 5 ft,30,40
174,2,4:50.0,Defensive rebound by V. Oladipo,,30,40
175,2,4:40.0,N. Vučević makes 2-pt layup from 1 ft (assist by V. Oladipo),,32,40
176,2,4:22.0,,N. Hilário misses 2-pt jump shot from 15 ft,32,40
177,2,4:21.0,Defensive rebound by M. Harkless,,32,40
178,2,4:14.0,Shooting foul by P. Pierce (drawn by V. Oladipo),,32,40
179,2,4:14.0,V. Oladipo makes free throw 1 of 2,,33,40
180,2,4:14.0,,M. Gortat enters the game for K. Séraphin,33,40
181,2,4:14.0,V. Oladipo makes free throw 2 of 2,,34,40
182,2,3:53.0,,M. Gortat makes 2-pt hook shot from 3 ft (assist by P. Pierce),34,42
183,2,3:40.0,V. Oladipo misses 2-pt layup from 2 ft (block by M. Gortat),,34,42
184,2,3:38.0,Offensive rebound by N. Vučević,,34,42
185,2,3:36.0,N. Vučević makes 2-pt layup at rim,,36,42
186,2,3:18.0,,N. Hilário makes 2-pt dunk at rim,36,44
187,2,3:00.0,V. Oladipo misses 2-pt jump shot from 19 ft,,36,44
188,2,2:59.0,,Defensive rebound by J. Wall,36,44
189,2,2:51.0,,J. Wall misses 2-pt layup from 1 ft,36,44
190,2,2:50.0,Defensive rebound by N. Vučević,,36,44
191,2,2:31.0,Shooting foul by M. Gortat (drawn by V. Oladipo),,36,44
192,2,2:31.0,,Washington full timeout,36,44
193,2,2:31.0,C. Frye enters the game for E. Fournier,,36,44
194,2,2:31.0,V. Oladipo misses free throw 1 of 2,,36,44
195,2,2:31.0,Offensive rebound by Team,,36,44
196,2,2:31.0,V. Oladipo misses free throw 2 of 2,,36,44
197,2,2:30.0,,Defensive rebound by M. Gortat,36,44
198,2,2:16.0,,N. Hilário makes 2-pt hook shot from 4 ft (assist by P. Pierce),36,46
199,2,1:54.0,T. Harris makes 2-pt dunk at rim (assist by C. Frye),,38,46
200,2,1:37.0,,N. Hilário misses 2-pt jump shot from 8 ft,38,46
201,2,1:36.0,Defensive rebound by N. Vučević,,38,46
202,2,1:28.0,V. Oladipo misses 2-pt layup from 2 ft (block by N. Hilário),,38,46
203,2,1:26.0,Offensive rebound by Team,,38,46
204,2,1:19.0,V. Oladipo misses 3-pt jump shot from 24 ft,,38,46
205,2,1:18.0,,Defensive rebound by R. Butler,38,46
206,2,1:01.0,,J. Wall makes 2-pt jump shot from 17 ft,38,48
207,2,0:44.0,Turnover by M. Harkless (bad pass),,38,48
208,2,0:44.0,,K. Séraphin enters the game for M. Gortat,38,48
209,2,0:35.0,,J. Wall misses 2-pt jump shot from 19 ft,38,48
210,2,0:34.0,,Offensive rebound by Team,38,48
211,2,0:09.0,,P. Pierce misses 2-pt jump shot from 12 ft,38,48
212,2,0:08.0,Defensive rebound by C. Frye,,38,48
213,3,11:45.0,Turnover by V. Oladipo (bad pass; steal by M. Gortat),,38,48
214,3,11:41.0,,N. Hilário makes 2-pt dunk at rim (assist by J. Wall),38,50
215,3,11:39.0,Orlando full timeout,,38,50
216,3,11:19.0,N. Vučević makes 2-pt jump shot from 15 ft (assist by V. Oladipo),,40,50
217,3,10:57.0,,M. Gortat misses 2-pt jump shot from 4 ft,40,50
218,3,10:56.0,Defensive rebound by V. Oladipo,,40,50
219,3,10:47.0,V. Oladipo misses 2-pt jump shot from 19 ft,,40,50
220,3,10:46.0,,Defensive rebound by P. Pierce,40,50
221,3,10:40.0,,Turnover by J. Wall (traveling),40,50
222,3,10:25.0,C. Frye misses 3-pt jump shot from 25 ft,,40,50
223,3,10:24.0,,Defensive rebound by M. Gortat,40,50
224,3,10:18.0,,Shooting foul by T. Harris (drawn by P. Pierce),40,50
225,3,10:18.0,,P. Pierce makes free throw 1 of 2,40,51
226,3,10:18.0,,P. Pierce makes free throw 2 of 2,40,52
227,3,10:01.0,Shooting foul by P. Pierce (drawn by T. Harris),,40,52
228,3,10:01.0,T. Harris makes free throw 1 of 2,,41,52
229,3,10:01.0,T. Harris makes free throw 2 of 2,,42,52
230,3,9:55.0,,Turnover by N. Hilário (bad pass),42,52
231,3,9:38.0,Turnover by C. Frye (lost ball; steal by N. Hilário),,42,52
232,3,9:31.0,,G. Temple misses 2-pt jump shot from 4 ft (block by N. Vučević),42,52
233,3,9:30.0,Defensive rebound by T. Harris,,42,52
234,3,9:14.0,C. Frye makes 3-pt jump shot from 23 ft (assist by V. Oladipo),,45,52
235,3,8:58.0,,P. Pierce misses 3-pt jump shot from 26 ft,45,52
236,3,8:57.0,,Offensive rebound by Team,45,52
237,3,8:51.0,,M. Gortat misses 2-pt jump shot from 17 ft,45,52
238,3,8:50.0,Defensive rebound by N. Vučević,,45,52
239,3,8:28.0,N. Vučević misses 2-pt jump shot from 14 ft,,45,52
240,3,8:27.0,,Defensive rebound by P. Pierce,45,52
241,3,8:13.0,,J. Wall misses 3-pt jump shot from 25 ft,45,52
242,3,8:12.0,,Offensive rebound by N. Hilário,45,52
243,3,8:05.0,,Personal foul by E. Fournier (drawn by N. Hilário),45,52
244,3,7:54.0,,P. Pierce misses 3-pt jump shot from 24 ft,45,52
245,3,7:53.0,Defensive rebound by N. Vučević,,45,52
246,3,7:42.0,E. Fournier makes 3-pt jump shot from 26 ft (assist by V. Oladipo),,48,52
247,3,7:42.0,,Washington full timeout,48,52
248,3,7:31.0,,J. Wall misses 2-pt jump shot from 16 ft,48,52
249,3,7:30.0,Defensive rebound by N. Vučević,,48,52
250,3,7:11.0,E. Fournier misses 3-pt jump shot from 23 ft,,48,52
251,3,7:10.0,,Defensive rebound by M. Gortat,48,52
252,3,7:00.0,,P. Pierce misses 3-pt jump shot from 26 ft,48,52
253,3,6:59.0,,Offensive rebound by N. Hilário,48,52
254,3,6:49.0,,P. Pierce makes 2-pt jump shot from 7 ft (assist by G. Temple),48,54
255,3,6:33.0,Personal foul by N. Hilário (drawn by C. Frye),,48,54
256,3,6:22.0,Shooting foul by N. Hilário (drawn by V. Oladipo),,48,54
257,3,6:22.0,V. Oladipo makes free throw 1 of 2,,49,54
258,3,6:22.0,V. Oladipo makes free throw 2 of 2,,50,54
259,3,6:14.0,,Shooting block foul by N. Vučević (drawn by P. Pierce),50,54
260,3,6:14.0,,P. Pierce makes free throw 1 of 2,50,55
261,3,6:14.0,,P. Pierce makes free throw 2 of 2,50,56
262,3,6:00.0,Offensive foul by C. Frye (drawn by G. Temple),,50,56
263,3,6:00.0,Turnover by C. Frye (offensive foul),,50,56
264,3,5:38.0,,J. Wall misses 2-pt jump shot from 16 ft,50,56
265,3,5:36.0,Defensive rebound by T. Harris,,50,56
266,3,5:27.0,T. Harris makes 2-pt jump shot from 14 ft,,52,56
267,3,5:14.0,,N. Hilário misses 2-pt jump shot from 15 ft,52,56
268,3,5:13.0,Defensive rebound by V. Oladipo,,52,56
269,3,5:04.0,V. Oladipo makes 2-pt jump shot from 12 ft,,54,56
270,3,4:41.0,,J. Wall misses 2-pt jump shot from 19 ft,54,56
271,3,4:40.0,Defensive rebound by C. Frye,,54,56
272,3,4:29.0,V. Oladipo misses 3-pt jump shot from 26 ft,,54,56
273,3,4:28.0,,Defensive rebound by G. Temple,54,56
274,3,4:17.0,,N. Hilário makes 2-pt jump shot from 14 ft,54,58
275,3,4:17.0,,Shooting foul by C. Frye (drawn by N. Hilário),54,58
276,3,4:17.0,E. Payton enters the game for V. Oladipo,,54,58
277,3,4:17.0,,N. Hilário misses free throw 1 of 1,54,58
278,3,4:16.0,Defensive rebound by N. Vučević,,54,58
279,3,3:57.0,T. Harris makes 2-pt dunk at rim,,56,58
280,3,3:39.0,,N. Hilário makes 2-pt layup from 1 ft (assist by J. Wall),56,60
281,3,3:15.0,Personal foul by G. Temple (drawn by C. Frye),,56,60
282,3,3:15.0,,K. Humphries enters the game for N. Hilário,56,60
283,3,3:15.0,,O. Porter enters the game for P. Pierce,56,60
284,3,3:15.0,A. Gordon enters the game for C. Frye,,56,60
285,3,3:10.0,E. Fournier makes 2-pt jump shot from 6 ft,,58,60
286,3,3:10.0,Shooting foul by G. Temple (drawn by E. Fournier),,58,60
287,3,3:10.0,E. Fournier makes free throw 1 of 1,,59,60
288,3,3:01.0,,O. Porter makes 2-pt jump shot from 21 ft (assist by J. Wall),59,62
289,3,2:38.0,N. Vučević misses 2-pt jump shot from 10 ft,,59,62
290,3,2:37.0,Offensive rebound by E. Payton,,59,62
291,3,2:31.0,Offensive foul by N. Vučević (drawn by M. Gortat),,59,62
292,3,2:31.0,Turnover by N. Vučević (offensive foul),,59,62
293,3,2:31.0,Orlando full timeout,,59,62
294,3,2:31.0,C. Frye enters the game for N. Vučević,,59,62
295,3,2:31.0,W. Green enters the game for E. Fournier,,59,62
296,3,2:21.0,,O. Porter makes 2-pt jump shot from 17 ft (assist by J. Wall),59,64
297,3,1:54.0,C. Frye makes 3-pt jump shot from 25 ft (assist by W. Green),,62,64
298,3,1:39.0,,M. Gortat makes 2-pt layup at rim (assist by J. Wall),62,66
299,3,1:17.0,Turnover by T. Harris (lost ball; steal by O. Porter),,62,66
300,3,1:11.0,,K. Séraphin enters the game for M. Gortat,62,66
301,3,1:07.0,,J. Wall makes 3-pt jump shot from 23 ft (assist by O. Porter),62,69
302,3,0:48.0,E. Payton misses 2-pt jump shot from 5 ft,,62,69
303,3,0:47.0,,Defensive rebound by Team,62,69
304,3,0:39.0,,J. Wall misses 2-pt jump shot from 4 ft,62,69
305,3,0:38.0,Defensive rebound by C. Frye,,62,69
306,3,0:25.0,T. Harris misses 2-pt layup from 1 ft (block by G. Temple),,62,69
307,3,0:23.0,,Defensive rebound by G. Temple,62,69
308,3,0:02.0,,J. Wall misses 2-pt jump shot from 15 ft,62,69
309,3,0:01.0,Defensive rebound by T. Harris,,62,69
310,4,11:47.0,,O. Porter makes 2-pt jump shot from 19 ft (assist by K. Séraphin),62,71
311,4,11:23.0,Offensive foul by E. Fournier (drawn by A. Miller),,62,71
312,4,11:23.0,Turnover by E. Fournier (offensive foul),,62,71
313,4,11:10.0,,Turnover by K. Séraphin (discontinued dribble),62,71
314,4,10:50.0,W. Green makes 2-pt jump shot from 20 ft,,64,71
315,4,10:31.0,,K. Séraphin makes 2-pt jump shot from 20 ft (assist by R. Butler),64,73
316,4,10:16.0,W. Green makes 2-pt jump shot from 20 ft,,66,73
317,4,9:52.0,,R. Butler makes 3-pt jump shot from 23 ft,66,76
318,4,9:36.0,E. Payton makes 2-pt jump shot from 12 ft,,68,76
319,4,9:09.0,,A. Miller misses 2-pt jump shot from 3 ft,68,76
320,4,9:08.0,Defensive rebound by C. Frye,,68,76
321,4,9:02.0,Personal foul by K. Humphries (drawn by A. Gordon),,68,76
322,4,9:02.0,A. Gordon misses free throw 1 of 2,,68,76
323,4,9:02.0,Offensive rebound by Team,,68,76
324,4,9:02.0,A. Gordon misses free throw 2 of 2,,68,76
325,4,9:01.0,,Defensive rebound by K. Humphries,68,76
326,4,8:44.0,,R. Butler makes 2-pt dunk at rim (assist by A. Miller),68,78
327,4,8:37.0,Orlando full timeout,,68,78
328,4,8:37.0,N. Vučević enters the game for A. Gordon,,68,78
329,4,8:37.0,V. Oladipo enters the game for E. Payton,,68,78
330,4,8:25.0,V. Oladipo misses 2-pt layup at rim,,68,78
331,4,8:24.0,Offensive rebound by N. Vučević,,68,78
332,4,8:23.0,N. Vučević makes 2-pt layup at rim,,70,78
333,4,8:09.0,,K. Humphries makes 2-pt jump shot from 20 ft (assist by K. Séraphin),70,80
334,4,7:55.0,V. Oladipo makes 2-pt jump shot from 19 ft,,72,80
335,4,7:34.0,,K. Humphries makes 2-pt jump shot from 19 ft (assist by O. Porter),72,82
336,4,7:07.0,E. Fournier makes 3-pt jump shot from 24 ft,,75,82
337,4,6:45.0,,K. Humphries misses 2-pt jump shot from 20 ft,75,82
338,4,6:43.0,Defensive rebound by V. Oladipo,,75,82
339,4,6:36.0,N. Vučević makes 2-pt jump shot from 5 ft (assist by V. Oladipo),,77,82
340,4,6:12.0,,K. Humphries makes 2-pt jump shot from 12 ft (assist by R. Butler),77,84
341,4,5:46.0,W. Green misses 2-pt jump shot from 6 ft,,77,84
342,4,5:45.0,,Defensive rebound by K. Humphries,77,84
343,4,5:39.0,,O. Porter makes 2-pt jump shot from 18 ft (assist by A. Miller),77,86
344,4,5:37.0,Orlando full timeout,,77,86
345,4,5:37.0,,J. Wall enters the game for A. Miller,77,86
346,4,5:37.0,T. Harris enters the game for W. Green,,77,86
347,4,5:37.0,,N. Hilário enters the game for K. Séraphin,77,86
348,4,5:25.0,Offensive foul by N. Vučević (drawn by N. Hilário),,77,86
349,4,5:25.0,Turnover by N. Vučević (offensive foul),,77,86
350,4,5:10.0,,O. Porter makes 2-pt jump shot from 10 ft,77,88
351,4,4:57.0,E. Fournier makes 2-pt dunk at rim,,79,88
352,4,4:37.0,,O. Porter misses 2-pt jump shot from 19 ft,79,88
353,4,4:36.0,,Offensive rebound by Team,79,88
354,4,4:30.0,,J. Wall misses 2-pt jump shot from 20 ft,79,88
355,4,4:29.0,Defensive rebound by T. Harris,,79,88
356,4,4:17.0,V. Oladipo makes 2-pt layup from 2 ft,,81,88
357,4,4:17.0,Shooting foul by J. Wall (drawn by V. Oladipo),,81,88
358,4,4:17.0,V. Oladipo misses free throw 1 of 1,,81,88
359,4,4:16.0,,Defensive rebound by O. Porter,81,88
360,4,3:55.0,,R. Butler makes 2-pt layup from 1 ft (assist by N. Hilário),81,90
361,4,3:37.0,E. Fournier misses 2-pt layup from 1 ft,,81,90
362,4,3:36.0,,Defensive rebound by N. Hilário,81,90
363,4,3:33.0,,O. Porter makes 2-pt dunk at rim (assist by J. Wall),81,92
364,4,3:23.0,Turnover by C. Frye (bad pass),,81,92
365,4,3:12.0,,Personal foul by V. Oladipo (drawn by O. Porter),81,92
366,4,3:05.0,,N. Hilário misses 2-pt jump shot from 4 ft (block by N. Vučević),81,92
367,4,3:03.0,Defensive rebound by T. Harris,,81,92
368,4,3:00.0,E. Fournier misses 2-pt jump shot from 3 ft (block by J. Wall),,81,92
369,4,2:57.0,Offensive rebound by V. Oladipo,,81,92
370,4,2:56.0,V. Oladipo makes 2-pt layup from 2 ft,,83,92
371,4,2:46.0,,Personal foul by T. Harris (drawn by O. Porter),83,92
372,4,2:46.0,Official timeout,,83,92
373,4,2:30.0,,Turnover by Team (shot clock),83,92
374,4,2:10.0,T. Harris makes 2-pt jump shot from 6 ft,,85,92
375,4,1:51.0,,N. Hilário makes 2-pt jump shot from 14 ft (assist by J. Wall),85,94
376,4,1:34.0,Shooting foul by R. Butler (drawn by N. Vučević),,85,94
377,4,1:34.0,N. Vučević makes free throw 1 of 2,,86,94
378,4,1:34.0,N. Vučević makes free throw 2 of 2,,87,94
379,4,1:12.0,,N. Hilário misses 2-pt jump shot from 16 ft,87,94
380,4,1:11.0,Defensive rebound by C. Frye,,87,94
381,4,1:05.0,E. Fournier makes 2-pt layup at rim (assist by C. Frye),,89,94
382,4,0:42.0,,K. Humphries makes 2-pt layup from 1 ft (assist by J. Wall),89,96
383,4,0:36.0,V. Oladipo makes 2-pt jump shot from 13 ft,,91,96
384,4,0:24.0,,Personal take foul by T. Harris (drawn by K. Humphries),91,96
385,4,0:24.0,A. Gordon enters the game for C. Frye,,91,96
386,4,0:24.0,M. Harkless enters the game for T. Harris,,91,96
