,QUARTER,TIME_REMAINING,BOSTON_ACTION,SAN ANTONIO_ACTION,BOSTON_SCORE,SAN ANTONIO_SCORE
53,1,4:55.0,,M. Belinelli enters the game for D. Green,11,24
54,1,4:55.0,,A. Baynes enters the game for T. Duncan,11,24
55,1,4:55.0,P. Pressey enters the game for M. Smart,,11,24
56,1,4:55.0,,T. Parker makes free throw 2 of 2,11,25
57,1,4:43.0,Turnover by A. Bradley (bad pass),,11,25
58,1,4:28.0,,K. Leonard misses 3-pt jump shot from 24 ft,11,25
59,1,4:27.0,Defensive rebound by P. Pressey,,11,25
60,1,4:24.0,B. Bass makes 2-pt dunk at rim (assist by P. Pressey),,13,25
61,1,4:24.0,,San Antonio full timeout,13,25
62,1,4:24.0,J. Jerebko enters the game for B. Bass,,13,25
63,1,4:01.0,,Turnover by M. Belinelli (lost ball; steal by K. Olynyk),13,25
64,1,3:43.0,J. Crowder makes 3-pt jump shot from 24 ft (assist by P. Pressey),,16,25
65,1,3:31.0,,B. Diaw makes 3-pt jump shot from 24 ft (assist by T. Parker),16,28
66,1,3:05.0,K. Olynyk misses 2-pt jump shot from 8 ft,,16,28
67,1,3:04.0,,Defensive rebound by M. Belinelli,16,28
68,1,2:58.0,,T. Parker makes 2-pt jump shot from 12 ft,16,30
69,1,2:40.0,J. Jerebko misses 2-pt layup from 2 ft,,16,30
70,1,2:39.0,Offensive rebound by J. Jerebko,,16,30
71,1,2:34.0,P. Pressey misses 3-pt jump shot from 24 ft,,16,30
72,1,2:33.0,,Defensive rebound by A. Baynes,16,30
73,1,2:28.0,,Turnover by T. Parker (lost ball; steal by J. Crowder),16,30
74,1,2:22.0,A. Bradley makes 2-pt dunk at rim (assist by J. Crowder),,18,30
75,1,2:05.0,,A. Baynes makes 2-pt jump shot from 15 ft (assist by B. Diaw),18,32
76,1,1:51.0,K. Olynyk misses 2-pt layup at rim (block by A. Baynes),,18,32
77,1,1:50.0,,Defensive rebound by B. Diaw,18,32
78,1,1:45.0,,Turnover by T. Parker (lost ball; steal by J. Jerebko),18,32
79,1,1:45.0,,Technical foul by T. Parker,18,32
80,1,1:45.0,A. Bradley makes technical free throw,,19,32
81,1,1:45.0,,P. Mills enters the game for T. Parker,19,32
82,1,1:24.0,K. Olynyk misses 2-pt jump shot from 17 ft,,19,32
83,1,1:24.0,,Defensive rebound by A. Baynes,19,32
84,1,1:04.0,,K. Leonard misses 3-pt jump shot from 24 ft,19,32
85,1,1:03.0,Defensive rebound by A. Bradley,,19,32
86,1,0:56.0,Personal foul by M. Belinelli (drawn by P. Pressey),,19,32
87,1,0:56.0,,D. Green enters the game for K. Leonard,19,32
88,1,0:40.0,J. Jerebko misses 2-pt hook shot from 5 ft,,19,32
89,1,0:39.0,,Defensive rebound by D. Green,19,32
90,1,0:30.0,,P. Mills misses 2-pt jump shot from 17 ft,19,32
91,1,0:29.0,Defensive rebound by J. Crowder,,19,32
92,1,0:07.0,A. Bradley misses 2-pt jump shot from 14 ft,,19,32
93,1,0:05.0,Offensive rebound by Team,,19,32
94,1,0:05.0,Turnover by J. Jerebko (kicked ball),,19,32
95,1,0:01.0,,B. Diaw misses 3-pt jump shot from 26 ft,19,32
96,1,0:00.0,,Offensive rebound by Team,19,32
97,2,11:39.0,J. Crowder misses 3-pt jump shot from 24 ft,,19,32
98,2,11:37.0,Offensive rebound by T. Zeller,,19,32
99,2,11:37.0,T. Zeller makes 2-pt layup from 1 ft,,21,32
100,2,11:17.0,,A. Baynes misses 2-pt jump shot from 17 ft,21,32
101,2,11:16.0,Defensive rebound by J. Crowder,,21,32
102,2,10:58.0,Turnover by L. Datome (lost ball; steal by P. Mills),,21,32
103,2,10:55.0,,Shooting foul by J. Crowder (drawn by D. Green),21,32
104,2,10:55.0,,D. Green makes free throw 1 of 2,21,33
105,2,10:55.0,,D. Green makes free throw 2 of 2,21,34
106,2,10:40.0,T. Zeller misses 2-pt layup from 1 ft,,21,34
107,2,10:38.0,Offensive rebound by T. Zeller,,21,34
108,2,10:38.0,T. Zeller misses 2-pt layup from 2 ft (block by D. Green),,21,34
109,2,10:36.0,,Defensive rebound by B. Diaw,21,34
110,2,10:17.0,,M. Belinelli makes 3-pt jump shot from 25 ft (assist by P. Mills),21,37
111,2,10:01.0,P. Pressey makes 2-pt jump shot from 11 ft,,23,37
112,2,9:41.0,,P. Mills makes 3-pt jump shot from 25 ft (assist by D. Green),23,40
113,2,9:29.0,,Offensive charge foul by J. Jerebko (drawn by A. Baynes),23,40
114,2,9:29.0,Turnover by J. Jerebko (offensive foul),,23,40
115,2,9:29.0,E. Turner enters the game for P. Pressey,,23,40
116,2,9:15.0,,D. Green misses 3-pt jump shot from 24 ft,23,40
117,2,9:15.0,Defensive rebound by J. Crowder,,23,40
118,2,9:01.0,J. Crowder misses 3-pt jump shot from 25 ft,,23,40
119,2,9:00.0,,Defensive rebound by M. Belinelli,23,40
120,2,8:55.0,,Turnover by M. Belinelli (bad pass; steal by J. Jerebko),23,40
121,2,8:48.0,L. Datome misses 2-pt jump shot from 8 ft,,23,40
122,2,8:47.0,,Defensive rebound by M. Belinelli,23,40
123,2,8:35.0,,D. Green misses 3-pt jump shot from 23 ft,23,40
124,2,8:34.0,Defensive rebound by L. Datome,,23,40
125,2,8:27.0,Turnover by L. Datome (bad pass; steal by P. Mills),,23,40
126,2,8:21.0,,B. Diaw makes 2-pt layup from 2 ft (assist by P. Mills),23,42
127,2,8:20.0,Boston full timeout,,23,42
128,2,8:20.0,,T. Splitter enters the game for A. Baynes,23,42
129,2,8:06.0,Turnover by E. Turner (lost ball; steal by D. Green),,23,42
130,2,7:59.0,,P. Mills misses 3-pt jump shot from 25 ft,23,42
131,2,7:58.0,Defensive rebound by T. Zeller,,23,42
132,2,7:45.0,J. Crowder makes 2-pt layup at rim (assist by E. Turner),,25,42
133,2,7:33.0,,M. Belinelli misses 2-pt jump shot from 18 ft,25,42
134,2,7:32.0,Defensive rebound by J. Jerebko,,25,42
135,2,7:26.0,J. Crowder misses 2-pt jump shot from 8 ft,,25,42
136,2,7:25.0,Offensive rebound by J. Jerebko,,25,42
137,2,7:14.0,M. Smart enters the game for L. Datome,,25,42
138,2,7:14.0,,K. Leonard enters the game for B. Diaw,25,42
139,2,7:02.0,E. Turner makes 2-pt jump shot from 14 ft,,27,42
140,2,6:39.0,,P. Mills misses 2-pt jump shot from 20 ft,27,42
141,2,6:38.0,Defensive rebound by J. Crowder,,27,42
142,2,6:30.0,Turnover by J. Jerebko (bad pass; steal by D. Green),,27,42
143,2,6:12.0,,P. Mills makes 2-pt layup from 1 ft (assist by T. Splitter),27,44
144,2,5:58.0,Shooting foul by M. Belinelli (drawn by J. Crowder),,27,44
145,2,5:58.0,Official timeout,,27,44
146,2,5:58.0,K. Olynyk enters the game for T. Zeller,,27,44
147,2,5:58.0,B. Bass enters the game for J. Jerebko,,27,44
148,2,5:58.0,,T. Parker enters the game for P. Mills,27,44
149,2,5:58.0,,T. Duncan enters the game for M. Belinelli,27,44
150,2,5:58.0,J. Crowder misses free throw 1 of 2,,27,44
151,2,5:58.0,Offensive rebound by Team,,27,44
152,2,5:58.0,J. Crowder makes free throw 2 of 2,,28,44
153,2,5:40.0,,T. Parker makes 2-pt jump shot from 9 ft (assist by D. Green),28,46
154,2,5:26.0,B. Bass makes 2-pt jump shot from 16 ft (assist by M. Smart),,30,46
155,2,5:02.0,,K. Leonard makes 2-pt jump shot from 19 ft (assist by T. Duncan),30,48
156,2,4:42.0,B. Bass misses 2-pt jump shot from 17 ft,,30,48
157,2,4:41.0,Offensive rebound by J. Crowder,,30,48
158,2,4:37.0,Shooting foul by T. Parker (drawn by M. Smart),,30,48
159,2,4:37.0,M. Smart makes free throw 1 of 3,,31,48
160,2,4:37.0,M. Smart makes free throw 2 of 3,,32,48
161,2,4:37.0,G. Wallace enters the game for J. Crowder,,32,48
162,2,4:37.0,M. Smart makes free throw 3 of 3,,33,48
163,2,4:26.0,,D. Green makes 2-pt layup at rim (assist by T. Splitter),33,50
164,2,4:15.0,K. Olynyk misses 2-pt layup from 1 ft,,33,50
165,2,4:13.0,,Defensive rebound by T. Splitter,33,50
166,2,4:05.0,,T. Parker misses 2-pt jump shot from 8 ft,33,50
167,2,4:04.0,,Offensive rebound by T. Splitter,33,50
168,2,4:04.0,,T. Splitter misses 2-pt tip-in from 1 ft,33,50
169,2,4:01.0,Defensive rebound by B. Bass,,33,50
170,2,3:53.0,B. Bass makes 2-pt layup at rim (assist by M. Smart),,35,50
171,2,3:53.0,,San Antonio full timeout,35,50
172,2,3:53.0,A. Bradley enters the game for E. Turner,,35,50
173,2,3:33.0,,K. Leonard misses 2-pt jump shot from 19 ft,35,50
174,2,3:32.0,Defensive rebound by G. Wallace,,35,50
175,2,3:12.0,M. Smart makes 3-pt jump shot from 24 ft (assist by G. Wallace),,38,50
176,2,2:55.0,,Turnover by T. Parker (lost ball; steal by A. Bradley),38,50
177,2,2:48.0,M. Smart misses 3-pt jump shot from 25 ft,,38,50
178,2,2:47.0,,Defensive rebound by K. Leonard,38,50
179,2,2:34.0,,T. Splitter makes 2-pt hook shot from 7 ft (assist by T. Duncan),38,52
180,2,2:17.0,B. Bass misses 2-pt jump shot from 18 ft,,38,52
181,2,2:15.0,,Defensive rebound by T. Duncan,38,52
182,2,2:13.0,,T. Splitter makes 2-pt layup at rim (assist by D. Green),38,54
183,2,2:13.0,,Shooting foul by G. Wallace (drawn by T. Splitter),38,54
184,2,2:13.0,J. Crowder enters the game for K. Olynyk,,38,54
185,2,2:13.0,,T. Splitter misses free throw 1 of 1,38,54
186,2,2:11.0,Defensive rebound by Team,,38,54
187,2,1:59.0,A. Bradley misses 2-pt jump shot from 19 ft,,38,54
188,2,1:58.0,Offensive rebound by B. Bass,,38,54
189,2,1:47.0,A. Bradley misses 2-pt jump shot from 9 ft,,38,54
190,2,1:46.0,,Defensive rebound by K. Leonard,38,54
191,2,1:41.0,,K. Leonard misses 2-pt jump shot from 4 ft (block by J. Crowder),38,54
192,2,1:41.0,Defensive rebound by J. Crowder,,38,54
193,2,1:41.0,Personal foul by T. Splitter (drawn by J. Crowder),,38,54
194,2,1:41.0,,M. Belinelli enters the game for T. Splitter,38,54
195,2,1:26.0,A. Bradley misses 3-pt jump shot from 23 ft,,38,54
196,2,1:25.0,,Defensive rebound by T. Duncan,38,54
197,2,1:15.0,,Turnover by T. Parker (bad pass; steal by M. Smart),38,54
198,2,1:09.0,J. Crowder misses 2-pt jump shot from 20 ft,,38,54
199,2,1:08.0,,Defensive rebound by T. Duncan,38,54
200,2,0:48.0,,Turnover by T. Parker (lost ball; steal by A. Bradley),38,54
201,2,0:44.0,A. Bradley makes 2-pt layup from 1 ft,,40,54
202,2,0:30.0,,Shooting block foul by M. Smart (drawn by D. Green),40,54
203,2,0:30.0,,D. Green makes free throw 1 of 2,40,55
204,2,0:30.0,,D. Green makes free throw 2 of 2,40,56
205,2,0:15.0,M. Smart makes 2-pt layup at rim,,42,56
206,2,0:01.0,,D. Green misses 3-pt jump shot from 25 ft,42,56
207,2,0:00.0,Defensive rebound by B. Bass,,42,56
208,3,11:48.0,J. Crowder makes 2-pt layup at rim (assist by M. Smart),,44,56
209,3,11:23.0,,T. Parker makes 2-pt jump shot from 9 ft,44,58
210,3,11:06.0,J. Crowder makes 2-pt layup from 2 ft (assist by E. Turner),,46,58
211,3,10:52.0,,Shooting foul by E. Turner (drawn by T. Parker),46,58
212,3,10:52.0,,T. Parker makes free throw 1 of 2,46,59
213,3,10:52.0,,B. Diaw enters the game for T. Splitter,46,59
214,3,10:52.0,,T. Parker makes free throw 2 of 2,46,60
215,3,10:36.0,E. Turner misses 2-pt layup from 1 ft,,46,60
216,3,10:35.0,Offensive rebound by B. Bass,,46,60
217,3,10:35.0,B. Bass makes 2-pt dunk at rim,,48,60
218,3,10:09.0,,T. Duncan makes 2-pt layup from 1 ft,48,62
219,3,9:53.0,J. Crowder makes 2-pt layup from 1 ft (assist by M. Smart),,50,62
220,3,9:33.0,,K. Leonard misses 2-pt jump shot from 13 ft,50,62
221,3,9:32.0,,Offensive rebound by T. Duncan,50,62
222,3,9:32.0,Loose ball foul by A. Bradley (drawn by T. Duncan),,50,62
223,3,9:18.0,,T. Duncan makes 2-pt jump shot from 9 ft (assist by B. Diaw),50,64
224,3,9:08.0,J. Crowder misses 2-pt layup from 2 ft,,50,64
225,3,9:06.0,Offensive rebound by A. Bradley,,50,64
226,3,9:06.0,A. Bradley makes 2-pt dunk at rim,,52,64
227,3,8:57.0,,Shooting foul by E. Turner (drawn by T. Parker),52,64
228,3,8:57.0,,T. Parker misses free throw 1 of 2,52,64
229,3,8:57.0,,Offensive rebound by Team,52,64
230,3,8:57.0,,T. Parker makes free throw 2 of 2,52,65
231,3,8:35.0,M. Smart misses 3-pt jump shot from 26 ft,,52,65
232,3,8:34.0,,Defensive rebound by K. Leonard,52,65
233,3,8:31.0,,Shooting foul by E. Turner (drawn by B. Diaw),52,65
234,3,8:31.0,,B. Diaw makes free throw 1 of 2,52,66
235,3,8:31.0,P. Pressey enters the game for E. Turner,,52,66
236,3,8:31.0,,B. Diaw makes free throw 2 of 2,52,67
237,3,8:19.0,A. Bradley makes 2-pt jump shot from 21 ft (assist by B. Bass),,54,67
238,3,8:01.0,,Offensive foul by B. Diaw (drawn by J. Crowder),54,67
239,3,8:01.0,,Turnover by B. Diaw (offensive foul),54,67
240,3,7:47.0,Turnover by M. Smart (bad pass; steal by K. Leonard),,54,67
241,3,7:47.0,,Personal foul by A. Bradley (drawn by K. Leonard),54,67
242,3,7:47.0,,K. Leonard makes free throw 1 of 2,54,68
243,3,7:47.0,,K. Leonard makes free throw 2 of 2,54,69
244,3,7:25.0,M. Smart misses 2-pt layup from 2 ft (block by T. Duncan),,54,69
245,3,7:25.0,Offensive rebound by Team,,54,69
246,3,7:22.0,Turnover by Team (shot clock),,54,69
247,3,7:10.0,,Turnover by B. Diaw (bad pass; steal by J. Crowder),54,69
248,3,7:01.0,M. Smart misses 2-pt layup from 1 ft,,54,69
249,3,7:00.0,,Defensive rebound by B. Diaw,54,69
250,3,6:53.0,,T. Parker misses 2-pt jump shot from 4 ft,54,69
251,3,6:52.0,Defensive rebound by P. Pressey,,54,69
252,3,6:47.0,M. Smart misses 2-pt layup from 2 ft,,54,69
253,3,6:46.0,,Defensive rebound by D. Green,54,69
254,3,6:41.0,,K. Leonard misses 3-pt jump shot from 26 ft,54,69
255,3,6:40.0,,Offensive rebound by D. Green,54,69
256,3,6:39.0,,D. Green misses 2-pt layup from 1 ft (block by A. Bradley),54,69
257,3,6:39.0,,Offensive rebound by Team,54,69
258,3,6:39.0,,San Antonio full timeout,54,69
259,3,6:39.0,E. Turner enters the game for B. Bass,,54,69
260,3,6:39.0,T. Zeller enters the game for M. Smart,,54,69
261,3,6:23.0,,Turnover by T. Parker (lost ball; steal by P. Pressey),54,69
262,3,6:18.0,A. Bradley makes 2-pt layup at rim (assist by P. Pressey),,56,69
263,3,6:07.0,,K. Leonard makes 2-pt jump shot from 5 ft (assist by T. Parker),56,71
264,3,5:53.0,Turnover by E. Turner (lost ball; steal by K. Leonard),,56,71
265,3,5:49.0,,K. Leonard makes 2-pt dunk at rim,56,73
266,3,5:32.0,E. Turner makes 2-pt jump shot from 14 ft,,58,73
267,3,5:17.0,,Personal foul by E. Turner (drawn by K. Leonard),58,73
268,3,5:17.0,,K. Leonard makes free throw 1 of 2,58,74
269,3,5:17.0,,T. Splitter enters the game for T. Duncan,58,74
270,3,5:17.0,,P. Mills enters the game for T. Parker,58,74
271,3,5:17.0,,K. Leonard makes free throw 2 of 2,58,75
272,3,4:57.0,A. Bradley misses 2-pt jump shot from 20 ft,,58,75
273,3,4:56.0,,Defensive rebound by K. Leonard,58,75
274,3,4:41.0,,B. Diaw misses 2-pt jump shot from 3 ft,58,75
275,3,4:41.0,Defensive rebound by P. Pressey,,58,75
276,3,4:34.0,J. Crowder misses 2-pt jump shot from 3 ft,,58,75
277,3,4:33.0,,Defensive rebound by D. Green,58,75
278,3,4:28.0,,K. Leonard makes 2-pt layup from 1 ft (assist by P. Mills),58,77
279,3,4:10.0,Offensive foul by T. Zeller (drawn by B. Diaw),,58,77
280,3,4:10.0,Turnover by T. Zeller (offensive foul),,58,77
281,3,4:10.0,,M. Belinelli enters the game for D. Green,58,77
282,3,4:10.0,K. Olynyk enters the game for T. Zeller,,58,77
283,3,4:10.0,J. Jerebko enters the game for J. Crowder,,58,77
284,3,3:50.0,,M. Belinelli misses 2-pt jump shot from 10 ft,58,77
285,3,3:48.0,Defensive rebound by J. Jerebko,,58,77
286,3,3:37.0,A. Bradley misses 3-pt jump shot from 25 ft,,58,77
287,3,3:37.0,,Defensive rebound by K. Leonard,58,77
288,3,3:16.0,,K. Leonard makes 3-pt jump shot from 25 ft (assist by B. Diaw),58,80
289,3,3:08.0,Boston full timeout,,58,80
290,3,3:08.0,,R. Williams enters the game for K. Leonard,58,80
291,3,3:01.0,J. Jerebko misses 3-pt jump shot from 24 ft,,58,80
292,3,3:00.0,,Defensive rebound by M. Belinelli,58,80
293,3,2:38.0,,B. Diaw misses 3-pt jump shot from 25 ft,58,80
294,3,2:37.0,,Offensive rebound by T. Splitter,58,80
295,3,2:19.0,,Turnover by B. Diaw (bad pass; steal by K. Olynyk),58,80
296,3,2:12.0,K. Olynyk misses 2-pt jump shot from 8 ft,,58,80
297,3,2:12.0,Offensive rebound by J. Jerebko,,58,80
298,3,2:12.0,J. Jerebko misses 2-pt layup from 1 ft,,58,80
299,3,2:10.0,,Defensive rebound by R. Williams,58,80
300,3,2:02.0,,M. Belinelli makes 2-pt jump shot from 19 ft (assist by P. Mills),58,82
301,3,1:39.0,Shooting foul by P. Mills (drawn by J. Jerebko),,58,82
302,3,1:39.0,J. Jerebko makes free throw 1 of 2,,59,82
303,3,1:39.0,G. Wallace enters the game for A. Bradley,,59,82
304,3,1:39.0,J. Jerebko makes free throw 2 of 2,,60,82
305,3,1:16.0,,T. Splitter makes 2-pt jump shot from 6 ft (assist by M. Belinelli),60,84
306,3,0:53.0,Turnover by P. Pressey (bad pass; steal by T. Splitter),,60,84
307,3,0:33.0,,M. Belinelli misses 3-pt jump shot from 24 ft,60,84
308,3,0:32.0,Defensive rebound by E. Turner,,60,84
309,3,0:22.0,J. Jerebko makes 3-pt jump shot from 25 ft (assist by E. Turner),,63,84
310,3,0:00.0,,M. Belinelli misses 2-pt jump shot from 18 ft,63,84
311,3,0:00.0,Defensive rebound by J. Jerebko,,63,84
312,4,11:48.0,,Turnover by R. Williams (lost ball),63,84
313,4,11:30.0,E. Turner misses 2-pt layup from 1 ft,,63,84
314,4,11:29.0,,Defensive rebound by R. Williams,63,84
315,4,11:10.0,,P. Mills misses 3-pt jump shot from 24 ft,63,84
316,4,11:09.0,,Offensive rebound by A. Baynes,63,84
317,4,11:02.0,,A. Baynes makes 2-pt jump shot from 15 ft (assist by R. Williams),63,86
318,4,10:40.0,Turnover by T. Zeller (bad pass; steal by T. Splitter),,63,86
319,4,10:32.0,,M. Belinelli misses 3-pt jump shot from 25 ft,63,86
320,4,10:30.0,Defensive rebound by J. Jerebko,,63,86
321,4,10:21.0,J. Jerebko misses 3-pt jump shot from 24 ft,,63,86
322,4,10:19.0,,Defensive rebound by M. Belinelli,63,86
323,4,10:11.0,,T. Splitter makes 2-pt layup from 2 ft (assist by R. Williams),63,88
324,4,9:53.0,E. Turner makes 2-pt jump shot from 16 ft (assist by T. Zeller),,65,88
325,4,9:42.0,,P. Mills misses 2-pt layup from 1 ft,65,88
326,4,9:40.0,Defensive rebound by J. Jerebko,,65,88
327,4,9:34.0,G. Wallace misses 2-pt layup at rim,,65,88
328,4,9:33.0,,Defensive rebound by T. Splitter,65,88
329,4,9:27.0,,P. Mills misses 3-pt jump shot from 24 ft,65,88
330,4,9:26.0,Defensive rebound by G. Wallace,,65,88
331,4,9:19.0,Shooting foul by A. Baynes (drawn by E. Turner),,65,88
332,4,9:19.0,E. Turner makes free throw 1 of 2,,66,88
333,4,9:19.0,,M. Bonner enters the game for T. Splitter,66,88
334,4,9:19.0,E. Turner misses free throw 2 of 2,,66,88
335,4,9:18.0,,Defensive rebound by A. Baynes,66,88
336,4,9:03.0,,Personal foul by T. Zeller (drawn by A. Baynes),66,88
337,4,8:56.0,Official timeout,,66,88
338,4,8:56.0,M. Smart ejected from game,,66,88
339,4,8:56.0,J. Crowder enters the game for M. Smart,,66,88
340,4,8:56.0,,M. Bonner makes flagrant free throw 1 of 2,66,89
341,4,8:56.0,,M. Bonner misses flagrant free throw 2 of 2,66,89
342,4,8:56.0,,Offensive rebound by Team,66,89
343,4,8:47.0,,M. Belinelli misses 2-pt jump shot from 21 ft,66,89
344,4,8:46.0,Defensive rebound by G. Wallace,,66,89
345,4,8:40.0,Shooting foul by M. Belinelli (drawn by J. Crowder),,66,89
346,4,8:40.0,J. Crowder misses free throw 1 of 3,,66,89
347,4,8:40.0,Offensive rebound by Team,,66,89
348,4,8:40.0,J. Crowder makes free throw 2 of 3,,67,89
349,4,8:40.0,J. Crowder makes free throw 3 of 3,,68,89
350,4,8:19.0,,R. Williams makes 2-pt jump shot from 7 ft (assist by P. Mills),68,91
351,4,8:06.0,Shooting block foul by R. Williams (drawn by E. Turner),,68,91
352,4,8:06.0,E. Turner makes free throw 1 of 2,,69,91
353,4,8:06.0,E. Turner misses free throw 2 of 2,,69,91
354,4,8:05.0,,Defensive rebound by A. Baynes,69,91
355,4,7:44.0,,M. Belinelli misses 3-pt jump shot from 27 ft,69,91
356,4,7:43.0,Defensive rebound by T. Zeller,,69,91
357,4,7:35.0,J. Crowder misses 2-pt layup from 1 ft,,69,91
358,4,7:34.0,Offensive rebound by G. Wallace,,69,91
359,4,7:33.0,G. Wallace makes 2-pt layup from 1 ft,,71,91
360,4,7:12.0,,P. Mills misses 3-pt jump shot from 22 ft,71,91
361,4,7:11.0,Defensive rebound by J. Jerebko,,71,91
362,4,7:04.0,Personal foul by R. Williams (drawn by T. Zeller),,71,91
363,4,6:59.0,G. Wallace makes 2-pt layup from 2 ft (assist by E. Turner),,73,91
364,4,6:59.0,Shooting foul by R. Williams (drawn by G. Wallace),,73,91
365,4,6:59.0,,San Antonio full timeout,73,91
366,4,6:59.0,,D. Green enters the game for R. Williams,73,91
367,4,6:59.0,G. Wallace misses free throw 1 of 1,,73,91
368,4,6:58.0,Offensive rebound by J. Jerebko,,73,91
369,4,6:46.0,E. Turner makes 2-pt layup from 1 ft,,75,91
370,4,6:25.0,,D. Green misses 2-pt jump shot from 11 ft,75,91
371,4,6:24.0,Defensive rebound by J. Jerebko,,75,91
372,4,6:16.0,E. Turner makes 2-pt jump shot from 18 ft,,77,91
373,4,5:58.0,,M. Belinelli misses 2-pt layup from 1 ft,77,91
374,4,5:56.0,Defensive rebound by T. Zeller,,77,91
375,4,5:45.0,E. Turner makes 3-pt jump shot from 24 ft (assist by T. Zeller),,80,91
376,4,5:22.0,,P. Mills misses 2-pt jump shot from 14 ft,80,91
377,4,5:21.0,Defensive rebound by J. Jerebko,,80,91
378,4,5:13.0,G. Wallace misses 2-pt layup from 2 ft (block by D. Green),,80,91
379,4,5:12.0,Offensive rebound by G. Wallace,,80,91
380,4,5:12.0,G. Wallace makes 2-pt layup from 2 ft,,82,91
381,4,5:12.0,,San Antonio full timeout,82,91
382,4,5:12.0,,K. Leonard enters the game for M. Belinelli,82,91
383,4,5:12.0,,T. Parker enters the game for P. Mills,82,91
384,4,5:12.0,,B. Diaw enters the game for M. Bonner,82,91
385,4,5:12.0,,T. Splitter enters the game for A. Baynes,82,91
