,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,ORLANDO_ACTION,CLEVELAND_SCORE,ORLANDO_SCORE
72,1,3:47.0,,Offensive rebound by N. Vučević,18,21
73,1,3:47.0,,N. Vučević misses 2-pt tip-in from 2 ft,18,21
74,1,3:45.0,Defensive rebound by K. Irving,,18,21
75,1,3:31.0,I. Shumpert misses 2-pt layup from 2 ft,,18,21
76,1,3:28.0,,Defensive rebound by C. Frye,18,21
77,1,3:20.0,,V. Oladipo misses 2-pt layup from 2 ft,18,21
78,1,3:19.0,Defensive rebound by K. Perkins,,18,21
79,1,3:09.0,J. Smith misses 3-pt jump shot from 24 ft,,18,21
80,1,3:07.0,,Defensive rebound by N. Vučević,18,21
81,1,3:00.0,,T. Harris makes 3-pt jump shot from 23 ft (assist by E. Payton),18,24
82,1,2:51.0,Cleveland full timeout,,18,24
83,1,2:51.0,,A. Nicholson enters the game for N. Vučević,18,24
84,1,2:51.0,L. James enters the game for J. Smith,,18,24
85,1,2:51.0,M. Dellavedova enters the game for K. Irving,,18,24
86,1,2:39.0,M. Dellavedova makes 3-pt jump shot from 25 ft (assist by I. Shumpert),,21,24
87,1,2:24.0,,Turnover by A. Nicholson (bad pass; steal by L. James),21,24
88,1,2:19.0,L. James makes 2-pt layup from 2 ft,,23,24
89,1,2:02.0,,V. Oladipo misses 2-pt layup from 2 ft (block by K. Perkins),23,24
90,1,2:00.0,Defensive rebound by I. Shumpert,,23,24
91,1,1:55.0,J. Jones misses 3-pt jump shot from 24 ft,,23,24
92,1,1:54.0,,Defensive rebound by E. Payton,23,24
93,1,1:46.0,,Shooting foul by M. Dellavedova (drawn by E. Payton),23,24
94,1,1:46.0,,E. Payton misses free throw 1 of 2,23,24
95,1,1:46.0,,Offensive rebound by Team,23,24
96,1,1:46.0,,E. Payton misses free throw 2 of 2,23,24
97,1,1:45.0,Defensive rebound by I. Shumpert,,23,24
98,1,1:22.0,L. James misses 3-pt jump shot from 25 ft,,23,24
99,1,1:20.0,,Defensive rebound by A. Nicholson,23,24
100,1,1:10.0,,V. Oladipo makes 3-pt jump shot from 25 ft (assist by E. Payton),23,27
101,1,0:51.0,M. Dellavedova misses 3-pt jump shot from 25 ft,,23,27
102,1,0:50.0,,Defensive rebound by C. Frye,23,27
103,1,0:40.0,,V. Oladipo misses 2-pt layup from 2 ft (block by I. Shumpert),23,27
104,1,0:40.0,Defensive rebound by Team,,23,27
105,1,0:40.0,,L. Ridnour enters the game for E. Payton,23,27
106,1,0:36.0,L. James makes 2-pt jump shot from 4 ft,,25,27
107,1,0:36.0,Shooting foul by C. Frye (drawn by L. James),,25,27
108,1,0:36.0,L. James makes free throw 1 of 1,,26,27
109,1,0:31.0,,Shooting foul by L. James (drawn by T. Harris),26,27
110,1,0:31.0,,T. Harris makes free throw 1 of 2,26,28
111,1,0:31.0,,T. Harris misses free throw 2 of 2,26,28
112,1,0:31.0,Defensive rebound by J. Jones,,26,28
113,1,0:15.0,L. James misses 2-pt hook shot from 11 ft,,26,28
114,1,0:14.0,,Defensive rebound by T. Harris,26,28
115,1,0:05.0,,Offensive foul by A. Nicholson (drawn by K. Perkins),26,28
116,1,0:05.0,,Turnover by A. Nicholson (offensive foul),26,28
117,1,0:00.0,I. Shumpert misses 3-pt jump shot from 23 ft,,26,28
118,1,0:00.0,Offensive rebound by Team,,26,28
119,2,11:49.0,J. Jones makes 3-pt jump shot from 25 ft (assist by L. James),,29,28
120,2,11:34.0,,C. Frye misses 3-pt jump shot from 25 ft,29,28
121,2,11:32.0,Defensive rebound by L. James,,29,28
122,2,11:25.0,J. Jones misses 3-pt jump shot from 25 ft,,29,28
123,2,11:24.0,Offensive rebound by I. Shumpert,,29,28
124,2,11:24.0,I. Shumpert makes 2-pt layup from 1 ft,,31,28
125,2,11:24.0,Shooting foul by L. Ridnour (drawn by I. Shumpert),,31,28
126,2,11:24.0,I. Shumpert makes free throw 1 of 1,,32,28
127,2,11:07.0,,L. Ridnour misses 3-pt jump shot from 25 ft,32,28
128,2,11:06.0,Defensive rebound by Team,,32,28
129,2,10:55.0,Personal foul by C. Frye (drawn by T. Mozgov),,32,28
130,2,10:41.0,M. Dellavedova makes 3-pt jump shot from 24 ft (assist by J. Jones),,35,28
131,2,10:20.0,,M. Harkless misses 2-pt layup from 2 ft,35,28
132,2,10:17.0,Defensive rebound by I. Shumpert,,35,28
133,2,10:10.0,L. James makes 2-pt layup from 2 ft (assist by I. Shumpert),,37,28
134,2,10:08.0,,Orlando full timeout,37,28
135,2,10:08.0,,D. Dedmon enters the game for C. Frye,37,28
136,2,10:08.0,,T. Harris enters the game for A. Nicholson,37,28
137,2,9:57.0,,T. Harris makes 2-pt layup from 2 ft (assist by L. Ridnour),37,30
138,2,9:37.0,T. Mozgov misses 2-pt hook shot from 8 ft,,37,30
139,2,9:34.0,,Defensive rebound by T. Harris,37,30
140,2,9:27.0,,T. Harris misses 2-pt jump shot from 17 ft,37,30
141,2,9:26.0,Defensive rebound by J. Jones,,37,30
142,2,9:12.0,J. Jones misses 3-pt jump shot from 26 ft,,37,30
143,2,9:10.0,,Defensive rebound by A. Gordon,37,30
144,2,9:01.0,,L. Ridnour makes 2-pt jump shot from 18 ft,37,32
145,2,8:50.0,Personal foul by A. Gordon (drawn by L. James),,37,32
146,2,8:50.0,K. Irving enters the game for M. Dellavedova,,37,32
147,2,8:35.0,Turnover by T. Mozgov (3 sec),,37,32
148,2,8:23.0,,Turnover by A. Gordon (bad pass; steal by I. Shumpert),37,32
149,2,8:20.0,I. Shumpert makes 2-pt dunk at rim,,39,32
150,2,8:03.0,,L. Ridnour makes 2-pt jump shot from 16 ft,39,34
151,2,7:47.0,K. Irving makes 2-pt jump shot from 21 ft,,41,34
152,2,7:30.0,,Turnover by A. Gordon (bad pass; steal by I. Shumpert),41,34
153,2,7:24.0,Turnover by I. Shumpert (bad pass; steal by A. Gordon),,41,34
154,2,7:19.0,,L. Ridnour makes 3-pt jump shot from 25 ft,41,37
155,2,6:53.0,T. Mozgov makes 2-pt dunk at rim (assist by L. James),,43,37
156,2,6:47.0,,Orlando full timeout,43,37
157,2,6:47.0,T. Thompson enters the game for L. James,,43,37
158,2,6:47.0,J. Smith enters the game for J. Jones,,43,37
159,2,6:47.0,,E. Payton enters the game for D. Dedmon,43,37
160,2,6:47.0,,N. Vučević enters the game for M. Harkless,43,37
161,2,6:47.0,,V. Oladipo enters the game for A. Gordon,43,37
162,2,6:39.0,,Shooting foul by T. Thompson (drawn by T. Harris),43,37
163,2,6:39.0,,T. Harris makes free throw 1 of 2,43,38
164,2,6:39.0,,T. Harris makes free throw 2 of 2,43,39
165,2,6:19.0,J. Smith makes 3-pt jump shot from 25 ft (assist by I. Shumpert),,46,39
166,2,6:05.0,,N. Vučević makes 2-pt layup from 2 ft (assist by V. Oladipo),46,41
167,2,6:05.0,,Shooting foul by K. Irving (drawn by N. Vučević),46,41
168,2,6:05.0,,N. Vučević misses free throw 1 of 1,46,41
169,2,6:04.0,,Offensive rebound by E. Payton,46,41
170,2,6:04.0,,E. Payton makes 2-pt tip-in from 1 ft,46,43
171,2,5:47.0,K. Irving makes 2-pt layup from 2 ft,,48,43
172,2,5:27.0,,Turnover by N. Vučević (3 sec),48,43
173,2,5:27.0,Official timeout,,48,43
174,2,5:03.0,Turnover by I. Shumpert (bad pass; steal by L. Ridnour),,48,43
175,2,4:51.0,,N. Vučević makes 2-pt hook shot from 8 ft (assist by E. Payton),48,45
176,2,4:34.0,K. Irving makes 2-pt layup from 2 ft,,50,45
177,2,4:17.0,,N. Vučević makes 2-pt jump shot from 18 ft (assist by V. Oladipo),50,47
178,2,4:00.0,Personal foul by T. Harris (drawn by K. Irving),,50,47
179,2,3:52.0,K. Irving makes 3-pt jump shot from 25 ft,,53,47
180,2,3:35.0,,L. Ridnour makes 3-pt jump shot from 23 ft (assist by E. Payton),53,50
181,2,3:18.0,J. Smith makes 2-pt jump shot from 16 ft,,55,50
182,2,3:08.0,Violation by J. Smith (kicked ball),,55,50
183,2,3:08.0,L. James enters the game for I. Shumpert,,55,50
184,2,2:55.0,,V. Oladipo misses 2-pt jump shot from 16 ft,55,50
185,2,2:52.0,,Offensive rebound by E. Payton,55,50
186,2,2:48.0,,T. Harris misses 3-pt jump shot from 25 ft,55,50
187,2,2:46.0,Defensive rebound by J. Smith,,55,50
188,2,2:39.0,Cleveland full timeout,,55,50
189,2,2:39.0,,D. Dedmon enters the game for L. Ridnour,55,50
190,2,2:28.0,T. Mozgov misses 2-pt layup from 2 ft (block by N. Vučević),,55,50
191,2,2:25.0,,Defensive rebound by E. Payton,55,50
192,2,2:16.0,,Shooting foul by J. Smith (drawn by E. Payton),55,50
193,2,2:16.0,,E. Payton misses free throw 1 of 2,55,50
194,2,2:16.0,,Offensive rebound by Team,55,50
195,2,2:16.0,,E. Payton makes free throw 2 of 2,55,51
196,2,1:55.0,T. Thompson makes 2-pt jump shot from 15 ft (assist by L. James),,57,51
197,2,1:34.0,,N. Vučević misses 2-pt jump shot from 19 ft,57,51
198,2,1:33.0,Defensive rebound by L. James,,57,51
199,2,1:25.0,T. Mozgov makes 2-pt jump shot from 20 ft (assist by L. James),,59,51
200,2,1:05.0,,N. Vučević makes 2-pt hook shot from 8 ft (assist by V. Oladipo),59,53
201,2,0:50.0,J. Smith makes 3-pt jump shot from 24 ft (assist by L. James),,62,53
202,2,0:32.0,J. Jones enters the game for T. Thompson,,62,53
203,2,0:30.0,,N. Vučević misses 2-pt jump shot from 21 ft,62,53
204,2,0:28.0,Defensive rebound by J. Smith,,62,53
205,2,0:25.0,L. James makes 2-pt dunk at rim (assist by J. Smith),,64,53
206,2,0:07.0,,V. Oladipo makes 2-pt jump shot from 18 ft,64,55
207,2,0:01.0,Shooting foul by V. Oladipo (drawn by J. Smith),,64,55
208,2,0:01.0,J. Smith makes free throw 1 of 3,,65,55
209,2,0:01.0,J. Smith makes free throw 2 of 3,,66,55
210,2,0:01.0,J. Smith misses free throw 3 of 3,,66,55
211,2,0:00.0,,Defensive rebound by D. Dedmon,66,55
212,3,11:34.0,T. Mozgov misses 2-pt hook shot from 5 ft,,66,55
213,3,11:33.0,,Defensive rebound by D. Dedmon,66,55
214,3,11:14.0,,N. Vučević makes 2-pt jump shot from 8 ft (assist by V. Oladipo),66,57
215,3,10:55.0,K. Irving makes 3-pt jump shot from 25 ft (assist by L. James),,69,57
216,3,10:41.0,,Shooting foul by J. Smith (drawn by V. Oladipo),69,57
217,3,10:41.0,,V. Oladipo makes free throw 1 of 2,69,58
218,3,10:41.0,,V. Oladipo makes free throw 2 of 2,69,59
219,3,10:29.0,T. Mozgov makes 2-pt dunk at rim (assist by K. Irving),,71,59
220,3,10:07.0,,V. Oladipo misses 2-pt jump shot from 11 ft,71,59
221,3,10:06.0,Defensive rebound by T. Thompson,,71,59
222,3,9:59.0,Shooting foul by E. Payton (drawn by K. Irving),,71,59
223,3,9:59.0,K. Irving makes free throw 1 of 2,,72,59
224,3,9:59.0,K. Irving makes free throw 2 of 2,,73,59
225,3,9:46.0,,E. Payton makes 2-pt jump shot from 8 ft,73,61
226,3,9:33.0,K. Irving makes 3-pt jump shot from 25 ft (assist by T. Mozgov),,76,61
227,3,9:23.0,,T. Harris makes 3-pt jump shot from 23 ft (assist by E. Payton),76,64
228,3,9:07.0,K. Irving misses 3-pt jump shot from 26 ft,,76,64
229,3,9:05.0,,Defensive rebound by D. Dedmon,76,64
230,3,8:56.0,,Personal foul by K. Irving (drawn by D. Dedmon),76,64
231,3,8:49.0,,V. Oladipo misses 2-pt jump shot from 16 ft (block by J. Smith),76,64
232,3,8:49.0,,Offensive rebound by Team,76,64
233,3,8:48.0,,Turnover by T. Harris (bad pass; steal by J. Smith),76,64
234,3,8:42.0,Turnover by J. Smith (bad pass; steal by V. Oladipo),,76,64
235,3,8:37.0,,E. Payton misses 2-pt layup from 2 ft,76,64
236,3,8:35.0,Defensive rebound by J. Smith,,76,64
237,3,8:29.0,K. Irving makes 2-pt layup from 2 ft,,78,64
238,3,8:13.0,,Shooting foul by L. James (drawn by D. Dedmon),78,64
239,3,8:13.0,,D. Dedmon makes free throw 1 of 2,78,65
240,3,8:13.0,,D. Dedmon misses free throw 2 of 2,78,65
241,3,8:12.0,,Offensive rebound by N. Vučević,78,65
242,3,7:58.0,,N. Vučević misses 2-pt hook shot from 8 ft,78,65
243,3,7:57.0,Defensive rebound by T. Mozgov,,78,65
244,3,7:45.0,J. Smith makes 3-pt jump shot from 25 ft (assist by L. James),,81,65
245,3,7:45.0,,Orlando full timeout,81,65
246,3,7:45.0,,A. Gordon enters the game for D. Dedmon,81,65
247,3,7:30.0,,V. Oladipo makes 3-pt jump shot from 25 ft (assist by A. Gordon),81,68
248,3,7:08.0,Turnover by K. Irving (bad pass),,81,68
249,3,6:54.0,,A. Gordon misses 3-pt jump shot from 24 ft,81,68
250,3,6:53.0,Defensive rebound by L. James,,81,68
251,3,6:49.0,J. Smith makes 3-pt jump shot from 25 ft (assist by L. James),,84,68
252,3,6:26.0,,Personal foul by T. Thompson (drawn by T. Harris),84,68
253,3,6:26.0,J. Jones enters the game for T. Mozgov,,84,68
254,3,6:21.0,,V. Oladipo misses 2-pt layup from 2 ft,84,68
255,3,6:20.0,Defensive rebound by T. Thompson,,84,68
256,3,6:14.0,L. James makes 2-pt jump shot from 9 ft,,86,68
257,3,6:14.0,Shooting foul by A. Gordon (drawn by L. James),,86,68
258,3,6:14.0,L. James misses free throw 1 of 1,,86,68
259,3,6:12.0,,Defensive rebound by T. Harris,86,68
260,3,5:50.0,,T. Harris makes 2-pt jump shot from 19 ft (assist by V. Oladipo),86,70
261,3,5:44.0,Turnover by L. James (bad pass; steal by E. Payton),,86,70
262,3,5:38.0,,V. Oladipo misses 3-pt jump shot from 25 ft,86,70
263,3,5:37.0,Defensive rebound by L. James,,86,70
264,3,5:27.0,T. Thompson makes 2-pt dunk at rim (assist by L. James),,88,70
265,3,5:13.0,,A. Gordon misses 3-pt jump shot from 24 ft,88,70
266,3,5:11.0,Defensive rebound by L. James,,88,70
267,3,5:05.0,J. Jones misses 3-pt jump shot from 25 ft,,88,70
268,3,5:04.0,,Defensive rebound by N. Vučević,88,70
269,3,4:53.0,Violation by L. James (def goaltending),,88,70
270,3,4:53.0,,N. Vučević makes 2-pt hook shot from 3 ft (assist by V. Oladipo),88,72
271,3,4:36.0,Turnover by K. Irving (lost ball; steal by T. Harris),,88,72
272,3,4:32.0,,Shooting foul by J. Jones (drawn by E. Payton),88,72
273,3,4:32.0,,E. Payton misses free throw 1 of 2,88,72
274,3,4:32.0,,Offensive rebound by Team,88,72
275,3,4:32.0,,C. Frye enters the game for N. Vučević,88,72
276,3,4:32.0,,L. Ridnour enters the game for V. Oladipo,88,72
277,3,4:32.0,I. Shumpert enters the game for L. James,,88,72
278,3,4:32.0,,E. Payton makes free throw 2 of 2,88,73
279,3,4:21.0,J. Smith misses 3-pt jump shot from 25 ft,,88,73
280,3,4:20.0,,Defensive rebound by T. Harris,88,73
281,3,4:03.0,,E. Payton misses 2-pt layup from 2 ft (block by T. Thompson),88,73
282,3,4:01.0,Defensive rebound by K. Irving,,88,73
283,3,3:52.0,T. Thompson misses 2-pt hook shot from 5 ft,,88,73
284,3,3:51.0,,Defensive rebound by E. Payton,88,73
285,3,3:48.0,,Turnover by E. Payton (lost ball),88,73
286,3,3:37.0,K. Irving makes 2-pt layup from 1 ft,,90,73
287,3,3:14.0,,L. Ridnour makes 2-pt jump shot from 17 ft,90,75
288,3,2:54.0,K. Irving misses 2-pt jump shot from 19 ft,,90,75
289,3,2:53.0,,Defensive rebound by L. Ridnour,90,75
290,3,2:43.0,,A. Gordon makes 2-pt dunk at rim,90,77
291,3,2:43.0,Cleveland full timeout,,90,77
292,3,2:43.0,,V. Oladipo enters the game for E. Payton,90,77
293,3,2:19.0,K. Irving makes 2-pt jump shot from 6 ft,,92,77
294,3,2:09.0,,V. Oladipo makes 2-pt layup from 1 ft,92,79
295,3,2:09.0,,Shooting foul by T. Thompson (drawn by V. Oladipo),92,79
296,3,2:09.0,,V. Oladipo makes free throw 1 of 1,92,80
297,3,1:47.0,J. Jones makes 3-pt jump shot from 22 ft (assist by J. Smith),,95,80
298,3,1:36.0,,V. Oladipo misses 2-pt layup from 2 ft (block by T. Thompson),95,80
299,3,1:35.0,Defensive rebound by K. Irving,,95,80
300,3,1:31.0,Shooting foul by L. Ridnour (drawn by K. Irving),,95,80
301,3,1:31.0,K. Irving makes free throw 1 of 2,,96,80
302,3,1:31.0,M. Dellavedova enters the game for J. Smith,,96,80
303,3,1:31.0,K. Irving makes free throw 2 of 2,,97,80
304,3,1:16.0,,T. Harris misses 3-pt jump shot from 25 ft,97,80
305,3,1:14.0,Defensive rebound by K. Irving,,97,80
306,3,1:07.0,Turnover by K. Irving (lost ball; steal by L. Ridnour),,97,80
307,3,1:07.0,Loose ball foul by K. Irving (drawn by L. Ridnour),,97,80
308,3,1:07.0,,L. Ridnour makes free throw 1 of 2,97,81
309,3,1:07.0,J. Smith enters the game for K. Irving,,97,81
310,3,1:07.0,,L. Ridnour misses free throw 2 of 2,97,81
311,3,1:06.0,Defensive rebound by T. Thompson,,97,81
312,3,0:51.0,J. Smith misses 3-pt jump shot from 27 ft,,97,81
313,3,0:50.0,,Defensive rebound by V. Oladipo,97,81
314,3,0:35.0,,V. Oladipo makes 2-pt layup from 1 ft,97,83
315,3,0:35.0,,Shooting foul by T. Thompson (drawn by V. Oladipo),97,83
316,3,0:35.0,,V. Oladipo misses free throw 1 of 1,97,83
317,3,0:35.0,Defensive rebound by J. Smith,,97,83
318,3,0:29.0,Turnover by J. Smith (bad pass; steal by V. Oladipo),,97,83
319,3,0:29.0,,Personal foul by J. Smith (drawn by V. Oladipo),97,83
320,3,0:29.0,,V. Oladipo misses free throw 1 of 2,97,83
321,3,0:29.0,,Offensive rebound by Team,97,83
322,3,0:29.0,,V. Oladipo makes free throw 2 of 2,97,84
323,3,0:10.0,J. Smith makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),,100,84
324,3,0:02.0,,V. Oladipo makes 2-pt dunk at rim,100,86
325,3,0:00.0,J. Smith misses 3-pt jump shot from 34 ft,,100,86
326,3,0:00.0,Offensive rebound by Team,,100,86
327,4,11:46.0,,Personal foul by I. Shumpert (drawn by V. Oladipo),100,86
328,4,11:32.0,,T. Harris misses 3-pt jump shot from 25 ft,100,86
329,4,11:30.0,Defensive rebound by Team,,100,86
330,4,11:19.0,Shooting foul by M. Harkless (drawn by J. Smith),,100,86
331,4,11:19.0,J. Smith makes free throw 1 of 3,,101,86
332,4,11:19.0,J. Smith makes free throw 2 of 3,,102,86
333,4,11:19.0,J. Smith makes free throw 3 of 3,,103,86
334,4,11:09.0,,Shooting foul by M. Dellavedova (drawn by L. Ridnour),103,86
335,4,11:09.0,,L. Ridnour makes free throw 1 of 2,103,87
336,4,11:09.0,,L. Ridnour makes free throw 2 of 2,103,88
337,4,10:50.0,Turnover by M. Dellavedova (bad pass; steal by L. Ridnour),,103,88
338,4,10:46.0,,Turnover by L. Ridnour (bad pass),103,88
339,4,10:34.0,L. James misses 2-pt jump shot from 19 ft,,103,88
340,4,10:33.0,Offensive rebound by Team,,103,88
341,4,10:20.0,K. Perkins makes 2-pt hook shot from 7 ft,,105,88
342,4,10:11.0,,Personal foul by K. Perkins (drawn by C. Frye),105,88
343,4,10:11.0,,E. Payton enters the game for L. Ridnour,105,88
344,4,10:04.0,,C. Frye misses 3-pt jump shot from 25 ft,105,88
345,4,10:03.0,,Offensive rebound by Team,105,88
346,4,9:56.0,,E. Payton makes 2-pt layup from 1 ft,105,90
347,4,9:43.0,Turnover by K. Perkins (bad pass),,105,90
348,4,9:43.0,,N. Vučević enters the game for C. Frye,105,90
349,4,9:24.0,,E. Payton misses 2-pt layup from 1 ft,105,90
350,4,9:22.0,,Offensive rebound by N. Vučević,105,90
351,4,9:00.0,,M. Harkless makes 2-pt hook shot from 7 ft,105,92
352,4,8:42.0,Shooting foul by N. Vučević (drawn by K. Perkins),,105,92
353,4,8:42.0,Official timeout,,105,92
354,4,8:42.0,K. Perkins makes free throw 1 of 2,,106,92
355,4,8:42.0,K. Perkins makes free throw 2 of 2,,107,92
356,4,8:26.0,,T. Harris misses 2-pt jump shot from 8 ft,107,92
357,4,8:25.0,,Offensive rebound by N. Vučević,107,92
358,4,8:25.0,,N. Vučević misses 2-pt tip-in at rim,107,92
359,4,8:22.0,,Offensive rebound by M. Harkless,107,92
360,4,8:22.0,,M. Harkless makes 2-pt tip-in from 2 ft,107,94
361,4,8:02.0,M. Dellavedova misses 3-pt jump shot from 24 ft,,107,94
362,4,8:01.0,Offensive rebound by K. Perkins,,107,94
363,4,7:46.0,Turnover by M. Dellavedova (step out of bounds),,107,94
364,4,7:46.0,K. Irving enters the game for M. Dellavedova,,107,94
365,4,7:28.0,,E. Payton makes 3-pt jump shot from 24 ft (assist by N. Vučević),107,97
366,4,7:10.0,I. Shumpert makes 3-pt jump shot from 24 ft (assist by K. Irving),,110,97
367,4,6:52.0,,E. Payton misses 2-pt dunk at rim (block by L. James),110,97
368,4,6:50.0,Defensive rebound by K. Perkins,,110,97
369,4,6:40.0,J. Smith misses 3-pt jump shot from 27 ft,,110,97
370,4,6:39.0,,Defensive rebound by N. Vučević,110,97
371,4,6:23.0,,N. Vučević makes 2-pt jump shot from 16 ft,110,99
372,4,6:09.0,Turnover by K. Perkins (offensive foul),,110,99
373,4,6:09.0,Offensive foul by K. Perkins (drawn by E. Payton),,110,99
374,4,6:09.0,T. Thompson enters the game for K. Perkins,,110,99
375,4,5:59.0,,Personal foul by L. James (drawn by N. Vučević),110,99
376,4,5:59.0,,Orlando full timeout,110,99
377,4,5:59.0,J. Jones enters the game for J. Smith,,110,99
378,4,5:54.0,,T. Harris makes 2-pt layup from 2 ft (assist by N. Vučević),110,101
379,4,5:29.0,L. James makes 2-pt dunk at rim,,112,101
380,4,5:13.0,,Shooting foul by I. Shumpert (drawn by V. Oladipo),112,101
381,4,5:13.0,,V. Oladipo makes free throw 1 of 2,112,102
382,4,5:13.0,,V. Oladipo makes free throw 2 of 2,112,103
383,4,4:50.0,L. James misses 3-pt jump shot from 23 ft,,112,103
384,4,4:48.0,,Defensive rebound by T. Harris,112,103
385,4,4:35.0,,Turnover by E. Payton (bad pass; steal by L. James),112,103
386,4,4:19.0,L. James makes 2-pt jump shot from 16 ft,,114,103
