,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,MEMPHIS_ACTION,LA LAKERS_SCORE,MEMPHIS_SCORE
29,1,7:54.0,,Defensive rebound by M. Gasol,4,6
30,1,7:46.0,,M. Gasol makes 2-pt jump shot from 15 ft (assist by M. Conley),4,8
31,1,7:25.0,J. Lin makes 2-pt layup from 2 ft,,6,8
32,1,7:12.0,,C. Lee misses 3-pt jump shot from 23 ft,6,8
33,1,7:11.0,,Offensive rebound by T. Allen,6,8
34,1,7:07.0,,T. Allen misses 2-pt layup at rim,6,8
35,1,7:05.0,Defensive rebound by K. Bryant,,6,8
36,1,6:59.0,C. Boozer makes 2-pt layup from 1 ft (assist by W. Johnson),,8,8
37,1,6:42.0,,Personal foul by J. Lin (drawn by C. Lee),8,8
38,1,6:33.0,,M. Gasol misses 2-pt jump shot from 8 ft,8,8
39,1,6:31.0,Defensive rebound by C. Boozer,,8,8
40,1,6:21.0,C. Boozer makes 2-pt jump shot from 16 ft (assist by K. Bryant),,10,8
41,1,5:58.0,,M. Conley makes 2-pt layup from 2 ft,10,10
42,1,5:39.0,K. Bryant misses 2-pt jump shot from 20 ft,,10,10
43,1,5:38.0,,Defensive rebound by C. Lee,10,10
44,1,5:29.0,,T. Allen makes 2-pt layup at rim,10,12
45,1,5:09.0,K. Bryant misses 2-pt jump shot from 5 ft,,10,12
46,1,5:08.0,Offensive rebound by J. Hill,,10,12
47,1,5:06.0,J. Hill misses 2-pt jump shot from 3 ft,,10,12
48,1,5:04.0,,Defensive rebound by Z. Randolph,10,12
49,1,4:56.0,,Memphis full timeout,10,12
50,1,4:56.0,,V. Carter enters the game for C. Lee,10,12
51,1,4:51.0,,M. Conley makes 2-pt jump shot from 17 ft,10,14
52,1,4:36.0,W. Johnson misses 3-pt jump shot from 25 ft,,10,14
53,1,4:35.0,,Defensive rebound by T. Allen,10,14
54,1,4:25.0,,Z. Randolph misses 2-pt layup at rim (block by J. Hill),10,14
55,1,4:23.0,Defensive rebound by J. Hill,,10,14
56,1,4:07.0,J. Lin misses 2-pt jump shot from 6 ft,,10,14
57,1,4:04.0,,Defensive rebound by Z. Randolph,10,14
58,1,3:59.0,,M. Conley misses 2-pt layup from 1 ft,10,14
59,1,3:57.0,,Offensive rebound by T. Allen,10,14
60,1,3:57.0,,T. Allen makes 2-pt layup from 1 ft,10,16
61,1,3:38.0,Turnover by W. Johnson (lost ball),,10,16
62,1,3:38.0,Loose ball foul by W. Johnson (drawn by V. Carter),,10,16
63,1,3:38.0,R. Price enters the game for J. Hill,,10,16
64,1,3:38.0,E. Davis enters the game for J. Lin,,10,16
65,1,3:21.0,,M. Gasol makes 2-pt jump shot from 5 ft (assist by V. Carter),10,18
66,1,3:07.0,W. Johnson makes 3-pt jump shot from 26 ft (assist by E. Davis),,13,18
67,1,2:56.0,,Offensive foul by V. Carter (drawn by W. Johnson),13,18
68,1,2:56.0,,Turnover by V. Carter (offensive foul),13,18
69,1,2:56.0,LA Lakers full timeout,,13,18
70,1,2:56.0,,K. Koufos enters the game for M. Gasol,13,18
71,1,2:43.0,K. Bryant makes 2-pt jump shot from 20 ft (assist by C. Boozer),,15,18
72,1,2:26.0,,Shooting foul by K. Bryant (drawn by K. Koufos),15,18
73,1,2:26.0,,K. Koufos makes free throw 1 of 2,15,19
74,1,2:26.0,X. Henry enters the game for W. Johnson,,15,19
75,1,2:26.0,,B. Udrih enters the game for M. Conley,15,19
76,1,2:26.0,,K. Koufos makes free throw 2 of 2,15,20
77,1,2:14.0,E. Davis makes 2-pt dunk at rim (assist by R. Price),,17,20
78,1,1:46.0,,Turnover by Team (shot clock),17,20
79,1,1:34.0,C. Boozer misses 2-pt jump shot from 13 ft,,17,20
80,1,1:33.0,,Defensive rebound by T. Allen,17,20
81,1,1:24.0,,B. Udrih makes 2-pt jump shot from 11 ft,17,22
82,1,1:05.0,K. Bryant misses 3-pt jump shot from 23 ft,,17,22
83,1,1:04.0,,Defensive rebound by K. Koufos,17,22
84,1,0:53.0,,Z. Randolph misses 2-pt jump shot from 15 ft,17,22
85,1,0:52.0,,Offensive rebound by T. Allen,17,22
86,1,0:52.0,,T. Allen makes 2-pt tip-in at rim,17,24
87,1,0:39.0,R. Price misses 2-pt jump shot from 19 ft,,17,24
88,1,0:37.0,Offensive rebound by K. Bryant,,17,24
89,1,0:37.0,Personal foul by K. Koufos (drawn by K. Bryant),,17,24
90,1,0:28.0,R. Price makes 2-pt jump shot from 7 ft,,19,24
91,1,0:20.0,,Personal foul by X. Henry (drawn by V. Carter),19,24
92,1,0:20.0,,V. Carter makes free throw 1 of 2,19,25
93,1,0:20.0,,Q. Pondexter enters the game for Z. Randolph,19,25
94,1,0:20.0,,V. Carter misses free throw 2 of 2,19,25
95,1,0:19.0,Defensive rebound by E. Davis,,19,25
96,1,0:03.0,K. Bryant misses 3-pt jump shot from 26 ft,,19,25
97,1,0:02.0,Offensive rebound by C. Boozer,,19,25
98,1,0:01.0,C. Boozer makes 2-pt layup at rim,,21,25
99,1,0:01.0,,V. Carter misses 3-pt jump shot from 52 ft,21,25
100,1,0:00.0,,Offensive rebound by Team,21,25
101,2,11:41.0,X. Henry misses 2-pt jump shot from 14 ft,,21,25
102,2,11:38.0,,Defensive rebound by Q. Pondexter,21,25
103,2,11:25.0,,Q. Pondexter misses 3-pt jump shot from 23 ft,21,25
104,2,11:23.0,Defensive rebound by E. Davis,,21,25
105,2,11:10.0,X. Henry makes 2-pt jump shot from 13 ft (assist by R. Sacre),,23,25
106,2,10:46.0,,B. Udrih makes 2-pt layup from 2 ft,23,27
107,2,10:39.0,R. Sacre makes 2-pt layup at rim (assist by R. Price),,25,27
108,2,10:24.0,,V. Carter misses 2-pt layup from 1 ft (block by E. Davis),25,27
109,2,10:24.0,Defensive rebound by Team,,25,27
110,2,10:24.0,,C. Lee enters the game for Q. Pondexter,25,27
111,2,9:59.0,,Turnover by M. Gasol (bad pass),25,27
112,2,9:41.0,R. Sacre misses 2-pt jump shot from 17 ft,,25,27
113,2,9:40.0,,Defensive rebound by M. Gasol,25,27
114,2,9:35.0,,K. Koufos makes 2-pt dunk at rim (assist by M. Gasol),25,29
115,2,9:14.0,Turnover by X. Henry (lost ball),,25,29
116,2,9:03.0,,B. Udrih makes 2-pt jump shot from 11 ft (assist by M. Gasol),25,31
117,2,8:44.0,R. Price makes 2-pt layup from 2 ft,,27,31
118,2,8:31.0,,B. Udrih makes 2-pt jump shot from 17 ft,27,33
119,2,8:20.0,R. Price misses 3-pt jump shot from 25 ft,,27,33
120,2,8:19.0,,Defensive rebound by C. Lee,27,33
121,2,8:12.0,,C. Lee makes 2-pt jump shot from 13 ft,27,35
122,2,8:06.0,LA Lakers full timeout,,27,35
123,2,8:06.0,W. Johnson enters the game for E. Davis,,27,35
124,2,8:06.0,J. Hill enters the game for X. Henry,,27,35
125,2,7:58.0,Turnover by R. Price (lost ball; steal by V. Carter),,27,35
126,2,7:53.0,,B. Udrih makes 2-pt layup at rim,27,37
127,2,7:41.0,W. Johnson makes 2-pt jump shot from 18 ft (assist by R. Price),,29,37
128,2,7:23.0,,C. Lee makes 2-pt jump shot from 9 ft (assist by B. Udrih),29,39
129,2,7:10.0,W. Johnson makes 3-pt jump shot from 25 ft (assist by R. Sacre),,32,39
130,2,6:52.0,,Def 3 sec tech foul by W. Johnson,32,39
131,2,6:52.0,,C. Lee makes technical free throw,32,40
132,2,6:52.0,,T. Allen enters the game for V. Carter,32,40
133,2,6:52.0,C. Boozer enters the game for R. Price,,32,40
134,2,6:52.0,J. Lin enters the game for J. Clarkson,,32,40
135,2,6:52.0,K. Bryant enters the game for R. Sacre,,32,40
136,2,6:39.0,,Shooting foul by J. Lin (drawn by M. Gasol),32,40
137,2,6:39.0,,M. Gasol makes free throw 1 of 2,32,41
138,2,6:39.0,,M. Gasol makes free throw 2 of 2,32,42
139,2,6:26.0,J. Hill misses 2-pt jump shot from 19 ft,,32,42
140,2,6:26.0,,Defensive rebound by Team,32,42
141,2,6:26.0,Loose ball foul by C. Boozer (drawn by K. Koufos),,32,42
142,2,6:13.0,,T. Allen makes 2-pt jump shot from 21 ft (assist by C. Lee),32,44
143,2,5:59.0,K. Bryant makes 3-pt jump shot from 22 ft (assist by C. Boozer),,35,44
144,2,5:46.0,,Turnover by B. Udrih (lost ball; steal by K. Bryant),35,44
145,2,5:42.0,C. Boozer makes 2-pt layup from 1 ft (assist by K. Bryant),,37,44
146,2,5:36.0,,Memphis full timeout,37,44
147,2,5:36.0,,M. Conley enters the game for K. Koufos,37,44
148,2,5:36.0,,Z. Randolph enters the game for B. Udrih,37,44
149,2,5:27.0,Violation by C. Boozer (kicked ball),,37,44
150,2,5:18.0,,M. Conley misses 3-pt jump shot from 25 ft,37,44
151,2,5:17.0,Defensive rebound by K. Bryant,,37,44
152,2,5:05.0,K. Bryant makes 2-pt jump shot from 15 ft (assist by J. Hill),,39,44
153,2,4:43.0,,M. Gasol misses 2-pt jump shot from 7 ft,39,44
154,2,4:41.0,Defensive rebound by K. Bryant,,39,44
155,2,4:35.0,Turnover by K. Bryant (lost ball; steal by C. Lee),,39,44
156,2,4:23.0,,T. Allen misses 2-pt jump shot from 8 ft,39,44
157,2,4:22.0,Defensive rebound by Team,,39,44
158,2,4:07.0,Shooting foul by M. Conley (drawn by J. Lin),,39,44
159,2,4:07.0,J. Lin makes free throw 1 of 2,,40,44
160,2,4:07.0,,K. Koufos enters the game for M. Gasol,40,44
161,2,4:07.0,J. Lin makes free throw 2 of 2,,41,44
162,2,3:44.0,,M. Conley misses 3-pt jump shot from 24 ft,41,44
163,2,3:44.0,,Offensive rebound by Z. Randolph,41,44
164,2,3:44.0,,Shooting foul by C. Boozer (drawn by Z. Randolph),41,44
165,2,3:44.0,,Z. Randolph makes free throw 1 of 2,41,45
166,2,3:44.0,E. Davis enters the game for C. Boozer,,41,45
167,2,3:44.0,,Z. Randolph makes free throw 2 of 2,41,46
168,2,3:24.0,K. Bryant misses 2-pt layup from 1 ft,,41,46
169,2,3:22.0,Offensive rebound by J. Hill,,41,46
170,2,3:22.0,J. Hill makes 2-pt dunk at rim,,43,46
171,2,3:11.0,,Shooting foul by E. Davis (drawn by M. Conley),43,46
172,2,3:11.0,,M. Conley makes free throw 1 of 2,43,47
173,2,3:11.0,,M. Conley makes free throw 2 of 2,43,48
174,2,2:54.0,Turnover by J. Lin (lost ball; steal by M. Conley),,43,48
175,2,2:49.0,,Shooting foul by K. Bryant (drawn by K. Koufos),43,48
176,2,2:49.0,Official timeout,,43,48
177,2,2:49.0,,K. Koufos makes free throw 1 of 2,43,49
178,2,2:49.0,,K. Koufos makes free throw 2 of 2,43,50
179,2,2:31.0,Shooting foul by Z. Randolph (drawn by K. Bryant),,43,50
180,2,2:31.0,K. Bryant makes free throw 1 of 2,,44,50
181,2,2:31.0,K. Bryant makes free throw 2 of 2,,45,50
182,2,2:15.0,,K. Koufos makes 2-pt layup from 2 ft (assist by M. Conley),45,52
183,2,2:02.0,K. Bryant misses 2-pt jump shot from 12 ft,,45,52
184,2,2:00.0,,Defensive rebound by K. Koufos,45,52
185,2,1:57.0,,C. Lee misses 2-pt layup from 1 ft,45,52
186,2,1:53.0,Defensive rebound by J. Lin,,45,52
187,2,1:50.0,K. Bryant makes 2-pt layup from 1 ft (assist by J. Lin),,47,52
188,2,1:28.0,,Z. Randolph misses 2-pt layup from 1 ft,47,52
189,2,1:27.0,Defensive rebound by J. Hill,,47,52
190,2,1:20.0,E. Davis makes 2-pt dunk at rim (assist by J. Lin),,49,52
191,2,1:04.0,,Shooting foul by J. Hill (drawn by M. Conley),49,52
192,2,1:04.0,,M. Conley makes free throw 1 of 2,49,53
193,2,1:04.0,,M. Conley makes free throw 2 of 2,49,54
194,2,0:49.0,Turnover by J. Hill (lost ball; steal by T. Allen),,49,54
195,2,0:42.0,,Turnover by T. Allen (lost ball; steal by W. Johnson),49,54
196,2,0:39.0,Shooting foul by T. Allen (drawn by J. Lin),,49,54
197,2,0:39.0,J. Lin makes free throw 1 of 2,,50,54
198,2,0:39.0,J. Lin misses free throw 2 of 2,,50,54
199,2,0:39.0,,Defensive rebound by Z. Randolph,50,54
200,2,0:27.0,,Turnover by M. Conley (lost ball; steal by K. Bryant),50,54
201,2,0:22.0,K. Bryant misses 2-pt layup at rim,,50,54
202,2,0:21.0,Offensive rebound by J. Hill,,50,54
203,2,0:21.0,J. Hill makes 2-pt tip-in at rim,,52,54
204,2,0:17.0,,Memphis full timeout,52,54
205,2,0:17.0,,M. Gasol enters the game for T. Allen,52,54
206,2,0:17.0,,V. Carter enters the game for K. Koufos,52,54
207,2,0:00.0,,C. Lee makes 2-pt jump shot from 13 ft,52,56
208,3,11:35.0,W. Johnson misses 3-pt jump shot from 24 ft,,52,56
209,3,11:34.0,Offensive rebound by J. Hill,,52,56
210,3,11:34.0,J. Hill misses 2-pt layup from 1 ft (block by T. Allen),,52,56
211,3,11:34.0,Offensive rebound by Team,,52,56
212,3,11:23.0,C. Boozer misses 2-pt jump shot from 18 ft,,52,56
213,3,11:22.0,,Defensive rebound by T. Allen,52,56
214,3,11:00.0,,M. Conley makes 2-pt jump shot from 12 ft,52,58
215,3,10:40.0,K. Bryant misses 2-pt jump shot from 5 ft,,52,58
216,3,10:39.0,Offensive rebound by J. Hill,,52,58
217,3,10:39.0,J. Hill misses 2-pt tip-in at rim,,52,58
218,3,10:36.0,Offensive rebound by C. Boozer,,52,58
219,3,10:31.0,W. Johnson makes 3-pt jump shot from 25 ft (assist by J. Lin),,55,58
220,3,10:13.0,,M. Conley makes 2-pt layup at rim (assist by M. Gasol),55,60
221,3,9:59.0,J. Hill misses 2-pt jump shot from 15 ft,,55,60
222,3,9:57.0,,Defensive rebound by Z. Randolph,55,60
223,3,9:46.0,,C. Lee misses 2-pt jump shot from 17 ft,55,60
224,3,9:45.0,Defensive rebound by J. Hill,,55,60
225,3,9:28.0,K. Bryant misses 2-pt jump shot from 9 ft,,55,60
226,3,9:27.0,Offensive rebound by J. Hill,,55,60
227,3,9:26.0,J. Hill misses 2-pt hook shot from 7 ft,,55,60
228,3,9:26.0,,Defensive rebound by Team,55,60
229,3,9:26.0,Loose ball foul by C. Boozer (drawn by Z. Randolph),,55,60
230,3,9:09.0,,M. Gasol misses 2-pt jump shot from 6 ft,55,60
231,3,9:08.0,Defensive rebound by K. Bryant,,55,60
232,3,9:04.0,Personal foul by T. Allen (drawn by K. Bryant),,55,60
233,3,9:00.0,J. Lin makes 2-pt layup at rim,,57,60
234,3,8:56.0,,Memphis full timeout,57,60
235,3,8:40.0,,T. Allen makes 2-pt jump shot from 5 ft (assist by M. Gasol),57,62
236,3,8:25.0,J. Lin misses 2-pt jump shot from 20 ft,,57,62
237,3,8:24.0,Offensive rebound by C. Boozer,,57,62
238,3,8:24.0,Shooting foul by T. Allen (drawn by C. Boozer),,57,62
239,3,8:24.0,C. Boozer misses free throw 1 of 2,,57,62
240,3,8:24.0,Offensive rebound by Team,,57,62
241,3,8:24.0,C. Boozer makes free throw 2 of 2,,58,62
242,3,8:07.0,,Z. Randolph makes 2-pt layup at rim (assist by M. Gasol),58,64
243,3,7:52.0,J. Hill misses 2-pt jump shot from 16 ft,,58,64
244,3,7:51.0,,Defensive rebound by Z. Randolph,58,64
245,3,7:43.0,,M. Conley misses 2-pt layup at rim,58,64
246,3,7:40.0,Defensive rebound by C. Boozer,,58,64
247,3,7:36.0,K. Bryant makes 2-pt jump shot from 13 ft,,60,64
248,3,7:14.0,,C. Lee misses 3-pt jump shot from 23 ft,60,64
249,3,7:12.0,Defensive rebound by K. Bryant,,60,64
250,3,7:03.0,C. Boozer makes 2-pt jump shot from 18 ft (assist by K. Bryant),,62,64
251,3,6:41.0,,T. Allen misses 2-pt jump shot from 16 ft,62,64
252,3,6:40.0,Defensive rebound by J. Hill,,62,64
253,3,6:26.0,J. Lin makes 2-pt layup at rim (assist by J. Hill),,64,64
254,3,6:10.0,,Z. Randolph makes 2-pt layup at rim (assist by M. Gasol),64,66
255,3,5:49.0,,V. Carter enters the game for T. Allen,64,66
256,3,5:49.0,E. Davis enters the game for C. Boozer,,64,66
257,3,5:45.0,K. Bryant misses 3-pt jump shot from 25 ft,,64,66
258,3,5:44.0,Offensive rebound by E. Davis,,64,66
259,3,5:40.0,Turnover by E. Davis (lost ball; steal by M. Conley),,64,66
260,3,5:38.0,,Personal foul by K. Bryant (drawn by M. Conley),64,66
261,3,5:38.0,,K. Koufos enters the game for Z. Randolph,64,66
262,3,5:27.0,,K. Koufos makes 2-pt layup at rim (assist by M. Gasol),64,68
263,3,5:02.0,K. Bryant makes 2-pt jump shot from 13 ft,,66,68
264,3,4:36.0,,M. Conley makes 3-pt jump shot from 25 ft,66,71
265,3,4:36.0,,Shooting foul by J. Hill (drawn by M. Conley),66,71
266,3,4:36.0,Technical foul by Team,,66,71
267,3,4:36.0,,C. Lee makes technical free throw,66,72
268,3,4:36.0,,M. Conley makes free throw 1 of 1,66,73
269,3,4:26.0,Personal foul by C. Lee (drawn by K. Bryant),,66,73
270,3,4:26.0,R. Price enters the game for J. Lin,,66,73
271,3,4:12.0,K. Bryant misses 3-pt jump shot from 29 ft,,66,73
272,3,4:11.0,,Defensive rebound by Team,66,73
273,3,3:54.0,,Turnover by M. Gasol (lost ball; steal by K. Bryant),66,73
274,3,3:48.0,K. Bryant makes 2-pt layup from 2 ft,,68,73
275,3,3:29.0,,M. Conley misses 2-pt jump shot from 17 ft,68,73
276,3,3:28.0,,Offensive rebound by M. Gasol,68,73
277,3,3:14.0,,M. Gasol makes 2-pt jump shot from 20 ft (assist by C. Lee),68,75
278,3,3:01.0,Personal foul by C. Lee (drawn by K. Bryant),,68,75
279,3,3:01.0,,J. Leuer enters the game for M. Gasol,68,75
280,3,2:50.0,K. Bryant misses 2-pt jump shot from 9 ft,,68,75
281,3,2:48.0,,Defensive rebound by J. Leuer,68,75
282,3,2:41.0,,Personal foul by R. Price (drawn by M. Conley),68,75
283,3,2:41.0,LA Lakers full timeout,,68,75
284,3,2:30.0,,V. Carter makes 3-pt jump shot from 25 ft (assist by M. Conley),68,78
285,3,2:08.0,J. Hill misses 2-pt jump shot from 18 ft,,68,78
286,3,2:07.0,,Defensive rebound by J. Leuer,68,78
287,3,1:45.0,,Turnover by K. Koufos (traveling),68,78
288,3,1:45.0,,B. Udrih enters the game for M. Conley,68,78
289,3,1:28.0,J. Hill misses 2-pt layup from 1 ft,,68,78
290,3,1:27.0,Offensive rebound by E. Davis,,68,78
291,3,1:27.0,E. Davis misses 2-pt tip-in at rim,,68,78
292,3,1:24.0,Offensive rebound by J. Hill,,68,78
293,3,1:24.0,J. Hill makes 2-pt tip-in at rim,,70,78
294,3,1:12.0,,Turnover by B. Udrih (lost ball; steal by K. Bryant),70,78
295,3,1:12.0,Personal take foul by B. Udrih (drawn by K. Bryant),,70,78
296,3,1:12.0,K. Bryant makes free throw 1 of 2,,71,78
297,3,1:12.0,K. Bryant makes free throw 2 of 2,,72,78
298,3,0:57.0,,V. Carter makes 2-pt jump shot from 20 ft,72,80
299,3,0:45.0,Personal foul by V. Carter (drawn by K. Bryant),,72,80
300,3,0:45.0,K. Bryant makes free throw 1 of 2,,73,80
301,3,0:45.0,K. Bryant misses free throw 2 of 2,,73,80
302,3,0:44.0,,Defensive rebound by K. Koufos,73,80
303,3,0:27.0,,C. Lee makes 3-pt jump shot from 25 ft (assist by V. Carter),73,83
304,3,0:05.0,R. Price misses 3-pt jump shot from 22 ft,,73,83
305,3,0:04.0,Offensive rebound by J. Hill,,73,83
306,3,0:02.0,J. Hill makes 2-pt hook shot from 6 ft,,75,83
307,3,0:01.0,,B. Udrih misses 3-pt jump shot from 47 ft,75,83
308,3,0:00.0,,Offensive rebound by Team,75,83
309,4,11:41.0,,B. Udrih misses 2-pt jump shot from 17 ft,75,83
310,4,11:38.0,Defensive rebound by W. Johnson,,75,83
311,4,11:30.0,W. Johnson misses 3-pt jump shot from 26 ft,,75,83
312,4,11:28.0,,Defensive rebound by V. Carter,75,83
313,4,11:17.0,,Shooting foul by E. Davis (drawn by C. Lee),75,83
314,4,11:17.0,,C. Lee misses free throw 1 of 2,75,83
315,4,11:17.0,,Offensive rebound by Team,75,83
316,4,11:17.0,,C. Lee makes free throw 2 of 2,75,84
317,4,11:00.0,C. Boozer misses 2-pt hook shot from 6 ft (block by K. Koufos),,75,84
318,4,10:59.0,,Defensive rebound by Team,75,84
319,4,10:44.0,,J. Leuer makes 2-pt layup from 1 ft,75,86
320,4,10:24.0,J. Lin makes 3-pt jump shot from 26 ft (assist by C. Boozer),,78,86
321,4,10:06.0,,B. Udrih makes 2-pt layup from 1 ft,78,88
322,4,9:56.0,J. Lin misses 2-pt jump shot from 21 ft,,78,88
323,4,9:56.0,Offensive rebound by Team,,78,88
324,4,9:56.0,,Loose ball foul by J. Leuer (drawn by E. Davis),78,88
325,4,9:56.0,,M. Conley enters the game for C. Lee,78,88
326,4,9:50.0,C. Boozer makes 2-pt jump shot from 13 ft,,80,88
327,4,9:34.0,,Personal foul by J. Lin (drawn by M. Conley),80,88
328,4,9:25.0,,M. Conley makes 3-pt jump shot from 23 ft (assist by B. Udrih),80,91
329,4,9:11.0,E. Davis makes 2-pt jump shot from 5 ft,,82,91
330,4,8:55.0,,B. Udrih misses 2-pt jump shot from 13 ft,82,91
331,4,8:54.0,Defensive rebound by E. Davis,,82,91
332,4,8:41.0,W. Johnson misses 3-pt jump shot from 25 ft,,82,91
333,4,8:40.0,,Defensive rebound by B. Udrih,82,91
334,4,8:29.0,,B. Udrih makes 2-pt jump shot from 11 ft (assist by V. Carter),82,93
335,4,8:15.0,Turnover by R. Price (lost ball; steal by M. Conley),,82,93
336,4,8:11.0,,M. Conley makes 2-pt layup at rim,82,95
337,4,8:09.0,LA Lakers full timeout,,82,95
338,4,7:58.0,Shooting foul by V. Carter (drawn by C. Boozer),,82,95
339,4,7:58.0,C. Boozer makes free throw 1 of 2,,83,95
340,4,7:58.0,C. Boozer makes free throw 2 of 2,,84,95
341,4,7:43.0,,K. Koufos makes 2-pt hook shot from 6 ft (assist by J. Leuer),84,97
342,4,7:29.0,Turnover by J. Lin (lost ball; steal by B. Udrih),,84,97
343,4,7:24.0,,B. Udrih makes 2-pt layup from 1 ft,84,99
344,4,6:59.0,C. Boozer misses 2-pt jump shot from 15 ft,,84,99
345,4,6:58.0,,Defensive rebound by V. Carter,84,99
346,4,6:50.0,,K. Koufos makes 2-pt layup at rim (assist by B. Udrih),84,101
347,4,6:37.0,Personal foul by K. Koufos (drawn by J. Lin),,84,101
348,4,6:37.0,K. Bryant enters the game for W. Johnson,,84,101
349,4,6:37.0,J. Hill enters the game for E. Davis,,84,101
350,4,6:37.0,,C. Lee enters the game for V. Carter,84,101
351,4,6:23.0,K. Bryant misses 2-pt jump shot from 14 ft,,84,101
352,4,6:22.0,,Defensive rebound by Team,84,101
353,4,6:22.0,Loose ball foul by C. Boozer (drawn by B. Udrih),,84,101
354,4,6:08.0,,Turnover by M. Conley (lost ball; steal by J. Lin),84,101
355,4,6:02.0,J. Lin misses 3-pt jump shot from 26 ft,,84,101
356,4,6:00.0,Offensive rebound by C. Boozer,,84,101
357,4,5:57.0,C. Boozer makes 2-pt layup at rim,,86,101
358,4,5:57.0,Shooting foul by K. Koufos (drawn by C. Boozer),,86,101
359,4,5:57.0,Official timeout,,86,101
360,4,5:57.0,,Z. Randolph enters the game for K. Koufos,86,101
361,4,5:57.0,,M. Gasol enters the game for J. Leuer,86,101
362,4,5:57.0,C. Boozer makes free throw 1 of 1,,87,101
363,4,5:39.0,,Turnover by C. Lee (lost ball; steal by J. Hill),87,101
364,4,5:39.0,Personal take foul by Z. Randolph (drawn by J. Hill),,87,101
365,4,5:39.0,J. Hill misses free throw 1 of 2,,87,101
366,4,5:39.0,Offensive rebound by Team,,87,101
367,4,5:39.0,J. Hill makes free throw 2 of 2,,88,101
368,4,5:24.0,,M. Conley misses 2-pt jump shot from 21 ft,88,101
369,4,5:23.0,Defensive rebound by J. Hill,,88,101
370,4,5:16.0,K. Bryant makes 3-pt jump shot from 25 ft,,91,101
371,4,5:00.0,,Offensive foul by M. Conley (drawn by J. Lin),91,101
372,4,5:00.0,,Turnover by M. Conley (offensive foul),91,101
373,4,4:43.0,K. Bryant misses 3-pt jump shot from 26 ft,,91,101
374,4,4:42.0,,Defensive rebound by M. Gasol,91,101
375,4,4:32.0,,M. Gasol misses 2-pt jump shot from 4 ft (block by J. Hill),91,101
376,4,4:32.0,,Offensive rebound by Z. Randolph,91,101
377,4,4:32.0,Loose ball foul by C. Boozer (drawn by Z. Randolph),,91,101
378,4,4:32.0,,T. Allen enters the game for B. Udrih,91,101
379,4,4:32.0,E. Davis enters the game for C. Boozer,,91,101
380,4,4:18.0,,M. Gasol misses 2-pt jump shot from 14 ft,91,101
381,4,4:18.0,,Offensive rebound by Team,91,101
382,4,4:18.0,,Turnover by Team (shot clock),91,101
383,4,4:18.0,W. Johnson enters the game for R. Price,,91,101
384,4,4:02.0,J. Hill makes 2-pt hook shot from 9 ft (assist by K. Bryant),,93,101
385,4,3:58.0,,Memphis full timeout,93,101
386,4,3:46.0,,Offensive foul by Z. Randolph (drawn by K. Bryant),93,101
387,4,3:46.0,,Turnover by Z. Randolph (offensive foul),93,101
388,4,3:32.0,J. Hill makes 2-pt dunk at rim (assist by K. Bryant),,95,101
389,4,3:12.0,,Z. Randolph misses 2-pt jump shot from 10 ft,95,101
390,4,3:11.0,Defensive rebound by J. Lin,,95,101
