,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,TORONTO_ACTION,CHARLOTTE_SCORE,TORONTO_SCORE
54,1,5:29.0,K. Walker misses 2-pt jump shot from 9 ft,,18,8
55,1,5:29.0,Offensive rebound by Team,,18,8
56,1,5:29.0,,Loose ball foul by G. Vásquez (drawn by B. Biyombo),18,8
57,1,5:29.0,G. Neal enters the game for M. Kidd-Gilchrist,,18,8
58,1,5:29.0,,T. Hansbrough enters the game for J. Valančiūnas,18,8
59,1,5:10.0,B. Biyombo misses 2-pt jump shot from 16 ft,,18,8
60,1,5:09.0,,Defensive rebound by T. Hansbrough,18,8
61,1,4:59.0,,G. Vásquez makes 3-pt jump shot from 26 ft (assist by K. Lowry),18,11
62,1,4:44.0,K. Walker misses 2-pt jump shot from 4 ft,,18,11
63,1,4:43.0,,Defensive rebound by T. Ross,18,11
64,1,4:30.0,,K. Lowry makes 3-pt jump shot from 26 ft (assist by T. Ross),18,14
65,1,4:17.0,B. Biyombo makes 2-pt jump shot from 3 ft (assist by K. Walker),,20,14
66,1,4:17.0,Shooting foul by T. Ross (drawn by B. Biyombo),,20,14
67,1,4:17.0,,L. Williams enters the game for T. Ross,20,14
68,1,4:17.0,B. Biyombo makes free throw 1 of 1,,21,14
69,1,4:01.0,,T. Hansbrough makes 2-pt hook shot from 6 ft (assist by K. Lowry),21,16
70,1,3:49.0,K. Walker misses 2-pt jump shot from 16 ft,,21,16
71,1,3:49.0,,Defensive rebound by Team,21,16
72,1,3:49.0,Loose ball foul by B. Biyombo (drawn by T. Hansbrough),,21,16
73,1,3:49.0,J. Maxiell enters the game for B. Biyombo,,21,16
74,1,3:41.0,,Offensive foul by T. Hansbrough (drawn by K. Walker),21,16
75,1,3:41.0,,Turnover by T. Hansbrough (offensive foul),21,16
76,1,3:20.0,M. Williams misses 3-pt jump shot from 25 ft,,21,16
77,1,3:19.0,,Defensive rebound by K. Lowry,21,16
78,1,3:14.0,,L. Williams makes 2-pt jump shot from 11 ft (assist by K. Lowry),21,18
79,1,3:14.0,,Shooting foul by G. Henderson (drawn by L. Williams),21,18
80,1,3:14.0,,L. Williams makes free throw 1 of 1,21,19
81,1,3:01.0,J. Maxiell makes 2-pt hook shot from 4 ft,,23,19
82,1,2:52.0,,Turnover by G. Vásquez (bad pass; steal by K. Walker),23,19
83,1,2:46.0,M. Williams makes 2-pt layup from 2 ft (assist by K. Walker),,25,19
84,1,2:26.0,,G. Vásquez misses 3-pt jump shot from 23 ft,25,19
85,1,2:25.0,Defensive rebound by M. Williams,,25,19
86,1,2:10.0,G. Henderson makes 2-pt jump shot from 16 ft,,27,19
87,1,1:49.0,,K. Lowry misses 2-pt jump shot from 18 ft,27,19
88,1,1:48.0,Defensive rebound by G. Henderson,,27,19
89,1,1:43.0,K. Walker misses 2-pt layup from 1 ft,,27,19
90,1,1:41.0,,Defensive rebound by K. Lowry,27,19
91,1,1:37.0,,T. Hansbrough makes 2-pt jump shot from 5 ft (assist by K. Lowry),27,21
92,1,1:37.0,,Shooting foul by G. Neal (drawn by T. Hansbrough),27,21
93,1,1:37.0,Charlotte full timeout,,27,21
94,1,1:37.0,,J. Johnson enters the game for K. Lowry,27,21
95,1,1:37.0,N. Vonleh enters the game for M. Williams,,27,21
96,1,1:37.0,B. Roberts enters the game for G. Henderson,,27,21
97,1,1:37.0,,T. Hansbrough misses free throw 1 of 1,27,21
98,1,1:36.0,,Offensive rebound by Team,27,21
99,1,1:26.0,,P. Patterson misses 3-pt jump shot from 25 ft,27,21
100,1,1:25.0,Defensive rebound by K. Walker,,27,21
101,1,1:04.0,J. Maxiell makes 2-pt layup from 4 ft (assist by K. Walker),,29,21
102,1,0:42.0,,L. Williams misses 2-pt jump shot from 8 ft,29,21
103,1,0:41.0,Defensive rebound by J. Maxiell,,29,21
104,1,0:21.0,J. Maxiell makes 2-pt jump shot from 20 ft (assist by G. Neal),,31,21
105,1,0:06.0,,L. Williams makes 2-pt jump shot from 10 ft (assist by G. Vásquez),31,23
106,1,0:00.0,K. Walker misses 2-pt layup from 1 ft (block by J. Johnson),,31,23
107,1,0:00.0,Offensive rebound by Team,,31,23
108,2,12:00.0,Technical foul by K. Walker,,31,23
109,2,12:00.0,,L. Williams misses technical free throw,31,23
110,2,12:00.0,Offensive rebound by Team,,31,23
111,2,11:44.0,B. Roberts misses 3-pt jump shot from 25 ft,,31,23
112,2,11:44.0,,Defensive rebound by Team,31,23
113,2,11:33.0,,Shooting foul by M. Kidd-Gilchrist (drawn by J. Johnson),31,23
114,2,11:33.0,,J. Johnson misses free throw 1 of 2,31,23
115,2,11:33.0,,Offensive rebound by Team,31,23
116,2,11:33.0,,J. Johnson makes free throw 2 of 2,31,24
117,2,11:09.0,Turnover by G. Neal (bad pass),,31,24
118,2,10:48.0,,G. Vásquez makes 3-pt jump shot from 25 ft (assist by L. Williams),31,27
119,2,10:24.0,J. Maxiell misses 2-pt jump shot from 18 ft,,31,27
120,2,10:22.0,,Defensive rebound by A. Johnson,31,27
121,2,10:10.0,,T. Hansbrough makes 3-pt jump shot from 22 ft (assist by L. Williams),31,30
122,2,10:03.0,Charlotte full timeout,,31,30
123,2,9:46.0,Turnover by N. Vonleh (traveling),,31,30
124,2,9:37.0,,Shooting foul by N. Vonleh (drawn by A. Johnson),31,30
125,2,9:37.0,,A. Johnson misses free throw 1 of 2,31,30
126,2,9:37.0,,Offensive rebound by Team,31,30
127,2,9:37.0,,A. Johnson makes free throw 2 of 2,31,31
128,2,9:24.0,Turnover by G. Neal (traveling),,31,31
129,2,9:15.0,,L. Williams misses 3-pt jump shot from 26 ft,31,31
130,2,9:14.0,Defensive rebound by N. Vonleh,,31,31
131,2,9:05.0,Shooting block foul by T. Hansbrough (drawn by M. Kidd-Gilchrist),,31,31
132,2,9:05.0,M. Kidd-Gilchrist makes free throw 1 of 2,,32,31
133,2,9:05.0,,J. Valančiūnas enters the game for T. Hansbrough,32,31
134,2,9:05.0,M. Kidd-Gilchrist makes free throw 2 of 2,,33,31
135,2,8:52.0,,Shooting block foul by N. Vonleh (drawn by J. Valančiūnas),33,31
136,2,8:52.0,,J. Valančiūnas makes free throw 1 of 2,33,32
137,2,8:52.0,,J. Valančiūnas makes free throw 2 of 2,33,33
138,2,8:37.0,M. Kidd-Gilchrist makes 2-pt layup from 3 ft,,35,33
139,2,8:25.0,,J. Valančiūnas misses 2-pt jump shot from 20 ft,35,33
140,2,8:24.0,Defensive rebound by M. Kidd-Gilchrist,,35,33
141,2,8:17.0,M. Kidd-Gilchrist misses 2-pt jump shot from 7 ft,,35,33
142,2,8:16.0,,Defensive rebound by J. Johnson,35,33
143,2,8:10.0,,G. Vásquez misses 3-pt jump shot from 25 ft,35,33
144,2,8:09.0,Defensive rebound by M. Kidd-Gilchrist,,35,33
145,2,8:04.0,M. Kidd-Gilchrist misses 2-pt layup from 3 ft (block by J. Johnson),,35,33
146,2,8:04.0,Offensive rebound by Team,,35,33
147,2,7:51.0,J. Maxiell misses 2-pt hook shot from 9 ft,,35,33
148,2,7:50.0,,Defensive rebound by L. Williams,35,33
149,2,7:43.0,,Turnover by L. Williams (lost ball; steal by N. Vonleh),35,33
150,2,7:39.0,B. Roberts makes 2-pt layup at rim (assist by M. Kidd-Gilchrist),,37,33
151,2,7:30.0,M. Williams enters the game for N. Vonleh,,37,33
152,2,7:23.0,,J. Johnson makes 2-pt dunk at rim (assist by G. Vásquez),37,35
153,2,7:23.0,,Shooting foul by M. Kidd-Gilchrist (drawn by J. Johnson),37,35
154,2,7:23.0,G. Henderson enters the game for G. Neal,,37,35
155,2,7:23.0,,K. Lowry enters the game for G. Vásquez,37,35
156,2,7:23.0,,T. Ross enters the game for L. Williams,37,35
157,2,7:23.0,,J. Johnson misses free throw 1 of 1,37,35
158,2,7:22.0,Defensive rebound by M. Kidd-Gilchrist,,37,35
159,2,7:11.0,B. Roberts makes 2-pt jump shot from 17 ft (assist by G. Henderson),,39,35
160,2,6:45.0,,K. Lowry misses 2-pt jump shot from 19 ft,39,35
161,2,6:44.0,Defensive rebound by J. Maxiell,,39,35
162,2,6:34.0,G. Henderson makes 2-pt jump shot from 16 ft (assist by B. Roberts),,41,35
163,2,6:20.0,,Offensive foul by A. Johnson (drawn by G. Henderson),41,35
164,2,6:20.0,,Turnover by A. Johnson (offensive foul),41,35
165,2,6:20.0,K. Walker enters the game for M. Kidd-Gilchrist,,41,35
166,2,6:20.0,B. Biyombo enters the game for J. Maxiell,,41,35
167,2,6:09.0,G. Henderson misses 2-pt jump shot from 8 ft,,41,35
168,2,6:07.0,,Defensive rebound by J. Valančiūnas,41,35
169,2,5:58.0,,T. Ross misses 2-pt jump shot from 7 ft,41,35
170,2,5:57.0,Defensive rebound by B. Biyombo,,41,35
171,2,5:50.0,Shooting foul by J. Valančiūnas (drawn by B. Roberts),,41,35
172,2,5:50.0,Official timeout,,41,35
173,2,5:50.0,B. Roberts makes free throw 1 of 2,,42,35
174,2,5:50.0,B. Roberts misses free throw 2 of 2,,42,35
175,2,5:48.0,,Defensive rebound by J. Valančiūnas,42,35
176,2,5:36.0,,Personal foul by B. Biyombo (drawn by J. Valančiūnas),42,35
177,2,5:36.0,,J. Valančiūnas makes free throw 1 of 2,42,36
178,2,5:36.0,,P. Patterson enters the game for A. Johnson,42,36
179,2,5:36.0,,J. Valančiūnas makes free throw 2 of 2,42,37
180,2,5:16.0,B. Roberts misses 2-pt jump shot from 18 ft,,42,37
181,2,5:15.0,,Defensive rebound by J. Valančiūnas,42,37
182,2,5:02.0,,K. Lowry misses 2-pt jump shot from 6 ft,42,37
183,2,5:01.0,,Offensive rebound by Team,42,37
184,2,4:49.0,,J. Valančiūnas misses 2-pt hook shot from 5 ft,42,37
185,2,4:48.0,,Offensive rebound by J. Johnson,42,37
186,2,4:46.0,,J. Johnson misses 2-pt layup from 2 ft,42,37
187,2,4:45.0,Defensive rebound by G. Henderson,,42,37
188,2,4:39.0,G. Henderson misses 2-pt layup from 1 ft,,42,37
189,2,4:38.0,,Defensive rebound by J. Valančiūnas,42,37
190,2,4:28.0,,K. Lowry makes 3-pt jump shot from 22 ft (assist by P. Patterson),42,40
191,2,4:17.0,Personal foul by P. Patterson (drawn by K. Walker),,42,40
192,2,4:17.0,,G. Vásquez enters the game for J. Johnson,42,40
193,2,4:08.0,B. Biyombo makes 2-pt dunk at rim (assist by K. Walker),,44,40
194,2,3:58.0,,K. Lowry misses 2-pt jump shot from 8 ft,44,40
195,2,3:57.0,Defensive rebound by B. Biyombo,,44,40
196,2,3:41.0,M. Williams misses 3-pt jump shot from 25 ft,,44,40
197,2,3:40.0,,Defensive rebound by T. Ross,44,40
198,2,3:22.0,,G. Vásquez makes 2-pt layup from 3 ft,44,42
199,2,3:08.0,K. Walker makes 2-pt hook shot from 5 ft,,46,42
200,2,2:47.0,,P. Patterson makes 3-pt jump shot from 24 ft (assist by K. Lowry),46,45
201,2,2:28.0,M. Williams misses 2-pt jump shot from 10 ft,,46,45
202,2,2:27.0,,Defensive rebound by G. Vásquez,46,45
203,2,2:19.0,,K. Lowry misses 3-pt jump shot from 25 ft,46,45
204,2,2:18.0,Defensive rebound by Team,,46,45
205,2,2:16.0,,Loose ball foul by P. Patterson (drawn by K. Walker),46,45
206,2,2:16.0,,Toronto full timeout,46,45
207,2,2:16.0,G. Neal enters the game for B. Roberts,,46,45
208,2,1:59.0,G. Henderson makes 2-pt hook shot from 4 ft,,48,45
209,2,1:40.0,,J. Valančiūnas makes 2-pt hook shot from 3 ft (assist by P. Patterson),48,47
210,2,1:16.0,G. Henderson misses 3-pt jump shot from 24 ft,,48,47
211,2,1:15.0,,Defensive rebound by G. Vásquez,48,47
212,2,1:01.0,,G. Vásquez misses 2-pt jump shot from 3 ft (block by B. Biyombo),48,47
213,2,1:00.0,,Offensive rebound by K. Lowry,48,47
214,2,0:57.0,,K. Lowry makes 2-pt layup from 1 ft,48,49
215,2,0:57.0,,Shooting foul by B. Biyombo (drawn by K. Lowry),48,49
216,2,0:57.0,J. Maxiell enters the game for B. Biyombo,,48,49
217,2,0:57.0,,A. Johnson enters the game for P. Patterson,48,49
218,2,0:57.0,,L. Williams enters the game for T. Ross,48,49
219,2,0:57.0,,K. Lowry makes free throw 1 of 1,48,50
220,2,0:43.0,Shooting foul by G. Vásquez (drawn by G. Henderson),,48,50
221,2,0:43.0,G. Henderson makes 2-pt jump shot from 10 ft,,50,50
222,2,0:43.0,G. Henderson misses free throw 1 of 1,,50,50
223,2,0:42.0,,Defensive rebound by J. Valančiūnas,50,50
224,2,0:31.0,,K. Lowry misses 3-pt jump shot from 24 ft,50,50
225,2,0:30.0,,Offensive rebound by J. Valančiūnas,50,50
226,2,0:29.0,,J. Valančiūnas makes 2-pt jump shot from 4 ft,50,52
227,2,0:07.0,K. Walker misses 2-pt jump shot from 4 ft (block by K. Lowry),,50,52
228,2,0:04.0,,Defensive rebound by L. Williams,50,52
229,2,0:00.0,,L. Williams misses 3-pt jump shot from 25 ft,50,52
230,2,0:00.0,,Offensive rebound by Team,50,52
231,3,12:00.0,Technical foul by Team,,50,52
232,3,12:00.0,,K. Lowry makes technical free throw,50,53
233,3,11:46.0,G. Henderson makes 2-pt jump shot from 19 ft (assist by K. Walker),,52,53
234,3,11:28.0,,K. Lowry misses 2-pt layup from 4 ft,52,53
235,3,11:27.0,Defensive rebound by B. Biyombo,,52,53
236,3,11:11.0,G. Henderson makes 2-pt hook shot from 4 ft,,54,53
237,3,10:56.0,,J. Valančiūnas misses 2-pt jump shot from 16 ft,54,53
238,3,10:55.0,Defensive rebound by K. Walker,,54,53
239,3,10:41.0,M. Kidd-Gilchrist makes 2-pt dunk at rim (assist by G. Henderson),,56,53
240,3,10:16.0,,J. Valančiūnas misses 2-pt jump shot from 8 ft,56,53
241,3,10:15.0,Defensive rebound by M. Kidd-Gilchrist,,56,53
242,3,10:06.0,K. Walker makes 2-pt jump shot from 16 ft (assist by M. Williams),,58,53
243,3,9:58.0,,Toronto full timeout,58,53
244,3,9:58.0,,P. Patterson enters the game for A. Johnson,58,53
245,3,9:58.0,,L. Williams enters the game for T. Ross,58,53
246,3,9:44.0,,P. Patterson misses 2-pt hook shot from 8 ft,58,53
247,3,9:43.0,Defensive rebound by Team,,58,53
248,3,9:31.0,G. Henderson misses 2-pt dunk at rim,,58,53
249,3,9:30.0,Offensive rebound by K. Walker,,58,53
250,3,9:24.0,K. Walker makes 2-pt jump shot from 17 ft,,60,53
251,3,9:01.0,,L. Williams misses 3-pt jump shot from 25 ft,60,53
252,3,9:00.0,Defensive rebound by Team,,60,53
253,3,8:42.0,B. Biyombo misses 2-pt jump shot from 4 ft (block by P. Patterson),,60,53
254,3,8:40.0,,Defensive rebound by K. Lowry,60,53
255,3,8:21.0,,K. Lowry misses 2-pt layup from 2 ft (block by B. Biyombo),60,53
256,3,8:21.0,,Offensive rebound by Team,60,53
257,3,8:20.0,,Turnover by K. Lowry (bad pass),60,53
258,3,8:09.0,G. Henderson makes 2-pt jump shot from 14 ft (assist by M. Kidd-Gilchrist),,62,53
259,3,7:47.0,,K. Lowry misses 3-pt jump shot from 23 ft,62,53
260,3,7:46.0,Defensive rebound by M. Kidd-Gilchrist,,62,53
261,3,7:39.0,Turnover by M. Kidd-Gilchrist (lost ball),,62,53
262,3,7:25.0,,L. Williams misses 3-pt jump shot from 24 ft,62,53
263,3,7:24.0,Defensive rebound by M. Williams,,62,53
264,3,7:18.0,G. Henderson makes 2-pt layup from 2 ft (assist by M. Williams),,64,53
265,3,7:01.0,,Turnover by P. Patterson (bad pass),64,53
266,3,7:01.0,,G. Vásquez enters the game for L. Fields,64,53
267,3,6:40.0,M. Kidd-Gilchrist misses 2-pt jump shot from 18 ft,,64,53
268,3,6:39.0,,Defensive rebound by P. Patterson,64,53
269,3,6:30.0,,K. Lowry makes 3-pt jump shot from 24 ft (assist by L. Williams),64,56
270,3,6:16.0,K. Walker misses 3-pt jump shot from 24 ft,,64,56
271,3,6:15.0,Offensive rebound by M. Kidd-Gilchrist,,64,56
272,3,6:04.0,Turnover by G. Henderson (lost ball; steal by G. Vásquez),,64,56
273,3,6:02.0,,Turnover by J. Valančiūnas (bad pass),64,56
274,3,6:02.0,,T. Hansbrough enters the game for J. Valančiūnas,64,56
275,3,5:40.0,Turnover by G. Henderson (lost ball),,64,56
276,3,5:23.0,,P. Patterson misses 2-pt jump shot from 16 ft,64,56
277,3,5:22.0,Defensive rebound by M. Kidd-Gilchrist,,64,56
278,3,5:06.0,K. Walker makes 2-pt jump shot from 17 ft,,66,56
279,3,4:45.0,,L. Williams misses 2-pt jump shot from 14 ft,66,56
280,3,4:44.0,Defensive rebound by M. Williams,,66,56
281,3,4:26.0,M. Williams makes 2-pt jump shot from 20 ft (assist by K. Walker),,68,56
282,3,4:13.0,J. Maxiell enters the game for B. Biyombo,,68,56
283,3,4:13.0,G. Neal enters the game for G. Henderson,,68,56
284,3,4:13.0,,J. Johnson enters the game for K. Lowry,68,56
285,3,4:03.0,,G. Vásquez misses 2-pt layup from 2 ft (block by J. Maxiell),68,56
286,3,4:02.0,Defensive rebound by M. Williams,,68,56
287,3,4:02.0,,Technical foul by G. Vásquez,68,56
288,3,4:02.0,G. Neal makes technical free throw,,69,56
289,3,3:40.0,G. Neal misses 2-pt jump shot from 18 ft,,69,56
290,3,3:39.0,,Defensive rebound by L. Williams,69,56
291,3,3:31.0,,L. Williams misses 2-pt jump shot from 15 ft,69,56
292,3,3:30.0,Defensive rebound by G. Neal,,69,56
293,3,3:21.0,K. Walker makes 2-pt jump shot from 19 ft,,71,56
294,3,2:53.0,,P. Patterson makes 2-pt jump shot from 12 ft (assist by L. Williams),71,58
295,3,2:33.0,M. Kidd-Gilchrist misses 2-pt layup from 4 ft,,71,58
296,3,2:32.0,,Defensive rebound by T. Hansbrough,71,58
297,3,2:25.0,,Shooting foul by M. Kidd-Gilchrist (drawn by L. Williams),71,58
298,3,2:25.0,,L. Williams makes 2-pt layup from 2 ft,71,60
299,3,2:25.0,Charlotte full timeout,,71,60
300,3,2:25.0,N. Vonleh enters the game for M. Williams,,71,60
301,3,2:25.0,,L. Williams makes free throw 1 of 1,71,61
302,3,2:12.0,K. Walker makes 2-pt layup from 1 ft,,73,61
303,3,1:51.0,,T. Hansbrough makes 2-pt layup from 3 ft (assist by G. Vásquez),73,63
304,3,1:29.0,M. Kidd-Gilchrist misses 2-pt jump shot from 11 ft (block by J. Johnson),,73,63
305,3,1:28.0,,Defensive rebound by P. Patterson,73,63
306,3,1:20.0,,P. Patterson misses 3-pt jump shot from 25 ft,73,63
307,3,1:19.0,Defensive rebound by M. Kidd-Gilchrist,,73,63
308,3,1:00.0,G. Neal misses 2-pt jump shot from 3 ft,,73,63
309,3,0:59.0,Offensive rebound by N. Vonleh,,73,63
310,3,0:57.0,N. Vonleh misses 2-pt tip-in at rim,,73,63
311,3,0:56.0,,Defensive rebound by T. Hansbrough,73,63
312,3,0:36.0,Offensive charge foul by J. Johnson (drawn by M. Kidd-Gilchrist),,73,63
313,3,0:36.0,,Turnover by J. Johnson (offensive foul),73,63
314,3,0:26.0,K. Walker misses 3-pt jump shot from 25 ft,,73,63
315,3,0:24.0,Offensive rebound by N. Vonleh,,73,63
316,3,0:22.0,N. Vonleh makes 2-pt layup from 1 ft,,75,63
317,3,0:04.0,,Personal foul by G. Neal,75,63
318,3,0:00.0,,Shooting foul by G. Neal (drawn by L. Williams),75,63
319,3,0:00.0,,L. Williams makes free throw 1 of 3,75,64
320,3,0:00.0,,L. Williams makes free throw 2 of 3,75,65
321,3,0:00.0,,L. Williams makes free throw 3 of 3,75,66
322,4,11:47.0,,G. Vásquez makes 3-pt jump shot from 25 ft (assist by L. Williams),75,69
323,4,11:36.0,Personal foul by T. Hansbrough (drawn by J. Maxiell),,75,69
324,4,11:29.0,G. Neal misses 3-pt jump shot from 25 ft,,75,69
325,4,11:28.0,,Defensive rebound by T. Hansbrough,75,69
326,4,11:23.0,,Shooting foul by G. Neal (drawn by L. Williams),75,69
327,4,11:23.0,,L. Williams makes free throw 1 of 2,75,70
328,4,11:23.0,,L. Williams makes free throw 2 of 2,75,71
329,4,11:06.0,G. Neal misses 2-pt layup from 2 ft (block by J. Johnson),,75,71
330,4,11:04.0,,Defensive rebound by T. Hansbrough,75,71
331,4,11:00.0,,Turnover by G. Vásquez (bad pass; steal by B. Roberts),75,71
332,4,10:53.0,G. Neal misses 3-pt jump shot from 23 ft,,75,71
333,4,10:52.0,,Defensive rebound by G. Vásquez,75,71
334,4,10:40.0,,L. Williams makes 2-pt jump shot from 16 ft,75,73
335,4,10:38.0,Charlotte full timeout,,75,73
336,4,10:38.0,M. Williams enters the game for G. Neal,,75,73
337,4,10:38.0,K. Walker enters the game for N. Vonleh,,75,73
338,4,10:14.0,G. Henderson makes 2-pt jump shot from 17 ft (assist by J. Maxiell),,77,73
339,4,9:57.0,,J. Johnson makes 2-pt layup from 4 ft (assist by G. Vásquez),77,75
340,4,9:37.0,Offensive foul by J. Maxiell (drawn by K. Lowry),,77,75
341,4,9:37.0,Turnover by J. Maxiell (offensive foul),,77,75
342,4,9:20.0,,Turnover by G. Vásquez (traveling),77,75
343,4,9:03.0,M. Williams makes 3-pt jump shot from 22 ft (assist by B. Roberts),,80,75
344,4,8:36.0,,L. Williams misses 3-pt jump shot from 27 ft,80,75
345,4,8:35.0,,Offensive rebound by K. Lowry,80,75
346,4,8:32.0,,J. Johnson misses 2-pt layup from 3 ft,80,75
347,4,8:31.0,Defensive rebound by B. Roberts,,80,75
348,4,8:24.0,Shooting foul by T. Hansbrough (drawn by G. Henderson),,80,75
349,4,8:24.0,G. Henderson makes free throw 1 of 2,,81,75
350,4,8:24.0,,P. Patterson enters the game for G. Vásquez,81,75
351,4,8:24.0,G. Henderson makes free throw 2 of 2,,82,75
352,4,8:08.0,,Shooting foul by K. Walker (drawn by K. Lowry),82,75
353,4,8:08.0,,K. Lowry makes free throw 1 of 3,82,76
354,4,8:08.0,,K. Lowry misses free throw 2 of 3,82,76
355,4,8:08.0,,Offensive rebound by Team,82,76
356,4,8:08.0,,T. Ross enters the game for L. Williams,82,76
357,4,8:08.0,,K. Lowry makes free throw 3 of 3,82,77
358,4,7:44.0,K. Walker misses 2-pt jump shot from 16 ft,,82,77
359,4,7:43.0,,Defensive rebound by K. Lowry,82,77
360,4,7:30.0,,T. Ross misses 2-pt jump shot from 15 ft,82,77
361,4,7:29.0,Defensive rebound by G. Henderson,,82,77
362,4,7:18.0,K. Walker misses 3-pt jump shot from 23 ft,,82,77
363,4,7:17.0,,Defensive rebound by Team,82,77
364,4,7:17.0,,A. Johnson enters the game for T. Hansbrough,82,77
365,4,7:03.0,,K. Lowry misses 3-pt jump shot from 26 ft,82,77
366,4,7:02.0,Defensive rebound by M. Williams,,82,77
367,4,6:44.0,B. Roberts misses 3-pt jump shot from 25 ft,,82,77
368,4,6:43.0,,Defensive rebound by A. Johnson,82,77
369,4,6:35.0,Offensive charge foul by K. Lowry (drawn by B. Roberts),,82,77
370,4,6:35.0,,Turnover by K. Lowry (offensive foul),82,77
371,4,6:35.0,B. Biyombo enters the game for J. Maxiell,,82,77
372,4,6:35.0,M. Kidd-Gilchrist enters the game for B. Roberts,,82,77
373,4,6:35.0,,L. Williams enters the game for K. Lowry,82,77
374,4,6:20.0,G. Henderson misses 2-pt jump shot from 20 ft,,82,77
375,4,6:19.0,,Defensive rebound by L. Williams,82,77
376,4,6:07.0,,L. Williams misses 2-pt jump shot from 6 ft,82,77
377,4,6:06.0,,Offensive rebound by J. Johnson,82,77
378,4,6:04.0,,J. Johnson makes 2-pt tip-in from 1 ft,82,79
