,QUARTER,TIME_REMAINING,MIAMI_ACTION,TORONTO_ACTION,MIAMI_SCORE,TORONTO_SCORE
245,3,10:33.0,,Shooting block foul by H. Walker (drawn by A. Johnson),41,54
246,3,10:33.0,,A. Johnson makes free throw 1 of 1,41,55
247,3,10:18.0,Turnover by L. Deng (bad pass; steal by A. Johnson),,41,55
248,3,10:13.0,,D. DeRozan makes 2-pt dunk at rim (assist by A. Johnson),41,57
249,3,10:05.0,Personal foul by D. DeRozan (drawn by L. Deng),,41,57
250,3,9:58.0,D. Wade makes 2-pt layup from 3 ft (assist by H. Walker),,43,57
251,3,9:58.0,Shooting foul by T. Hansbrough (drawn by D. Wade),,43,57
252,3,9:58.0,D. Wade makes free throw 1 of 1,,44,57
253,3,9:51.0,,Personal foul by H. Walker (drawn by K. Lowry),44,57
254,3,9:42.0,,K. Lowry makes 2-pt jump shot from 9 ft,44,59
255,3,9:19.0,H. Whiteside makes 2-pt jump shot from 3 ft,,46,59
256,3,9:07.0,,T. Ross misses 3-pt jump shot from 22 ft,46,59
257,3,9:06.0,Defensive rebound by L. Deng,,46,59
258,3,9:01.0,G. Dragić misses 2-pt layup from 2 ft (block by T. Ross),,46,59
259,3,8:56.0,,Defensive rebound by K. Lowry,46,59
260,3,8:55.0,,Personal foul by G. Dragić (drawn by K. Lowry),46,59
261,3,8:42.0,,D. DeRozan misses 2-pt jump shot from 20 ft,46,59
262,3,8:41.0,Defensive rebound by H. Whiteside,,46,59
263,3,8:32.0,D. Wade misses 2-pt jump shot from 20 ft,,46,59
264,3,8:31.0,,Defensive rebound by K. Lowry,46,59
265,3,8:24.0,Violation by L. Deng (kicked ball),,46,59
266,3,8:11.0,,T. Ross misses 3-pt jump shot from 23 ft,46,59
267,3,8:10.0,Defensive rebound by H. Whiteside,,46,59
268,3,7:57.0,D. Wade makes 2-pt jump shot from 17 ft (assist by H. Walker),,48,59
269,3,7:52.0,,Toronto full timeout,48,59
270,3,7:34.0,,K. Lowry makes 2-pt jump shot from 16 ft,48,61
271,3,7:18.0,L. Deng misses 2-pt jump shot from 17 ft,,48,61
272,3,7:17.0,,Defensive rebound by A. Johnson,48,61
273,3,7:01.0,,T. Hansbrough makes 2-pt dunk at rim (assist by D. DeRozan),48,63
274,3,6:43.0,G. Dragić misses 3-pt jump shot from 24 ft,,48,63
275,3,6:43.0,Offensive rebound by Team,,48,63
276,3,6:43.0,,Loose ball foul by T. Hansbrough (drawn by H. Whiteside),48,63
277,3,6:35.0,H. Walker makes 3-pt jump shot from 24 ft (assist by D. Wade),,51,63
278,3,6:08.0,,A. Johnson misses 2-pt jump shot from 4 ft (block by H. Whiteside),51,63
279,3,6:06.0,,Offensive rebound by D. DeRozan,51,63
280,3,6:02.0,,T. Ross makes 3-pt jump shot from 24 ft (assist by D. DeRozan),51,66
281,3,5:41.0,H. Walker makes 3-pt jump shot from 23 ft (assist by G. Dragić),,54,66
282,3,5:19.0,,K. Lowry misses 3-pt jump shot from 26 ft,54,66
283,3,5:18.0,Defensive rebound by D. Wade,,54,66
284,3,5:03.0,H. Walker misses 3-pt jump shot from 27 ft,,54,66
285,3,5:02.0,,Defensive rebound by A. Johnson,54,66
286,3,4:53.0,,D. DeRozan misses 2-pt layup from 2 ft (block by H. Whiteside),54,66
287,3,4:52.0,Defensive rebound by G. Dragić,,54,66
288,3,4:48.0,H. Walker makes 2-pt layup from 2 ft (assist by G. Dragić),,56,66
289,3,4:31.0,,T. Ross makes 3-pt jump shot from 24 ft (assist by K. Lowry),56,69
290,3,4:30.0,Miami full timeout,,56,69
291,3,4:30.0,,G. Vásquez enters the game for K. Lowry,56,69
292,3,4:30.0,M. Chalmers enters the game for G. Dragić,,56,69
293,3,4:20.0,Turnover by M. Chalmers (bad pass),,56,69
294,3,4:01.0,,Turnover by G. Vásquez (bad pass; steal by H. Walker),56,69
295,3,3:54.0,D. Wade makes 2-pt layup from 2 ft,,58,69
296,3,3:40.0,,Personal foul by M. Chalmers (drawn by D. DeRozan),58,69
297,3,3:40.0,,D. DeRozan makes free throw 1 of 2,58,70
298,3,3:40.0,,L. Williams enters the game for T. Ross,58,70
299,3,3:40.0,,D. DeRozan makes free throw 2 of 2,58,71
300,3,3:29.0,Turnover by D. Wade (bad pass),,58,71
301,3,3:29.0,,P. Patterson enters the game for T. Hansbrough,58,71
302,3,3:17.0,,A. Johnson makes 2-pt jump shot from 17 ft,58,73
303,3,2:59.0,H. Walker misses 3-pt jump shot from 26 ft,,58,73
304,3,2:58.0,Offensive rebound by H. Whiteside,,58,73
305,3,2:55.0,Turnover by H. Whiteside (traveling),,58,73
306,3,2:55.0,M. Beasley enters the game for H. Walker,,58,73
307,3,2:43.0,,P. Patterson makes 2-pt jump shot from 18 ft (assist by L. Williams),58,75
308,3,2:42.0,Miami full timeout,,58,75
309,3,2:42.0,G. Dragić enters the game for D. Wade,,58,75
310,3,2:28.0,Shooting foul by A. Johnson (drawn by M. Chalmers),,58,75
311,3,2:28.0,M. Chalmers makes free throw 1 of 2,,59,75
312,3,2:28.0,M. Chalmers misses free throw 2 of 2,,59,75
313,3,2:27.0,,Defensive rebound by D. DeRozan,59,75
314,3,2:15.0,,P. Patterson makes 2-pt jump shot from 18 ft (assist by G. Vásquez),59,77
315,3,1:58.0,M. Beasley makes 2-pt jump shot from 6 ft (assist by M. Chalmers),,61,77
316,3,1:44.0,,L. Williams misses 2-pt layup from 3 ft,61,77
317,3,1:43.0,Defensive rebound by M. Beasley,,61,77
318,3,1:31.0,H. Whiteside makes 2-pt dunk at rim (assist by M. Beasley),,63,77
319,3,1:10.0,,P. Patterson misses 3-pt jump shot from 26 ft,63,77
320,3,1:09.0,Defensive rebound by H. Whiteside,,63,77
321,3,1:00.0,Offensive foul by H. Whiteside (drawn by A. Johnson),,63,77
322,3,1:00.0,Turnover by H. Whiteside (offensive foul),,63,77
323,3,1:00.0,C. Andersen enters the game for H. Whiteside,,63,77
324,3,1:00.0,,K. Lowry enters the game for D. DeRozan,63,77
325,3,0:39.0,,P. Patterson misses 2-pt jump shot from 10 ft,63,77
326,3,0:38.0,Defensive rebound by C. Andersen,,63,77
327,3,0:35.0,Turnover by C. Andersen (bad pass; steal by K. Lowry),,63,77
328,3,0:31.0,,A. Johnson misses 2-pt jump shot from 1 ft,63,77
329,3,0:29.0,,Offensive rebound by K. Lowry,63,77
330,3,0:25.0,,L. Williams misses 3-pt jump shot from 27 ft,63,77
331,3,0:24.0,Defensive rebound by M. Beasley,,63,77
332,3,0:22.0,Turnover by M. Beasley (lost ball; steal by K. Lowry),,63,77
333,3,0:02.0,,Shooting foul by M. Beasley (drawn by A. Johnson),63,77
334,3,0:02.0,Technical foul by M. Beasley,,63,77
335,3,0:02.0,,L. Williams misses technical free throw,63,77
336,3,0:02.0,,Offensive rebound by Team,63,77
337,3,0:02.0,,A. Johnson makes free throw 1 of 2,63,78
338,3,0:02.0,,A. Johnson misses free throw 2 of 2,63,78
339,3,0:02.0,Defensive rebound by C. Andersen,,63,78
340,3,0:00.0,C. Andersen misses 3-pt jump shot from 75 ft,,63,78
341,3,0:00.0,Offensive rebound by Team,,63,78
342,4,11:40.0,,K. Lowry makes 3-pt jump shot from 23 ft (assist by G. Vásquez),63,81
343,4,11:24.0,Turnover by G. Dragić (bad pass; steal by K. Lowry),,63,81
344,4,11:22.0,,Offensive foul by K. Lowry (drawn by T. Johnson),63,81
345,4,11:22.0,,Turnover by K. Lowry (offensive foul),63,81
346,4,11:11.0,G. Dragić misses 3-pt jump shot from 25 ft,,63,81
347,4,11:10.0,,Defensive rebound by P. Patterson,63,81
348,4,10:50.0,,G. Vásquez misses 3-pt jump shot from 25 ft,63,81
349,4,10:49.0,,Offensive rebound by C. Hayes,63,81
350,4,10:40.0,Violation by C. Andersen (kicked ball),,63,81
351,4,10:32.0,,Shooting foul by C. Andersen (drawn by L. Williams),63,81
352,4,10:32.0,,L. Williams makes free throw 1 of 3,63,82
353,4,10:32.0,,L. Williams makes free throw 2 of 3,63,83
354,4,10:32.0,,L. Williams makes free throw 3 of 3,63,84
355,4,10:21.0,G. Dragić misses 2-pt jump shot from 17 ft,,63,84
356,4,10:20.0,Offensive rebound by M. Beasley,,63,84
357,4,10:20.0,Shooting foul by K. Lowry (drawn by M. Beasley),,63,84
358,4,10:20.0,M. Beasley makes free throw 1 of 2,,64,84
359,4,10:20.0,M. Beasley makes free throw 2 of 2,,65,84
360,4,10:06.0,,C. Hayes misses 2-pt jump shot from 3 ft,65,84
361,4,10:06.0,,Offensive rebound by C. Hayes,65,84
362,4,10:06.0,,Shooting foul by T. Johnson (drawn by C. Hayes),65,84
363,4,10:06.0,,C. Hayes makes free throw 1 of 2,65,85
364,4,10:06.0,,C. Hayes misses free throw 2 of 2,65,85
365,4,10:05.0,Defensive rebound by M. Chalmers,,65,85
366,4,9:57.0,M. Beasley misses 2-pt jump shot from 16 ft,,65,85
367,4,9:56.0,,Defensive rebound by L. Williams,65,85
368,4,9:42.0,,L. Williams misses 3-pt jump shot from 25 ft,65,85
369,4,9:41.0,Defensive rebound by G. Dragić,,65,85
370,4,9:37.0,T. Johnson misses flagrant free throw 1 of 2,,65,85
371,4,9:37.0,Offensive rebound by Team,,65,85
372,4,9:37.0,T. Johnson makes flagrant free throw 2 of 2,,66,85
373,4,9:30.0,M. Chalmers misses 2-pt layup from 1 ft,,66,85
374,4,9:28.0,,Defensive rebound by C. Hayes,66,85
375,4,9:08.0,,C. Hayes misses 2-pt layup from 2 ft,66,85
376,4,9:06.0,Defensive rebound by G. Dragić,,66,85
377,4,9:02.0,G. Dragić makes 2-pt layup from 2 ft,,68,85
378,4,8:42.0,,Turnover by L. Williams (bad pass),68,85
379,4,8:42.0,Official timeout,,68,85
380,4,8:42.0,,T. Hansbrough enters the game for G. Vásquez,68,85
381,4,8:42.0,,D. DeRozan enters the game for C. Hayes,68,85
382,4,8:32.0,M. Beasley misses 2-pt jump shot from 20 ft,,68,85
383,4,8:31.0,,Defensive rebound by K. Lowry,68,85
384,4,8:17.0,,K. Lowry misses 3-pt jump shot from 24 ft,68,85
