,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,LA CLIPPERS_ACTION,OKLAHOMA CITY_SCORE,LA CLIPPERS_SCORE
387,4,6:24.0,P. Jones misses 2-pt jump shot from 7 ft,,74,82
388,4,6:22.0,Offensive rebound by S. Ibaka,,74,82
389,4,6:21.0,Turnover by Team (shot clock),,74,82
390,4,6:21.0,,D. Jordan enters the game for S. Hawes,74,82
391,4,6:04.0,,B. Griffin makes 2-pt layup from 2 ft,74,84
392,4,5:49.0,Def 3 sec tech foul by D. Jordan,,74,84
393,4,5:49.0,Official timeout,,74,84
394,4,5:49.0,A. Roberson enters the game for L. Thomas,,74,84
395,4,5:49.0,S. Telfair misses technical free throw,,74,84
396,4,5:49.0,Offensive rebound by Team,,74,84
397,4,5:34.0,P. Jones makes 2-pt layup from 2 ft (assist by S. Adams),,76,84
398,4,5:16.0,,J. Redick misses 3-pt jump shot from 26 ft,76,84
399,4,5:15.0,Defensive rebound by A. Roberson,,76,84
400,4,5:03.0,P. Jones makes 2-pt jump shot from 13 ft,,78,84
401,4,5:03.0,Away from play foul by B. Griffin (drawn by S. Ibaka),,78,84
402,4,5:03.0,S. Ibaka makes free throw 1 of 1,,79,84
403,4,4:44.0,,C. Paul makes 2-pt jump shot from 4 ft,79,86
404,4,4:29.0,S. Ibaka makes 3-pt jump shot from 25 ft (assist by P. Jones),,82,86
405,4,4:11.0,,C. Paul misses 2-pt jump shot from 18 ft,82,86
406,4,4:10.0,,Offensive rebound by D. Jordan,82,86
407,4,4:03.0,,J. Crawford misses 3-pt jump shot from 24 ft,82,86
408,4,4:02.0,Defensive rebound by S. Ibaka,,82,86
409,4,3:52.0,S. Ibaka misses 2-pt layup from 3 ft,,82,86
410,4,3:46.0,,Defensive rebound by D. Jordan,82,86
411,4,3:35.0,,J. Redick makes 3-pt jump shot from 25 ft (assist by D. Jordan),82,89
412,4,3:23.0,Offensive foul by P. Jones (drawn by J. Redick),,82,89
413,4,3:23.0,Turnover by P. Jones (offensive foul),,82,89
414,4,3:20.0,,Personal take foul by S. Telfair (drawn by D. Jordan),82,89
415,4,3:20.0,,S. Hawes enters the game for D. Jordan,82,89
416,4,3:05.0,,S. Hawes misses 2-pt hook shot from 9 ft,82,89
417,4,3:02.0,Defensive rebound by P. Jones,,82,89
418,4,2:53.0,,LA Clippers full timeout,82,89
419,4,2:43.0,S. Telfair misses 2-pt jump shot from 4 ft (block by C. Paul),,82,89
420,4,2:43.0,,Defensive rebound by Team,82,89
421,4,2:23.0,,C. Paul misses 2-pt jump shot from 15 ft,82,89
422,4,2:22.0,Defensive rebound by S. Telfair,,82,89
423,4,2:11.0,S. Ibaka makes 3-pt jump shot from 25 ft (assist by S. Telfair),,85,89
424,4,1:59.0,,Personal foul by A. Roberson (drawn by B. Griffin),85,89
425,4,1:59.0,,D. Jordan enters the game for S. Hawes,85,89
426,4,1:53.0,,B. Griffin misses 2-pt jump shot from 20 ft,85,89
427,4,1:52.0,Defensive rebound by A. Roberson,,85,89
428,4,1:44.0,S. Telfair makes 3-pt jump shot from 26 ft,,88,89
429,4,1:44.0,,LA Clippers full timeout,88,89
430,4,1:23.0,,J. Crawford misses 2-pt jump shot from 13 ft,88,89
431,4,1:22.0,Defensive rebound by S. Ibaka,,88,89
432,4,1:07.0,Turnover by S. Telfair (bad pass; steal by J. Crawford),,88,89
433,4,1:03.0,,J. Redick misses 3-pt jump shot from 24 ft,88,89
434,4,1:02.0,Defensive rebound by S. Adams,,88,89
435,4,0:54.0,S. Telfair misses 2-pt jump shot from 9 ft,,88,89
436,4,0:52.0,,Defensive rebound by B. Griffin,88,89
437,4,0:44.0,,J. Redick misses 3-pt jump shot from 23 ft,88,89
438,4,0:43.0,Defensive rebound by S. Adams,,88,89
439,4,0:39.0,Oklahoma City full timeout,,88,89
440,4,0:39.0,,M. Barnes enters the game for J. Redick,88,89
441,4,0:21.0,Turnover by S. Adams (lost ball; steal by D. Jordan),,88,89
442,4,0:14.0,,Personal take foul by S. Telfair (drawn by C. Paul),88,89
443,4,0:14.0,,C. Paul misses free throw 1 of 2,88,89
444,4,0:14.0,,Offensive rebound by Team,88,89
445,4,0:14.0,,C. Paul misses free throw 2 of 2,88,89
446,4,0:13.0,Defensive rebound by A. Roberson,,88,89
447,4,0:13.0,Oklahoma City full timeout,,88,89
448,4,0:09.0,S. Telfair misses 2-pt jump shot from 3 ft,,88,89
449,4,0:06.0,,Defensive rebound by C. Paul,88,89
450,4,0:06.0,,Personal take foul by S. Adams (drawn by B. Griffin),88,89
451,4,0:06.0,,B. Griffin makes free throw 1 of 2,88,90
452,4,0:06.0,N. Collison enters the game for S. Telfair,,88,90
453,4,0:06.0,,B. Griffin makes free throw 2 of 2,88,91
454,4,0:06.0,Oklahoma City full timeout,,88,91
455,4,0:06.0,S. Telfair enters the game for A. Roberson,,88,91
456,4,0:04.0,Personal take foul by J. Crawford (drawn by N. Collison),,88,91
457,4,0:04.0,N. Collison makes free throw 1 of 2,,89,91
458,4,0:04.0,A. Roberson enters the game for S. Telfair,,89,91
459,4,0:04.0,,S. Hawes enters the game for J. Crawford,89,91
460,4,0:04.0,N. Collison makes free throw 2 of 2,,90,91
461,4,0:04.0,Personal foul by B. Griffin (drawn by S. Ibaka),,90,91
462,4,0:04.0,,Personal foul by S. Ibaka,90,91
463,4,0:04.0,,LA Clippers full timeout,90,91
464,4,0:04.0,,J. Redick enters the game for B. Griffin,90,91
465,4,0:04.0,,J. Crawford enters the game for D. Jordan,90,91
466,4,0:04.0,S. Telfair enters the game for N. Collison,,90,91
467,4,0:03.0,,Personal take foul by P. Jones (drawn by J. Redick),90,91
468,4,0:03.0,,J. Redick makes free throw 1 of 2,90,92
469,4,0:03.0,,J. Redick makes free throw 2 of 2,90,93
470,4,0:00.0,S. Ibaka misses 3-pt jump shot from 26 ft,,90,93
471,4,0:00.0,Offensive rebound by Team,,90,93
