,QUARTER,TIME_REMAINING,DALLAS_ACTION,PORTLAND_ACTION,DALLAS_SCORE,PORTLAND_SCORE
96,2,11:05.0,,C. Kaman misses free throw 1 of 1,24,22
97,2,11:04.0,Defensive rebound by A. Aminu,,24,22
98,2,10:53.0,Personal block foul by S. Blake (drawn by D. Nowitzki),,24,22
99,2,10:43.0,D. Nowitzki misses 2-pt layup from 3 ft,,24,22
100,2,10:41.0,,Defensive rebound by T. Robinson,24,22
101,2,10:35.0,,C. McCollum makes 3-pt jump shot from 23 ft (assist by S. Blake),24,25
102,2,10:21.0,D. Nowitzki misses 3-pt jump shot from 24 ft,,24,25
103,2,10:21.0,,Defensive rebound by C. Kaman,24,25
104,2,10:10.0,,C. McCollum makes 3-pt jump shot from 24 ft (assist by S. Blake),24,28
105,2,10:09.0,Dallas full timeout,,24,28
106,2,9:59.0,Personal foul by T. Robinson (drawn by D. Nowitzki),,24,28
107,2,9:49.0,D. Nowitzki makes 2-pt jump shot from 21 ft,,26,28
108,2,9:32.0,,C. Kaman makes 2-pt jump shot from 16 ft (assist by W. Barton),26,30
109,2,9:21.0,D. Nowitzki makes 2-pt jump shot from 13 ft (assist by J. Barea),,28,30
110,2,9:01.0,,W. Barton misses 3-pt jump shot from 24 ft,28,30
111,2,9:00.0,Defensive rebound by J. Barea,,28,30
112,2,8:45.0,D. Nowitzki misses 2-pt jump shot from 13 ft,,28,30
113,2,8:44.0,Offensive rebound by B. Wright,,28,30
114,2,8:41.0,A. Aminu makes 3-pt jump shot from 24 ft (assist by B. Wright),,31,30
115,2,8:26.0,,S. Blake makes 3-pt jump shot from 24 ft,31,33
116,2,8:19.0,Personal foul by C. McCollum (drawn by D. Harris),,31,33
117,2,8:19.0,,W. Matthews enters the game for W. Barton,31,33
118,2,8:19.0,M. Ellis enters the game for J. Barea,,31,33
119,2,8:14.0,M. Ellis misses 2-pt layup from 1 ft,,31,33
120,2,8:14.0,Offensive rebound by Team,,31,33
121,2,8:14.0,T. Chandler enters the game for B. Wright,,31,33
122,2,8:06.0,,Violation by C. Kaman (def goaltending),31,33
123,2,8:06.0,A. Aminu makes 2-pt layup from 2 ft (assist by D. Harris),,33,33
124,2,7:52.0,,Turnover by W. Matthews (lost ball),33,33
125,2,7:52.0,C. Parsons enters the game for D. Nowitzki,,33,33
126,2,7:39.0,D. Harris misses 2-pt jump shot from 14 ft (block by C. McCollum),,33,33
127,2,7:39.0,Offensive rebound by Team,,33,33
128,2,7:39.0,,D. Lillard enters the game for C. McCollum,33,33
129,2,7:32.0,M. Ellis makes 2-pt layup from 1 ft,,35,33
130,2,7:24.0,,Shooting foul by A. Aminu (drawn by T. Robinson),35,33
131,2,7:24.0,,T. Robinson makes free throw 1 of 2,35,34
132,2,7:24.0,,R. Lopez enters the game for C. Kaman,35,34
133,2,7:24.0,,T. Robinson misses free throw 2 of 2,35,34
134,2,7:23.0,Defensive rebound by T. Chandler,,35,34
135,2,7:10.0,C. Parsons misses 2-pt layup from 1 ft (block by R. Lopez),,35,34
136,2,7:08.0,Offensive rebound by T. Chandler,,35,34
137,2,7:01.0,C. Parsons misses 3-pt jump shot from 23 ft,,35,34
138,2,6:59.0,Offensive rebound by T. Chandler,,35,34
139,2,6:59.0,A. Aminu misses 2-pt tip-in from 2 ft,,35,34
140,2,6:58.0,,Defensive rebound by T. Robinson,35,34
141,2,6:51.0,,W. Matthews misses 3-pt jump shot from 23 ft,35,34
142,2,6:50.0,Defensive rebound by C. Parsons,,35,34
143,2,6:42.0,A. Aminu misses 2-pt jump shot from 17 ft,,35,34
144,2,6:41.0,,Defensive rebound by R. Lopez,35,34
145,2,6:33.0,,Turnover by D. Lillard (bad pass),35,34
146,2,6:33.0,,L. Aldridge enters the game for T. Robinson,35,34
147,2,6:33.0,,N. Batum enters the game for S. Blake,35,34
148,2,6:24.0,D. Harris misses 2-pt jump shot from 16 ft,,35,34
149,2,6:23.0,,Defensive rebound by R. Lopez,35,34
150,2,6:12.0,Violation by M. Ellis (kicked ball),,35,34
151,2,6:12.0,,Portland full timeout,35,34
152,2,6:12.0,J. Nelson enters the game for D. Harris,,35,34
153,2,6:07.0,,N. Batum misses 2-pt jump shot from 22 ft,35,34
154,2,6:06.0,Defensive rebound by C. Parsons,,35,34
155,2,6:00.0,C. Parsons misses 2-pt layup from 2 ft (block by N. Batum),,35,34
156,2,5:59.0,Offensive rebound by Team,,35,34
157,2,5:48.0,J. Nelson makes 3-pt jump shot from 24 ft,,38,34
158,2,5:21.0,,R. Lopez misses 2-pt hook shot from 4 ft (block by T. Chandler),38,34
159,2,5:19.0,Defensive rebound by T. Chandler,,38,34
160,2,4:58.0,M. Ellis misses 2-pt layup from 1 ft (block by R. Lopez),,38,34
161,2,4:56.0,,Defensive rebound by W. Matthews,38,34
162,2,4:51.0,,Turnover by W. Matthews (bad pass; steal by M. Ellis),38,34
163,2,4:45.0,A. Aminu misses 2-pt layup at rim (block by R. Lopez),,38,34
164,2,4:42.0,Offensive rebound by A. Aminu,,38,34
165,2,4:42.0,A. Aminu makes 2-pt layup from 1 ft,,40,34
166,2,4:21.0,,Personal foul by M. Ellis (drawn by W. Matthews),40,34
167,2,4:11.0,,L. Aldridge misses 2-pt jump shot from 22 ft,40,34
168,2,4:10.0,,Offensive rebound by R. Lopez,40,34
169,2,4:07.0,,N. Batum misses 3-pt jump shot from 24 ft,40,34
170,2,4:05.0,Defensive rebound by M. Ellis,,40,34
171,2,3:47.0,M. Ellis misses 2-pt jump shot from 19 ft,,40,34
172,2,3:46.0,,Defensive rebound by N. Batum,40,34
173,2,3:39.0,,D. Lillard misses 3-pt jump shot from 24 ft,40,34
174,2,3:39.0,Defensive rebound by J. Nelson,,40,34
175,2,3:34.0,C. Parsons misses 2-pt layup from 1 ft,,40,34
176,2,3:32.0,,Defensive rebound by D. Lillard,40,34
177,2,3:26.0,,Personal foul by M. Ellis (drawn by R. Lopez),40,34
178,2,3:26.0,,R. Lopez makes free throw 1 of 2,40,35
179,2,3:26.0,D. Harris enters the game for M. Ellis,,40,35
180,2,3:26.0,D. Nowitzki enters the game for A. Aminu,,40,35
181,2,3:26.0,,R. Lopez makes free throw 2 of 2,40,36
182,2,3:08.0,J. Nelson misses 2-pt jump shot from 22 ft,,40,36
183,2,3:08.0,,Defensive rebound by N. Batum,40,36
184,2,2:54.0,,L. Aldridge misses 2-pt hook shot from 6 ft,40,36
185,2,2:53.0,,Offensive rebound by N. Batum,40,36
186,2,2:53.0,,Shooting foul by T. Chandler (drawn by N. Batum),40,36
187,2,2:53.0,Official timeout,,40,36
188,2,2:53.0,,N. Batum makes free throw 1 of 2,40,37
189,2,2:53.0,,N. Batum makes free throw 2 of 2,40,38
190,2,2:45.0,Personal foul by L. Aldridge (drawn by D. Harris),,40,38
191,2,2:34.0,D. Nowitzki makes 2-pt jump shot from 18 ft,,42,38
192,2,2:16.0,,D. Lillard misses 2-pt jump shot from 17 ft,42,38
193,2,2:16.0,Defensive rebound by C. Parsons,,42,38
194,2,2:07.0,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by D. Harris),,45,38
195,2,1:48.0,,L. Aldridge makes 2-pt jump shot from 18 ft (assist by D. Lillard),45,40
196,2,1:25.0,D. Harris misses 2-pt jump shot from 17 ft,,45,40
197,2,1:24.0,Offensive rebound by D. Harris,,45,40
198,2,1:20.0,D. Nowitzki misses 3-pt jump shot from 24 ft,,45,40
199,2,1:19.0,,Defensive rebound by Team,45,40
200,2,1:05.0,,Shooting foul by J. Nelson (drawn by D. Lillard),45,40
201,2,1:05.0,,D. Lillard makes free throw 1 of 2,45,41
202,2,1:05.0,,C. Kaman enters the game for L. Aldridge,45,41
203,2,1:05.0,Dallas full timeout,,45,41
204,2,1:05.0,,D. Lillard makes free throw 2 of 2,45,42
205,2,0:54.0,Shooting foul by C. Kaman (drawn by D. Nowitzki),,45,42
206,2,0:54.0,D. Nowitzki makes free throw 1 of 3,,46,42
207,2,0:54.0,D. Nowitzki makes free throw 2 of 3,,47,42
208,2,0:54.0,,L. Aldridge enters the game for C. Kaman,47,42
209,2,0:54.0,D. Nowitzki makes free throw 3 of 3,,48,42
210,2,0:34.0,,D. Lillard makes 2-pt layup from 1 ft,48,44
211,2,0:12.0,J. Nelson misses 2-pt jump shot from 16 ft,,48,44
212,2,0:11.0,Offensive rebound by Team,,48,44
213,2,0:11.0,,Loose ball foul by R. Lopez (drawn by T. Chandler),48,44
214,2,0:11.0,T. Chandler makes free throw 1 of 2,,49,44
215,2,0:11.0,A. Aminu enters the game for D. Nowitzki,,49,44
216,2,0:11.0,T. Chandler makes free throw 2 of 2,,50,44
217,2,0:11.0,,Portland full timeout,50,44
218,2,0:11.0,,C. McCollum enters the game for R. Lopez,50,44
219,2,0:11.0,R. Jefferson enters the game for C. Parsons,,50,44
220,2,0:01.0,,C. McCollum misses 2-pt jump shot from 10 ft,50,44
221,2,0:00.0,,Offensive rebound by L. Aldridge,50,44
222,2,0:00.0,,L. Aldridge makes 2-pt tip-in at rim,50,46
223,3,11:52.0,,Personal foul by M. Ellis (drawn by W. Matthews),50,46
224,3,11:52.0,D. Harris enters the game for M. Ellis,,50,46
225,3,11:38.0,,D. Lillard misses 3-pt jump shot from 25 ft,50,46
226,3,11:37.0,Defensive rebound by D. Nowitzki,,50,46
227,3,11:13.0,Shooting foul by R. Lopez (drawn by T. Chandler),,50,46
228,3,11:13.0,T. Chandler makes free throw 1 of 2,,51,46
229,3,11:13.0,T. Chandler makes free throw 2 of 2,,52,46
230,3,10:50.0,,L. Aldridge misses 3-pt jump shot from 24 ft,52,46
231,3,10:50.0,Defensive rebound by D. Harris,,52,46
232,3,10:43.0,C. Parsons misses 3-pt jump shot from 24 ft,,52,46
233,3,10:41.0,,Defensive rebound by R. Lopez,52,46
234,3,10:33.0,,W. Matthews makes 3-pt jump shot from 25 ft (assist by N. Batum),52,49
235,3,10:14.0,D. Nowitzki misses 2-pt jump shot from 21 ft,,52,49
236,3,10:13.0,,Defensive rebound by D. Lillard,52,49
237,3,10:04.0,,R. Lopez makes 2-pt dunk at rim (assist by D. Lillard),52,51
238,3,9:42.0,T. Chandler misses 2-pt hook shot from 6 ft,,52,51
239,3,9:41.0,,Defensive rebound by L. Aldridge,52,51
240,3,9:25.0,,L. Aldridge makes 2-pt jump shot from 11 ft,52,53
241,3,9:13.0,J. Nelson makes 3-pt jump shot from 24 ft,,55,53
242,3,8:57.0,,L. Aldridge makes 2-pt jump shot from 12 ft,55,55
243,3,8:57.0,,Shooting foul by D. Nowitzki (drawn by L. Aldridge),55,55
244,3,8:57.0,,L. Aldridge misses free throw 1 of 1,55,55
245,3,8:57.0,Defensive rebound by D. Nowitzki,,55,55
246,3,8:50.0,Personal foul by W. Matthews (drawn by D. Harris),,55,55
247,3,8:44.0,J. Nelson misses 3-pt jump shot from 24 ft,,55,55
248,3,8:43.0,,Defensive rebound by N. Batum,55,55
249,3,8:36.0,,N. Batum misses 3-pt jump shot from 24 ft,55,55
250,3,8:35.0,,Offensive rebound by R. Lopez,55,55
251,3,8:35.0,,R. Lopez makes 2-pt layup at rim,55,57
252,3,8:34.0,Dallas full timeout,,55,57
253,3,8:17.0,Turnover by J. Nelson (lost ball; steal by W. Matthews),,55,57
254,3,8:11.0,,D. Lillard makes 2-pt layup from 1 ft (assist by N. Batum),55,59
255,3,7:47.0,C. Parsons misses 2-pt layup from 2 ft,,55,59
256,3,7:46.0,,Defensive rebound by L. Aldridge,55,59
257,3,7:38.0,,Shooting foul by D. Harris (drawn by W. Matthews),55,59
258,3,7:38.0,,W. Matthews makes free throw 1 of 2,55,60
259,3,7:38.0,,W. Matthews makes free throw 2 of 2,55,61
260,3,7:25.0,D. Nowitzki misses 3-pt jump shot from 24 ft,,55,61
261,3,7:23.0,,Defensive rebound by D. Lillard,55,61
262,3,7:09.0,,L. Aldridge makes 2-pt layup at rim (assist by N. Batum),55,63
263,3,6:46.0,D. Nowitzki misses 2-pt hook shot from 3 ft,,55,63
264,3,6:45.0,,Defensive rebound by L. Aldridge,55,63
265,3,6:40.0,,Shooting block foul by D. Harris (drawn by W. Matthews),55,63
266,3,6:40.0,,W. Matthews makes free throw 1 of 2,55,64
267,3,6:40.0,M. Ellis enters the game for C. Parsons,,55,64
268,3,6:40.0,,W. Matthews makes free throw 2 of 2,55,65
269,3,6:21.0,D. Harris misses 3-pt jump shot from 26 ft,,55,65
270,3,6:21.0,Offensive rebound by J. Nelson,,55,65
271,3,6:17.0,D. Harris makes 2-pt layup from 1 ft (assist by J. Nelson),,57,65
272,3,6:02.0,,N. Batum misses 3-pt jump shot from 24 ft,57,65
273,3,6:01.0,Defensive rebound by M. Ellis,,57,65
274,3,5:54.0,Personal foul by N. Batum (drawn by T. Chandler),,57,65
275,3,5:54.0,C. Parsons enters the game for D. Nowitzki,,57,65
276,3,5:46.0,M. Ellis misses 2-pt jump shot from 19 ft,,57,65
277,3,5:45.0,,Defensive rebound by D. Lillard,57,65
278,3,5:40.0,,Turnover by D. Lillard (lost ball),57,65
279,3,5:27.0,C. Parsons makes 2-pt jump shot from 20 ft (assist by T. Chandler),,59,65
280,3,5:07.0,,N. Batum makes 3-pt jump shot from 24 ft (assist by D. Lillard),59,68
281,3,4:45.0,J. Nelson misses 3-pt jump shot from 27 ft,,59,68
282,3,4:45.0,,Defensive rebound by L. Aldridge,59,68
283,3,4:35.0,,W. Matthews makes 3-pt jump shot from 24 ft (assist by D. Lillard),59,71
284,3,4:34.0,Dallas full timeout,,59,71
285,3,4:34.0,R. Jefferson enters the game for J. Nelson,,59,71
286,3,4:34.0,,S. Blake enters the game for D. Lillard,59,71
287,3,4:19.0,C. Parsons makes 2-pt jump shot from 7 ft,,61,71
288,3,4:19.0,Shooting foul by R. Lopez (drawn by C. Parsons),,61,71
289,3,4:19.0,C. Parsons makes free throw 1 of 1,,62,71
290,3,4:02.0,,L. Aldridge misses 2-pt jump shot from 20 ft,62,71
291,3,4:00.0,,Offensive rebound by R. Lopez,62,71
292,3,3:57.0,,R. Lopez misses 2-pt layup at rim,62,71
293,3,3:56.0,Defensive rebound by D. Harris,,62,71
294,3,3:51.0,M. Ellis misses 3-pt jump shot from 24 ft,,62,71
295,3,3:49.0,,Defensive rebound by W. Matthews,62,71
296,3,3:35.0,,Turnover by R. Lopez (3 sec),62,71
297,3,3:18.0,C. Parsons makes 2-pt jump shot from 9 ft,,64,71
298,3,3:18.0,,Portland full timeout,64,71
299,3,3:18.0,,C. Kaman enters the game for R. Lopez,64,71
300,3,3:18.0,,C. McCollum enters the game for W. Matthews,64,71
301,3,3:18.0,B. Wright enters the game for T. Chandler,,64,71
302,3,2:58.0,,N. Batum misses 3-pt jump shot from 24 ft,64,71
303,3,2:56.0,,Offensive rebound by L. Aldridge,64,71
304,3,2:47.0,,Turnover by N. Batum (traveling),64,71
305,3,2:33.0,C. Parsons makes 2-pt jump shot from 9 ft,,66,71
306,3,2:20.0,,S. Blake makes 2-pt jump shot from 13 ft (assist by N. Batum),66,73
307,3,1:56.0,D. Harris misses 3-pt jump shot from 24 ft,,66,73
308,3,1:56.0,,Defensive rebound by Team,66,73
309,3,1:38.0,,N. Batum makes 3-pt jump shot from 24 ft (assist by C. McCollum),66,76
310,3,1:13.0,R. Jefferson misses 2-pt hook shot from 2 ft,,66,76
311,3,1:13.0,,Defensive rebound by L. Aldridge,66,76
312,3,1:03.0,,C. Kaman makes 2-pt jump shot from 16 ft (assist by N. Batum),66,78
313,3,1:00.0,Dallas full timeout,,66,78
314,3,1:00.0,D. Nowitzki enters the game for C. Parsons,,66,78
315,3,1:00.0,J. Barea enters the game for R. Jefferson,,66,78
316,3,0:47.0,B. Wright misses 2-pt dunk at rim,,66,78
317,3,0:45.0,,Defensive rebound by C. Kaman,66,78
318,3,0:33.0,Violation by D. Harris (kicked ball),,66,78
319,3,0:33.0,,D. Lillard enters the game for L. Aldridge,66,78
320,3,0:19.0,,S. Blake makes 3-pt jump shot from 24 ft (assist by N. Batum),66,81
321,3,0:05.0,Shooting foul by C. Kaman (drawn by D. Harris),,66,81
322,3,0:05.0,D. Harris makes free throw 1 of 2,,67,81
323,3,0:05.0,J. Nelson enters the game for M. Ellis,,67,81
324,3,0:05.0,,L. Aldridge enters the game for C. McCollum,67,81
325,3,0:05.0,D. Harris makes free throw 2 of 2,,68,81
326,4,11:47.0,M. Ellis makes 2-pt jump shot from 15 ft,,70,81
327,4,11:26.0,,C. McCollum makes 3-pt jump shot from 23 ft (assist by D. Lillard),70,84
328,4,11:18.0,Turnover by M. Ellis (bad pass; steal by T. Robinson),,70,84
329,4,11:14.0,,T. Robinson makes 2-pt layup from 1 ft,70,86
330,4,10:49.0,J. Barea misses 3-pt jump shot from 23 ft,,70,86
331,4,10:49.0,,Defensive rebound by C. Kaman,70,86
332,4,10:36.0,,T. Robinson misses 2-pt layup from 1 ft (block by A. Aminu),70,86
333,4,10:33.0,Defensive rebound by A. Aminu,,70,86
334,4,10:22.0,D. Nowitzki misses 3-pt jump shot from 24 ft,,70,86
335,4,10:21.0,,Defensive rebound by C. McCollum,70,86
336,4,10:07.0,,S. Blake misses 3-pt jump shot from 23 ft,70,86
337,4,10:06.0,,Offensive rebound by C. Kaman,70,86
338,4,10:05.0,,C. Kaman makes 2-pt layup at rim,70,88
339,4,10:03.0,Dallas full timeout,,70,88
340,4,10:03.0,T. Chandler enters the game for B. Wright,,70,88
341,4,10:03.0,J. Nelson enters the game for J. Barea,,70,88
342,4,9:50.0,D. Nowitzki makes 2-pt jump shot from 20 ft (assist by T. Chandler),,72,88
343,4,9:28.0,,Turnover by C. Kaman (bad pass),72,88
344,4,9:18.0,J. Nelson misses 3-pt jump shot from 24 ft,,72,88
345,4,9:18.0,,Defensive rebound by Team,72,88
346,4,9:06.0,,D. Lillard makes 2-pt layup from 1 ft,72,90
347,4,8:52.0,Shooting foul by C. McCollum (drawn by M. Ellis),,72,90
348,4,8:52.0,M. Ellis makes free throw 1 of 2,,73,90
349,4,8:52.0,M. Ellis makes free throw 2 of 2,,74,90
350,4,8:38.0,,Turnover by D. Lillard (lost ball),74,90
351,4,8:22.0,Turnover by D. Nowitzki (lost ball),,74,90
352,4,8:05.0,,D. Lillard makes 2-pt jump shot from 20 ft,74,92
353,4,7:56.0,Personal foul by T. Robinson (drawn by D. Nowitzki),,74,92
354,4,7:47.0,Personal foul by T. Robinson (drawn by D. Nowitzki),,74,92
355,4,7:38.0,,Offensive charge foul by D. Nowitzki (drawn by T. Robinson),74,92
356,4,7:38.0,Turnover by D. Nowitzki (offensive foul),,74,92
357,4,7:38.0,C. Parsons enters the game for D. Nowitzki,,74,92
358,4,7:24.0,,D. Lillard makes 3-pt jump shot from 24 ft,74,95
359,4,7:22.0,Dallas full timeout,,74,95
360,4,7:22.0,J. Crowder enters the game for C. Parsons,,74,95
361,4,7:22.0,G. Smith enters the game for T. Chandler,,74,95
362,4,7:22.0,R. Jefferson enters the game for M. Ellis,,74,95
363,4,7:22.0,C. Villanueva enters the game for J. Nelson,,74,95
364,4,7:22.0,J. Barea enters the game for A. Aminu,,74,95
365,4,7:07.0,J. Barea misses 2-pt jump shot from 4 ft,,74,95
366,4,7:05.0,,Defensive rebound by C. Kaman,74,95
367,4,6:57.0,,Shooting foul by J. Crowder (drawn by D. Lillard),74,95
368,4,6:57.0,,D. Lillard makes free throw 1 of 3,74,96
369,4,6:57.0,,D. Lillard makes free throw 2 of 3,74,97
370,4,6:57.0,,D. Lillard makes free throw 3 of 3,74,98
371,4,6:44.0,R. Jefferson misses 2-pt jump shot from 14 ft,,74,98
372,4,6:43.0,,Defensive rebound by S. Blake,74,98
373,4,6:31.0,,Turnover by T. Robinson (lost ball; steal by J. Barea),74,98
374,4,6:21.0,R. Jefferson misses 3-pt jump shot from 22 ft,,74,98
375,4,6:21.0,,Defensive rebound by T. Robinson,74,98
376,4,6:07.0,,D. Lillard misses 3-pt jump shot from 24 ft,74,98
377,4,6:06.0,,Offensive rebound by T. Robinson,74,98
378,4,6:04.0,,Turnover by T. Robinson (lost ball),74,98
379,4,6:04.0,,W. Barton enters the game for D. Lillard,74,98
380,4,6:04.0,,J. Freeland enters the game for S. Blake,74,98
381,4,6:04.0,,M. Leonard enters the game for C. Kaman,74,98
382,4,6:04.0,,D. Wright enters the game for T. Robinson,74,98
383,4,5:49.0,R. Jefferson misses 2-pt jump shot from 8 ft,,74,98
384,4,5:48.0,,Defensive rebound by M. Leonard,74,98
385,4,5:38.0,,W. Barton misses 2-pt jump shot from 5 ft,74,98
386,4,5:36.0,Defensive rebound by C. Villanueva,,74,98
