,QUARTER,TIME_REMAINING,NEW YORK_ACTION,BROOKLYN_ACTION,NEW YORK_SCORE,BROOKLYN_SCORE
158,2,4:05.0,J. Calderón enters the game for T. Hardaway,,35,44
159,2,4:05.0,,J. Jack enters the game for B. Bogdanović,35,44
160,2,3:54.0,,Turnover by B. Lopez (bad pass; steal by C. Anthony),35,44
161,2,3:45.0,L. Thomas misses 2-pt jump shot from 11 ft,,35,44
162,2,3:44.0,Offensive rebound by C. Anthony,,35,44
163,2,3:43.0,Shooting foul by A. Anderson (drawn by C. Anthony),,35,44
164,2,3:43.0,C. Anthony misses free throw 1 of 2,,35,44
165,2,3:43.0,Offensive rebound by Team,,35,44
166,2,3:43.0,C. Anthony makes free throw 2 of 2,,36,44
167,2,3:34.0,,Offensive foul by A. Anderson (drawn by L. Galloway),36,44
168,2,3:34.0,,Turnover by A. Anderson (offensive foul),36,44
169,2,3:34.0,,B. Bogdanović enters the game for A. Anderson,36,44
170,2,3:13.0,L. Amundson makes 2-pt layup from 2 ft,,38,44
171,2,3:05.0,,Shooting foul by L. Thomas (drawn by D. Williams),38,44
172,2,3:05.0,,D. Williams makes free throw 1 of 2,38,45
173,2,3:05.0,,K. Garnett enters the game for B. Lopez,38,45
174,2,3:05.0,,D. Williams misses free throw 2 of 2,38,45
175,2,3:04.0,Defensive rebound by L. Amundson,,38,45
176,2,2:55.0,C. Anthony makes 2-pt layup from 2 ft (assist by J. Calderón),,40,45
177,2,2:55.0,Shooting foul by J. Johnson (drawn by C. Anthony),,40,45
178,2,2:55.0,New York full timeout,,40,45
179,2,2:55.0,J. Smith enters the game for L. Amundson,,40,45
180,2,2:55.0,C. Anthony makes free throw 1 of 1,,41,45
181,2,2:42.0,,D. Williams misses 3-pt jump shot from 24 ft,41,45
182,2,2:41.0,Defensive rebound by C. Anthony,,41,45
183,2,2:32.0,C. Anthony misses 2-pt layup from 2 ft (block by K. Garnett),,41,45
184,2,2:31.0,Offensive rebound by C. Anthony,,41,45
185,2,2:28.0,C. Anthony misses 2-pt layup from 1 ft (block by K. Garnett),,41,45
186,2,2:27.0,,Defensive rebound by J. Johnson,41,45
187,2,2:23.0,,Shooting foul by J. Smith (drawn by B. Bogdanović),41,45
188,2,2:23.0,,B. Bogdanović makes free throw 1 of 2,41,46
189,2,2:23.0,,B. Bogdanović makes free throw 2 of 2,41,47
190,2,2:04.0,C. Anthony misses 3-pt jump shot from 24 ft,,41,47
191,2,2:03.0,,Defensive rebound by D. Williams,41,47
192,2,1:59.0,,D. Williams misses 2-pt jump shot from 3 ft,41,47
193,2,1:58.0,,Offensive rebound by B. Bogdanović,41,47
194,2,1:57.0,,Shooting foul by L. Thomas (drawn by B. Bogdanović),41,47
195,2,1:57.0,,B. Bogdanović makes free throw 1 of 2,41,48
196,2,1:57.0,,B. Bogdanović makes free throw 2 of 2,41,49
197,2,1:31.0,J. Calderón misses 2-pt jump shot from 12 ft,,41,49
198,2,1:30.0,,Defensive rebound by D. Williams,41,49
199,2,1:21.0,,K. Garnett makes 2-pt jump shot from 12 ft (assist by D. Williams),41,51
200,2,1:00.0,C. Anthony makes 2-pt layup at rim,,43,51
201,2,0:37.0,,J. Jack misses 2-pt layup from 1 ft,43,51
202,2,0:36.0,,Offensive rebound by K. Garnett,43,51
203,2,0:36.0,,K. Garnett makes 2-pt layup from 2 ft,43,53
204,2,0:36.0,,Violation by Team (delay of game),43,53
205,2,0:27.0,Personal foul by K. Garnett (drawn by J. Smith),,43,53
206,2,0:27.0,,C. Jefferson enters the game for J. Johnson,43,53
207,2,0:27.0,T. Hardaway enters the game for L. Thomas,,43,53
208,2,0:24.0,Personal foul by C. Jefferson (drawn by C. Anthony),,43,53
209,2,0:24.0,C. Anthony makes free throw 1 of 2,,44,53
210,2,0:24.0,C. Anthony makes free throw 2 of 2,,45,53
211,2,0:17.0,,Brooklyn full timeout,45,53
212,2,0:17.0,L. Thomas enters the game for C. Anthony,,45,53
213,2,0:17.0,,B. Lopez enters the game for K. Garnett,45,53
214,2,0:17.0,,J. Johnson enters the game for C. Jefferson,45,53
215,2,0:17.0,C. Aldrich enters the game for J. Smith,,45,53
216,2,0:02.0,,B. Lopez misses 2-pt jump shot from 18 ft,45,53
217,2,0:00.0,,Offensive rebound by Team,45,53
218,3,11:45.0,Turnover by C. Anthony (traveling),,45,53
219,3,11:30.0,,B. Lopez makes 2-pt layup from 2 ft (assist by J. Johnson),45,55
220,3,11:10.0,L. Galloway misses 3-pt jump shot from 24 ft,,45,55
221,3,11:09.0,,Defensive rebound by J. Johnson,45,55
222,3,10:51.0,,K. Garnett misses 2-pt jump shot from 20 ft,45,55
223,3,10:50.0,Defensive rebound by J. Smith,,45,55
224,3,10:33.0,C. Anthony misses 3-pt jump shot from 24 ft,,45,55
225,3,10:32.0,,Defensive rebound by K. Garnett,45,55
226,3,10:22.0,,J. Jack makes 2-pt jump shot from 5 ft,45,57
227,3,10:07.0,J. Calderón makes 3-pt jump shot from 24 ft (assist by L. Galloway),,48,57
228,3,9:49.0,,K. Garnett misses 2-pt jump shot from 19 ft,48,57
229,3,9:48.0,Defensive rebound by L. Amundson,,48,57
230,3,9:31.0,J. Smith misses 3-pt jump shot from 24 ft,,48,57
231,3,9:30.0,,Defensive rebound by J. Johnson,48,57
232,3,9:14.0,,A. Anderson misses 3-pt jump shot from 22 ft,48,57
233,3,9:13.0,Defensive rebound by L. Galloway,,48,57
234,3,9:01.0,L. Galloway misses 3-pt jump shot from 22 ft,,48,57
235,3,9:00.0,,Defensive rebound by K. Garnett,48,57
236,3,8:55.0,,Shooting foul by L. Amundson (drawn by B. Lopez),48,57
237,3,8:55.0,,B. Lopez misses free throw 1 of 2,48,57
238,3,8:55.0,,Offensive rebound by Team,48,57
239,3,8:55.0,,B. Lopez misses free throw 2 of 2,48,57
240,3,8:54.0,,Offensive rebound by J. Johnson,48,57
241,3,8:40.0,,J. Jack misses 2-pt jump shot from 18 ft,48,57
242,3,8:39.0,,Offensive rebound by B. Lopez,48,57
243,3,8:37.0,,B. Lopez misses 2-pt tip-in from 1 ft,48,57
244,3,8:36.0,Defensive rebound by L. Galloway,,48,57
245,3,8:32.0,C. Anthony misses 2-pt dunk at rim,,48,57
246,3,8:31.0,Offensive rebound by J. Smith,,48,57
247,3,8:28.0,J. Smith misses 2-pt tip-in at rim,,48,57
248,3,8:27.0,Offensive rebound by L. Galloway,,48,57
249,3,8:16.0,J. Calderón makes 3-pt jump shot from 24 ft (assist by C. Anthony),,51,57
250,3,8:16.0,,Brooklyn full timeout,51,57
251,3,7:55.0,,K. Garnett makes 2-pt jump shot from 10 ft (assist by J. Jack),51,59
252,3,7:36.0,C. Anthony makes 2-pt jump shot from 11 ft,,53,59
253,3,7:23.0,,K. Garnett misses 2-pt jump shot from 19 ft,53,59
254,3,7:22.0,Defensive rebound by L. Galloway,,53,59
255,3,7:17.0,Shooting foul by K. Garnett (drawn by L. Galloway),,53,59
256,3,7:17.0,L. Galloway makes 2-pt layup from 1 ft,,55,59
257,3,7:17.0,L. Galloway misses free throw 1 of 1,,55,59
258,3,7:16.0,,Defensive rebound by J. Johnson,55,59
259,3,7:08.0,,Personal foul by J. Smith (drawn by K. Garnett),55,59
260,3,7:08.0,,B. Bogdanović enters the game for K. Garnett,55,59
261,3,6:55.0,,B. Bogdanović misses 2-pt layup from 2 ft,55,59
262,3,6:54.0,Defensive rebound by L. Galloway,,55,59
263,3,6:50.0,J. Smith misses 2-pt jump shot from 10 ft (block by B. Lopez),,55,59
264,3,6:49.0,Offensive rebound by J. Smith,,55,59
265,3,6:38.0,L. Galloway misses 3-pt jump shot from 24 ft,,55,59
266,3,6:37.0,,Defensive rebound by B. Bogdanović,55,59
267,3,6:28.0,Violation by J. Smith (def goaltending),,55,59
268,3,6:28.0,,B. Lopez makes 2-pt layup from 2 ft (assist by J. Jack),55,61
269,3,6:13.0,L. Amundson makes 2-pt layup from 2 ft (assist by L. Galloway),,57,61
270,3,6:06.0,,Offensive foul by B. Lopez (drawn by C. Anthony),57,61
271,3,6:06.0,,Turnover by B. Lopez (offensive foul),57,61
272,3,6:06.0,L. Thomas enters the game for J. Smith,,57,61
273,3,5:49.0,C. Anthony misses 2-pt jump shot from 15 ft,,57,61
274,3,5:48.0,Offensive rebound by L. Amundson,,57,61
275,3,5:44.0,L. Amundson misses 2-pt layup from 1 ft (block by B. Lopez),,57,61
276,3,5:43.0,,Defensive rebound by A. Anderson,57,61
277,3,5:39.0,,B. Bogdanović misses 3-pt jump shot from 22 ft,57,61
278,3,5:38.0,Defensive rebound by L. Galloway,,57,61
279,3,5:17.0,Turnover by C. Anthony (bad pass; steal by J. Johnson),,57,61
280,3,5:11.0,,Turnover by J. Jack (lost ball; steal by L. Thomas),57,61
281,3,5:01.0,L. Thomas makes 2-pt jump shot from 17 ft (assist by J. Calderón),,59,61
282,3,4:51.0,,J. Jack makes 2-pt jump shot from 21 ft,59,63
283,3,4:51.0,,Shooting foul by J. Calderón (drawn by J. Jack),59,63
284,3,4:51.0,,M. Plumlee enters the game for B. Lopez,59,63
285,3,4:51.0,,D. Williams enters the game for J. Johnson,59,63
286,3,4:51.0,,J. Jack makes free throw 1 of 1,59,64
287,3,4:31.0,Personal foul by A. Anderson (drawn by C. Anthony),,59,64
288,3,4:31.0,A. Stoudemire enters the game for L. Amundson,,59,64
289,3,4:23.0,J. Calderón makes 3-pt jump shot from 23 ft (assist by L. Thomas),,62,64
290,3,4:14.0,,Shooting foul by L. Galloway (drawn by D. Williams),62,64
291,3,4:14.0,,D. Williams misses free throw 1 of 2,62,64
292,3,4:14.0,,Offensive rebound by Team,62,64
293,3,4:14.0,,D. Williams misses free throw 2 of 2,62,64
294,3,4:13.0,Defensive rebound by C. Anthony,,62,64
295,3,3:56.0,L. Galloway misses 3-pt jump shot from 24 ft,,62,64
296,3,3:55.0,,Defensive rebound by A. Anderson,62,64
297,3,3:45.0,,Turnover by M. Plumlee (lost ball; steal by A. Stoudemire),62,64
298,3,3:42.0,Personal foul by D. Williams (drawn by L. Galloway),,62,64
299,3,3:42.0,S. Larkin enters the game for L. Galloway,,62,64
300,3,3:32.0,Shooting foul by M. Plumlee (drawn by A. Stoudemire),,62,64
301,3,3:32.0,A. Stoudemire makes free throw 1 of 2,,63,64
302,3,3:32.0,,B. Lopez enters the game for M. Plumlee,63,64
303,3,3:32.0,A. Stoudemire makes free throw 2 of 2,,64,64
304,3,3:15.0,,J. Jack misses 2-pt jump shot from 12 ft,64,64
305,3,3:14.0,Defensive rebound by J. Calderón,,64,64
306,3,2:56.0,L. Thomas makes 2-pt layup from 1 ft (assist by A. Stoudemire),,66,64
307,3,2:35.0,,A. Anderson makes 2-pt layup from 1 ft (assist by B. Lopez),66,66
308,3,2:24.0,Turnover by A. Stoudemire (traveling),,66,66
309,3,2:24.0,New York full timeout,,66,66
310,3,2:02.0,,B. Lopez misses 2-pt hook shot from 7 ft,66,66
311,3,2:01.0,Defensive rebound by C. Anthony,,66,66
312,3,1:41.0,A. Stoudemire makes 2-pt layup from 1 ft,,68,66
313,3,1:21.0,,B. Lopez makes 2-pt hook shot from 7 ft (assist by A. Anderson),68,68
314,3,0:57.0,C. Anthony misses 2-pt jump shot from 17 ft,,68,68
315,3,0:56.0,,Defensive rebound by D. Williams,68,68
316,3,0:47.0,,D. Williams misses 2-pt layup from 2 ft,68,68
317,3,0:46.0,,Offensive rebound by B. Lopez,68,68
318,3,0:44.0,,B. Lopez misses 2-pt tip-in from 1 ft,68,68
319,3,0:43.0,Defensive rebound by S. Larkin,,68,68
320,3,0:38.0,C. Anthony makes 2-pt jump shot from 19 ft (assist by J. Calderón),,70,68
321,3,0:18.0,,D. Williams misses 3-pt jump shot from 25 ft,70,68
322,3,0:17.0,Defensive rebound by A. Stoudemire,,70,68
323,3,0:01.0,C. Anthony misses 3-pt jump shot from 24 ft,,70,68
324,3,0:00.0,Offensive rebound by Team,,70,68
325,4,11:44.0,,J. Johnson misses 2-pt jump shot from 6 ft,70,68
326,4,11:43.0,,Offensive rebound by B. Lopez,70,68
327,4,11:39.0,,J. Johnson makes 3-pt jump shot from 25 ft (assist by J. Jack),70,71
328,4,11:15.0,L. Thomas makes 2-pt layup from 2 ft (assist by S. Larkin),,72,71
329,4,10:55.0,,Shooting foul by L. Thomas (drawn by J. Johnson),72,71
330,4,10:55.0,,J. Johnson makes free throw 1 of 2,72,72
331,4,10:55.0,,K. Garnett enters the game for B. Lopez,72,72
332,4,10:55.0,,J. Johnson makes free throw 2 of 2,72,73
333,4,10:34.0,T. Hardaway misses 2-pt jump shot from 14 ft,,72,73
334,4,10:33.0,Offensive rebound by L. Galloway,,72,73
335,4,10:28.0,L. Thomas misses 2-pt jump shot from 19 ft,,72,73
336,4,10:27.0,Offensive rebound by S. Larkin,,72,73
337,4,10:25.0,T. Hardaway misses 3-pt jump shot from 25 ft,,72,73
338,4,10:24.0,,Defensive rebound by Team,72,73
339,4,10:24.0,Loose ball foul by A. Stoudemire (drawn by K. Garnett),,72,73
340,4,10:05.0,,J. Jack misses 2-pt jump shot from 8 ft (block by S. Larkin),72,73
341,4,10:04.0,,Offensive rebound by Team,72,73
342,4,10:02.0,,D. Williams misses 2-pt jump shot from 11 ft,72,73
343,4,10:01.0,Defensive rebound by S. Larkin,,72,73
344,4,9:39.0,T. Hardaway makes 3-pt jump shot from 25 ft (assist by A. Stoudemire),,75,73
345,4,9:19.0,,D. Williams misses 2-pt jump shot from 7 ft,75,73
346,4,9:18.0,Defensive rebound by S. Larkin,,75,73
347,4,9:08.0,L. Thomas misses 2-pt jump shot from 19 ft,,75,73
348,4,9:07.0,,Defensive rebound by J. Jack,75,73
349,4,8:57.0,,J. Jack misses 2-pt jump shot from 9 ft,75,73
350,4,8:56.0,Defensive rebound by L. Galloway,,75,73
351,4,8:32.0,L. Galloway misses 2-pt jump shot from 10 ft (block by D. Williams),,75,73
352,4,8:31.0,,Defensive rebound by K. Garnett,75,73
353,4,8:27.0,,B. Bogdanović makes 2-pt layup from 1 ft (assist by J. Jack),75,75
354,4,8:08.0,T. Hardaway misses 2-pt jump shot from 19 ft,,75,75
355,4,8:07.0,Offensive rebound by L. Galloway,,75,75
356,4,8:00.0,S. Larkin misses 3-pt jump shot from 24 ft,,75,75
357,4,7:59.0,,Defensive rebound by K. Garnett,75,75
358,4,7:44.0,,B. Bogdanović misses 2-pt jump shot from 10 ft,75,75
359,4,7:43.0,Defensive rebound by A. Stoudemire,,75,75
360,4,7:21.0,T. Hardaway misses 3-pt jump shot from 24 ft,,75,75
361,4,7:20.0,,Defensive rebound by J. Johnson,75,75
362,4,7:09.0,,J. Johnson makes 2-pt jump shot from 15 ft,75,77
363,4,7:05.0,New York full timeout,,75,77
364,4,7:05.0,,A. Anderson enters the game for D. Williams,75,77
365,4,7:05.0,J. Calderón enters the game for T. Hardaway,,75,77
366,4,7:05.0,L. Amundson enters the game for A. Stoudemire,,75,77
367,4,7:05.0,C. Anthony enters the game for S. Larkin,,75,77
368,4,6:50.0,C. Anthony misses 3-pt jump shot from 24 ft,,75,77
369,4,6:49.0,Offensive rebound by L. Amundson,,75,77
370,4,6:31.0,C. Anthony misses 2-pt jump shot from 17 ft,,75,77
371,4,6:30.0,,Defensive rebound by K. Garnett,75,77
372,4,6:14.0,,Personal foul by L. Galloway (drawn by A. Anderson),75,77
373,4,6:14.0,,B. Lopez enters the game for K. Garnett,75,77
374,4,6:07.0,,J. Jack makes 2-pt jump shot from 12 ft,75,79
375,4,5:47.0,J. Calderón misses 2-pt jump shot from 20 ft,,75,79
376,4,5:46.0,,Defensive rebound by B. Lopez,75,79
377,4,5:32.0,,Turnover by J. Jack (bad pass; steal by C. Anthony),75,79
378,4,5:29.0,Personal foul by B. Bogdanović (drawn by C. Anthony),,75,79
379,4,5:29.0,Official timeout,,75,79
380,4,5:08.0,C. Anthony misses 2-pt jump shot from 9 ft,,75,79
381,4,5:07.0,,Defensive rebound by J. Johnson,75,79
382,4,4:52.0,,B. Bogdanović makes 2-pt jump shot from 15 ft (assist by J. Jack),75,81
