,QUARTER,TIME_REMAINING,ORLANDO_ACTION,MIAMI_ACTION,ORLANDO_SCORE,MIAMI_SCORE
130,2,7:29.0,Personal foul by C. Andersen (drawn by N. Vučević),,25,42
131,2,7:29.0,,H. Whiteside enters the game for C. Andersen,25,42
132,2,7:29.0,,D. Wade enters the game for G. Dragić,25,42
133,2,7:14.0,T. Harris misses 2-pt jump shot from 14 ft,,25,42
134,2,7:13.0,,Defensive rebound by H. Whiteside,25,42
135,2,6:53.0,,M. Chalmers makes 3-pt jump shot from 25 ft (assist by D. Wade),25,45
136,2,6:33.0,T. Harris makes 2-pt layup from 2 ft (assist by N. Vučević),,27,45
137,2,6:15.0,,Turnover by D. Wade (bad pass; steal by V. Oladipo),27,45
138,2,6:14.0,Personal foul by M. Chalmers (drawn by V. Oladipo),,27,45
139,2,6:14.0,,L. Deng enters the game for M. Beasley,27,45
140,2,6:03.0,N. Vučević misses 2-pt jump shot from 11 ft,,27,45
141,2,6:02.0,Offensive rebound by T. Harris,,27,45
142,2,6:01.0,T. Harris makes 2-pt layup from 2 ft,,29,45
143,2,5:43.0,,Shooting foul by V. Oladipo (drawn by D. Wade),29,45
144,2,5:43.0,,Miami full timeout,29,45
145,2,5:43.0,,D. Wade makes free throw 1 of 2,29,46
146,2,5:43.0,,D. Wade makes free throw 2 of 2,29,47
147,2,5:19.0,T. Harris misses 3-pt jump shot from 24 ft,,29,47
148,2,5:18.0,,Defensive rebound by H. Whiteside,29,47
149,2,5:10.0,,H. Whiteside makes 2-pt dunk at rim (assist by D. Wade),29,49
150,2,4:59.0,V. Oladipo misses 2-pt layup at rim (block by H. Whiteside),,29,49
151,2,4:58.0,,Defensive rebound by L. Deng,29,49
152,2,4:50.0,,Turnover by D. Wade (bad pass; steal by E. Payton),29,49
153,2,4:30.0,V. Oladipo misses 2-pt jump shot from 9 ft (block by J. Ennis),,29,49
154,2,4:29.0,Offensive rebound by N. Vučević,,29,49
155,2,4:27.0,N. Vučević misses 2-pt jump shot from 3 ft,,29,49
156,2,4:26.0,,Defensive rebound by M. Chalmers,29,49
157,2,4:18.0,,D. Wade makes 2-pt layup from 1 ft (assist by M. Chalmers),29,51
158,2,4:18.0,Orlando full timeout,,29,51
159,2,4:18.0,D. Dedmon enters the game for T. Harris,,29,51
160,2,4:18.0,W. Green enters the game for N. Vučević,,29,51
161,2,4:06.0,W. Green makes 3-pt jump shot from 23 ft (assist by E. Payton),,32,51
162,2,3:39.0,,M. Chalmers misses 3-pt jump shot from 24 ft,32,51
163,2,3:38.0,Defensive rebound by D. Dedmon,,32,51
164,2,3:30.0,W. Green misses 2-pt layup from 2 ft (block by H. Whiteside),,32,51
165,2,3:29.0,Offensive rebound by Team,,32,51
166,2,3:19.0,V. Oladipo makes 2-pt jump shot from 19 ft,,34,51
167,2,2:57.0,,Turnover by H. Whiteside (lost ball),34,51
168,2,2:57.0,,G. Dragić enters the game for M. Chalmers,34,51
169,2,2:44.0,W. Green misses 2-pt jump shot from 16 ft,,34,51
170,2,2:43.0,,Defensive rebound by H. Whiteside,34,51
171,2,2:34.0,,D. Wade misses 2-pt jump shot from 15 ft,34,51
172,2,2:33.0,,Offensive rebound by G. Dragić,34,51
173,2,2:30.0,,Turnover by G. Dragić (bad pass; steal by A. Gordon),34,51
174,2,2:30.0,Personal foul by J. Ennis (drawn by W. Green),,34,51
175,2,2:22.0,A. Gordon misses 2-pt dunk at rim (block by H. Whiteside),,34,51
176,2,2:21.0,,Defensive rebound by Team,34,51
177,2,2:02.0,,H. Whiteside makes 2-pt hook shot from 5 ft,34,53
178,2,1:48.0,A. Gordon misses 3-pt jump shot from 24 ft,,34,53
179,2,1:47.0,,Defensive rebound by L. Deng,34,53
180,2,1:35.0,,H. Whiteside misses 2-pt hook shot from 7 ft,34,53
181,2,1:34.0,Defensive rebound by W. Green,,34,53
182,2,1:19.0,Turnover by V. Oladipo (bad pass; steal by L. Deng),,34,53
183,2,1:13.0,,D. Wade makes 2-pt jump shot from 3 ft,34,55
184,2,1:07.0,Orlando full timeout,,34,55
185,2,1:07.0,T. Harris enters the game for A. Gordon,,34,55
186,2,1:07.0,,M. Chalmers enters the game for J. Ennis,34,55
187,2,0:59.0,V. Oladipo makes 2-pt jump shot from 11 ft,,36,55
188,2,0:45.0,,L. Deng misses 2-pt jump shot from 17 ft,36,55
189,2,0:44.0,Defensive rebound by E. Payton,,36,55
190,2,0:38.0,V. Oladipo misses 3-pt jump shot from 24 ft,,36,55
191,2,0:37.0,,Defensive rebound by M. Chalmers,36,55
192,2,0:33.0,,D. Wade misses 2-pt layup at rim (block by V. Oladipo),36,55
193,2,0:32.0,Defensive rebound by D. Dedmon,,36,55
194,2,0:32.0,Personal foul by M. Chalmers (drawn by D. Dedmon),,36,55
195,2,0:32.0,D. Dedmon makes free throw 1 of 2,,37,55
196,2,0:32.0,D. Dedmon misses free throw 2 of 2,,37,55
197,2,0:31.0,,Defensive rebound by G. Dragić,37,55
198,2,0:10.0,,G. Dragić makes 2-pt jump shot from 1 ft,37,57
199,2,0:01.0,V. Oladipo makes 2-pt layup from 1 ft,,39,57
200,3,11:43.0,,H. Whiteside makes 2-pt layup from 2 ft,39,59
201,3,11:43.0,,Shooting foul by N. Vučević (drawn by H. Whiteside),39,59
202,3,11:43.0,,H. Whiteside makes free throw 1 of 1,39,60
203,3,11:29.0,V. Oladipo misses 2-pt layup from 1 ft,,39,60
204,3,11:28.0,,Defensive rebound by D. Wade,39,60
205,3,11:25.0,,Turnover by D. Wade (bad pass; steal by A. Gordon),39,60
206,3,11:23.0,V. Oladipo misses 2-pt layup at rim (block by D. Wade),,39,60
207,3,11:22.0,Offensive rebound by Team,,39,60
208,3,11:14.0,N. Vučević misses 2-pt jump shot from 15 ft,,39,60
209,3,11:13.0,,Defensive rebound by U. Haslem,39,60
210,3,11:02.0,,L. Deng misses 2-pt layup from 1 ft,39,60
211,3,11:01.0,,Offensive rebound by L. Deng,39,60
212,3,10:47.0,,Personal foul by N. Vučević (drawn by H. Whiteside),39,60
213,3,10:33.0,,Turnover by Team (shot clock),39,60
214,3,10:20.0,Shooting foul by U. Haslem (drawn by A. Gordon),,39,60
215,3,10:20.0,A. Gordon misses free throw 1 of 2,,39,60
216,3,10:20.0,Offensive rebound by Team,,39,60
217,3,10:20.0,A. Gordon makes free throw 2 of 2,,40,60
218,3,10:09.0,,Shooting foul by A. Gordon (drawn by L. Deng),40,60
219,3,10:09.0,,L. Deng makes free throw 1 of 2,40,61
220,3,10:09.0,,L. Deng makes free throw 2 of 2,40,62
221,3,9:55.0,E. Payton misses 2-pt jump shot from 9 ft,,40,62
222,3,9:54.0,Offensive rebound by A. Gordon,,40,62
223,3,9:53.0,A. Gordon misses 2-pt tip-in at rim,,40,62
224,3,9:52.0,Offensive rebound by A. Gordon,,40,62
225,3,9:51.0,A. Gordon makes 2-pt tip-in at rim,,42,62
226,3,9:28.0,,Turnover by U. Haslem (bad pass; steal by V. Oladipo),42,62
227,3,9:25.0,T. Harris makes 2-pt jump shot from 4 ft (assist by V. Oladipo),,44,62
228,3,9:25.0,Shooting foul by U. Haslem (drawn by T. Harris),,44,62
229,3,9:25.0,T. Harris makes free throw 1 of 1,,45,62
230,3,9:15.0,,D. Wade misses 2-pt layup from 1 ft,45,62
231,3,9:12.0,,Offensive rebound by Team,45,62
232,3,9:05.0,,L. Deng misses 2-pt jump shot from 16 ft (block by A. Gordon),45,62
233,3,9:04.0,Defensive rebound by T. Harris,,45,62
234,3,8:59.0,Shooting foul by G. Dragić (drawn by V. Oladipo),,45,62
235,3,8:59.0,V. Oladipo misses free throw 1 of 2,,45,62
236,3,8:59.0,Offensive rebound by Team,,45,62
237,3,8:59.0,V. Oladipo makes free throw 2 of 2,,46,62
238,3,8:42.0,,H. Whiteside makes 2-pt layup from 1 ft,46,64
239,3,8:31.0,A. Gordon misses 2-pt jump shot from 17 ft,,46,64
240,3,8:30.0,,Defensive rebound by D. Wade,46,64
241,3,8:22.0,,D. Wade misses 3-pt jump shot from 24 ft,46,64
242,3,8:21.0,Defensive rebound by N. Vučević,,46,64
243,3,8:12.0,V. Oladipo makes 3-pt jump shot from 24 ft,,49,64
244,3,7:49.0,,U. Haslem makes 2-pt jump shot from 14 ft (assist by L. Deng),49,66
245,3,7:33.0,V. Oladipo misses 2-pt jump shot from 13 ft,,49,66
246,3,7:32.0,Offensive rebound by V. Oladipo,,49,66
247,3,7:28.0,E. Payton misses 2-pt jump shot from 7 ft (block by D. Wade),,49,66
248,3,7:27.0,,Defensive rebound by D. Wade,49,66
249,3,7:21.0,,G. Dragić makes 2-pt layup from 2 ft,49,68
250,3,7:21.0,Orlando full timeout,,49,68
251,3,7:08.0,Shooting foul by U. Haslem (drawn by V. Oladipo),,49,68
252,3,7:08.0,V. Oladipo makes free throw 1 of 2,,50,68
253,3,7:08.0,V. Oladipo misses free throw 2 of 2,,50,68
254,3,7:07.0,,Defensive rebound by H. Whiteside,50,68
255,3,6:45.0,,Turnover by D. Wade (bad pass; steal by V. Oladipo),50,68
256,3,6:39.0,A. Gordon makes 2-pt layup from 1 ft (assist by T. Harris),,52,68
257,3,6:12.0,,G. Dragić misses 2-pt layup from 1 ft,52,68
258,3,6:11.0,Defensive rebound by N. Vučević,,52,68
259,3,6:01.0,A. Gordon misses 3-pt jump shot from 24 ft,,52,68
260,3,6:00.0,,Defensive rebound by U. Haslem,52,68
261,3,5:56.0,,G. Dragić misses 2-pt layup from 1 ft (block by V. Oladipo),52,68
262,3,5:55.0,,Offensive rebound by Team,52,68
263,3,5:55.0,,J. Ennis enters the game for U. Haslem,52,68
264,3,5:54.0,,D. Wade makes 2-pt layup from 2 ft (assist by G. Dragić),52,70
265,3,5:54.0,,Shooting foul by T. Harris (drawn by D. Wade),52,70
266,3,5:54.0,,D. Wade makes free throw 1 of 1,52,71
267,3,5:44.0,Shooting foul by J. Ennis (drawn by V. Oladipo),,52,71
268,3,5:44.0,V. Oladipo misses free throw 1 of 2,,52,71
269,3,5:44.0,Offensive rebound by Team,,52,71
270,3,5:44.0,D. Dedmon enters the game for N. Vučević,,52,71
271,3,5:44.0,W. Green enters the game for E. Payton,,52,71
272,3,5:44.0,V. Oladipo makes free throw 2 of 2,,53,71
273,3,5:32.0,,Shooting foul by A. Gordon (drawn by L. Deng),53,71
274,3,5:32.0,,L. Deng makes free throw 1 of 2,53,72
275,3,5:32.0,,M. Chalmers enters the game for G. Dragić,53,72
276,3,5:32.0,,L. Deng misses free throw 2 of 2,53,72
277,3,5:31.0,Defensive rebound by T. Harris,,53,72
278,3,5:15.0,T. Harris makes 2-pt jump shot from 9 ft,,55,72
279,3,4:59.0,,L. Deng misses 3-pt jump shot from 24 ft,55,72
280,3,4:58.0,Defensive rebound by V. Oladipo,,55,72
281,3,4:52.0,V. Oladipo makes 2-pt layup at rim,,57,72
282,3,4:52.0,,Miami full timeout,57,72
283,3,4:35.0,,D. Wade makes 2-pt jump shot from 6 ft (assist by M. Chalmers),57,74
284,3,4:10.0,Turnover by W. Green (lost ball),,57,74
285,3,3:48.0,,D. Wade makes 2-pt jump shot from 14 ft,57,76
286,3,3:35.0,Shooting foul by H. Whiteside (drawn by V. Oladipo),,57,76
287,3,3:35.0,V. Oladipo makes free throw 1 of 2,,58,76
288,3,3:35.0,V. Oladipo misses free throw 2 of 2,,58,76
289,3,3:34.0,,Defensive rebound by L. Deng,58,76
290,3,3:12.0,,H. Whiteside misses 2-pt hook shot from 11 ft,58,76
291,3,3:11.0,Defensive rebound by W. Green,,58,76
292,3,3:03.0,W. Green makes 2-pt jump shot from 9 ft,,60,76
293,3,2:45.0,,Shooting foul by D. Dedmon (drawn by H. Whiteside),60,76
294,3,2:45.0,,H. Whiteside makes 2-pt jump shot from 5 ft (assist by L. Deng),60,78
295,3,2:45.0,,G. Dragić enters the game for D. Wade,60,78
296,3,2:45.0,M. Harkless enters the game for A. Gordon,,60,78
297,3,2:45.0,,H. Whiteside misses free throw 1 of 1,60,78
298,3,2:44.0,Defensive rebound by T. Harris,,60,78
299,3,2:33.0,V. Oladipo makes 2-pt jump shot from 16 ft,,62,78
300,3,2:09.0,,M. Chalmers misses 3-pt jump shot from 24 ft,62,78
301,3,2:08.0,,Offensive rebound by L. Deng,62,78
302,3,1:58.0,,Personal foul by V. Oladipo (drawn by H. Whiteside),62,78
303,3,1:58.0,,H. Whiteside makes free throw 1 of 2,62,79
304,3,1:58.0,,H. Whiteside makes free throw 2 of 2,62,80
305,3,1:46.0,V. Oladipo makes 2-pt layup from 1 ft,,64,80
306,3,1:38.0,,Personal block foul by W. Green (drawn by M. Chalmers),64,80
307,3,1:38.0,,M. Chalmers makes free throw 1 of 2,64,81
308,3,1:38.0,,M. Chalmers makes free throw 2 of 2,64,82
309,3,1:27.0,Shooting foul by M. Chalmers (drawn by V. Oladipo),,64,82
310,3,1:27.0,V. Oladipo makes free throw 1 of 2,,65,82
311,3,1:27.0,,T. Johnson enters the game for M. Chalmers,65,82
312,3,1:27.0,A. Gordon enters the game for T. Harris,,65,82
313,3,1:27.0,V. Oladipo makes free throw 2 of 2,,66,82
314,3,1:13.0,,H. Whiteside makes 2-pt dunk at rim (assist by J. Ennis),66,84
315,3,0:53.0,W. Green misses 3-pt jump shot from 23 ft,,66,84
316,3,0:52.0,,Defensive rebound by H. Whiteside,66,84
317,3,0:38.0,,H. Whiteside misses 2-pt jump shot from 4 ft (block by A. Gordon),66,84
318,3,0:37.0,Defensive rebound by D. Dedmon,,66,84
319,3,0:28.0,M. Harkless misses 3-pt jump shot from 24 ft,,66,84
320,3,0:27.0,,Defensive rebound by H. Whiteside,66,84
321,3,0:02.0,,G. Dragić misses 3-pt jump shot from 24 ft,66,84
322,3,0:01.0,Defensive rebound by W. Green,,66,84
323,3,0:00.0,W. Green misses 3-pt jump shot from 60 ft,,66,84
324,3,0:00.0,Offensive rebound by Team,,66,84
325,4,11:44.0,C. Frye misses 3-pt jump shot from 25 ft,,66,84
326,4,11:43.0,,Defensive rebound by T. Johnson,66,84
327,4,11:21.0,,C. Andersen misses 2-pt jump shot from 17 ft,66,84
328,4,11:20.0,Defensive rebound by W. Green,,66,84
329,4,11:00.0,E. Payton misses 2-pt jump shot from 14 ft,,66,84
330,4,10:59.0,,Defensive rebound by C. Andersen,66,84
331,4,10:47.0,,Turnover by M. Beasley (bad pass; steal by E. Payton),66,84
332,4,10:30.0,A. Gordon misses 2-pt jump shot from 4 ft,,66,84
333,4,10:29.0,,Defensive rebound by M. Beasley,66,84
334,4,10:25.0,,Turnover by M. Beasley (bad pass; steal by E. Payton),66,84
335,4,10:21.0,E. Payton makes 2-pt layup from 1 ft (assist by A. Gordon),,68,84
336,4,10:21.0,Shooting foul by M. Beasley (drawn by E. Payton),,68,84
337,4,10:21.0,E. Payton makes free throw 1 of 1,,69,84
338,4,10:02.0,,T. Johnson misses 2-pt jump shot from 8 ft,69,84
339,4,10:01.0,Defensive rebound by A. Gordon,,69,84
340,4,9:53.0,A. Gordon misses 2-pt jump shot from 15 ft,,69,84
341,4,9:52.0,Offensive rebound by A. Gordon,,69,84
342,4,9:49.0,A. Gordon misses 2-pt jump shot from 8 ft,,69,84
343,4,9:48.0,,Defensive rebound by M. Beasley,69,84
344,4,9:37.0,,Turnover by M. Beasley (bad pass; steal by W. Green),69,84
345,4,9:27.0,M. Harkless makes 2-pt dunk at rim,,71,84
346,4,9:27.0,,Miami full timeout,71,84
347,4,9:27.0,,D. Wade enters the game for M. Beasley,71,84
348,4,9:27.0,,L. Deng enters the game for T. Johnson,71,84
349,4,9:13.0,,G. Dragić misses 2-pt jump shot from 16 ft,71,84
350,4,9:12.0,,Offensive rebound by G. Dragić,71,84
351,4,9:10.0,,C. Andersen makes 2-pt layup from 2 ft,71,86
352,4,8:52.0,A. Gordon misses 2-pt jump shot from 17 ft,,71,86
353,4,8:51.0,,Defensive rebound by C. Andersen,71,86
354,4,8:39.0,,C. Andersen makes 2-pt dunk at rim (assist by D. Wade),71,88
355,4,8:39.0,Orlando full timeout,,71,88
356,4,8:39.0,T. Harris enters the game for A. Gordon,,71,88
357,4,8:39.0,V. Oladipo enters the game for W. Green,,71,88
358,4,8:33.0,Shooting foul by G. Dragić (drawn by E. Payton),,71,88
359,4,8:33.0,E. Payton misses free throw 1 of 2,,71,88
360,4,8:33.0,Offensive rebound by Team,,71,88
361,4,8:33.0,E. Payton makes free throw 2 of 2,,72,88
362,4,8:19.0,,D. Wade misses 2-pt jump shot from 18 ft,72,88
363,4,8:18.0,Defensive rebound by T. Harris,,72,88
364,4,8:12.0,M. Harkless makes 2-pt layup at rim (assist by E. Payton),,74,88
365,4,7:49.0,,D. Wade misses 2-pt jump shot from 16 ft,74,88
366,4,7:48.0,Defensive rebound by M. Harkless,,74,88
367,4,7:39.0,T. Harris makes 3-pt jump shot from 24 ft,,77,88
368,4,7:14.0,,J. Ennis misses 2-pt jump shot from 6 ft,77,88
369,4,7:13.0,Defensive rebound by C. Frye,,77,88
370,4,7:03.0,Offensive foul by V. Oladipo (drawn by C. Andersen),,77,88
371,4,7:03.0,Turnover by V. Oladipo (offensive foul),,77,88
372,4,7:03.0,Violation by Team (delay of game),,77,88
373,4,7:03.0,,H. Whiteside enters the game for C. Andersen,77,88
374,4,6:42.0,,D. Wade makes 2-pt hook shot from 7 ft,77,90
375,4,6:37.0,Personal foul by D. Wade (drawn by V. Oladipo),,77,90
376,4,6:29.0,V. Oladipo misses 3-pt jump shot from 23 ft,,77,90
377,4,6:28.0,,Defensive rebound by L. Deng,77,90
378,4,6:19.0,,D. Wade makes 2-pt layup from 1 ft,77,92
379,4,6:04.0,C. Frye misses 2-pt hook shot from 11 ft,,77,92
380,4,6:03.0,,Defensive rebound by Team,77,92
381,4,5:45.0,,D. Wade makes 2-pt jump shot from 20 ft (assist by G. Dragić),77,94
382,4,5:32.0,Shooting foul by H. Whiteside (drawn by V. Oladipo),,77,94
383,4,5:32.0,V. Oladipo makes free throw 1 of 2,,78,94
384,4,5:32.0,V. Oladipo makes free throw 2 of 2,,79,94
385,4,5:07.0,,J. Ennis misses 2-pt dunk at rim,79,94
386,4,5:06.0,Defensive rebound by Team,,79,94
387,4,4:50.0,E. Payton makes 2-pt jump shot from 8 ft,,81,94
388,4,4:30.0,,D. Wade misses 2-pt jump shot from 6 ft,81,94
