,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,TORONTO_ACTION,CHARLOTTE_SCORE,TORONTO_SCORE
61,1,2:46.0,B. Biyombo makes free throw 2 of 2,,17,20
62,1,2:25.0,,P. Patterson misses 3-pt jump shot from 25 ft,17,20
63,1,2:25.0,Defensive rebound by Team,,17,20
64,1,2:25.0,,Loose ball foul by A. Johnson (drawn by N. Vonleh),17,20
65,1,2:13.0,N. Vonleh misses 2-pt layup from 1 ft,,17,20
66,1,2:12.0,,Defensive rebound by P. Patterson,17,20
67,1,1:56.0,,T. Ross misses 3-pt jump shot from 25 ft,17,20
68,1,1:55.0,,Offensive rebound by A. Johnson,17,20
69,1,1:46.0,,G. Vásquez makes 3-pt jump shot from 25 ft (assist by A. Johnson),17,23
70,1,1:26.0,T. Daniels makes 3-pt jump shot from 26 ft,,20,23
71,1,1:10.0,,G. Vásquez misses 3-pt jump shot from 25 ft,20,23
72,1,1:09.0,Defensive rebound by B. Biyombo,,20,23
73,1,0:54.0,K. Walker misses 2-pt jump shot from 17 ft,,20,23
74,1,0:53.0,,Defensive rebound by G. Vásquez,20,23
75,1,0:30.0,,T. Ross makes 2-pt hook shot from 9 ft (assist by D. DeRozan),20,25
76,1,0:07.0,Turnover by N. Vonleh (lost ball; steal by G. Vásquez),,20,25
77,1,0:00.0,,T. Ross misses 3-pt jump shot from 25 ft,20,25
78,1,0:00.0,,Offensive rebound by Team,20,25
79,2,11:46.0,,A. Johnson misses 2-pt layup from 3 ft (block by N. Vonleh),20,25
80,2,11:44.0,Defensive rebound by J. Maxiell,,20,25
81,2,11:23.0,T. Daniels misses 2-pt jump shot from 6 ft,,20,25
82,2,11:22.0,Offensive rebound by N. Vonleh,,20,25
83,2,11:22.0,Shooting foul by J. Johnson (drawn by N. Vonleh),,20,25
84,2,11:22.0,N. Vonleh makes free throw 1 of 2,,21,25
85,2,11:22.0,N. Vonleh makes free throw 2 of 2,,22,25
86,2,11:13.0,,K. Lowry makes 3-pt jump shot from 25 ft (assist by G. Vásquez),22,28
87,2,10:47.0,J. Taylor makes 2-pt jump shot from 16 ft (assist by B. Roberts),,24,28
88,2,10:35.0,,Shooting foul by B. Roberts (drawn by K. Lowry),24,28
89,2,10:35.0,,K. Lowry makes free throw 1 of 2,24,29
90,2,10:35.0,,K. Lowry makes free throw 2 of 2,24,30
91,2,10:24.0,Turnover by T. Daniels (lost ball; steal by K. Lowry),,24,30
92,2,10:09.0,,P. Patterson makes 3-pt jump shot from 26 ft (assist by K. Lowry),24,33
93,2,10:03.0,Charlotte full timeout,,24,33
94,2,9:43.0,Shooting block foul by J. Johnson (drawn by J. Taylor),,24,33
95,2,9:43.0,J. Taylor makes free throw 1 of 2,,25,33
96,2,9:43.0,J. Taylor makes free throw 2 of 2,,26,33
97,2,9:33.0,,K. Lowry makes 3-pt jump shot from 26 ft (assist by G. Vásquez),26,36
98,2,9:12.0,J. Taylor misses 2-pt jump shot from 16 ft,,26,36
99,2,9:11.0,Offensive rebound by N. Vonleh,,26,36
100,2,9:05.0,J. Taylor misses 3-pt jump shot from 23 ft,,26,36
101,2,9:03.0,Offensive rebound by N. Vonleh,,26,36
102,2,9:01.0,N. Vonleh makes 2-pt tip-in at rim,,28,36
103,2,8:52.0,,G. Vásquez misses 2-pt jump shot from 11 ft,28,36
104,2,8:51.0,Defensive rebound by T. Daniels,,28,36
105,2,8:44.0,Personal foul by A. Johnson (drawn by J. Maxiell),,28,36
106,2,8:34.0,T. Daniels misses 3-pt jump shot from 27 ft,,28,36
107,2,8:33.0,,Defensive rebound by Team,28,36
108,2,8:20.0,,A. Johnson misses 2-pt hook shot from 5 ft,28,36
109,2,8:19.0,Defensive rebound by J. Taylor,,28,36
110,2,8:11.0,B. Roberts misses 3-pt jump shot from 29 ft,,28,36
111,2,8:10.0,,Defensive rebound by K. Lowry,28,36
112,2,8:06.0,,Turnover by K. Lowry (bad pass; steal by B. Roberts),28,36
113,2,7:55.0,T. Daniels makes 3-pt jump shot from 26 ft (assist by B. Roberts),,31,36
114,2,7:39.0,,J. Johnson misses 2-pt layup from 2 ft,31,36
115,2,7:38.0,Defensive rebound by J. Taylor,,31,36
116,2,7:37.0,G. Henderson enters the game for J. Taylor,,31,36
117,2,7:27.0,T. Daniels makes 3-pt jump shot from 26 ft (assist by B. Roberts),,34,36
118,2,7:11.0,,Shooting foul by B. Roberts (drawn by K. Lowry),34,36
119,2,7:11.0,,K. Lowry makes free throw 1 of 2,34,37
120,2,7:11.0,,K. Lowry makes free throw 2 of 2,34,38
121,2,6:58.0,Shooting foul by G. Vásquez (drawn by T. Daniels),,34,38
122,2,6:58.0,T. Daniels makes free throw 1 of 2,,35,38
123,2,6:58.0,,D. DeRozan enters the game for G. Vásquez,35,38
124,2,6:58.0,T. Daniels makes free throw 2 of 2,,36,38
125,2,6:49.0,,P. Patterson misses 3-pt jump shot from 25 ft,36,38
126,2,6:48.0,Defensive rebound by J. Maxiell,,36,38
127,2,6:33.0,N. Vonleh makes 2-pt hook shot from 3 ft (assist by T. Daniels),,38,38
128,2,6:12.0,,Turnover by J. Johnson (bad pass; steal by B. Roberts),38,38
129,2,6:06.0,B. Roberts misses 3-pt jump shot from 25 ft,,38,38
130,2,6:05.0,,Defensive rebound by A. Johnson,38,38
131,2,5:59.0,,Turnover by J. Johnson (lost ball; steal by B. Roberts),38,38
132,2,5:53.0,T. Daniels misses 3-pt jump shot from 25 ft (block by J. Johnson),,38,38
133,2,5:50.0,Offensive rebound by T. Daniels,,38,38
134,2,5:50.0,Official timeout,,38,38
135,2,5:50.0,,T. Ross enters the game for A. Johnson,38,38
136,2,5:50.0,,J. Valančiūnas enters the game for J. Johnson,38,38
137,2,5:50.0,M. Williams enters the game for N. Vonleh,,38,38
138,2,5:50.0,K. Walker enters the game for B. Roberts,,38,38
139,2,5:37.0,G. Henderson makes 2-pt jump shot from 6 ft,,40,38
140,2,5:15.0,,D. DeRozan misses 2-pt jump shot from 19 ft,40,38
141,2,5:14.0,Defensive rebound by K. Walker,,40,38
142,2,4:56.0,Turnover by K. Walker (bad pass; steal by K. Lowry),,40,38
143,2,4:47.0,,T. Ross makes 3-pt jump shot from 26 ft (assist by K. Lowry),40,41
144,2,4:31.0,K. Walker misses 2-pt jump shot from 20 ft,,40,41
145,2,4:30.0,,Defensive rebound by J. Valančiūnas,40,41
146,2,4:19.0,,Personal foul by T. Daniels (drawn by D. DeRozan),40,41
147,2,4:19.0,B. Biyombo enters the game for J. Maxiell,,40,41
148,2,4:13.0,,T. Ross misses 3-pt jump shot from 25 ft,40,41
149,2,4:12.0,Defensive rebound by G. Henderson,,40,41
150,2,4:03.0,Turnover by K. Walker (bad pass; steal by K. Lowry),,40,41
151,2,3:57.0,,K. Lowry makes 3-pt jump shot from 25 ft,40,44
152,2,3:36.0,M. Williams misses 2-pt jump shot from 5 ft,,40,44
153,2,3:35.0,,Defensive rebound by J. Valančiūnas,40,44
154,2,3:24.0,,J. Valančiūnas makes 2-pt hook shot from 5 ft (assist by D. DeRozan),40,46
155,2,3:16.0,Charlotte full timeout,,40,46
156,2,3:16.0,,T. Hansbrough enters the game for P. Patterson,40,46
157,2,3:01.0,T. Daniels misses 3-pt jump shot from 25 ft,,40,46
158,2,3:00.0,,Defensive rebound by J. Valančiūnas,40,46
159,2,2:48.0,,Personal foul by G. Henderson (drawn by D. DeRozan),40,46
160,2,2:48.0,,Toronto full timeout,40,46
161,2,2:48.0,,G. Vásquez enters the game for K. Lowry,40,46
162,2,2:40.0,,J. Valančiūnas makes 2-pt jump shot from 11 ft (assist by G. Vásquez),40,48
163,2,2:18.0,G. Henderson makes 2-pt layup from 2 ft,,42,48
164,2,2:02.0,,G. Vásquez makes 3-pt jump shot from 23 ft (assist by T. Ross),42,51
165,2,1:47.0,K. Walker misses 2-pt jump shot from 14 ft,,42,51
166,2,1:46.0,,Defensive rebound by Team,42,51
167,2,1:32.0,,Turnover by D. DeRozan (bad pass; steal by K. Walker),42,51
168,2,1:25.0,K. Walker makes 2-pt layup from 4 ft,,44,51
169,2,1:05.0,,T. Ross misses 3-pt jump shot from 23 ft,44,51
170,2,1:04.0,Defensive rebound by K. Walker,,44,51
171,2,0:52.0,Turnover by B. Biyombo (3 sec),,44,51
172,2,0:37.0,,D. DeRozan makes 2-pt layup from 2 ft (assist by G. Vásquez),44,53
173,2,0:16.0,K. Walker misses 2-pt jump shot from 17 ft,,44,53
174,2,0:15.0,,Defensive rebound by T. Hansbrough,44,53
175,2,0:00.0,,D. DeRozan makes 2-pt jump shot from 20 ft,44,55
176,3,11:46.0,,D. DeRozan misses 2-pt jump shot from 18 ft,44,55
177,3,11:44.0,Defensive rebound by G. Henderson,,44,55
178,3,11:38.0,G. Henderson makes 2-pt jump shot from 20 ft,,46,55
179,3,11:16.0,,Personal foul by B. Biyombo (drawn by J. Valančiūnas),46,55
180,3,11:04.0,,K. Lowry makes 2-pt jump shot from 22 ft (assist by T. Ross),46,57
181,3,10:35.0,,Offensive charge foul by B. Biyombo (drawn by D. DeRozan),46,57
182,3,10:35.0,Turnover by B. Biyombo (offensive foul),,46,57
183,3,10:21.0,,D. DeRozan misses 3-pt jump shot from 23 ft,46,57
184,3,10:20.0,Defensive rebound by B. Biyombo,,46,57
185,3,10:13.0,K. Walker misses 2-pt layup from 2 ft,,46,57
186,3,10:12.0,,Defensive rebound by Team,46,57
187,3,10:05.0,,K. Lowry misses 3-pt jump shot from 25 ft,46,57
188,3,10:04.0,Defensive rebound by K. Walker,,46,57
189,3,9:43.0,K. Walker misses 3-pt jump shot from 29 ft,,46,57
190,3,9:42.0,,Defensive rebound by T. Ross,46,57
191,3,9:18.0,,J. Valančiūnas misses 2-pt hook shot from 6 ft,46,57
192,3,9:17.0,Defensive rebound by M. Williams,,46,57
193,3,9:03.0,M. Williams misses 2-pt jump shot from 18 ft,,46,57
194,3,9:02.0,,Defensive rebound by D. DeRozan,46,57
195,3,8:45.0,,J. Valančiūnas makes 2-pt layup from 2 ft (assist by K. Lowry),46,59
196,3,8:31.0,G. Henderson makes 3-pt jump shot from 26 ft (assist by K. Walker),,49,59
197,3,8:09.0,,J. Valančiūnas makes 2-pt jump shot from 9 ft,49,61
198,3,7:53.0,B. Biyombo misses 2-pt jump shot from 4 ft,,49,61
199,3,7:52.0,,Defensive rebound by T. Ross,49,61
200,3,7:46.0,,Turnover by K. Lowry (bad pass; steal by K. Walker),49,61
201,3,7:27.0,G. Henderson misses 2-pt jump shot from 19 ft,,49,61
202,3,7:27.0,Offensive rebound by Team,,49,61
203,3,7:27.0,,Loose ball foul by T. Hansbrough (drawn by B. Biyombo),49,61
204,3,7:16.0,G. Henderson makes 2-pt jump shot from 12 ft,,51,61
205,3,6:53.0,,J. Valančiūnas makes 2-pt layup from 2 ft (assist by D. DeRozan),51,63
206,3,6:52.0,Charlotte full timeout,,51,63
207,3,6:28.0,M. Williams makes 3-pt jump shot from 25 ft (assist by K. Walker),,54,63
208,3,6:08.0,,T. Hansbrough makes 2-pt layup from 4 ft (assist by D. DeRozan),54,65
209,3,5:43.0,Shooting foul by T. Hansbrough (drawn by K. Walker),,54,65
210,3,5:43.0,K. Walker makes free throw 1 of 2,,55,65
211,3,5:43.0,K. Walker makes free throw 2 of 2,,56,65
212,3,5:28.0,,T. Ross makes 3-pt jump shot from 23 ft (assist by D. DeRozan),56,68
213,3,5:07.0,K. Walker makes 2-pt jump shot from 15 ft,,58,68
214,3,4:53.0,,J. Valančiūnas makes 2-pt jump shot from 19 ft (assist by T. Hansbrough),58,70
215,3,4:28.0,Turnover by K. Walker (bad pass; steal by T. Hansbrough),,58,70
216,3,4:16.0,,Turnover by D. DeRozan (bad pass; steal by K. Walker),58,70
217,3,4:11.0,G. Henderson makes 2-pt dunk at rim (assist by K. Walker),,60,70
218,3,3:43.0,,J. Valančiūnas makes 2-pt jump shot from 11 ft (assist by K. Lowry),60,72
219,3,3:21.0,Turnover by J. Taylor (lost ball; steal by D. DeRozan),,60,72
220,3,3:03.0,,K. Lowry makes 2-pt layup from 1 ft (assist by J. Valančiūnas),60,74
221,3,2:43.0,M. Williams makes 2-pt jump shot from 2 ft (assist by K. Walker),,62,74
222,3,2:22.0,,Turnover by T. Hansbrough (bad pass),62,74
223,3,2:22.0,,Loose ball foul by J. Valančiūnas (drawn by B. Biyombo),62,74
224,3,2:22.0,,Toronto full timeout,62,74
225,3,2:22.0,T. Daniels enters the game for J. Taylor,,62,74
226,3,2:22.0,N. Vonleh enters the game for M. Williams,,62,74
227,3,2:22.0,,G. Vásquez enters the game for T. Hansbrough,62,74
228,3,2:22.0,,P. Patterson enters the game for K. Lowry,62,74
229,3,1:59.0,N. Vonleh makes 3-pt jump shot from 25 ft (assist by G. Henderson),,65,74
230,3,1:39.0,,D. DeRozan makes 2-pt jump shot from 18 ft,65,76
231,3,1:21.0,N. Vonleh misses 3-pt jump shot from 26 ft,,65,76
232,3,1:20.0,,Defensive rebound by G. Vásquez,65,76
233,3,1:05.0,,D. DeRozan makes 2-pt jump shot from 6 ft,65,78
234,3,0:48.0,Shooting foul by T. Ross (drawn by K. Walker),,65,78
235,3,0:48.0,K. Walker makes free throw 1 of 2,,66,78
236,3,0:48.0,K. Walker makes free throw 2 of 2,,67,78
237,3,0:42.0,,T. Ross misses 3-pt jump shot from 23 ft,67,78
238,3,0:41.0,Defensive rebound by N. Vonleh,,67,78
239,3,0:33.0,K. Walker misses 3-pt jump shot from 26 ft,,67,78
240,3,0:32.0,,Defensive rebound by P. Patterson,67,78
241,3,0:12.0,,T. Ross misses 3-pt jump shot from 24 ft,67,78
242,3,0:11.0,Defensive rebound by N. Vonleh,,67,78
243,4,11:38.0,T. Daniels misses 3-pt jump shot from 28 ft (block by A. Johnson),,67,78
244,4,11:37.0,Offensive rebound by N. Vonleh,,67,78
245,4,11:36.0,Turnover by Team (shot clock),,67,78
246,4,11:13.0,,J. Johnson makes 2-pt jump shot from 18 ft (assist by G. Vásquez),67,80
247,4,11:00.0,B. Roberts misses 3-pt jump shot from 26 ft,,67,80
248,4,10:59.0,Offensive rebound by J. Maxiell,,67,80
249,4,10:58.0,Turnover by J. Maxiell (bad pass),,67,80
250,4,10:41.0,,G. Vásquez misses 2-pt hook shot from 4 ft,67,80
251,4,10:40.0,Defensive rebound by N. Vonleh,,67,80
252,4,10:20.0,T. Daniels makes 2-pt jump shot from 16 ft,,69,80
253,4,10:09.0,,A. Johnson makes 2-pt hook shot from 2 ft (assist by K. Lowry),69,82
254,4,9:52.0,J. Taylor misses 2-pt jump shot from 3 ft,,69,82
255,4,9:51.0,Offensive rebound by J. Taylor,,69,82
256,4,9:47.0,Personal foul by K. Lowry (drawn by J. Maxiell),,69,82
257,4,9:32.0,N. Vonleh misses 2-pt hook shot from 5 ft,,69,82
258,4,9:30.0,,Defensive rebound by P. Patterson,69,82
259,4,9:21.0,,Personal foul by T. Daniels (drawn by A. Johnson),69,82
260,4,9:15.0,,K. Lowry makes 3-pt jump shot from 23 ft (assist by P. Patterson),69,85
261,4,9:14.0,Charlotte full timeout,,69,85
262,4,8:52.0,J. Maxiell makes 2-pt hook shot from 6 ft,,71,85
263,4,8:41.0,,Turnover by G. Vásquez (bad pass; steal by J. Maxiell),71,85
264,4,8:25.0,T. Daniels misses 3-pt jump shot from 26 ft,,71,85
265,4,8:24.0,,Defensive rebound by A. Johnson,71,85
266,4,8:10.0,,K. Lowry makes 3-pt jump shot from 26 ft (assist by G. Vásquez),71,88
267,4,7:51.0,T. Daniels misses 3-pt jump shot from 25 ft,,71,88
268,4,7:50.0,,Defensive rebound by G. Vásquez,71,88
269,4,7:42.0,,K. Lowry misses 3-pt jump shot from 28 ft,71,88
270,4,7:41.0,Defensive rebound by J. Maxiell,,71,88
271,4,7:32.0,T. Daniels misses 3-pt jump shot from 23 ft,,71,88
272,4,7:31.0,,Defensive rebound by A. Johnson,71,88
273,4,7:10.0,,J. Johnson misses 3-pt jump shot from 26 ft,71,88
274,4,7:09.0,Defensive rebound by N. Vonleh,,71,88
275,4,7:00.0,B. Roberts misses 3-pt jump shot from 25 ft,,71,88
276,4,6:58.0,,Defensive rebound by G. Vásquez,71,88
277,4,6:43.0,,J. Johnson misses 3-pt jump shot from 25 ft,71,88
278,4,6:42.0,Defensive rebound by N. Vonleh,,71,88
279,4,6:25.0,Personal foul by J. Johnson (drawn by N. Vonleh),,71,88
280,4,6:15.0,N. Vonleh misses 2-pt layup from 4 ft (block by P. Patterson),,71,88
281,4,6:15.0,Offensive rebound by Team,,71,88
282,4,6:13.0,B. Roberts makes 3-pt jump shot from 23 ft (assist by J. Taylor),,74,88
283,4,5:49.0,,G. Vásquez misses 3-pt jump shot from 23 ft,74,88
284,4,5:48.0,Defensive rebound by J. Maxiell,,74,88
285,4,5:38.0,J. Taylor misses 3-pt jump shot from 25 ft,,74,88
286,4,5:37.0,,Defensive rebound by K. Lowry,74,88
287,4,5:24.0,,K. Lowry misses 2-pt layup from 2 ft (block by N. Vonleh),74,88
288,4,5:23.0,,Offensive rebound by Team,74,88
289,4,5:23.0,Official timeout,,74,88
290,4,5:11.0,,K. Lowry misses 2-pt jump shot from 21 ft,74,88
291,4,5:10.0,,Offensive rebound by J. Johnson,74,88
292,4,5:08.0,,J. Johnson makes 2-pt dunk at rim,74,90
293,4,4:54.0,Personal foul by G. Vásquez (drawn by B. Roberts),,74,90
294,4,4:39.0,Turnover by Team (shot clock),,74,90
295,4,4:24.0,,J. Johnson misses 2-pt jump shot from 3 ft,74,90
296,4,4:23.0,Defensive rebound by J. Maxiell,,74,90
297,4,4:16.0,Turnover by N. Vonleh (lost ball; steal by P. Patterson),,74,90
298,4,4:04.0,,Turnover by K. Lowry (bad pass; steal by B. Roberts),74,90
299,4,3:57.0,T. Daniels makes 3-pt jump shot from 25 ft (assist by B. Roberts),,77,90
300,4,3:36.0,,G. Vásquez misses 2-pt jump shot from 7 ft,77,90
301,4,3:36.0,Defensive rebound by Team,,77,90
302,4,3:36.0,,T. Ross enters the game for J. Johnson,77,90
303,4,3:36.0,B. Biyombo enters the game for J. Maxiell,,77,90
304,4,3:25.0,J. Taylor makes 2-pt layup at rim,,79,90
305,4,3:04.0,,K. Lowry misses 2-pt layup from 4 ft (block by B. Biyombo),79,90
306,4,3:02.0,,Offensive rebound by Team,79,90
307,4,3:02.0,,Toronto full timeout,79,90
308,4,3:02.0,,D. DeRozan enters the game for K. Lowry,79,90
309,4,2:52.0,,T. Ross misses 3-pt jump shot from 23 ft,79,90
310,4,2:51.0,,Offensive rebound by D. DeRozan,79,90
311,4,2:33.0,,D. DeRozan misses 2-pt jump shot from 17 ft,79,90
312,4,2:32.0,Defensive rebound by N. Vonleh,,79,90
313,4,2:24.0,B. Roberts misses 2-pt jump shot from 7 ft,,79,90
314,4,2:23.0,,Defensive rebound by D. DeRozan,79,90
315,4,2:04.0,,A. Johnson misses 2-pt jump shot from 6 ft,79,90
316,4,2:03.0,,Offensive rebound by A. Johnson,79,90
317,4,1:44.0,,T. Ross misses 3-pt jump shot from 24 ft,79,90
318,4,1:43.0,Defensive rebound by N. Vonleh,,79,90
319,4,1:40.0,Shooting block foul by G. Vásquez (drawn by T. Daniels),,79,90
320,4,1:40.0,T. Daniels makes free throw 1 of 2,,80,90
321,4,1:40.0,T. Daniels makes free throw 2 of 2,,81,90
322,4,1:19.0,,D. DeRozan makes 2-pt jump shot from 18 ft,81,92
323,4,1:09.0,T. Daniels makes 3-pt jump shot from 28 ft (assist by B. Roberts),,84,92
324,4,1:00.0,,Personal foul by J. Taylor (drawn by A. Johnson),84,92
325,4,0:50.0,,G. Vásquez misses 2-pt jump shot from 12 ft,84,92
326,4,0:49.0,Defensive rebound by B. Biyombo,,84,92
327,4,0:40.0,B. Roberts misses 3-pt jump shot from 28 ft,,84,92
328,4,0:39.0,,Defensive rebound by A. Johnson,84,92
329,4,0:16.0,,D. DeRozan misses 3-pt jump shot from 25 ft,84,92
330,4,0:15.0,Defensive rebound by N. Vonleh,,84,92
331,4,0:08.0,T. Daniels makes 3-pt jump shot from 28 ft,,87,92
