,QUARTER,TIME_REMAINING,BOSTON_ACTION,CLEVELAND_ACTION,BOSTON_SCORE,CLEVELAND_SCORE
173,2,4:31.0,B. Bass makes 2-pt jump shot from 16 ft (assist by E. Turner),,30,45
174,2,4:01.0,,J. Smith makes 3-pt jump shot from 27 ft (assist by M. Dellavedova),30,48
175,2,3:44.0,B. Bass makes 2-pt jump shot from 15 ft (assist by A. Bradley),,32,48
176,2,3:35.0,,Shooting foul by A. Bradley (drawn by K. Irving),32,48
177,2,3:35.0,,K. Irving makes free throw 1 of 2,32,49
178,2,3:35.0,,T. Thompson enters the game for T. Mozgov,32,49
179,2,3:35.0,,L. James enters the game for M. Dellavedova,32,49
180,2,3:35.0,,K. Irving makes free throw 2 of 2,32,50
181,2,3:23.0,S. Randolph misses 2-pt hook shot from 7 ft,,32,50
182,2,3:22.0,Offensive rebound by B. Bass,,32,50
183,2,3:22.0,B. Bass makes 2-pt dunk at rim,,34,50
184,2,3:01.0,,J. Smith makes 3-pt jump shot from 25 ft (assist by K. Irving),34,53
185,2,2:42.0,S. Randolph misses 2-pt jump shot from 4 ft,,34,53
186,2,2:40.0,,Defensive rebound by T. Thompson,34,53
187,2,2:37.0,,J. Smith makes 2-pt dunk at rim (assist by K. Love),34,55
188,2,2:37.0,Boston full timeout,,34,55
189,2,2:37.0,I. Thomas enters the game for M. Smart,,34,55
190,2,2:19.0,Personal foul by J. Smith (drawn by B. Bass),,34,55
191,2,2:19.0,,I. Shumpert enters the game for J. Smith,34,55
192,2,2:03.0,I. Thomas misses 2-pt jump shot from 22 ft,,34,55
193,2,2:02.0,,Defensive rebound by T. Thompson,34,55
194,2,1:53.0,,L. James makes 2-pt jump shot from 9 ft,34,57
195,2,1:37.0,B. Bass misses 2-pt jump shot from 17 ft,,34,57
196,2,1:36.0,,Defensive rebound by K. Love,34,57
197,2,1:23.0,,K. Irving makes 2-pt jump shot from 7 ft,34,59
198,2,1:08.0,A. Bradley misses 2-pt jump shot from 10 ft,,34,59
199,2,1:07.0,,Defensive rebound by K. Love,34,59
200,2,1:00.0,,K. Love misses 3-pt jump shot from 26 ft,34,59
201,2,0:59.0,Defensive rebound by S. Randolph,,34,59
202,2,0:53.0,I. Thomas makes 2-pt layup from 1 ft,,36,59
203,2,0:48.0,,Turnover by L. James (bad pass),36,59
204,2,0:37.0,Turnover by I. Thomas (lost ball; steal by L. James),,36,59
205,2,0:33.0,,L. James makes 2-pt layup from 2 ft,36,61
206,2,0:09.0,E. Turner misses 2-pt jump shot from 9 ft,,36,61
207,2,0:08.0,Offensive rebound by S. Randolph,,36,61
208,2,0:04.0,A. Bradley misses 3-pt jump shot from 24 ft,,36,61
209,2,0:03.0,,Defensive rebound by Team,36,61
210,2,0:03.0,,Cleveland full timeout,36,61
211,2,0:03.0,M. Smart enters the game for I. Thomas,,36,61
212,2,0:03.0,J. Crowder enters the game for S. Randolph,,36,61
213,2,0:02.0,,Turnover by T. Thompson (step out of bounds),36,61
214,2,0:02.0,Boston full timeout,,36,61
215,2,0:02.0,,M. Dellavedova enters the game for K. Irving,36,61
216,2,0:02.0,I. Thomas enters the game for B. Bass,,36,61
217,2,0:01.0,Turnover by E. Turner (bad pass; steal by L. James),,36,61
218,2,0:00.0,,L. James misses 3-pt jump shot from 41 ft,36,61
219,2,0:00.0,,Offensive rebound by Team,36,61
220,3,11:42.0,,K. Love misses 3-pt jump shot from 26 ft,36,61
221,3,11:41.0,Defensive rebound by T. Zeller,,36,61
222,3,11:22.0,M. Smart misses 2-pt jump shot from 8 ft,,36,61
223,3,11:21.0,,Defensive rebound by J. Smith,36,61
224,3,11:15.0,,L. James misses 2-pt jump shot from 12 ft,36,61
225,3,11:12.0,Defensive rebound by T. Zeller,,36,61
226,3,11:06.0,E. Turner misses 2-pt jump shot from 5 ft,,36,61
227,3,11:03.0,,Defensive rebound by K. Love,36,61
228,3,10:44.0,,L. James makes 2-pt layup from 1 ft,36,63
229,3,10:27.0,Shooting foul by T. Mozgov (drawn by M. Smart),,36,63
230,3,10:27.0,M. Smart makes free throw 1 of 2,,37,63
231,3,10:27.0,M. Smart makes free throw 2 of 2,,38,63
232,3,10:09.0,,T. Mozgov makes 2-pt hook shot from 6 ft (assist by K. Love),38,65
233,3,9:58.0,E. Turner makes 2-pt jump shot from 16 ft,,40,65
234,3,9:38.0,,K. Irving misses 3-pt jump shot from 27 ft,40,65
235,3,9:37.0,Defensive rebound by E. Turner,,40,65
236,3,9:32.0,B. Bass makes 2-pt dunk at rim (assist by E. Turner),,42,65
237,3,9:14.0,,K. Love makes 3-pt jump shot from 25 ft (assist by K. Irving),42,68
238,3,9:02.0,B. Bass misses 2-pt jump shot from 16 ft,,42,68
239,3,9:01.0,,Defensive rebound by L. James,42,68
240,3,8:58.0,Violation by B. Bass (def goaltending),,42,68
241,3,8:58.0,,K. Love makes 2-pt layup from 1 ft (assist by L. James),42,70
242,3,8:41.0,B. Bass misses 2-pt hook shot from 6 ft,,42,70
243,3,8:40.0,Offensive rebound by B. Bass,,42,70
244,3,8:39.0,Turnover by B. Bass (lost ball; steal by J. Smith),,42,70
245,3,8:37.0,,Personal foul by A. Bradley (drawn by J. Smith),42,70
246,3,8:20.0,,K. Irving makes 2-pt layup from 1 ft (assist by K. Love),42,72
247,3,8:16.0,Turnover by E. Turner (bad pass; steal by K. Irving),,42,72
248,3,8:12.0,,Shooting foul by E. Turner (drawn by K. Love),42,72
249,3,8:12.0,,K. Love makes free throw 1 of 2,42,73
250,3,8:12.0,I. Thomas enters the game for M. Smart,,42,73
251,3,8:12.0,J. Jerebko enters the game for T. Zeller,,42,73
252,3,8:12.0,,K. Love makes free throw 2 of 2,42,74
253,3,7:54.0,I. Thomas misses 2-pt layup from 1 ft (block by T. Mozgov),,42,74
254,3,7:52.0,,Defensive rebound by K. Irving,42,74
255,3,7:49.0,,L. James makes 2-pt layup from 2 ft (assist by K. Irving),42,76
256,3,7:30.0,B. Bass misses 2-pt layup from 2 ft,,42,76
257,3,7:29.0,,Defensive rebound by J. Smith,42,76
258,3,7:22.0,,L. James misses 2-pt layup from 2 ft,42,76
259,3,7:22.0,Defensive rebound by J. Jerebko,,42,76
260,3,7:22.0,Personal foul by K. Irving (drawn by J. Jerebko),,42,76
261,3,7:11.0,A. Bradley makes 2-pt jump shot from 20 ft (assist by J. Jerebko),,44,76
262,3,6:48.0,,T. Mozgov misses 2-pt jump shot from 9 ft,44,76
263,3,6:45.0,Defensive rebound by J. Jerebko,,44,76
264,3,6:42.0,Personal foul by T. Mozgov (drawn by E. Turner),,44,76
265,3,6:25.0,B. Bass misses 2-pt jump shot from 8 ft (block by T. Mozgov),,44,76
266,3,6:24.0,Offensive rebound by B. Bass,,44,76
267,3,6:23.0,Turnover by Team (shot clock),,44,76
268,3,6:16.0,J. Young enters the game for A. Bradley,,44,76
269,3,5:57.0,,L. James makes 2-pt jump shot from 17 ft,44,78
270,3,5:44.0,B. Bass makes 3-pt jump shot from 23 ft (assist by I. Thomas),,47,78
271,3,5:27.0,,L. James misses 2-pt jump shot from 3 ft,47,78
272,3,5:26.0,,Offensive rebound by T. Mozgov,47,78
273,3,5:09.0,,L. James misses 2-pt jump shot from 15 ft,47,78
274,3,5:06.0,,Offensive rebound by T. Mozgov,47,78
275,3,5:05.0,,T. Mozgov makes 2-pt layup from 1 ft,47,80
276,3,4:50.0,I. Thomas misses 2-pt jump shot from 7 ft,,47,80
277,3,4:48.0,,Defensive rebound by T. Mozgov,47,80
278,3,4:41.0,,K. Irving makes 2-pt jump shot from 6 ft (assist by L. James),47,82
279,3,4:41.0,Boston full timeout,,47,82
280,3,4:41.0,,T. Thompson enters the game for L. James,47,82
281,3,4:41.0,,I. Shumpert enters the game for K. Love,47,82
282,3,4:35.0,Personal foul by J. Smith (drawn by I. Thomas),,47,82
283,3,4:26.0,Personal foul by I. Shumpert (drawn by I. Thomas),,47,82
284,3,4:26.0,I. Thomas makes free throw 1 of 2,,48,82
285,3,4:26.0,I. Thomas makes free throw 2 of 2,,49,82
286,3,4:12.0,,J. Smith makes 2-pt jump shot from 7 ft (assist by T. Mozgov),49,84
287,3,3:59.0,Turnover by B. Bass (step out of bounds),,49,84
288,3,3:47.0,,J. Smith makes 2-pt jump shot from 22 ft (assist by T. Mozgov),49,86
289,3,3:37.0,J. Jerebko misses 3-pt jump shot from 27 ft,,49,86
290,3,3:36.0,,Defensive rebound by T. Thompson,49,86
291,3,3:26.0,,T. Mozgov makes 2-pt layup at rim (assist by K. Irving),49,88
292,3,3:16.0,Shooting foul by T. Mozgov (drawn by I. Thomas),,49,88
293,3,3:16.0,I. Thomas makes free throw 1 of 2,,50,88
294,3,3:16.0,,M. Dellavedova enters the game for K. Irving,50,88
295,3,3:16.0,J. Crowder enters the game for B. Bass,,50,88
296,3,3:16.0,I. Thomas misses free throw 2 of 2,,50,88
297,3,3:15.0,,Defensive rebound by T. Thompson,50,88
298,3,3:03.0,,Personal foul by E. Turner (drawn by J. Smith),50,88
299,3,3:03.0,L. Datome enters the game for E. Turner,,50,88
300,3,3:03.0,,J. Jones enters the game for T. Mozgov,50,88
301,3,2:57.0,,J. Smith misses 3-pt jump shot from 25 ft,50,88
302,3,2:56.0,Defensive rebound by J. Young,,50,88
303,3,2:49.0,J. Crowder misses 3-pt jump shot from 25 ft,,50,88
304,3,2:48.0,,Defensive rebound by I. Shumpert,50,88
305,3,2:40.0,,Turnover by I. Shumpert (bad pass),50,88
306,3,2:40.0,,Cleveland full timeout,50,88
307,3,2:40.0,,J. Harris enters the game for J. Smith,50,88
308,3,2:40.0,G. Wallace enters the game for J. Young,,50,88
309,3,2:22.0,,Violation by T. Thompson (def goaltending),50,88
310,3,2:22.0,J. Crowder makes 2-pt jump shot from 11 ft (assist by I. Thomas),,52,88
311,3,2:06.0,,I. Shumpert misses 2-pt jump shot from 8 ft,52,88
312,3,2:04.0,Defensive rebound by L. Datome,,52,88
313,3,2:00.0,I. Thomas misses 2-pt jump shot from 5 ft,,52,88
314,3,1:56.0,,Defensive rebound by J. Jones,52,88
315,3,1:45.0,,J. Jones makes 3-pt jump shot from 26 ft (assist by M. Dellavedova),52,91
316,3,1:29.0,Shooting foul by J. Harris (drawn by J. Crowder),,52,91
317,3,1:29.0,J. Crowder makes free throw 1 of 2,,53,91
318,3,1:29.0,J. Crowder misses free throw 2 of 2,,53,91
319,3,1:28.0,,Defensive rebound by T. Thompson,53,91
320,3,1:15.0,,Personal foul by J. Jerebko (drawn by T. Thompson),53,91
321,3,1:04.0,,T. Thompson makes 2-pt jump shot from 7 ft (assist by J. Jones),53,93
322,3,0:46.0,I. Thomas misses 3-pt jump shot from 25 ft,,53,93
323,3,0:45.0,,Defensive rebound by M. Dellavedova,53,93
324,3,0:37.0,,J. Jones misses 3-pt jump shot from 28 ft,53,93
325,3,0:36.0,Defensive rebound by L. Datome,,53,93
326,3,0:30.0,J. Crowder misses 2-pt jump shot from 22 ft,,53,93
327,3,0:28.0,,Defensive rebound by M. Dellavedova,53,93
328,3,0:10.0,,T. Thompson makes 2-pt dunk at rim (assist by M. Dellavedova),53,95
329,3,0:00.0,I. Thomas misses 3-pt jump shot from 26 ft,,53,95
330,3,0:00.0,Offensive rebound by Team,,53,95
331,4,11:48.0,J. Jerebko misses 3-pt jump shot from 26 ft,,53,95
332,4,11:47.0,,Defensive rebound by M. Miller,53,95
333,4,11:26.0,,K. Perkins misses 2-pt jump shot from 6 ft,53,95
334,4,11:24.0,Defensive rebound by L. Datome,,53,95
335,4,11:18.0,L. Datome makes 3-pt jump shot from 25 ft (assist by P. Pressey),,56,95
336,4,10:58.0,,J. Harris makes 3-pt jump shot from 25 ft (assist by J. Jones),56,98
337,4,10:41.0,P. Pressey misses 3-pt jump shot from 27 ft,,56,98
338,4,10:39.0,,Defensive rebound by J. Jones,56,98
339,4,10:21.0,,K. Perkins misses 2-pt jump shot from 5 ft (block by J. Jerebko),56,98
340,4,10:20.0,,Offensive rebound by K. Perkins,56,98
341,4,10:19.0,,K. Perkins makes 2-pt hook shot from 1 ft,56,100
342,4,10:02.0,Personal foul by J. Harris (drawn by J. Crowder),,56,100
343,4,9:47.0,P. Pressey makes 3-pt jump shot from 25 ft (assist by J. Crowder),,59,100
344,4,9:24.0,,K. Perkins misses 2-pt hook shot from 5 ft,59,100
345,4,9:22.0,Defensive rebound by G. Wallace,,59,100
346,4,9:08.0,J. Jerebko misses 2-pt jump shot from 9 ft,,59,100
347,4,9:06.0,Offensive rebound by G. Wallace,,59,100
348,4,8:59.0,J. Jerebko makes 3-pt jump shot from 27 ft (assist by P. Pressey),,62,100
349,4,8:42.0,,M. Dellavedova misses 2-pt jump shot from 8 ft,62,100
350,4,8:41.0,Defensive rebound by L. Datome,,62,100
351,4,8:32.0,L. Datome makes 2-pt layup at rim (assist by P. Pressey),,64,100
352,4,8:11.0,,Shooting foul by J. Jerebko (drawn by J. Jones),64,100
353,4,8:11.0,Official timeout,,64,100
354,4,8:11.0,J. Young enters the game for J. Crowder,,64,100
355,4,8:11.0,,J. Jones makes free throw 1 of 2,64,101
356,4,8:11.0,,J. Jones makes free throw 2 of 2,64,102
357,4,7:53.0,L. Datome makes 2-pt jump shot from 11 ft (assist by J. Jerebko),,66,102
358,4,7:37.0,,M. Dellavedova misses 2-pt jump shot from 4 ft (block by P. Pressey),66,102
359,4,7:34.0,,Offensive rebound by M. Dellavedova,66,102
360,4,7:32.0,,J. Harris misses 3-pt jump shot from 26 ft,66,102
361,4,7:30.0,Defensive rebound by G. Wallace,,66,102
362,4,7:26.0,Personal foul by J. Jones (drawn by G. Wallace),,66,102
363,4,7:08.0,L. Datome misses 2-pt jump shot from 15 ft,,66,102
364,4,7:06.0,,Defensive rebound by J. Jones,66,102
365,4,6:45.0,,M. Miller misses 3-pt jump shot from 29 ft,66,102
366,4,6:45.0,Defensive rebound by Team,,66,102
367,4,6:35.0,Turnover by J. Jerebko (bad pass; steal by K. Perkins),,66,102
368,4,6:27.0,,M. Dellavedova misses 3-pt jump shot from 26 ft,66,102
369,4,6:26.0,Defensive rebound by G. Wallace,,66,102
370,4,6:19.0,G. Wallace misses 2-pt jump shot from 6 ft,,66,102
371,4,6:18.0,Offensive rebound by J. Jerebko,,66,102
372,4,6:18.0,J. Jerebko misses 2-pt tip-in at rim,,66,102
373,4,6:17.0,Offensive rebound by J. Jerebko,,66,102
374,4,6:17.0,J. Jerebko misses 2-pt tip-in at rim,,66,102
375,4,6:15.0,,Defensive rebound by J. Harris,66,102
376,4,6:01.0,,Offensive foul by K. Perkins (drawn by J. Jerebko),66,102
377,4,6:01.0,,Turnover by K. Perkins (offensive foul),66,102
378,4,6:01.0,S. Randolph enters the game for J. Jerebko,,66,102
379,4,5:45.0,J. Young makes 3-pt jump shot from 25 ft (assist by S. Randolph),,69,102
380,4,5:34.0,,Personal foul by P. Pressey (drawn by M. Dellavedova),69,102
381,4,5:34.0,,Cleveland full timeout,69,102
382,4,5:22.0,,Offensive foul by K. Perkins (drawn by L. Datome),69,102
383,4,5:22.0,,Turnover by K. Perkins (offensive foul),69,102
384,4,5:11.0,Offensive foul by L. Datome (drawn by J. Jones),,69,102
385,4,5:11.0,Turnover by L. Datome (offensive foul),,69,102
386,4,4:57.0,,Turnover by J. Harris (step out of bounds),69,102
387,4,4:46.0,P. Pressey makes 2-pt jump shot from 21 ft,,71,102
388,4,4:24.0,,K. Perkins misses 2-pt hook shot from 7 ft,71,102
