,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,NEW YORK_ACTION,MILWAUKEE_SCORE,NEW YORK_SCORE
77,1,2:57.0,Defensive rebound by J. Dudley,,17,17
78,1,2:44.0,B. Knight misses 2-pt jump shot from 18 ft,,17,17
79,1,2:42.0,Offensive rebound by G. Antetokounmpo,,17,17
80,1,2:38.0,B. Knight misses 3-pt jump shot from 24 ft,,17,17
81,1,2:37.0,Offensive rebound by K. Middleton,,17,17
82,1,2:37.0,K. Middleton makes 2-pt layup from 1 ft,,19,17
83,1,2:37.0,Shooting foul by T. Wear (drawn by K. Middleton),,19,17
84,1,2:37.0,Milwaukee full timeout,,19,17
85,1,2:37.0,O. Mayo enters the game for B. Knight,,19,17
86,1,2:37.0,J. Bayless enters the game for O. Mayo,,19,17
87,1,2:37.0,K. Middleton makes free throw 1 of 1,,20,17
88,1,2:18.0,,T. Hardaway makes 2-pt layup from 2 ft (assist by S. Larkin),20,19
89,1,2:03.0,G. Antetokounmpo misses 2-pt layup from 1 ft (block by T. Wear),,20,19
90,1,2:03.0,O. Mayo enters the game for K. Middleton,,20,19
91,1,2:02.0,,Defensive rebound by Team,20,19
92,1,1:50.0,,Turnover by T. Hardaway (bad pass; steal by J. Dudley),20,19
93,1,1:35.0,O. Mayo misses 3-pt jump shot from 23 ft,,20,19
94,1,1:34.0,,Defensive rebound by T. Wear,20,19
95,1,1:18.0,,T. Wear makes 2-pt jump shot from 8 ft,20,21
96,1,0:59.0,Turnover by J. Henson (bad pass),,20,21
97,1,0:59.0,,C. Early enters the game for T. Hardaway,20,21
98,1,0:42.0,,Turnover by T. Wear (lost ball),20,21
99,1,0:23.0,J. Henson makes 2-pt layup at rim (assist by G. Antetokounmpo),,22,21
100,1,0:01.0,,S. Larkin misses 2-pt jump shot from 17 ft,22,21
101,1,0:00.0,,Offensive rebound by Team,22,21
102,2,11:43.0,J. Henson makes 2-pt layup from 1 ft (assist by O. Mayo),,24,21
103,2,11:36.0,,Personal foul by K. Marshall (drawn by P. Prigioni),24,21
104,2,11:30.0,,Turnover by S. Larkin (bad pass; steal by J. Dudley),24,21
105,2,11:22.0,Turnover by J. Dudley (lost ball),,24,21
106,2,11:02.0,,S. Larkin makes 2-pt layup from 1 ft (assist by T. Wear),24,23
107,2,10:42.0,K. Marshall misses 3-pt jump shot from 23 ft,,24,23
108,2,10:39.0,,Defensive rebound by P. Prigioni,24,23
109,2,10:34.0,,Turnover by P. Prigioni (lost ball; steal by O. Mayo),24,23
110,2,10:29.0,K. Marshall makes 2-pt layup from 1 ft (assist by J. Bayless),,26,23
111,2,10:16.0,,J. Smith misses 2-pt jump shot from 3 ft,26,23
112,2,10:14.0,Defensive rebound by J. Henson,,26,23
113,2,10:08.0,O. Mayo makes 2-pt layup from 2 ft (assist by J. Bayless),,28,23
114,2,9:58.0,,Personal foul by J. Henson (drawn by J. Smith),28,23
115,2,9:58.0,,Q. Acy enters the game for J. Smith,28,23
116,2,9:58.0,,J. Smith enters the game for T. Wear,28,23
117,2,9:58.0,Z. Pachulia enters the game for J. Henson,,28,23
118,2,9:42.0,,J. Smith misses 3-pt jump shot from 24 ft,28,23
119,2,9:40.0,Defensive rebound by Team,,28,23
120,2,9:32.0,O. Mayo makes 2-pt jump shot from 16 ft (assist by J. Bayless),,30,23
121,2,9:19.0,,Turnover by J. Smith (bad pass),30,23
122,2,9:09.0,Turnover by Z. Pachulia (lost ball),,30,23
123,2,8:48.0,,Q. Acy misses 2-pt jump shot from 12 ft,30,23
124,2,8:46.0,Defensive rebound by O. Mayo,,30,23
125,2,8:44.0,Shooting foul by Q. Acy (drawn by K. Marshall),,30,23
126,2,8:44.0,Official timeout,,30,23
127,2,8:44.0,,C. Aldrich enters the game for P. Prigioni,30,23
128,2,8:44.0,,T. Hardaway enters the game for C. Early,30,23
129,2,8:44.0,K. Marshall makes free throw 1 of 2,,31,23
130,2,8:44.0,K. Marshall makes free throw 2 of 2,,32,23
131,2,8:23.0,,Turnover by C. Aldrich (bad pass),32,23
132,2,8:08.0,Turnover by K. Marshall (bad pass; steal by C. Aldrich),,32,23
133,2,7:55.0,,Personal foul by O. Mayo (drawn by J. Smith),32,23
134,2,7:47.0,,J. Smith makes 3-pt jump shot from 23 ft (assist by Q. Acy),32,26
135,2,7:30.0,Z. Pachulia misses 2-pt hook shot from 2 ft,,32,26
136,2,7:28.0,,Defensive rebound by C. Aldrich,32,26
137,2,7:28.0,,Personal foul by Z. Pachulia (drawn by C. Aldrich),32,26
138,2,7:28.0,J. O'Bryant enters the game for J. Dudley,,32,26
139,2,7:28.0,,J. Calderón enters the game for S. Larkin,32,26
140,2,7:13.0,,C. Aldrich misses 2-pt hook shot from 5 ft,32,26
141,2,7:11.0,Defensive rebound by O. Mayo,,32,26
142,2,7:05.0,O. Mayo misses 3-pt jump shot from 24 ft,,32,26
143,2,7:03.0,,Defensive rebound by Q. Acy,32,26
144,2,6:51.0,,J. Smith misses 2-pt jump shot from 17 ft,32,26
145,2,6:49.0,Defensive rebound by K. Marshall,,32,26
146,2,6:45.0,O. Mayo misses 2-pt jump shot from 5 ft,,32,26
147,2,6:43.0,,Defensive rebound by Q. Acy,32,26
148,2,6:37.0,,J. Calderón misses 3-pt jump shot from 24 ft,32,26
149,2,6:35.0,Defensive rebound by J. Bayless,,32,26
150,2,6:18.0,Z. Pachulia makes 2-pt jump shot from 13 ft (assist by O. Mayo),,34,26
151,2,6:08.0,,Offensive foul by C. Aldrich (drawn by J. Bayless),34,26
152,2,6:08.0,,Turnover by C. Aldrich (offensive foul),34,26
153,2,5:57.0,O. Mayo misses 2-pt jump shot from 14 ft,,34,26
154,2,5:56.0,,Defensive rebound by Q. Acy,34,26
155,2,5:56.0,Loose ball foul by Z. Pachulia (drawn by Q. Acy),,34,26
156,2,5:56.0,,New York full timeout,34,26
157,2,5:56.0,G. Antetokounmpo enters the game for Z. Pachulia,,34,26
158,2,5:56.0,B. Knight enters the game for O. Mayo,,34,26
159,2,5:56.0,,Q. Acy misses free throw 1 of 2,34,26
160,2,5:56.0,,Offensive rebound by Team,34,26
161,2,5:56.0,,Q. Acy makes free throw 2 of 2,34,27
162,2,5:43.0,J. O'Bryant misses 2-pt layup from 2 ft (block by T. Hardaway),,34,27
163,2,5:42.0,Offensive rebound by Team,,34,27
164,2,5:37.0,J. O'Bryant misses 2-pt jump shot from 13 ft,,34,27
165,2,5:35.0,,Defensive rebound by J. Smith,34,27
166,2,5:28.0,,J. Smith misses 2-pt jump shot from 12 ft,34,27
167,2,5:27.0,Defensive rebound by K. Marshall,,34,27
168,2,5:19.0,B. Knight makes 2-pt dunk at rim (assist by K. Marshall),,36,27
169,2,5:03.0,,Personal foul by J. Bayless (drawn by T. Hardaway),36,27
170,2,5:03.0,,T. Hardaway misses free throw 1 of 2,36,27
171,2,5:03.0,,Offensive rebound by Team,36,27
172,2,5:03.0,,T. Hardaway makes free throw 2 of 2,36,28
173,2,4:47.0,K. Marshall makes 2-pt layup from 1 ft,,38,28
174,2,4:32.0,,T. Hardaway misses 3-pt jump shot from 24 ft,38,28
175,2,4:30.0,Defensive rebound by G. Antetokounmpo,,38,28
176,2,4:26.0,Shooting foul by J. Calderón (drawn by B. Knight),,38,28
177,2,4:26.0,B. Knight makes free throw 1 of 2,,39,28
178,2,4:26.0,B. Knight makes free throw 2 of 2,,40,28
179,2,4:16.0,,Personal foul by G. Antetokounmpo (drawn by J. Calderón),40,28
180,2,4:16.0,,J. Calderón makes free throw 1 of 2,40,29
181,2,4:16.0,,J. Calderón makes free throw 2 of 2,40,30
182,2,3:59.0,J. O'Bryant misses 2-pt jump shot from 18 ft,,40,30
183,2,3:57.0,,Defensive rebound by C. Aldrich,40,30
184,2,3:41.0,,Turnover by C. Aldrich (bad pass),40,30
185,2,3:41.0,K. Middleton enters the game for K. Marshall,,40,30
186,2,3:31.0,Turnover by B. Knight (lost ball; steal by Q. Acy),,40,30
187,2,3:27.0,,Q. Acy makes 2-pt dunk at rim,40,32
188,2,3:08.0,Shooting foul by T. Hardaway (drawn by G. Antetokounmpo),,40,32
189,2,3:08.0,G. Antetokounmpo makes free throw 1 of 2,,41,32
190,2,3:08.0,,J. Smith enters the game for C. Aldrich,41,32
191,2,3:08.0,G. Antetokounmpo makes free throw 2 of 2,,42,32
192,2,2:59.0,,Personal foul by J. Bayless (drawn by J. Calderón),42,32
193,2,2:59.0,Milwaukee full timeout,,42,32
194,2,2:59.0,,T. Wear enters the game for J. Smith,42,32
195,2,2:59.0,J. Dudley enters the game for J. O'Bryant,,42,32
196,2,2:59.0,,J. Calderón makes free throw 1 of 2,42,33
197,2,2:59.0,,J. Calderón makes free throw 2 of 2,42,34
198,2,2:36.0,Offensive foul by G. Antetokounmpo (drawn by Q. Acy),,42,34
199,2,2:36.0,Turnover by G. Antetokounmpo (offensive foul),,42,34
200,2,2:19.0,,J. Smith makes 2-pt jump shot from 20 ft,42,36
201,2,1:59.0,J. Bayless misses 2-pt jump shot from 16 ft,,42,36
202,2,1:57.0,,Defensive rebound by Q. Acy,42,36
203,2,1:38.0,,Q. Acy misses 3-pt jump shot from 25 ft,42,36
204,2,1:36.0,Defensive rebound by K. Middleton,,42,36
205,2,1:28.0,J. Bayless makes 3-pt jump shot from 23 ft (assist by B. Knight),,45,36
206,2,1:08.0,,J. Smith misses 2-pt jump shot from 16 ft,45,36
207,2,1:06.0,Defensive rebound by J. Bayless,,45,36
208,2,1:00.0,J. Dudley misses 3-pt jump shot from 25 ft,,45,36
209,2,0:58.0,,Defensive rebound by J. Calderón,45,36
210,2,0:55.0,,Q. Acy makes 2-pt dunk at rim (assist by J. Calderón),45,38
211,2,0:38.0,K. Marshall enters the game for G. Antetokounmpo,,45,38
212,2,0:38.0,,S. Larkin enters the game for T. Hardaway,45,38
213,2,0:31.0,Turnover by J. Dudley (lost ball; steal by J. Calderón),,45,38
214,2,0:21.0,,New York full timeout,45,38
215,2,0:05.0,,T. Wear misses 2-pt jump shot from 20 ft,45,38
216,2,0:03.0,Defensive rebound by J. Dudley,,45,38
217,3,11:44.0,K. Middleton misses 2-pt jump shot from 21 ft,,45,38
218,3,11:41.0,,Defensive rebound by J. Smith,45,38
219,3,11:25.0,,Turnover by C. Aldrich (lost ball; steal by K. Middleton),45,38
220,3,11:15.0,B. Knight misses 2-pt layup from 2 ft,,45,38
221,3,11:13.0,,Defensive rebound by J. Calderón,45,38
222,3,11:00.0,,T. Hardaway misses 2-pt jump shot from 17 ft,45,38
223,3,10:59.0,Defensive rebound by G. Antetokounmpo,,45,38
224,3,10:51.0,J. O'Bryant makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),,47,38
225,3,10:51.0,Shooting foul by Q. Acy (drawn by J. O'Bryant),,47,38
226,3,10:51.0,J. O'Bryant makes free throw 1 of 1,,48,38
227,3,10:32.0,,C. Aldrich misses 2-pt layup from 2 ft,48,38
228,3,10:30.0,,Offensive rebound by Q. Acy,48,38
229,3,10:26.0,,C. Aldrich makes 2-pt dunk at rim (assist by T. Hardaway),48,40
230,3,10:05.0,J. O'Bryant makes 2-pt jump shot from 16 ft (assist by Z. Pachulia),,50,40
231,3,9:49.0,,C. Aldrich makes 2-pt layup from 2 ft (assist by J. Smith),50,42
232,3,9:34.0,Z. Pachulia makes 2-pt jump shot from 10 ft (assist by J. O'Bryant),,52,42
233,3,9:17.0,,T. Hardaway makes 3-pt jump shot from 25 ft (assist by Q. Acy),52,45
234,3,8:55.0,Z. Pachulia makes 2-pt layup from 1 ft (assist by K. Middleton),,54,45
235,3,8:55.0,,Loose ball foul by Q. Acy (drawn by J. O'Bryant),54,45
236,3,8:55.0,J. O'Bryant misses free throw 1 of 1,,54,45
237,3,8:50.0,Offensive rebound by Z. Pachulia,,54,45
238,3,8:38.0,Personal foul by J. Smith (drawn by K. Middleton),,54,45
239,3,8:38.0,,Technical foul by J. Smith,54,45
240,3,8:38.0,B. Knight makes technical free throw,,55,45
241,3,8:38.0,,J. Smith enters the game for C. Aldrich,55,45
242,3,8:38.0,K. Middleton makes free throw 1 of 2,,56,45
243,3,8:38.0,K. Middleton makes free throw 2 of 2,,57,45
244,3,8:28.0,,J. Calderón misses 3-pt jump shot from 24 ft,57,45
245,3,8:26.0,Defensive rebound by G. Antetokounmpo,,57,45
246,3,8:10.0,G. Antetokounmpo makes 3-pt jump shot from 24 ft (assist by K. Middleton),,60,45
247,3,8:07.0,,New York full timeout,60,45
248,3,7:54.0,,J. Calderón misses 3-pt jump shot from 25 ft,60,45
249,3,7:52.0,Defensive rebound by Z. Pachulia,,60,45
250,3,7:41.0,K. Middleton misses 2-pt jump shot from 3 ft,,60,45
251,3,7:39.0,Offensive rebound by J. O'Bryant,,60,45
252,3,7:38.0,J. O'Bryant misses 2-pt jump shot from 5 ft,,60,45
253,3,7:36.0,,Defensive rebound by T. Hardaway,60,45
254,3,7:30.0,,Personal foul by K. Middleton (drawn by J. Smith),60,45
255,3,7:19.0,,J. Smith misses 2-pt jump shot from 16 ft,60,45
256,3,7:18.0,Defensive rebound by G. Antetokounmpo,,60,45
257,3,7:04.0,Z. Pachulia misses 2-pt jump shot from 18 ft,,60,45
258,3,7:02.0,Offensive rebound by G. Antetokounmpo,,60,45
259,3,7:02.0,G. Antetokounmpo misses 2-pt tip-in at rim,,60,45
260,3,7:01.0,Offensive rebound by G. Antetokounmpo,,60,45
261,3,6:52.0,J. O'Bryant misses 2-pt layup from 1 ft,,60,45
262,3,6:50.0,,Defensive rebound by T. Hardaway,60,45
263,3,6:46.0,,T. Hardaway misses 2-pt layup from 1 ft,60,45
264,3,6:43.0,,Offensive rebound by J. Smith,60,45
265,3,6:43.0,,J. Smith misses 2-pt tip-in at rim,60,45
266,3,6:42.0,Defensive rebound by Z. Pachulia,,60,45
267,3,6:39.0,Personal foul by J. Calderón (drawn by B. Knight),,60,45
268,3,6:30.0,Z. Pachulia misses 2-pt jump shot from 11 ft,,60,45
269,3,6:29.0,,Defensive rebound by J. Smith,60,45
270,3,6:12.0,,J. Smith misses 2-pt layup from 2 ft (block by J. O'Bryant),60,45
271,3,6:10.0,,Offensive rebound by J. Smith,60,45
272,3,6:05.0,,J. Smith makes 3-pt jump shot from 24 ft (assist by J. Calderón),60,48
273,3,5:50.0,B. Knight makes 2-pt layup from 2 ft,,62,48
274,3,5:50.0,Shooting foul by J. Calderón (drawn by B. Knight),,62,48
275,3,5:50.0,B. Knight makes free throw 1 of 1,,63,48
276,3,5:32.0,,J. Smith misses 3-pt jump shot from 25 ft,63,48
277,3,5:30.0,Defensive rebound by G. Antetokounmpo,,63,48
278,3,5:23.0,Shooting foul by Q. Acy (drawn by J. O'Bryant),,63,48
279,3,5:23.0,J. O'Bryant misses free throw 1 of 2,,63,48
280,3,5:23.0,Offensive rebound by Team,,63,48
281,3,5:23.0,,C. Aldrich enters the game for Q. Acy,63,48
282,3,5:23.0,,C. Early enters the game for T. Hardaway,63,48
283,3,5:23.0,J. O'Bryant makes free throw 2 of 2,,64,48
284,3,5:02.0,,J. Smith makes 2-pt jump shot from 13 ft (assist by J. Calderón),64,50
285,3,4:44.0,Z. Pachulia misses 2-pt jump shot from 12 ft,,64,50
286,3,4:42.0,Offensive rebound by G. Antetokounmpo,,64,50
287,3,4:42.0,Offensive foul by G. Antetokounmpo (drawn by C. Early),,64,50
288,3,4:42.0,Turnover by G. Antetokounmpo (offensive foul),,64,50
289,3,4:42.0,O. Mayo enters the game for G. Antetokounmpo,,64,50
290,3,4:35.0,,Personal foul by J. O'Bryant (drawn by J. Calderón),64,50
291,3,4:23.0,,J. Smith makes 3-pt jump shot from 24 ft (assist by C. Early),64,53
292,3,4:03.0,K. Middleton makes 3-pt jump shot from 24 ft (assist by B. Knight),,67,53
293,3,3:54.0,,Personal foul by K. Middleton (drawn by J. Smith),67,53
294,3,3:54.0,J. Bayless enters the game for K. Middleton,,67,53
295,3,3:44.0,,C. Early makes 3-pt jump shot from 24 ft (assist by J. Smith),67,56
296,3,3:28.0,Shooting foul by C. Aldrich (drawn by J. O'Bryant),,67,56
297,3,3:28.0,J. O'Bryant makes free throw 1 of 2,,68,56
298,3,3:28.0,,S. Larkin enters the game for J. Calderón,68,56
299,3,3:28.0,J. O'Bryant makes free throw 2 of 2,,69,56
300,3,3:12.0,,C. Aldrich makes 2-pt dunk at rim (assist by J. Smith),69,58
301,3,2:58.0,Z. Pachulia makes 2-pt jump shot from 18 ft (assist by B. Knight),,71,58
302,3,2:38.0,,C. Aldrich makes 2-pt hook shot from 3 ft (assist by C. Early),71,60
303,3,2:22.0,B. Knight makes 3-pt jump shot from 24 ft,,74,60
304,3,2:06.0,,J. Smith makes 2-pt layup from 2 ft (assist by C. Early),74,62
305,3,1:48.0,Turnover by J. Bayless (traveling),,74,62
306,3,1:48.0,Milwaukee full timeout,,74,62
307,3,1:48.0,J. Henson enters the game for Z. Pachulia,,74,62
308,3,1:35.0,,J. Smith misses 2-pt jump shot from 20 ft,74,62
309,3,1:32.0,,Offensive rebound by C. Aldrich,74,62
310,3,1:26.0,,Shooting foul by J. Henson (drawn by J. Smith),74,62
311,3,1:26.0,,J. Smith makes free throw 1 of 2,74,63
312,3,1:26.0,,J. Smith makes free throw 2 of 2,74,64
313,3,1:06.0,B. Knight makes 2-pt layup from 2 ft,,76,64
314,3,0:56.0,,J. Smith misses 2-pt jump shot from 17 ft,76,64
315,3,0:55.0,,Offensive rebound by C. Aldrich,76,64
316,3,0:41.0,,J. Smith misses 2-pt jump shot from 20 ft,76,64
317,3,0:39.0,,Offensive rebound by S. Larkin,76,64
318,3,0:28.0,,C. Early misses 3-pt jump shot from 24 ft (block by O. Mayo),76,64
319,3,0:26.0,Defensive rebound by J. Bayless,,76,64
320,3,0:06.0,O. Mayo misses 3-pt jump shot from 25 ft,,76,64
321,3,0:04.0,,Defensive rebound by C. Aldrich,76,64
322,4,11:39.0,,J. Smith misses 2-pt jump shot from 5 ft,76,64
323,4,11:38.0,,Offensive rebound by J. Smith,76,64
324,4,11:37.0,,S. Larkin misses 3-pt jump shot from 24 ft,76,64
325,4,11:36.0,,Offensive rebound by Team,76,64
326,4,11:36.0,,Turnover by Team (shot clock),76,64
327,4,11:26.0,K. Marshall makes 2-pt layup from 1 ft (assist by J. Bayless),,78,64
328,4,11:26.0,Shooting foul by J. Calderón (drawn by K. Marshall),,78,64
329,4,11:26.0,K. Marshall makes free throw 1 of 1,,79,64
330,4,11:11.0,,T. Hardaway makes 2-pt jump shot from 14 ft (assist by J. Smith),79,66
331,4,10:52.0,Turnover by J. Henson (3 sec),,79,66
332,4,10:42.0,,C. Early misses 2-pt jump shot from 16 ft,79,66
333,4,10:40.0,Defensive rebound by O. Mayo,,79,66
334,4,10:16.0,J. Bayless misses 2-pt jump shot from 16 ft,,79,66
335,4,10:14.0,,Defensive rebound by T. Hardaway,79,66
336,4,10:08.0,,Personal foul by J. Henson (drawn by J. Smith),79,66
337,4,10:02.0,,Personal foul by J. Henson (drawn by J. Smith),79,66
338,4,10:02.0,Z. Pachulia enters the game for J. Henson,,79,66
339,4,9:55.0,,Turnover by C. Early (bad pass; steal by K. Marshall),79,66
340,4,9:53.0,Personal foul by J. Calderón (drawn by J. Bayless),,79,66
341,4,9:39.0,K. Marshall makes 2-pt jump shot from 12 ft,,81,66
342,4,9:28.0,,Turnover by C. Early (traveling),81,66
343,4,9:28.0,,J. Smith enters the game for J. Calderón,81,66
344,4,9:15.0,J. Dudley misses 2-pt jump shot from 17 ft,,81,66
345,4,9:13.0,,Defensive rebound by J. Smith,81,66
346,4,8:58.0,Official timeout,,81,66
347,4,8:49.0,,J. Smith misses 2-pt jump shot from 13 ft,81,66
348,4,8:48.0,,Offensive rebound by Team,81,66
349,4,8:48.0,,Turnover by Team (shot clock),81,66
350,4,8:35.0,K. Marshall makes 2-pt jump shot from 13 ft,,83,66
351,4,8:22.0,,Shooting foul by Z. Pachulia (drawn by J. Smith),83,66
352,4,8:22.0,,J. Smith makes free throw 1 of 2,83,67
353,4,8:22.0,,J. Smith makes free throw 2 of 2,83,68
354,4,8:05.0,J. Bayless misses 3-pt jump shot from 24 ft,,83,68
355,4,8:03.0,,Defensive rebound by C. Early,83,68
356,4,7:55.0,,J. Smith makes 2-pt hook shot from 4 ft,83,70
357,4,7:39.0,O. Mayo misses 3-pt jump shot from 25 ft,,83,70
358,4,7:37.0,,Defensive rebound by J. Smith,83,70
359,4,7:27.0,,J. Smith makes 2-pt jump shot from 18 ft (assist by T. Hardaway),83,72
360,4,7:07.0,J. Bayless misses 3-pt jump shot from 22 ft,,83,72
361,4,7:05.0,Offensive rebound by Z. Pachulia,,83,72
362,4,6:54.0,Shooting foul by J. Smith (drawn by Z. Pachulia),,83,72
363,4,6:54.0,Z. Pachulia makes free throw 1 of 2,,84,72
364,4,6:54.0,Z. Pachulia makes free throw 2 of 2,,85,72
365,4,6:40.0,,C. Early misses 3-pt jump shot from 24 ft,85,72
366,4,6:38.0,Defensive rebound by Z. Pachulia,,85,72
367,4,6:27.0,K. Marshall misses 3-pt jump shot from 24 ft,,85,72
368,4,6:25.0,,Defensive rebound by C. Early,85,72
369,4,6:15.0,,S. Larkin misses 3-pt jump shot from 24 ft,85,72
370,4,6:13.0,Defensive rebound by O. Mayo,,85,72
371,4,6:03.0,,Violation by J. Smith (kicked ball),85,72
372,4,5:53.0,K. Marshall makes 2-pt jump shot from 11 ft,,87,72
373,4,5:35.0,,J. Smith misses 3-pt jump shot from 24 ft,87,72
374,4,5:33.0,Defensive rebound by Z. Pachulia,,87,72
375,4,5:11.0,O. Mayo misses 2-pt jump shot from 4 ft,,87,72
376,4,5:09.0,,Defensive rebound by J. Smith,87,72
377,4,5:04.0,,Shooting foul by Z. Pachulia (drawn by T. Hardaway),87,72
378,4,5:04.0,,New York full timeout,87,72
