,QUARTER,TIME_REMAINING,INDIANA_ACTION,MIAMI_ACTION,INDIANA_SCORE,MIAMI_SCORE
53,1,5:51.0,C. Miles misses 3-pt jump shot from 23 ft,,12,15
54,1,5:50.0,,Defensive rebound by C. Bosh,12,15
55,1,5:44.0,,L. Deng misses 2-pt layup from 1 ft (block by S. Hill),12,15
56,1,5:43.0,Defensive rebound by C. Watson,,12,15
57,1,5:34.0,C. Miles misses 2-pt jump shot from 21 ft,,12,15
58,1,5:33.0,,Defensive rebound by U. Haslem,12,15
59,1,5:28.0,,D. Wade makes 2-pt layup from 1 ft (assist by S. Napier),12,17
60,1,5:28.0,,Shooting foul by D. West (drawn by D. Wade),12,17
61,1,5:28.0,,Miami full timeout,12,17
62,1,5:28.0,R. Stuckey enters the game for C. Miles,,12,17
63,1,5:28.0,,D. Wade makes free throw 1 of 1,12,18
64,1,5:01.0,S. Hill misses 2-pt jump shot from 19 ft,,12,18
65,1,5:00.0,Offensive rebound by C. Watson,,12,18
66,1,4:46.0,R. Stuckey misses 2-pt jump shot from 19 ft,,12,18
67,1,4:45.0,,Defensive rebound by L. Deng,12,18
68,1,4:35.0,,D. Wade misses 2-pt jump shot from 16 ft,12,18
69,1,4:34.0,Defensive rebound by D. West,,12,18
70,1,4:15.0,Turnover by D. West (bad pass; steal by S. Napier),,12,18
71,1,4:10.0,,Turnover by D. Wade (lost ball; steal by R. Stuckey),12,18
72,1,4:05.0,Turnover by D. West (lost ball; steal by D. Wade),,12,18
73,1,4:04.0,,Turnover by D. Wade (dbl dribble),12,18
74,1,4:04.0,Indiana full timeout,,12,18
75,1,4:04.0,D. Rudež enters the game for S. Hill,,12,18
76,1,4:04.0,G. Hill enters the game for C. Watson,,12,18
77,1,4:04.0,,S. Williams enters the game for C. Bosh,12,18
78,1,3:45.0,G. Hill makes 2-pt jump shot from 18 ft,,14,18
79,1,3:34.0,,Personal foul by D. Rudež (drawn by L. Deng),14,18
80,1,3:34.0,,M. Chalmers enters the game for D. Wade,14,18
81,1,3:23.0,,Shooting foul by D. Rudež (drawn by L. Deng),14,18
82,1,3:23.0,,L. Deng makes free throw 1 of 2,14,19
83,1,3:23.0,,L. Deng makes free throw 2 of 2,14,20
84,1,3:06.0,R. Stuckey misses 2-pt jump shot from 15 ft,,14,20
85,1,3:05.0,,Defensive rebound by U. Haslem,14,20
86,1,2:50.0,,S. Williams makes 2-pt layup from 1 ft (assist by S. Napier),14,22
87,1,2:26.0,D. Rudež misses 3-pt jump shot from 25 ft,,14,22
88,1,2:25.0,,Defensive rebound by S. Napier,14,22
89,1,2:09.0,,M. Chalmers misses 3-pt jump shot from 22 ft,14,22
90,1,2:08.0,Defensive rebound by I. Mahinmi,,14,22
91,1,1:54.0,D. West makes 2-pt jump shot from 17 ft (assist by G. Hill),,16,22
92,1,1:40.0,,Turnover by S. Williams (bad pass; steal by D. Rudež),16,22
93,1,1:22.0,G. Hill misses 2-pt jump shot from 20 ft,,16,22
94,1,1:21.0,,Defensive rebound by M. Chalmers,16,22
95,1,1:10.0,,L. Deng makes 2-pt layup at rim (assist by M. Chalmers),16,24
96,1,0:55.0,Turnover by D. Rudež (bad pass),,16,24
97,1,0:55.0,L. Scola enters the game for D. West,,16,24
98,1,0:43.0,,U. Haslem makes 2-pt layup from 2 ft (assist by L. Deng),16,26
99,1,0:29.0,L. Scola makes 2-pt layup at rim,,18,26
100,1,0:09.0,,S. Williams misses 3-pt jump shot from 23 ft,18,26
101,1,0:08.0,Defensive rebound by Team,,18,26
102,1,0:08.0,,Loose ball foul by U. Haslem (drawn by I. Mahinmi),18,26
103,1,0:02.0,G. Hill misses 3-pt jump shot from 27 ft,,18,26
104,1,0:00.0,Offensive rebound by Team,,18,26
105,2,11:42.0,Shooting foul by S. Williams (drawn by L. Scola),,18,26
106,2,11:42.0,L. Scola makes free throw 1 of 2,,19,26
107,2,11:42.0,L. Scola makes free throw 2 of 2,,20,26
108,2,11:25.0,,S. Napier makes 3-pt jump shot from 23 ft (assist by D. Granger),20,29
109,2,11:14.0,Offensive foul by I. Mahinmi (drawn by M. Chalmers),,20,29
110,2,11:14.0,Turnover by I. Mahinmi (offensive foul),,20,29
111,2,10:52.0,,S. Williams makes 2-pt jump shot from 10 ft,20,31
112,2,10:36.0,,Offensive charge foul by R. Stuckey (drawn by U. Haslem),20,31
113,2,10:36.0,Turnover by R. Stuckey (offensive foul),,20,31
114,2,10:22.0,,D. Granger makes 2-pt layup from 1 ft (assist by U. Haslem),20,33
115,2,10:16.0,Indiana full timeout,,20,33
116,2,10:07.0,Turnover by I. Mahinmi (bad pass; steal by M. Chalmers),,20,33
117,2,9:50.0,,D. Granger makes 2-pt jump shot from 16 ft (assist by S. Williams),20,35
118,2,9:37.0,,Offensive charge foul by R. Stuckey (drawn by M. Chalmers),20,35
119,2,9:37.0,Turnover by R. Stuckey (offensive foul),,20,35
120,2,9:37.0,,C. Bosh enters the game for U. Haslem,20,35
121,2,9:37.0,S. Hill enters the game for R. Stuckey,,20,35
122,2,9:26.0,,Turnover by S. Williams (offensive foul),20,35
123,2,9:26.0,,Offensive foul by S. Williams (drawn by D. Rudež),20,35
124,2,9:13.0,Turnover by D. Rudež (bad pass),,20,35
125,2,8:56.0,,S. Williams misses 2-pt jump shot from 9 ft,20,35
126,2,8:56.0,,Offensive rebound by Team,20,35
127,2,8:56.0,Loose ball foul by D. Rudež (drawn by C. Bosh),,20,35
128,2,8:56.0,C. Copeland enters the game for D. Rudež,,20,35
129,2,8:39.0,,C. Bosh makes 2-pt jump shot from 18 ft (assist by S. Napier),20,37
130,2,8:33.0,Indiana full timeout,,20,37
131,2,8:21.0,L. Scola makes 2-pt jump shot from 18 ft (assist by S. Hill),,22,37
132,2,8:00.0,,C. Bosh makes 2-pt jump shot from 18 ft (assist by D. Granger),22,39
133,2,7:49.0,C. Watson makes 3-pt jump shot from 24 ft,,25,39
134,2,7:35.0,,Personal foul by L. Scola (drawn by D. Granger),25,39
135,2,7:35.0,R. Hibbert enters the game for I. Mahinmi,,25,39
136,2,7:35.0,,C. Andersen enters the game for S. Williams,25,39
137,2,7:35.0,,D. Wade enters the game for M. Chalmers,25,39
138,2,7:21.0,,C. Bosh makes 2-pt jump shot from 17 ft,25,41
139,2,7:10.0,C. Watson misses 2-pt layup from 1 ft,,25,41
140,2,7:09.0,,Defensive rebound by C. Andersen,25,41
141,2,6:58.0,,C. Bosh makes 2-pt layup from 1 ft (assist by D. Wade),25,43
142,2,6:37.0,R. Hibbert misses 2-pt jump shot from 19 ft,,25,43
143,2,6:36.0,,Defensive rebound by C. Bosh,25,43
144,2,6:29.0,,S. Napier misses 2-pt jump shot from 16 ft,25,43
145,2,6:28.0,Defensive rebound by C. Watson,,25,43
146,2,6:14.0,Turnover by R. Hibbert (lost ball; steal by D. Granger),,25,43
147,2,6:02.0,,Personal foul by L. Scola (drawn by D. Wade),25,43
148,2,6:02.0,R. Stuckey enters the game for S. Hill,,25,43
149,2,6:02.0,,N. Cole enters the game for S. Napier,25,43
150,2,5:47.0,,N. Cole misses 2-pt jump shot from 16 ft,25,43
151,2,5:46.0,Defensive rebound by L. Scola,,25,43
152,2,5:44.0,Offensive foul by L. Scola (drawn by C. Andersen),,25,43
153,2,5:44.0,Turnover by L. Scola (offensive foul),,25,43
154,2,5:44.0,Technical foul by Team,,25,43
155,2,5:44.0,Official timeout,,25,43
156,2,5:44.0,D. West enters the game for C. Watson,,25,43
157,2,5:44.0,S. Hill enters the game for L. Scola,,25,43
158,2,5:44.0,G. Hill enters the game for C. Copeland,,25,43
159,2,5:44.0,,C. Bosh makes technical free throw,25,44
160,2,5:31.0,,D. Granger makes 2-pt layup from 1 ft (assist by C. Bosh),25,46
161,2,5:16.0,Personal foul by C. Bosh (drawn by G. Hill),,25,46
162,2,5:16.0,,L. Deng enters the game for D. Granger,25,46
163,2,5:02.0,D. West makes 2-pt jump shot from 15 ft (assist by R. Stuckey),,27,46
164,2,4:34.0,,N. Cole misses 3-pt jump shot from 24 ft,27,46
165,2,4:33.0,,Offensive rebound by Team,27,46
166,2,4:33.0,,Turnover by Team (shot clock),27,46
167,2,4:17.0,D. West misses 2-pt jump shot from 20 ft,,27,46
168,2,4:16.0,,Defensive rebound by C. Andersen,27,46
169,2,4:06.0,,C. Bosh misses 3-pt jump shot from 24 ft,27,46
170,2,4:05.0,Defensive rebound by R. Stuckey,,27,46
171,2,3:57.0,Personal foul by C. Bosh (drawn by R. Hibbert),,27,46
172,2,3:53.0,S. Hill makes 2-pt layup from 2 ft (assist by D. West),,29,46
173,2,3:53.0,Shooting foul by D. Wade (drawn by S. Hill),,29,46
174,2,3:53.0,S. Hill misses free throw 1 of 1,,29,46
175,2,3:52.0,Offensive rebound by D. West,,29,46
176,2,3:46.0,D. West misses 2-pt jump shot from 12 ft,,29,46
177,2,3:44.0,Offensive rebound by Team,,29,46
178,2,3:32.0,R. Stuckey misses 2-pt jump shot from 19 ft,,29,46
179,2,3:31.0,,Defensive rebound by N. Cole,29,46
180,2,3:14.0,,Turnover by D. Wade (bad pass),29,46
181,2,2:55.0,R. Hibbert misses 2-pt jump shot from 16 ft,,29,46
182,2,2:54.0,,Defensive rebound by C. Andersen,29,46
183,2,2:47.0,,N. Cole makes 2-pt jump shot from 10 ft,29,48
184,2,2:29.0,S. Hill misses 2-pt jump shot from 12 ft,,29,48
185,2,2:28.0,,Defensive rebound by N. Cole,29,48
186,2,2:22.0,,L. Deng makes 2-pt jump shot from 20 ft (assist by N. Cole),29,50
187,2,2:08.0,S. Hill misses 2-pt jump shot from 20 ft,,29,50
188,2,2:07.0,Offensive rebound by R. Hibbert,,29,50
189,2,2:07.0,Personal foul by L. Deng (drawn by R. Hibbert),,29,50
190,2,2:07.0,,Miami full timeout,29,50
191,2,2:07.0,,S. Williams enters the game for C. Bosh,29,50
192,2,2:07.0,R. Hibbert makes free throw 1 of 2,,30,50
193,2,2:07.0,R. Hibbert makes free throw 2 of 2,,31,50
194,2,1:54.0,,D. Wade makes 2-pt layup from 1 ft,31,52
195,2,1:38.0,Turnover by D. West (lost ball; steal by D. Wade),,31,52
196,2,1:28.0,,Offensive foul by S. Williams (drawn by G. Hill),31,52
197,2,1:28.0,,Turnover by S. Williams (offensive foul),31,52
198,2,1:28.0,,D. Granger enters the game for S. Williams,31,52
199,2,1:28.0,,U. Haslem enters the game for L. Deng,31,52
200,2,1:18.0,Shooting foul by N. Cole (drawn by G. Hill),,31,52
201,2,1:18.0,G. Hill makes free throw 1 of 2,,32,52
202,2,1:18.0,G. Hill makes free throw 2 of 2,,33,52
203,2,1:05.0,,U. Haslem makes 2-pt dunk at rim (assist by D. Wade),33,54
204,2,0:47.0,R. Hibbert makes 2-pt hook shot from 9 ft,,35,54
205,2,0:34.0,,Turnover by C. Andersen (bad pass; steal by G. Hill),35,54
206,2,0:31.0,G. Hill makes 2-pt layup from 2 ft,,37,54
207,2,0:12.0,,Personal foul by R. Stuckey (drawn by N. Cole),37,54
208,2,0:12.0,,Miami full timeout,37,54
209,2,0:12.0,,M. Chalmers enters the game for U. Haslem,37,54
210,2,0:12.0,C. Copeland enters the game for R. Stuckey,,37,54
211,2,0:03.0,,D. Wade misses 3-pt jump shot from 24 ft,37,54
212,2,0:02.0,Defensive rebound by D. West,,37,54
213,3,11:47.0,Offensive foul by R. Hibbert (drawn by C. Andersen),,37,54
214,3,11:47.0,Turnover by R. Hibbert (offensive foul),,37,54
215,3,11:27.0,,D. Wade makes 2-pt jump shot from 19 ft,37,56
216,3,11:15.0,Personal foul by C. Andersen (drawn by R. Hibbert),,37,56
217,3,11:04.0,D. West misses 2-pt layup from 1 ft,,37,56
218,3,11:02.0,Offensive rebound by D. West,,37,56
219,3,10:59.0,D. West makes 2-pt jump shot from 2 ft,,39,56
220,3,10:41.0,,L. Deng makes 2-pt jump shot from 15 ft,39,58
221,3,10:23.0,C. Watson makes 2-pt layup from 2 ft,,41,58
222,3,10:06.0,,D. Wade makes 2-pt jump shot from 11 ft (assist by L. Deng),41,60
223,3,9:43.0,S. Hill misses 3-pt jump shot from 23 ft,,41,60
224,3,9:41.0,Offensive rebound by Team,,41,60
225,3,9:33.0,R. Stuckey makes 2-pt jump shot from 20 ft (assist by C. Watson),,43,60
226,3,9:26.0,,M. Chalmers makes 2-pt layup from 1 ft,43,62
227,3,9:15.0,Shooting foul by M. Chalmers (drawn by C. Watson),,43,62
228,3,9:15.0,C. Watson makes free throw 1 of 2,,44,62
229,3,9:15.0,C. Watson makes free throw 2 of 2,,45,62
230,3,8:53.0,,C. Bosh misses 2-pt hook shot from 5 ft,45,62
231,3,8:52.0,Defensive rebound by R. Hibbert,,45,62
232,3,8:48.0,Shooting block foul by M. Chalmers (drawn by C. Watson),,45,62
233,3,8:48.0,C. Watson misses free throw 1 of 2,,45,62
234,3,8:48.0,Offensive rebound by Team,,45,62
235,3,8:48.0,C. Watson makes free throw 2 of 2,,46,62
236,3,8:35.0,,D. Wade misses 2-pt jump shot from 14 ft,46,62
237,3,8:34.0,Defensive rebound by R. Stuckey,,46,62
238,3,8:29.0,R. Stuckey makes 2-pt layup from 1 ft,,48,62
239,3,8:29.0,,Miami full timeout,48,62
240,3,8:10.0,,M. Chalmers makes 2-pt layup from 1 ft,48,64
241,3,8:10.0,,Shooting foul by C. Watson (drawn by M. Chalmers),48,64
242,3,8:10.0,,M. Chalmers makes free throw 1 of 1,48,65
243,3,7:47.0,R. Hibbert misses 2-pt jump shot from 16 ft,,48,65
244,3,7:46.0,,Defensive rebound by L. Deng,48,65
245,3,7:35.0,,Shooting foul by R. Hibbert (drawn by C. Andersen),48,65
246,3,7:35.0,,C. Andersen makes free throw 1 of 2,48,66
247,3,7:35.0,,C. Andersen makes free throw 2 of 2,48,67
248,3,7:15.0,C. Watson makes 3-pt jump shot from 23 ft (assist by R. Stuckey),,51,67
249,3,6:58.0,,D. Wade misses 2-pt jump shot from 8 ft,51,67
250,3,6:57.0,,Offensive rebound by C. Andersen,51,67
251,3,6:55.0,,C. Andersen makes 2-pt jump shot from 3 ft,51,69
252,3,6:43.0,Shooting foul by C. Bosh (drawn by D. West),,51,69
253,3,6:43.0,D. West makes free throw 1 of 2,,52,69
254,3,6:43.0,D. West makes free throw 2 of 2,,53,69
255,3,6:34.0,,D. Wade misses 2-pt jump shot from 5 ft,53,69
256,3,6:33.0,Defensive rebound by D. West,,53,69
257,3,6:24.0,R. Stuckey misses 2-pt jump shot from 17 ft,,53,69
258,3,6:23.0,,Defensive rebound by M. Chalmers,53,69
259,3,6:11.0,,L. Deng makes 2-pt layup from 1 ft (assist by M. Chalmers),53,71
260,3,6:10.0,Indiana full timeout,,53,71
261,3,6:10.0,,S. Napier enters the game for M. Chalmers,53,71
262,3,6:10.0,I. Mahinmi enters the game for R. Hibbert,,53,71
263,3,5:47.0,D. West misses 2-pt jump shot from 19 ft,,53,71
264,3,5:46.0,,Defensive rebound by C. Andersen,53,71
265,3,5:36.0,,S. Napier misses 2-pt jump shot from 8 ft,53,71
266,3,5:35.0,Defensive rebound by I. Mahinmi,,53,71
267,3,5:23.0,S. Hill misses 3-pt jump shot from 25 ft,,53,71
268,3,5:22.0,,Defensive rebound by C. Andersen,53,71
269,3,5:00.0,,D. Wade misses 2-pt layup from 3 ft,53,71
270,3,4:59.0,Defensive rebound by C. Watson,,53,71
271,3,4:49.0,S. Hill makes 2-pt layup from 1 ft,,55,71
272,3,4:31.0,,Turnover by C. Andersen (lost ball; steal by S. Hill),55,71
273,3,4:23.0,S. Hill misses 3-pt jump shot from 23 ft,,55,71
274,3,4:22.0,,Defensive rebound by C. Andersen,55,71
275,3,4:03.0,,L. Deng makes 2-pt layup from 2 ft,55,73
276,3,3:49.0,Personal foul by S. Napier (drawn by I. Mahinmi),,55,73
277,3,3:49.0,,Personal foul by I. Mahinmi,55,73
278,3,3:49.0,D. Rudež enters the game for S. Hill,,55,73
279,3,3:49.0,,U. Haslem enters the game for C. Andersen,55,73
280,3,3:49.0,G. Hill enters the game for C. Watson,,55,73
281,3,3:49.0,,M. Chalmers enters the game for D. Wade,55,73
282,3,3:39.0,D. West misses 2-pt jump shot from 18 ft,,55,73
283,3,3:38.0,,Defensive rebound by C. Bosh,55,73
284,3,3:18.0,,Turnover by S. Napier (lost ball),55,73
285,3,3:04.0,R. Stuckey misses 2-pt jump shot from 9 ft,,55,73
286,3,3:03.0,,Defensive rebound by U. Haslem,55,73
287,3,2:48.0,,C. Bosh makes 2-pt jump shot from 14 ft,55,75
288,3,2:27.0,D. West misses 2-pt layup from 2 ft,,55,75
289,3,2:26.0,,Defensive rebound by U. Haslem,55,75
290,3,2:12.0,L. Scola enters the game for D. West,,55,75
291,3,2:12.0,,S. Williams enters the game for C. Bosh,55,75
292,3,2:01.0,,M. Chalmers misses 3-pt jump shot from 24 ft,55,75
293,3,2:00.0,Defensive rebound by L. Scola,,55,75
294,3,1:49.0,,Violation by U. Haslem (def goaltending),55,75
295,3,1:49.0,I. Mahinmi makes 2-pt layup from 1 ft (assist by G. Hill),,57,75
296,3,1:49.0,Shooting foul by M. Chalmers (drawn by I. Mahinmi),,57,75
297,3,1:49.0,I. Mahinmi makes free throw 1 of 1,,58,75
298,3,1:30.0,,S. Napier misses 2-pt jump shot from 18 ft,58,75
299,3,1:29.0,Defensive rebound by I. Mahinmi,,58,75
300,3,1:19.0,G. Hill misses 2-pt jump shot from 20 ft,,58,75
301,3,1:18.0,,Defensive rebound by L. Deng,58,75
302,3,1:06.0,,S. Williams misses 3-pt jump shot from 24 ft,58,75
303,3,1:05.0,Defensive rebound by L. Scola,,58,75
304,3,1:00.0,R. Stuckey makes 2-pt layup from 1 ft,,60,75
305,3,0:41.0,,L. Deng misses 2-pt layup from 2 ft (block by I. Mahinmi),60,75
306,3,0:40.0,Defensive rebound by I. Mahinmi,,60,75
307,3,0:34.0,G. Hill misses 2-pt layup at rim,,60,75
308,3,0:33.0,Offensive rebound by L. Scola,,60,75
309,3,0:32.0,L. Scola makes 2-pt tip-in at rim,,62,75
310,3,0:12.0,,L. Deng misses 2-pt jump shot from 5 ft,62,75
311,3,0:11.0,Defensive rebound by I. Mahinmi,,62,75
312,3,0:06.0,L. Scola makes 2-pt layup at rim (assist by R. Stuckey),,64,75
313,3,0:00.0,,M. Chalmers misses 2-pt jump shot from 15 ft,64,75
314,3,0:00.0,,Offensive rebound by Team,64,75
315,4,11:43.0,,Turnover by S. Napier (bad pass),64,75
316,4,11:29.0,L. Scola misses 2-pt jump shot from 18 ft,,64,75
317,4,11:28.0,,Defensive rebound by S. Williams,64,75
318,4,11:15.0,,Turnover by D. Granger (lost ball; steal by D. Rudež),64,75
319,4,11:09.0,D. Sloan makes 2-pt layup from 1 ft (assist by C. Watson),,66,75
320,4,10:49.0,,S. Williams makes 2-pt jump shot from 19 ft,66,77
321,4,10:37.0,Shooting foul by U. Haslem (drawn by L. Scola),,66,77
322,4,10:37.0,L. Scola makes free throw 1 of 2,,67,77
323,4,10:37.0,,C. Bosh enters the game for U. Haslem,67,77
324,4,10:37.0,L. Scola makes free throw 2 of 2,,68,77
325,4,10:23.0,,S. Napier misses 2-pt layup from 1 ft,68,77
326,4,10:22.0,,Offensive rebound by S. Williams,68,77
327,4,10:21.0,,S. Williams misses 2-pt tip-in at rim,68,77
328,4,10:20.0,Defensive rebound by L. Scola,,68,77
329,4,10:14.0,D. Rudež misses 3-pt jump shot from 23 ft,,68,77
330,4,10:13.0,Offensive rebound by Team,,68,77
331,4,10:13.0,,Loose ball foul by C. Bosh (drawn by I. Mahinmi),68,77
332,4,9:59.0,D. Sloan misses 2-pt layup from 1 ft,,68,77
333,4,9:58.0,,Defensive rebound by D. Granger,68,77
334,4,9:42.0,,C. Bosh misses 2-pt jump shot from 19 ft,68,77
335,4,9:41.0,Defensive rebound by D. Sloan,,68,77
336,4,9:32.0,L. Scola misses 2-pt jump shot from 16 ft,,68,77
337,4,9:31.0,Offensive rebound by L. Scola,,68,77
338,4,9:28.0,L. Scola misses 2-pt jump shot from 3 ft,,68,77
339,4,9:27.0,,Defensive rebound by D. Granger,68,77
340,4,9:11.0,,Personal foul by C. Watson (drawn by C. Bosh),68,77
341,4,8:58.0,,C. Bosh misses 2-pt jump shot from 19 ft,68,77
342,4,8:57.0,Defensive rebound by D. Sloan,,68,77
343,4,8:57.0,Turnover by D. Sloan (dbl dribble),,68,77
344,4,8:57.0,Official timeout,,68,77
345,4,8:57.0,,N. Cole enters the game for S. Napier,68,77
346,4,8:43.0,,M. Chalmers misses 2-pt layup from 2 ft,68,77
347,4,8:42.0,Defensive rebound by D. Sloan,,68,77
348,4,8:37.0,D. Rudež misses 3-pt jump shot from 25 ft,,68,77
349,4,8:36.0,Offensive rebound by L. Scola,,68,77
350,4,8:36.0,L. Scola makes 2-pt layup from 1 ft,,70,77
351,4,8:10.0,,C. Bosh misses 3-pt jump shot from 24 ft,70,77
352,4,8:09.0,,Offensive rebound by Team,70,77
353,4,8:08.0,,Turnover by Team (shot clock),70,77
354,4,8:08.0,,D. Wade enters the game for M. Chalmers,70,77
355,4,7:51.0,Personal foul by D. Granger (drawn by D. Rudež),,70,77
356,4,7:51.0,R. Stuckey enters the game for C. Watson,,70,77
357,4,7:39.0,I. Mahinmi makes 2-pt hook shot from 10 ft,,72,77
358,4,7:20.0,,Shooting foul by R. Stuckey (drawn by D. Wade),72,77
359,4,7:20.0,,D. Wade misses free throw 1 of 2,72,77
360,4,7:20.0,,Offensive rebound by Team,72,77
361,4,7:20.0,,C. Andersen enters the game for S. Williams,72,77
362,4,7:20.0,,L. Deng enters the game for D. Granger,72,77
363,4,7:20.0,,D. Wade makes free throw 2 of 2,72,78
364,4,7:08.0,R. Stuckey misses 2-pt layup from 1 ft,,72,78
365,4,7:08.0,Offensive rebound by Team,,72,78
366,4,7:08.0,,Loose ball foul by C. Andersen (drawn by D. Rudež),72,78
367,4,7:02.0,Turnover by D. Sloan (bad pass; steal by N. Cole),,72,78
368,4,6:56.0,,D. Wade misses 2-pt layup from 2 ft,72,78
369,4,6:55.0,Defensive rebound by D. Sloan,,72,78
370,4,6:42.0,R. Stuckey misses 2-pt jump shot from 9 ft,,72,78
371,4,6:41.0,,Defensive rebound by Team,72,78
372,4,6:25.0,,Turnover by D. Wade (bad pass; steal by I. Mahinmi),72,78
373,4,6:14.0,D. Sloan misses 2-pt jump shot from 18 ft,,72,78
374,4,6:13.0,,Defensive rebound by C. Bosh,72,78
375,4,6:01.0,,L. Deng makes 3-pt jump shot from 23 ft (assist by N. Cole),72,81
376,4,6:01.0,Indiana full timeout,,72,81
377,4,6:01.0,D. West enters the game for L. Scola,,72,81
378,4,6:01.0,G. Hill enters the game for D. Sloan,,72,81
379,4,5:36.0,G. Hill makes 2-pt jump shot from 20 ft,,74,81
380,4,5:13.0,,L. Deng makes 3-pt jump shot from 23 ft (assist by N. Cole),74,84
381,4,4:49.0,Shooting foul by C. Bosh (drawn by G. Hill),,74,84
382,4,4:49.0,G. Hill makes free throw 1 of 2,,75,84
383,4,4:49.0,,S. Williams enters the game for C. Bosh,75,84
384,4,4:49.0,G. Hill misses free throw 2 of 2,,75,84
385,4,4:47.0,,Defensive rebound by C. Andersen,75,84
386,4,4:34.0,,Turnover by L. Deng (bad pass; steal by I. Mahinmi),75,84
387,4,4:21.0,D. Rudež misses 3-pt jump shot from 23 ft,,75,84
388,4,4:20.0,,Defensive rebound by C. Andersen,75,84
389,4,4:01.0,,S. Williams misses 3-pt jump shot from 24 ft,75,84
390,4,4:00.0,,Offensive rebound by C. Andersen,75,84
391,4,3:42.0,,N. Cole misses 3-pt jump shot from 25 ft,75,84
392,4,3:41.0,Defensive rebound by D. West,,75,84
393,4,3:33.0,R. Stuckey makes 2-pt jump shot from 4 ft,,77,84
