,QUARTER,TIME_REMAINING,DETROIT_ACTION,SACRAMENTO_ACTION,DETROIT_SCORE,SACRAMENTO_SCORE
39,1,5:24.0,,R. Gay makes 3-pt jump shot from 22 ft (assist by D. Collison),13,17
40,1,5:08.0,K. Singler makes 2-pt jump shot from 4 ft,,15,17
41,1,4:56.0,,R. Gay makes 3-pt jump shot from 25 ft (assist by D. Collison),15,20
42,1,4:45.0,Turnover by J. Smith (bad pass; steal by R. Gay),,15,20
43,1,4:31.0,,R. Hollins misses 2-pt layup from 2 ft,15,20
44,1,4:29.0,Defensive rebound by K. Caldwell-Pope,,15,20
45,1,4:17.0,A. Drummond misses 2-pt jump shot from 5 ft,,15,20
46,1,4:16.0,,Defensive rebound by B. McLemore,15,20
47,1,4:16.0,,Turnover by B. McLemore (lost ball),15,20
48,1,4:16.0,,Sacramento full timeout,15,20
49,1,4:16.0,G. Monroe enters the game for A. Drummond,,15,20
50,1,4:16.0,J. Meeks enters the game for K. Caldwell-Pope,,15,20
51,1,4:04.0,J. Smith misses 2-pt jump shot from 19 ft,,15,20
52,1,4:03.0,,Defensive rebound by J. Thompson,15,20
53,1,3:49.0,,B. McLemore misses 3-pt jump shot from 26 ft,15,20
54,1,3:48.0,,Offensive rebound by B. McLemore,15,20
55,1,3:34.0,,J. Thompson misses 2-pt jump shot from 4 ft,15,20
56,1,3:34.0,Defensive rebound by Team,,15,20
57,1,3:34.0,,Loose ball foul by J. Thompson (drawn by K. Singler),15,20
58,1,3:19.0,K. Singler misses 3-pt jump shot from 23 ft,,15,20
59,1,3:17.0,,Defensive rebound by R. Hollins,15,20
60,1,3:09.0,,Turnover by R. Gay (bad pass; steal by J. Smith),15,20
61,1,3:03.0,G. Monroe misses 2-pt layup from 1 ft (block by R. Hollins),,15,20
62,1,3:00.0,Offensive rebound by J. Meeks,,15,20
63,1,2:53.0,J. Meeks misses 3-pt jump shot from 26 ft,,15,20
64,1,2:52.0,,Defensive rebound by J. Thompson,15,20
65,1,2:41.0,,R. Gay misses 2-pt jump shot from 7 ft,15,20
66,1,2:39.0,Defensive rebound by K. Singler,,15,20
67,1,2:36.0,J. Meeks misses 2-pt layup from 1 ft (block by D. Collison),,15,20
68,1,2:33.0,,Defensive rebound by D. Collison,15,20
69,1,2:22.0,,J. Thompson makes 2-pt jump shot from 7 ft,15,22
70,1,2:01.0,B. Jennings makes 3-pt jump shot from 25 ft,,18,22
71,1,1:38.0,,B. McLemore misses 2-pt layup from 3 ft (block by K. Singler),18,22
72,1,1:36.0,,Offensive rebound by B. McLemore,18,22
73,1,1:33.0,,R. Gay misses 2-pt jump shot from 8 ft,18,22
74,1,1:31.0,Defensive rebound by Team,,18,22
75,1,1:31.0,Detroit full timeout,,18,22
76,1,1:31.0,A. Drummond enters the game for J. Smith,,18,22
77,1,1:31.0,,D. Williams enters the game for R. Gay,18,22
78,1,1:31.0,,C. Landry enters the game for R. Hollins,18,22
79,1,1:20.0,J. Meeks misses 2-pt layup from 1 ft,,18,22
80,1,1:19.0,,Defensive rebound by B. McLemore,18,22
81,1,1:06.0,,Turnover by J. Thompson (lost ball; steal by J. Meeks),18,22
82,1,1:02.0,G. Monroe makes 2-pt layup from 1 ft (assist by J. Meeks),,20,22
83,1,1:02.0,Shooting foul by B. McLemore (drawn by G. Monroe),,20,22
84,1,1:02.0,G. Monroe makes free throw 1 of 1,,21,22
85,1,0:45.0,,B. McLemore makes 2-pt jump shot from 15 ft (assist by D. Collison),21,24
86,1,0:33.0,Personal foul by C. Landry (drawn by G. Monroe),,21,24
87,1,0:33.0,G. Monroe makes free throw 1 of 2,,22,24
88,1,0:33.0,G. Monroe makes free throw 2 of 2,,23,24
89,1,0:10.0,,D. Williams misses 3-pt jump shot from 26 ft,23,24
90,1,0:09.0,,Offensive rebound by Team,23,24
91,1,0:09.0,,Turnover by Team (shot clock),23,24
92,1,0:01.0,K. Singler misses 3-pt jump shot from 25 ft (block by D. Collison),,23,24
93,1,0:00.0,,Defensive rebound by D. Williams,23,24
94,2,11:43.0,,B. McLemore misses 2-pt jump shot from 18 ft,23,24
95,2,11:42.0,,Offensive rebound by C. Landry,23,24
96,2,11:39.0,,Turnover by C. Landry (bad pass; steal by J. Meeks),23,24
97,2,11:36.0,J. Meeks makes 2-pt layup from 1 ft,,25,24
98,2,11:13.0,,C. Landry misses 2-pt jump shot from 17 ft,25,24
99,2,11:13.0,,Offensive rebound by Team,25,24
100,2,11:13.0,Loose ball foul by A. Drummond (drawn by R. Evans),,25,24
101,2,11:05.0,,Shooting foul by A. Drummond (drawn by C. Landry),25,24
102,2,11:05.0,,C. Landry makes 2-pt layup from 2 ft (assist by B. McLemore),25,26
103,2,11:05.0,J. Smith enters the game for A. Drummond,,25,26
104,2,11:05.0,,C. Landry makes free throw 1 of 1,25,27
105,2,10:45.0,Turnover by D. Augustin (lost ball),,25,27
106,2,10:34.0,,B. McLemore misses 2-pt jump shot from 21 ft,25,27
107,2,10:33.0,Defensive rebound by D. Augustin,,25,27
108,2,10:24.0,G. Monroe makes 2-pt layup from 1 ft (assist by J. Smith),,27,27
109,2,10:06.0,,D. Williams misses 2-pt jump shot from 17 ft,27,27
110,2,10:05.0,Defensive rebound by G. Monroe,,27,27
111,2,9:54.0,D. Augustin makes 2-pt jump shot from 16 ft,,29,27
112,2,9:28.0,,R. McCallum misses 2-pt jump shot from 17 ft,29,27
113,2,9:26.0,,Offensive rebound by C. Landry,29,27
114,2,9:23.0,,C. Landry misses 2-pt jump shot from 5 ft,29,27
115,2,9:22.0,,Offensive rebound by C. Landry,29,27
116,2,9:19.0,,R. McCallum misses 2-pt layup from 2 ft,29,27
117,2,9:17.0,Defensive rebound by J. Smith,,29,27
118,2,9:10.0,C. Butler misses 3-pt jump shot from 26 ft,,29,27
119,2,9:08.0,,Defensive rebound by D. Williams,29,27
120,2,8:49.0,,Turnover by R. Evans (lost ball),29,27
121,2,8:49.0,Official timeout,,29,27
122,2,8:49.0,,N. Stauskas enters the game for B. McLemore,29,27
123,2,8:32.0,J. Meeks makes 2-pt jump shot from 10 ft (assist by D. Augustin),,31,27
124,2,8:10.0,,D. Williams misses 2-pt layup from 2 ft,31,27
125,2,8:09.0,Defensive rebound by J. Smith,,31,27
126,2,8:04.0,J. Smith makes 2-pt dunk at rim,,33,27
127,2,7:42.0,,N. Stauskas makes 3-pt jump shot from 25 ft (assist by R. McCallum),33,30
128,2,7:16.0,Turnover by J. Smith (lost ball),,33,30
129,2,7:16.0,,R. Gay enters the game for D. Williams,33,30
130,2,6:58.0,,N. Stauskas makes 2-pt jump shot from 9 ft (assist by R. Gay),33,32
131,2,6:44.0,J. Meeks misses 3-pt jump shot from 25 ft (block by N. Stauskas),,33,32
132,2,6:42.0,,Defensive rebound by C. Landry,33,32
133,2,6:33.0,,R. Gay makes 3-pt jump shot from 24 ft (assist by R. McCallum),33,35
134,2,6:23.0,Detroit full timeout,,33,35
135,2,6:23.0,K. Caldwell-Pope enters the game for J. Meeks,,33,35
136,2,6:15.0,J. Smith makes 2-pt dunk at rim (assist by D. Augustin),,35,35
137,2,6:00.0,Violation by K. Caldwell-Pope (kicked ball),,35,35
138,2,5:48.0,,N. Stauskas misses 3-pt jump shot from 25 ft,35,35
139,2,5:46.0,,Offensive rebound by Team,35,35
140,2,5:39.0,,R. Gay misses 2-pt jump shot from 17 ft,35,35
141,2,5:38.0,,Offensive rebound by R. Evans,35,35
142,2,5:36.0,,Turnover by R. Evans (bad pass; steal by C. Butler),35,35
143,2,5:23.0,Turnover by J. Smith (lost ball),,35,35
144,2,5:09.0,,Turnover by R. McCallum (bad pass),35,35
145,2,4:57.0,D. Augustin misses 3-pt jump shot from 25 ft,,35,35
146,2,4:56.0,,Defensive rebound by R. Gay,35,35
147,2,4:45.0,,R. Gay misses 3-pt jump shot from 25 ft,35,35
148,2,4:44.0,Defensive rebound by D. Augustin,,35,35
149,2,4:27.0,C. Butler misses 2-pt jump shot from 23 ft,,35,35
150,2,4:25.0,,Defensive rebound by N. Stauskas,35,35
151,2,4:18.0,,N. Stauskas misses 2-pt jump shot from 3 ft (block by C. Butler),35,35
152,2,4:15.0,Defensive rebound by G. Monroe,,35,35
153,2,4:12.0,,D. Collison enters the game for R. McCallum,35,35
154,2,4:12.0,,J. Thompson enters the game for R. Evans,35,35
155,2,4:05.0,J. Smith makes 2-pt hook shot from 22 ft (assist by D. Augustin),,37,35
156,2,3:40.0,,N. Stauskas misses 3-pt jump shot from 25 ft,37,35
157,2,3:39.0,,Offensive rebound by Team,37,35
158,2,3:39.0,,B. McLemore enters the game for N. Stauskas,37,35
159,2,3:26.0,,Shooting foul by C. Butler (drawn by C. Landry),37,35
160,2,3:26.0,,C. Landry makes free throw 1 of 2,37,36
161,2,3:26.0,,C. Landry makes free throw 2 of 2,37,37
162,2,3:01.0,G. Monroe makes 2-pt jump shot from 15 ft,,39,37
163,2,2:43.0,,C. Landry makes 2-pt jump shot from 17 ft (assist by R. Gay),39,39
164,2,2:19.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,39,39
165,2,2:18.0,Offensive rebound by G. Monroe,,39,39
166,2,2:18.0,Shooting foul by J. Thompson (drawn by G. Monroe),,39,39
167,2,2:18.0,,Sacramento full timeout,39,39
168,2,2:18.0,G. Monroe makes free throw 1 of 2,,40,39
169,2,2:18.0,G. Monroe makes free throw 2 of 2,,41,39
170,2,2:11.0,,Turnover by J. Thompson (lost ball; steal by G. Monroe),41,39
171,2,2:10.0,Clear path foul by J. Thompson,,41,39
172,2,2:10.0,,D. Williams enters the game for J. Thompson,41,39
173,2,2:10.0,J. Smith makes clear path free throw 1 of 2,,42,39
174,2,2:10.0,J. Smith makes clear path free throw 2 of 2,,43,39
175,2,1:53.0,J. Smith misses 2-pt jump shot from 11 ft,,43,39
176,2,1:53.0,,Defensive rebound by C. Landry,43,39
177,2,1:50.0,,Shooting foul by D. Augustin (drawn by D. Williams),43,39
178,2,1:50.0,,D. Williams makes free throw 1 of 2,43,40
179,2,1:50.0,,D. Williams misses free throw 2 of 2,43,40
180,2,1:47.0,Defensive rebound by G. Monroe,,43,40
181,2,1:28.0,J. Smith misses 2-pt jump shot from 10 ft,,43,40
182,2,1:27.0,,Defensive rebound by Team,43,40
183,2,1:27.0,Loose ball foul by G. Monroe (drawn by C. Landry),,43,40
184,2,1:27.0,,C. Landry misses free throw 1 of 2,43,40
185,2,1:27.0,,Offensive rebound by Team,43,40
186,2,1:27.0,,C. Landry makes free throw 2 of 2,43,41
187,2,1:07.0,J. Smith misses 2-pt hook shot from 6 ft,,43,41
188,2,1:05.0,Offensive rebound by D. Augustin,,43,41
189,2,0:55.0,D. Augustin misses 2-pt layup from 1 ft (block by C. Landry),,43,41
190,2,0:53.0,,Defensive rebound by D. Collison,43,41
191,2,0:51.0,,D. Williams makes 2-pt dunk at rim (assist by D. Collison),43,43
192,2,0:37.0,Turnover by G. Monroe (bad pass),,43,43
193,2,0:32.0,,R. Gay makes 3-pt jump shot from 26 ft (assist by D. Collison),43,46
194,2,0:16.0,D. Augustin misses 3-pt jump shot from 25 ft,,43,46
195,2,0:14.0,Offensive rebound by Team,,43,46
196,2,0:05.0,Personal take foul by D. Collison (drawn by D. Augustin),,43,46
197,2,0:02.0,D. Augustin misses 2-pt jump shot from 3 ft,,43,46
198,2,0:01.0,,Defensive rebound by B. McLemore,43,46
199,3,11:37.0,,B. McLemore misses 3-pt jump shot from 24 ft,43,46
200,3,11:36.0,Defensive rebound by B. Jennings,,43,46
201,3,11:27.0,A. Drummond misses 2-pt hook shot from 4 ft,,43,46
202,3,11:25.0,,Defensive rebound by R. Gay,43,46
203,3,11:14.0,,B. McLemore misses 2-pt jump shot from 18 ft,43,46
204,3,11:13.0,,Offensive rebound by J. Thompson,43,46
205,3,11:10.0,,J. Thompson misses 2-pt layup at rim (block by J. Smith),43,46
206,3,11:08.0,Defensive rebound by K. Singler,,43,46
207,3,11:00.0,J. Smith makes 2-pt jump shot from 17 ft (assist by B. Jennings),,45,46
208,3,10:33.0,,B. McLemore misses 3-pt jump shot from 26 ft,45,46
209,3,10:32.0,,Offensive rebound by R. Hollins,45,46
210,3,10:15.0,,D. Collison misses 3-pt jump shot from 24 ft,45,46
211,3,10:13.0,Defensive rebound by J. Smith,,45,46
212,3,9:54.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,45,46
213,3,9:53.0,,Defensive rebound by J. Thompson,45,46
214,3,9:47.0,,Shooting foul by J. Smith (drawn by R. Hollins),45,46
215,3,9:47.0,,R. Hollins misses free throw 1 of 2,45,46
216,3,9:47.0,,Offensive rebound by Team,45,46
217,3,9:47.0,,R. Hollins misses free throw 2 of 2,45,46
218,3,9:46.0,Defensive rebound by J. Smith,,45,46
219,3,9:33.0,B. Jennings misses 2-pt jump shot from 3 ft,,45,46
220,3,9:30.0,Offensive rebound by J. Smith,,45,46
221,3,9:30.0,Personal foul by J. Thompson (drawn by A. Drummond),,45,46
222,3,9:30.0,,D. Williams enters the game for J. Thompson,45,46
223,3,9:21.0,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by B. Jennings),,48,46
224,3,9:05.0,,D. Williams misses 2-pt jump shot from 6 ft,48,46
225,3,9:04.0,Defensive rebound by A. Drummond,,48,46
226,3,8:59.0,J. Smith makes 2-pt layup from 2 ft,,50,46
227,3,8:59.0,Shooting foul by D. Collison (drawn by J. Smith),,50,46
228,3,8:59.0,,Sacramento full timeout,50,46
229,3,8:59.0,J. Smith misses free throw 1 of 1,,50,46
230,3,8:57.0,,Defensive rebound by D. Williams,50,46
231,3,8:45.0,,B. McLemore misses 2-pt jump shot from 12 ft,50,46
232,3,8:44.0,Defensive rebound by A. Drummond,,50,46
233,3,8:27.0,J. Smith makes 2-pt jump shot from 19 ft (assist by B. Jennings),,52,46
234,3,8:05.0,,D. Williams misses 3-pt jump shot from 23 ft,52,46
235,3,8:03.0,Defensive rebound by K. Singler,,52,46
236,3,8:00.0,Shooting foul by B. McLemore (drawn by A. Drummond),,52,46
237,3,8:00.0,A. Drummond makes 2-pt layup from 1 ft (assist by J. Smith),,54,46
238,3,8:00.0,A. Drummond misses free throw 1 of 1,,54,46
239,3,8:00.0,,Defensive rebound by R. Hollins,54,46
240,3,7:52.0,,Turnover by D. Collison (bad pass; steal by A. Drummond),54,46
241,3,7:49.0,K. Caldwell-Pope misses 2-pt layup from 1 ft,,54,46
242,3,7:47.0,,Defensive rebound by D. Collison,54,46
243,3,7:40.0,,R. Gay misses 2-pt layup at rim (block by K. Singler),54,46
244,3,7:38.0,Defensive rebound by K. Caldwell-Pope,,54,46
245,3,7:30.0,Turnover by J. Smith (lost ball; steal by D. Williams),,54,46
246,3,7:26.0,,D. Collison misses 2-pt layup from 2 ft (block by J. Smith),54,46
247,3,7:24.0,,Offensive rebound by R. Gay,54,46
248,3,7:21.0,,R. Gay makes 2-pt layup at rim,54,48
249,3,6:55.0,Turnover by Team (shot clock),,54,48
250,3,6:41.0,,R. Gay misses 2-pt jump shot from 5 ft,54,48
251,3,6:40.0,Defensive rebound by A. Drummond,,54,48
252,3,6:34.0,Turnover by J. Smith (lost ball),,54,48
253,3,6:28.0,,D. Collison misses 2-pt jump shot from 17 ft,54,48
254,3,6:27.0,,Offensive rebound by R. Hollins,54,48
255,3,6:25.0,,R. Hollins makes 2-pt dunk at rim,54,50
256,3,6:05.0,K. Singler makes 3-pt jump shot from 27 ft (assist by B. Jennings),,57,50
257,3,5:57.0,,R. Gay misses 2-pt jump shot from 10 ft,57,50
258,3,5:53.0,,Offensive rebound by R. Gay,57,50
259,3,5:49.0,,R. Gay makes 2-pt layup from 1 ft,57,52
260,3,5:43.0,Shooting block foul by R. Hollins (drawn by J. Smith),,57,52
261,3,5:43.0,J. Smith makes free throw 1 of 2,,58,52
262,3,5:43.0,G. Monroe enters the game for A. Drummond,,58,52
263,3,5:43.0,,C. Landry enters the game for R. Hollins,58,52
264,3,5:43.0,J. Smith misses free throw 2 of 2,,58,52
265,3,5:42.0,,Defensive rebound by D. Williams,58,52
266,3,5:33.0,,Shooting foul by G. Monroe (drawn by D. Williams),58,52
267,3,5:33.0,,D. Williams makes free throw 1 of 2,58,53
268,3,5:33.0,,D. Williams misses free throw 2 of 2,58,53
269,3,5:32.0,Defensive rebound by J. Smith,,58,53
270,3,5:17.0,J. Smith makes 2-pt hook shot from 2 ft (assist by B. Jennings),,60,53
271,3,4:59.0,,R. Gay misses 2-pt layup from 2 ft,60,53
272,3,4:58.0,Defensive rebound by J. Smith,,60,53
273,3,4:55.0,G. Monroe misses 2-pt layup from 2 ft (block by B. McLemore),,60,53
274,3,4:55.0,,Defensive rebound by Team,60,53
275,3,4:52.0,,N. Stauskas enters the game for B. McLemore,60,53
276,3,4:43.0,,Personal foul by B. Jennings (drawn by D. Collison),60,53
277,3,4:43.0,J. Meeks enters the game for K. Caldwell-Pope,,60,53
278,3,4:35.0,,Turnover by R. Gay (bad pass),60,53
279,3,4:17.0,G. Monroe makes 2-pt hook shot from 8 ft,,62,53
280,3,4:16.0,,Sacramento full timeout,62,53
281,3,4:05.0,,D. Collison misses 2-pt jump shot from 8 ft,62,53
282,3,4:03.0,Defensive rebound by J. Smith,,62,53
283,3,3:56.0,K. Singler makes 3-pt jump shot from 25 ft (assist by J. Meeks),,65,53
284,3,3:39.0,,R. Gay misses 2-pt jump shot from 5 ft,65,53
285,3,3:38.0,Defensive rebound by J. Meeks,,65,53
286,3,3:19.0,G. Monroe makes 2-pt jump shot from 3 ft,,67,53
287,3,3:00.0,,N. Stauskas misses 3-pt jump shot from 25 ft,67,53
288,3,2:59.0,Defensive rebound by G. Monroe,,67,53
289,3,2:50.0,B. Jennings misses 3-pt jump shot from 24 ft,,67,53
290,3,2:48.0,,Defensive rebound by R. Gay,67,53
291,3,2:35.0,,Turnover by D. Collison (bad pass; steal by J. Meeks),67,53
292,3,2:30.0,Turnover by J. Meeks (lost ball; steal by D. Collison),,67,53
293,3,2:23.0,,D. Williams makes 2-pt layup from 1 ft (assist by N. Stauskas),67,55
294,3,1:59.0,G. Monroe misses 2-pt layup from 1 ft,,67,55
295,3,1:58.0,,Defensive rebound by C. Landry,67,55
296,3,1:50.0,,Shooting foul by K. Singler (drawn by R. Gay),67,55
297,3,1:50.0,,R. Gay makes free throw 1 of 2,67,56
298,3,1:50.0,C. Butler enters the game for K. Singler,,67,56
299,3,1:50.0,,R. McCallum enters the game for D. Collison,67,56
300,3,1:50.0,,R. Gay makes free throw 2 of 2,67,57
301,3,1:37.0,Turnover by J. Meeks (bad pass; steal by D. Williams),,67,57
302,3,1:32.0,,N. Stauskas misses 2-pt layup at rim (block by J. Smith),67,57
303,3,1:30.0,,Offensive rebound by C. Landry,67,57
304,3,1:30.0,,C. Landry makes 2-pt tip-in from 1 ft,67,59
305,3,1:02.0,C. Butler misses 2-pt jump shot from 21 ft,,67,59
306,3,1:01.0,,Defensive rebound by C. Landry,67,59
307,3,0:55.0,,R. Gay misses 2-pt layup from 1 ft (block by J. Smith),67,59
308,3,0:53.0,,Offensive rebound by D. Williams,67,59
309,3,0:52.0,,D. Williams misses 2-pt jump shot from 8 ft,67,59
310,3,0:51.0,,Offensive rebound by C. Landry,67,59
311,3,0:51.0,,Shooting foul by C. Butler (drawn by C. Landry),67,59
312,3,0:51.0,,C. Landry makes free throw 1 of 2,67,60
313,3,0:51.0,,C. Landry misses free throw 2 of 2,67,60
314,3,0:50.0,Defensive rebound by G. Monroe,,67,60
315,3,0:36.0,J. Meeks misses 3-pt jump shot from 25 ft,,67,60
316,3,0:34.0,,Defensive rebound by R. Gay,67,60
317,3,0:28.0,,R. Gay misses 2-pt jump shot from 22 ft,67,60
318,3,0:27.0,Defensive rebound by J. Smith,,67,60
319,3,0:03.0,Turnover by Team (shot clock),,67,60
320,3,0:03.0,,N. Stauskas misses 3-pt jump shot from 36 ft,67,60
321,3,0:02.0,,Offensive rebound by R. McCallum,67,60
322,3,0:00.0,,R. McCallum misses 2-pt tip-in from 1 ft,67,60
323,3,0:00.0,,Offensive rebound by Team,67,60
324,4,11:46.0,A. Drummond makes 2-pt dunk at rim (assist by D. Augustin),,69,60
325,4,11:19.0,,D. Williams makes 2-pt jump shot from 7 ft,69,62
326,4,10:56.0,J. Meeks misses 3-pt jump shot from 25 ft,,69,62
327,4,10:55.0,Offensive rebound by A. Drummond,,69,62
328,4,10:46.0,G. Monroe makes 2-pt jump shot from 18 ft (assist by D. Augustin),,71,62
329,4,10:20.0,,R. McCallum makes 3-pt jump shot from 23 ft (assist by D. Williams),71,65
330,4,9:57.0,D. Augustin makes 2-pt jump shot from 1 ft,,73,65
331,4,9:40.0,,N. Stauskas makes 2-pt layup from 1 ft,73,67
332,4,9:23.0,Shooting foul by J. Thompson (drawn by J. Meeks),,73,67
333,4,9:23.0,J. Meeks makes free throw 1 of 2,,74,67
334,4,9:23.0,,R. Hollins enters the game for J. Thompson,74,67
335,4,9:23.0,J. Meeks makes free throw 2 of 2,,75,67
336,4,9:12.0,,R. McCallum misses 2-pt jump shot from 18 ft,75,67
337,4,9:11.0,Defensive rebound by A. Drummond,,75,67
338,4,8:57.0,D. Augustin misses 2-pt jump shot from 18 ft,,75,67
339,4,8:55.0,,Defensive rebound by R. Evans,75,67
340,4,8:47.0,,D. Williams misses 2-pt layup from 1 ft,75,67
341,4,8:46.0,,Offensive rebound by D. Williams,75,67
342,4,8:45.0,,D. Williams misses 2-pt layup from 1 ft (block by A. Drummond),75,67
343,4,8:42.0,,Offensive rebound by R. Hollins,75,67
344,4,8:30.0,,R. Evans misses 2-pt jump shot from 14 ft,75,67
345,4,8:29.0,Defensive rebound by A. Drummond,,75,67
346,4,8:20.0,D. Augustin misses 2-pt jump shot from 3 ft,,75,67
347,4,8:19.0,,Defensive rebound by R. Evans,75,67
348,4,8:08.0,,Personal foul by C. Butler (drawn by N. Stauskas),75,67
349,4,8:08.0,Official timeout,,75,67
350,4,8:02.0,,Turnover by R. McCallum (bad pass; steal by J. Meeks),75,67
351,4,7:57.0,A. Drummond makes 2-pt layup at rim (assist by D. Augustin),,77,67
352,4,7:31.0,,R. McCallum makes 2-pt jump shot from 18 ft,77,69
353,4,7:10.0,J. Meeks misses 2-pt jump shot from 21 ft,,77,69
354,4,7:09.0,,Defensive rebound by R. Evans,77,69
355,4,6:59.0,,R. McCallum makes 2-pt layup from 2 ft,77,71
356,4,6:59.0,Violation by A. Drummond (def goaltending),,77,71
357,4,6:41.0,C. Butler makes 2-pt jump shot from 16 ft,,79,71
358,4,6:24.0,,Turnover by R. Evans (offensive foul),79,71
359,4,6:24.0,,Offensive foul by R. Evans (drawn by D. Augustin),79,71
360,4,6:24.0,,D. Collison enters the game for D. Williams,79,71
361,4,6:24.0,,R. Gay enters the game for N. Stauskas,79,71
362,4,6:24.0,K. Caldwell-Pope enters the game for J. Meeks,,79,71
363,4,6:07.0,A. Drummond misses 2-pt layup from 2 ft,,79,71
364,4,6:06.0,,Defensive rebound by Team,79,71
365,4,5:44.0,,R. McCallum misses 2-pt jump shot from 6 ft,79,71
366,4,5:42.0,Defensive rebound by A. Drummond,,79,71
367,4,5:30.0,G. Monroe misses 2-pt jump shot from 7 ft,,79,71
368,4,5:28.0,Offensive rebound by A. Drummond,,79,71
369,4,5:28.0,A. Drummond misses 2-pt tip-in at rim,,79,71
370,4,5:26.0,Offensive rebound by G. Monroe,,79,71
371,4,5:25.0,G. Monroe makes 2-pt layup at rim,,81,71
372,4,5:09.0,,R. Hollins makes 2-pt dunk at rim (assist by R. Gay),81,73
373,4,4:41.0,Shooting foul by R. Evans (drawn by G. Monroe),,81,73
374,4,4:41.0,,Sacramento full timeout,81,73
375,4,4:41.0,,B. McLemore enters the game for R. McCallum,81,73
376,4,4:41.0,,C. Landry enters the game for R. Evans,81,73
377,4,4:41.0,G. Monroe makes free throw 1 of 2,,82,73
378,4,4:41.0,G. Monroe makes free throw 2 of 2,,83,73
379,4,4:30.0,,C. Landry makes 2-pt jump shot from 19 ft (assist by R. Gay),83,75
380,4,4:09.0,D. Augustin misses 2-pt jump shot from 21 ft,,83,75
381,4,4:08.0,,Defensive rebound by Team,83,75
382,4,4:06.0,Loose ball foul by A. Drummond (drawn by C. Landry),,83,75
383,4,4:06.0,J. Smith enters the game for G. Monroe,,83,75
384,4,4:06.0,K. Singler enters the game for C. Butler,,83,75
385,4,3:49.0,,C. Landry makes 2-pt jump shot from 17 ft (assist by D. Collison),83,77
386,4,3:28.0,J. Smith misses 2-pt jump shot from 15 ft,,83,77
387,4,3:26.0,,Defensive rebound by B. McLemore,83,77
388,4,3:17.0,,R. Gay misses 3-pt jump shot from 25 ft,83,77
