,QUARTER,TIME_REMAINING,NEW YORK_ACTION,ATLANTA_ACTION,NEW YORK_SCORE,ATLANTA_SCORE
33,1,6:59.0,Defensive rebound by C. Anthony,,12,7
34,1,6:48.0,S. Larkin makes 3-pt jump shot from 26 ft,,15,7
35,1,6:40.0,,P. Millsap misses 2-pt layup from 1 ft (block by C. Anthony),15,7
36,1,6:38.0,,Offensive rebound by J. Teague,15,7
37,1,6:34.0,,J. Teague misses 2-pt jump shot from 4 ft,15,7
38,1,6:31.0,Defensive rebound by I. Shumpert,,15,7
39,1,6:19.0,T. Hardaway makes 2-pt layup from 2 ft (assist by S. Dalembert),,17,7
40,1,6:18.0,,Atlanta full timeout,17,7
41,1,6:18.0,,P. Antić enters the game for A. Horford,17,7
42,1,6:09.0,,Offensive foul by P. Millsap (drawn by I. Shumpert),17,7
43,1,6:09.0,,Turnover by P. Millsap (offensive foul),17,7
44,1,5:58.0,I. Shumpert makes 2-pt dunk at rim (assist by C. Anthony),,19,7
45,1,5:46.0,,J. Teague makes 2-pt jump shot from 5 ft,19,9
46,1,5:46.0,,Shooting foul by S. Larkin (drawn by J. Teague),19,9
47,1,5:46.0,,M. Scott enters the game for P. Millsap,19,9
48,1,5:46.0,J. Smith enters the game for S. Larkin,,19,9
49,1,5:46.0,,J. Teague makes free throw 1 of 1,19,10
50,1,5:35.0,T. Hardaway misses 2-pt jump shot from 7 ft (block by K. Korver),,19,10
51,1,5:33.0,Offensive rebound by C. Anthony,,19,10
52,1,5:30.0,C. Anthony misses 3-pt jump shot from 25 ft,,19,10
53,1,5:29.0,,Defensive rebound by D. Carroll,19,10
54,1,5:20.0,,Shooting foul by S. Dalembert (drawn by J. Teague),19,10
55,1,5:20.0,,J. Teague misses free throw 1 of 2,19,10
56,1,5:20.0,,Offensive rebound by Team,19,10
57,1,5:20.0,,J. Teague misses free throw 2 of 2,19,10
58,1,5:18.0,Defensive rebound by C. Anthony,,19,10
59,1,5:08.0,,D. Schröder enters the game for J. Teague,19,10
60,1,4:59.0,C. Anthony makes 2-pt layup at rim,,21,10
61,1,4:52.0,,Personal foul by T. Hardaway (drawn by K. Korver),21,10
62,1,4:43.0,,Personal foul by I. Shumpert (drawn by D. Schröder),21,10
63,1,4:43.0,,D. Schröder makes free throw 1 of 2,21,11
64,1,4:43.0,C. Early enters the game for T. Hardaway,,21,11
65,1,4:43.0,,T. Sefolosha enters the game for K. Korver,21,11
66,1,4:43.0,,D. Schröder makes free throw 2 of 2,21,12
67,1,4:29.0,Turnover by I. Shumpert (lost ball; steal by D. Schröder),,21,12
68,1,4:18.0,,P. Antić misses 3-pt jump shot from 22 ft,21,12
69,1,4:17.0,,Offensive rebound by Team,21,12
70,1,4:17.0,Loose ball foul by C. Anthony (drawn by T. Sefolosha),,21,12
71,1,4:17.0,,T. Sefolosha makes free throw 1 of 2,21,13
72,1,4:17.0,J. Smith enters the game for S. Dalembert,,21,13
73,1,4:17.0,,T. Sefolosha makes free throw 2 of 2,21,14
74,1,3:50.0,C. Anthony misses 2-pt layup from 2 ft,,21,14
75,1,3:49.0,,Defensive rebound by D. Schröder,21,14
76,1,3:44.0,,T. Sefolosha misses 2-pt layup from 1 ft,21,14
77,1,3:42.0,,Offensive rebound by M. Scott,21,14
78,1,3:42.0,,M. Scott misses 2-pt layup at rim,21,14
79,1,3:41.0,,Offensive rebound by D. Carroll,21,14
80,1,3:28.0,,D. Schröder makes 2-pt layup from 1 ft,21,16
81,1,3:23.0,New York full timeout,,21,16
82,1,3:16.0,Turnover by I. Shumpert (bad pass; steal by D. Schröder),,21,16
83,1,3:11.0,,D. Carroll misses 3-pt jump shot from 25 ft,21,16
84,1,3:10.0,,Offensive rebound by P. Antić,21,16
85,1,3:09.0,,P. Antić misses 2-pt layup at rim (block by J. Smith),21,16
86,1,3:09.0,,Offensive rebound by Team,21,16
87,1,3:09.0,A. Stoudemire enters the game for C. Early,,21,16
88,1,3:00.0,,M. Scott misses 2-pt jump shot from 13 ft,21,16
89,1,2:58.0,Defensive rebound by C. Anthony,,21,16
90,1,2:44.0,J. Smith misses 2-pt jump shot from 18 ft,,21,16
91,1,2:43.0,Offensive rebound by C. Anthony,,21,16
92,1,2:41.0,C. Anthony misses 2-pt jump shot from 6 ft,,21,16
93,1,2:39.0,Offensive rebound by A. Stoudemire,,21,16
94,1,2:37.0,A. Stoudemire makes 2-pt layup at rim,,23,16
95,1,2:15.0,,M. Scott makes 2-pt jump shot from 19 ft,23,18
96,1,2:01.0,C. Anthony makes 2-pt jump shot from 21 ft (assist by A. Stoudemire),,25,18
97,1,2:01.0,Shooting foul by T. Sefolosha (drawn by C. Anthony),,25,18
98,1,2:01.0,C. Anthony makes free throw 1 of 1,,26,18
99,1,1:48.0,,M. Scott makes 2-pt jump shot from 19 ft,26,20
100,1,1:26.0,C. Anthony makes 2-pt jump shot from 18 ft,,28,20
101,1,1:08.0,,M. Scott misses 3-pt jump shot from 25 ft,28,20
102,1,1:06.0,Defensive rebound by Team,,28,20
103,1,1:06.0,,A. Horford enters the game for P. Antić,28,20
104,1,1:06.0,,K. Korver enters the game for D. Carroll,28,20
105,1,0:52.0,Personal foul by A. Horford (drawn by A. Stoudemire),,28,20
106,1,0:48.0,J. Smith misses 2-pt jump shot from 10 ft,,28,20
107,1,0:46.0,Offensive rebound by C. Anthony,,28,20
108,1,0:45.0,C. Anthony makes 2-pt jump shot from 11 ft,,30,20
109,1,0:30.0,,D. Schröder misses 2-pt layup from 2 ft (block by A. Stoudemire),30,20
110,1,0:28.0,Defensive rebound by J. Smith,,30,20
111,1,0:10.0,J. Smith makes 2-pt jump shot from 16 ft (assist by I. Shumpert),,32,20
112,1,0:01.0,,Turnover by T. Sefolosha (bad pass; steal by J. Smith),32,20
113,1,0:00.0,J. Smith misses 3-pt jump shot from 50 ft,,32,20
114,1,0:00.0,Offensive rebound by Team,,32,20
115,2,11:44.0,,M. Scott makes 3-pt jump shot from 25 ft (assist by D. Schröder),32,23
116,2,11:22.0,A. Stoudemire misses 2-pt layup from 1 ft,,32,23
117,2,11:20.0,,Defensive rebound by T. Sefolosha,32,23
118,2,11:11.0,,T. Sefolosha misses 3-pt jump shot from 25 ft,32,23
119,2,11:11.0,,Offensive rebound by Team,32,23
120,2,11:11.0,Loose ball foul by J. Smith (drawn by A. Horford),,32,23
121,2,10:56.0,,A. Horford misses 2-pt layup from 1 ft,32,23
122,2,10:55.0,Defensive rebound by A. Stoudemire,,32,23
123,2,10:55.0,Personal foul by M. Scott (drawn by A. Stoudemire),,32,23
124,2,10:55.0,C. Early enters the game for C. Anthony,,32,23
125,2,10:43.0,J. Smith makes 2-pt dunk at rim (assist by A. Stoudemire),,34,23
126,2,10:24.0,,P. Millsap enters the game for M. Scott,34,23
127,2,10:17.0,,Turnover by Team (shot clock),34,23
128,2,10:02.0,J. Smith misses 2-pt jump shot from 21 ft,,34,23
129,2,9:59.0,Offensive rebound by J. Smith,,34,23
130,2,9:57.0,A. Stoudemire makes 2-pt layup at rim (assist by J. Smith),,36,23
131,2,9:47.0,,K. Korver makes 3-pt jump shot from 26 ft (assist by A. Horford),36,26
132,2,9:32.0,J. Smith misses 2-pt jump shot from 16 ft,,36,26
133,2,9:31.0,,Defensive rebound by A. Horford,36,26
134,2,9:20.0,,T. Sefolosha misses 2-pt jump shot from 16 ft,36,26
135,2,9:19.0,Defensive rebound by J. Smith,,36,26
136,2,9:10.0,New York full timeout,,36,26
137,2,9:10.0,,J. Teague enters the game for T. Sefolosha,36,26
138,2,9:10.0,Q. Acy enters the game for J. Smith,,36,26
139,2,8:58.0,Turnover by J. Smith (lost ball; steal by K. Korver),,36,26
140,2,8:47.0,,A. Horford misses 2-pt jump shot from 12 ft,36,26
141,2,8:45.0,Defensive rebound by C. Early,,36,26
142,2,8:29.0,C. Early misses 3-pt jump shot from 25 ft,,36,26
143,2,8:27.0,Offensive rebound by A. Stoudemire,,36,26
144,2,8:12.0,C. Early misses 2-pt layup from 1 ft,,36,26
145,2,8:11.0,,Defensive rebound by P. Millsap,36,26
146,2,7:58.0,,D. Schröder makes 2-pt jump shot from 3 ft (assist by K. Korver),36,28
147,2,7:35.0,S. Larkin misses 2-pt jump shot from 21 ft,,36,28
148,2,7:33.0,,Defensive rebound by P. Millsap,36,28
149,2,7:20.0,,Personal foul by A. Stoudemire (drawn by A. Horford),36,28
150,2,7:20.0,S. Dalembert enters the game for A. Stoudemire,,36,28
151,2,7:20.0,,P. Antić enters the game for A. Horford,36,28
152,2,7:12.0,,K. Korver makes 2-pt jump shot from 13 ft,36,30
153,2,7:12.0,,Shooting foul by C. Early (drawn by K. Korver),36,30
154,2,7:12.0,I. Shumpert enters the game for C. Early,,36,30
155,2,7:12.0,T. Hardaway enters the game for S. Larkin,,36,30
156,2,7:12.0,,K. Korver makes free throw 1 of 1,36,31
157,2,7:02.0,Personal foul by P. Millsap (drawn by Q. Acy),,36,31
158,2,6:54.0,T. Hardaway misses 2-pt jump shot from 18 ft,,36,31
159,2,6:52.0,Offensive rebound by Q. Acy,,36,31
160,2,6:52.0,Personal foul by D. Schröder (drawn by I. Shumpert),,36,31
161,2,6:43.0,Q. Acy makes 2-pt layup from 2 ft (assist by I. Shumpert),,38,31
162,2,6:29.0,,Shooting foul by S. Dalembert (drawn by P. Antić),38,31
163,2,6:29.0,,P. Antić misses free throw 1 of 3,38,31
164,2,6:29.0,,Offensive rebound by Team,38,31
165,2,6:29.0,,P. Antić makes free throw 2 of 3,38,32
166,2,6:29.0,,P. Antić makes free throw 3 of 3,38,33
167,2,6:16.0,Turnover by Q. Acy (bad pass),,38,33
168,2,6:02.0,,Shooting foul by I. Shumpert (drawn by J. Teague),38,33
169,2,6:02.0,,J. Teague makes free throw 1 of 2,38,34
170,2,6:02.0,,D. Carroll enters the game for K. Korver,38,34
171,2,6:02.0,C. Anthony enters the game for Q. Acy,,38,34
172,2,6:02.0,,J. Teague makes free throw 2 of 2,38,35
173,2,5:42.0,J. Smith makes 2-pt jump shot from 16 ft,,40,35
174,2,5:32.0,,Turnover by P. Millsap (bad pass; steal by I. Shumpert),40,35
175,2,5:29.0,I. Shumpert makes 2-pt dunk at rim,,42,35
176,2,5:29.0,,Atlanta full timeout,42,35
177,2,5:13.0,,Personal foul by J. Smith (drawn by P. Millsap),42,35
178,2,5:13.0,,P. Millsap misses free throw 1 of 2,42,35
179,2,5:13.0,,Offensive rebound by Team,42,35
180,2,5:13.0,,P. Millsap makes free throw 2 of 2,42,36
181,2,5:00.0,T. Hardaway misses 2-pt layup at rim,,42,36
182,2,4:59.0,Offensive rebound by S. Dalembert,,42,36
183,2,4:57.0,Turnover by S. Dalembert (lost ball; steal by D. Carroll),,42,36
184,2,4:49.0,,Offensive foul by P. Antić (drawn by T. Hardaway),42,36
185,2,4:49.0,,Turnover by P. Antić (offensive foul),42,36
186,2,4:32.0,J. Smith makes 2-pt jump shot from 17 ft (assist by I. Shumpert),,44,36
187,2,4:19.0,,Def 3 sec tech foul by S. Dalembert,44,36
188,2,4:19.0,,J. Teague misses technical free throw,44,36
189,2,4:19.0,,Offensive rebound by Team,44,36
190,2,4:19.0,,A. Horford enters the game for P. Antić,44,36
191,2,4:11.0,,D. Carroll misses 3-pt jump shot from 25 ft,44,36
192,2,4:09.0,Defensive rebound by S. Dalembert,,44,36
193,2,4:04.0,I. Shumpert makes 2-pt jump shot from 18 ft (assist by J. Smith),,46,36
194,2,3:48.0,,D. Schröder makes 2-pt jump shot from 22 ft (assist by J. Teague),46,38
195,2,3:44.0,Shooting foul by D. Carroll (drawn by T. Hardaway),,46,38
196,2,3:44.0,T. Hardaway makes free throw 1 of 2,,47,38
197,2,3:44.0,,K. Korver enters the game for D. Schröder,47,38
198,2,3:44.0,T. Hardaway makes free throw 2 of 2,,48,38
199,2,3:33.0,,A. Horford misses 2-pt jump shot from 16 ft,48,38
200,2,3:31.0,,Offensive rebound by P. Millsap,48,38
201,2,3:31.0,,P. Millsap makes 2-pt layup at rim,48,40
202,2,3:18.0,S. Dalembert makes 2-pt layup from 1 ft (assist by J. Smith),,50,40
203,2,3:18.0,Shooting foul by K. Korver (drawn by S. Dalembert),,50,40
204,2,3:18.0,S. Dalembert makes free throw 1 of 1,,51,40
205,2,2:57.0,,Personal foul by I. Shumpert (drawn by K. Korver),51,40
206,2,2:57.0,Official timeout,,51,40
207,2,2:57.0,S. Larkin enters the game for I. Shumpert,,51,40
208,2,2:57.0,,K. Korver makes free throw 1 of 2,51,41
209,2,2:57.0,,K. Korver makes free throw 2 of 2,51,42
210,2,2:40.0,S. Larkin makes 2-pt jump shot from 19 ft (assist by T. Hardaway),,53,42
211,2,2:23.0,,P. Millsap makes 2-pt jump shot from 6 ft,53,44
212,2,2:08.0,C. Anthony misses 2-pt jump shot from 17 ft,,53,44
213,2,2:06.0,,Defensive rebound by K. Korver,53,44
214,2,1:47.0,,K. Korver misses 3-pt jump shot from 25 ft,53,44
215,2,1:45.0,Defensive rebound by J. Smith,,53,44
216,2,1:33.0,S. Larkin makes 2-pt layup from 2 ft (assist by C. Anthony),,55,44
217,2,1:23.0,,A. Horford misses 2-pt jump shot from 18 ft,55,44
218,2,1:22.0,Defensive rebound by S. Larkin,,55,44
219,2,1:15.0,J. Smith makes 2-pt jump shot from 22 ft (assist by S. Larkin),,57,44
220,2,0:56.0,,J. Teague misses 2-pt jump shot from 4 ft (block by S. Dalembert),57,44
221,2,0:54.0,Defensive rebound by J. Smith,,57,44
222,2,0:51.0,T. Hardaway makes 2-pt jump shot from 21 ft (assist by J. Smith),,59,44
223,2,0:51.0,,Atlanta full timeout,59,44
224,2,0:51.0,,M. Scott enters the game for P. Millsap,59,44
225,2,0:51.0,A. Stoudemire enters the game for S. Dalembert,,59,44
226,2,0:30.0,,A. Horford misses 2-pt jump shot from 18 ft,59,44
227,2,0:29.0,,Offensive rebound by Team,59,44
228,2,0:29.0,Loose ball foul by T. Hardaway (drawn by D. Carroll),,59,44
229,2,0:29.0,,D. Carroll makes free throw 1 of 2,59,45
230,2,0:29.0,C. Early enters the game for T. Hardaway,,59,45
231,2,0:29.0,,D. Carroll makes free throw 2 of 2,59,46
232,2,0:25.0,New York full timeout,,59,46
233,2,0:10.0,A. Stoudemire makes 2-pt hook shot from 3 ft,,61,46
234,2,0:02.0,,J. Teague makes 2-pt layup at rim,61,48
235,3,11:44.0,,Personal foul by C. Anthony (drawn by P. Millsap),61,48
236,3,11:34.0,,J. Teague misses 2-pt jump shot from 4 ft,61,48
237,3,11:32.0,Defensive rebound by T. Hardaway,,61,48
238,3,11:11.0,C. Anthony misses 2-pt jump shot from 16 ft,,61,48
239,3,11:09.0,,Defensive rebound by D. Carroll,61,48
240,3,10:51.0,,A. Horford misses 2-pt jump shot from 18 ft,61,48
241,3,10:49.0,Defensive rebound by C. Anthony,,61,48
242,3,10:37.0,T. Hardaway misses 3-pt jump shot from 25 ft,,61,48
243,3,10:36.0,,Defensive rebound by P. Millsap,61,48
244,3,10:22.0,Violation by S. Dalembert (def goaltending),,61,48
245,3,10:22.0,,P. Millsap makes 2-pt layup from 2 ft (assist by D. Carroll),61,50
246,3,10:15.0,Personal foul by D. Carroll (drawn by I. Shumpert),,61,50
247,3,10:01.0,S. Dalembert makes 2-pt hook shot from 6 ft,,63,50
248,3,9:48.0,,D. Carroll makes 2-pt jump shot from 9 ft (assist by J. Teague),63,52
249,3,9:38.0,T. Hardaway misses 2-pt jump shot from 5 ft,,63,52
250,3,9:37.0,,Defensive rebound by A. Horford,63,52
251,3,9:37.0,,Personal foul by T. Hardaway (drawn by P. Millsap),63,52
252,3,9:37.0,Q. Acy enters the game for T. Hardaway,,63,52
253,3,9:19.0,,J. Teague misses 2-pt jump shot from 5 ft,63,52
254,3,9:17.0,Defensive rebound by S. Dalembert,,63,52
255,3,9:06.0,C. Anthony makes 2-pt layup from 2 ft (assist by I. Shumpert),,65,52
256,3,8:54.0,,D. Carroll makes 2-pt layup from 1 ft (assist by P. Millsap),65,54
257,3,8:28.0,C. Anthony misses 2-pt jump shot from 16 ft,,65,54
258,3,8:26.0,,Defensive rebound by P. Millsap,65,54
259,3,8:20.0,,Personal foul by Q. Acy (drawn by P. Millsap),65,54
260,3,8:14.0,,Shooting foul by Q. Acy (drawn by P. Millsap),65,54
261,3,8:14.0,,P. Millsap makes free throw 1 of 2,65,55
262,3,8:14.0,,P. Millsap makes free throw 2 of 2,65,56
263,3,7:54.0,S. Larkin misses 2-pt jump shot from 18 ft,,65,56
264,3,7:52.0,,Defensive rebound by A. Horford,65,56
265,3,7:40.0,,K. Korver makes 3-pt jump shot from 22 ft (assist by J. Teague),65,59
266,3,7:38.0,New York full timeout,,65,59
267,3,7:19.0,Shooting foul by D. Carroll (drawn by C. Anthony),,65,59
268,3,7:19.0,C. Anthony misses free throw 1 of 2,,65,59
269,3,7:19.0,Offensive rebound by Team,,65,59
270,3,7:19.0,C. Anthony makes free throw 2 of 2,,66,59
271,3,7:04.0,,D. Carroll misses 2-pt jump shot from 14 ft (block by S. Dalembert),66,59
272,3,7:02.0,,Offensive rebound by D. Carroll,66,59
273,3,7:01.0,,Personal foul by C. Anthony (drawn by J. Teague),66,59
274,3,7:01.0,,J. Teague makes free throw 1 of 2,66,60
275,3,7:01.0,,T. Sefolosha enters the game for D. Carroll,66,60
276,3,7:01.0,,J. Teague makes free throw 2 of 2,66,61
277,3,6:45.0,I. Shumpert makes 2-pt layup from 2 ft (assist by S. Dalembert),,68,61
278,3,6:32.0,,A. Horford misses 2-pt hook shot from 5 ft,68,61
279,3,6:30.0,Defensive rebound by Q. Acy,,68,61
280,3,6:25.0,I. Shumpert makes 3-pt jump shot from 24 ft (assist by S. Larkin),,71,61
281,3,6:10.0,,A. Horford misses 2-pt jump shot from 19 ft,71,61
282,3,6:07.0,,Offensive rebound by T. Sefolosha,71,61
283,3,5:56.0,,J. Teague misses 2-pt jump shot from 3 ft,71,61
284,3,5:56.0,,Offensive rebound by Team,71,61
285,3,5:56.0,,P. Antić enters the game for A. Horford,71,61
286,3,5:56.0,Violation by I. Shumpert (kicked ball),,71,61
287,3,5:44.0,,K. Korver makes 3-pt jump shot from 25 ft (assist by T. Sefolosha),71,64
288,3,5:32.0,Turnover by S. Larkin (bad pass; steal by T. Sefolosha),,71,64
289,3,5:27.0,,T. Sefolosha makes 2-pt layup at rim,71,66
290,3,5:02.0,C. Anthony misses 2-pt layup from 1 ft (block by P. Millsap),,71,66
291,3,5:00.0,,Defensive rebound by K. Korver,71,66
292,3,4:55.0,,K. Korver misses 3-pt jump shot from 25 ft,71,66
293,3,4:53.0,,Offensive rebound by P. Millsap,71,66
294,3,4:51.0,,P. Millsap misses 2-pt layup from 1 ft (block by S. Dalembert),71,66
295,3,4:50.0,Defensive rebound by Team,,71,66
296,3,4:40.0,Personal foul by T. Sefolosha (drawn by C. Anthony),,71,66
297,3,4:40.0,J. Smith enters the game for S. Dalembert,,71,66
298,3,4:34.0,I. Shumpert misses 2-pt layup from 1 ft (block by P. Antić),,71,66
299,3,4:34.0,Offensive rebound by Team,,71,66
300,3,4:25.0,C. Anthony misses 2-pt jump shot from 20 ft,,71,66
301,3,4:22.0,,Defensive rebound by P. Millsap,71,66
302,3,4:17.0,,T. Sefolosha misses 2-pt jump shot from 2 ft,71,66
303,3,4:16.0,,Offensive rebound by T. Sefolosha,71,66
304,3,4:16.0,,T. Sefolosha misses 2-pt tip-in from 2 ft,71,66
305,3,4:14.0,Defensive rebound by Q. Acy,,71,66
306,3,4:02.0,I. Shumpert makes 3-pt jump shot from 26 ft (assist by S. Larkin),,74,66
307,3,3:46.0,,J. Teague misses 2-pt layup from 1 ft,74,66
308,3,3:44.0,,Offensive rebound by T. Sefolosha,74,66
309,3,3:44.0,,T. Sefolosha makes 2-pt layup from 1 ft,74,68
310,3,3:30.0,Personal foul by P. Antić (drawn by J. Smith),,74,68
311,3,3:30.0,J. Smith enters the game for Q. Acy,,74,68
312,3,3:30.0,A. Stoudemire enters the game for S. Larkin,,74,68
313,3,3:30.0,,D. Schröder enters the game for J. Teague,74,68
314,3,3:22.0,Turnover by J. Smith (bad pass; steal by D. Schröder),,74,68
315,3,3:08.0,,D. Schröder makes 2-pt layup from 1 ft,74,70
316,3,2:43.0,A. Stoudemire misses 2-pt layup from 2 ft (block by K. Korver),,74,70
317,3,2:43.0,Offensive rebound by Team,,74,70
318,3,2:43.0,,Atlanta full timeout,74,70
319,3,2:43.0,,S. Mack enters the game for K. Korver,74,70
320,3,2:40.0,I. Shumpert misses 3-pt jump shot from 25 ft,,74,70
321,3,2:39.0,,Defensive rebound by Team,74,70
322,3,2:31.0,,Personal foul by J. Smith (drawn by P. Millsap),74,70
323,3,2:31.0,,P. Millsap makes free throw 1 of 2,74,71
324,3,2:31.0,S. Larkin enters the game for C. Anthony,,74,71
325,3,2:31.0,,P. Millsap misses free throw 2 of 2,74,71
326,3,2:30.0,Defensive rebound by A. Stoudemire,,74,71
327,3,2:16.0,Turnover by J. Smith (bad pass; steal by D. Schröder),,74,71
328,3,2:12.0,,Shooting foul by J. Smith (drawn by P. Millsap),74,71
329,3,2:12.0,,P. Millsap makes free throw 1 of 2,74,72
330,3,2:12.0,,P. Millsap misses free throw 2 of 2,74,72
331,3,2:11.0,Defensive rebound by A. Stoudemire,,74,72
332,3,1:53.0,S. Larkin misses 2-pt jump shot from 6 ft,,74,72
333,3,1:52.0,Offensive rebound by J. Smith,,74,72
334,3,1:40.0,I. Shumpert misses 3-pt jump shot from 25 ft,,74,72
335,3,1:38.0,,Defensive rebound by P. Antić,74,72
336,3,1:30.0,,Shooting foul by I. Shumpert (drawn by D. Schröder),74,72
337,3,1:30.0,,D. Schröder makes free throw 1 of 2,74,73
338,3,1:30.0,C. Early enters the game for I. Shumpert,,74,73
339,3,1:30.0,,D. Schröder misses free throw 2 of 2,74,73
340,3,1:28.0,Defensive rebound by J. Smith,,74,73
341,3,1:05.0,Turnover by J. Smith (bad pass; steal by D. Schröder),,74,73
342,3,1:00.0,,T. Sefolosha makes 2-pt layup from 1 ft (assist by D. Schröder),74,75
343,3,0:51.0,,Offensive charge foul by J. Smith (drawn by P. Millsap),74,75
344,3,0:51.0,Turnover by J. Smith (offensive foul),,74,75
345,3,0:51.0,Q. Acy enters the game for J. Smith,,74,75
346,3,0:36.0,,P. Millsap misses 2-pt layup from 2 ft,74,75
347,3,0:34.0,Defensive rebound by C. Early,,74,75
348,3,0:21.0,C. Early misses 3-pt jump shot from 26 ft,,74,75
349,3,0:19.0,,Defensive rebound by P. Millsap,74,75
350,3,0:01.0,,P. Millsap misses 3-pt jump shot from 25 ft,74,75
351,3,0:01.0,,Offensive rebound by T. Sefolosha,74,75
352,4,11:47.0,Turnover by C. Early (bad pass),,74,75
353,4,11:29.0,,A. Horford makes 2-pt jump shot from 14 ft (assist by T. Sefolosha),74,77
354,4,11:02.0,A. Stoudemire misses 2-pt jump shot from 17 ft,,74,77
355,4,11:00.0,,Defensive rebound by A. Horford,74,77
356,4,10:43.0,,T. Sefolosha misses 3-pt jump shot from 23 ft,74,77
357,4,10:42.0,Defensive rebound by J. Smith,,74,77
358,4,10:32.0,S. Larkin makes 2-pt jump shot from 19 ft (assist by J. Smith),,76,77
359,4,10:17.0,,Turnover by D. Schröder (bad pass),76,77
360,4,10:11.0,,Violation by T. Sefolosha (kicked ball),76,77
361,4,10:11.0,,K. Korver enters the game for S. Mack,76,77
362,4,10:11.0,,J. Teague enters the game for T. Sefolosha,76,77
363,4,10:03.0,A. Stoudemire misses 2-pt jump shot from 18 ft,,76,77
364,4,10:02.0,,Defensive rebound by J. Teague,76,77
365,4,9:54.0,,M. Scott misses 2-pt jump shot from 7 ft,76,77
366,4,9:52.0,Defensive rebound by A. Stoudemire,,76,77
367,4,9:29.0,C. Early misses 2-pt layup from 1 ft,,76,77
368,4,9:27.0,Offensive rebound by A. Stoudemire,,76,77
369,4,9:27.0,A. Stoudemire makes 2-pt dunk at rim,,78,77
370,4,9:11.0,,J. Teague makes 2-pt jump shot from 8 ft,78,79
371,4,8:48.0,A. Stoudemire makes 2-pt layup from 1 ft (assist by C. Early),,80,79
372,4,8:32.0,,Turnover by K. Korver (bad pass),80,79
373,4,8:32.0,Official timeout,,80,79
374,4,8:32.0,,P. Millsap enters the game for M. Scott,80,79
375,4,8:32.0,T. Hardaway enters the game for S. Larkin,,80,79
376,4,8:32.0,I. Shumpert enters the game for C. Early,,80,79
377,4,8:32.0,C. Anthony enters the game for Q. Acy,,80,79
378,4,8:32.0,,D. Carroll enters the game for D. Schröder,80,79
379,4,8:22.0,Shooting foul by P. Millsap (drawn by A. Stoudemire),,80,79
380,4,8:22.0,A. Stoudemire makes free throw 1 of 2,,81,79
381,4,8:22.0,A. Stoudemire makes free throw 2 of 2,,82,79
382,4,7:58.0,,P. Millsap misses 3-pt jump shot from 24 ft,82,79
383,4,7:57.0,,Offensive rebound by A. Horford,82,79
384,4,7:54.0,,K. Korver misses 3-pt jump shot from 25 ft,82,79
385,4,7:53.0,Defensive rebound by A. Stoudemire,,82,79
