,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,CHARLOTTE_ACTION,MILWAUKEE_SCORE,CHARLOTTE_SCORE
131,2,9:11.0,,B. Roberts makes 2-pt jump shot from 18 ft (assist by G. Neal),33,31
132,2,8:58.0,O. Mayo makes 3-pt jump shot from 23 ft (assist by J. Bayless),,36,31
133,2,8:48.0,,Personal foul by O. Mayo (drawn by G. Henderson),36,31
134,2,8:48.0,Official timeout,,36,31
135,2,8:40.0,,B. Roberts misses 2-pt jump shot from 18 ft,36,31
136,2,8:38.0,Defensive rebound by O. Mayo,,36,31
137,2,8:20.0,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by O. Mayo),,38,31
138,2,8:20.0,Shooting foul by C. Zeller (drawn by G. Antetokounmpo),,38,31
139,2,8:20.0,,L. Stephenson enters the game for G. Henderson,38,31
140,2,8:20.0,G. Antetokounmpo makes free throw 1 of 1,,39,31
141,2,8:04.0,,L. Stephenson misses 3-pt jump shot from 25 ft,39,31
142,2,8:02.0,,Offensive rebound by Team,39,31
143,2,8:02.0,Loose ball foul by E. İlyasova (drawn by C. Zeller),,39,31
144,2,8:02.0,K. Middleton enters the game for E. İlyasova,,39,31
145,2,7:49.0,,C. Zeller misses 2-pt jump shot from 18 ft,39,31
146,2,7:46.0,Defensive rebound by G. Antetokounmpo,,39,31
147,2,7:23.0,J. Bayless misses 2-pt jump shot from 18 ft,,39,31
148,2,7:22.0,,Defensive rebound by L. Stephenson,39,31
149,2,7:07.0,,J. Maxiell misses 2-pt jump shot from 14 ft,39,31
150,2,7:06.0,Defensive rebound by Team,,39,31
151,2,7:06.0,,Loose ball foul by C. Zeller (drawn by G. Antetokounmpo),39,31
152,2,7:06.0,,M. Williams enters the game for C. Zeller,39,31
153,2,7:06.0,,A. Jefferson enters the game for J. Maxiell,39,31
154,2,6:56.0,J. Henson makes 2-pt dunk at rim (assist by O. Mayo),,41,31
155,2,6:41.0,,G. Neal misses 3-pt jump shot from 27 ft,41,31
156,2,6:40.0,Defensive rebound by K. Middleton,,41,31
157,2,6:34.0,O. Mayo makes 3-pt jump shot from 25 ft (assist by K. Middleton),,44,31
158,2,6:29.0,,Charlotte full timeout,44,31
159,2,6:29.0,,M. Kidd-Gilchrist enters the game for G. Neal,44,31
160,2,6:07.0,,M. Williams makes 2-pt jump shot from 19 ft (assist by M. Kidd-Gilchrist),44,33
161,2,5:56.0,Turnover by J. Bayless (bad pass; steal by A. Jefferson),,44,33
162,2,5:51.0,,M. Kidd-Gilchrist makes 2-pt layup at rim,44,35
163,2,5:38.0,Personal foul by L. Stephenson (drawn by K. Middleton),,44,35
164,2,5:38.0,K. Middleton misses free throw 1 of 2,,44,35
165,2,5:38.0,Offensive rebound by Team,,44,35
166,2,5:38.0,L. Sanders enters the game for J. Henson,,44,35
167,2,5:38.0,K. Middleton makes free throw 2 of 2,,45,35
168,2,5:16.0,,A. Jefferson misses 2-pt hook shot from 9 ft,45,35
169,2,5:15.0,,Offensive rebound by M. Williams,45,35
170,2,5:07.0,,M. Williams misses 3-pt jump shot from 23 ft,45,35
171,2,5:06.0,Defensive rebound by K. Middleton,,45,35
172,2,4:59.0,Turnover by K. Middleton (lost ball; steal by B. Roberts),,45,35
173,2,4:51.0,,L. Stephenson misses 2-pt jump shot from 13 ft,45,35
174,2,4:49.0,Defensive rebound by G. Antetokounmpo,,45,35
175,2,4:38.0,O. Mayo makes 3-pt jump shot from 23 ft (assist by J. Bayless),,48,35
176,2,4:14.0,,B. Roberts misses 3-pt jump shot from 23 ft,48,35
177,2,4:13.0,Defensive rebound by O. Mayo,,48,35
178,2,4:08.0,O. Mayo misses 3-pt jump shot from 25 ft,,48,35
179,2,4:06.0,,Defensive rebound by M. Kidd-Gilchrist,48,35
180,2,3:58.0,,Personal foul by J. Bayless (drawn by B. Roberts),48,35
181,2,3:58.0,,K. Walker enters the game for B. Roberts,48,35
182,2,3:58.0,J. Dudley enters the game for G. Antetokounmpo,,48,35
183,2,3:58.0,B. Knight enters the game for J. Bayless,,48,35
184,2,3:44.0,,K. Walker misses 2-pt jump shot from 18 ft,48,35
185,2,3:42.0,Defensive rebound by Team,,48,35
186,2,3:42.0,J. Parker enters the game for O. Mayo,,48,35
187,2,3:26.0,K. Middleton misses 2-pt jump shot from 15 ft,,48,35
188,2,3:24.0,Offensive rebound by K. Middleton,,48,35
189,2,3:19.0,K. Middleton misses 2-pt jump shot from 13 ft,,48,35
190,2,3:18.0,,Defensive rebound by M. Kidd-Gilchrist,48,35
191,2,2:55.0,,A. Jefferson makes 2-pt hook shot from 15 ft (assist by M. Williams),48,37
192,2,2:32.0,K. Middleton makes 2-pt layup from 1 ft,,50,37
193,2,2:32.0,Shooting foul by L. Stephenson (drawn by K. Middleton),,50,37
194,2,2:32.0,Milwaukee full timeout,,50,37
195,2,2:32.0,K. Middleton makes free throw 1 of 1,,51,37
196,2,2:17.0,,A. Jefferson misses 2-pt jump shot from 16 ft,51,37
197,2,2:16.0,Defensive rebound by J. Parker,,51,37
198,2,2:01.0,B. Knight misses 2-pt layup from 2 ft,,51,37
199,2,2:00.0,,Defensive rebound by Team,51,37
200,2,1:44.0,,Shooting foul by L. Sanders (drawn by A. Jefferson),51,37
201,2,1:44.0,,A. Jefferson makes 2-pt layup from 2 ft,51,39
202,2,1:44.0,,A. Jefferson makes free throw 1 of 1,51,40
203,2,1:24.0,L. Sanders makes 2-pt layup from 1 ft (assist by K. Middleton),,53,40
204,2,1:05.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by M. Williams),53,43
205,2,0:53.0,B. Knight misses 2-pt jump shot from 22 ft,,53,43
206,2,0:52.0,,Defensive rebound by L. Stephenson,53,43
207,2,0:48.0,,M. Kidd-Gilchrist makes 2-pt dunk at rim (assist by L. Stephenson),53,45
208,2,0:35.0,K. Middleton makes 2-pt jump shot from 18 ft,,55,45
209,2,0:25.0,,Shooting foul by L. Sanders (drawn by A. Jefferson),55,45
210,2,0:25.0,,A. Jefferson makes free throw 1 of 2,55,46
211,2,0:25.0,,G. Neal enters the game for L. Stephenson,55,46
212,2,0:25.0,,G. Henderson enters the game for M. Kidd-Gilchrist,55,46
213,2,0:25.0,E. İlyasova enters the game for L. Sanders,,55,46
214,2,0:25.0,,A. Jefferson misses free throw 2 of 2,55,46
215,2,0:24.0,Defensive rebound by E. İlyasova,,55,46
216,2,0:07.0,Personal foul by A. Jefferson (drawn by B. Knight),,55,46
217,2,0:07.0,B. Knight makes free throw 1 of 2,,56,46
218,2,0:07.0,Z. Pachulia enters the game for E. İlyasova,,56,46
219,2,0:07.0,B. Knight makes free throw 2 of 2,,57,46
220,2,0:00.0,,K. Walker misses 2-pt jump shot from 11 ft,57,46
221,2,0:00.0,,Offensive rebound by Team,57,46
222,3,11:44.0,K. Middleton misses 2-pt layup at rim,,57,46
223,3,11:43.0,,Defensive rebound by K. Walker,57,46
224,3,11:35.0,,K. Walker misses 2-pt layup from 1 ft,57,46
225,3,11:35.0,,Offensive rebound by A. Jefferson,57,46
226,3,11:35.0,,Turnover by A. Jefferson (traveling),57,46
227,3,11:13.0,Turnover by K. Middleton (bad pass; steal by M. Williams),,57,46
228,3,11:01.0,,Turnover by M. Williams (bad pass; steal by L. Sanders),57,46
229,3,10:55.0,L. Sanders makes 2-pt dunk at rim (assist by J. Parker),,59,46
230,3,10:42.0,,Charlotte full timeout,59,46
231,3,10:30.0,,M. Williams makes 2-pt jump shot from 11 ft (assist by M. Kidd-Gilchrist),59,48
232,3,10:07.0,J. Parker makes 2-pt jump shot from 17 ft (assist by B. Knight),,61,48
233,3,9:51.0,,Shooting foul by J. Parker (drawn by M. Kidd-Gilchrist),61,48
234,3,9:51.0,,M. Kidd-Gilchrist makes free throw 1 of 2,61,49
235,3,9:51.0,,M. Kidd-Gilchrist makes free throw 2 of 2,61,50
236,3,9:38.0,K. Middleton misses 3-pt jump shot from 25 ft,,61,50
237,3,9:37.0,,Defensive rebound by A. Jefferson,61,50
238,3,9:26.0,,L. Stephenson misses 2-pt layup from 1 ft,61,50
239,3,9:26.0,Defensive rebound by B. Knight,,61,50
240,3,9:15.0,J. Dudley makes 3-pt jump shot from 26 ft (assist by B. Knight),,64,50
241,3,9:01.0,,A. Jefferson misses 2-pt layup from 2 ft,64,50
242,3,9:01.0,Defensive rebound by J. Dudley,,64,50
243,3,9:01.0,Personal foul by L. Stephenson (drawn by J. Dudley),,64,50
244,3,9:01.0,Technical foul by J. Dudley,,64,50
245,3,9:01.0,,K. Walker misses technical free throw,64,50
246,3,9:01.0,Offensive rebound by Team,,64,50
247,3,8:43.0,L. Sanders makes 2-pt layup from 1 ft,,66,50
248,3,8:23.0,,L. Stephenson misses 2-pt layup from 2 ft (block by J. Dudley),66,50
249,3,8:21.0,Defensive rebound by J. Parker,,66,50
250,3,8:18.0,J. Parker makes 2-pt dunk at rim,,68,50
251,3,8:18.0,,Charlotte full timeout,68,50
252,3,8:03.0,,K. Walker misses 3-pt jump shot from 25 ft,68,50
253,3,8:01.0,,Offensive rebound by M. Kidd-Gilchrist,68,50
254,3,7:48.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 19 ft,68,50
255,3,7:47.0,Defensive rebound by J. Dudley,,68,50
256,3,7:32.0,L. Sanders misses 2-pt jump shot from 6 ft (block by A. Jefferson),,68,50
257,3,7:31.0,,Defensive rebound by K. Walker,68,50
258,3,7:31.0,,Personal foul by J. Dudley (drawn by M. Kidd-Gilchrist),68,50
259,3,7:21.0,,Turnover by M. Williams (lost ball; steal by J. Dudley),68,50
260,3,7:14.0,B. Knight makes 3-pt jump shot from 26 ft (assist by J. Dudley),,71,50
261,3,6:54.0,,K. Walker misses 2-pt jump shot from 3 ft,71,50
262,3,6:53.0,Defensive rebound by B. Knight,,71,50
263,3,6:48.0,B. Knight misses 2-pt layup from 1 ft (block by M. Kidd-Gilchrist),,71,50
264,3,6:45.0,,Defensive rebound by L. Stephenson,71,50
265,3,6:44.0,,Turnover by L. Stephenson (bad pass; steal by J. Dudley),71,50
266,3,6:43.0,B. Knight makes 3-pt jump shot from 23 ft (assist by J. Dudley),,74,50
267,3,6:43.0,,Charlotte full timeout,74,50
268,3,6:34.0,Violation by B. Knight (kicked ball),,74,50
269,3,6:19.0,,M. Williams makes 2-pt jump shot from 15 ft (assist by L. Stephenson),74,52
270,3,6:03.0,K. Middleton misses 2-pt jump shot from 16 ft,,74,52
271,3,6:02.0,,Defensive rebound by M. Williams,74,52
272,3,5:49.0,,L. Stephenson makes 2-pt layup from 1 ft,74,54
273,3,5:26.0,L. Sanders makes 2-pt dunk at rim (assist by B. Knight),,76,54
274,3,5:02.0,,Shooting foul by B. Knight (drawn by K. Walker),76,54
275,3,5:02.0,,K. Walker misses free throw 1 of 2,76,54
276,3,5:02.0,,Offensive rebound by Team,76,54
277,3,5:02.0,,C. Zeller enters the game for M. Williams,76,54
278,3,5:02.0,G. Antetokounmpo enters the game for J. Dudley,,76,54
279,3,5:02.0,,K. Walker makes free throw 2 of 2,76,55
280,3,4:44.0,B. Knight misses 2-pt jump shot from 16 ft,,76,55
281,3,4:43.0,,Defensive rebound by A. Jefferson,76,55
282,3,4:34.0,,C. Zeller makes 2-pt jump shot from 19 ft (assist by K. Walker),76,57
283,3,4:16.0,J. Parker misses 2-pt jump shot from 15 ft,,76,57
284,3,4:14.0,,Defensive rebound by M. Kidd-Gilchrist,76,57
285,3,3:55.0,,K. Walker misses 3-pt jump shot from 25 ft,76,57
286,3,3:54.0,,Offensive rebound by A. Jefferson,76,57
287,3,3:49.0,,L. Stephenson makes 2-pt dunk at rim (assist by A. Jefferson),76,59
288,3,3:20.0,B. Knight misses 2-pt jump shot from 16 ft,,76,59
289,3,3:19.0,Offensive rebound by L. Sanders,,76,59
290,3,3:19.0,L. Sanders misses 2-pt layup at rim (block by M. Kidd-Gilchrist),,76,59
291,3,3:17.0,,Defensive rebound by M. Kidd-Gilchrist,76,59
292,3,3:15.0,,K. Walker makes 2-pt layup from 1 ft (assist by M. Kidd-Gilchrist),76,61
293,3,3:15.0,,Shooting foul by B. Knight (drawn by K. Walker),76,61
294,3,3:15.0,Milwaukee full timeout,,76,61
295,3,3:15.0,O. Mayo enters the game for K. Middleton,,76,61
296,3,3:15.0,Z. Pachulia enters the game for J. Parker,,76,61
297,3,3:15.0,E. İlyasova enters the game for L. Sanders,,76,61
298,3,3:15.0,,G. Neal enters the game for M. Kidd-Gilchrist,76,61
299,3,3:15.0,,K. Walker misses free throw 1 of 1,76,61
300,3,3:12.0,Defensive rebound by G. Antetokounmpo,,76,61
301,3,2:51.0,G. Antetokounmpo makes 3-pt jump shot from 24 ft (assist by B. Knight),,79,61
302,3,2:35.0,,A. Jefferson misses 2-pt hook shot from 11 ft,79,61
303,3,2:35.0,Defensive rebound by Team,,79,61
304,3,2:35.0,,Loose ball foul by C. Zeller (drawn by G. Antetokounmpo),79,61
305,3,2:21.0,Turnover by B. Knight (bad pass; steal by C. Zeller),,79,61
306,3,2:07.0,,A. Jefferson makes 2-pt hook shot from 6 ft,79,63
307,3,1:50.0,Z. Pachulia makes 2-pt jump shot from 18 ft (assist by B. Knight),,81,63
308,3,1:33.0,,G. Neal misses 2-pt jump shot from 18 ft,81,63
309,3,1:33.0,,Offensive rebound by Team,81,63
310,3,1:33.0,Loose ball foul by E. İlyasova (drawn by C. Zeller),,81,63
311,3,1:33.0,,C. Zeller makes free throw 1 of 2,81,64
312,3,1:33.0,,J. Maxiell enters the game for A. Jefferson,81,64
313,3,1:33.0,,C. Zeller makes free throw 2 of 2,81,65
314,3,1:19.0,G. Antetokounmpo misses 2-pt layup from 1 ft,,81,65
315,3,1:16.0,,Defensive rebound by L. Stephenson,81,65
316,3,1:00.0,,L. Stephenson misses 2-pt jump shot from 16 ft,81,65
317,3,1:00.0,Defensive rebound by B. Knight,,81,65
318,3,0:43.0,Turnover by Z. Pachulia (traveling),,81,65
319,3,0:36.0,,C. Zeller misses 2-pt jump shot from 18 ft,81,65
320,3,0:34.0,Defensive rebound by G. Antetokounmpo,,81,65
321,3,0:14.0,B. Knight makes 2-pt jump shot from 16 ft,,83,65
322,3,0:03.0,,K. Walker makes 2-pt layup from 2 ft,83,67
323,3,0:03.0,,Shooting foul by B. Knight (drawn by K. Walker),83,67
324,3,0:03.0,J. Bayless enters the game for B. Knight,,83,67
325,3,0:03.0,,K. Walker makes free throw 1 of 1,83,68
326,3,0:00.0,O. Mayo misses 3-pt jump shot from 33 ft,,83,68
327,3,0:00.0,Offensive rebound by Team,,83,68
328,4,11:48.0,,Personal foul by J. Bayless (drawn by L. Stephenson),83,68
329,4,11:34.0,,G. Neal makes 2-pt jump shot from 8 ft,83,70
330,4,11:21.0,Turnover by O. Mayo (bad pass; steal by G. Neal),,83,70
331,4,11:21.0,,Personal foul by O. Mayo (drawn by J. Maxiell),83,70
332,4,11:03.0,,G. Neal misses 2-pt layup from 2 ft,83,70
333,4,11:02.0,,Offensive rebound by Team,83,70
334,4,10:54.0,,J. Maxiell misses 2-pt jump shot from 5 ft (block by E. İlyasova),83,70
335,4,10:54.0,,Offensive rebound by Team,83,70
336,4,10:47.0,,L. Stephenson makes 2-pt jump shot from 10 ft (assist by B. Roberts),83,72
337,4,10:34.0,Personal foul by J. Maxiell (drawn by Z. Pachulia),,83,72
338,4,10:27.0,Z. Pachulia makes 2-pt layup at rim,,85,72
339,4,10:12.0,,G. Neal misses 3-pt jump shot from 26 ft,85,72
340,4,10:12.0,,Offensive rebound by Team,85,72
341,4,10:12.0,Loose ball foul by Z. Pachulia (drawn by J. Maxiell),,85,72
342,4,10:07.0,,B. Roberts makes 2-pt jump shot from 17 ft,85,74
343,4,9:46.0,O. Mayo misses 3-pt jump shot from 24 ft,,85,74
344,4,9:45.0,,Defensive rebound by J. Maxiell,85,74
345,4,9:36.0,,C. Zeller makes 2-pt dunk at rim (assist by L. Stephenson),85,76
346,4,9:24.0,Personal foul by B. Roberts (drawn by J. Bayless),,85,76
347,4,9:24.0,,M. Kidd-Gilchrist enters the game for L. Stephenson,85,76
348,4,9:20.0,Turnover by Z. Pachulia (bad pass),,85,76
349,4,9:05.0,,Turnover by C. Zeller (bad pass; steal by E. İlyasova),85,76
350,4,9:00.0,J. Bayless makes 2-pt layup at rim,,87,76
351,4,8:42.0,,G. Neal misses 2-pt jump shot from 13 ft,87,76
352,4,8:41.0,,Offensive rebound by J. Maxiell,87,76
353,4,8:34.0,,Personal foul by E. İlyasova (drawn by B. Roberts),87,76
354,4,8:34.0,Official timeout,,87,76
355,4,8:34.0,J. Henson enters the game for Z. Pachulia,,87,76
356,4,8:34.0,J. Parker enters the game for E. İlyasova,,87,76
357,4,8:21.0,,J. Maxiell makes 2-pt layup at rim (assist by B. Roberts),87,78
358,4,8:04.0,J. Bayless makes 2-pt jump shot from 17 ft,,89,78
359,4,7:42.0,,G. Neal misses 2-pt layup from 1 ft (block by J. Henson),89,78
360,4,7:42.0,Defensive rebound by Team,,89,78
361,4,7:42.0,,A. Jefferson enters the game for J. Maxiell,89,78
362,4,7:32.0,J. Henson makes 2-pt hook shot from 8 ft (assist by O. Mayo),,91,78
363,4,7:11.0,,C. Zeller misses 2-pt jump shot from 19 ft,91,78
364,4,7:10.0,,Offensive rebound by M. Kidd-Gilchrist,91,78
365,4,7:10.0,,M. Kidd-Gilchrist makes 2-pt dunk at rim,91,80
366,4,6:55.0,Shooting foul by A. Jefferson (drawn by O. Mayo),,91,80
367,4,6:55.0,O. Mayo makes free throw 1 of 2,,92,80
368,4,6:55.0,,M. Williams enters the game for C. Zeller,92,80
369,4,6:55.0,O. Mayo makes free throw 2 of 2,,93,80
370,4,6:41.0,,A. Jefferson makes 2-pt layup from 1 ft (assist by B. Roberts),93,82
371,4,6:19.0,O. Mayo misses 2-pt jump shot from 15 ft,,93,82
372,4,6:18.0,,Defensive rebound by M. Kidd-Gilchrist,93,82
