,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,ORLANDO_ACTION,GOLDEN STATE_SCORE,ORLANDO_SCORE
41,1,6:05.0,,N. Vučević makes 2-pt dunk at rim,15,8
42,1,5:42.0,K. Thompson misses 2-pt jump shot from 11 ft,,15,8
43,1,5:40.0,,Defensive rebound by C. Frye,15,8
44,1,5:32.0,,V. Oladipo misses 2-pt layup from 2 ft,15,8
45,1,5:30.0,,Offensive rebound by N. Vučević,15,8
46,1,5:30.0,,N. Vučević makes 2-pt layup at rim,15,10
47,1,5:18.0,A. Bogut misses 2-pt hook shot from 9 ft,,15,10
48,1,5:17.0,Offensive rebound by S. Curry,,15,10
49,1,5:17.0,Personal foul by V. Oladipo (drawn by S. Curry),,15,10
50,1,5:17.0,A. Iguodala enters the game for H. Barnes,,15,10
51,1,5:17.0,,W. Green enters the game for N. Vučević,15,10
52,1,5:17.0,,E. Payton enters the game for E. Fournier,15,10
53,1,5:11.0,S. Curry misses 2-pt layup from 2 ft,,15,10
54,1,5:09.0,Offensive rebound by A. Bogut,,15,10
55,1,5:06.0,K. Thompson misses 3-pt jump shot from 26 ft,,15,10
56,1,5:04.0,Offensive rebound by D. Green,,15,10
57,1,5:00.0,Turnover by D. Green (bad pass),,15,10
58,1,4:46.0,,V. Oladipo misses 2-pt jump shot from 6 ft (block by K. Thompson),15,10
59,1,4:43.0,,Offensive rebound by C. Frye,15,10
60,1,4:40.0,,C. Frye misses 3-pt jump shot from 25 ft,15,10
61,1,4:39.0,,Offensive rebound by T. Harris,15,10
62,1,4:36.0,,W. Green misses 3-pt jump shot from 23 ft,15,10
63,1,4:35.0,Defensive rebound by D. Green,,15,10
64,1,4:19.0,S. Curry makes 3-pt jump shot from 24 ft (assist by D. Green),,18,10
65,1,3:59.0,,V. Oladipo misses 2-pt jump shot from 9 ft,18,10
66,1,3:57.0,Defensive rebound by K. Thompson,,18,10
67,1,3:48.0,D. Green misses 3-pt jump shot from 25 ft,,18,10
68,1,3:47.0,,Defensive rebound by V. Oladipo,18,10
69,1,3:37.0,,Shooting foul by D. Green (drawn by V. Oladipo),18,10
70,1,3:37.0,,V. Oladipo makes free throw 1 of 2,18,11
71,1,3:37.0,B. Rush enters the game for K. Thompson,,18,11
72,1,3:37.0,M. Speights enters the game for A. Bogut,,18,11
73,1,3:37.0,Golden State full timeout,,18,11
74,1,3:37.0,,V. Oladipo makes free throw 2 of 2,18,12
75,1,3:18.0,S. Curry makes 3-pt jump shot from 23 ft (assist by B. Rush),,21,12
76,1,2:57.0,,V. Oladipo makes 3-pt jump shot from 25 ft (assist by T. Harris),21,15
77,1,2:45.0,M. Speights makes 2-pt jump shot from 21 ft (assist by S. Curry),,23,15
78,1,2:27.0,,Shooting foul by D. Green (drawn by T. Harris),23,15
79,1,2:27.0,,T. Harris misses free throw 1 of 2,23,15
80,1,2:27.0,,Offensive rebound by Team,23,15
81,1,2:27.0,H. Barnes enters the game for D. Green,,23,15
82,1,2:27.0,,M. Harkless enters the game for V. Oladipo,23,15
83,1,2:27.0,,N. Vučević enters the game for C. Frye,23,15
84,1,2:27.0,,T. Harris makes free throw 2 of 2,23,16
85,1,2:15.0,S. Curry makes 3-pt jump shot from 26 ft,,26,16
86,1,2:08.0,,Personal foul by S. Curry (drawn by E. Payton),26,16
87,1,2:01.0,,N. Vučević makes 2-pt hook shot from 12 ft,26,18
88,1,1:51.0,Personal foul by E. Payton (drawn by S. Curry),,26,18
89,1,1:51.0,S. Livingston enters the game for S. Curry,,26,18
90,1,1:41.0,S. Livingston misses 2-pt layup from 1 ft,,26,18
91,1,1:40.0,Offensive rebound by H. Barnes,,26,18
92,1,1:40.0,H. Barnes makes 2-pt dunk at rim,,28,18
93,1,1:34.0,,Orlando full timeout,28,18
94,1,1:19.0,,E. Payton makes 3-pt jump shot from 25 ft (assist by W. Green),28,21
95,1,1:03.0,M. Speights misses 2-pt jump shot from 18 ft,,28,21
96,1,1:02.0,,Defensive rebound by T. Harris,28,21
97,1,0:54.0,,T. Harris makes 2-pt jump shot from 19 ft,28,23
98,1,0:40.0,Personal foul by W. Green (drawn by A. Iguodala),,28,23
99,1,0:40.0,A. Iguodala misses free throw 1 of 2,,28,23
100,1,0:40.0,Offensive rebound by Team,,28,23
101,1,0:40.0,A. Iguodala makes free throw 2 of 2,,29,23
102,1,0:28.0,,Shooting foul by H. Barnes (drawn by E. Payton),29,23
103,1,0:28.0,,E. Payton misses free throw 1 of 2,29,23
104,1,0:28.0,,Offensive rebound by Team,29,23
105,1,0:28.0,,E. Payton makes free throw 2 of 2,29,24
106,1,0:09.0,S. Livingston makes 2-pt jump shot from 8 ft (assist by H. Barnes),,31,24
107,1,0:01.0,,E. Payton makes 2-pt layup from 2 ft,31,26
108,1,0:01.0,,Shooting foul by B. Rush (drawn by E. Payton),31,26
109,1,0:01.0,,E. Payton makes free throw 1 of 1,31,27
110,1,0:00.0,M. Speights misses 3-pt jump shot from 59 ft,,31,27
111,1,0:00.0,Offensive rebound by Team,,31,27
112,2,11:44.0,,E. Fournier makes 2-pt dunk at rim,31,29
113,2,11:19.0,S. Livingston makes 2-pt dunk at rim,,33,29
114,2,11:02.0,,Shooting foul by M. Speights (drawn by N. Vučević),33,29
115,2,11:02.0,,N. Vučević misses free throw 1 of 2,33,29
116,2,11:02.0,,Offensive rebound by Team,33,29
117,2,11:02.0,,N. Vučević makes free throw 2 of 2,33,30
118,2,10:41.0,A. Iguodala misses 2-pt jump shot from 13 ft,,33,30
119,2,10:39.0,,Defensive rebound by M. Harkless,33,30
120,2,10:23.0,,M. Harkless makes 2-pt dunk at rim (assist by E. Fournier),33,32
121,2,10:18.0,Shooting foul by L. Ridnour (drawn by H. Barnes),,33,32
122,2,10:18.0,H. Barnes makes free throw 1 of 2,,34,32
123,2,10:18.0,H. Barnes misses free throw 2 of 2,,34,32
124,2,10:18.0,,Defensive rebound by N. Vučević,34,32
125,2,10:08.0,,N. Vučević makes 2-pt jump shot from 9 ft (assist by L. Ridnour),34,34
126,2,9:54.0,M. Speights makes 2-pt hook shot from 7 ft (assist by A. Iguodala),,36,34
127,2,9:38.0,,M. Harkless makes 2-pt jump shot from 8 ft,36,36
128,2,9:26.0,M. Speights misses 2-pt jump shot from 18 ft,,36,36
129,2,9:24.0,,Defensive rebound by E. Fournier,36,36
130,2,9:14.0,,Shooting foul by M. Speights (drawn by N. Vučević),36,36
131,2,9:14.0,,N. Vučević makes free throw 1 of 2,36,37
132,2,9:14.0,A. Bogut enters the game for M. Speights,,36,37
133,2,9:14.0,,N. Vučević makes free throw 2 of 2,36,38
134,2,8:57.0,H. Barnes makes 3-pt jump shot from 25 ft (assist by S. Livingston),,39,38
135,2,8:47.0,,Shooting foul by S. Livingston (drawn by B. Gordon),39,38
136,2,8:47.0,Official timeout,,39,38
137,2,8:47.0,,B. Gordon misses free throw 1 of 2,39,38
138,2,8:47.0,,Offensive rebound by Team,39,38
139,2,8:47.0,,B. Gordon makes free throw 2 of 2,39,39
140,2,8:29.0,Turnover by A. Bogut (bad pass; steal by M. Harkless),,39,39
141,2,8:14.0,,B. Gordon misses 3-pt jump shot from 26 ft,39,39
142,2,8:12.0,Defensive rebound by B. Rush,,39,39
143,2,8:01.0,A. Bogut makes 2-pt hook shot from 10 ft (assist by S. Livingston),,41,39
144,2,7:45.0,,L. Ridnour misses 2-pt jump shot from 5 ft,41,39
145,2,7:43.0,Defensive rebound by B. Rush,,41,39
146,2,7:25.0,A. Iguodala makes 3-pt jump shot from 25 ft (assist by A. Bogut),,44,39
147,2,7:10.0,,E. Fournier misses 2-pt layup from 2 ft,44,39
148,2,7:09.0,Defensive rebound by A. Iguodala,,44,39
149,2,7:04.0,S. Livingston makes 2-pt layup from 1 ft (assist by A. Iguodala),,46,39
150,2,6:34.0,,N. Vučević misses 2-pt jump shot from 13 ft,46,39
151,2,6:33.0,Defensive rebound by A. Iguodala,,46,39
152,2,6:19.0,A. Bogut misses 2-pt hook shot from 7 ft,,46,39
153,2,6:18.0,,Defensive rebound by N. Vučević,46,39
154,2,6:08.0,,N. Vučević misses 2-pt hook shot from 8 ft,46,39
155,2,6:07.0,Defensive rebound by S. Livingston,,46,39
156,2,5:52.0,Shooting foul by N. Vučević (drawn by A. Bogut),,46,39
157,2,5:52.0,,Orlando full timeout,46,39
158,2,5:52.0,,C. Frye enters the game for N. Vučević,46,39
159,2,5:52.0,,T. Harris enters the game for M. Harkless,46,39
160,2,5:52.0,,V. Oladipo enters the game for L. Ridnour,46,39
161,2,5:52.0,S. Curry enters the game for A. Iguodala,,46,39
162,2,5:52.0,K. Thompson enters the game for B. Rush,,46,39
163,2,5:52.0,A. Bogut misses free throw 1 of 2,,46,39
164,2,5:52.0,Offensive rebound by Team,,46,39
165,2,5:52.0,A. Bogut misses free throw 2 of 2,,46,39
166,2,5:51.0,,Defensive rebound by C. Frye,46,39
167,2,5:35.0,,B. Gordon misses 2-pt jump shot from 12 ft,46,39
168,2,5:34.0,Defensive rebound by S. Livingston,,46,39
169,2,5:23.0,K. Thompson makes 2-pt jump shot from 9 ft (assist by A. Bogut),,48,39
170,2,5:05.0,,B. Gordon makes 2-pt jump shot from 19 ft,48,41
171,2,4:56.0,S. Curry makes 2-pt jump shot from 20 ft,,50,41
172,2,4:39.0,,T. Harris makes 2-pt jump shot from 8 ft,50,43
173,2,4:26.0,H. Barnes makes 2-pt jump shot from 18 ft (assist by A. Bogut),,52,43
174,2,4:09.0,,V. Oladipo misses 3-pt jump shot from 23 ft,52,43
175,2,4:07.0,Defensive rebound by A. Bogut,,52,43
176,2,3:58.0,K. Thompson makes 2-pt jump shot from 12 ft (assist by A. Bogut),,54,43
177,2,3:35.0,,C. Frye misses 3-pt jump shot from 24 ft,54,43
178,2,3:34.0,Defensive rebound by S. Curry,,54,43
179,2,3:27.0,S. Curry makes 3-pt jump shot from 29 ft,,57,43
180,2,3:08.0,,Shooting foul by S. Livingston (drawn by T. Harris),57,43
181,2,3:08.0,,T. Harris makes free throw 1 of 2,57,44
182,2,3:08.0,D. Green enters the game for A. Bogut,,57,44
183,2,3:08.0,,T. Harris makes free throw 2 of 2,57,45
184,2,3:03.0,Shooting foul by V. Oladipo (drawn by S. Curry),,57,45
185,2,3:03.0,S. Curry makes free throw 1 of 2,,58,45
186,2,3:03.0,M. Speights enters the game for S. Livingston,,58,45
187,2,3:03.0,,N. Vučević enters the game for C. Frye,58,45
188,2,3:03.0,,E. Payton enters the game for B. Gordon,58,45
189,2,3:03.0,S. Curry makes free throw 2 of 2,,59,45
190,2,2:38.0,,Turnover by T. Harris (offensive goaltending),59,45
191,2,2:38.0,Shooting foul by V. Oladipo (drawn by S. Curry),,59,45
192,2,2:38.0,Golden State full timeout,,59,45
193,2,2:38.0,S. Curry makes free throw 1 of 3,,60,45
194,2,2:38.0,S. Curry makes free throw 2 of 3,,61,45
195,2,2:38.0,S. Curry misses free throw 3 of 3,,61,45
196,2,2:37.0,,Defensive rebound by V. Oladipo,61,45
197,2,2:14.0,B. Rush enters the game for D. Green,,61,45
198,2,2:09.0,,V. Oladipo misses 2-pt jump shot from 12 ft,61,45
199,2,2:07.0,Defensive rebound by M. Speights,,61,45
200,2,1:56.0,M. Speights misses 2-pt hook shot from 9 ft,,61,45
201,2,1:53.0,,Defensive rebound by T. Harris,61,45
202,2,1:48.0,,Shooting block foul by M. Speights (drawn by T. Harris),61,45
203,2,1:48.0,,T. Harris makes free throw 1 of 2,61,46
204,2,1:48.0,A. Bogut enters the game for M. Speights,,61,46
205,2,1:48.0,,T. Harris misses free throw 2 of 2,61,46
206,2,1:48.0,Defensive rebound by A. Bogut,,61,46
207,2,1:34.0,K. Thompson misses 2-pt jump shot from 20 ft,,61,46
208,2,1:34.0,,Defensive rebound by Team,61,46
209,2,1:22.0,,Turnover by E. Payton (bad pass; steal by A. Bogut),61,46
210,2,1:15.0,B. Rush misses 3-pt jump shot from 26 ft,,61,46
211,2,1:14.0,,Defensive rebound by N. Vučević,61,46
212,2,1:01.0,,E. Fournier makes 2-pt layup from 2 ft,61,48
213,2,0:50.0,A. Bogut misses 2-pt jump shot from 12 ft,,61,48
214,2,0:49.0,,Defensive rebound by T. Harris,61,48
215,2,0:45.0,,V. Oladipo makes 2-pt dunk at rim (assist by T. Harris),61,50
216,2,0:40.0,Golden State full timeout,,61,50
217,2,0:35.0,S. Curry makes 2-pt jump shot from 19 ft,,63,50
218,2,0:26.0,,T. Harris makes 2-pt jump shot from 10 ft (assist by E. Payton),63,52
219,2,0:07.0,S. Curry misses 2-pt jump shot from 13 ft,,63,52
220,2,0:06.0,Offensive rebound by A. Bogut,,63,52
221,2,0:06.0,A. Bogut makes 2-pt layup from 1 ft,,65,52
222,2,0:00.0,,E. Payton misses 2-pt layup from 1 ft (block by A. Bogut),65,52
223,2,0:00.0,,Offensive rebound by Team,65,52
224,3,11:37.0,,N. Vučević misses 2-pt jump shot from 20 ft,65,52
225,3,11:36.0,Defensive rebound by S. Curry,,65,52
226,3,11:18.0,K. Thompson misses 2-pt layup from 2 ft (block by C. Frye),,65,52
227,3,11:18.0,Offensive rebound by Team,,65,52
228,3,11:14.0,D. Green misses 3-pt jump shot from 25 ft,,65,52
229,3,11:12.0,,Defensive rebound by V. Oladipo,65,52
230,3,11:07.0,,E. Fournier makes 3-pt jump shot from 25 ft (assist by V. Oladipo),65,55
231,3,10:42.0,H. Barnes makes 2-pt layup from 1 ft (assist by S. Curry),,67,55
232,3,10:25.0,,T. Harris misses 3-pt jump shot from 25 ft,67,55
233,3,10:23.0,,Offensive rebound by N. Vučević,67,55
234,3,10:17.0,,V. Oladipo misses 2-pt jump shot from 3 ft,67,55
235,3,10:16.0,Defensive rebound by A. Bogut,,67,55
236,3,9:53.0,A. Bogut makes 2-pt layup from 2 ft (assist by K. Thompson),,69,55
237,3,9:33.0,,Turnover by C. Frye (bad pass),69,55
238,3,9:26.0,Turnover by S. Curry (bad pass; steal by V. Oladipo),,69,55
239,3,9:26.0,,Personal foul by A. Bogut (drawn by T. Harris),69,55
240,3,9:08.0,,Turnover by E. Fournier (lost ball; steal by K. Thompson),69,55
241,3,9:07.0,Personal foul by C. Frye (drawn by K. Thompson),,69,55
242,3,9:00.0,K. Thompson misses 2-pt jump shot from 15 ft,,69,55
243,3,8:58.0,,Defensive rebound by T. Harris,69,55
244,3,8:37.0,,V. Oladipo misses 2-pt layup from 2 ft,69,55
245,3,8:35.0,Defensive rebound by A. Bogut,,69,55
246,3,8:30.0,K. Thompson makes 2-pt layup from 1 ft (assist by S. Curry),,71,55
247,3,8:30.0,,Orlando full timeout,71,55
248,3,8:14.0,,V. Oladipo misses 2-pt jump shot from 15 ft,71,55
249,3,8:12.0,Defensive rebound by S. Curry,,71,55
250,3,7:58.0,H. Barnes misses 2-pt jump shot from 19 ft,,71,55
251,3,7:56.0,,Defensive rebound by E. Fournier,71,55
252,3,7:48.0,,Personal foul by H. Barnes (drawn by C. Frye),71,55
253,3,7:38.0,,Shooting foul by A. Bogut (drawn by E. Fournier),71,55
254,3,7:38.0,,E. Fournier makes free throw 1 of 2,71,56
255,3,7:38.0,,E. Fournier misses free throw 2 of 2,71,56
256,3,7:36.0,Defensive rebound by A. Bogut,,71,56
257,3,7:20.0,D. Green makes 2-pt layup from 2 ft (assist by S. Curry),,73,56
258,3,7:06.0,,Turnover by C. Frye (lost ball),73,56
259,3,7:00.0,S. Curry makes 3-pt jump shot from 27 ft,,76,56
260,3,6:47.0,,N. Vučević misses 2-pt layup from 2 ft (block by A. Bogut),76,56
261,3,6:47.0,,Offensive rebound by Team,76,56
262,3,6:47.0,A. Iguodala enters the game for H. Barnes,,76,56
263,3,6:43.0,,T. Harris makes 2-pt jump shot from 11 ft (assist by V. Oladipo),76,58
264,3,6:31.0,D. Green makes 3-pt jump shot from 26 ft (assist by S. Curry),,79,58
265,3,6:12.0,,V. Oladipo makes 3-pt jump shot from 24 ft,79,61
266,3,6:02.0,D. Green makes 3-pt jump shot from 26 ft (assist by S. Curry),,82,61
267,3,5:45.0,,V. Oladipo misses 2-pt layup from 2 ft,82,61
268,3,5:43.0,Defensive rebound by A. Bogut,,82,61
269,3,5:39.0,S. Curry misses 3-pt jump shot from 25 ft,,82,61
270,3,5:37.0,,Defensive rebound by V. Oladipo,82,61
271,3,5:35.0,,Turnover by V. Oladipo (lost ball; steal by A. Iguodala),82,61
272,3,5:21.0,K. Thompson misses 3-pt jump shot from 25 ft,,82,61
273,3,5:19.0,,Defensive rebound by N. Vučević,82,61
274,3,5:04.0,,E. Fournier misses 2-pt jump shot from 15 ft,82,61
275,3,5:03.0,Defensive rebound by S. Curry,,82,61
276,3,5:00.0,Personal foul by V. Oladipo (drawn by S. Curry),,82,61
277,3,4:56.0,D. Green misses 3-pt jump shot from 26 ft,,82,61
278,3,4:54.0,,Defensive rebound by T. Harris,82,61
279,3,4:47.0,,T. Harris misses 2-pt jump shot from 16 ft,82,61
280,3,4:46.0,Defensive rebound by D. Green,,82,61
281,3,4:35.0,S. Curry misses 3-pt jump shot from 26 ft,,82,61
282,3,4:33.0,,Defensive rebound by T. Harris,82,61
283,3,4:23.0,,Turnover by C. Frye (lost ball; steal by K. Thompson),82,61
284,3,4:23.0,Personal foul by C. Frye (drawn by A. Iguodala),,82,61
285,3,4:23.0,S. Livingston enters the game for S. Curry,,82,61
286,3,4:23.0,M. Speights enters the game for A. Bogut,,82,61
287,3,4:09.0,Turnover by K. Thompson (bad pass; steal by V. Oladipo),,82,61
288,3,3:53.0,,E. Fournier misses 2-pt layup from 3 ft,82,61
289,3,3:52.0,Defensive rebound by M. Speights,,82,61
290,3,3:44.0,Turnover by K. Thompson (bad pass; steal by V. Oladipo),,82,61
291,3,3:40.0,,T. Harris makes 2-pt dunk at rim (assist by V. Oladipo),82,63
292,3,3:24.0,K. Thompson makes 2-pt jump shot from 20 ft (assist by S. Livingston),,84,63
293,3,3:03.0,,E. Fournier misses 3-pt jump shot from 25 ft,84,63
294,3,3:02.0,,Offensive rebound by N. Vučević,84,63
295,3,2:58.0,,N. Vučević misses 2-pt layup from 3 ft,84,63
296,3,2:55.0,,Offensive rebound by N. Vučević,84,63
297,3,2:55.0,,N. Vučević misses 2-pt tip-in from 1 ft,84,63
298,3,2:53.0,Defensive rebound by A. Iguodala,,84,63
299,3,2:46.0,Shooting foul by N. Vučević (drawn by M. Speights),,84,63
300,3,2:46.0,Golden State full timeout,,84,63
301,3,2:46.0,M. Speights makes free throw 1 of 2,,85,63
302,3,2:46.0,M. Speights makes free throw 2 of 2,,86,63
303,3,2:27.0,,V. Oladipo misses 2-pt jump shot from 21 ft,86,63
304,3,2:26.0,Defensive rebound by K. Thompson,,86,63
305,3,2:10.0,M. Speights misses 2-pt jump shot from 16 ft,,86,63
306,3,2:08.0,,Defensive rebound by T. Harris,86,63
307,3,1:46.0,,T. Harris misses 2-pt jump shot from 5 ft,86,63
308,3,1:44.0,,Offensive rebound by N. Vučević,86,63
309,3,1:42.0,,N. Vučević misses 2-pt layup from 1 ft,86,63
310,3,1:40.0,Defensive rebound by S. Livingston,,86,63
311,3,1:36.0,A. Iguodala makes 3-pt jump shot from 26 ft (assist by S. Livingston),,89,63
312,3,1:10.0,,N. Vučević misses 2-pt hook shot from 7 ft (block by M. Speights),89,63
313,3,1:08.0,Defensive rebound by K. Thompson,,89,63
314,3,1:07.0,Shooting foul by C. Frye (drawn by A. Iguodala),,89,63
315,3,1:07.0,A. Iguodala misses free throw 1 of 2,,89,63
316,3,1:07.0,Offensive rebound by Team,,89,63
317,3,1:07.0,B. Rush enters the game for K. Thompson,,89,63
318,3,1:07.0,A. Iguodala makes free throw 2 of 2,,90,63
319,3,0:48.0,,T. Harris misses 2-pt jump shot from 8 ft,90,63
320,3,0:46.0,Defensive rebound by D. Green,,90,63
321,3,0:39.0,M. Speights misses 2-pt jump shot from 6 ft,,90,63
322,3,0:37.0,,Defensive rebound by T. Harris,90,63
323,3,0:28.0,,V. Oladipo makes 2-pt dunk at rim (assist by C. Frye),90,65
324,3,0:08.0,M. Speights makes 2-pt layup from 1 ft (assist by S. Livingston),,92,65
325,4,11:47.0,Offensive foul by S. Livingston (drawn by E. Payton),,92,65
326,4,11:47.0,Turnover by S. Livingston (offensive foul),,92,65
327,4,11:31.0,,K. O'Quinn misses 2-pt jump shot from 5 ft (block by M. Speights),92,65
328,4,11:29.0,Defensive rebound by H. Barnes,,92,65
329,4,11:17.0,B. Rush misses 3-pt jump shot from 25 ft,,92,65
330,4,11:15.0,,Defensive rebound by M. Harkless,92,65
331,4,11:09.0,,E. Payton makes 2-pt layup from 2 ft (assist by M. Harkless),92,67
332,4,10:56.0,M. Speights misses 2-pt jump shot from 17 ft,,92,67
333,4,10:54.0,,Defensive rebound by M. Harkless,92,67
334,4,10:46.0,,K. O'Quinn makes 2-pt jump shot from 19 ft (assist by E. Payton),92,69
335,4,10:29.0,Def 3 sec tech foul by K. O'Quinn,,92,69
336,4,10:29.0,S. Livingston makes technical free throw,,93,69
337,4,10:15.0,H. Barnes misses 3-pt jump shot from 25 ft,,93,69
338,4,10:13.0,,Defensive rebound by K. O'Quinn,93,69
339,4,10:10.0,,Turnover by K. O'Quinn (bad pass; steal by S. Livingston),93,69
340,4,10:02.0,A. Iguodala misses 2-pt jump shot from 14 ft,,93,69
341,4,10:00.0,,Defensive rebound by K. O'Quinn,93,69
342,4,9:46.0,,B. Gordon misses 2-pt jump shot from 20 ft (block by A. Iguodala),93,69
343,4,9:43.0,Defensive rebound by M. Speights,,93,69
344,4,9:40.0,Turnover by A. Iguodala (back court),,93,69
345,4,9:32.0,,Turnover by K. O'Quinn (traveling),93,69
346,4,9:10.0,S. Livingston misses 2-pt jump shot from 8 ft,,93,69
347,4,9:09.0,,Defensive rebound by M. Harkless,93,69
348,4,9:04.0,,E. Payton makes 2-pt layup from 2 ft (assist by M. Harkless),93,71
349,4,9:04.0,Golden State full timeout,,93,71
350,4,8:48.0,S. Livingston makes 2-pt layup from 2 ft,,95,71
351,4,8:37.0,,W. Green misses 2-pt jump shot from 9 ft,95,71
352,4,8:35.0,Defensive rebound by M. Speights,,95,71
353,4,8:22.0,S. Livingston makes 2-pt jump shot from 10 ft (assist by A. Iguodala),,97,71
354,4,8:10.0,,K. O'Quinn makes 2-pt jump shot from 19 ft (assist by E. Payton),97,73
355,4,7:59.0,Personal foul by W. Green (drawn by M. Speights),,97,73
356,4,7:52.0,Personal foul by B. Gordon (drawn by S. Livingston),,97,73
357,4,7:48.0,Turnover by B. Rush (lost ball; steal by B. Gordon),,97,73
358,4,7:45.0,,Turnover by E. Payton (lost ball),97,73
359,4,7:21.0,Shooting foul by K. O'Quinn (drawn by M. Speights),,97,73
360,4,7:21.0,,Violation by Team (delay of game),97,73
361,4,7:21.0,M. Speights makes free throw 1 of 2,,98,73
362,4,7:21.0,M. Speights misses free throw 2 of 2,,98,73
363,4,7:21.0,,Defensive rebound by K. O'Quinn,98,73
364,4,7:04.0,,B. Gordon makes 2-pt layup from 2 ft (assist by K. O'Quinn),98,75
365,4,6:55.0,Turnover by S. Livingston (bad pass; steal by E. Payton),,98,75
366,4,6:48.0,,K. O'Quinn makes 2-pt jump shot from 6 ft,98,77
367,4,6:36.0,Turnover by S. Livingston (bad pass),,98,77
368,4,6:36.0,J. Holiday enters the game for B. Rush,,98,77
369,4,6:21.0,,W. Green makes 2-pt layup from 2 ft (assist by E. Payton),98,79
370,4,5:57.0,A. Iguodala misses 2-pt jump shot from 12 ft,,98,79
371,4,5:55.0,Offensive rebound by M. Speights,,98,79
372,4,5:54.0,M. Speights makes 2-pt layup from 2 ft,,100,79
373,4,5:40.0,,B. Gordon misses 3-pt jump shot from 25 ft,100,79
374,4,5:39.0,,Offensive rebound by K. O'Quinn,100,79
375,4,5:36.0,,B. Gordon makes 3-pt jump shot from 22 ft (assist by K. O'Quinn),100,82
376,4,5:19.0,Personal foul by M. Harkless (drawn by H. Barnes),,100,82
377,4,5:19.0,Official timeout,,100,82
378,4,5:06.0,S. Livingston misses 2-pt jump shot from 13 ft,,100,82
379,4,5:04.0,Offensive rebound by H. Barnes,,100,82
380,4,5:01.0,H. Barnes makes 2-pt layup from 2 ft,,102,82
381,4,4:46.0,,W. Green misses 3-pt jump shot from 23 ft,102,82
382,4,4:45.0,Defensive rebound by M. Speights,,102,82
383,4,4:35.0,A. Iguodala makes 3-pt jump shot from 26 ft (assist by M. Speights),,105,82
384,4,4:22.0,,Turnover by E. Payton (bad pass; steal by J. Holiday),105,82
385,4,4:17.0,A. Iguodala makes 2-pt dunk at rim (assist by J. Holiday),,107,82
