,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,ATLANTA_ACTION,BROOKLYN_SCORE,ATLANTA_SCORE
67,1,3:54.0,T. Young makes 2-pt dunk at rim,,14,17
68,1,3:49.0,,Personal foul by D. Williams (drawn by J. Teague),14,17
69,1,3:49.0,,S. Mack enters the game for J. Teague,14,17
70,1,3:49.0,J. Jack enters the game for B. Lopez,,14,17
71,1,3:49.0,M. Plumlee enters the game for M. Brown,,14,17
72,1,3:38.0,,P. Antić makes 2-pt layup from 1 ft (assist by K. Bazemore),14,19
73,1,3:38.0,,Shooting foul by D. Williams (drawn by P. Antić),14,19
74,1,3:38.0,,P. Antić makes free throw 1 of 1,14,20
75,1,3:21.0,T. Young makes 2-pt jump shot from 4 ft (assist by M. Plumlee),,16,20
76,1,3:10.0,,Turnover by K. Bazemore (bad pass; steal by T. Young),16,20
77,1,3:00.0,T. Young misses 3-pt jump shot from 24 ft,,16,20
78,1,2:59.0,,Defensive rebound by K. Bazemore,16,20
79,1,2:53.0,,Atlanta full timeout,16,20
80,1,2:53.0,M. Brown enters the game for D. Williams,,16,20
81,1,2:49.0,,D. Carroll makes 2-pt layup at rim (assist by P. Millsap),16,22
82,1,2:33.0,M. Brown misses 2-pt jump shot from 19 ft,,16,22
83,1,2:32.0,,Defensive rebound by D. Carroll,16,22
84,1,2:12.0,,K. Bazemore makes 3-pt jump shot from 25 ft (assist by D. Carroll),16,25
85,1,1:58.0,B. Bogdanović makes 2-pt layup from 1 ft (assist by J. Jack),,18,25
86,1,1:43.0,,D. Carroll makes 3-pt jump shot from 23 ft (assist by P. Millsap),18,28
87,1,1:24.0,J. Jack misses 2-pt jump shot from 18 ft,,18,28
88,1,1:23.0,,Defensive rebound by P. Millsap,18,28
89,1,1:12.0,,S. Mack misses 3-pt jump shot from 24 ft,18,28
90,1,1:11.0,,Offensive rebound by D. Carroll,18,28
91,1,0:55.0,,D. Carroll makes 3-pt jump shot from 24 ft (assist by P. Millsap),18,31
92,1,0:36.0,M. Plumlee misses 2-pt layup at rim,,18,31
93,1,0:36.0,Offensive rebound by M. Plumlee,,18,31
94,1,0:36.0,M. Plumlee makes 2-pt layup at rim,,20,31
95,1,0:28.0,,Turnover by S. Mack (lost ball),20,31
96,1,0:28.0,,A. Horford enters the game for P. Millsap,20,31
97,1,0:28.0,,K. Korver enters the game for D. Carroll,20,31
98,1,0:07.0,,Violation by A. Horford (def goaltending),20,31
99,1,0:07.0,B. Bogdanović makes 2-pt layup from 1 ft (assist by J. Jack),,22,31
100,2,11:38.0,,P. Antić makes 3-pt jump shot from 23 ft (assist by K. Korver),22,34
101,2,11:28.0,Personal foul by P. Antić (drawn by J. Jack),,22,34
102,2,11:28.0,,T. Sefolosha enters the game for K. Bazemore,22,34
103,2,11:22.0,B. Lopez misses 2-pt hook shot from 12 ft,,22,34
104,2,11:18.0,,Defensive rebound by S. Mack,22,34
105,2,11:12.0,,P. Antić makes 3-pt jump shot from 25 ft (assist by A. Horford),22,37
106,2,10:52.0,B. Bogdanović makes 2-pt jump shot from 16 ft (assist by J. Johnson),,24,37
107,2,10:32.0,,S. Mack makes 2-pt jump shot from 11 ft (assist by A. Horford),24,39
108,2,10:21.0,J. Jack misses 2-pt jump shot from 12 ft,,24,39
109,2,10:18.0,,Defensive rebound by T. Sefolosha,24,39
110,2,10:09.0,,A. Horford makes 2-pt jump shot from 18 ft,24,41
111,2,10:01.0,Brooklyn full timeout,,24,41
112,2,10:01.0,,M. Muscala enters the game for P. Antić,24,41
113,2,9:47.0,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by J. Johnson),,27,41
114,2,9:32.0,,A. Horford makes 2-pt dunk at rim (assist by S. Mack),27,43
115,2,9:32.0,,Shooting foul by B. Lopez (drawn by A. Horford),27,43
116,2,9:32.0,,A. Horford misses free throw 1 of 1,27,43
117,2,9:30.0,Defensive rebound by M. Plumlee,,27,43
118,2,9:13.0,Turnover by B. Bogdanović (bad pass),,27,43
119,2,8:57.0,,A. Horford makes 2-pt dunk at rim (assist by M. Muscala),27,45
120,2,8:38.0,,J. Teague enters the game for S. Mack,27,45
121,2,8:38.0,D. Williams enters the game for J. Jack,,27,45
122,2,8:32.0,B. Bogdanović makes 2-pt jump shot from 19 ft (assist by B. Lopez),,29,45
123,2,8:22.0,,T. Sefolosha makes 3-pt jump shot from 23 ft (assist by A. Horford),29,48
124,2,7:54.0,J. Johnson misses 2-pt jump shot from 21 ft,,29,48
125,2,7:51.0,,Defensive rebound by A. Horford,29,48
126,2,7:34.0,,A. Horford makes 2-pt jump shot from 9 ft,29,50
127,2,7:20.0,D. Williams misses 2-pt jump shot from 18 ft,,29,50
128,2,7:19.0,,Defensive rebound by A. Horford,29,50
129,2,7:09.0,,J. Teague misses 2-pt jump shot from 7 ft,29,50
130,2,7:06.0,Defensive rebound by D. Williams,,29,50
131,2,7:03.0,Personal foul by J. Teague (drawn by D. Williams),,29,50
132,2,7:03.0,T. Young enters the game for M. Plumlee,,29,50
133,2,7:03.0,,P. Millsap enters the game for A. Horford,29,50
134,2,6:56.0,Turnover by B. Lopez (lost ball; steal by J. Teague),,29,50
135,2,6:53.0,,J. Teague makes 2-pt dunk at rim (assist by M. Muscala),29,52
136,2,6:37.0,D. Williams makes 3-pt jump shot from 24 ft,,32,52
137,2,6:23.0,,J. Teague makes 2-pt jump shot from 5 ft,32,54
138,2,6:14.0,Personal foul by J. Teague (drawn by D. Williams),,32,54
139,2,6:08.0,B. Bogdanović misses 3-pt jump shot from 22 ft,,32,54
140,2,6:07.0,,Defensive rebound by T. Sefolosha,32,54
141,2,6:04.0,Offensive charge foul by T. Sefolosha (drawn by B. Bogdanović),,32,54
142,2,6:04.0,,Turnover by T. Sefolosha (offensive foul),32,54
143,2,5:43.0,B. Bogdanović misses 2-pt jump shot from 3 ft (block by P. Millsap),,32,54
144,2,5:41.0,,Defensive rebound by K. Korver,32,54
145,2,5:31.0,,Shooting foul by B. Bogdanović (drawn by P. Millsap),32,54
146,2,5:31.0,Official timeout,,32,54
147,2,5:31.0,,D. Carroll enters the game for K. Korver,32,54
148,2,5:31.0,,P. Millsap makes free throw 1 of 2,32,55
149,2,5:31.0,,P. Millsap makes free throw 2 of 2,32,56
150,2,5:16.0,Personal foul by M. Muscala (drawn by J. Johnson),,32,56
151,2,5:16.0,J. Johnson misses free throw 1 of 2,,32,56
152,2,5:16.0,Offensive rebound by Team,,32,56
153,2,5:16.0,J. Jack enters the game for B. Bogdanović,,32,56
154,2,5:16.0,J. Johnson makes free throw 2 of 2,,33,56
155,2,4:56.0,,Shooting foul by B. Lopez (drawn by P. Millsap),33,56
156,2,4:56.0,,P. Millsap makes free throw 1 of 2,33,57
157,2,4:56.0,B. Bogdanović enters the game for J. Johnson,,33,57
158,2,4:56.0,,P. Millsap makes free throw 2 of 2,33,58
159,2,4:36.0,T. Young makes 2-pt jump shot from 19 ft,,35,58
160,2,4:25.0,,J. Teague makes 2-pt jump shot from 4 ft,35,60
161,2,4:11.0,Turnover by T. Young (bad pass),,35,60
162,2,4:00.0,,Personal foul by B. Bogdanović (drawn by D. Carroll),35,60
163,2,3:56.0,,Shooting foul by T. Young (drawn by P. Millsap),35,60
164,2,3:56.0,,P. Millsap makes free throw 1 of 2,35,61
165,2,3:56.0,,P. Millsap makes free throw 2 of 2,35,62
166,2,3:39.0,B. Lopez makes 2-pt hook shot from 11 ft,,37,62
167,2,3:31.0,,Turnover by J. Teague (bad pass; steal by J. Jack),37,62
168,2,3:27.0,B. Bogdanović makes 2-pt layup from 1 ft (assist by J. Jack),,39,62
169,2,3:19.0,,Atlanta full timeout,39,62
170,2,3:18.0,,A. Horford enters the game for M. Muscala,39,62
171,2,3:18.0,E. Clark enters the game for T. Young,,39,62
172,2,3:06.0,,T. Sefolosha misses 2-pt jump shot from 9 ft,39,62
173,2,3:05.0,Defensive rebound by J. Jack,,39,62
174,2,2:57.0,Turnover by J. Jack (lost ball; steal by A. Horford),,39,62
175,2,2:40.0,,T. Sefolosha makes 2-pt layup from 1 ft (assist by P. Millsap),39,64
176,2,2:19.0,J. Jack makes 3-pt jump shot from 23 ft (assist by D. Williams),,42,64
177,2,1:55.0,,Turnover by J. Teague (bad pass; steal by J. Jack),42,64
178,2,1:52.0,J. Jack makes 2-pt dunk at rim,,44,64
179,2,1:52.0,,Atlanta full timeout,44,64
180,2,1:52.0,,M. Muscala enters the game for P. Millsap,44,64
181,2,1:52.0,,K. Korver enters the game for T. Sefolosha,44,64
182,2,1:29.0,,J. Teague misses 2-pt jump shot from 8 ft,44,64
183,2,1:27.0,,Offensive rebound by J. Teague,44,64
184,2,1:26.0,,J. Teague makes 2-pt layup at rim,44,66
185,2,1:12.0,Turnover by J. Jack (lost ball; steal by J. Teague),,44,66
186,2,1:04.0,,D. Carroll misses 3-pt jump shot from 22 ft,44,66
187,2,1:03.0,Defensive rebound by E. Clark,,44,66
188,2,0:58.0,J. Jack misses 2-pt jump shot from 22 ft,,44,66
189,2,0:57.0,,Defensive rebound by D. Carroll,44,66
190,2,0:46.0,,A. Horford misses 3-pt jump shot from 23 ft,44,66
191,2,0:45.0,Defensive rebound by D. Williams,,44,66
192,2,0:41.0,Shooting foul by M. Muscala (drawn by D. Williams),,44,66
193,2,0:41.0,D. Williams makes free throw 1 of 2,,45,66
194,2,0:41.0,,S. Mack enters the game for J. Teague,45,66
195,2,0:41.0,D. Williams makes free throw 2 of 2,,46,66
196,2,0:32.0,,A. Horford misses 2-pt jump shot from 4 ft,46,66
197,2,0:31.0,Defensive rebound by B. Lopez,,46,66
198,2,0:24.0,J. Jack makes 2-pt layup from 1 ft,,48,66
199,2,0:01.0,,S. Mack misses 2-pt jump shot from 14 ft,48,66
200,2,0:00.0,,Offensive rebound by Team,48,66
201,3,11:38.0,,M. Muscala makes 3-pt jump shot from 22 ft (assist by J. Teague),48,69
202,3,11:09.0,B. Lopez makes 2-pt layup from 1 ft (assist by D. Williams),,50,69
203,3,11:01.0,,A. Horford makes 2-pt jump shot from 18 ft (assist by J. Teague),50,71
204,3,10:44.0,T. Young makes 2-pt jump shot from 4 ft (assist by D. Williams),,52,71
205,3,10:30.0,,M. Muscala makes 2-pt jump shot from 4 ft (assist by K. Korver),52,73
206,3,10:21.0,Turnover by D. Williams (bad pass; steal by A. Horford),,52,73
207,3,10:16.0,,K. Korver misses 3-pt jump shot from 24 ft,52,73
208,3,10:14.0,,Offensive rebound by D. Carroll,52,73
209,3,10:10.0,,J. Teague makes 3-pt jump shot from 24 ft (assist by D. Carroll),52,76
210,3,9:54.0,Turnover by T. Young (lost ball; steal by K. Korver),,52,76
211,3,9:50.0,,J. Teague makes 2-pt dunk at rim (assist by K. Korver),52,78
212,3,9:50.0,Brooklyn full timeout,,52,78
213,3,9:38.0,T. Young makes 2-pt jump shot from 18 ft (assist by D. Williams),,54,78
214,3,9:21.0,,K. Korver makes 3-pt jump shot from 24 ft (assist by J. Teague),54,81
215,3,9:00.0,J. Johnson misses 2-pt jump shot from 5 ft,,54,81
216,3,8:58.0,,Defensive rebound by J. Teague,54,81
217,3,8:53.0,,D. Carroll makes 3-pt jump shot from 24 ft (assist by J. Teague),54,84
218,3,8:34.0,B. Bogdanović misses 3-pt jump shot from 24 ft,,54,84
219,3,8:33.0,,Defensive rebound by D. Carroll,54,84
220,3,8:26.0,,K. Korver misses 3-pt jump shot from 24 ft,54,84
221,3,8:25.0,Defensive rebound by B. Lopez,,54,84
222,3,8:11.0,J. Johnson makes 3-pt jump shot from 24 ft (assist by B. Bogdanović),,57,84
223,3,7:59.0,,J. Teague makes 2-pt jump shot from 4 ft,57,86
224,3,7:46.0,T. Young misses 2-pt jump shot from 4 ft,,57,86
225,3,7:45.0,Offensive rebound by B. Lopez,,57,86
226,3,7:45.0,B. Lopez makes 2-pt layup at rim,,59,86
227,3,7:36.0,,Personal foul by B. Bogdanović (drawn by K. Korver),59,86
228,3,7:32.0,,J. Teague misses 2-pt layup from 1 ft,59,86
229,3,7:31.0,Defensive rebound by D. Williams,,59,86
230,3,7:21.0,J. Johnson misses 3-pt jump shot from 24 ft,,59,86
231,3,7:20.0,Offensive rebound by T. Young,,59,86
232,3,7:09.0,D. Williams misses 2-pt jump shot from 7 ft,,59,86
233,3,7:08.0,Offensive rebound by T. Young,,59,86
234,3,7:08.0,T. Young makes 2-pt tip-in at rim,,61,86
235,3,6:58.0,Technical foul by B. Bogdanović,,61,86
236,3,6:58.0,,K. Korver makes technical free throw,61,87
237,3,6:39.0,,K. Korver misses 2-pt jump shot from 21 ft,61,87
238,3,6:37.0,Defensive rebound by T. Young,,61,87
239,3,6:34.0,Turnover by T. Young (lost ball),,61,87
240,3,6:26.0,,A. Horford makes 2-pt layup from 1 ft (assist by J. Teague),61,89
241,3,6:12.0,Personal foul by J. Teague (drawn by B. Lopez),,61,89
242,3,6:12.0,,P. Antić enters the game for A. Horford,61,89
243,3,6:12.0,M. Plumlee enters the game for B. Lopez,,61,89
244,3,6:12.0,E. Clark enters the game for T. Young,,61,89
245,3,6:05.0,D. Williams misses 3-pt jump shot from 25 ft,,61,89
246,3,6:04.0,,Defensive rebound by Team,61,89
247,3,5:42.0,,K. Korver makes 3-pt jump shot from 23 ft (assist by J. Teague),61,92
248,3,5:22.0,Turnover by E. Clark (bad pass),,61,92
249,3,5:22.0,M. Brown enters the game for J. Johnson,,61,92
250,3,5:22.0,,K. Bazemore enters the game for K. Korver,61,92
251,3,5:08.0,,D. Carroll misses 2-pt hook shot from 8 ft,61,92
252,3,5:07.0,Defensive rebound by E. Clark,,61,92
253,3,5:03.0,E. Clark makes 2-pt layup from 1 ft,,63,92
254,3,4:47.0,,D. Carroll makes 2-pt layup from 1 ft (assist by K. Bazemore),63,94
255,3,4:35.0,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by M. Brown),,66,94
256,3,4:27.0,,S. Mack enters the game for J. Teague,66,94
257,3,4:27.0,J. Jack enters the game for D. Williams,,66,94
258,3,4:15.0,,S. Mack makes 2-pt jump shot from 4 ft (assist by D. Carroll),66,96
259,3,3:52.0,E. Clark misses 2-pt jump shot from 20 ft,,66,96
260,3,3:52.0,,Defensive rebound by Team,66,96
261,3,3:52.0,Loose ball foul by M. Plumlee (drawn by P. Antić),,66,96
262,3,3:52.0,,M. Scott enters the game for M. Muscala,66,96
263,3,3:32.0,,M. Scott makes 2-pt jump shot from 9 ft (assist by K. Bazemore),66,98
264,3,3:16.0,E. Clark misses 2-pt jump shot from 10 ft,,66,98
265,3,3:14.0,Offensive rebound by M. Brown,,66,98
266,3,3:12.0,Shooting foul by K. Bazemore (drawn by M. Plumlee),,66,98
267,3,3:12.0,M. Plumlee misses free throw 1 of 2,,66,98
268,3,3:12.0,Offensive rebound by Team,,66,98
269,3,3:12.0,M. Plumlee misses free throw 2 of 2,,66,98
270,3,3:11.0,,Defensive rebound by D. Carroll,66,98
271,3,2:57.0,,Turnover by D. Carroll (bad pass; steal by M. Brown),66,98
272,3,2:54.0,Turnover by M. Brown (lost ball; steal by S. Mack),,66,98
273,3,2:51.0,,D. Carroll makes 2-pt dunk at rim (assist by S. Mack),66,100
274,3,2:30.0,Turnover by M. Plumlee (lost ball; steal by M. Scott),,66,100
275,3,2:17.0,,D. Carroll makes 3-pt jump shot from 23 ft (assist by M. Scott),66,103
276,3,2:07.0,Shooting foul by S. Mack (drawn by J. Jack),,66,103
277,3,2:07.0,,Atlanta full timeout,66,103
278,3,2:07.0,,T. Sefolosha enters the game for D. Carroll,66,103
279,3,2:07.0,J. Jack makes free throw 1 of 2,,67,103
280,3,2:07.0,C. Jefferson enters the game for M. Plumlee,,67,103
281,3,2:07.0,J. Jack makes free throw 2 of 2,,68,103
282,3,1:47.0,,T. Sefolosha makes 3-pt jump shot from 23 ft (assist by K. Bazemore),68,106
283,3,1:34.0,M. Brown misses 3-pt jump shot from 24 ft,,68,106
284,3,1:32.0,,Defensive rebound by T. Sefolosha,68,106
285,3,1:20.0,,M. Scott misses 2-pt layup at rim,68,106
286,3,1:18.0,Defensive rebound by E. Clark,,68,106
287,3,1:10.0,E. Clark makes 3-pt jump shot from 24 ft (assist by B. Bogdanović),,71,106
288,3,1:01.0,,M. Scott misses 3-pt jump shot from 24 ft,71,106
289,3,1:00.0,,Offensive rebound by P. Antić,71,106
290,3,0:48.0,,P. Antić misses 3-pt jump shot from 24 ft (block by C. Jefferson),71,106
291,3,0:46.0,Defensive rebound by E. Clark,,71,106
292,3,0:35.0,Turnover by J. Jack (lost ball),,71,106
293,3,0:35.0,,J. Jenkins enters the game for K. Bazemore,71,106
294,3,0:29.0,,S. Mack misses 3-pt jump shot from 25 ft,71,106
295,3,0:27.0,Defensive rebound by M. Brown,,71,106
296,3,0:10.0,Personal foul by S. Mack (drawn by J. Jack),,71,106
297,3,0:06.0,Turnover by J. Jack (lost ball; steal by T. Sefolosha),,71,106
298,3,0:02.0,,S. Mack makes 2-pt layup from 1 ft (assist by T. Sefolosha),71,108
299,3,0:00.0,J. Jack misses 3-pt jump shot from 67 ft,,71,108
300,3,0:00.0,Offensive rebound by Team,,71,108
301,4,11:46.0,C. Jefferson makes 2-pt jump shot from 8 ft (assist by J. Jack),,73,108
302,4,11:25.0,,P. Antić misses 2-pt jump shot from 20 ft,73,108
303,4,11:23.0,,Offensive rebound by T. Sefolosha,73,108
304,4,11:10.0,,T. Sefolosha makes 2-pt jump shot from 15 ft (assist by M. Scott),73,110
305,4,10:47.0,Turnover by E. Clark (lost ball; steal by T. Sefolosha),,73,110
306,4,10:43.0,,Shooting foul by M. Brown (drawn by T. Sefolosha),73,110
307,4,10:43.0,,T. Sefolosha makes free throw 1 of 2,73,111
308,4,10:43.0,,E. Brand enters the game for P. Antić,73,111
309,4,10:43.0,,K. Bazemore enters the game for S. Mack,73,111
310,4,10:43.0,,M. Muscala enters the game for M. Scott,73,111
311,4,10:43.0,,T. Sefolosha makes free throw 2 of 2,73,112
312,4,10:32.0,B. Bogdanović makes 3-pt jump shot from 22 ft (assist by J. Jack),,76,112
313,4,10:24.0,,J. Jenkins misses 3-pt jump shot from 24 ft,76,112
314,4,10:22.0,Defensive rebound by E. Clark,,76,112
315,4,10:13.0,J. Jack makes 2-pt jump shot from 15 ft,,78,112
316,4,9:51.0,,T. Sefolosha misses 2-pt jump shot from 21 ft,78,112
317,4,9:50.0,Defensive rebound by C. Jefferson,,78,112
318,4,9:42.0,J. Jack makes 2-pt jump shot from 11 ft,,80,112
319,4,9:42.0,Shooting foul by K. Bazemore (drawn by J. Jack),,80,112
320,4,9:42.0,J. Jack makes free throw 1 of 1,,81,112
321,4,9:32.0,,K. Bazemore makes 2-pt layup from 1 ft (assist by T. Sefolosha),81,114
322,4,9:19.0,E. Clark makes 2-pt jump shot from 19 ft (assist by J. Jack),,83,114
323,4,9:00.0,,Turnover by E. Brand (bad pass; steal by E. Clark),83,114
324,4,8:56.0,Shooting foul by K. Bazemore (drawn by E. Clark),,83,114
325,4,8:56.0,Official timeout,,83,114
326,4,8:56.0,D. Morris enters the game for J. Jack,,83,114
327,4,8:56.0,,S. Mack enters the game for T. Sefolosha,83,114
328,4,8:56.0,E. Clark misses free throw 1 of 2,,83,114
329,4,8:56.0,Offensive rebound by Team,,83,114
330,4,8:56.0,E. Clark makes free throw 2 of 2,,84,114
331,4,8:47.0,,Turnover by J. Jenkins (lost ball),84,114
332,4,8:36.0,C. Jefferson makes 2-pt jump shot from 14 ft (assist by D. Morris),,86,114
333,4,8:15.0,,Shooting foul by C. Jefferson (drawn by M. Muscala),86,114
334,4,8:15.0,,M. Muscala makes free throw 1 of 2,86,115
335,4,8:15.0,,T. Sefolosha enters the game for J. Jenkins,86,115
336,4,8:15.0,J. Jordan enters the game for B. Bogdanović,,86,115
337,4,8:15.0,,M. Muscala makes free throw 2 of 2,86,116
338,4,7:58.0,C. Jefferson misses 3-pt jump shot from 25 ft,,86,116
339,4,7:57.0,,Defensive rebound by Team,86,116
340,4,7:57.0,Loose ball foul by J. Jordan (drawn by E. Brand),,86,116
341,4,7:57.0,,M. Scott enters the game for M. Muscala,86,116
342,4,7:39.0,,Turnover by T. Sefolosha (lost ball; steal by D. Morris),86,116
343,4,7:33.0,D. Morris misses 2-pt layup from 1 ft (block by K. Bazemore),,86,116
344,4,7:31.0,,Defensive rebound by E. Brand,86,116
345,4,7:25.0,,K. Bazemore makes 3-pt jump shot from 26 ft (assist by S. Mack),86,119
346,4,7:09.0,J. Jordan misses 2-pt layup from 1 ft,,86,119
347,4,7:07.0,,Defensive rebound by M. Scott,86,119
348,4,7:03.0,,K. Bazemore makes 3-pt jump shot from 23 ft (assist by T. Sefolosha),86,122
349,4,6:55.0,Brooklyn full timeout,,86,122
350,4,6:55.0,,J. Jenkins enters the game for S. Mack,86,122
351,4,6:42.0,E. Clark makes 3-pt jump shot from 24 ft (assist by D. Morris),,89,122
352,4,6:25.0,,T. Sefolosha misses 2-pt jump shot from 20 ft,89,122
353,4,6:23.0,Defensive rebound by E. Clark,,89,122
354,4,6:08.0,M. Brown makes 3-pt jump shot from 24 ft (assist by E. Clark),,92,122
355,4,5:48.0,,J. Jenkins makes 2-pt jump shot from 18 ft (assist by E. Brand),92,124
356,4,5:35.0,Shooting foul by E. Brand (drawn by J. Jordan),,92,124
357,4,5:35.0,J. Jordan makes free throw 1 of 2,,93,124
358,4,5:35.0,,S. Mack enters the game for K. Bazemore,93,124
359,4,5:35.0,J. Jordan makes free throw 2 of 2,,94,124
360,4,5:23.0,,Turnover by M. Scott (lost ball; steal by C. Jefferson),94,124
361,4,5:18.0,Turnover by C. Jefferson (bad pass; steal by J. Jenkins),,94,124
362,4,5:03.0,,E. Brand misses 2-pt jump shot from 17 ft,94,124
363,4,5:02.0,Defensive rebound by J. Jordan,,94,124
364,4,4:54.0,D. Morris makes 2-pt jump shot from 18 ft,,96,124
365,4,4:32.0,,J. Jenkins misses 3-pt jump shot from 23 ft,96,124
366,4,4:30.0,Defensive rebound by D. Morris,,96,124
367,4,4:22.0,Turnover by D. Morris (bad pass; steal by E. Brand),,96,124
368,4,4:15.0,,T. Sefolosha misses 3-pt jump shot from 25 ft,96,124
369,4,4:14.0,Defensive rebound by E. Clark,,96,124
370,4,3:57.0,E. Clark misses 3-pt jump shot from 24 ft,,96,124
371,4,3:56.0,,Defensive rebound by S. Mack,96,124
372,4,3:50.0,,Atlanta full timeout,96,124
373,4,3:50.0,,K. Bazemore enters the game for M. Scott,96,124
374,4,3:36.0,,Shooting foul by C. Jefferson (drawn by S. Mack),96,124
375,4,3:36.0,,S. Mack makes free throw 1 of 2,96,125
376,4,3:36.0,,S. Mack makes free throw 2 of 2,96,126
377,4,3:22.0,C. Jefferson misses 3-pt jump shot from 24 ft,,96,126
378,4,3:21.0,,Defensive rebound by J. Jenkins,96,126
379,4,3:08.0,,Turnover by E. Brand (traveling),96,126
380,4,2:50.0,E. Clark misses 2-pt jump shot from 21 ft,,96,126
