,QUARTER,TIME_REMAINING,UTAH_ACTION,SACRAMENTO_ACTION,UTAH_SCORE,SACRAMENTO_SCORE
60,1,4:14.0,Turnover by Team (shot clock),,18,17
61,1,4:00.0,,Turnover by D. Cousins (lost ball),18,17
62,1,3:50.0,J. Ingles makes 3-pt jump shot from 25 ft (assist by D. Exum),,21,17
63,1,3:35.0,,Shooting foul by R. Gobert (drawn by D. Cousins),21,17
64,1,3:35.0,,D. Cousins makes free throw 1 of 2,21,18
65,1,3:35.0,J. Cooley enters the game for R. Gobert,,21,18
66,1,3:35.0,,D. Cousins makes free throw 2 of 2,21,19
67,1,3:21.0,R. Hood misses 2-pt jump shot from 20 ft,,21,19
68,1,3:21.0,,Defensive rebound by R. McCallum,21,19
69,1,3:12.0,,N. Stauskas misses 3-pt jump shot from 23 ft,21,19
70,1,3:11.0,Defensive rebound by T. Booker,,21,19
71,1,2:47.0,R. Hood misses 3-pt jump shot from 23 ft,,21,19
72,1,2:47.0,Offensive rebound by Team,,21,19
73,1,2:47.0,,Loose ball foul by D. Cousins (drawn by J. Cooley),21,19
74,1,2:47.0,Utah full timeout,,21,19
75,1,2:47.0,,Technical foul by D. Cousins,21,19
76,1,2:47.0,,B. McLemore enters the game for D. Cousins,21,19
77,1,2:47.0,R. Hood makes technical free throw,,22,19
78,1,2:36.0,Turnover by D. Exum (bad pass; steal by R. McCallum),,22,19
79,1,2:32.0,,R. McCallum makes 2-pt layup from 2 ft,22,21
80,1,2:09.0,R. Hood makes 2-pt layup from 3 ft,,24,21
81,1,1:55.0,,Shooting foul by J. Cooley (drawn by J. Thompson),24,21
82,1,1:55.0,,J. Thompson makes free throw 1 of 2,24,22
83,1,1:55.0,B. Cotton enters the game for R. Hood,,24,22
84,1,1:55.0,C. Johnson enters the game for D. Exum,,24,22
85,1,1:55.0,,A. Miller enters the game for R. McCallum,24,22
86,1,1:55.0,,J. Thompson makes free throw 2 of 2,24,23
87,1,1:36.0,J. Ingles makes 2-pt jump shot from 19 ft,,26,23
88,1,1:25.0,,Turnover by J. Thompson (bad pass; steal by C. Johnson),26,23
89,1,1:19.0,C. Johnson misses 2-pt layup from 2 ft,,26,23
90,1,1:17.0,Offensive rebound by J. Cooley,,26,23
91,1,1:16.0,J. Cooley misses 2-pt tip-in from 1 ft,,26,23
92,1,1:16.0,Offensive rebound by B. Cotton,,26,23
93,1,1:00.0,T. Booker makes 2-pt jump shot from 19 ft (assist by B. Cotton),,28,23
94,1,0:46.0,,D. Williams makes 2-pt jump shot from 19 ft (assist by B. McLemore),28,25
95,1,0:27.0,Shooting foul by J. Thompson (drawn by J. Cooley),,28,25
96,1,0:27.0,J. Cooley misses free throw 1 of 2,,28,25
97,1,0:27.0,Offensive rebound by Team,,28,25
98,1,0:27.0,J. Cooley misses free throw 2 of 2,,28,25
99,1,0:27.0,,Defensive rebound by J. Thompson,28,25
100,1,0:04.0,,N. Stauskas makes 2-pt layup from 3 ft,28,27
101,1,0:00.0,B. Cotton makes 3-pt jump shot from 26 ft,,31,27
102,2,11:36.0,T. Booker makes 2-pt jump shot from 11 ft,,33,27
103,2,11:19.0,Violation by B. Cotton (kicked ball),,33,27
104,2,11:19.0,D. Favors enters the game for J. Cooley,,33,27
105,2,11:11.0,,D. Williams makes 3-pt jump shot from 25 ft (assist by N. Stauskas),33,30
106,2,10:45.0,D. Favors misses 2-pt jump shot from 8 ft,,33,30
107,2,10:45.0,,Defensive rebound by A. Miller,33,30
108,2,10:33.0,,B. McLemore makes 2-pt jump shot from 20 ft,33,32
109,2,10:18.0,Turnover by B. Cotton (bad pass; steal by D. Williams),,33,32
110,2,10:16.0,,Shooting foul by T. Booker (drawn by D. Williams),33,32
111,2,10:16.0,,D. Williams makes 2-pt layup from 2 ft,33,34
112,2,10:16.0,E. Millsap enters the game for J. Ingles,,33,34
113,2,10:16.0,,D. Williams misses free throw 1 of 1,33,34
114,2,10:14.0,Defensive rebound by D. Favors,,33,34
115,2,9:56.0,Turnover by E. Millsap (bad pass),,33,34
116,2,9:56.0,Loose ball foul by E. Millsap (drawn by B. McLemore),,33,34
117,2,9:45.0,,Personal foul by E. Millsap (drawn by A. Miller),33,34
118,2,9:45.0,D. Exum enters the game for B. Cotton,,33,34
119,2,9:32.0,,A. Miller misses 3-pt jump shot from 24 ft,33,34
120,2,9:32.0,Defensive rebound by T. Booker,,33,34
121,2,9:08.0,Turnover by Team (shot clock),,33,34
122,2,8:55.0,,Personal foul by C. Johnson (drawn by J. Thompson),33,34
123,2,8:55.0,Official timeout,,33,34
124,2,8:55.0,R. Hood enters the game for C. Johnson,,33,34
125,2,8:50.0,,Turnover by A. Miller (bad pass; steal by D. Favors),33,34
126,2,8:45.0,E. Millsap misses 2-pt jump shot from 4 ft,,33,34
127,2,8:44.0,,Defensive rebound by A. Miller,33,34
128,2,8:36.0,,Turnover by B. McLemore (lost ball),33,34
129,2,8:36.0,,Loose ball foul by J. Thompson (drawn by D. Favors),33,34
130,2,8:36.0,R. Gobert enters the game for T. Booker,,33,34
131,2,8:14.0,R. Hood misses 2-pt jump shot from 10 ft,,33,34
132,2,8:14.0,Offensive rebound by D. Favors,,33,34
133,2,8:14.0,D. Favors makes 2-pt layup from 2 ft,,35,34
134,2,8:14.0,Shooting foul by B. McLemore (drawn by D. Favors),,35,34
135,2,8:14.0,,O. Casspi enters the game for N. Stauskas,35,34
136,2,8:14.0,D. Favors makes free throw 1 of 1,,36,34
137,2,8:10.0,,Turnover by A. Miller (lost ball),36,34
138,2,7:47.0,R. Hood misses 3-pt jump shot from 23 ft,,36,34
139,2,7:47.0,Offensive rebound by Team,,36,34
140,2,7:47.0,,D. Cousins enters the game for J. Thompson,36,34
141,2,7:38.0,D. Exum misses 3-pt jump shot from 23 ft,,36,34
142,2,7:37.0,,Defensive rebound by D. Cousins,36,34
143,2,7:21.0,,Turnover by O. Casspi (bad pass; steal by R. Hood),36,34
144,2,7:16.0,R. Gobert makes 2-pt dunk at rim (assist by R. Hood),,38,34
145,2,7:09.0,,Personal foul by E. Millsap (drawn by A. Miller),38,34
146,2,7:09.0,,J. Thompson enters the game for D. Williams,38,34
147,2,7:09.0,T. Booker enters the game for D. Favors,,38,34
148,2,7:09.0,,A. Miller misses free throw 1 of 2,38,34
149,2,7:09.0,,Offensive rebound by Team,38,34
150,2,7:09.0,G. Hayward enters the game for E. Millsap,,38,34
151,2,7:09.0,,A. Miller misses free throw 2 of 2,38,34
152,2,7:08.0,Defensive rebound by G. Hayward,,38,34
153,2,6:46.0,R. Gobert makes 2-pt layup from 2 ft (assist by D. Exum),,40,34
154,2,6:29.0,,D. Cousins misses 2-pt jump shot from 18 ft,40,34
155,2,6:28.0,Defensive rebound by R. Gobert,,40,34
156,2,6:17.0,Turnover by G. Hayward (bad pass; steal by B. McLemore),,40,34
157,2,6:12.0,,Personal foul by R. Hood (drawn by B. McLemore),40,34
158,2,6:12.0,,B. McLemore makes free throw 1 of 2,40,35
159,2,6:12.0,,R. McCallum enters the game for A. Miller,40,35
160,2,6:12.0,,B. McLemore makes free throw 2 of 2,40,36
161,2,6:00.0,G. Hayward misses 2-pt jump shot from 18 ft,,40,36
162,2,5:59.0,,Defensive rebound by D. Cousins,40,36
163,2,5:54.0,,Shooting foul by D. Exum (drawn by D. Cousins),40,36
164,2,5:54.0,,Sacramento full timeout,40,36
165,2,5:54.0,,D. Cousins misses free throw 1 of 2,40,36
166,2,5:54.0,,Offensive rebound by Team,40,36
167,2,5:54.0,,D. Cousins makes free throw 2 of 2,40,37
168,2,5:42.0,Turnover by G. Hayward (bad pass; steal by D. Cousins),,40,37
169,2,5:28.0,,D. Cousins makes 2-pt layup from 2 ft (assist by B. McLemore),40,39
170,2,5:24.0,Turnover by R. Gobert (bad pass),,40,39
171,2,5:24.0,J. Ingles enters the game for R. Hood,,40,39
172,2,5:12.0,,D. Cousins makes 2-pt dunk at rim (assist by R. McCallum),40,41
173,2,4:51.0,J. Ingles misses 3-pt jump shot from 24 ft,,40,41
174,2,4:49.0,Offensive rebound by T. Booker,,40,41
175,2,4:38.0,G. Hayward misses 2-pt jump shot from 13 ft,,40,41
176,2,4:37.0,,Defensive rebound by J. Thompson,40,41
177,2,4:24.0,,B. McLemore makes 2-pt jump shot from 19 ft,40,43
178,2,4:24.0,Utah full timeout,,40,43
179,2,4:24.0,R. Hood enters the game for J. Ingles,,40,43
180,2,4:06.0,G. Hayward misses 2-pt jump shot from 5 ft,,40,43
181,2,4:05.0,,Defensive rebound by D. Cousins,40,43
182,2,3:59.0,,Turnover by D. Cousins (bad pass; steal by R. Hood),40,43
183,2,3:54.0,Turnover by G. Hayward (bad pass; steal by B. McLemore),,40,43
184,2,3:36.0,,Turnover by D. Cousins (bad pass),40,43
185,2,3:19.0,R. Hood makes 2-pt jump shot from 10 ft (assist by D. Exum),,42,43
186,2,2:59.0,,R. McCallum misses 2-pt jump shot at rim,42,43
187,2,2:58.0,,Offensive rebound by R. McCallum,42,43
188,2,2:58.0,,R. McCallum makes 2-pt tip-in at rim,42,45
189,2,2:47.0,D. Exum misses 2-pt layup from 2 ft,,42,45
190,2,2:46.0,,Defensive rebound by J. Thompson,42,45
191,2,2:44.0,,O. Casspi makes 2-pt dunk at rim (assist by J. Thompson),42,47
192,2,2:23.0,R. Gobert misses 2-pt jump shot from 4 ft,,42,47
193,2,2:22.0,,Defensive rebound by J. Thompson,42,47
194,2,2:17.0,,O. Casspi misses 2-pt layup from 3 ft,42,47
195,2,2:16.0,Defensive rebound by T. Booker,,42,47
196,2,1:52.0,D. Exum makes 3-pt jump shot from 25 ft (assist by T. Booker),,45,47
197,2,1:39.0,,B. McLemore misses 2-pt layup from 2 ft,45,47
198,2,1:38.0,,Offensive rebound by D. Cousins,45,47
199,2,1:37.0,,Turnover by D. Cousins (bad pass),45,47
200,2,1:37.0,J. Evans enters the game for T. Booker,,45,47
201,2,1:37.0,,D. Williams enters the game for O. Casspi,45,47
202,2,1:24.0,G. Hayward misses 2-pt jump shot from 20 ft,,45,47
203,2,1:24.0,,Defensive rebound by J. Thompson,45,47
204,2,1:15.0,,D. Cousins misses 2-pt jump shot from 6 ft,45,47
205,2,1:14.0,Defensive rebound by R. Gobert,,45,47
206,2,1:06.0,J. Evans misses 2-pt jump shot from 3 ft (block by J. Thompson),,45,47
207,2,1:04.0,Offensive rebound by J. Evans,,45,47
208,2,0:58.0,J. Evans misses 2-pt jump shot from 7 ft,,45,47
209,2,0:56.0,Offensive rebound by J. Evans,,45,47
210,2,0:56.0,J. Evans makes 2-pt jump shot from 5 ft,,47,47
211,2,0:40.0,,R. McCallum misses 2-pt jump shot from 18 ft,47,47
212,2,0:39.0,Defensive rebound by G. Hayward,,47,47
213,2,0:36.0,Personal foul by R. McCallum (drawn by G. Hayward),,47,47
214,2,0:36.0,,N. Stauskas enters the game for B. McLemore,47,47
215,2,0:27.0,Turnover by J. Evans (traveling),,47,47
216,2,0:09.0,Violation by J. Evans (def goaltending),,47,47
217,2,0:09.0,,D. Cousins makes 2-pt layup from 4 ft,47,49
218,2,0:02.0,G. Hayward makes 2-pt jump shot from 21 ft,,49,49
219,2,0:00.0,,R. McCallum misses 3-pt jump shot from 44 ft,49,49
220,2,0:00.0,,Offensive rebound by Team,49,49
221,3,11:41.0,D. Exum misses 3-pt jump shot from 23 ft,,49,49
222,3,11:40.0,,Defensive rebound by B. McLemore,49,49
223,3,11:28.0,,D. Cousins misses 2-pt jump shot from 19 ft,49,49
224,3,11:28.0,Defensive rebound by G. Hayward,,49,49
225,3,11:19.0,Shooting foul by O. Casspi (drawn by R. Hood),,49,49
226,3,11:19.0,R. Hood makes free throw 1 of 2,,50,49
227,3,11:19.0,R. Hood misses free throw 2 of 2,,50,49
228,3,11:17.0,,Defensive rebound by O. Casspi,50,49
229,3,11:05.0,,O. Casspi makes 2-pt layup from 1 ft (assist by D. Cousins),50,51
230,3,10:50.0,D. Favors makes 2-pt layup from 2 ft (assist by D. Exum),,52,51
231,3,10:36.0,,Personal foul by R. Hood (drawn by O. Casspi),52,51
232,3,10:21.0,,D. Cousins misses 2-pt jump shot from 9 ft,52,51
233,3,10:20.0,Defensive rebound by R. Hood,,52,51
234,3,10:12.0,G. Hayward misses 3-pt jump shot from 24 ft,,52,51
235,3,10:11.0,,Defensive rebound by B. McLemore,52,51
236,3,10:03.0,,O. Casspi misses 3-pt jump shot from 25 ft,52,51
237,3,10:02.0,,Offensive rebound by C. Landry,52,51
238,3,10:00.0,,C. Landry makes 2-pt dunk at rim,52,53
239,3,9:41.0,D. Favors misses 2-pt jump shot from 18 ft,,52,53
240,3,9:41.0,,Defensive rebound by B. McLemore,52,53
241,3,9:34.0,,Turnover by D. Cousins (lost ball; steal by D. Favors),52,53
242,3,9:29.0,R. Hood makes 2-pt layup from 1 ft,,54,53
243,3,9:06.0,,C. Landry misses 2-pt jump shot from 14 ft,54,53
244,3,9:04.0,Defensive rebound by D. Favors,,54,53
245,3,8:47.0,D. Favors misses 2-pt jump shot from 4 ft,,54,53
246,3,8:45.0,,Defensive rebound by D. Cousins,54,53
247,3,8:28.0,,O. Casspi misses 2-pt layup from 2 ft,54,53
248,3,8:28.0,,Offensive rebound by Team,54,53
249,3,8:28.0,Loose ball foul by R. Hood (drawn by C. Landry),,54,53
250,3,8:25.0,,Personal block foul by R. Hood (drawn by C. Landry),54,53
251,3,8:25.0,E. Millsap enters the game for R. Hood,,54,53
252,3,8:13.0,,Personal foul by D. Favors (drawn by B. McLemore),54,53
253,3,7:59.0,,C. Landry makes 2-pt jump shot from 20 ft (assist by R. McCallum),54,55
254,3,7:36.0,G. Hayward misses 2-pt jump shot from 15 ft,,54,55
255,3,7:36.0,,Defensive rebound by D. Cousins,54,55
256,3,7:22.0,,D. Cousins misses 2-pt jump shot from 5 ft (block by R. Gobert),54,55
257,3,7:21.0,Defensive rebound by E. Millsap,,54,55
258,3,7:16.0,Turnover by D. Exum (bad pass; steal by R. McCallum),,54,55
259,3,7:07.0,,R. McCallum misses 2-pt jump shot from 14 ft,54,55
260,3,7:06.0,Defensive rebound by G. Hayward,,54,55
261,3,7:01.0,G. Hayward misses 2-pt jump shot from 6 ft,,54,55
262,3,7:00.0,Offensive rebound by D. Favors,,54,55
263,3,7:00.0,D. Favors makes 2-pt tip-in from 1 ft,,56,55
264,3,6:48.0,,D. Cousins misses 2-pt jump shot from 7 ft,56,55
265,3,6:47.0,,Offensive rebound by D. Cousins,56,55
266,3,6:44.0,,Shooting foul by D. Exum (drawn by O. Casspi),56,55
267,3,6:44.0,,O. Casspi misses free throw 1 of 2,56,55
268,3,6:44.0,,Offensive rebound by Team,56,55
269,3,6:44.0,T. Booker enters the game for D. Favors,,56,55
270,3,6:44.0,,O. Casspi makes free throw 2 of 2,56,56
271,3,6:28.0,R. Gobert makes 2-pt dunk at rim (assist by T. Booker),,58,56
272,3,6:10.0,,B. McLemore makes 2-pt jump shot from 22 ft (assist by C. Landry),58,58
273,3,5:57.0,,Violation by D. Cousins (kicked ball),58,58
274,3,5:57.0,,Sacramento full timeout,58,58
275,3,5:57.0,C. Johnson enters the game for G. Hayward,,58,58
276,3,5:51.0,E. Millsap makes 2-pt layup from 1 ft,,60,58
277,3,5:23.0,,C. Landry misses 2-pt jump shot from 20 ft,60,58
278,3,5:23.0,,Offensive rebound by B. McLemore,60,58
279,3,5:21.0,,B. McLemore makes 2-pt layup from 2 ft,60,60
280,3,5:03.0,Offensive foul by R. Gobert (drawn by D. Cousins),,60,60
281,3,5:03.0,Turnover by R. Gobert (offensive foul),,60,60
282,3,4:50.0,,Turnover by B. McLemore (bad pass; steal by C. Johnson),60,60
283,3,4:45.0,C. Johnson misses 2-pt jump shot from 4 ft (block by D. Cousins),,60,60
284,3,4:45.0,Offensive rebound by T. Booker,,60,60
285,3,4:45.0,,Violation by O. Casspi (def goaltending),60,60
286,3,4:45.0,T. Booker makes 2-pt layup from 2 ft,,62,60
287,3,4:39.0,,Personal foul by E. Millsap (drawn by R. McCallum),62,60
288,3,4:39.0,,R. McCallum misses free throw 1 of 2,62,60
289,3,4:39.0,,Offensive rebound by Team,62,60
290,3,4:39.0,J. Cooley enters the game for R. Gobert,,62,60
291,3,4:39.0,,J. Thompson enters the game for C. Landry,62,60
292,3,4:39.0,,R. McCallum makes free throw 2 of 2,62,61
293,3,4:29.0,E. Millsap makes 2-pt jump shot from 3 ft,,64,61
294,3,4:29.0,Shooting foul by O. Casspi (drawn by E. Millsap),,64,61
295,3,4:29.0,B. Cotton enters the game for D. Exum,,64,61
296,3,4:29.0,,N. Stauskas enters the game for O. Casspi,64,61
297,3,4:29.0,E. Millsap makes free throw 1 of 1,,65,61
298,3,4:16.0,,Shooting foul by J. Cooley (drawn by D. Cousins),65,61
299,3,4:16.0,,D. Cousins makes 2-pt layup from 2 ft,65,63
300,3,4:16.0,,D. Cousins misses free throw 1 of 1,65,63
301,3,4:14.0,,Offensive rebound by Team,65,63
302,3,4:01.0,,D. Cousins makes 2-pt layup from 2 ft,65,65
303,3,4:01.0,,Shooting foul by T. Booker (drawn by D. Cousins),65,65
304,3,4:01.0,,D. Cousins misses free throw 1 of 1,65,65
305,3,3:59.0,Defensive rebound by J. Cooley,,65,65
306,3,3:51.0,Shooting foul by R. McCallum (drawn by B. Cotton),,65,65
307,3,3:51.0,B. Cotton makes free throw 1 of 2,,66,65
308,3,3:51.0,B. Cotton makes free throw 2 of 2,,67,65
309,3,3:42.0,,R. McCallum misses 2-pt layup from 2 ft,67,65
310,3,3:41.0,Defensive rebound by J. Cooley,,67,65
311,3,3:33.0,Turnover by C. Johnson (step out of bounds),,67,65
312,3,3:33.0,,D. Williams enters the game for D. Cousins,67,65
313,3,3:23.0,,R. McCallum misses 2-pt jump shot from 4 ft,67,65
314,3,3:22.0,Defensive rebound by J. Cooley,,67,65
315,3,3:11.0,T. Booker misses 2-pt jump shot from 5 ft,,67,65
316,3,3:10.0,Offensive rebound by J. Cooley,,67,65
317,3,3:04.0,Turnover by E. Millsap (lost ball; steal by B. McLemore),,67,65
318,3,2:59.0,,R. McCallum misses 2-pt layup from 1 ft (block by T. Booker),67,65
319,3,2:58.0,,Offensive rebound by N. Stauskas,67,65
320,3,2:58.0,,Shooting foul by C. Johnson (drawn by N. Stauskas),67,65
321,3,2:58.0,Utah full timeout,,67,65
322,3,2:58.0,,A. Miller enters the game for R. McCallum,67,65
323,3,2:58.0,J. Ingles enters the game for T. Booker,,67,65
324,3,2:58.0,R. Gobert enters the game for J. Cooley,,67,65
325,3,2:58.0,J. Evans enters the game for E. Millsap,,67,65
326,3,2:58.0,,N. Stauskas makes free throw 1 of 2,67,66
327,3,2:58.0,,N. Stauskas makes free throw 2 of 2,67,67
328,3,2:39.0,J. Evans makes 2-pt dunk at rim (assist by R. Gobert),,69,67
329,3,2:39.0,Shooting foul by B. McLemore (drawn by J. Evans),,69,67
330,3,2:39.0,J. Evans makes free throw 1 of 1,,70,67
331,3,2:22.0,,D. Williams makes 2-pt jump shot from 19 ft (assist by B. McLemore),70,69
332,3,2:08.0,B. Cotton misses 2-pt jump shot from 18 ft,,70,69
333,3,2:07.0,,Defensive rebound by B. McLemore,70,69
334,3,1:56.0,,D. Williams misses 3-pt jump shot from 25 ft,70,69
335,3,1:55.0,Defensive rebound by B. Cotton,,70,69
336,3,1:43.0,R. Gobert misses 2-pt layup from 2 ft (block by A. Miller),,70,69
337,3,1:42.0,,Defensive rebound by A. Miller,70,69
338,3,1:39.0,,B. McLemore misses 2-pt dunk at rim,70,69
339,3,1:37.0,Defensive rebound by B. Cotton,,70,69
340,3,1:31.0,C. Johnson makes 3-pt jump shot from 24 ft,,73,69
341,3,1:16.0,,B. McLemore misses 2-pt jump shot from 8 ft (block by J. Evans),73,69
342,3,1:14.0,Defensive rebound by J. Ingles,,73,69
343,3,1:12.0,Shooting foul by A. Miller (drawn by B. Cotton),,73,69
344,3,1:12.0,B. Cotton misses free throw 1 of 2,,73,69
345,3,1:12.0,Offensive rebound by Team,,73,69
346,3,1:12.0,,O. Casspi enters the game for B. McLemore,73,69
347,3,1:12.0,B. Cotton makes free throw 2 of 2,,74,69
348,3,0:52.0,,D. Williams misses 3-pt jump shot from 22 ft,74,69
349,3,0:51.0,,Offensive rebound by J. Thompson,74,69
350,3,0:50.0,,J. Thompson misses 2-pt jump shot from 7 ft (block by R. Gobert),74,69
351,3,0:48.0,Defensive rebound by B. Cotton,,74,69
352,3,0:43.0,B. Cotton makes 2-pt jump shot from 10 ft,,76,69
353,3,0:31.0,,J. Thompson makes 2-pt hook shot from 7 ft (assist by A. Miller),76,71
354,3,0:12.0,C. Johnson misses 3-pt jump shot from 22 ft,,76,71
355,3,0:11.0,,Defensive rebound by O. Casspi,76,71
356,3,0:03.0,,Shooting foul by B. Cotton (drawn by O. Casspi),76,71
357,3,0:03.0,,O. Casspi makes free throw 1 of 2,76,72
358,3,0:03.0,,O. Casspi makes free throw 2 of 2,76,73
359,4,11:46.0,,N. Stauskas misses 3-pt jump shot from 22 ft,76,73
360,4,11:46.0,Defensive rebound by R. Gobert,,76,73
361,4,11:46.0,Personal foul by J. Thompson (drawn by R. Gobert),,76,73
362,4,11:32.0,B. Cotton misses 3-pt jump shot from 24 ft,,76,73
363,4,11:32.0,,Defensive rebound by Team,76,73
364,4,11:32.0,Loose ball foul by R. Gobert (drawn by J. Thompson),,76,73
365,4,11:08.0,,A. Miller makes 2-pt layup from 1 ft (assist by J. Thompson),76,75
366,4,10:53.0,R. Hood makes 2-pt hook shot from 4 ft,,78,75
367,4,10:44.0,,Turnover by A. Miller (bad pass; steal by J. Evans),78,75
368,4,10:36.0,J. Evans makes 2-pt layup from 1 ft (assist by R. Hood),,80,75
369,4,10:20.0,,J. Thompson misses 2-pt jump shot from 17 ft,80,75
370,4,10:19.0,Defensive rebound by R. Gobert,,80,75
371,4,10:10.0,J. Ingles misses 3-pt jump shot from 24 ft,,80,75
372,4,10:09.0,,Defensive rebound by J. Thompson,80,75
373,4,9:50.0,,O. Casspi misses 2-pt jump shot from 5 ft,80,75
374,4,9:49.0,Defensive rebound by R. Gobert,,80,75
375,4,9:46.0,J. Evans makes 2-pt layup from 1 ft (assist by B. Cotton),,82,75
376,4,9:46.0,Shooting foul by D. Williams (drawn by J. Evans),,82,75
377,4,9:46.0,,Sacramento full timeout,82,75
378,4,9:46.0,,B. McLemore enters the game for N. Stauskas,82,75
379,4,9:46.0,,D. Cousins enters the game for J. Thompson,82,75
380,4,9:46.0,T. Booker enters the game for R. Gobert,,82,75
381,4,9:46.0,J. Evans makes free throw 1 of 1,,83,75
382,4,9:36.0,,Personal foul by J. Ingles (drawn by D. Cousins),83,75
383,4,9:24.0,,Turnover by D. Williams (traveling),83,75
384,4,9:09.0,T. Booker misses 2-pt jump shot from 14 ft,,83,75
385,4,9:09.0,Offensive rebound by Team,,83,75
386,4,9:09.0,Personal foul by B. McLemore (drawn by J. Evans),,83,75
387,4,8:49.0,Turnover by J. Ingles (bad pass; steal by D. Williams),,83,75
388,4,8:40.0,Offensive charge foul by B. McLemore (drawn by J. Evans),,83,75
389,4,8:40.0,,Turnover by B. McLemore (offensive foul),83,75
