,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,INDIANA_ACTION,WASHINGTON_SCORE,INDIANA_SCORE
52,1,4:49.0,,R. Hibbert misses 2-pt jump shot from 8 ft,10,9
53,1,4:48.0,Defensive rebound by D. Gooden,,10,9
54,1,4:43.0,J. Wall misses 2-pt layup from 1 ft,,10,9
55,1,4:42.0,Offensive rebound by M. Gortat,,10,9
56,1,4:42.0,M. Gortat makes 2-pt tip-in at rim,,12,9
57,1,4:19.0,,Turnover by G. Hill (bad pass; steal by J. Wall),12,9
58,1,4:13.0,Turnover by J. Wall (bad pass),,12,9
59,1,4:13.0,,P. George enters the game for S. Hill,12,9
60,1,4:13.0,,I. Mahinmi enters the game for R. Hibbert,12,9
61,1,3:57.0,,D. West misses 2-pt jump shot from 19 ft,12,9
62,1,3:56.0,Defensive rebound by P. Pierce,,12,9
63,1,3:43.0,M. Gortat makes 2-pt jump shot from 5 ft (assist by P. Pierce),,14,9
64,1,3:28.0,,Personal foul by P. Pierce (drawn by P. George),14,9
65,1,3:28.0,O. Porter enters the game for B. Beal,,14,9
66,1,3:28.0,,R. Stuckey enters the game for C. Miles,14,9
67,1,3:19.0,,R. Stuckey misses 2-pt jump shot from 19 ft,14,9
68,1,3:18.0,Defensive rebound by P. Pierce,,14,9
69,1,3:06.0,J. Wall misses 2-pt jump shot from 20 ft,,14,9
70,1,3:05.0,,Defensive rebound by P. George,14,9
71,1,2:56.0,,P. George makes 3-pt jump shot from 26 ft,14,12
72,1,2:47.0,Washington full timeout,,14,12
73,1,2:47.0,K. Humphries enters the game for D. Gooden,,14,12
74,1,2:30.0,O. Porter misses 2-pt jump shot from 18 ft (block by D. West),,14,12
75,1,2:29.0,Offensive rebound by O. Porter,,14,12
76,1,2:27.0,O. Porter misses 2-pt jump shot from 20 ft,,14,12
77,1,2:26.0,,Defensive rebound by R. Stuckey,14,12
78,1,2:13.0,,D. West makes 2-pt layup from 2 ft (assist by R. Stuckey),14,14
79,1,1:55.0,M. Gortat makes 2-pt layup at rim (assist by P. Pierce),,16,14
80,1,1:41.0,,P. George misses 3-pt jump shot from 27 ft,16,14
81,1,1:40.0,Defensive rebound by M. Gortat,,16,14
82,1,1:31.0,J. Wall misses 2-pt jump shot from 17 ft,,16,14
83,1,1:30.0,,Defensive rebound by P. George,16,14
84,1,1:26.0,,Turnover by P. George (bad pass),16,14
85,1,1:26.0,,L. Scola enters the game for D. West,16,14
86,1,1:26.0,R. Butler enters the game for P. Pierce,,16,14
87,1,1:02.0,O. Porter misses 3-pt jump shot from 26 ft,,16,14
88,1,1:01.0,,Defensive rebound by P. George,16,14
89,1,0:56.0,,R. Stuckey misses 2-pt layup from 1 ft,16,14
90,1,0:55.0,Defensive rebound by O. Porter,,16,14
91,1,0:51.0,Turnover by J. Wall (traveling),,16,14
92,1,0:41.0,,L. Scola misses 2-pt layup from 1 ft,16,14
93,1,0:40.0,,Offensive rebound by Team,16,14
94,1,0:38.0,,P. George misses 2-pt jump shot from 16 ft,16,14
95,1,0:37.0,,Offensive rebound by L. Scola,16,14
96,1,0:20.0,,P. George misses 2-pt jump shot from 15 ft,16,14
97,1,0:19.0,,Offensive rebound by G. Hill,16,14
98,1,0:03.0,,G. Hill makes 2-pt jump shot from 19 ft,16,16
99,1,0:00.0,J. Wall misses 2-pt jump shot from 21 ft,,16,16
100,1,0:00.0,Offensive rebound by Team,,16,16
101,2,11:38.0,,I. Mahinmi makes 2-pt layup from 2 ft,16,18
102,2,11:14.0,O. Porter makes 2-pt jump shot from 20 ft (assist by K. Séraphin),,18,18
103,2,11:00.0,,Shooting foul by K. Séraphin (drawn by L. Scola),18,18
104,2,11:00.0,,L. Scola misses free throw 1 of 2,18,18
105,2,11:00.0,,Offensive rebound by Team,18,18
106,2,11:00.0,,L. Scola misses free throw 2 of 2,18,18
107,2,11:00.0,Defensive rebound by K. Humphries,,18,18
108,2,10:45.0,Personal foul by I. Mahinmi (drawn by K. Séraphin),,18,18
109,2,10:34.0,K. Séraphin misses 2-pt jump shot from 14 ft,,18,18
110,2,10:32.0,Offensive rebound by K. Humphries,,18,18
111,2,10:32.0,K. Humphries misses 2-pt tip-in from 1 ft,,18,18
112,2,10:31.0,Offensive rebound by O. Porter,,18,18
113,2,10:27.0,R. Butler makes 3-pt jump shot from 25 ft (assist by R. Sessions),,21,18
114,2,10:05.0,,P. George makes 2-pt layup from 1 ft,21,20
115,2,9:58.0,Shooting foul by I. Mahinmi (drawn by R. Sessions),,21,20
116,2,9:58.0,R. Sessions makes free throw 1 of 2,,22,20
117,2,9:58.0,,C. Miles enters the game for P. George,22,20
118,2,9:58.0,R. Sessions makes free throw 2 of 2,,23,20
119,2,9:43.0,,R. Stuckey misses 2-pt jump shot from 18 ft,23,20
120,2,9:41.0,Defensive rebound by K. Humphries,,23,20
121,2,9:36.0,Turnover by R. Sessions (bad pass; steal by L. Scola),,23,20
122,2,9:24.0,,L. Scola misses 2-pt jump shot from 7 ft,23,20
123,2,9:23.0,Defensive rebound by K. Séraphin,,23,20
124,2,9:13.0,R. Sessions misses 2-pt jump shot from 20 ft,,23,20
125,2,9:12.0,,Defensive rebound by L. Scola,23,20
126,2,9:12.0,Loose ball foul by K. Humphries (drawn by L. Scola),,23,20
127,2,9:00.0,,C. Miles makes 3-pt jump shot from 27 ft (assist by D. Sloan),23,23
128,2,8:43.0,R. Sessions makes 2-pt layup at rim (assist by K. Séraphin),,25,23
129,2,8:28.0,,Turnover by L. Scola (lost ball; steal by R. Butler),25,23
130,2,8:14.0,K. Humphries misses 2-pt jump shot from 19 ft,,25,23
131,2,8:12.0,,Defensive rebound by D. Sloan,25,23
132,2,8:10.0,,Personal foul by R. Sessions (drawn by D. Sloan),25,23
133,2,8:10.0,Official timeout,,25,23
134,2,8:10.0,,L. Allen enters the game for I. Mahinmi,25,23
135,2,7:53.0,,D. Sloan misses 3-pt jump shot from 26 ft,25,23
136,2,7:52.0,Defensive rebound by Team,,25,23
137,2,7:39.0,Offensive foul by K. Humphries (drawn by C. Miles),,25,23
138,2,7:39.0,Turnover by K. Humphries (offensive foul),,25,23
139,2,7:24.0,,R. Stuckey misses 2-pt jump shot from 9 ft,25,23
140,2,7:23.0,,Offensive rebound by L. Allen,25,23
141,2,7:23.0,,L. Allen misses 2-pt tip-in from 1 ft,25,23
142,2,7:21.0,,Offensive rebound by L. Scola,25,23
143,2,7:18.0,,D. Sloan misses 2-pt dunk at rim (block by K. Humphries),25,23
144,2,7:16.0,Defensive rebound by K. Humphries,,25,23
145,2,7:11.0,Shooting foul by L. Allen (drawn by K. Séraphin),,25,23
146,2,7:11.0,K. Séraphin makes free throw 1 of 2,,26,23
147,2,7:11.0,K. Séraphin makes free throw 2 of 2,,27,23
148,2,6:59.0,,C. Miles misses 3-pt jump shot from 27 ft,27,23
149,2,6:57.0,Defensive rebound by O. Porter,,27,23
150,2,6:52.0,R. Butler misses 2-pt jump shot from 9 ft,,27,23
151,2,6:50.0,,Defensive rebound by L. Scola,27,23
152,2,6:41.0,,R. Stuckey misses 2-pt layup at rim,27,23
153,2,6:40.0,,Offensive rebound by L. Allen,27,23
154,2,6:40.0,,L. Allen misses 2-pt tip-in at rim,27,23
155,2,6:39.0,Defensive rebound by K. Humphries,,27,23
156,2,6:34.0,O. Porter misses 2-pt layup from 2 ft,,27,23
157,2,6:33.0,Offensive rebound by K. Humphries,,27,23
158,2,6:33.0,K. Humphries misses 2-pt tip-in at rim,,27,23
159,2,6:31.0,Offensive rebound by R. Butler,,27,23
160,2,6:25.0,O. Porter misses 3-pt jump shot from 25 ft,,27,23
161,2,6:24.0,,Defensive rebound by L. Scola,27,23
162,2,6:07.0,,Indiana full timeout,27,23
163,2,6:07.0,D. Gooden enters the game for K. Humphries,,27,23
164,2,6:07.0,B. Beal enters the game for R. Butler,,27,23
165,2,5:53.0,,C. Miles misses 3-pt jump shot from 25 ft,27,23
166,2,5:52.0,Defensive rebound by K. Séraphin,,27,23
167,2,5:42.0,,Violation by L. Allen (kicked ball),27,23
168,2,5:42.0,,G. Hill enters the game for D. Sloan,27,23
169,2,5:37.0,Offensive foul by R. Sessions (drawn by G. Hill),,27,23
170,2,5:37.0,Turnover by R. Sessions (offensive foul),,27,23
171,2,5:25.0,,L. Allen misses 2-pt jump shot from 20 ft,27,23
172,2,5:24.0,Defensive rebound by O. Porter,,27,23
173,2,5:09.0,B. Beal makes 2-pt jump shot from 9 ft,,29,23
174,2,4:52.0,,C. Miles makes 2-pt jump shot from 20 ft (assist by G. Hill),29,25
175,2,4:39.0,Personal foul by C. Miles (drawn by B. Beal),,29,25
176,2,4:39.0,J. Wall enters the game for R. Sessions,,29,25
177,2,4:39.0,,D. West enters the game for L. Scola,29,25
178,2,4:32.0,B. Beal misses 2-pt layup from 1 ft (block by L. Allen),,29,25
179,2,4:32.0,Offensive rebound by Team,,29,25
180,2,4:26.0,K. Séraphin misses 2-pt jump shot from 18 ft,,29,25
181,2,4:26.0,Offensive rebound by Team,,29,25
182,2,4:26.0,,Loose ball foul by D. West (drawn by D. Gooden),29,25
183,2,4:26.0,D. Gooden makes free throw 1 of 2,,30,25
184,2,4:26.0,M. Gortat enters the game for K. Séraphin,,30,25
185,2,4:26.0,D. Gooden makes free throw 2 of 2,,31,25
186,2,4:07.0,,C. Miles misses 3-pt jump shot from 23 ft,31,25
187,2,4:06.0,Defensive rebound by J. Wall,,31,25
188,2,4:02.0,B. Beal makes 2-pt layup at rim (assist by J. Wall),,33,25
189,2,3:49.0,,G. Hill makes 2-pt layup from 4 ft,33,27
190,2,3:41.0,O. Porter makes 3-pt jump shot from 23 ft (assist by J. Wall),,36,27
191,2,3:27.0,,G. Hill misses 3-pt jump shot from 25 ft,36,27
192,2,3:26.0,Defensive rebound by D. Gooden,,36,27
193,2,3:19.0,Washington full timeout,,36,27
194,2,3:19.0,,S. Hill enters the game for R. Stuckey,36,27
195,2,3:10.0,O. Porter makes 3-pt jump shot from 23 ft (assist by J. Wall),,39,27
196,2,2:49.0,,G. Hill misses 3-pt jump shot from 27 ft,39,27
197,2,2:46.0,,Offensive rebound by D. West,39,27
198,2,2:35.0,,S. Hill makes 2-pt layup at rim (assist by L. Allen),39,29
199,2,2:35.0,,Shooting foul by B. Beal (drawn by S. Hill),39,29
200,2,2:35.0,,S. Hill misses free throw 1 of 1,39,29
201,2,2:35.0,Defensive rebound by B. Beal,,39,29
202,2,2:12.0,D. Gooden misses 2-pt layup from 1 ft,,39,29
203,2,2:11.0,Offensive rebound by Team,,39,29
204,2,2:11.0,Turnover by Team (shot clock),,39,29
205,2,1:55.0,,C. Miles misses 3-pt jump shot from 23 ft,39,29
206,2,1:54.0,Defensive rebound by M. Gortat,,39,29
207,2,1:49.0,J. Wall misses 2-pt layup from 2 ft,,39,29
208,2,1:48.0,,Defensive rebound by D. West,39,29
209,2,1:36.0,,C. Miles makes 2-pt dunk at rim (assist by L. Allen),39,31
210,2,1:14.0,B. Beal misses 2-pt jump shot from 17 ft,,39,31
211,2,1:13.0,,Defensive rebound by D. West,39,31
212,2,0:51.0,,C. Miles misses 3-pt jump shot from 23 ft,39,31
213,2,0:50.0,Defensive rebound by D. Gooden,,39,31
214,2,0:45.0,J. Wall makes 2-pt layup from 1 ft (assist by D. Gooden),,41,31
215,2,0:40.0,,Indiana full timeout,41,31
216,2,0:40.0,,R. Stuckey enters the game for S. Hill,41,31
217,2,0:22.0,,G. Hill makes 2-pt layup from 2 ft,41,33
218,2,0:16.0,Washington full timeout,,41,33
219,2,0:16.0,,R. Hibbert enters the game for L. Allen,41,33
220,2,0:16.0,,S. Hill enters the game for R. Stuckey,41,33
221,2,0:03.0,B. Beal misses 2-pt jump shot from 7 ft,,41,33
222,2,0:01.0,,Defensive rebound by C. Miles,41,33
223,2,0:00.0,,C. Miles misses 3-pt jump shot from 70 ft,41,33
224,2,0:00.0,,Offensive rebound by Team,41,33
225,3,11:43.0,,C. Miles makes 3-pt jump shot from 27 ft (assist by G. Hill),41,36
226,3,11:24.0,B. Beal makes 3-pt jump shot from 26 ft (assist by J. Wall),,44,36
227,3,11:11.0,,D. West makes 2-pt layup at rim (assist by G. Hill),44,38
228,3,10:59.0,J. Wall misses 3-pt jump shot from 26 ft,,44,38
229,3,10:58.0,,Defensive rebound by R. Hibbert,44,38
230,3,10:45.0,,S. Hill makes 2-pt jump shot from 19 ft,44,40
231,3,10:21.0,M. Gortat makes 2-pt layup at rim (assist by D. Gooden),,46,40
232,3,10:05.0,,D. West misses 2-pt jump shot from 19 ft,46,40
233,3,10:04.0,Defensive rebound by B. Beal,,46,40
234,3,9:50.0,M. Gortat misses 2-pt jump shot from 11 ft,,46,40
235,3,9:49.0,,Defensive rebound by C. Miles,46,40
236,3,9:42.0,,C. Miles makes 2-pt dunk at rim,46,42
237,3,9:27.0,Personal foul by S. Hill (drawn by B. Beal),,46,42
238,3,9:13.0,D. Gooden misses 2-pt jump shot from 20 ft,,46,42
239,3,9:13.0,Offensive rebound by Team,,46,42
240,3,9:13.0,Turnover by Team (shot clock),,46,42
241,3,8:49.0,,S. Hill makes 3-pt jump shot from 25 ft (assist by R. Hibbert),46,45
242,3,8:48.0,Washington full timeout,,46,45
243,3,8:40.0,M. Gortat misses 2-pt layup at rim,,46,45
244,3,8:39.0,,Defensive rebound by G. Hill,46,45
245,3,8:14.0,,Turnover by Team (shot clock),46,45
246,3,7:59.0,B. Beal misses 3-pt jump shot from 23 ft,,46,45
247,3,7:59.0,,Defensive rebound by Team,46,45
248,3,7:59.0,Loose ball foul by P. Pierce (drawn by C. Miles),,46,45
249,3,7:45.0,,C. Miles misses 3-pt jump shot from 23 ft,46,45
250,3,7:43.0,,Offensive rebound by Team,46,45
251,3,7:41.0,,S. Hill misses 2-pt jump shot from 16 ft,46,45
252,3,7:39.0,Defensive rebound by B. Beal,,46,45
253,3,7:30.0,B. Beal misses 2-pt layup at rim (block by R. Hibbert),,46,45
254,3,7:27.0,Offensive rebound by B. Beal,,46,45
255,3,7:24.0,B. Beal misses 3-pt jump shot from 23 ft,,46,45
256,3,7:23.0,,Defensive rebound by D. West,46,45
257,3,7:08.0,,Turnover by C. Miles (lost ball; steal by B. Beal),46,45
258,3,6:49.0,Shooting foul by G. Hill (drawn by M. Gortat),,46,45
259,3,6:49.0,M. Gortat misses free throw 1 of 2,,46,45
260,3,6:49.0,Offensive rebound by Team,,46,45
261,3,6:49.0,M. Gortat makes free throw 2 of 2,,47,45
262,3,6:32.0,,G. Hill misses 2-pt jump shot from 16 ft,47,45
263,3,6:31.0,Defensive rebound by B. Beal,,47,45
264,3,6:13.0,D. Gooden misses 2-pt layup from 2 ft (block by G. Hill),,47,45
265,3,6:13.0,Offensive rebound by Team,,47,45
266,3,6:05.0,P. Pierce misses 3-pt jump shot from 33 ft,,47,45
267,3,6:04.0,,Defensive rebound by R. Hibbert,47,45
268,3,5:58.0,Technical foul by Team,,47,45
269,3,5:58.0,,C. Miles makes technical free throw,47,46
270,3,5:48.0,,C. Miles misses 2-pt jump shot from 20 ft,47,46
271,3,5:48.0,,Offensive rebound by Team,47,46
272,3,5:48.0,Loose ball foul by M. Gortat (drawn by R. Hibbert),,47,46
273,3,5:38.0,,D. West makes 2-pt layup at rim (assist by S. Hill),47,48
274,3,5:14.0,J. Wall misses 3-pt jump shot from 23 ft,,47,48
275,3,5:13.0,Offensive rebound by D. Gooden,,47,48
276,3,5:11.0,D. Gooden misses 2-pt layup at rim (block by R. Hibbert),,47,48
277,3,5:09.0,,Defensive rebound by S. Hill,47,48
278,3,5:04.0,,Offensive foul by D. West (drawn by D. Gooden),47,48
279,3,5:04.0,,Turnover by D. West (offensive foul),47,48
280,3,5:04.0,O. Porter enters the game for P. Pierce,,47,48
281,3,5:04.0,,R. Stuckey enters the game for C. Miles,47,48
282,3,4:51.0,M. Gortat makes 2-pt jump shot from 9 ft (assist by J. Wall),,49,48
283,3,4:50.0,,Indiana full timeout,49,48
284,3,4:33.0,,D. West misses 2-pt jump shot from 6 ft (block by D. Gooden),49,48
285,3,4:32.0,Defensive rebound by M. Gortat,,49,48
286,3,4:21.0,M. Gortat makes 2-pt layup at rim (assist by J. Wall),,51,48
287,3,4:04.0,,D. West makes 2-pt jump shot from 20 ft (assist by G. Hill),51,50
288,3,3:47.0,D. Gooden makes 2-pt jump shot from 18 ft (assist by J. Wall),,53,50
289,3,3:29.0,,R. Hibbert misses 2-pt jump shot from 6 ft,53,50
290,3,3:28.0,Defensive rebound by D. Gooden,,53,50
291,3,3:10.0,B. Beal misses 3-pt jump shot from 26 ft,,53,50
292,3,3:08.0,,Defensive rebound by R. Hibbert,53,50
293,3,2:48.0,,R. Stuckey misses 2-pt jump shot from 19 ft,53,50
294,3,2:47.0,Defensive rebound by B. Beal,,53,50
295,3,2:27.0,J. Wall makes 2-pt jump shot from 18 ft,,55,50
296,3,2:09.0,,G. Hill misses 3-pt jump shot from 24 ft,55,50
297,3,2:08.0,Defensive rebound by M. Gortat,,55,50
298,3,1:55.0,J. Wall misses 2-pt jump shot from 17 ft,,55,50
299,3,1:54.0,,Defensive rebound by R. Hibbert,55,50
300,3,1:45.0,,Turnover by G. Hill (bad pass; steal by J. Wall),55,50
301,3,1:40.0,B. Beal makes 2-pt dunk at rim (assist by J. Wall),,57,50
302,3,1:16.0,,R. Stuckey makes 2-pt jump shot from 14 ft,57,52
303,3,0:50.0,Turnover by J. Wall (bad pass; steal by R. Stuckey),,57,52
304,3,0:36.0,,R. Stuckey makes 2-pt jump shot from 14 ft,57,54
305,3,0:36.0,,Shooting foul by J. Wall (drawn by R. Stuckey),57,54
306,3,0:36.0,,P. George enters the game for S. Hill,57,54
307,3,0:36.0,,I. Mahinmi enters the game for R. Hibbert,57,54
308,3,0:36.0,R. Butler enters the game for D. Gooden,,57,54
309,3,0:36.0,K. Humphries enters the game for B. Beal,,57,54
310,3,0:36.0,,R. Stuckey makes free throw 1 of 1,57,55
311,3,0:21.0,K. Humphries makes 2-pt jump shot from 17 ft (assist by J. Wall),,59,55
312,3,0:04.0,,Personal foul by J. Wall (drawn by R. Stuckey),59,55
313,3,0:04.0,,R. Stuckey makes free throw 1 of 2,59,56
314,3,0:04.0,,S. Hill enters the game for G. Hill,59,56
315,3,0:04.0,,R. Stuckey misses free throw 2 of 2,59,56
316,3,0:04.0,Defensive rebound by K. Humphries,,59,56
317,4,11:47.0,K. Séraphin misses 2-pt jump shot from 8 ft,,59,56
318,4,11:45.0,Offensive rebound by Team,,59,56
319,4,11:45.0,,Loose ball foul by I. Mahinmi (drawn by K. Humphries),59,56
320,4,11:31.0,K. Humphries misses 2-pt jump shot from 16 ft,,59,56
321,4,11:30.0,,Defensive rebound by R. Stuckey,59,56
322,4,11:13.0,,P. George makes 3-pt jump shot from 26 ft (assist by D. Sloan),59,59
323,4,10:58.0,K. Humphries makes 2-pt jump shot from 16 ft (assist by R. Sessions),,61,59
324,4,10:37.0,,I. Mahinmi misses 2-pt jump shot from 6 ft,61,59
325,4,10:36.0,Defensive rebound by R. Sessions,,61,59
326,4,10:23.0,R. Sessions misses 2-pt jump shot from 13 ft,,61,59
327,4,10:22.0,,Defensive rebound by R. Stuckey,61,59
328,4,10:15.0,,Shooting foul by K. Séraphin (drawn by R. Stuckey),61,59
329,4,10:15.0,Technical foul by Team,,61,59
330,4,10:15.0,,P. George misses technical free throw,61,59
331,4,10:15.0,,Offensive rebound by Team,61,59
332,4,10:15.0,,R. Stuckey makes free throw 1 of 2,61,60
333,4,10:15.0,,R. Stuckey makes free throw 2 of 2,61,61
334,4,9:57.0,K. Séraphin makes 2-pt hook shot from 9 ft,,63,61
335,4,9:36.0,,R. Stuckey misses 2-pt jump shot from 6 ft,63,61
336,4,9:34.0,Defensive rebound by R. Sessions,,63,61
337,4,9:26.0,R. Butler makes 3-pt jump shot from 22 ft,,66,61
338,4,9:09.0,,Personal foul by R. Sessions (drawn by L. Scola),66,61
339,4,9:05.0,,Turnover by I. Mahinmi (bad pass; steal by R. Butler),66,61
340,4,8:56.0,R. Sessions misses 2-pt jump shot from 5 ft,,66,61
341,4,8:55.0,Offensive rebound by R. Sessions,,66,61
342,4,8:49.0,K. Séraphin makes 2-pt jump shot from 12 ft (assist by R. Sessions),,68,61
343,4,8:42.0,,Indiana full timeout,68,61
344,4,8:42.0,,G. Hill enters the game for D. Sloan,68,61
345,4,8:31.0,,P. George misses 2-pt layup from 1 ft,68,61
346,4,8:30.0,Defensive rebound by O. Porter,,68,61
347,4,8:26.0,O. Porter misses 2-pt layup from 2 ft,,68,61
348,4,8:25.0,,Defensive rebound by G. Hill,68,61
349,4,8:07.0,,G. Hill misses 3-pt jump shot from 23 ft,68,61
350,4,8:06.0,,Offensive rebound by L. Scola,68,61
351,4,8:04.0,,I. Mahinmi misses 2-pt jump shot from 3 ft,68,61
352,4,8:03.0,Defensive rebound by K. Humphries,,68,61
353,4,7:50.0,Personal foul by R. Stuckey (drawn by O. Porter),,68,61
354,4,7:50.0,,R. Hibbert enters the game for I. Mahinmi,68,61
355,4,7:40.0,Turnover by K. Séraphin (lost ball; steal by P. George),,68,61
356,4,7:19.0,,P. George misses 2-pt jump shot from 18 ft,68,61
357,4,7:17.0,Defensive rebound by R. Sessions,,68,61
358,4,7:13.0,R. Sessions misses 2-pt layup at rim (block by P. George),,68,61
359,4,7:12.0,,Defensive rebound by L. Scola,68,61
360,4,7:10.0,,Turnover by L. Scola (lost ball; steal by K. Humphries),68,61
361,4,7:06.0,O. Porter makes 2-pt layup from 1 ft,,70,61
362,4,6:44.0,,R. Stuckey misses 3-pt jump shot from 23 ft,70,61
363,4,6:42.0,Defensive rebound by K. Humphries,,70,61
364,4,6:41.0,Personal foul by L. Scola (drawn by K. Humphries),,70,61
365,4,6:41.0,,C. Miles enters the game for R. Stuckey,70,61
366,4,6:29.0,R. Butler misses 2-pt jump shot from 18 ft,,70,61
367,4,6:28.0,,Defensive rebound by G. Hill,70,61
368,4,6:19.0,,G. Hill makes 2-pt jump shot from 12 ft,70,63
369,4,6:00.0,R. Sessions misses 3-pt jump shot from 26 ft,,70,63
370,4,5:58.0,,Defensive rebound by C. Miles,70,63
371,4,5:58.0,,Personal foul by O. Porter (drawn by C. Miles),70,63
372,4,5:58.0,Official timeout,,70,63
373,4,5:58.0,J. Wall enters the game for R. Sessions,,70,63
374,4,5:58.0,B. Beal enters the game for R. Butler,,70,63
375,4,5:44.0,,R. Hibbert makes 2-pt layup from 1 ft (assist by G. Hill),70,65
376,4,5:23.0,Shooting foul by R. Hibbert (drawn by B. Beal),,70,65
377,4,5:23.0,B. Beal makes free throw 1 of 2,,71,65
378,4,5:23.0,M. Gortat enters the game for K. Séraphin,,71,65
379,4,5:23.0,B. Beal misses free throw 2 of 2,,71,65
380,4,5:23.0,,Defensive rebound by R. Hibbert,71,65
381,4,5:01.0,,G. Hill makes 2-pt jump shot from 16 ft,71,67
382,4,4:41.0,K. Humphries makes 2-pt jump shot from 18 ft (assist by J. Wall),,73,67
383,4,4:22.0,,G. Hill makes 3-pt jump shot from 28 ft,73,70
384,4,3:57.0,J. Wall misses 2-pt jump shot from 13 ft,,73,70
385,4,3:56.0,,Defensive rebound by R. Hibbert,73,70
386,4,3:56.0,,D. West enters the game for L. Scola,73,70
387,4,3:47.0,,Personal foul by O. Porter (drawn by P. George),73,70
388,4,3:47.0,,R. Stuckey enters the game for P. George,73,70
389,4,3:35.0,,Shooting foul by M. Gortat (drawn by C. Miles),73,70
390,4,3:35.0,,C. Miles misses free throw 1 of 2,73,70
391,4,3:35.0,,Offensive rebound by Team,73,70
392,4,3:35.0,,C. Miles makes free throw 2 of 2,73,71
393,4,3:19.0,Shooting foul by R. Hibbert (drawn by M. Gortat),,73,71
394,4,3:19.0,M. Gortat makes free throw 1 of 2,,74,71
395,4,3:19.0,M. Gortat makes free throw 2 of 2,,75,71
396,4,3:02.0,,C. Miles makes 2-pt jump shot from 7 ft (assist by D. West),75,73
397,4,3:02.0,,Shooting foul by B. Beal (drawn by C. Miles),75,73
398,4,3:02.0,,C. Miles makes free throw 1 of 1,75,74
