,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,GOLDEN STATE_ACTION,OKLAHOMA CITY_SCORE,GOLDEN STATE_SCORE
115,1,3:25.0,,S. Curry misses 2-pt jump shot from 16 ft,20,26
116,1,3:24.0,Defensive rebound by K. Durant,,20,26
117,1,3:09.0,K. Perkins makes 2-pt hook shot from 7 ft (assist by A. Morrow),,22,26
118,1,2:50.0,,S. Curry makes 2-pt layup from 2 ft,22,28
119,1,2:40.0,Turnover by R. Westbrook (bad pass; steal by S. Curry),,22,28
120,1,2:34.0,,A. Iguodala makes 2-pt dunk at rim (assist by J. Holiday),22,30
121,1,2:10.0,K. Perkins misses 2-pt hook shot from 8 ft,,22,30
122,1,2:09.0,Offensive rebound by R. Westbrook,,22,30
123,1,2:09.0,R. Westbrook misses 2-pt tip-in from 1 ft,,22,30
124,1,2:07.0,,Defensive rebound by H. Barnes,22,30
125,1,1:59.0,,J. Holiday makes 3-pt jump shot from 28 ft,22,33
126,1,1:42.0,Personal foul by S. Curry (drawn by R. Westbrook),,22,33
127,1,1:42.0,R. Westbrook misses free throw 1 of 2,,22,33
128,1,1:42.0,Offensive rebound by Team,,22,33
129,1,1:42.0,,S. Livingston enters the game for S. Curry,22,33
130,1,1:42.0,R. Jackson enters the game for K. Durant,,22,33
131,1,1:42.0,R. Westbrook misses free throw 2 of 2,,22,33
132,1,1:40.0,,Defensive rebound by H. Barnes,22,33
133,1,1:17.0,,S. Livingston misses 2-pt jump shot from 12 ft,22,33
134,1,1:16.0,Defensive rebound by P. Jones,,22,33
135,1,1:02.0,R. Westbrook misses 2-pt layup from 1 ft,,22,33
136,1,1:01.0,Offensive rebound by K. Perkins,,22,33
137,1,1:00.0,K. Perkins makes 2-pt layup at rim,,24,33
138,1,1:00.0,Shooting foul by S. Livingston (drawn by K. Perkins),,24,33
139,1,1:00.0,I. Smith enters the game for R. Westbrook,,24,33
140,1,1:00.0,K. Perkins makes free throw 1 of 1,,25,33
141,1,0:43.0,,D. Lee misses 2-pt hook shot from 5 ft,25,33
142,1,0:42.0,Defensive rebound by A. Morrow,,25,33
143,1,0:30.0,R. Jackson misses 3-pt jump shot from 27 ft,,25,33
144,1,0:29.0,,Defensive rebound by H. Barnes,25,33
145,1,0:10.0,,S. Livingston misses 2-pt jump shot from 3 ft (block by K. Perkins),25,33
146,1,0:09.0,Defensive rebound by A. Morrow,,25,33
147,1,0:01.0,A. Morrow misses 2-pt jump shot from 14 ft,,25,33
148,1,0:01.0,,Defensive rebound by Team,25,33
149,1,0:01.0,Loose ball foul by I. Smith (drawn by J. Holiday),,25,33
150,1,0:01.0,,J. Holiday makes free throw 1 of 2,25,34
151,1,0:01.0,,J. Holiday misses free throw 2 of 2,25,34
152,1,0:01.0,Defensive rebound by K. Perkins,,25,34
153,1,0:00.0,K. Perkins misses 3-pt jump shot from 75 ft,,25,34
154,1,0:00.0,Offensive rebound by Team,,25,34
155,2,11:39.0,,Shooting foul by R. Jackson (drawn by S. Livingston),25,34
156,2,11:39.0,,S. Livingston misses free throw 1 of 2,25,34
157,2,11:39.0,,Offensive rebound by Team,25,34
158,2,11:39.0,,S. Livingston makes free throw 2 of 2,25,35
159,2,11:34.0,,J. Holiday makes 2-pt jump shot from 18 ft (assist by S. Livingston),25,37
160,2,11:20.0,I. Smith misses 2-pt jump shot from 8 ft,,25,37
161,2,11:19.0,,Defensive rebound by D. Green,25,37
162,2,10:59.0,,A. Iguodala misses 3-pt jump shot from 25 ft,25,37
163,2,10:58.0,Defensive rebound by K. Perkins,,25,37
164,2,10:53.0,Turnover by I. Smith (bad pass; steal by J. Holiday),,25,37
165,2,10:48.0,,A. Iguodala makes 2-pt dunk at rim,25,39
166,2,10:47.0,Oklahoma City full timeout,,25,39
167,2,10:47.0,K. Durant enters the game for R. Jackson,,25,39
168,2,10:24.0,Shooting foul by S. Livingston (drawn by A. Morrow),,25,39
169,2,10:24.0,A. Morrow makes free throw 1 of 2,,26,39
170,2,10:24.0,A. Morrow makes free throw 2 of 2,,27,39
171,2,10:13.0,,Turnover by J. Holiday (lost ball; steal by I. Smith),27,39
172,2,10:03.0,K. Durant misses 2-pt jump shot from 9 ft,,27,39
173,2,10:02.0,Offensive rebound by K. Perkins,,27,39
174,2,10:01.0,K. Perkins misses 2-pt layup from 3 ft,,27,39
175,2,10:00.0,Offensive rebound by K. Perkins,,27,39
176,2,10:00.0,Shooting foul by J. Holiday (drawn by K. Perkins),,27,39
177,2,10:00.0,K. Perkins makes free throw 1 of 2,,28,39
178,2,10:00.0,K. Perkins misses free throw 2 of 2,,28,39
179,2,9:59.0,,Defensive rebound by D. Green,28,39
180,2,9:49.0,,Turnover by D. Green (bad pass; steal by P. Jones),28,39
181,2,9:43.0,I. Smith misses 2-pt hook shot from 9 ft,,28,39
182,2,9:42.0,,Defensive rebound by D. Green,28,39
183,2,9:30.0,,D. Green makes 3-pt jump shot from 25 ft (assist by A. Iguodala),28,42
184,2,9:07.0,I. Smith misses 2-pt jump shot from 5 ft,,28,42
185,2,9:05.0,Offensive rebound by P. Jones,,28,42
186,2,9:02.0,P. Jones misses 2-pt jump shot from 15 ft,,28,42
187,2,9:01.0,Offensive rebound by A. Morrow,,28,42
188,2,9:00.0,A. Morrow makes 2-pt layup from 1 ft,,30,42
189,2,8:47.0,,D. Green makes 3-pt jump shot from 25 ft (assist by A. Iguodala),30,45
190,2,8:33.0,K. Durant misses 2-pt jump shot from 11 ft,,30,45
191,2,8:32.0,,Defensive rebound by Team,30,45
192,2,8:30.0,R. Westbrook enters the game for I. Smith,,30,45
193,2,8:30.0,S. Ibaka enters the game for K. Perkins,,30,45
194,2,8:17.0,,A. Iguodala misses 3-pt jump shot from 25 ft,30,45
195,2,8:16.0,,Offensive rebound by H. Barnes,30,45
196,2,8:12.0,,H. Barnes makes 3-pt jump shot from 25 ft (assist by S. Livingston),30,48
197,2,8:10.0,Oklahoma City full timeout,,30,48
198,2,8:10.0,R. Jackson enters the game for P. Jones,,30,48
199,2,7:52.0,Shooting foul by H. Barnes (drawn by K. Durant),,30,48
200,2,7:52.0,K. Durant misses free throw 1 of 2,,30,48
201,2,7:52.0,Offensive rebound by Team,,30,48
202,2,7:52.0,K. Durant makes free throw 2 of 2,,31,48
203,2,7:41.0,,Turnover by S. Livingston (bad pass; steal by S. Ibaka),31,48
204,2,7:34.0,K. Durant makes 2-pt jump shot from 12 ft (assist by A. Morrow),,33,48
205,2,7:13.0,,H. Barnes misses 2-pt layup from 1 ft (block by S. Ibaka),33,48
206,2,7:12.0,Defensive rebound by R. Westbrook,,33,48
207,2,7:07.0,K. Durant makes 2-pt layup from 1 ft (assist by R. Westbrook),,35,48
208,2,6:50.0,,D. Green misses 3-pt jump shot from 27 ft,35,48
209,2,6:49.0,Defensive rebound by R. Westbrook,,35,48
210,2,6:41.0,S. Ibaka misses 3-pt jump shot from 24 ft,,35,48
211,2,6:40.0,,Defensive rebound by A. Iguodala,35,48
212,2,6:34.0,,D. Green makes 2-pt layup at rim (assist by A. Iguodala),35,50
213,2,6:12.0,,S. Curry enters the game for J. Holiday,35,50
214,2,6:12.0,,K. Thompson enters the game for S. Livingston,35,50
215,2,6:07.0,K. Durant misses 2-pt jump shot from 21 ft,,35,50
216,2,6:06.0,,Defensive rebound by A. Iguodala,35,50
217,2,5:57.0,,K. Thompson misses 3-pt jump shot from 25 ft,35,50
218,2,5:55.0,Defensive rebound by R. Jackson,,35,50
219,2,5:49.0,S. Ibaka makes 2-pt layup from 2 ft (assist by R. Jackson),,37,50
220,2,5:39.0,,Personal foul by A. Morrow (drawn by A. Iguodala),37,50
221,2,5:34.0,,H. Barnes makes 2-pt dunk at rim (assist by S. Curry),37,52
222,2,5:17.0,S. Ibaka misses 2-pt hook shot at rim,,37,52
223,2,5:16.0,Offensive rebound by S. Ibaka,,37,52
224,2,5:16.0,S. Ibaka misses 2-pt layup at rim,,37,52
225,2,5:14.0,,Defensive rebound by H. Barnes,37,52
226,2,5:04.0,,K. Thompson misses 2-pt jump shot from 11 ft,37,52
227,2,5:03.0,Defensive rebound by K. Durant,,37,52
228,2,4:54.0,Shooting foul by K. Thompson (drawn by R. Westbrook),,37,52
229,2,4:54.0,R. Westbrook misses free throw 1 of 2,,37,52
230,2,4:54.0,Offensive rebound by Team,,37,52
231,2,4:54.0,,J. Holiday enters the game for K. Thompson,37,52
232,2,4:54.0,R. Westbrook makes free throw 2 of 2,,38,52
233,2,4:32.0,,H. Barnes makes 2-pt layup from 2 ft,38,54
234,2,4:18.0,R. Westbrook misses 2-pt layup from 2 ft (block by D. Green),,38,54
235,2,4:17.0,,Defensive rebound by A. Iguodala,38,54
236,2,4:12.0,,H. Barnes makes 3-pt jump shot from 23 ft (assist by J. Holiday),38,57
237,2,3:53.0,S. Ibaka makes 2-pt layup at rim (assist by R. Westbrook),,40,57
238,2,3:38.0,,S. Curry makes 2-pt layup at rim (assist by D. Green),40,59
239,2,3:23.0,Turnover by R. Westbrook (bad pass; steal by S. Curry),,40,59
240,2,3:19.0,,H. Barnes misses 2-pt layup from 1 ft,40,59
241,2,3:18.0,,Offensive rebound by Team,40,59
242,2,3:18.0,,Golden State full timeout,40,59
243,2,3:18.0,S. Adams enters the game for A. Morrow,,40,59
244,2,3:07.0,,D. Green misses 3-pt jump shot from 27 ft,40,59
245,2,3:06.0,Defensive rebound by K. Durant,,40,59
246,2,2:46.0,R. Westbrook misses 3-pt jump shot from 24 ft,,40,59
247,2,2:45.0,,Defensive rebound by J. Holiday,40,59
248,2,2:39.0,,J. Holiday makes 3-pt jump shot from 26 ft (assist by S. Curry),40,62
249,2,2:24.0,K. Durant misses 2-pt jump shot from 18 ft,,40,62
250,2,2:23.0,,Defensive rebound by S. Curry,40,62
251,2,2:17.0,,J. Holiday misses 3-pt jump shot from 25 ft,40,62
252,2,2:16.0,Defensive rebound by R. Jackson,,40,62
253,2,2:08.0,R. Jackson misses 2-pt layup from 1 ft,,40,62
254,2,2:07.0,,Defensive rebound by S. Curry,40,62
255,2,2:06.0,,Personal take foul by R. Westbrook (drawn by S. Curry),40,62
256,2,2:06.0,,M. Speights enters the game for D. Green,40,62
257,2,2:06.0,A. Roberson enters the game for K. Durant,,40,62
258,2,1:51.0,,S. Curry misses 2-pt layup from 1 ft,40,62
259,2,1:50.0,,Offensive rebound by M. Speights,40,62
260,2,1:50.0,,M. Speights misses 2-pt layup at rim (block by S. Ibaka),40,62
261,2,1:47.0,Defensive rebound by R. Jackson,,40,62
262,2,1:39.0,S. Ibaka misses 2-pt jump shot from 18 ft,,40,62
263,2,1:38.0,,Defensive rebound by Team,40,62
264,2,1:27.0,,Turnover by S. Curry (bad pass; steal by A. Roberson),40,62
265,2,1:23.0,R. Westbrook makes 2-pt layup from 1 ft (assist by A. Roberson),,42,62
266,2,1:02.0,,A. Iguodala misses 2-pt jump shot from 11 ft,42,62
267,2,1:01.0,Defensive rebound by S. Adams,,42,62
268,2,0:52.0,R. Westbrook makes 3-pt jump shot from 25 ft,,45,62
269,2,0:50.0,,Golden State full timeout,45,62
270,2,0:35.0,,Turnover by M. Speights (lost ball; steal by R. Jackson),45,62
271,2,0:27.0,A. Roberson misses 3-pt jump shot from 23 ft,,45,62
272,2,0:26.0,,Defensive rebound by S. Curry,45,62
273,2,0:17.0,,H. Barnes makes 3-pt jump shot from 25 ft (assist by J. Holiday),45,65
274,2,0:03.0,R. Westbrook misses 3-pt jump shot from 26 ft,,45,65
275,2,0:01.0,,Defensive rebound by A. Iguodala,45,65
276,3,11:50.0,,Turnover by K. Thompson (lost ball; steal by K. Durant),45,65
277,3,11:42.0,R. Westbrook makes 2-pt layup at rim (assist by K. Durant),,47,65
278,3,11:22.0,,M. Speights makes 2-pt jump shot from 18 ft (assist by D. Green),47,67
279,3,11:08.0,K. Durant misses 3-pt jump shot from 26 ft,,47,67
280,3,11:05.0,,Defensive rebound by S. Curry,47,67
281,3,10:59.0,,Shooting foul by S. Ibaka (drawn by M. Speights),47,67
282,3,10:59.0,,M. Speights misses free throw 1 of 2,47,67
283,3,10:59.0,,Offensive rebound by Team,47,67
284,3,10:59.0,,M. Speights makes free throw 2 of 2,47,68
285,3,10:44.0,R. Westbrook misses 2-pt jump shot from 6 ft,,47,68
286,3,10:42.0,Offensive rebound by A. Roberson,,47,68
287,3,10:39.0,A. Roberson misses 3-pt jump shot from 22 ft,,47,68
288,3,10:38.0,,Defensive rebound by K. Thompson,47,68
289,3,10:22.0,,K. Thompson misses 2-pt dunk at rim,47,68
290,3,10:21.0,Defensive rebound by S. Ibaka,,47,68
291,3,10:16.0,Shooting foul by H. Barnes (drawn by K. Durant),,47,68
292,3,10:16.0,K. Durant makes free throw 1 of 2,,48,68
293,3,10:16.0,K. Durant makes free throw 2 of 2,,49,68
294,3,9:56.0,,K. Thompson makes 2-pt dunk at rim,49,70
295,3,9:47.0,Personal foul by H. Barnes (drawn by K. Durant),,49,70
296,3,9:37.0,R. Westbrook misses 2-pt layup from 1 ft,,49,70
297,3,9:36.0,,Defensive rebound by D. Green,49,70
298,3,9:30.0,,S. Curry misses 3-pt jump shot from 26 ft,49,70
299,3,9:28.0,Defensive rebound by S. Adams,,49,70
300,3,9:17.0,R. Westbrook misses 2-pt jump shot from 9 ft,,49,70
301,3,9:17.0,,Defensive rebound by Team,49,70
302,3,9:17.0,Loose ball foul by S. Adams (drawn by S. Curry),,49,70
303,3,9:10.0,,M. Speights misses 2-pt jump shot from 17 ft,49,70
304,3,9:09.0,Defensive rebound by K. Durant,,49,70
305,3,8:55.0,R. Westbrook misses 3-pt jump shot from 24 ft,,49,70
306,3,8:54.0,,Defensive rebound by D. Green,49,70
307,3,8:51.0,,Shooting foul by K. Durant (drawn by K. Thompson),49,70
308,3,8:51.0,,K. Thompson misses free throw 1 of 2,49,70
309,3,8:51.0,,Offensive rebound by Team,49,70
310,3,8:51.0,,K. Thompson makes free throw 2 of 2,49,71
311,3,8:32.0,Turnover by A. Roberson (offensive goaltending),,49,71
312,3,8:19.0,,K. Thompson misses 2-pt jump shot from 20 ft,49,71
313,3,8:18.0,Defensive rebound by K. Durant,,49,71
314,3,8:11.0,K. Durant misses 2-pt jump shot from 12 ft,,49,71
315,3,8:10.0,Offensive rebound by Team,,49,71
316,3,8:03.0,K. Durant makes 3-pt jump shot from 24 ft (assist by S. Adams),,52,71
317,3,8:02.0,,Golden State full timeout,52,71
318,3,8:02.0,,A. Iguodala enters the game for H. Barnes,52,71
319,3,7:46.0,,Turnover by K. Thompson (lost ball; steal by S. Adams),52,71
320,3,7:42.0,Shooting foul by M. Speights (drawn by R. Westbrook),,52,71
321,3,7:42.0,R. Westbrook makes free throw 1 of 2,,53,71
322,3,7:42.0,R. Westbrook makes free throw 2 of 2,,54,71
323,3,7:31.0,,Shooting foul by R. Westbrook (drawn by M. Speights),54,71
324,3,7:31.0,,M. Speights makes free throw 1 of 2,54,72
325,3,7:31.0,,M. Speights makes free throw 2 of 2,54,73
326,3,7:17.0,S. Ibaka misses 3-pt jump shot from 25 ft (block by D. Green),,54,73
327,3,7:15.0,,Defensive rebound by M. Speights,54,73
328,3,7:00.0,,Offensive foul by K. Thompson (drawn by R. Westbrook),54,73
329,3,7:00.0,,Turnover by K. Thompson (offensive foul),54,73
330,3,7:00.0,,J. Holiday enters the game for K. Thompson,54,73
331,3,6:46.0,K. Durant misses 2-pt jump shot from 12 ft,,54,73
332,3,6:44.0,Offensive rebound by R. Westbrook,,54,73
333,3,6:38.0,R. Westbrook misses 2-pt layup from 1 ft (block by D. Green),,54,73
334,3,6:36.0,,Defensive rebound by D. Green,54,73
335,3,6:17.0,,M. Speights misses 2-pt jump shot from 18 ft,54,73
336,3,6:15.0,Defensive rebound by R. Westbrook,,54,73
337,3,6:12.0,Personal foul by M. Speights (drawn by S. Adams),,54,73
338,3,5:57.0,S. Adams makes 2-pt layup from 2 ft (assist by A. Roberson),,56,73
339,3,5:45.0,,S. Curry misses 3-pt jump shot from 27 ft,56,73
340,3,5:45.0,Defensive rebound by A. Roberson,,56,73
341,3,5:37.0,K. Durant misses 3-pt jump shot from 27 ft,,56,73
342,3,5:36.0,,Defensive rebound by S. Curry,56,73
343,3,5:29.0,,S. Curry misses 2-pt jump shot from 12 ft,56,73
344,3,5:27.0,Defensive rebound by S. Ibaka,,56,73
345,3,5:20.0,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),,58,73
346,3,5:05.0,,D. Green makes 3-pt jump shot from 25 ft (assist by S. Curry),58,76
347,3,4:43.0,Shooting foul by J. Holiday (drawn by R. Westbrook),,58,76
348,3,4:43.0,R. Westbrook makes free throw 1 of 2,,59,76
349,3,4:43.0,P. Jones enters the game for S. Ibaka,,59,76
350,3,4:43.0,,D. Lee enters the game for M. Speights,59,76
351,3,4:43.0,,S. Livingston enters the game for S. Curry,59,76
352,3,4:43.0,R. Westbrook makes free throw 2 of 2,,60,76
353,3,4:34.0,,Personal foul by A. Roberson (drawn by D. Green),60,76
354,3,4:34.0,,D. Green misses free throw 1 of 2,60,76
355,3,4:34.0,,Offensive rebound by Team,60,76
356,3,4:34.0,R. Jackson enters the game for A. Roberson,,60,76
357,3,4:34.0,,D. Green misses free throw 2 of 2,60,76
358,3,4:32.0,Defensive rebound by S. Adams,,60,76
359,3,4:20.0,Shooting foul by D. Green (drawn by R. Westbrook),,60,76
360,3,4:20.0,R. Westbrook makes free throw 1 of 2,,61,76
361,3,4:20.0,A. Morrow enters the game for K. Durant,,61,76
362,3,4:20.0,R. Westbrook makes free throw 2 of 2,,62,76
363,3,4:06.0,,D. Lee misses 2-pt jump shot from 8 ft,62,76
364,3,4:04.0,,Offensive rebound by D. Green,62,76
365,3,4:04.0,,D. Green misses 2-pt tip-in from 1 ft,62,76
366,3,4:03.0,,Offensive rebound by D. Green,62,76
367,3,3:51.0,,Turnover by S. Livingston (bad pass; steal by A. Morrow),62,76
368,3,3:45.0,A. Morrow misses 3-pt jump shot from 27 ft,,62,76
369,3,3:43.0,,Defensive rebound by J. Holiday,62,76
370,3,3:28.0,,J. Holiday makes 2-pt jump shot from 21 ft (assist by S. Livingston),62,78
371,3,3:05.0,R. Jackson misses 2-pt jump shot from 19 ft,,62,78
372,3,3:04.0,Offensive rebound by S. Adams,,62,78
373,3,2:48.0,P. Jones misses 3-pt jump shot from 24 ft,,62,78
374,3,2:47.0,,Defensive rebound by D. Green,62,78
375,3,2:34.0,,D. Green misses 3-pt jump shot from 25 ft,62,78
376,3,2:32.0,Defensive rebound by S. Adams,,62,78
377,3,2:25.0,R. Westbrook misses 3-pt jump shot from 25 ft,,62,78
378,3,2:23.0,,Defensive rebound by D. Lee,62,78
379,3,2:03.0,,A. Iguodala makes 3-pt jump shot from 26 ft (assist by D. Lee),62,81
380,3,2:03.0,,Shooting foul by R. Jackson (drawn by A. Iguodala),62,81
381,3,2:03.0,Oklahoma City full timeout,,62,81
382,3,2:03.0,S. Ibaka enters the game for S. Adams,,62,81
383,3,2:03.0,A. Roberson enters the game for R. Westbrook,,62,81
384,3,2:03.0,,A. Iguodala makes free throw 1 of 1,62,82
385,3,1:41.0,P. Jones misses 3-pt jump shot from 25 ft,,62,82
386,3,1:39.0,Offensive rebound by S. Ibaka,,62,82
387,3,1:29.0,R. Jackson misses 3-pt jump shot from 25 ft,,62,82
388,3,1:27.0,Offensive rebound by A. Morrow,,62,82
389,3,1:26.0,Turnover by A. Morrow (lost ball; steal by D. Green),,62,82
390,3,1:07.0,,A. Iguodala misses 3-pt jump shot from 26 ft,62,82
391,3,1:06.0,Defensive rebound by A. Morrow,,62,82
