,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,SAN ANTONIO_ACTION,MEMPHIS_SCORE,SAN ANTONIO_SCORE
383,4,3:24.0,Z. Randolph misses 2-pt jump shot from 8 ft,,83,85
384,4,3:21.0,,Defensive rebound by M. Belinelli,83,85
385,4,2:59.0,,D. Green misses 3-pt jump shot from 22 ft,83,85
386,4,2:58.0,Defensive rebound by Q. Pondexter,,83,85
387,4,2:54.0,Personal foul by M. Belinelli (drawn by M. Conley),,83,85
388,4,2:54.0,Official timeout,,83,85
389,4,2:54.0,V. Carter enters the game for Q. Pondexter,,83,85
390,4,2:54.0,,B. Diaw enters the game for T. Splitter,83,85
391,4,2:44.0,M. Conley misses 2-pt jump shot from 5 ft (block by T. Duncan),,83,85
392,4,2:44.0,Offensive rebound by Team,,83,85
393,4,2:36.0,M. Conley misses 2-pt jump shot from 14 ft (block by T. Duncan),,83,85
394,4,2:36.0,Offensive rebound by Team,,83,85
395,4,2:32.0,M. Conley misses 3-pt jump shot from 26 ft,,83,85
396,4,2:31.0,,Defensive rebound by M. Ginóbili,83,85
397,4,2:15.0,,M. Ginóbili misses 2-pt layup from 1 ft,83,85
398,4,2:15.0,,Offensive rebound by Team,83,85
399,4,2:13.0,,M. Ginóbili misses 2-pt jump shot from 6 ft,83,85
400,4,2:12.0,Defensive rebound by V. Carter,,83,85
401,4,1:56.0,M. Gasol makes 2-pt jump shot from 5 ft (assist by M. Conley),,85,85
402,4,1:34.0,,T. Duncan misses 2-pt jump shot from 5 ft,85,85
403,4,1:33.0,Defensive rebound by Z. Randolph,,85,85
404,4,1:22.0,M. Gasol misses 2-pt jump shot from 15 ft,,85,85
405,4,1:21.0,Offensive rebound by Z. Randolph,,85,85
406,4,1:21.0,Shooting foul by T. Duncan (drawn by Z. Randolph),,85,85
407,4,1:21.0,Z. Randolph misses free throw 1 of 2,,85,85
408,4,1:21.0,Offensive rebound by Team,,85,85
409,4,1:21.0,Z. Randolph makes free throw 2 of 2,,86,85
410,4,1:00.0,,D. Green makes 3-pt jump shot from 24 ft (assist by T. Duncan),86,88
411,4,0:45.0,M. Gasol misses 2-pt layup from 2 ft,,86,88
412,4,0:43.0,,Defensive rebound by D. Green,86,88
413,4,0:25.0,,Shooting foul by M. Gasol (drawn by T. Duncan),86,88
414,4,0:25.0,,T. Duncan misses free throw 1 of 2,86,88
415,4,0:25.0,,Offensive rebound by Team,86,88
416,4,0:25.0,,C. Joseph enters the game for M. Belinelli,86,88
417,4,0:25.0,,T. Duncan makes free throw 2 of 2,86,89
418,4,0:25.0,Memphis full timeout,,86,89
419,4,0:17.0,V. Carter misses 3-pt jump shot from 26 ft,,86,89
420,4,0:16.0,,Defensive rebound by B. Diaw,86,89
421,4,0:14.0,,Turnover by B. Diaw (bad pass; steal by V. Carter),86,89
422,4,0:07.0,M. Conley makes 3-pt jump shot from 26 ft (assist by C. Lee),,89,89
423,4,0:07.0,,San Antonio full timeout,89,89
424,4,0:07.0,,M. Belinelli enters the game for C. Joseph,89,89
425,4,0:03.0,,D. Green makes 3-pt jump shot from 25 ft (assist by M. Ginóbili),89,92
426,4,0:03.0,Memphis full timeout,,89,92
427,4,0:03.0,,C. Joseph enters the game for M. Belinelli,89,92
428,4,0:00.0,M. Gasol makes 3-pt jump shot from 29 ft,,92,92
429,1OT,4:49.0,,M. Ginóbili misses 3-pt jump shot from 25 ft,92,92
430,1OT,4:48.0,Defensive rebound by Z. Randolph,,92,92
431,1OT,4:30.0,C. Lee makes 2-pt jump shot from 10 ft (assist by Z. Randolph),,94,92
432,1OT,4:20.0,,Shooting foul by V. Carter (drawn by M. Ginóbili),94,92
433,1OT,4:20.0,,M. Ginóbili misses free throw 1 of 2,94,92
434,1OT,4:20.0,,Offensive rebound by Team,94,92
435,1OT,4:20.0,,M. Ginóbili makes free throw 2 of 2,94,93
436,1OT,4:03.0,C. Lee misses 2-pt jump shot from 10 ft,,94,93
437,1OT,4:02.0,,Defensive rebound by T. Duncan,94,93
438,1OT,4:01.0,,Turnover by T. Duncan (lost ball; steal by Z. Randolph),94,93
439,1OT,3:56.0,M. Conley misses 3-pt jump shot from 25 ft,,94,93
440,1OT,3:55.0,Offensive rebound by Z. Randolph,,94,93
441,1OT,3:54.0,Z. Randolph makes 2-pt layup at rim,,96,93
442,1OT,3:33.0,,T. Duncan makes 2-pt layup from 1 ft (assist by M. Ginóbili),96,95
443,1OT,3:18.0,M. Conley misses 2-pt jump shot from 12 ft,,96,95
444,1OT,3:17.0,,Defensive rebound by B. Diaw,96,95
445,1OT,2:59.0,,T. Duncan misses 2-pt layup at rim,96,95
446,1OT,2:58.0,,Offensive rebound by T. Duncan,96,95
447,1OT,2:56.0,,T. Duncan misses 2-pt layup at rim,96,95
448,1OT,2:55.0,Defensive rebound by Z. Randolph,,96,95
449,1OT,2:37.0,Shooting foul by T. Duncan (drawn by M. Gasol),,96,95
450,1OT,2:37.0,M. Gasol makes free throw 1 of 2,,97,95
451,1OT,2:37.0,,D. Green enters the game for C. Joseph,97,95
452,1OT,2:37.0,M. Gasol makes free throw 2 of 2,,98,95
453,1OT,2:22.0,,Shooting foul by C. Lee (drawn by T. Duncan),98,95
454,1OT,2:22.0,,T. Duncan misses free throw 1 of 2,98,95
455,1OT,2:22.0,,Offensive rebound by Team,98,95
456,1OT,2:22.0,,T. Duncan misses free throw 2 of 2,98,95
457,1OT,2:21.0,Defensive rebound by M. Gasol,,98,95
458,1OT,2:03.0,M. Gasol misses 2-pt jump shot from 17 ft,,98,95
459,1OT,2:02.0,,Defensive rebound by M. Ginóbili,98,95
460,1OT,1:54.0,,B. Diaw makes 3-pt jump shot from 25 ft (assist by M. Ginóbili),98,98
461,1OT,1:35.0,M. Conley makes 2-pt jump shot from 17 ft,,100,98
462,1OT,1:21.0,,D. Green makes 3-pt jump shot from 23 ft (assist by B. Diaw),100,101
463,1OT,1:21.0,Memphis full timeout,,100,101
464,1OT,1:09.0,C. Lee misses 2-pt jump shot from 18 ft (block by T. Duncan),,100,101
465,1OT,1:08.0,Offensive rebound by Z. Randolph,,100,101
466,1OT,1:07.0,Z. Randolph misses 2-pt layup from 1 ft (block by D. Green),,100,101
467,1OT,1:06.0,,Defensive rebound by M. Ginóbili,100,101
468,1OT,0:49.0,,Shooting foul by M. Gasol (drawn by T. Duncan),100,101
469,1OT,0:49.0,,T. Duncan misses free throw 1 of 2,100,101
470,1OT,0:49.0,,Offensive rebound by Team,100,101
471,1OT,0:49.0,,C. Joseph enters the game for M. Belinelli,100,101
472,1OT,0:49.0,,T. Duncan makes free throw 2 of 2,100,102
473,1OT,0:29.0,V. Carter misses 3-pt jump shot from 23 ft,,100,102
474,1OT,0:28.0,,Defensive rebound by B. Diaw,100,102
475,1OT,0:22.0,,Turnover by M. Ginóbili (bad pass; steal by C. Lee),100,102
476,1OT,0:12.0,Z. Randolph misses 2-pt layup from 1 ft,,100,102
477,1OT,0:11.0,Offensive rebound by M. Gasol,,100,102
478,1OT,0:09.0,M. Gasol makes 2-pt layup at rim,,102,102
479,1OT,0:09.0,,San Antonio full timeout,102,102
480,1OT,0:09.0,N. Calathes enters the game for Z. Randolph,,102,102
481,1OT,0:09.0,,M. Belinelli enters the game for C. Joseph,102,102
482,1OT,0:00.0,,M. Ginóbili misses 2-pt jump shot from 6 ft,102,102
483,1OT,0:00.0,Defensive rebound by M. Conley,,102,102
484,2OT,4:43.0,,T. Duncan misses 2-pt jump shot from 14 ft,102,102
485,2OT,4:41.0,Defensive rebound by V. Carter,,102,102
486,2OT,4:19.0,M. Gasol makes 2-pt jump shot from 12 ft,,104,102
487,2OT,3:59.0,,T. Splitter misses 2-pt layup from 2 ft,104,102
488,2OT,3:58.0,Defensive rebound by Z. Randolph,,104,102
489,2OT,3:48.0,Personal foul by T. Splitter (drawn by Z. Randolph),,104,102
490,2OT,3:48.0,,B. Diaw enters the game for T. Splitter,104,102
491,2OT,3:48.0,,M. Ginóbili enters the game for C. Joseph,104,102
492,2OT,3:36.0,M. Conley misses 2-pt jump shot from 14 ft,,104,102
493,2OT,3:34.0,,Defensive rebound by T. Duncan,104,102
494,2OT,3:12.0,,B. Diaw misses 3-pt jump shot from 25 ft,104,102
495,2OT,3:10.0,,Offensive rebound by T. Duncan,104,102
496,2OT,3:07.0,,M. Ginóbili misses 3-pt jump shot from 24 ft,104,102
497,2OT,3:06.0,Defensive rebound by Z. Randolph,,104,102
498,2OT,2:54.0,M. Gasol makes 2-pt jump shot from 18 ft (assist by M. Conley),,106,102
499,2OT,2:32.0,,M. Belinelli makes 2-pt jump shot from 8 ft (assist by B. Diaw),106,104
500,2OT,2:12.0,Memphis full timeout,,106,104
501,2OT,1:57.0,M. Conley misses 2-pt jump shot from 20 ft,,106,104
502,2OT,1:56.0,,Defensive rebound by B. Diaw,106,104
503,2OT,1:44.0,,M. Ginóbili makes 2-pt layup at rim (assist by T. Duncan),106,106
504,2OT,1:26.0,Z. Randolph makes 2-pt hook shot from 5 ft,,108,106
505,2OT,1:12.0,Violation by M. Gasol (kicked ball),,108,106
506,2OT,1:01.0,,B. Diaw makes 3-pt jump shot from 24 ft (assist by D. Green),108,109
507,2OT,0:38.0,M. Conley misses 2-pt jump shot from 11 ft,,108,109
508,2OT,0:36.0,,Defensive rebound by M. Ginóbili,108,109
509,2OT,0:34.0,,San Antonio full timeout,108,109
510,2OT,0:11.0,,T. Duncan misses 2-pt layup from 1 ft,108,109
511,2OT,0:09.0,,Offensive rebound by T. Duncan,108,109
512,2OT,0:09.0,,T. Duncan misses 2-pt tip-in at rim,108,109
513,2OT,0:07.0,Defensive rebound by Z. Randolph,,108,109
514,2OT,0:03.0,C. Lee makes 3-pt jump shot from 23 ft (assist by V. Carter),,111,109
515,2OT,0:03.0,,San Antonio full timeout,111,109
516,2OT,0:03.0,,M. Bonner enters the game for T. Duncan,111,109
517,2OT,0:03.0,,San Antonio full timeout,111,109
518,2OT,0:03.0,Q. Pondexter enters the game for Z. Randolph,,111,109
519,2OT,0:03.0,,T. Duncan enters the game for M. Bonner,111,109
520,2OT,0:00.0,,T. Duncan makes 2-pt jump shot from 16 ft,111,111
521,3OT,4:40.0,,T. Duncan makes 2-pt jump shot from 6 ft,111,113
522,3OT,4:15.0,V. Carter misses 2-pt jump shot from 11 ft,,111,113
523,3OT,4:14.0,,Defensive rebound by C. Joseph,111,113
524,3OT,4:13.0,,San Antonio full timeout,111,113
525,3OT,3:56.0,Violation by M. Gasol (kicked ball),,111,113
526,3OT,3:42.0,,C. Joseph misses 3-pt jump shot from 25 ft (block by M. Gasol),111,113
527,3OT,3:42.0,,Offensive rebound by T. Splitter,111,113
528,3OT,3:42.0,,Turnover by Team (shot clock),111,113
529,3OT,3:42.0,,M. Ginóbili enters the game for C. Joseph,111,113
530,3OT,3:42.0,,B. Diaw enters the game for T. Splitter,111,113
531,3OT,3:29.0,Z. Randolph makes 2-pt layup at rim (assist by M. Gasol),,113,113
532,3OT,3:01.0,,B. Diaw misses 2-pt jump shot from 12 ft,113,113
533,3OT,2:59.0,,Offensive rebound by T. Duncan,113,113
534,3OT,2:56.0,,M. Belinelli misses 3-pt jump shot from 24 ft,113,113
535,3OT,2:55.0,Defensive rebound by C. Lee,,113,113
536,3OT,2:35.0,Z. Randolph makes 2-pt jump shot from 6 ft,,115,113
537,3OT,2:08.0,,T. Duncan misses 2-pt jump shot from 17 ft,115,113
538,3OT,2:07.0,Defensive rebound by Z. Randolph,,115,113
539,3OT,1:58.0,Memphis full timeout,,115,113
540,3OT,1:47.0,Personal foul by D. Green (drawn by M. Conley),,115,113
541,3OT,1:35.0,Turnover by M. Gasol (lost ball; steal by T. Duncan),,115,113
542,3OT,1:18.0,,Turnover by M. Ginóbili (bad pass; steal by M. Conley),115,113
543,3OT,0:58.0,Z. Randolph makes 2-pt jump shot from 16 ft,,117,113
544,3OT,0:44.0,,T. Duncan misses 2-pt layup at rim,117,113
545,3OT,0:43.0,,Offensive rebound by M. Ginóbili,117,113
546,3OT,0:41.0,,D. Green makes 3-pt jump shot from 25 ft (assist by M. Ginóbili),117,116
547,3OT,0:21.0,M. Conley misses 2-pt jump shot from 17 ft,,117,116
548,3OT,0:19.0,Offensive rebound by Z. Randolph,,117,116
549,3OT,0:17.0,C. Lee misses 2-pt jump shot from 20 ft,,117,116
550,3OT,0:16.0,,Defensive rebound by B. Diaw,117,116
551,3OT,0:04.0,,M. Ginóbili misses 3-pt jump shot from 27 ft,117,116
552,3OT,0:01.0,Defensive rebound by M. Conley,,117,116
