,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,SACRAMENTO_ACTION,SAN ANTONIO_SCORE,SACRAMENTO_SCORE
73,1,3:20.0,,Offensive foul by J. Thompson (drawn by M. Belinelli),14,24
74,1,3:20.0,,Turnover by J. Thompson (offensive foul),14,24
75,1,3:20.0,,R. Evans enters the game for J. Thompson,14,24
76,1,3:06.0,B. Diaw makes 2-pt hook shot from 7 ft,,16,24
77,1,2:47.0,,R. McCallum misses 2-pt hook shot from 7 ft (block by T. Splitter),16,24
78,1,2:45.0,Defensive rebound by T. Splitter,,16,24
79,1,2:31.0,M. Belinelli misses 3-pt jump shot from 25 ft,,16,24
80,1,2:30.0,,Defensive rebound by R. Gay,16,24
81,1,2:17.0,,R. Gay misses 2-pt jump shot from 3 ft (block by T. Splitter),16,24
82,1,2:15.0,Defensive rebound by M. Belinelli,,16,24
83,1,2:06.0,M. Belinelli misses 3-pt jump shot from 23 ft,,16,24
84,1,2:05.0,,Defensive rebound by R. Gay,16,24
85,1,1:58.0,,R. McCallum misses 2-pt layup from 2 ft,16,24
86,1,1:57.0,Defensive rebound by T. Splitter,,16,24
87,1,1:56.0,,D. Williams enters the game for R. Gay,16,24
88,1,1:56.0,,A. Miller enters the game for R. McCallum,16,24
89,1,1:45.0,M. Ginóbili makes 2-pt jump shot from 15 ft,,18,24
90,1,1:21.0,,A. Miller misses 2-pt jump shot from 14 ft,18,24
91,1,1:20.0,Defensive rebound by T. Splitter,,18,24
92,1,1:09.0,M. Belinelli misses 2-pt jump shot from 12 ft,,18,24
93,1,1:09.0,Offensive rebound by T. Splitter,,18,24
94,1,1:08.0,T. Splitter makes 2-pt jump shot from 5 ft,,20,24
95,1,1:08.0,Shooting foul by A. Miller (drawn by T. Splitter),,20,24
96,1,1:08.0,,Violation by O. Casspi (lane),20,24
97,1,1:08.0,T. Splitter misses free throw 1 of 1,,20,24
98,1,1:07.0,,Defensive rebound by R. Evans,20,24
99,1,0:53.0,,Shooting foul by C. Joseph (drawn by B. McLemore),20,24
100,1,0:53.0,,B. McLemore makes free throw 1 of 2,20,25
101,1,0:53.0,,B. McLemore misses free throw 2 of 2,20,25
102,1,0:53.0,Defensive rebound by B. Diaw,,20,25
103,1,0:34.0,,R. Hollins enters the game for B. McLemore,20,25
104,1,0:29.0,C. Joseph misses 2-pt jump shot from 19 ft,,20,25
105,1,0:28.0,,Defensive rebound by R. Evans,20,25
106,1,0:02.0,,O. Casspi misses 2-pt jump shot from 8 ft,20,25
107,1,0:01.0,,Offensive rebound by O. Casspi,20,25
108,1,0:00.0,,O. Casspi misses 2-pt jump shot from 12 ft (block by M. Ginóbili),20,25
109,1,0:00.0,,Offensive rebound by Team,20,25
110,2,11:46.0,T. Splitter misses 2-pt jump shot from 3 ft,,20,25
111,2,11:45.0,,Defensive rebound by R. Evans,20,25
112,2,11:21.0,,A. Miller makes 2-pt jump shot from 9 ft,20,27
113,2,11:14.0,M. Belinelli misses 2-pt jump shot from 13 ft,,20,27
114,2,11:14.0,,Defensive rebound by D. Williams,20,27
115,2,11:01.0,,O. Casspi makes 2-pt layup from 1 ft (assist by R. Evans),20,29
116,2,10:46.0,T. Splitter misses 2-pt hook shot from 6 ft,,20,29
117,2,10:45.0,,Defensive rebound by R. Evans,20,29
118,2,10:35.0,,Turnover by R. Evans (lost ball; steal by C. Joseph),20,29
119,2,10:31.0,Shooting foul by A. Miller (drawn by C. Joseph),,20,29
120,2,10:31.0,C. Joseph makes free throw 1 of 2,,21,29
121,2,10:31.0,A. Baynes enters the game for T. Splitter,,21,29
122,2,10:31.0,C. Joseph makes free throw 2 of 2,,22,29
123,2,10:11.0,,R. Evans misses 2-pt jump shot from 6 ft,22,29
124,2,10:10.0,Defensive rebound by M. Belinelli,,22,29
125,2,9:55.0,M. Ginóbili misses 3-pt jump shot from 25 ft,,22,29
126,2,9:54.0,,Defensive rebound by A. Miller,22,29
127,2,9:52.0,,Turnover by D. Williams (bad pass),22,29
128,2,9:52.0,D. Green enters the game for M. Belinelli,,22,29
129,2,9:37.0,M. Ginóbili makes 3-pt jump shot from 25 ft (assist by A. Baynes),,25,29
130,2,9:20.0,,D. Williams misses 2-pt jump shot from 16 ft,25,29
131,2,9:20.0,,Offensive rebound by Team,25,29
132,2,9:20.0,Loose ball foul by D. Green (drawn by A. Miller),,25,29
133,2,9:20.0,K. Leonard enters the game for D. Green,,25,29
134,2,9:12.0,,O. Casspi misses 2-pt jump shot from 7 ft,25,29
135,2,9:11.0,Defensive rebound by K. Leonard,,25,29
136,2,8:55.0,B. Diaw misses 3-pt jump shot from 25 ft,,25,29
137,2,8:54.0,,Defensive rebound by A. Miller,25,29
138,2,8:47.0,,A. Miller makes 2-pt jump shot from 5 ft,25,31
139,2,8:45.0,San Antonio full timeout,,25,31
140,2,8:45.0,T. Parker enters the game for C. Joseph,,25,31
141,2,8:32.0,Personal foul by D. Williams (drawn by K. Leonard),,25,31
142,2,8:25.0,A. Baynes misses 2-pt jump shot from 8 ft,,25,31
143,2,8:24.0,,Defensive rebound by R. Evans,25,31
144,2,8:09.0,,Shooting foul by K. Leonard (drawn by A. Miller),25,31
145,2,8:09.0,,A. Miller makes free throw 1 of 2,25,32
146,2,8:09.0,,A. Miller makes free throw 2 of 2,25,33
147,2,7:53.0,M. Ginóbili misses 3-pt jump shot from 25 ft,,25,33
148,2,7:53.0,,Defensive rebound by R. Evans,25,33
149,2,7:47.0,,Offensive foul by R. Hollins (drawn by B. Diaw),25,33
150,2,7:47.0,,Turnover by R. Hollins (offensive foul),25,33
151,2,7:47.0,T. Duncan enters the game for A. Baynes,,25,33
152,2,7:42.0,,J. Thompson enters the game for R. Hollins,25,33
153,2,7:35.0,Shooting foul by D. Williams (drawn by K. Leonard),,25,33
154,2,7:35.0,K. Leonard makes free throw 1 of 2,,26,33
155,2,7:35.0,M. Belinelli enters the game for M. Ginóbili,,26,33
156,2,7:35.0,K. Leonard makes free throw 2 of 2,,27,33
157,2,7:11.0,,A. Miller misses 2-pt jump shot from 6 ft,27,33
158,2,7:10.0,Defensive rebound by T. Duncan,,27,33
159,2,6:59.0,K. Leonard makes 2-pt layup from 2 ft,,29,33
160,2,6:45.0,,D. Williams misses 2-pt dunk at rim,29,33
161,2,6:43.0,Defensive rebound by K. Leonard,,29,33
162,2,6:32.0,K. Leonard misses 2-pt jump shot from 13 ft,,29,33
163,2,6:32.0,,Defensive rebound by J. Thompson,29,33
164,2,6:28.0,,O. Casspi makes 2-pt layup from 2 ft (assist by A. Miller),29,35
165,2,6:05.0,Shooting foul by R. Evans (drawn by T. Duncan),,29,35
166,2,6:05.0,T. Duncan makes free throw 1 of 2,,30,35
167,2,6:05.0,T. Splitter enters the game for B. Diaw,,30,35
168,2,6:05.0,,R. Gay enters the game for D. Williams,30,35
169,2,6:05.0,T. Duncan makes free throw 2 of 2,,31,35
170,2,5:44.0,,J. Thompson misses 2-pt jump shot from 15 ft,31,35
171,2,5:44.0,Defensive rebound by T. Duncan,,31,35
172,2,5:34.0,T. Parker misses 2-pt jump shot from 14 ft,,31,35
173,2,5:34.0,,Defensive rebound by R. Evans,31,35
174,2,5:23.0,,R. Gay makes 2-pt jump shot from 14 ft (assist by A. Miller),31,37
175,2,5:08.0,T. Duncan misses 2-pt jump shot from 4 ft,,31,37
176,2,5:07.0,,Defensive rebound by R. Evans,31,37
177,2,5:03.0,,Personal foul by T. Splitter (drawn by J. Thompson),31,37
178,2,5:03.0,Official timeout,,31,37
179,2,5:03.0,,B. McLemore enters the game for O. Casspi,31,37
180,2,4:48.0,,Turnover by R. Gay (lost ball; steal by T. Splitter),31,37
181,2,4:40.0,T. Parker misses 2-pt jump shot from 6 ft,,31,37
182,2,4:38.0,,Defensive rebound by R. Evans,31,37
183,2,4:30.0,,J. Thompson makes 2-pt jump shot from 3 ft (assist by B. McLemore),31,39
184,2,4:17.0,Shooting foul by B. McLemore (drawn by M. Belinelli),,31,39
185,2,4:17.0,M. Belinelli makes free throw 1 of 3,,32,39
186,2,4:17.0,M. Belinelli makes free throw 2 of 3,,33,39
187,2,4:17.0,,R. McCallum enters the game for A. Miller,33,39
188,2,4:17.0,,C. Landry enters the game for R. Evans,33,39
189,2,4:17.0,A. Baynes enters the game for T. Splitter,,33,39
190,2,4:17.0,M. Belinelli makes free throw 3 of 3,,34,39
191,2,3:54.0,,R. Gay misses 2-pt jump shot from 21 ft,34,39
192,2,3:53.0,Defensive rebound by K. Leonard,,34,39
193,2,3:42.0,M. Belinelli makes 3-pt jump shot from 25 ft (assist by K. Leonard),,37,39
194,2,3:27.0,,Shooting foul by A. Baynes (drawn by B. McLemore),37,39
195,2,3:27.0,,B. McLemore makes free throw 1 of 2,37,40
196,2,3:27.0,,B. McLemore makes free throw 2 of 2,37,41
197,2,3:16.0,T. Parker misses 2-pt jump shot from 11 ft,,37,41
198,2,3:14.0,,Defensive rebound by Team,37,41
199,2,2:55.0,,J. Thompson misses 2-pt jump shot from 15 ft,37,41
200,2,2:53.0,Defensive rebound by Team,,37,41
201,2,2:53.0,,Loose ball foul by C. Landry (drawn by A. Baynes),37,41
202,2,2:53.0,,Sacramento full timeout,37,41
203,2,2:53.0,A. Baynes makes free throw 1 of 2,,38,41
204,2,2:53.0,A. Baynes makes free throw 2 of 2,,39,41
205,2,2:41.0,,B. McLemore makes 2-pt jump shot from 19 ft (assist by R. McCallum),39,43
206,2,2:25.0,T. Duncan misses 2-pt jump shot from 7 ft,,39,43
207,2,2:24.0,,Defensive rebound by C. Landry,39,43
208,2,2:12.0,,R. Gay misses 2-pt jump shot from 7 ft (block by K. Leonard),39,43
209,2,2:10.0,Defensive rebound by K. Leonard,,39,43
210,2,2:05.0,K. Leonard makes 2-pt dunk at rim,,41,43
211,2,1:45.0,,C. Landry misses 2-pt jump shot from 18 ft,41,43
212,2,1:44.0,Defensive rebound by T. Parker,,41,43
213,2,1:35.0,T. Duncan misses 2-pt jump shot from 18 ft,,41,43
214,2,1:35.0,Offensive rebound by Team,,41,43
215,2,1:35.0,,Loose ball foul by C. Landry (drawn by A. Baynes),41,43
216,2,1:35.0,A. Baynes makes free throw 1 of 2,,42,43
217,2,1:35.0,P. Mills enters the game for T. Parker,,42,43
218,2,1:35.0,,R. Evans enters the game for C. Landry,42,43
219,2,1:35.0,A. Baynes makes free throw 2 of 2,,43,43
220,2,1:24.0,,Personal foul by A. Baynes (drawn by R. Evans),43,43
221,2,1:24.0,,R. Evans misses free throw 1 of 2,43,43
222,2,1:24.0,,Offensive rebound by Team,43,43
223,2,1:24.0,,R. Evans makes free throw 2 of 2,43,44
224,2,1:09.0,T. Duncan makes 2-pt jump shot from 3 ft (assist by A. Baynes),,45,44
225,2,0:54.0,,J. Thompson misses 2-pt jump shot from 7 ft,45,44
226,2,0:52.0,Defensive rebound by T. Duncan,,45,44
227,2,0:36.0,P. Mills makes 2-pt jump shot from 19 ft,,47,44
228,2,0:14.0,,R. Evans misses 2-pt jump shot from 15 ft,47,44
229,2,0:13.0,Defensive rebound by M. Belinelli,,47,44
230,2,0:09.0,A. Baynes makes 2-pt dunk at rim (assist by T. Duncan),,49,44
231,2,0:00.0,,B. McLemore makes 2-pt jump shot from 21 ft,49,46
232,3,11:45.0,T. Parker makes 2-pt jump shot from 20 ft (assist by T. Duncan),,51,46
233,3,11:27.0,,C. Landry makes 2-pt jump shot from 17 ft (assist by R. Gay),51,48
234,3,11:13.0,Shooting foul by R. McCallum (drawn by T. Parker),,51,48
235,3,11:13.0,T. Parker makes free throw 1 of 2,,52,48
236,3,11:13.0,T. Parker makes free throw 2 of 2,,53,48
237,3,11:03.0,,R. Gay makes 2-pt hook shot from 5 ft,53,50
238,3,10:46.0,T. Parker misses 2-pt jump shot from 19 ft,,53,50
239,3,10:45.0,Offensive rebound by T. Parker,,53,50
240,3,10:36.0,Shooting foul by J. Thompson (drawn by T. Splitter),,53,50
241,3,10:36.0,T. Splitter makes free throw 1 of 2,,54,50
242,3,10:36.0,T. Splitter makes free throw 2 of 2,,55,50
243,3,10:21.0,,Shooting foul by D. Green (drawn by B. McLemore),55,50
244,3,10:21.0,,B. McLemore misses free throw 1 of 3,55,50
245,3,10:21.0,,Offensive rebound by Team,55,50
246,3,10:21.0,,B. McLemore makes free throw 2 of 3,55,51
247,3,10:21.0,M. Belinelli enters the game for D. Green,,55,51
248,3,10:21.0,,B. McLemore makes free throw 3 of 3,55,52
249,3,10:03.0,T. Duncan makes 2-pt jump shot from 12 ft,,57,52
250,3,9:50.0,,R. McCallum makes 2-pt layup from 1 ft,57,54
251,3,9:38.0,K. Leonard misses 3-pt jump shot from 24 ft,,57,54
252,3,9:37.0,,Defensive rebound by C. Landry,57,54
253,3,9:27.0,,R. Gay misses 2-pt jump shot from 5 ft,57,54
254,3,9:26.0,,Offensive rebound by R. Gay,57,54
255,3,9:26.0,,R. Gay misses 2-pt jump shot from 5 ft (block by T. Splitter),57,54
256,3,9:26.0,,Offensive rebound by Team,57,54
257,3,9:21.0,,R. Gay misses 2-pt jump shot from 15 ft,57,54
258,3,9:21.0,Defensive rebound by T. Splitter,,57,54
259,3,9:13.0,T. Parker misses 2-pt jump shot from 7 ft,,57,54
260,3,9:12.0,Offensive rebound by T. Duncan,,57,54
261,3,9:12.0,T. Duncan misses 2-pt tip-in at rim,,57,54
262,3,9:12.0,Offensive rebound by Team,,57,54
263,3,9:04.0,T. Duncan misses 2-pt jump shot from 15 ft,,57,54
264,3,9:03.0,,Defensive rebound by C. Landry,57,54
265,3,8:54.0,,R. McCallum misses 2-pt jump shot from 4 ft,57,54
266,3,8:52.0,Defensive rebound by T. Parker,,57,54
267,3,8:48.0,K. Leonard makes 2-pt dunk at rim (assist by T. Parker),,59,54
268,3,8:27.0,,Shooting foul by M. Belinelli (drawn by B. McLemore),59,54
269,3,8:27.0,,B. McLemore makes free throw 1 of 2,59,55
270,3,8:27.0,,B. McLemore makes free throw 2 of 2,59,56
271,3,8:04.0,T. Duncan misses 2-pt jump shot from 7 ft,,59,56
272,3,8:04.0,,Defensive rebound by J. Thompson,59,56
273,3,7:45.0,,C. Landry makes 2-pt layup from 2 ft,59,58
274,3,7:43.0,San Antonio full timeout,,59,58
275,3,7:22.0,T. Duncan makes 2-pt jump shot from 7 ft (assist by K. Leonard),,61,58
276,3,7:07.0,,C. Landry misses 2-pt jump shot from 18 ft,61,58
277,3,7:07.0,Defensive rebound by T. Parker,,61,58
278,3,6:57.0,T. Duncan misses 2-pt jump shot from 19 ft,,61,58
279,3,6:56.0,,Defensive rebound by C. Landry,61,58
280,3,6:50.0,,B. McLemore misses 2-pt layup from 1 ft,61,58
281,3,6:48.0,,Offensive rebound by J. Thompson,61,58
282,3,6:48.0,,J. Thompson makes 2-pt dunk at rim,61,60
283,3,6:37.0,T. Parker makes 2-pt layup from 2 ft,,63,60
284,3,6:18.0,,R. McCallum misses 2-pt jump shot from 15 ft,63,60
285,3,6:18.0,Defensive rebound by T. Splitter,,63,60
286,3,6:00.0,T. Splitter makes 2-pt hook shot from 3 ft (assist by T. Parker),,65,60
287,3,5:36.0,,C. Landry makes 2-pt jump shot from 13 ft (assist by R. Gay),65,62
288,3,5:16.0,T. Duncan misses 2-pt jump shot from 5 ft (block by J. Thompson),,65,62
289,3,5:14.0,,Defensive rebound by J. Thompson,65,62
290,3,5:11.0,,R. McCallum makes 2-pt layup from 1 ft (assist by R. Gay),65,64
291,3,4:57.0,Shooting foul by R. McCallum (drawn by M. Belinelli),,65,64
292,3,4:57.0,M. Belinelli makes free throw 1 of 2,,66,64
293,3,4:57.0,,Sacramento full timeout,66,64
294,3,4:57.0,P. Mills enters the game for T. Splitter,,66,64
295,3,4:57.0,A. Baynes enters the game for T. Parker,,66,64
296,3,4:57.0,M. Belinelli makes free throw 2 of 2,,67,64
297,3,4:40.0,,Turnover by R. Gay (traveling),67,64
298,3,4:40.0,M. Ginóbili enters the game for M. Belinelli,,67,64
299,3,4:29.0,Turnover by T. Duncan (lost ball; steal by R. McCallum),,67,64
300,3,4:21.0,,R. McCallum makes 2-pt layup from 2 ft,67,66
301,3,4:00.0,K. Leonard misses 2-pt jump shot from 11 ft,,67,66
302,3,3:58.0,Offensive rebound by A. Baynes,,67,66
303,3,3:55.0,Personal foul by R. Gay (drawn by P. Mills),,67,66
304,3,3:55.0,,O. Casspi enters the game for R. Gay,67,66
305,3,3:43.0,M. Ginóbili makes 2-pt layup at rim (assist by A. Baynes),,69,66
306,3,3:30.0,,R. McCallum makes 2-pt jump shot from 15 ft,69,68
307,3,3:20.0,Personal foul by R. McCallum (drawn by T. Duncan),,69,68
308,3,3:20.0,T. Duncan misses free throw 1 of 2,,69,68
309,3,3:20.0,Offensive rebound by Team,,69,68
310,3,3:20.0,D. Green enters the game for K. Leonard,,69,68
311,3,3:20.0,,R. Evans enters the game for C. Landry,69,68
312,3,3:20.0,T. Duncan misses free throw 2 of 2,,69,68
313,3,3:19.0,,Defensive rebound by J. Thompson,69,68
314,3,2:55.0,,R. McCallum misses 3-pt jump shot from 24 ft,69,68
315,3,2:55.0,Defensive rebound by P. Mills,,69,68
316,3,2:46.0,P. Mills makes 2-pt jump shot from 16 ft,,71,68
317,3,2:30.0,,R. McCallum makes 2-pt layup from 3 ft,71,70
318,3,2:18.0,D. Green makes 3-pt jump shot from 24 ft (assist by T. Duncan),,74,70
319,3,1:56.0,,O. Casspi misses 2-pt jump shot from 5 ft,74,70
320,3,1:55.0,Defensive rebound by T. Duncan,,74,70
321,3,1:50.0,M. Ginóbili makes 2-pt layup from 1 ft (assist by P. Mills),,76,70
322,3,1:31.0,,J. Thompson makes 2-pt layup from 1 ft (assist by R. McCallum),76,72
323,3,1:19.0,M. Ginóbili misses 3-pt jump shot from 24 ft,,76,72
324,3,1:18.0,,Defensive rebound by R. Evans,76,72
325,3,1:10.0,,Turnover by R. Evans (bad pass; steal by D. Green),76,72
326,3,1:10.0,Personal foul by R. McCallum (drawn by D. Green),,76,72
327,3,1:10.0,D. Green makes free throw 1 of 2,,77,72
328,3,1:10.0,M. Bonner enters the game for T. Duncan,,77,72
329,3,1:10.0,,A. Miller enters the game for J. Thompson,77,72
330,3,1:10.0,,R. Hollins enters the game for R. McCallum,77,72
331,3,1:10.0,D. Green makes free throw 2 of 2,,78,72
332,3,0:49.0,,A. Miller makes 2-pt jump shot from 12 ft,78,74
333,3,0:33.0,M. Ginóbili misses 2-pt layup from 2 ft (block by R. Hollins),,78,74
334,3,0:30.0,,Defensive rebound by A. Miller,78,74
335,3,0:29.0,,O. Casspi makes 2-pt layup from 1 ft (assist by A. Miller),78,76
336,3,0:08.0,Shooting block foul by O. Casspi (drawn by A. Baynes),,78,76
337,3,0:08.0,A. Baynes makes free throw 1 of 2,,79,76
338,3,0:08.0,C. Joseph enters the game for D. Green,,79,76
339,3,0:08.0,,R. Gay enters the game for R. Evans,79,76
340,3,0:08.0,K. Leonard enters the game for M. Bonner,,79,76
341,3,0:08.0,A. Baynes makes free throw 2 of 2,,80,76
342,3,0:03.0,,Shooting block foul by M. Ginóbili (drawn by R. Gay),80,76
343,3,0:03.0,,R. Gay makes free throw 1 of 2,80,77
344,3,0:03.0,D. Green enters the game for C. Joseph,,80,77
345,3,0:03.0,,R. Gay makes free throw 2 of 2,80,78
346,3,0:00.0,P. Mills misses 3-pt jump shot from 37 ft,,80,78
347,3,0:00.0,Offensive rebound by Team,,80,78
348,4,11:46.0,,R. Gay misses 2-pt jump shot from 17 ft,80,78
349,4,11:45.0,Defensive rebound by D. Green,,80,78
350,4,11:43.0,Turnover by D. Green (lost ball),,80,78
351,4,11:43.0,B. Diaw enters the game for M. Ginóbili,,80,78
352,4,11:36.0,,Offensive foul by O. Casspi (drawn by D. Green),80,78
353,4,11:36.0,,Turnover by R. Evans (offensive foul),80,78
354,4,11:14.0,D. Green misses 3-pt jump shot from 25 ft,,80,78
355,4,11:10.0,Offensive rebound by B. Diaw,,80,78
356,4,11:04.0,B. Diaw misses 3-pt jump shot from 26 ft,,80,78
357,4,11:04.0,,Defensive rebound by A. Miller,80,78
358,4,10:51.0,,O. Casspi misses 2-pt jump shot from 7 ft,80,78
359,4,10:50.0,Defensive rebound by D. Green,,80,78
360,4,10:44.0,D. Green misses 3-pt jump shot from 24 ft,,80,78
361,4,10:43.0,,Defensive rebound by R. Gay,80,78
362,4,10:26.0,,Turnover by A. Miller (bad pass),80,78
363,4,10:26.0,T. Parker enters the game for C. Joseph,,80,78
364,4,10:26.0,,R. McCallum enters the game for A. Miller,80,78
365,4,10:05.0,Turnover by D. Green (lost ball; steal by O. Casspi),,80,78
366,4,10:00.0,,Turnover by R. Gay (lost ball; steal by D. Green),80,78
367,4,9:40.0,T. Parker misses 3-pt jump shot from 22 ft,,80,78
368,4,9:40.0,Offensive rebound by K. Leonard,,80,78
369,4,9:37.0,San Antonio full timeout,,80,78
370,4,9:32.0,Personal foul by O. Casspi (drawn by D. Green),,80,78
371,4,9:17.0,A. Baynes misses 2-pt jump shot from 13 ft,,80,78
372,4,9:16.0,Offensive rebound by B. Diaw,,80,78
373,4,9:11.0,K. Leonard misses 3-pt jump shot from 22 ft,,80,78
374,4,9:09.0,,Defensive rebound by O. Casspi,80,78
375,4,8:55.0,,Shooting foul by B. Diaw (drawn by R. Gay),80,78
376,4,8:55.0,,R. Gay makes free throw 1 of 2,80,79
377,4,8:55.0,,R. Gay makes free throw 2 of 2,80,80
378,4,8:33.0,T. Parker makes 2-pt layup from 2 ft,,82,80
379,4,8:22.0,,Turnover by R. Gay (lost ball; steal by D. Green),82,80
380,4,8:18.0,K. Leonard makes 2-pt dunk at rim (assist by D. Green),,84,80
381,4,8:04.0,,O. Casspi misses 2-pt jump shot from 5 ft,84,80
382,4,8:03.0,,Offensive rebound by R. Evans,84,80
383,4,8:02.0,,Shooting foul by K. Leonard (drawn by R. Evans),84,80
384,4,8:02.0,,R. Evans makes free throw 1 of 2,84,81
385,4,8:02.0,T. Splitter enters the game for D. Green,,84,81
386,4,8:02.0,M. Ginóbili enters the game for A. Baynes,,84,81
387,4,8:02.0,,R. Evans makes free throw 2 of 2,84,82
388,4,7:45.0,M. Ginóbili makes 2-pt layup from 3 ft,,86,82
389,4,7:31.0,,R. McCallum makes 2-pt jump shot from 13 ft,86,84
