,QUARTER,TIME_REMAINING,INDIANA_ACTION,UTAH_ACTION,INDIANA_SCORE,UTAH_SCORE
56,1,3:09.0,Offensive rebound by Team,,19,12
57,1,3:09.0,Personal foul by T. Booker (drawn by D. West),,19,12
58,1,3:09.0,Indiana full timeout,,19,12
59,1,3:09.0,C. Copeland enters the game for S. Hill,,19,12
60,1,3:09.0,D. Sloan enters the game for C. Watson,,19,12
61,1,3:09.0,,I. Clark enters the game for D. Exum,19,12
62,1,3:09.0,,J. Evans enters the game for D. Favors,19,12
63,1,3:01.0,C. Miles misses 3-pt jump shot from 24 ft,,19,12
64,1,2:59.0,,Defensive rebound by T. Booker,19,12
65,1,2:39.0,,T. Booker misses 2-pt hook shot from 5 ft,19,12
66,1,2:38.0,Defensive rebound by C. Miles,,19,12
67,1,2:27.0,D. West makes 2-pt jump shot from 18 ft (assist by D. Sloan),,21,12
68,1,2:07.0,,Turnover by I. Clark (lost ball; steal by D. West),21,12
69,1,1:55.0,C. Miles makes 3-pt jump shot from 25 ft (assist by C. Copeland),,24,12
70,1,1:36.0,,Personal foul by C. Miles (drawn by J. Ingles),24,12
71,1,1:36.0,L. Scola enters the game for D. West,,24,12
72,1,1:36.0,,G. Hayward enters the game for J. Ingles,24,12
73,1,1:27.0,,J. Evans misses 2-pt jump shot from 5 ft,24,12
74,1,1:24.0,,Offensive rebound by T. Booker,24,12
75,1,1:18.0,,E. Millsap misses 2-pt jump shot from 21 ft,24,12
76,1,1:16.0,Defensive rebound by L. Scola,,24,12
77,1,1:07.0,Personal foul by T. Booker (drawn by L. Allen),,24,12
78,1,1:07.0,L. Allen makes free throw 1 of 2,,25,12
79,1,1:07.0,,S. Novak enters the game for T. Booker,25,12
80,1,1:07.0,L. Allen makes free throw 2 of 2,,26,12
81,1,0:51.0,,Shooting foul by L. Allen (drawn by G. Hayward),26,12
82,1,0:51.0,,G. Hayward makes free throw 1 of 2,26,13
83,1,0:51.0,,G. Hayward makes free throw 2 of 2,26,14
84,1,0:40.0,L. Scola makes 2-pt layup from 2 ft (assist by L. Allen),,28,14
85,1,0:23.0,,E. Millsap misses 2-pt layup at rim,28,14
86,1,0:22.0,,Offensive rebound by E. Millsap,28,14
87,1,0:22.0,,E. Millsap makes 2-pt layup at rim,28,16
88,1,0:03.0,C. Miles makes 3-pt jump shot from 25 ft (assist by L. Scola),,31,16
89,1,0:00.0,,E. Millsap misses 3-pt jump shot from 26 ft,31,16
90,1,0:00.0,,Offensive rebound by Team,31,16
91,2,11:50.0,,Personal foul by C. Copeland (drawn by G. Hayward),31,16
92,2,11:41.0,,Shooting foul by L. Scola (drawn by D. Favors),31,16
93,2,11:41.0,,D. Favors makes free throw 1 of 2,31,17
94,2,11:41.0,,D. Favors makes free throw 2 of 2,31,18
95,2,11:23.0,C. Miles misses 2-pt jump shot from 20 ft,,31,18
96,2,11:22.0,,Defensive rebound by Team,31,18
97,2,11:06.0,,D. Favors makes 2-pt dunk at rim (assist by E. Millsap),31,20
98,2,10:48.0,L. Scola makes 2-pt jump shot from 19 ft (assist by C. Miles),,33,20
99,2,10:20.0,,S. Novak misses 3-pt jump shot from 24 ft,33,20
100,2,10:19.0,Defensive rebound by C. Copeland,,33,20
101,2,10:10.0,L. Allen misses 2-pt jump shot from 21 ft,,33,20
102,2,10:09.0,Offensive rebound by L. Scola,,33,20
103,2,10:06.0,L. Scola makes 2-pt hook shot from 5 ft,,35,20
104,2,9:55.0,,Shooting foul by L. Allen (drawn by D. Favors),35,20
105,2,9:55.0,,D. Favors misses free throw 1 of 2,35,20
106,2,9:55.0,,Offensive rebound by Team,35,20
107,2,9:55.0,,T. Booker enters the game for S. Novak,35,20
108,2,9:55.0,,D. Favors makes free throw 2 of 2,35,21
109,2,9:44.0,L. Scola misses 2-pt jump shot from 19 ft,,35,21
110,2,9:43.0,,Defensive rebound by T. Booker,35,21
111,2,9:28.0,,D. Favors makes 2-pt jump shot from 15 ft (assist by E. Millsap),35,23
112,2,9:10.0,L. Allen misses 2-pt jump shot from 15 ft,,35,23
113,2,9:08.0,,Defensive rebound by D. Favors,35,23
114,2,8:59.0,,G. Hayward misses 2-pt jump shot from 20 ft,35,23
115,2,8:58.0,,Offensive rebound by Team,35,23
116,2,8:58.0,Official timeout,,35,23
117,2,8:58.0,,D. Exum enters the game for I. Clark,35,23
118,2,8:45.0,,T. Booker misses 3-pt jump shot from 24 ft,35,23
119,2,8:43.0,Defensive rebound by C. Miles,,35,23
120,2,8:26.0,C. Miles makes 3-pt jump shot from 24 ft (assist by D. Sloan),,38,23
121,2,8:12.0,,E. Millsap misses 2-pt layup from 2 ft,38,23
122,2,8:10.0,Defensive rebound by C. Miles,,38,23
123,2,8:06.0,L. Scola makes 2-pt layup from 1 ft (assist by C. Copeland),,40,23
124,2,8:06.0,,Utah full timeout,40,23
125,2,8:06.0,,R. Gobert enters the game for T. Booker,40,23
126,2,8:06.0,,J. Ingles enters the game for E. Millsap,40,23
127,2,7:47.0,,Turnover by R. Gobert (lost ball; steal by D. Sloan),40,23
128,2,7:40.0,Turnover by D. Sloan (lost ball; steal by J. Ingles),,40,23
129,2,7:22.0,,J. Ingles makes 2-pt layup from 1 ft,40,25
130,2,6:57.0,Turnover by D. Sloan (bad pass),,40,25
131,2,6:47.0,,G. Hayward makes 2-pt dunk at rim,40,27
132,2,6:29.0,Shooting foul by D. Exum (drawn by L. Allen),,40,27
133,2,6:29.0,L. Allen makes free throw 1 of 2,,41,27
134,2,6:29.0,S. Hill enters the game for C. Copeland,,41,27
135,2,6:29.0,L. Allen makes free throw 2 of 2,,42,27
136,2,6:16.0,,D. Favors misses 2-pt jump shot from 18 ft,42,27
137,2,6:15.0,Defensive rebound by D. Sloan,,42,27
138,2,6:07.0,L. Allen misses 2-pt jump shot from 19 ft,,42,27
139,2,6:06.0,,Defensive rebound by G. Hayward,42,27
140,2,5:51.0,,D. Exum misses 2-pt jump shot from 3 ft,42,27
141,2,5:48.0,Defensive rebound by D. Sloan,,42,27
142,2,5:44.0,D. Sloan misses 2-pt jump shot from 4 ft (block by D. Favors),,42,27
143,2,5:43.0,,Defensive rebound by Team,42,27
144,2,5:43.0,R. Hibbert enters the game for L. Allen,,42,27
145,2,5:43.0,R. Stuckey enters the game for C. Miles,,42,27
146,2,5:24.0,,D. Favors misses 2-pt hook shot from 4 ft,42,27
147,2,5:23.0,Defensive rebound by R. Hibbert,,42,27
148,2,5:12.0,R. Hibbert makes 2-pt jump shot from 17 ft,,44,27
149,2,4:33.0,L. Scola makes 2-pt jump shot from 5 ft,,46,27
150,2,4:19.0,,R. Gobert misses 2-pt jump shot from 4 ft,46,27
151,2,4:18.0,,Offensive rebound by D. Favors,46,27
152,2,4:14.0,,D. Favors makes 2-pt layup from 2 ft,46,29
153,2,4:01.0,L. Scola misses 2-pt jump shot from 13 ft,,46,29
154,2,3:58.0,,Defensive rebound by J. Ingles,46,29
155,2,3:51.0,,Turnover by J. Ingles (lost ball; steal by R. Stuckey),46,29
156,2,3:45.0,R. Stuckey misses 2-pt layup from 2 ft (block by G. Hayward),,46,29
157,2,3:42.0,Offensive rebound by R. Stuckey,,46,29
158,2,3:38.0,Indiana full timeout,,46,29
159,2,3:38.0,D. West enters the game for L. Scola,,46,29
160,2,3:38.0,,I. Clark enters the game for D. Exum,46,29
161,2,3:29.0,R. Stuckey makes 2-pt jump shot from 15 ft,,48,29
162,2,3:11.0,,G. Hayward makes 2-pt jump shot from 13 ft,48,31
163,2,2:56.0,R. Stuckey misses 2-pt jump shot from 8 ft (block by R. Gobert),,48,31
164,2,2:56.0,Offensive rebound by Team,,48,31
165,2,2:56.0,C. Watson enters the game for D. Sloan,,48,31
166,2,2:55.0,Turnover by S. Hill (bad pass; steal by D. Favors),,48,31
167,2,2:50.0,,Shooting foul by R. Hibbert (drawn by I. Clark),48,31
168,2,2:50.0,,Technical foul by R. Gobert,48,31
169,2,2:50.0,Technical foul by R. Hibbert,,48,31
170,2,2:50.0,,I. Clark makes free throw 1 of 2,48,32
171,2,2:50.0,,I. Clark makes free throw 2 of 2,48,33
172,2,2:26.0,R. Stuckey makes 3-pt jump shot from 24 ft (assist by S. Hill),,51,33
173,2,2:03.0,,J. Ingles misses 3-pt jump shot from 25 ft,51,33
174,2,2:02.0,Defensive rebound by S. Hill,,51,33
175,2,1:36.0,S. Hill misses 3-pt jump shot from 25 ft,,51,33
176,2,1:35.0,,Defensive rebound by J. Ingles,51,33
177,2,1:27.0,,J. Ingles makes 2-pt jump shot from 11 ft,51,35
178,2,1:05.0,R. Hibbert misses 2-pt hook shot from 11 ft,,51,35
179,2,1:03.0,,Defensive rebound by J. Ingles,51,35
180,2,0:56.0,,D. Favors makes 2-pt dunk at rim (assist by J. Ingles),51,37
181,2,0:47.0,Turnover by C. Watson (lost ball; steal by I. Clark),,51,37
182,2,0:43.0,,J. Ingles makes 2-pt dunk at rim (assist by G. Hayward),51,39
183,2,0:43.0,Indiana full timeout,,51,39
184,2,0:43.0,C. Miles enters the game for S. Hill,,51,39
185,2,0:33.0,D. West makes 2-pt jump shot from 18 ft (assist by C. Watson),,53,39
186,2,0:22.0,,Turnover by G. Hayward (lost ball; steal by R. Stuckey),53,39
187,2,0:16.0,Turnover by D. West (bad pass),,53,39
188,2,0:02.0,,G. Hayward misses 2-pt jump shot from 18 ft,53,39
189,2,0:00.0,Defensive rebound by C. Miles,,53,39
190,3,11:45.0,,D. Favors misses 2-pt jump shot from 15 ft,53,39
191,3,11:43.0,,Offensive rebound by R. Gobert,53,39
192,3,11:37.0,,J. Ingles misses 3-pt jump shot from 24 ft,53,39
193,3,11:35.0,Defensive rebound by Team,,53,39
194,3,11:11.0,R. Hibbert makes 2-pt dunk at rim (assist by D. West),,55,39
195,3,10:56.0,,R. Gobert makes 2-pt jump shot from 5 ft,55,41
196,3,10:39.0,C. Watson makes 3-pt jump shot from 24 ft (assist by D. West),,58,41
197,3,10:13.0,,J. Ingles misses 2-pt jump shot from 5 ft,58,41
198,3,10:13.0,,Offensive rebound by D. Favors,58,41
199,3,10:13.0,,Shooting foul by D. West (drawn by D. Favors),58,41
200,3,10:13.0,,D. Favors makes free throw 1 of 2,58,42
201,3,10:13.0,,D. Favors misses free throw 2 of 2,58,42
202,3,10:06.0,,Offensive rebound by R. Gobert,58,42
203,3,10:06.0,,R. Gobert makes 2-pt layup from 2 ft,58,44
204,3,9:46.0,R. Stuckey misses 2-pt jump shot from 18 ft,,58,44
205,3,9:44.0,,Defensive rebound by D. Favors,58,44
206,3,9:31.0,,Shooting foul by S. Hill (drawn by R. Gobert),58,44
207,3,9:31.0,,R. Gobert misses free throw 1 of 2,58,44
208,3,9:31.0,,Offensive rebound by Team,58,44
209,3,9:31.0,,R. Gobert misses free throw 2 of 2,58,44
210,3,9:30.0,Defensive rebound by R. Hibbert,,58,44
211,3,9:14.0,D. West misses 2-pt jump shot from 6 ft (block by R. Gobert),,58,44
212,3,9:12.0,,Defensive rebound by G. Hayward,58,44
213,3,9:07.0,,G. Hayward misses 2-pt jump shot from 15 ft,58,44
214,3,9:05.0,Defensive rebound by R. Hibbert,,58,44
215,3,8:49.0,R. Hibbert makes 2-pt hook shot from 2 ft,,60,44
216,3,8:33.0,,D. Exum makes 3-pt jump shot from 23 ft (assist by J. Ingles),60,47
217,3,8:08.0,C. Watson misses 3-pt jump shot from 23 ft,,60,47
218,3,8:07.0,,Defensive rebound by J. Ingles,60,47
219,3,8:00.0,,D. Exum makes 3-pt jump shot from 23 ft (assist by G. Hayward),60,50
220,3,7:46.0,Personal foul by D. Favors (drawn by C. Watson),,60,50
221,3,7:32.0,R. Stuckey makes 2-pt jump shot from 14 ft,,62,50
222,3,7:23.0,,J. Ingles misses 2-pt jump shot from 4 ft (block by R. Hibbert),62,50
223,3,7:21.0,Defensive rebound by S. Hill,,62,50
224,3,7:15.0,S. Hill makes 2-pt layup from 2 ft,,64,50
225,3,7:13.0,Violation by Team (delay of game),,64,50
226,3,6:55.0,,Personal foul by D. West (drawn by G. Hayward),64,50
227,3,6:55.0,C. Miles enters the game for R. Stuckey,,64,50
228,3,6:40.0,,D. Exum misses 2-pt jump shot from 20 ft,64,50
229,3,6:39.0,Defensive rebound by S. Hill,,64,50
230,3,6:17.0,D. West misses 2-pt jump shot from 5 ft,,64,50
231,3,6:15.0,,Defensive rebound by R. Gobert,64,50
232,3,6:00.0,,G. Hayward misses 3-pt jump shot from 24 ft,64,50
233,3,5:59.0,Defensive rebound by R. Hibbert,,64,50
234,3,5:51.0,C. Watson misses 2-pt jump shot from 8 ft,,64,50
235,3,5:50.0,Offensive rebound by R. Hibbert,,64,50
236,3,5:45.0,Turnover by D. West (bad pass),,64,50
237,3,5:45.0,,Utah full timeout,64,50
238,3,5:45.0,,I. Clark enters the game for D. Exum,64,50
239,3,5:23.0,,G. Hayward misses 3-pt jump shot from 22 ft,64,50
240,3,5:20.0,Defensive rebound by D. West,,64,50
241,3,4:57.0,R. Hibbert makes 2-pt hook shot from 6 ft,,66,50
242,3,4:44.0,,J. Ingles misses 3-pt jump shot from 24 ft,66,50
243,3,4:42.0,Defensive rebound by R. Hibbert,,66,50
244,3,4:33.0,Personal foul by I. Clark (drawn by S. Hill),,66,50
245,3,4:33.0,,E. Millsap enters the game for G. Hayward,66,50
246,3,4:22.0,R. Hibbert misses 2-pt hook shot from 7 ft,,66,50
247,3,4:21.0,,Defensive rebound by J. Ingles,66,50
248,3,4:12.0,,Shooting foul by R. Hibbert (drawn by R. Gobert),66,50
249,3,4:12.0,,R. Gobert makes free throw 1 of 2,66,51
250,3,4:12.0,,R. Gobert misses free throw 2 of 2,66,51
251,3,4:11.0,,Offensive rebound by D. Favors,66,51
252,3,3:55.0,,I. Clark misses 2-pt jump shot from 6 ft,66,51
253,3,3:54.0,,Offensive rebound by I. Clark,66,51
254,3,3:51.0,,I. Clark misses 2-pt jump shot from 6 ft,66,51
255,3,3:49.0,Defensive rebound by R. Hibbert,,66,51
256,3,3:46.0,Offensive foul by D. West (drawn by E. Millsap),,66,51
257,3,3:46.0,Turnover by D. West (offensive foul),,66,51
258,3,3:37.0,,Personal foul by C. Watson (drawn by I. Clark),66,51
259,3,3:37.0,,I. Clark makes free throw 1 of 2,66,52
260,3,3:37.0,,T. Booker enters the game for D. Favors,66,52
261,3,3:37.0,,I. Clark makes free throw 2 of 2,66,53
262,3,3:16.0,R. Hibbert makes 2-pt hook shot from 9 ft,,68,53
263,3,2:53.0,,Turnover by I. Clark (bad pass; steal by C. Miles),68,53
264,3,2:50.0,Personal foul by T. Booker (drawn by C. Miles),,68,53
265,3,2:50.0,Indiana full timeout,,68,53
266,3,2:50.0,L. Scola enters the game for D. West,,68,53
267,3,2:50.0,C. Copeland enters the game for S. Hill,,68,53
268,3,2:47.0,Turnover by L. Scola (lost ball; steal by T. Booker),,68,53
269,3,2:44.0,,T. Booker makes 2-pt layup from 2 ft,68,55
270,3,2:37.0,Personal foul by E. Millsap (drawn by C. Watson),,68,55
271,3,2:31.0,Shooting foul by E. Millsap (drawn by C. Watson),,68,55
272,3,2:31.0,C. Watson makes free throw 1 of 2,,69,55
273,3,2:31.0,C. Watson makes free throw 2 of 2,,70,55
274,3,2:18.0,,T. Booker misses 2-pt jump shot from 12 ft,70,55
275,3,2:17.0,Defensive rebound by C. Copeland,,70,55
276,3,2:03.0,Shooting foul by T. Booker (drawn by R. Hibbert),,70,55
277,3,2:03.0,R. Hibbert makes free throw 1 of 2,,71,55
278,3,2:03.0,,D. Favors enters the game for T. Booker,71,55
279,3,2:03.0,R. Hibbert makes free throw 2 of 2,,72,55
280,3,1:52.0,,Shooting foul by R. Hibbert (drawn by D. Favors),72,55
281,3,1:52.0,,D. Favors misses free throw 1 of 2,72,55
282,3,1:52.0,,Offensive rebound by Team,72,55
283,3,1:52.0,,D. Favors makes free throw 2 of 2,72,56
284,3,1:36.0,C. Watson misses 2-pt jump shot from 22 ft,,72,56
285,3,1:35.0,,Defensive rebound by E. Millsap,72,56
286,3,1:30.0,,R. Gobert makes 2-pt dunk at rim (assist by J. Ingles),72,58
287,3,1:08.0,L. Scola makes 2-pt jump shot from 17 ft (assist by C. Copeland),,74,58
288,3,0:48.0,,R. Gobert makes 2-pt layup from 1 ft (assist by E. Millsap),74,60
289,3,0:32.0,C. Miles misses 2-pt jump shot from 6 ft,,74,60
290,3,0:30.0,,Defensive rebound by E. Millsap,74,60
291,3,0:22.0,,Shooting foul by R. Hibbert (drawn by R. Gobert),74,60
292,3,0:22.0,,R. Gobert makes free throw 1 of 2,74,61
293,3,0:22.0,L. Allen enters the game for R. Hibbert,,74,61
294,3,0:22.0,,G. Hayward enters the game for J. Ingles,74,61
295,3,0:22.0,,R. Gobert makes free throw 2 of 2,74,62
296,3,0:01.0,C. Copeland misses 2-pt jump shot from 4 ft (block by R. Gobert),,74,62
297,3,0:00.0,Offensive rebound by L. Scola,,74,62
298,4,11:41.0,C. Miles misses 3-pt jump shot from 26 ft,,74,62
299,4,11:39.0,,Defensive rebound by G. Hayward,74,62
300,4,11:27.0,,D. Favors makes 2-pt layup from 1 ft,74,64
301,4,11:07.0,C. Miles misses 2-pt layup from 2 ft,,74,64
302,4,11:05.0,,Defensive rebound by D. Favors,74,64
303,4,10:57.0,,G. Hayward misses 3-pt jump shot from 24 ft,74,64
304,4,10:56.0,Defensive rebound by C. Miles,,74,64
305,4,10:36.0,L. Allen misses 2-pt jump shot from 9 ft,,74,64
306,4,10:35.0,,Defensive rebound by E. Millsap,74,64
307,4,10:32.0,,Shooting foul by C. Miles (drawn by G. Hayward),74,64
308,4,10:32.0,,G. Hayward makes free throw 1 of 2,74,65
309,4,10:32.0,,G. Hayward makes free throw 2 of 2,74,66
310,4,10:08.0,C. Copeland misses 2-pt jump shot from 21 ft,,74,66
311,4,10:06.0,Offensive rebound by L. Allen,,74,66
312,4,10:00.0,Shooting foul by E. Millsap (drawn by D. Sloan),,74,66
313,4,10:00.0,D. Sloan makes free throw 1 of 2,,75,66
314,4,10:00.0,D. Sloan makes free throw 2 of 2,,76,66
315,4,9:44.0,,D. Favors makes 2-pt jump shot from 19 ft,76,68
316,4,9:19.0,C. Miles misses 3-pt jump shot from 26 ft,,76,68
317,4,9:17.0,,Defensive rebound by G. Hayward,76,68
318,4,9:08.0,,T. Booker makes 2-pt jump shot from 16 ft,76,70
319,4,9:08.0,Indiana full timeout,,76,70
320,4,9:08.0,S. Hill enters the game for C. Miles,,76,70
321,4,8:45.0,C. Copeland misses 2-pt jump shot from 19 ft,,76,70
322,4,8:42.0,Offensive rebound by L. Allen,,76,70
323,4,8:42.0,L. Allen makes 2-pt hook shot from 8 ft,,78,70
324,4,8:24.0,,G. Hayward misses 2-pt jump shot from 12 ft,78,70
325,4,8:21.0,,Offensive rebound by D. Favors,78,70
326,4,8:21.0,,D. Favors makes 2-pt dunk at rim,78,72
327,4,8:04.0,Turnover by L. Scola (lost ball; steal by E. Millsap),,78,72
328,4,7:59.0,,T. Booker makes 2-pt dunk at rim (assist by E. Millsap),78,74
329,4,7:45.0,D. Sloan makes 3-pt jump shot from 24 ft,,81,74
330,4,7:22.0,,D. Favors misses 2-pt jump shot from 4 ft (block by L. Allen),81,74
331,4,7:20.0,Defensive rebound by L. Scola,,81,74
332,4,7:16.0,Personal foul by E. Millsap (drawn by S. Hill),,81,74
333,4,7:16.0,R. Stuckey enters the game for C. Copeland,,81,74
334,4,7:16.0,,J. Ingles enters the game for E. Millsap,81,74
335,4,7:16.0,,I. Clark enters the game for D. Exum,81,74
336,4,7:10.0,L. Allen misses 2-pt hook shot from 4 ft,,81,74
337,4,7:09.0,,Defensive rebound by J. Ingles,81,74
338,4,7:07.0,,Turnover by J. Ingles (bad pass; steal by S. Hill),81,74
339,4,6:59.0,Shooting foul by D. Favors (drawn by L. Scola),,81,74
340,4,6:59.0,L. Scola makes free throw 1 of 2,,82,74
341,4,6:59.0,,R. Gobert enters the game for T. Booker,82,74
342,4,6:59.0,L. Scola makes free throw 2 of 2,,83,74
343,4,6:40.0,,I. Clark misses 3-pt jump shot from 23 ft,83,74
344,4,6:39.0,,Offensive rebound by D. Favors,83,74
345,4,6:37.0,,D. Favors misses 2-pt layup from 2 ft (block by L. Allen),83,74
346,4,6:35.0,Defensive rebound by R. Stuckey,,83,74
347,4,6:14.0,L. Allen misses 2-pt jump shot from 15 ft,,83,74
348,4,6:12.0,,Defensive rebound by G. Hayward,83,74
349,4,6:03.0,,Turnover by G. Hayward (bad pass; steal by S. Hill),83,74
350,4,6:00.0,S. Hill makes 2-pt layup at rim,,85,74
351,4,6:00.0,Shooting foul by J. Ingles (drawn by S. Hill),,85,74
352,4,6:00.0,S. Hill makes free throw 1 of 1,,86,74
353,4,6:00.0,,Utah full timeout,86,74
354,4,6:00.0,,E. Millsap enters the game for I. Clark,86,74
355,4,5:39.0,,D. Favors makes 2-pt jump shot from 5 ft (assist by J. Ingles),86,76
356,4,5:14.0,L. Scola makes 2-pt jump shot from 6 ft,,88,76
357,4,4:56.0,,E. Millsap misses 2-pt jump shot from 5 ft,88,76
358,4,4:56.0,Defensive rebound by Team,,88,76
359,4,4:56.0,D. West enters the game for L. Scola,,88,76
360,4,4:38.0,L. Allen misses 2-pt jump shot from 19 ft,,88,76
361,4,4:37.0,,Defensive rebound by E. Millsap,88,76
362,4,4:34.0,,Shooting foul by D. Sloan (drawn by G. Hayward),88,76
363,4,4:34.0,,G. Hayward makes free throw 1 of 2,88,77
364,4,4:34.0,,D. Exum enters the game for E. Millsap,88,77
365,4,4:34.0,,T. Booker enters the game for R. Gobert,88,77
366,4,4:34.0,,G. Hayward makes free throw 2 of 2,88,78
367,4,4:15.0,S. Hill makes 2-pt jump shot from 14 ft (assist by D. Sloan),,90,78
368,4,4:15.0,Shooting foul by J. Ingles (drawn by S. Hill),,90,78
369,4,4:15.0,S. Hill makes free throw 1 of 1,,91,78
370,4,4:00.0,,G. Hayward makes 2-pt jump shot from 18 ft (assist by D. Favors),91,80
371,4,3:33.0,D. West misses 2-pt jump shot from 11 ft,,91,80
372,4,3:32.0,,Defensive rebound by J. Ingles,91,80
373,4,3:16.0,,D. Exum makes 3-pt jump shot from 24 ft (assist by T. Booker),91,83
374,4,2:56.0,Personal foul by T. Booker (drawn by R. Stuckey),,91,83
375,4,2:56.0,Official timeout,,91,83
376,4,2:56.0,R. Hibbert enters the game for L. Allen,,91,83
377,4,2:56.0,C. Watson enters the game for D. Sloan,,91,83
378,4,2:56.0,,R. Gobert enters the game for T. Booker,91,83
379,4,2:56.0,R. Stuckey makes free throw 1 of 2,,92,83
380,4,2:56.0,R. Stuckey makes free throw 2 of 2,,93,83
381,4,2:47.0,,G. Hayward makes 2-pt jump shot from 18 ft,93,85
382,4,2:22.0,D. West misses 2-pt jump shot from 17 ft,,93,85
383,4,2:22.0,Offensive rebound by S. Hill,,93,85
384,4,2:22.0,,Loose ball foul by R. Gobert (drawn by R. Hibbert),93,85
385,4,2:22.0,R. Hibbert makes free throw 1 of 2,,94,85
386,4,2:22.0,C. Miles enters the game for R. Stuckey,,94,85
387,4,2:22.0,R. Hibbert makes free throw 2 of 2,,95,85
388,4,2:04.0,,D. Exum makes 2-pt layup from 3 ft,95,87
389,4,1:40.0,R. Hibbert misses 2-pt jump shot from 16 ft,,95,87
390,4,1:38.0,Offensive rebound by D. West,,95,87
391,4,1:26.0,D. West makes 2-pt jump shot from 20 ft (assist by R. Hibbert),,97,87
392,4,1:16.0,,D. Exum misses 3-pt jump shot from 24 ft,97,87
393,4,1:14.0,,Offensive rebound by D. Favors,97,87
