,QUARTER,TIME_REMAINING,BOSTON_ACTION,MIAMI_ACTION,BOSTON_SCORE,MIAMI_SCORE
422,4,0:26.0,,Technical foul by H. Walker,100,89
423,4,0:26.0,,H. Walker ejected from game,100,89
424,4,0:26.0,,T. Johnson enters the game for H. Walker,100,89
425,4,0:26.0,E. Turner ejected from game,,100,89
426,4,0:26.0,P. Pressey enters the game for E. Turner,,100,89
427,4,0:26.0,L. Datome enters the game for I. Thomas,,100,89
428,4,0:26.0,Turnover by B. Bass (lost ball; steal by M. Chalmers),,100,89
429,4,0:21.0,,Personal foul by L. Datome (drawn by M. Chalmers),100,89
430,4,0:21.0,,M. Chalmers misses free throw 1 of 3,100,89
431,4,0:21.0,,Offensive rebound by Team,100,89
432,4,0:21.0,,M. Chalmers misses free throw 2 of 3,100,89
433,4,0:21.0,,Offensive rebound by Team,100,89
434,4,0:21.0,,S. Napier enters the game for D. Wade,100,89
435,4,0:21.0,,M. Chalmers makes free throw 3 of 3,100,90
436,4,0:21.0,Boston full timeout,,100,90
