,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,SACRAMENTO_ACTION,OKLAHOMA CITY_SCORE,SACRAMENTO_SCORE
37,1,7:25.0,,D. Collison misses 2-pt jump shot from 5 ft (block by S. Ibaka),5,8
38,1,7:23.0,Defensive rebound by S. Ibaka,,5,8
39,1,7:12.0,R. Westbrook misses 2-pt layup from 2 ft (block by J. Thompson),,5,8
40,1,7:10.0,,Defensive rebound by R. Gay,5,8
41,1,7:01.0,,J. Thompson misses 2-pt jump shot from 3 ft,5,8
42,1,7:00.0,,Offensive rebound by J. Thompson,5,8
43,1,6:53.0,,D. Collison makes 3-pt jump shot from 24 ft (assist by B. McLemore),5,11
44,1,6:45.0,Oklahoma City full timeout,,5,11
45,1,6:45.0,A. Morrow enters the game for A. Roberson,,5,11
46,1,6:38.0,Shooting foul by J. Thompson (drawn by K. Durant),,5,11
47,1,6:38.0,K. Durant makes free throw 1 of 2,,6,11
48,1,6:38.0,K. Durant makes free throw 2 of 2,,7,11
49,1,6:23.0,,R. Gay misses 2-pt jump shot from 2 ft,7,11
50,1,6:22.0,,Offensive rebound by R. Gay,7,11
51,1,6:22.0,,R. Gay misses 2-pt tip-in from 2 ft,7,11
52,1,6:21.0,,Offensive rebound by R. Gay,7,11
53,1,6:21.0,,R. Gay misses 2-pt tip-in from 2 ft,7,11
54,1,6:21.0,,Offensive rebound by J. Thompson,7,11
55,1,6:21.0,,Shooting foul by S. Ibaka (drawn by J. Thompson),7,11
56,1,6:21.0,,J. Thompson makes free throw 1 of 2,7,12
57,1,6:21.0,,J. Thompson makes free throw 2 of 2,7,13
58,1,6:09.0,S. Ibaka misses 2-pt jump shot from 12 ft,,7,13
59,1,6:08.0,Offensive rebound by R. Westbrook,,7,13
60,1,6:06.0,R. Westbrook misses 2-pt layup from 1 ft,,7,13
61,1,6:05.0,,Defensive rebound by D. Cousins,7,13
62,1,5:59.0,,R. Gay makes 3-pt jump shot from 23 ft (assist by D. Collison),7,16
63,1,5:46.0,S. Ibaka misses 3-pt jump shot from 25 ft,,7,16
64,1,5:44.0,,Defensive rebound by J. Thompson,7,16
65,1,5:28.0,,B. McLemore misses 2-pt jump shot from 18 ft,7,16
66,1,5:27.0,Defensive rebound by K. Perkins,,7,16
67,1,5:09.0,A. Morrow misses 3-pt jump shot from 24 ft,,7,16
68,1,5:07.0,Offensive rebound by R. Westbrook,,7,16
69,1,5:07.0,R. Westbrook misses 2-pt layup from 2 ft,,7,16
70,1,5:07.0,Offensive rebound by Team,,7,16
71,1,5:07.0,Turnover by R. Westbrook (traveling),,7,16
72,1,5:07.0,Violation by Team (delay of game),,7,16
73,1,4:53.0,,D. Collison misses 3-pt jump shot from 25 ft,7,16
74,1,4:51.0,Defensive rebound by K. Perkins,,7,16
75,1,4:44.0,K. Durant misses 2-pt layup from 17 ft,,7,16
76,1,4:44.0,Offensive rebound by Team,,7,16
77,1,4:44.0,Personal foul by J. Thompson (drawn by S. Ibaka),,7,16
78,1,4:44.0,N. Collison enters the game for S. Ibaka,,7,16
79,1,4:44.0,,C. Landry enters the game for J. Thompson,7,16
80,1,4:38.0,Turnover by K. Perkins (lost ball; steal by D. Cousins),,7,16
81,1,4:38.0,,Personal foul by R. Westbrook (drawn by D. Cousins),7,16
82,1,4:27.0,,Personal foul by K. Perkins (drawn by D. Cousins),7,16
83,1,4:27.0,,D. Cousins makes free throw 1 of 2,7,17
84,1,4:27.0,,D. Cousins makes free throw 2 of 2,7,18
85,1,4:18.0,K. Durant misses 2-pt jump shot from 18 ft,,7,18
86,1,4:18.0,,Defensive rebound by Team,7,18
87,1,4:18.0,Loose ball foul by K. Perkins (drawn by D. Cousins),,7,18
88,1,4:18.0,,D. Cousins misses free throw 1 of 2,7,18
89,1,4:18.0,,Offensive rebound by Team,7,18
90,1,4:18.0,P. Jones enters the game for K. Durant,,7,18
91,1,4:18.0,S. Ibaka enters the game for K. Perkins,,7,18
92,1,4:18.0,,D. Cousins makes free throw 2 of 2,7,19
93,1,4:08.0,,Offensive charge foul by R. Westbrook (drawn by D. Collison),7,19
94,1,4:08.0,Turnover by R. Westbrook (offensive foul),,7,19
95,1,4:08.0,R. Jackson enters the game for R. Westbrook,,7,19
96,1,3:56.0,,D. Collison misses 3-pt jump shot from 24 ft,7,19
97,1,3:54.0,Defensive rebound by S. Ibaka,,7,19
98,1,3:43.0,R. Jackson misses 3-pt jump shot from 24 ft,,7,19
99,1,3:43.0,,Defensive rebound by D. Cousins,7,19
100,1,3:32.0,Violation by S. Ibaka (def goaltending),,7,19
101,1,3:32.0,,D. Cousins makes 2-pt layup from 1 ft,7,21
102,1,3:28.0,Oklahoma City full timeout,,7,21
103,1,3:18.0,Turnover by R. Jackson (lost ball),,7,21
104,1,3:08.0,,Shooting foul by N. Collison (drawn by D. Cousins),7,21
105,1,3:08.0,,D. Cousins makes free throw 1 of 2,7,22
106,1,3:08.0,,D. Cousins makes free throw 2 of 2,7,23
107,1,2:58.0,,Violation by D. Cousins (kicked ball),7,23
108,1,2:58.0,,Sacramento full timeout,7,23
109,1,2:58.0,,D. Williams enters the game for R. Gay,7,23
110,1,2:51.0,A. Morrow misses 2-pt jump shot from 7 ft,,7,23
111,1,2:50.0,,Defensive rebound by Team,7,23
112,1,2:27.0,,D. Cousins misses 2-pt jump shot from 3 ft,7,23
113,1,2:26.0,,Offensive rebound by D. Cousins,7,23
114,1,2:25.0,,D. Cousins misses 2-pt layup from 2 ft,7,23
115,1,2:24.0,Defensive rebound by N. Collison,,7,23
116,1,2:13.0,R. Jackson misses 2-pt jump shot from 20 ft,,7,23
117,1,2:13.0,,Defensive rebound by D. Williams,7,23
118,1,2:01.0,,D. Cousins makes 2-pt jump shot from 20 ft (assist by D. Collison),7,25
119,1,1:47.0,A. Morrow misses 2-pt jump shot from 4 ft,,7,25
120,1,1:47.0,,Defensive rebound by Team,7,25
121,1,1:30.0,,Turnover by D. Collison (bad pass),7,25
122,1,1:16.0,P. Jones misses 2-pt jump shot from 18 ft,,7,25
123,1,1:16.0,Offensive rebound by Team,,7,25
124,1,1:16.0,,Loose ball foul by C. Landry (drawn by S. Ibaka),7,25
125,1,1:16.0,,N. Stauskas enters the game for B. McLemore,7,25
126,1,1:06.0,P. Jones misses 3-pt jump shot from 24 ft,,7,25
127,1,1:05.0,Offensive rebound by R. Jackson,,7,25
128,1,0:55.0,P. Jones makes 3-pt jump shot from 24 ft (assist by S. Ibaka),,10,25
129,1,0:42.0,,D. Cousins misses 2-pt jump shot from 4 ft,10,25
130,1,0:40.0,,Offensive rebound by D. Cousins,10,25
131,1,0:38.0,,Turnover by D. Cousins (lost ball; steal by P. Jones),10,25
132,1,0:36.0,S. Ibaka makes 2-pt dunk at rim (assist by R. Jackson),,12,25
133,1,0:27.0,,D. Cousins misses 2-pt layup from 1 ft (block by S. Ibaka),12,25
134,1,0:27.0,Defensive rebound by R. Jackson,,12,25
135,1,0:27.0,,Technical foul by D. Cousins,12,25
136,1,0:27.0,A. Morrow makes technical free throw,,13,25
137,1,0:27.0,,R. Hollins enters the game for D. Cousins,13,25
138,1,0:04.0,S. Ibaka makes 3-pt jump shot from 23 ft (assist by N. Collison),,16,25
139,1,0:00.0,,D. Collison makes 3-pt jump shot from 24 ft,16,28
140,2,11:45.0,A. Morrow misses 2-pt jump shot from 19 ft,,16,28
141,2,11:44.0,,Defensive rebound by N. Stauskas,16,28
142,2,11:31.0,,C. Landry makes 2-pt jump shot from 19 ft (assist by D. Collison),16,30
143,2,11:15.0,S. Ibaka makes 2-pt jump shot from 13 ft (assist by R. Jackson),,18,30
144,2,10:59.0,,C. Landry makes 2-pt jump shot from 17 ft (assist by D. Collison),18,32
145,2,10:43.0,A. Morrow misses 3-pt jump shot from 24 ft,,18,32
146,2,10:42.0,,Defensive rebound by D. Williams,18,32
147,2,10:24.0,,D. Collison misses 2-pt layup from 2 ft (block by S. Ibaka),18,32
148,2,10:23.0,Defensive rebound by R. Jackson,,18,32
149,2,10:15.0,R. Jackson misses 2-pt jump shot from 18 ft,,18,32
150,2,10:14.0,,Defensive rebound by N. Stauskas,18,32
151,2,9:59.0,,C. Landry makes 2-pt jump shot from 16 ft,18,34
152,2,9:52.0,Oklahoma City full timeout,,18,34
153,2,9:52.0,,R. McCallum enters the game for D. Collison,18,34
154,2,9:52.0,D. Waiters enters the game for A. Morrow,,18,34
155,2,9:52.0,K. Durant enters the game for P. Jones,,18,34
156,2,9:43.0,K. Durant makes 2-pt jump shot from 19 ft (assist by N. Collison),,20,34
157,2,9:24.0,,C. Landry makes 2-pt jump shot from 2 ft (assist by R. Hollins),20,36
158,2,9:02.0,R. Jackson makes 2-pt layup from 3 ft (assist by N. Collison),,22,36
159,2,8:42.0,,C. Landry misses 2-pt jump shot from 18 ft,22,36
160,2,8:42.0,Defensive rebound by D. Waiters,,22,36
161,2,8:31.0,D. Waiters misses 2-pt jump shot from 18 ft,,22,36
162,2,8:30.0,,Defensive rebound by R. McCallum,22,36
163,2,8:27.0,,Shooting block foul by K. Durant (drawn by D. Williams),22,36
164,2,8:27.0,,D. Williams makes free throw 1 of 2,22,37
165,2,8:27.0,S. Adams enters the game for N. Collison,,22,37
166,2,8:27.0,,D. Williams misses free throw 2 of 2,22,37
167,2,8:26.0,Defensive rebound by K. Durant,,22,37
168,2,8:12.0,K. Durant makes 2-pt jump shot from 6 ft,,24,37
169,2,8:12.0,Shooting foul by N. Stauskas (drawn by K. Durant),,24,37
170,2,8:12.0,K. Durant makes free throw 1 of 1,,25,37
171,2,7:58.0,,R. McCallum misses 3-pt jump shot from 24 ft,25,37
172,2,7:57.0,Defensive rebound by D. Waiters,,25,37
173,2,7:40.0,S. Adams misses 2-pt jump shot from 3 ft,,25,37
174,2,7:39.0,,Defensive rebound by Team,25,37
175,2,7:39.0,,R. Gay enters the game for D. Williams,25,37
176,2,7:39.0,,D. Cousins enters the game for R. Hollins,25,37
177,2,7:25.0,,N. Stauskas misses 3-pt jump shot from 24 ft,25,37
178,2,7:24.0,Defensive rebound by K. Durant,,25,37
179,2,7:12.0,D. Waiters misses 2-pt jump shot from 18 ft,,25,37
180,2,7:10.0,,Defensive rebound by R. Gay,25,37
181,2,7:00.0,,R. Gay misses 2-pt jump shot from 18 ft,25,37
182,2,7:00.0,Defensive rebound by R. Jackson,,25,37
183,2,6:51.0,R. Jackson makes 3-pt jump shot from 24 ft (assist by S. Adams),,28,37
184,2,6:40.0,,Shooting block foul by S. Adams (drawn by D. Cousins),28,37
185,2,6:40.0,,D. Cousins makes free throw 1 of 2,28,38
186,2,6:40.0,R. Westbrook enters the game for S. Adams,,28,38
187,2,6:40.0,K. Perkins enters the game for R. Jackson,,28,38
188,2,6:40.0,,J. Thompson enters the game for C. Landry,28,38
189,2,6:40.0,,D. Cousins makes free throw 2 of 2,28,39
190,2,6:26.0,Turnover by K. Durant (bad pass; steal by R. McCallum),,28,39
191,2,6:21.0,,N. Stauskas misses 2-pt jump shot from 22 ft,28,39
192,2,6:20.0,,Offensive rebound by D. Cousins,28,39
193,2,6:18.0,,D. Cousins misses 2-pt jump shot from 4 ft (block by S. Ibaka),28,39
194,2,6:16.0,Defensive rebound by K. Perkins,,28,39
195,2,6:12.0,Turnover by R. Westbrook (bad pass; steal by R. McCallum),,28,39
196,2,6:11.0,,Personal foul by K. Perkins (drawn by R. McCallum),28,39
197,2,6:11.0,N. Collison enters the game for K. Perkins,,28,39
198,2,5:54.0,,N. Stauskas misses 2-pt jump shot from 13 ft,28,39
199,2,5:53.0,Defensive rebound by S. Ibaka,,28,39
200,2,5:42.0,D. Waiters misses 2-pt layup from 3 ft (block by D. Cousins),,28,39
201,2,5:40.0,,Defensive rebound by R. McCallum,28,39
202,2,5:37.0,,Turnover by R. Gay (offensive goaltending),28,39
203,2,5:37.0,Official timeout,,28,39
204,2,5:37.0,,D. Collison enters the game for N. Stauskas,28,39
205,2,5:28.0,Turnover by N. Collison (lost ball),,28,39
206,2,5:13.0,,R. Gay misses 2-pt jump shot from 19 ft,28,39
207,2,5:12.0,Defensive rebound by S. Ibaka,,28,39
208,2,5:05.0,R. Westbrook makes 2-pt jump shot from 14 ft,,30,39
209,2,4:40.0,,J. Thompson misses 2-pt layup from 2 ft,30,39
210,2,4:38.0,,Offensive rebound by R. McCallum,30,39
211,2,4:34.0,,D. Cousins misses 2-pt jump shot from 5 ft (block by S. Ibaka),30,39
212,2,4:32.0,Defensive rebound by K. Durant,,30,39
213,2,4:23.0,Turnover by N. Collison (lost ball; steal by R. Gay),,30,39
214,2,4:17.0,,Shooting foul by N. Collison (drawn by R. Gay),30,39
215,2,4:17.0,,R. Gay makes free throw 1 of 2,30,40
216,2,4:17.0,,B. McLemore enters the game for R. McCallum,30,40
217,2,4:17.0,,R. Gay makes free throw 2 of 2,30,41
218,2,4:10.0,Offensive foul by N. Collison (drawn by R. Gay),,30,41
219,2,4:10.0,Turnover by N. Collison (offensive foul),,30,41
220,2,4:10.0,Technical foul by N. Collison,,30,41
221,2,4:10.0,,D. Collison makes technical free throw,30,42
222,2,4:10.0,P. Jones enters the game for N. Collison,,30,42
223,2,3:55.0,,D. Cousins misses 2-pt jump shot from 4 ft,30,42
224,2,3:54.0,Defensive rebound by R. Westbrook,,30,42
225,2,3:49.0,R. Westbrook misses 2-pt jump shot from 12 ft,,30,42
226,2,3:49.0,,Defensive rebound by J. Thompson,30,42
227,2,3:40.0,,D. Cousins makes 2-pt hook shot from 6 ft,30,44
228,2,3:40.0,,Shooting foul by S. Ibaka (drawn by D. Cousins),30,44
229,2,3:40.0,,D. Williams enters the game for J. Thompson,30,44
230,2,3:40.0,,D. Cousins misses free throw 1 of 1,30,44
231,2,3:39.0,Defensive rebound by P. Jones,,30,44
232,2,3:24.0,K. Durant misses 2-pt jump shot from 11 ft,,30,44
233,2,3:24.0,,Defensive rebound by B. McLemore,30,44
234,2,2:59.0,,D. Collison misses 3-pt jump shot from 26 ft,30,44
235,2,2:58.0,Defensive rebound by K. Durant,,30,44
236,2,2:54.0,,Offensive charge foul by R. Westbrook (drawn by D. Collison),30,44
237,2,2:54.0,Turnover by R. Westbrook (offensive foul),,30,44
238,2,2:54.0,,Sacramento full timeout,30,44
239,2,2:54.0,R. Jackson enters the game for R. Westbrook,,30,44
240,2,2:43.0,,Personal foul by P. Jones (drawn by R. Gay),30,44
241,2,2:43.0,,R. Gay makes free throw 1 of 2,30,45
242,2,2:43.0,,R. Gay makes free throw 2 of 2,30,46
243,2,2:25.0,S. Ibaka makes 2-pt jump shot from 16 ft (assist by R. Jackson),,32,46
244,2,2:00.0,,D. Cousins misses 2-pt jump shot from 4 ft (block by S. Ibaka),32,46
245,2,1:57.0,,Offensive rebound by D. Cousins,32,46
246,2,1:56.0,,Turnover by D. Cousins (lost ball; steal by P. Jones),32,46
247,2,1:51.0,K. Durant makes 3-pt jump shot from 25 ft,,35,46
248,2,1:43.0,,D. Collison makes 2-pt layup from 1 ft,35,48
249,2,1:33.0,Turnover by K. Durant (bad pass; steal by B. McLemore),,35,48
250,2,1:30.0,,Turnover by B. McLemore (lost ball),35,48
251,2,1:24.0,D. Waiters makes 2-pt jump shot from 17 ft,,37,48
252,2,1:05.0,,R. Gay misses 2-pt jump shot from 3 ft,37,48
253,2,1:04.0,Defensive rebound by K. Durant,,37,48
254,2,0:59.0,K. Durant misses 2-pt jump shot from 6 ft,,37,48
255,2,0:58.0,,Defensive rebound by D. Cousins,37,48
256,2,0:52.0,,D. Collison makes 3-pt jump shot from 24 ft (assist by D. Williams),37,51
257,2,0:38.0,R. Jackson makes 3-pt jump shot from 25 ft (assist by D. Waiters),,40,51
258,2,0:29.0,,Shooting foul by S. Ibaka (drawn by D. Cousins),40,51
259,2,0:29.0,,D. Cousins makes free throw 1 of 2,40,52
260,2,0:29.0,K. Perkins enters the game for S. Ibaka,,40,52
261,2,0:29.0,,D. Cousins makes free throw 2 of 2,40,53
262,2,0:09.0,Personal take foul by R. Gay (drawn by K. Durant),,40,53
263,2,0:06.0,K. Durant makes 3-pt jump shot from 24 ft (assist by K. Perkins),,43,53
264,2,0:01.0,,D. Collison misses 2-pt jump shot from 3 ft,43,53
265,2,0:00.0,Defensive rebound by P. Jones,,43,53
266,3,11:39.0,K. Durant misses 3-pt jump shot from 24 ft,,43,53
267,3,11:39.0,Offensive rebound by S. Adams,,43,53
268,3,11:37.0,S. Adams makes 2-pt jump shot from 3 ft,,45,53
269,3,11:17.0,,D. Cousins misses 2-pt jump shot from 17 ft,45,53
270,3,11:16.0,Defensive rebound by S. Ibaka,,45,53
271,3,11:11.0,Turnover by R. Westbrook (bad pass; steal by B. McLemore),,45,53
272,3,11:02.0,,R. Gay makes 2-pt jump shot from 14 ft,45,55
273,3,10:41.0,,Offensive charge foul by S. Ibaka (drawn by D. Cousins),45,55
274,3,10:41.0,Turnover by S. Ibaka (offensive foul),,45,55
275,3,10:41.0,N. Collison enters the game for S. Ibaka,,45,55
276,3,10:26.0,,D. Collison makes 3-pt jump shot from 25 ft (assist by D. Cousins),45,58
277,3,10:14.0,,Offensive charge foul by N. Collison (drawn by D. Cousins),45,58
278,3,10:14.0,Turnover by N. Collison (offensive foul),,45,58
279,3,10:01.0,,J. Thompson misses 2-pt jump shot from 16 ft,45,58
280,3,10:00.0,Defensive rebound by S. Adams,,45,58
281,3,9:50.0,R. Westbrook misses 3-pt jump shot from 24 ft,,45,58
282,3,9:50.0,Offensive rebound by S. Adams,,45,58
283,3,9:50.0,Shooting foul by R. Gay (drawn by K. Durant),,45,58
284,3,9:50.0,K. Durant makes free throw 1 of 2,,46,58
285,3,9:50.0,K. Durant misses free throw 2 of 2,,46,58
286,3,9:49.0,,Defensive rebound by R. Gay,46,58
287,3,9:34.0,,D. Collison makes 2-pt jump shot from 16 ft,46,60
288,3,9:17.0,Turnover by K. Durant (offensive foul),,46,60
289,3,9:17.0,,Offensive charge foul by K. Durant (drawn by D. Cousins),46,60
290,3,9:03.0,,D. Cousins misses 2-pt jump shot from 20 ft,46,60
291,3,9:01.0,,Offensive rebound by R. Gay,46,60
292,3,8:56.0,,D. Collison makes 3-pt jump shot from 24 ft,46,63
293,3,8:54.0,Oklahoma City full timeout,,46,63
294,3,8:54.0,A. Morrow enters the game for A. Roberson,,46,63
295,3,8:38.0,A. Morrow misses 3-pt jump shot from 24 ft,,46,63
296,3,8:36.0,,Defensive rebound by J. Thompson,46,63
297,3,8:20.0,,R. Gay misses 2-pt jump shot from 17 ft,46,63
298,3,8:20.0,Defensive rebound by A. Morrow,,46,63
299,3,8:05.0,R. Westbrook misses 2-pt jump shot from 18 ft,,46,63
300,3,8:04.0,,Defensive rebound by D. Cousins,46,63
301,3,7:51.0,,Turnover by D. Cousins (bad pass; steal by K. Durant),46,63
302,3,7:48.0,Shooting foul by B. McLemore (drawn by R. Westbrook),,46,63
303,3,7:48.0,R. Westbrook makes free throw 1 of 2,,47,63
304,3,7:48.0,R. Westbrook misses free throw 2 of 2,,47,63
305,3,7:47.0,Offensive rebound by S. Adams,,47,63
306,3,7:34.0,K. Durant misses 2-pt jump shot from 6 ft (block by D. Cousins),,47,63
307,3,7:32.0,,Defensive rebound by D. Cousins,47,63
308,3,7:18.0,,Shooting foul by N. Collison (drawn by J. Thompson),47,63
309,3,7:18.0,,J. Thompson misses free throw 1 of 2,47,63
310,3,7:18.0,,Offensive rebound by Team,47,63
311,3,7:18.0,P. Jones enters the game for N. Collison,,47,63
312,3,7:18.0,,J. Thompson misses free throw 2 of 2,47,63
313,3,7:18.0,Defensive rebound by Team,,47,63
314,3,7:03.0,K. Durant misses 3-pt jump shot from 24 ft,,47,63
315,3,7:02.0,,Defensive rebound by J. Thompson,47,63
316,3,6:51.0,,R. Gay makes 2-pt hook shot from 4 ft (assist by J. Thompson),47,65
317,3,6:35.0,Shooting foul by J. Thompson (drawn by S. Adams),,47,65
318,3,6:35.0,S. Adams makes free throw 1 of 2,,48,65
319,3,6:35.0,S. Adams misses free throw 2 of 2,,48,65
320,3,6:34.0,,Defensive rebound by D. Cousins,48,65
321,3,6:18.0,,Turnover by J. Thompson (bad pass; steal by R. Westbrook),48,65
322,3,6:16.0,R. Westbrook makes 2-pt dunk at rim,,50,65
323,3,5:50.0,,D. Cousins misses 2-pt jump shot from 16 ft,50,65
324,3,5:48.0,,Offensive rebound by R. Gay,50,65
325,3,5:47.0,,Shooting foul by K. Durant (drawn by R. Gay),50,65
326,3,5:47.0,,R. Gay misses free throw 1 of 2,50,65
327,3,5:47.0,,Offensive rebound by Team,50,65
328,3,5:47.0,,R. Gay makes free throw 2 of 2,50,66
329,3,5:36.0,K. Durant misses 2-pt jump shot from 18 ft,,50,66
330,3,5:35.0,,Defensive rebound by D. Cousins,50,66
331,3,5:30.0,,B. McLemore makes 2-pt layup from 1 ft,50,68
332,3,5:28.0,Oklahoma City full timeout,,50,68
333,3,5:28.0,D. Waiters enters the game for P. Jones,,50,68
334,3,5:28.0,,D. Williams enters the game for J. Thompson,50,68
335,3,5:15.0,D. Waiters misses 2-pt jump shot from 18 ft,,50,68
336,3,5:14.0,,Defensive rebound by D. Collison,50,68
337,3,4:53.0,,D. Cousins makes 2-pt layup from 1 ft,50,70
338,3,4:41.0,R. Westbrook misses 2-pt jump shot from 19 ft,,50,70
339,3,4:40.0,Offensive rebound by R. Westbrook,,50,70
340,3,4:40.0,Turnover by R. Westbrook (bad pass),,50,70
341,3,4:19.0,,D. Cousins misses 2-pt jump shot from 17 ft,50,70
342,3,4:18.0,Defensive rebound by R. Westbrook,,50,70
343,3,4:11.0,A. Morrow misses 3-pt jump shot from 25 ft,,50,70
344,3,4:11.0,Offensive rebound by Team,,50,70
345,3,4:11.0,,Loose ball foul by D. Cousins (drawn by S. Adams),50,70
346,3,4:00.0,R. Westbrook misses 2-pt jump shot from 14 ft,,50,70
347,3,3:59.0,,Defensive rebound by R. Gay,50,70
348,3,3:52.0,,D. Collison misses 3-pt jump shot from 24 ft,50,70
349,3,3:48.0,,Offensive rebound by D. Williams,50,70
350,3,3:48.0,,D. Williams misses 2-pt tip-in from 1 ft,50,70
351,3,3:47.0,Defensive rebound by R. Westbrook,,50,70
352,3,3:43.0,K. Durant makes 3-pt jump shot from 24 ft (assist by R. Westbrook),,53,70
353,3,3:23.0,,R. Gay misses 2-pt jump shot from 17 ft,53,70
354,3,3:22.0,Defensive rebound by K. Durant,,53,70
355,3,3:19.0,Turnover by K. Durant (bad pass; steal by D. Williams),,53,70
356,3,3:16.0,,Sacramento full timeout,53,70
357,3,3:16.0,,C. Landry enters the game for D. Cousins,53,70
358,3,3:16.0,K. Perkins enters the game for S. Adams,,53,70
359,3,2:59.0,,R. Gay misses 2-pt jump shot from 9 ft,53,70
360,3,2:59.0,Defensive rebound by K. Perkins,,53,70
361,3,2:50.0,R. Westbrook misses 2-pt layup from 1 ft,,53,70
362,3,2:49.0,Offensive rebound by K. Durant,,53,70
363,3,2:49.0,K. Durant makes 2-pt dunk at rim,,55,70
364,3,2:28.0,,Turnover by D. Collison (bad pass),55,70
365,3,2:21.0,R. Westbrook misses 2-pt jump shot from 16 ft,,55,70
366,3,2:20.0,,Defensive rebound by D. Williams,55,70
367,3,2:04.0,,R. Gay makes 2-pt jump shot from 11 ft,55,72
368,3,1:52.0,K. Durant misses 3-pt jump shot from 24 ft,,55,72
369,3,1:51.0,,Defensive rebound by D. Williams,55,72
370,3,1:48.0,,Turnover by D. Williams (bad pass; steal by K. Perkins),55,72
371,3,1:43.0,Turnover by R. Westbrook (bad pass; steal by B. McLemore),,55,72
372,3,1:39.0,,R. Gay makes 2-pt dunk at rim (assist by D. Collison),55,74
373,3,1:12.0,Turnover by K. Perkins (lost ball),,55,74
374,3,1:12.0,R. Jackson enters the game for R. Westbrook,,55,74
375,3,0:52.0,,B. McLemore misses 2-pt layup from 2 ft,55,74
376,3,0:51.0,Defensive rebound by K. Perkins,,55,74
377,3,0:47.0,K. Durant makes 2-pt layup at rim (assist by K. Perkins),,57,74
378,3,0:38.0,,D. Collison makes 2-pt layup from 2 ft,57,76
379,3,0:29.0,R. Jackson misses 3-pt jump shot from 24 ft,,57,76
380,3,0:29.0,,Defensive rebound by C. Landry,57,76
381,3,0:06.0,,D. Collison misses 2-pt jump shot from 7 ft,57,76
382,3,0:06.0,,Offensive rebound by B. McLemore,57,76
383,3,0:06.0,,B. McLemore makes 2-pt tip-in at rim,57,78
384,3,0:00.0,D. Waiters misses 3-pt jump shot from 24 ft,,57,78
385,3,0:00.0,Offensive rebound by Team,,57,78
386,4,11:47.0,,D. Cousins misses 2-pt jump shot from 5 ft (block by K. Perkins),57,78
387,4,11:46.0,Defensive rebound by S. Ibaka,,57,78
388,4,11:31.0,Shooting foul by B. McLemore (drawn by K. Perkins),,57,78
389,4,11:31.0,K. Perkins misses free throw 1 of 2,,57,78
390,4,11:31.0,Offensive rebound by Team,,57,78
391,4,11:31.0,K. Perkins misses free throw 2 of 2,,57,78
