,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,DENVER_ACTION,GOLDEN STATE_SCORE,DENVER_SCORE
59,1,5:53.0,D. Green makes free throw 1 of 1,,16,17
60,1,5:41.0,,K. Faried makes 2-pt jump shot from 10 ft (assist by R. Foye),16,19
61,1,5:32.0,Offensive foul by S. Livingston (drawn by K. Faried),,16,19
62,1,5:32.0,Turnover by S. Livingston (offensive foul),,16,19
63,1,5:17.0,,Turnover by J. Nelson (bad pass; steal by D. Lee),16,19
64,1,5:12.0,J. Holiday misses 2-pt layup from 2 ft,,16,19
65,1,5:09.0,,Defensive rebound by D. Gallinari,16,19
66,1,4:59.0,,W. Chandler makes 2-pt layup from 1 ft (assist by R. Foye),16,21
67,1,4:43.0,D. Lee misses 2-pt jump shot from 3 ft,,16,21
68,1,4:42.0,,Defensive rebound by Team,16,21
69,1,4:42.0,L. Barbosa enters the game for J. Holiday,,16,21
70,1,4:42.0,B. Rush enters the game for S. Livingston,,16,21
71,1,4:30.0,,R. Foye makes 2-pt layup from 1 ft,16,23
72,1,4:09.0,D. Green makes 2-pt jump shot from 7 ft,,18,23
73,1,4:09.0,Shooting foul by K. Faried (drawn by D. Green),,18,23
74,1,4:09.0,,J. Hickson enters the game for K. Faried,18,23
75,1,4:09.0,F. Ezeli enters the game for D. Lee,,18,23
76,1,4:09.0,D. Green makes free throw 1 of 1,,19,23
77,1,3:54.0,,D. Gallinari misses 2-pt jump shot from 16 ft,19,23
78,1,3:54.0,Defensive rebound by Team,,19,23
79,1,3:32.0,H. Barnes misses 2-pt jump shot from 17 ft,,19,23
80,1,3:31.0,,Defensive rebound by J. Nelson,19,23
81,1,3:22.0,,D. Gallinari makes 3-pt jump shot from 23 ft (assist by W. Chandler),19,26
82,1,3:22.0,,Shooting foul by D. Green (drawn by D. Gallinari),19,26
83,1,3:22.0,,J. Nurkić enters the game for W. Chandler,19,26
84,1,3:22.0,,W. Barton enters the game for J. Nelson,19,26
85,1,3:22.0,,D. Gallinari misses free throw 1 of 1,19,26
86,1,3:20.0,Defensive rebound by D. Green,,19,26
87,1,3:11.0,H. Barnes misses 2-pt jump shot from 14 ft,,19,26
88,1,3:10.0,,Defensive rebound by D. Gallinari,19,26
89,1,3:04.0,,Shooting foul by D. Green (drawn by D. Gallinari),19,26
90,1,3:04.0,,D. Gallinari makes free throw 1 of 2,19,27
91,1,3:04.0,J. McAdoo enters the game for D. Green,,19,27
92,1,3:04.0,,D. Gallinari makes free throw 2 of 2,19,28
93,1,2:44.0,F. Ezeli misses 2-pt jump shot from 15 ft,,19,28
94,1,2:43.0,,Defensive rebound by J. Hickson,19,28
95,1,2:30.0,,W. Barton misses 2-pt jump shot from 4 ft (block by B. Rush),19,28
96,1,2:28.0,Defensive rebound by F. Ezeli,,19,28
97,1,2:23.0,L. Barbosa misses 2-pt layup from 2 ft,,19,28
98,1,2:21.0,,Defensive rebound by J. Hickson,19,28
99,1,2:11.0,,Turnover by J. Nurkić (lost ball; steal by H. Barnes),19,28
100,1,2:07.0,Personal foul by R. Foye (drawn by J. McAdoo),,19,28
101,1,2:07.0,,Denver full timeout,19,28
102,1,2:07.0,J. Holiday enters the game for H. Barnes,,19,28
103,1,2:07.0,,G. Harris enters the game for D. Gallinari,19,28
104,1,2:07.0,,E. Green enters the game for R. Foye,19,28
105,1,2:07.0,J. McAdoo makes free throw 1 of 2,,20,28
106,1,2:07.0,J. McAdoo makes free throw 2 of 2,,21,28
107,1,1:57.0,,Loose ball foul by E. Green (drawn by L. Barbosa),21,28
108,1,1:57.0,,Turnover by E. Green (offensive foul),21,28
109,1,1:57.0,L. Barbosa makes free throw 1 of 2,,22,28
110,1,1:57.0,L. Barbosa misses free throw 2 of 2,,22,28
111,1,1:55.0,,Defensive rebound by J. Nurkić,22,28
112,1,1:37.0,,W. Barton makes 2-pt jump shot from 4 ft,22,30
113,1,1:14.0,F. Ezeli makes 2-pt hook shot from 7 ft (assist by L. Barbosa),,24,30
114,1,0:51.0,,G. Harris misses 2-pt jump shot from 15 ft,24,30
115,1,0:51.0,,Offensive rebound by J. Nurkić,24,30
116,1,0:51.0,,J. Nurkić makes 2-pt tip-in from 1 ft,24,32
117,1,0:43.0,L. Barbosa misses 2-pt layup from 2 ft,,24,32
118,1,0:43.0,Offensive rebound by F. Ezeli,,24,32
119,1,0:43.0,F. Ezeli makes 2-pt dunk at rim,,26,32
120,1,0:24.0,,G. Harris misses 2-pt layup from 2 ft (block by F. Ezeli),26,32
121,1,0:23.0,,Offensive rebound by Team,26,32
122,1,0:22.0,,Personal foul by F. Ezeli (drawn by J. Nurkić),26,32
123,1,0:22.0,,J. Nurkić makes free throw 1 of 2,26,33
124,1,0:22.0,,J. Nurkić makes free throw 2 of 2,26,34
125,1,0:03.0,J. McAdoo misses 2-pt dunk at rim,,26,34
126,1,0:02.0,,Defensive rebound by E. Green,26,34
127,1,0:01.0,,E. Green misses 2-pt jump shot from 11 ft,26,34
128,1,0:00.0,,Offensive rebound by Team,26,34
129,2,11:42.0,B. Rush misses 3-pt jump shot from 25 ft,,26,34
130,2,11:40.0,,Defensive rebound by G. Harris,26,34
131,2,11:25.0,,Turnover by W. Barton (bad pass; steal by J. McAdoo),26,34
132,2,11:20.0,J. McAdoo makes 2-pt dunk at rim (assist by B. Rush),,28,34
133,2,10:52.0,,J. Hickson makes 2-pt jump shot from 7 ft,28,36
134,2,10:43.0,,Violation by J. Nurkić (def goaltending),28,36
135,2,10:43.0,J. McAdoo makes 2-pt layup from 1 ft (assist by L. Barbosa),,30,36
136,2,10:43.0,Shooting foul by J. Hickson (drawn by J. McAdoo),,30,36
137,2,10:43.0,J. McAdoo makes free throw 1 of 1,,31,36
138,2,10:30.0,,E. Green misses 2-pt jump shot from 20 ft,31,36
139,2,10:29.0,Defensive rebound by J. Holiday,,31,36
140,2,10:26.0,Personal foul by E. Green (drawn by L. Barbosa),,31,36
141,2,10:22.0,Turnover by L. Barbosa (bad pass; steal by E. Green),,31,36
142,2,10:19.0,,Shooting foul by L. Barbosa (drawn by W. Barton),31,36
143,2,10:19.0,,W. Barton makes free throw 1 of 2,31,37
144,2,10:19.0,,W. Barton makes free throw 2 of 2,31,38
145,2,9:57.0,L. Barbosa misses 2-pt jump shot from 20 ft,,31,38
146,2,9:55.0,,Defensive rebound by J. Nurkić,31,38
147,2,9:49.0,,G. Harris misses 2-pt layup from 2 ft,31,38
148,2,9:48.0,Defensive rebound by J. Holiday,,31,38
149,2,9:43.0,L. Barbosa misses 2-pt layup from 2 ft (block by J. Nurkić),,31,38
150,2,9:40.0,,Defensive rebound by W. Barton,31,38
151,2,9:35.0,,E. Green makes 2-pt jump shot from 21 ft (assist by W. Barton),31,40
152,2,9:19.0,F. Ezeli makes 2-pt jump shot from 10 ft,,33,40
153,2,8:55.0,,J. Hickson misses 2-pt jump shot from 12 ft,33,40
154,2,8:55.0,Defensive rebound by Team,,33,40
155,2,8:55.0,,Loose ball foul by J. Nurkić (drawn by F. Ezeli),33,40
156,2,8:55.0,Official timeout,,33,40
157,2,8:55.0,,D. Gallinari enters the game for J. Nurkić,33,40
158,2,8:55.0,D. Lee enters the game for L. Barbosa,,33,40
159,2,8:55.0,S. Livingston enters the game for F. Ezeli,,33,40
160,2,8:37.0,J. McAdoo makes 2-pt jump shot from 12 ft (assist by J. Holiday),,35,40
161,2,8:26.0,,E. Green makes 2-pt jump shot from 17 ft,35,42
162,2,8:11.0,B. Rush misses 2-pt layup from 1 ft,,35,42
163,2,8:09.0,Offensive rebound by D. Lee,,35,42
164,2,8:09.0,D. Lee misses 2-pt layup from 1 ft,,35,42
165,2,8:07.0,,Defensive rebound by G. Harris,35,42
166,2,8:07.0,,K. Faried enters the game for J. Hickson,35,42
167,2,8:07.0,,J. Nelson enters the game for E. Green,35,42
168,2,7:56.0,,K. Faried makes 2-pt jump shot from 10 ft (assist by J. Nelson),35,44
169,2,7:44.0,J. McAdoo makes 2-pt layup from 2 ft (assist by S. Livingston),,37,44
170,2,7:33.0,,J. Nelson misses 2-pt jump shot from 21 ft,37,44
171,2,7:31.0,Defensive rebound by S. Livingston,,37,44
172,2,7:19.0,S. Livingston misses 2-pt jump shot from 10 ft,,37,44
173,2,7:18.0,,Defensive rebound by K. Faried,37,44
174,2,7:04.0,,K. Faried misses 2-pt hook shot from 4 ft,37,44
175,2,7:02.0,Defensive rebound by S. Livingston,,37,44
176,2,6:45.0,D. Lee misses 2-pt layup from 2 ft,,37,44
177,2,6:45.0,Offensive rebound by Team,,37,44
178,2,6:45.0,D. Green enters the game for B. Rush,,37,44
179,2,6:45.0,H. Barnes enters the game for J. McAdoo,,37,44
180,2,6:45.0,,R. Foye enters the game for W. Barton,37,44
181,2,6:45.0,,W. Chandler enters the game for G. Harris,37,44
182,2,6:39.0,J. Holiday makes 2-pt jump shot from 15 ft (assist by S. Livingston),,39,44
183,2,6:28.0,,J. Nelson misses 2-pt layup from 2 ft,39,44
184,2,6:25.0,Defensive rebound by D. Green,,39,44
185,2,6:16.0,D. Green misses 3-pt jump shot from 23 ft,,39,44
186,2,6:15.0,,Defensive rebound by J. Nelson,39,44
187,2,5:56.0,,J. Nelson makes 2-pt jump shot from 5 ft (assist by R. Foye),39,46
188,2,5:37.0,S. Livingston misses 2-pt jump shot from 15 ft,,39,46
189,2,5:35.0,Offensive rebound by H. Barnes,,39,46
190,2,5:31.0,J. Holiday makes 3-pt jump shot from 25 ft (assist by H. Barnes),,42,46
191,2,5:06.0,,D. Gallinari misses 2-pt jump shot from 17 ft,42,46
192,2,5:05.0,Defensive rebound by H. Barnes,,42,46
193,2,5:01.0,Turnover by D. Green (bad pass; steal by D. Gallinari),,42,46
194,2,4:55.0,,D. Gallinari makes 2-pt layup at rim (assist by W. Chandler),42,48
195,2,4:35.0,J. Holiday makes 3-pt jump shot from 25 ft (assist by D. Lee),,45,48
196,2,4:24.0,,Shooting foul by J. Holiday (drawn by K. Faried),45,48
197,2,4:24.0,,Denver full timeout,45,48
198,2,4:24.0,B. Rush enters the game for J. Holiday,,45,48
199,2,4:24.0,,K. Faried makes free throw 1 of 2,45,49
200,2,4:24.0,,K. Faried makes free throw 2 of 2,45,50
201,2,4:10.0,Shooting foul by D. Gallinari (drawn by D. Lee),,45,50
202,2,4:10.0,D. Lee makes free throw 1 of 2,,46,50
203,2,4:10.0,D. Lee makes free throw 2 of 2,,47,50
204,2,3:54.0,,W. Chandler misses 2-pt jump shot from 8 ft,47,50
205,2,3:52.0,Defensive rebound by D. Green,,47,50
206,2,3:46.0,H. Barnes makes 2-pt jump shot from 3 ft (assist by D. Green),,49,50
207,2,3:35.0,,R. Foye misses 3-pt jump shot from 25 ft (block by B. Rush),49,50
208,2,3:33.0,,Offensive rebound by D. Gallinari,49,50
209,2,3:30.0,,D. Gallinari misses 2-pt layup from 1 ft,49,50
210,2,3:29.0,Defensive rebound by D. Green,,49,50
211,2,3:12.0,H. Barnes misses 2-pt jump shot from 7 ft,,49,50
212,2,3:09.0,Offensive rebound by S. Livingston,,49,50
213,2,3:09.0,S. Livingston misses 2-pt tip-in at rim,,49,50
214,2,3:07.0,,Defensive rebound by K. Faried,49,50
215,2,3:02.0,,W. Chandler makes 2-pt dunk at rim (assist by J. Nelson),49,52
216,2,2:49.0,S. Livingston misses 2-pt layup from 2 ft,,49,52
217,2,2:47.0,,Defensive rebound by W. Chandler,49,52
218,2,2:39.0,,K. Faried makes 2-pt layup from 2 ft (assist by R. Foye),49,54
219,2,2:39.0,,Away from play foul by D. Green (drawn by D. Gallinari),49,54
220,2,2:39.0,Golden State full timeout,,49,54
221,2,2:39.0,J. McAdoo enters the game for D. Green,,49,54
222,2,2:39.0,,D. Gallinari makes free throw 1 of 1,49,55
223,2,2:25.0,Personal foul by W. Chandler (drawn by H. Barnes),,49,55
224,2,2:25.0,H. Barnes makes free throw 1 of 2,,50,55
225,2,2:25.0,H. Barnes makes free throw 2 of 2,,51,55
226,2,1:59.0,,W. Chandler misses 2-pt jump shot from 4 ft,51,55
227,2,1:58.0,,Offensive rebound by K. Faried,51,55
228,2,1:58.0,,Turnover by K. Faried (bad pass),51,55
229,2,1:58.0,,W. Barton enters the game for R. Foye,51,55
230,2,1:47.0,H. Barnes misses 3-pt jump shot from 25 ft,,51,55
231,2,1:45.0,Offensive rebound by J. McAdoo,,51,55
232,2,1:45.0,Shooting foul by D. Gallinari (drawn by J. McAdoo),,51,55
233,2,1:45.0,J. McAdoo misses free throw 1 of 2,,51,55
234,2,1:45.0,Offensive rebound by Team,,51,55
235,2,1:45.0,,J. Hickson enters the game for D. Gallinari,51,55
236,2,1:45.0,J. McAdoo makes free throw 2 of 2,,52,55
237,2,1:25.0,,K. Faried misses 2-pt jump shot from 19 ft,52,55
238,2,1:23.0,Defensive rebound by D. Lee,,52,55
239,2,1:08.0,D. Lee makes 2-pt jump shot from 4 ft,,54,55
240,2,1:00.0,,J. Nelson makes 3-pt jump shot from 26 ft (assist by W. Chandler),54,58
241,2,0:47.0,J. McAdoo misses 2-pt jump shot from 5 ft,,54,58
242,2,0:46.0,,Defensive rebound by K. Faried,54,58
243,2,0:33.0,,Shooting foul by H. Barnes (drawn by J. Hickson),54,58
244,2,0:33.0,,J. Hickson misses free throw 1 of 2,54,58
245,2,0:33.0,,Offensive rebound by Team,54,58
246,2,0:33.0,Golden State full timeout,,54,58
247,2,0:33.0,,J. Nurkić enters the game for K. Faried,54,58
248,2,0:33.0,,J. Hickson makes free throw 2 of 2,54,59
249,2,0:14.0,D. Lee misses 2-pt hook shot from 8 ft,,54,59
250,2,0:12.0,,Defensive rebound by J. Nurkić,54,59
251,2,0:02.0,,J. Nelson makes 3-pt jump shot from 25 ft,54,62
252,3,11:45.0,D. Green misses 2-pt jump shot from 17 ft,,54,62
253,3,11:43.0,,Defensive rebound by W. Chandler,54,62
254,3,11:24.0,,D. Gallinari misses 3-pt jump shot from 24 ft,54,62
255,3,11:23.0,Defensive rebound by H. Barnes,,54,62
256,3,11:09.0,S. Livingston misses 2-pt hook shot from 9 ft,,54,62
257,3,11:08.0,Offensive rebound by Team,,54,62
258,3,10:58.0,D. Lee makes 2-pt layup at rim,,56,62
259,3,10:42.0,,K. Faried makes 2-pt jump shot from 3 ft,56,64
260,3,10:30.0,H. Barnes misses 3-pt jump shot from 24 ft,,56,64
261,3,10:29.0,,Defensive rebound by K. Faried,56,64
262,3,10:12.0,,Shooting foul by D. Lee (drawn by D. Gallinari),56,64
263,3,10:12.0,,D. Gallinari makes free throw 1 of 2,56,65
264,3,10:12.0,,D. Gallinari makes free throw 2 of 2,56,66
265,3,9:51.0,D. Green misses 2-pt jump shot from 10 ft,,56,66
266,3,9:50.0,,Defensive rebound by D. Gallinari,56,66
267,3,9:46.0,,D. Gallinari makes 2-pt dunk at rim,56,68
268,3,9:27.0,J. Holiday misses 2-pt jump shot from 17 ft,,56,68
269,3,9:25.0,,Defensive rebound by Team,56,68
270,3,9:09.0,,R. Foye misses 3-pt jump shot from 25 ft,56,68
271,3,9:09.0,,Offensive rebound by Team,56,68
272,3,9:09.0,Loose ball foul by D. Lee (drawn by K. Faried),,56,68
273,3,8:55.0,,J. Nelson misses 2-pt jump shot from 20 ft,56,68
274,3,8:53.0,Defensive rebound by D. Green,,56,68
275,3,8:36.0,J. Holiday misses 2-pt jump shot from 16 ft,,56,68
276,3,8:35.0,,Defensive rebound by K. Faried,56,68
277,3,8:23.0,,Turnover by J. Nelson (discontinued dribble),56,68
278,3,8:23.0,Golden State full timeout,,56,68
279,3,8:12.0,D. Lee makes 2-pt jump shot from 10 ft (assist by D. Green),,58,68
280,3,7:54.0,,D. Gallinari makes 2-pt dunk at rim (assist by J. Nelson),58,70
281,3,7:43.0,D. Lee misses 2-pt layup from 2 ft (block by K. Faried),,58,70
282,3,7:42.0,Offensive rebound by Team,,58,70
283,3,7:38.0,Shooting foul by D. Gallinari (drawn by D. Lee),,58,70
284,3,7:38.0,D. Lee makes free throw 1 of 2,,59,70
285,3,7:38.0,L. Barbosa enters the game for J. Holiday,,59,70
286,3,7:38.0,D. Lee makes free throw 2 of 2,,60,70
287,3,7:16.0,,K. Faried misses 2-pt hook shot from 6 ft,60,70
288,3,7:14.0,Defensive rebound by H. Barnes,,60,70
289,3,7:01.0,S. Livingston makes 2-pt jump shot from 14 ft,,62,70
290,3,6:44.0,,D. Gallinari misses 2-pt layup at rim,62,70
291,3,6:42.0,Defensive rebound by D. Lee,,62,70
292,3,6:37.0,Personal foul by J. Nelson (drawn by D. Green),,62,70
293,3,6:37.0,,W. Barton enters the game for D. Gallinari,62,70
294,3,6:22.0,D. Green makes 2-pt layup from 1 ft (assist by L. Barbosa),,64,70
295,3,6:09.0,,Personal foul by D. Lee (drawn by K. Faried),64,70
296,3,5:58.0,,K. Faried makes 2-pt dunk at rim (assist by R. Foye),64,72
297,3,5:43.0,D. Green makes 2-pt layup from 1 ft (assist by D. Lee),,66,72
298,3,5:29.0,,R. Foye misses 2-pt layup from 1 ft (block by D. Lee),66,72
299,3,5:28.0,,Offensive rebound by K. Faried,66,72
300,3,5:26.0,,K. Faried makes 2-pt layup from 3 ft,66,74
301,3,5:07.0,D. Green misses 3-pt jump shot from 25 ft,,66,74
302,3,5:06.0,,Defensive rebound by K. Faried,66,74
303,3,5:05.0,,Turnover by K. Faried (bad pass),66,74
304,3,5:05.0,,J. Hickson enters the game for W. Chandler,66,74
305,3,4:46.0,Turnover by H. Barnes (traveling),,66,74
306,3,4:46.0,J. McAdoo enters the game for D. Green,,66,74
307,3,4:27.0,,Shooting foul by J. McAdoo (drawn by R. Foye),66,74
308,3,4:27.0,,R. Foye makes free throw 1 of 2,66,75
309,3,4:27.0,B. Rush enters the game for H. Barnes,,66,75
310,3,4:27.0,,R. Foye makes free throw 2 of 2,66,76
311,3,4:06.0,L. Barbosa makes 3-pt jump shot from 25 ft (assist by B. Rush),,69,76
312,3,3:55.0,,W. Barton makes 2-pt jump shot from 21 ft (assist by R. Foye),69,78
313,3,3:46.0,B. Rush misses 2-pt jump shot from 18 ft,,69,78
314,3,3:45.0,,Defensive rebound by W. Barton,69,78
315,3,3:37.0,,K. Faried misses 2-pt hook shot from 5 ft,69,78
316,3,3:35.0,Defensive rebound by D. Lee,,69,78
317,3,3:27.0,L. Barbosa makes 3-pt jump shot from 26 ft,,72,78
318,3,3:08.0,,Personal foul by B. Rush (drawn by W. Barton),72,78
319,3,3:08.0,,W. Barton misses free throw 1 of 2,72,78
320,3,3:08.0,,Offensive rebound by Team,72,78
321,3,3:08.0,F. Ezeli enters the game for D. Lee,,72,78
322,3,3:08.0,,W. Barton misses free throw 2 of 2,72,78
323,3,3:07.0,Defensive rebound by B. Rush,,72,78
324,3,2:58.0,S. Livingston makes 2-pt dunk at rim (assist by L. Barbosa),,74,78
325,3,2:42.0,,R. Foye makes 2-pt jump shot from 17 ft,74,80
326,3,2:31.0,Personal foul by J. Nelson (drawn by S. Livingston),,74,80
327,3,2:31.0,,Denver full timeout,74,80
328,3,2:31.0,,J. Nurkić enters the game for K. Faried,74,80
329,3,2:31.0,,E. Green enters the game for J. Nelson,74,80
330,3,2:26.0,S. Livingston makes 2-pt dunk at rim (assist by J. McAdoo),,76,80
331,3,2:10.0,,Shooting foul by J. McAdoo (drawn by J. Hickson),76,80
332,3,2:10.0,,J. Hickson makes free throw 1 of 2,76,81
333,3,2:10.0,J. Holiday enters the game for S. Livingston,,76,81
334,3,2:10.0,,J. Hickson makes free throw 2 of 2,76,82
335,3,1:53.0,F. Ezeli misses 2-pt jump shot from 6 ft,,76,82
336,3,1:52.0,,Defensive rebound by W. Barton,76,82
337,3,1:46.0,,Turnover by W. Barton (bad pass; steal by F. Ezeli),76,82
338,3,1:35.0,B. Rush misses 3-pt jump shot from 25 ft,,76,82
339,3,1:32.0,Offensive rebound by J. McAdoo,,76,82
340,3,1:29.0,L. Barbosa makes 3-pt jump shot from 26 ft (assist by F. Ezeli),,79,82
341,3,1:29.0,,Denver full timeout,79,82
342,3,1:10.0,,W. Barton misses 2-pt jump shot from 22 ft (block by B. Rush),79,82
343,3,1:10.0,,Offensive rebound by J. Hickson,79,82
344,3,1:10.0,,Shooting foul by F. Ezeli (drawn by J. Hickson),79,82
345,3,1:10.0,,J. Hickson misses free throw 1 of 2,79,82
346,3,1:10.0,,Offensive rebound by Team,79,82
347,3,1:10.0,,J. Hickson misses free throw 2 of 2,79,82
348,3,1:08.0,Defensive rebound by J. McAdoo,,79,82
349,3,0:55.0,L. Barbosa makes 2-pt layup from 1 ft,,81,82
350,3,0:44.0,,Offensive foul by J. Nurkić (drawn by J. McAdoo),81,82
351,3,0:44.0,,Turnover by J. Nurkić (offensive foul),81,82
352,3,0:44.0,,J. Lauvergne enters the game for J. Nurkić,81,82
353,3,0:30.0,J. McAdoo makes 2-pt dunk at rim (assist by L. Barbosa),,83,82
354,3,0:22.0,,Turnover by J. Hickson (bad pass; steal by J. Holiday),83,82
355,3,0:01.0,B. Rush misses 2-pt jump shot from 14 ft,,83,82
356,3,0:00.0,,Defensive rebound by J. Lauvergne,83,82
357,4,11:46.0,,J. Lauvergne misses 2-pt layup at rim (block by J. Holiday),83,82
358,4,11:44.0,,Offensive rebound by J. Hickson,83,82
359,4,11:44.0,,Personal foul by L. Barbosa (drawn by J. Hickson),83,82
360,4,11:31.0,,D. Gallinari misses 2-pt jump shot from 1 ft (block by J. McAdoo),83,82
361,4,11:30.0,,Offensive rebound by D. Gallinari,83,82
362,4,11:30.0,,D. Gallinari misses 2-pt layup from 1 ft (block by F. Ezeli),83,82
363,4,11:27.0,Defensive rebound by Team,,83,82
364,4,11:11.0,J. McAdoo misses 2-pt jump shot from 7 ft,,83,82
365,4,11:11.0,Offensive rebound by F. Ezeli,,83,82
366,4,11:11.0,Shooting foul by J. Hickson (drawn by F. Ezeli),,83,82
367,4,11:11.0,F. Ezeli misses free throw 1 of 2,,83,82
368,4,11:11.0,Offensive rebound by Team,,83,82
369,4,11:11.0,F. Ezeli makes free throw 2 of 2,,84,82
370,4,10:51.0,,Shooting foul by B. Rush (drawn by D. Gallinari),84,82
371,4,10:51.0,,D. Gallinari makes free throw 1 of 3,84,83
372,4,10:51.0,,D. Gallinari misses free throw 2 of 3,84,83
373,4,10:51.0,,Offensive rebound by Team,84,83
374,4,10:51.0,,D. Gallinari makes free throw 3 of 3,84,84
375,4,10:37.0,L. Barbosa misses 2-pt jump shot from 18 ft,,84,84
376,4,10:35.0,,Defensive rebound by J. Hickson,84,84
377,4,10:22.0,,J. Nelson makes 2-pt jump shot from 22 ft (assist by J. Hickson),84,86
378,4,10:10.0,J. Holiday makes 2-pt jump shot from 18 ft (assist by L. Barbosa),,86,86
379,4,9:44.0,,J. Nelson misses 2-pt jump shot from 22 ft,86,86
380,4,9:43.0,Defensive rebound by J. Holiday,,86,86
381,4,9:33.0,J. McAdoo misses 2-pt jump shot from 6 ft,,86,86
382,4,9:31.0,,Defensive rebound by W. Barton,86,86
383,4,9:28.0,,Offensive foul by J. Lauvergne (drawn by J. McAdoo),86,86
384,4,9:28.0,,Turnover by J. Lauvergne (offensive foul),86,86
385,4,9:28.0,,W. Chandler enters the game for W. Barton,86,86
386,4,9:28.0,,K. Faried enters the game for J. Lauvergne,86,86
387,4,9:28.0,Golden State full timeout,,86,86
388,4,9:28.0,S. Livingston enters the game for B. Rush,,86,86
389,4,9:15.0,F. Ezeli makes 2-pt dunk at rim (assist by S. Livingston),,88,86
