,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,MEMPHIS_ACTION,MILWAUKEE_SCORE,MEMPHIS_SCORE
63,1,3:43.0,Z. Pachulia makes 2-pt dunk at rim (assist by T. Ennis),,18,12
64,1,3:21.0,,M. Gasol misses 2-pt jump shot from 4 ft,18,12
65,1,3:20.0,Defensive rebound by Z. Pachulia,,18,12
66,1,3:14.0,Turnover by Z. Pachulia (bad pass; steal by T. Allen),,18,12
67,1,3:11.0,,Memphis full timeout,18,12
68,1,3:11.0,J. Henson enters the game for Z. Pachulia,,18,12
69,1,3:11.0,C. Johnson enters the game for K. Middleton,,18,12
70,1,3:11.0,,K. Koufos enters the game for M. Gasol,18,12
71,1,2:57.0,,C. Lee makes 2-pt jump shot from 14 ft,18,14
72,1,2:41.0,T. Ennis misses 3-pt jump shot from 27 ft,,18,14
73,1,2:41.0,Offensive rebound by J. O'Bryant,,18,14
74,1,2:26.0,T. Ennis misses 2-pt jump shot from 17 ft,,18,14
75,1,2:24.0,Offensive rebound by Team,,18,14
76,1,2:24.0,,N. Calathes enters the game for B. Udrih,18,14
77,1,2:17.0,J. O'Bryant misses 2-pt jump shot from 19 ft,,18,14
78,1,2:16.0,,Defensive rebound by N. Calathes,18,14
79,1,2:04.0,,C. Lee makes 2-pt jump shot from 16 ft (assist by N. Calathes),18,16
80,1,1:44.0,G. Antetokounmpo misses 2-pt layup from 1 ft (block by Z. Randolph),,18,16
81,1,1:44.0,,Defensive rebound by Team,18,16
82,1,1:32.0,,Z. Randolph misses 2-pt jump shot from 7 ft,18,16
83,1,1:29.0,Defensive rebound by C. Johnson,,18,16
84,1,1:25.0,C. Johnson makes 2-pt layup at rim,,20,16
85,1,1:09.0,,Z. Randolph makes 2-pt layup from 1 ft,20,18
86,1,0:47.0,C. Johnson misses 3-pt jump shot from 25 ft,,20,18
87,1,0:46.0,,Defensive rebound by K. Koufos,20,18
88,1,0:36.0,,Z. Randolph misses 2-pt layup from 1 ft (block by J. Henson),20,18
89,1,0:36.0,,Offensive rebound by Z. Randolph,20,18
90,1,0:36.0,,Z. Randolph makes 2-pt layup from 1 ft,20,20
91,1,0:21.0,T. Ennis misses 2-pt jump shot from 9 ft,,20,20
92,1,0:20.0,,Defensive rebound by N. Calathes,20,20
93,1,0:17.0,,T. Allen makes 2-pt dunk at rim (assist by N. Calathes),20,22
94,1,0:02.0,Personal foul by N. Calathes (drawn by G. Antetokounmpo),,20,22
95,2,11:45.0,T. Ennis misses 2-pt layup from 1 ft,,20,22
96,2,11:43.0,,Defensive rebound by K. Koufos,20,22
97,2,11:35.0,,Turnover by N. Calathes (back court),20,22
98,2,11:22.0,Personal foul by T. Allen (drawn by K. Middleton),,20,22
99,2,11:12.0,Shooting foul by N. Calathes (drawn by K. Middleton),,20,22
100,2,11:12.0,K. Middleton misses free throw 1 of 2,,20,22
101,2,11:12.0,Offensive rebound by Team,,20,22
102,2,11:12.0,K. Middleton makes free throw 2 of 2,,21,22
103,2,11:00.0,,Turnover by Z. Randolph (bad pass),21,22
104,2,10:42.0,K. Middleton misses 3-pt jump shot from 26 ft,,21,22
105,2,10:41.0,Offensive rebound by J. Henson,,21,22
106,2,10:38.0,Turnover by J. Henson (lost ball; steal by N. Calathes),,21,22
107,2,10:29.0,,Z. Randolph misses 2-pt jump shot from 19 ft,21,22
108,2,10:28.0,,Offensive rebound by K. Koufos,21,22
109,2,10:26.0,,K. Koufos misses 2-pt hook shot from 4 ft (block by J. Henson),21,22
110,2,10:24.0,,Offensive rebound by Z. Randolph,21,22
111,2,10:24.0,,Z. Randolph misses 2-pt jump shot from 5 ft,21,22
112,2,10:21.0,Defensive rebound by M. Plumlee,,21,22
113,2,10:21.0,Turnover by M. Plumlee (lost ball; steal by T. Allen),,21,22
114,2,10:21.0,,Personal foul by K. Middleton (drawn by Z. Randolph),21,22
115,2,10:21.0,,J. Green enters the game for Z. Randolph,21,22
116,2,10:21.0,G. Antetokounmpo enters the game for T. Ennis,,21,22
117,2,10:21.0,O. Mayo enters the game for C. Johnson,,21,22
118,2,10:06.0,,V. Carter makes 3-pt jump shot from 25 ft,21,25
119,2,9:50.0,Turnover by M. Plumlee (lost ball; steal by T. Allen),,21,25
120,2,9:47.0,,T. Allen makes 2-pt dunk at rim,21,27
121,2,9:47.0,Milwaukee full timeout,,21,27
122,2,9:26.0,O. Mayo misses 3-pt jump shot from 26 ft,,21,27
123,2,9:25.0,,Defensive rebound by V. Carter,21,27
124,2,9:06.0,,K. Koufos makes 2-pt layup at rim (assist by V. Carter),21,29
125,2,8:47.0,M. Plumlee misses 2-pt layup at rim (block by K. Koufos),,21,29
126,2,8:47.0,,Defensive rebound by Team,21,29
127,2,8:38.0,,Personal foul by G. Antetokounmpo (drawn by V. Carter),21,29
128,2,8:29.0,,T. Allen misses 2-pt jump shot from 6 ft,21,29
129,2,8:26.0,Defensive rebound by K. Middleton,,21,29
130,2,8:20.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,23,29
131,2,8:20.0,Shooting foul by K. Koufos (drawn by G. Antetokounmpo),,23,29
132,2,8:20.0,G. Antetokounmpo makes free throw 1 of 1,,24,29
133,2,8:07.0,,T. Allen misses 2-pt layup from 1 ft,24,29
134,2,8:06.0,,Offensive rebound by J. Green,24,29
135,2,8:06.0,,J. Green misses 2-pt tip-in at rim,24,29
136,2,8:04.0,,Offensive rebound by J. Green,24,29
137,2,8:04.0,,J. Green misses 2-pt tip-in at rim,24,29
138,2,8:03.0,Defensive rebound by M. Plumlee,,24,29
139,2,7:52.0,Turnover by J. Henson (traveling),,24,29
140,2,7:52.0,,M. Gasol enters the game for T. Allen,24,29
141,2,7:42.0,,J. Green makes 3-pt jump shot from 23 ft (assist by M. Gasol),24,32
142,2,7:28.0,Shooting foul by M. Gasol (drawn by J. Henson),,24,32
143,2,7:28.0,J. Henson makes free throw 1 of 2,,25,32
144,2,7:28.0,J. Henson misses free throw 2 of 2,,25,32
145,2,7:27.0,,Defensive rebound by K. Koufos,25,32
146,2,7:16.0,,N. Calathes makes 2-pt layup from 1 ft,25,34
147,2,7:07.0,Turnover by K. Middleton (lost ball),,25,34
148,2,6:53.0,,M. Gasol misses 2-pt jump shot from 15 ft,25,34
149,2,6:53.0,Defensive rebound by G. Antetokounmpo,,25,34
150,2,6:45.0,Personal foul by K. Koufos (drawn by G. Antetokounmpo),,25,34
151,2,6:45.0,G. Antetokounmpo makes free throw 1 of 2,,26,34
152,2,6:45.0,G. Antetokounmpo makes free throw 2 of 2,,27,34
153,2,6:22.0,,V. Carter misses 3-pt jump shot from 27 ft,27,34
154,2,6:22.0,Defensive rebound by Team,,27,34
155,2,6:11.0,O. Mayo misses 2-pt jump shot from 11 ft,,27,34
156,2,6:10.0,,Defensive rebound by J. Green,27,34
157,2,6:03.0,,M. Gasol makes 2-pt jump shot from 3 ft (assist by J. Green),27,36
158,2,5:45.0,O. Mayo misses 2-pt jump shot from 15 ft,,27,36
159,2,5:43.0,Offensive rebound by J. Henson,,27,36
160,2,5:37.0,G. Antetokounmpo makes 2-pt jump shot from 12 ft,,29,36
161,2,5:26.0,,Memphis full timeout,29,36
162,2,5:26.0,,B. Udrih enters the game for N. Calathes,29,36
163,2,5:26.0,Z. Pachulia enters the game for K. Middleton,,29,36
164,2,5:26.0,T. Ennis enters the game for M. Plumlee,,29,36
165,2,5:19.0,,V. Carter misses 2-pt jump shot from 6 ft,29,36
166,2,5:16.0,Defensive rebound by G. Antetokounmpo,,29,36
167,2,4:57.0,Personal foul by K. Koufos (drawn by J. Henson),,29,36
168,2,4:57.0,J. Henson makes free throw 1 of 2,,30,36
169,2,4:57.0,,Z. Randolph enters the game for K. Koufos,30,36
170,2,4:57.0,E. İlyasova enters the game for J. Henson,,30,36
171,2,4:57.0,J. Henson misses free throw 2 of 2,,30,36
172,2,4:57.0,,Defensive rebound by Team,30,36
173,2,4:41.0,,M. Gasol makes 2-pt jump shot from 12 ft,30,38
174,2,4:16.0,G. Antetokounmpo misses 3-pt jump shot from 26 ft,,30,38
175,2,4:15.0,,Defensive rebound by Team,30,38
176,2,3:56.0,,V. Carter makes 2-pt layup from 1 ft,30,40
177,2,3:46.0,Turnover by T. Ennis (bad pass),,30,40
178,2,3:46.0,,T. Allen enters the game for V. Carter,30,40
179,2,3:33.0,,B. Udrih makes 2-pt jump shot from 12 ft (assist by M. Gasol),30,42
180,2,3:15.0,Shooting foul by J. Green (drawn by Z. Pachulia),,30,42
181,2,3:15.0,Z. Pachulia makes free throw 1 of 2,,31,42
182,2,3:15.0,K. Middleton enters the game for O. Mayo,,31,42
183,2,3:15.0,Z. Pachulia makes free throw 2 of 2,,32,42
184,2,3:05.0,,J. Green makes 2-pt layup from 1 ft (assist by M. Gasol),32,44
185,2,2:51.0,Shooting foul by Z. Randolph (drawn by E. İlyasova),,32,44
186,2,2:51.0,Milwaukee full timeout,,32,44
187,2,2:51.0,E. İlyasova misses free throw 1 of 2,,32,44
188,2,2:51.0,Offensive rebound by Team,,32,44
189,2,2:51.0,E. İlyasova makes free throw 2 of 2,,33,44
190,2,2:39.0,,Shooting foul by Z. Pachulia (drawn by J. Green),33,44
191,2,2:39.0,,J. Green makes free throw 1 of 2,33,45
192,2,2:39.0,,J. Green makes free throw 2 of 2,33,46
193,2,2:21.0,T. Ennis makes 3-pt jump shot from 25 ft,,36,46
194,2,2:04.0,,Shooting foul by E. İlyasova (drawn by J. Green),36,46
195,2,2:04.0,,J. Green makes free throw 1 of 2,36,47
196,2,2:04.0,,J. Green misses free throw 2 of 2,36,47
197,2,2:03.0,Defensive rebound by Z. Pachulia,,36,47
198,2,1:45.0,E. İlyasova makes 3-pt jump shot from 22 ft (assist by T. Ennis),,39,47
199,2,1:22.0,,M. Gasol makes 2-pt layup from 1 ft,39,49
200,2,1:01.0,Z. Pachulia misses 2-pt jump shot from 13 ft,,39,49
201,2,1:00.0,,Defensive rebound by J. Green,39,49
202,2,0:54.0,,T. Allen misses 2-pt jump shot from 11 ft,39,49
203,2,0:52.0,,Offensive rebound by Team,39,49
204,2,0:33.0,,M. Gasol misses 2-pt jump shot from 19 ft,39,49
205,2,0:32.0,Defensive rebound by E. İlyasova,,39,49
206,2,0:19.0,E. İlyasova makes 3-pt jump shot from 23 ft (assist by T. Ennis),,42,49
207,2,0:01.0,,T. Allen misses 2-pt layup at rim (block by Z. Pachulia),42,49
208,2,0:00.0,Defensive rebound by G. Antetokounmpo,,42,49
209,3,11:47.0,E. İlyasova misses 2-pt jump shot from 17 ft,,42,49
210,3,11:46.0,,Defensive rebound by M. Gasol,42,49
211,3,11:24.0,,B. Udrih makes 2-pt jump shot from 12 ft,42,51
212,3,11:06.0,K. Middleton misses 3-pt jump shot from 24 ft,,42,51
213,3,11:05.0,,Defensive rebound by M. Gasol,42,51
214,3,10:49.0,,Turnover by J. Green (lost ball),42,51
215,3,10:49.0,,Technical foul by J. Green,42,51
216,3,10:49.0,K. Middleton makes technical free throw,,43,51
217,3,10:41.0,Shooting foul by M. Gasol (drawn by Z. Pachulia),,43,51
218,3,10:41.0,Z. Pachulia makes free throw 1 of 2,,44,51
219,3,10:41.0,Z. Pachulia makes free throw 2 of 2,,45,51
220,3,10:30.0,,M. Gasol makes 2-pt dunk at rim (assist by Z. Randolph),45,53
221,3,10:10.0,T. Ennis misses 3-pt jump shot from 25 ft,,45,53
222,3,10:08.0,,Defensive rebound by Z. Randolph,45,53
223,3,10:08.0,,Turnover by Z. Randolph (lost ball),45,53
224,3,10:05.0,K. Middleton makes 2-pt jump shot from 18 ft (assist by T. Ennis),,47,53
225,3,9:53.0,,M. Gasol misses 2-pt jump shot from 6 ft,47,53
226,3,9:50.0,Defensive rebound by G. Antetokounmpo,,47,53
227,3,9:42.0,T. Ennis misses 3-pt jump shot from 23 ft,,47,53
228,3,9:41.0,,Defensive rebound by Z. Randolph,47,53
229,3,9:27.0,,C. Lee makes 3-pt jump shot from 25 ft (assist by B. Udrih),47,56
230,3,9:04.0,Turnover by G. Antetokounmpo (lost ball; steal by J. Green),,47,56
231,3,9:01.0,,Shooting foul by T. Ennis (drawn by C. Lee),47,56
232,3,9:01.0,,C. Lee makes free throw 1 of 2,47,57
233,3,9:01.0,,C. Lee makes free throw 2 of 2,47,58
234,3,8:49.0,,Violation by J. Green (kicked ball),47,58
235,3,8:43.0,Personal foul by J. Green (drawn by G. Antetokounmpo),,47,58
236,3,8:33.0,T. Ennis misses 2-pt layup from 1 ft (block by M. Gasol),,47,58
237,3,8:32.0,Offensive rebound by T. Ennis,,47,58
238,3,8:29.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by T. Ennis),,49,58
239,3,8:07.0,,Personal foul by T. Ennis (drawn by Z. Randolph),49,58
240,3,7:59.0,,J. Green misses 2-pt jump shot from 17 ft,49,58
241,3,7:58.0,Defensive rebound by T. Ennis,,49,58
242,3,7:53.0,Personal foul by Z. Randolph (drawn by Z. Pachulia),,49,58
243,3,7:48.0,K. Middleton makes 2-pt layup at rim (assist by Z. Pachulia),,51,58
244,3,7:35.0,,Personal foul by Z. Pachulia (drawn by M. Gasol),51,58
245,3,7:23.0,,B. Udrih makes 3-pt jump shot from 22 ft (assist by J. Green),51,61
246,3,7:01.0,Z. Pachulia misses 2-pt jump shot from 16 ft,,51,61
247,3,7:00.0,,Defensive rebound by B. Udrih,51,61
248,3,6:55.0,,B. Udrih misses 2-pt layup from 1 ft,51,61
249,3,6:53.0,Defensive rebound by Team,,51,61
250,3,6:42.0,T. Ennis makes 2-pt jump shot from 17 ft,,53,61
251,3,6:26.0,,Turnover by J. Green (bad pass; steal by E. İlyasova),53,61
252,3,6:08.0,K. Middleton misses 2-pt jump shot from 7 ft,,53,61
253,3,6:07.0,,Defensive rebound by Team,53,61
254,3,6:07.0,Loose ball foul by G. Antetokounmpo (drawn by J. Green),,53,61
255,3,6:07.0,,T. Allen enters the game for J. Green,53,61
256,3,5:56.0,,Turnover by C. Lee (traveling),53,61
257,3,5:56.0,,Memphis full timeout,53,61
258,3,5:56.0,C. Johnson enters the game for K. Middleton,,53,61
259,3,5:45.0,T. Ennis misses 2-pt jump shot from 17 ft,,53,61
260,3,5:44.0,,Defensive rebound by B. Udrih,53,61
261,3,5:26.0,,T. Allen makes 2-pt layup at rim (assist by M. Gasol),53,63
262,3,5:06.0,C. Johnson makes 3-pt jump shot from 24 ft (assist by T. Ennis),,56,63
263,3,4:45.0,,M. Gasol misses 2-pt jump shot from 12 ft,56,63
264,3,4:44.0,Defensive rebound by G. Antetokounmpo,,56,63
265,3,4:36.0,Z. Pachulia makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),,58,63
266,3,4:19.0,,Z. Randolph makes 2-pt layup from 1 ft,58,65
267,3,4:03.0,T. Ennis misses 2-pt jump shot from 6 ft,,58,65
268,3,4:02.0,,Defensive rebound by M. Gasol,58,65
269,3,3:54.0,,Shooting foul by E. İlyasova (drawn by Z. Randolph),58,65
270,3,3:54.0,,N. Calathes enters the game for B. Udrih,58,65
271,3,3:54.0,,K. Koufos enters the game for M. Gasol,58,65
272,3,3:54.0,,Z. Randolph makes free throw 1 of 2,58,66
273,3,3:54.0,J. Henson enters the game for E. İlyasova,,58,66
274,3,3:54.0,J. O'Bryant enters the game for Z. Pachulia,,58,66
275,3,3:54.0,,Z. Randolph makes free throw 2 of 2,58,67
276,3,3:45.0,Turnover by T. Ennis (bad pass; steal by T. Allen),,58,67
277,3,3:33.0,,T. Allen makes 2-pt layup from 1 ft (assist by Z. Randolph),58,69
278,3,3:33.0,,Shooting foul by J. O'Bryant (drawn by T. Allen),58,69
279,3,3:33.0,,T. Allen makes free throw 1 of 1,58,70
280,3,3:20.0,G. Antetokounmpo misses 2-pt jump shot from 18 ft,,58,70
281,3,3:19.0,,Defensive rebound by N. Calathes,58,70
282,3,3:05.0,,C. Lee makes 2-pt jump shot from 16 ft (assist by N. Calathes),58,72
283,3,2:43.0,Milwaukee full timeout,,58,72
284,3,2:43.0,K. Middleton enters the game for T. Ennis,,58,72
285,3,2:37.0,K. Middleton misses 2-pt jump shot from 19 ft,,58,72
286,3,2:36.0,,Defensive rebound by Z. Randolph,58,72
287,3,2:13.0,,C. Lee makes 3-pt jump shot from 26 ft (assist by N. Calathes),58,75
288,3,1:57.0,K. Middleton makes 2-pt jump shot from 8 ft,,60,75
289,3,1:32.0,,Z. Randolph misses 2-pt jump shot from 19 ft,60,75
290,3,1:31.0,Defensive rebound by K. Middleton,,60,75
291,3,1:23.0,Shooting foul by C. Lee (drawn by J. Henson),,60,75
292,3,1:23.0,J. Henson misses free throw 1 of 2,,60,75
293,3,1:23.0,Offensive rebound by Team,,60,75
294,3,1:23.0,J. Henson misses free throw 2 of 2,,60,75
295,3,1:22.0,,Defensive rebound by K. Koufos,60,75
296,3,0:59.0,,C. Lee misses 2-pt jump shot from 14 ft,60,75
297,3,0:57.0,,Offensive rebound by K. Koufos,60,75
298,3,0:47.0,,N. Calathes misses 3-pt jump shot from 22 ft,60,75
299,3,0:47.0,Defensive rebound by Team,,60,75
300,3,0:47.0,,Loose ball foul by K. Koufos (drawn by J. Henson),60,75
301,3,0:47.0,J. Henson misses free throw 1 of 2,,60,75
302,3,0:47.0,Offensive rebound by Team,,60,75
303,3,0:47.0,J. Henson makes free throw 2 of 2,,61,75
304,3,0:30.0,,Shooting foul by J. Henson (drawn by Z. Randolph),61,75
305,3,0:30.0,Technical foul by J. Henson,,61,75
306,3,0:30.0,,C. Lee makes technical free throw,61,76
307,3,0:30.0,,Z. Randolph makes free throw 1 of 2,61,77
308,3,0:30.0,,Z. Randolph makes free throw 2 of 2,61,78
309,3,0:08.0,C. Johnson misses 3-pt jump shot from 25 ft,,61,78
310,3,0:07.0,Offensive rebound by G. Antetokounmpo,,61,78
311,3,0:03.0,,Violation by T. Allen (kicked ball),61,78
312,3,0:03.0,,J. Green enters the game for Z. Randolph,61,78
313,3,0:01.0,Turnover by J. O'Bryant (lost ball),,61,78
314,4,11:44.0,,J. Green misses 2-pt layup from 1 ft,61,78
315,4,11:43.0,Defensive rebound by J. Henson,,61,78
316,4,11:19.0,M. Plumlee misses 2-pt jump shot from 14 ft,,61,78
317,4,11:17.0,,Defensive rebound by T. Allen,61,78
318,4,10:58.0,,M. Gasol misses 2-pt jump shot from 10 ft,61,78
319,4,10:56.0,Defensive rebound by J. Henson,,61,78
320,4,10:51.0,Shooting foul by K. Koufos (drawn by G. Antetokounmpo),,61,78
321,4,10:51.0,G. Antetokounmpo makes free throw 1 of 2,,62,78
322,4,10:51.0,,J. Green enters the game for K. Koufos,62,78
323,4,10:51.0,G. Antetokounmpo makes free throw 2 of 2,,63,78
324,4,10:38.0,,Turnover by N. Calathes (bad pass; steal by J. Henson),63,78
325,4,10:33.0,M. Plumlee makes 2-pt dunk at rim (assist by G. Antetokounmpo),,65,78
326,4,10:33.0,,Memphis full timeout,65,78
327,4,10:15.0,,T. Allen misses 2-pt jump shot from 8 ft,65,78
328,4,10:12.0,Defensive rebound by C. Johnson,,65,78
329,4,9:56.0,Personal foul by J. Green (drawn by K. Middleton),,65,78
330,4,9:56.0,,V. Carter enters the game for J. Green,65,78
331,4,9:41.0,Turnover by Team (shot clock),,65,78
332,4,9:24.0,,J. Green misses 3-pt jump shot from 25 ft,65,78
333,4,9:22.0,Defensive rebound by M. Plumlee,,65,78
334,4,9:11.0,M. Plumlee makes 2-pt jump shot from 12 ft (assist by K. Middleton),,67,78
335,4,8:51.0,,T. Allen misses 2-pt layup at rim,67,78
336,4,8:50.0,Defensive rebound by J. Henson,,67,78
337,4,8:43.0,G. Antetokounmpo makes 2-pt jump shot from 8 ft,,69,78
338,4,8:23.0,,J. Green makes 3-pt jump shot from 22 ft (assist by M. Gasol),69,81
339,4,8:06.0,J. Henson misses 2-pt jump shot from 9 ft,,69,81
340,4,8:04.0,Offensive rebound by K. Middleton,,69,81
341,4,8:04.0,K. Middleton misses 2-pt tip-in at rim,,69,81
342,4,8:02.0,,Defensive rebound by M. Gasol,69,81
343,4,7:57.0,,N. Calathes makes 2-pt layup at rim,69,83
344,4,7:57.0,Milwaukee full timeout,,69,83
345,4,7:57.0,,B. Udrih enters the game for N. Calathes,69,83
346,4,7:57.0,T. Ennis enters the game for J. Henson,,69,83
347,4,7:57.0,E. İlyasova enters the game for C. Johnson,,69,83
348,4,7:57.0,Z. Pachulia enters the game for M. Plumlee,,69,83
349,4,7:40.0,K. Middleton makes 2-pt jump shot from 17 ft,,71,83
350,4,7:25.0,,J. Green makes 2-pt layup from 1 ft,71,85
351,4,7:13.0,Turnover by G. Antetokounmpo (bad pass; steal by B. Udrih),,71,85
352,4,7:04.0,,Personal foul by K. Middleton (drawn by V. Carter),71,85
353,4,7:04.0,C. Johnson enters the game for G. Antetokounmpo,,71,85
354,4,6:52.0,,B. Udrih makes 3-pt jump shot from 22 ft (assist by T. Allen),71,88
355,4,6:40.0,T. Ennis misses 2-pt jump shot from 17 ft,,71,88
356,4,6:38.0,,Defensive rebound by T. Allen,71,88
357,4,6:19.0,,J. Green misses 2-pt jump shot from 9 ft,71,88
358,4,6:16.0,Defensive rebound by E. İlyasova,,71,88
359,4,6:08.0,Personal foul by T. Allen (drawn by K. Middleton),,71,88
360,4,6:04.0,K. Middleton misses 2-pt jump shot from 19 ft,,71,88
361,4,6:03.0,Offensive rebound by Team,,71,88
362,4,5:46.0,E. İlyasova makes 2-pt layup from 1 ft (assist by T. Ennis),,73,88
363,4,5:27.0,,B. Udrih misses 2-pt jump shot from 16 ft,73,88
364,4,5:25.0,Defensive rebound by E. İlyasova,,73,88
365,4,5:19.0,E. İlyasova misses 2-pt layup at rim,,73,88
366,4,5:18.0,,Defensive rebound by M. Gasol,73,88
367,4,5:12.0,,Personal foul by K. Middleton (drawn by B. Udrih),73,88
368,4,5:12.0,,C. Lee enters the game for T. Allen,73,88
369,4,5:12.0,,Z. Randolph enters the game for J. Green,73,88
370,4,5:01.0,,Shooting foul by E. İlyasova (drawn by Z. Randolph),73,88
371,4,5:01.0,,Z. Randolph makes free throw 1 of 2,73,89
372,4,5:01.0,,Z. Randolph misses free throw 2 of 2,73,89
373,4,5:00.0,Defensive rebound by Z. Pachulia,,73,89
374,4,4:48.0,K. Middleton misses 3-pt jump shot from 23 ft,,73,89
375,4,4:47.0,Offensive rebound by E. İlyasova,,73,89
376,4,4:45.0,E. İlyasova misses 2-pt layup at rim,,73,89
377,4,4:44.0,,Defensive rebound by M. Gasol,73,89
378,4,4:26.0,,M. Gasol makes 2-pt hook shot from 6 ft (assist by C. Lee),73,91
379,4,4:06.0,Z. Pachulia makes 2-pt jump shot from 14 ft (assist by K. Middleton),,75,91
380,4,3:46.0,,M. Gasol makes 2-pt layup from 1 ft (assist by C. Lee),75,93
381,4,3:40.0,Shooting foul by V. Carter (drawn by K. Middleton),,75,93
382,4,3:40.0,K. Middleton makes free throw 1 of 2,,76,93
383,4,3:40.0,,K. Koufos enters the game for M. Gasol,76,93
