,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,CLEVELAND_ACTION,MINNESOTA_SCORE,CLEVELAND_SCORE
35,1,7:37.0,S. Muhammad misses 3-pt jump shot from 24 ft,,9,10
36,1,7:37.0,,Defensive rebound by Team,9,10
37,1,7:23.0,,Shooting foul by G. Dieng (drawn by K. Love),9,10
38,1,7:23.0,,K. Love makes free throw 1 of 2,9,11
39,1,7:23.0,,K. Love makes free throw 2 of 2,9,12
40,1,7:05.0,T. Young misses 2-pt jump shot from 15 ft,,9,12
41,1,7:02.0,,Defensive rebound by L. James,9,12
42,1,6:58.0,,K. Love misses 2-pt hook shot from 7 ft,9,12
43,1,6:56.0,,Offensive rebound by A. Varejão,9,12
44,1,6:49.0,,Turnover by D. Waiters (bad pass; steal by G. Dieng),9,12
45,1,6:42.0,T. Young misses 2-pt layup at rim,,9,12
46,1,6:38.0,,Defensive rebound by A. Varejão,9,12
47,1,6:36.0,,D. Waiters misses 2-pt layup from 2 ft,9,12
48,1,6:33.0,Defensive rebound by G. Dieng,,9,12
49,1,6:27.0,A. Wiggins misses 2-pt jump shot from 12 ft,,9,12
50,1,6:24.0,,Defensive rebound by A. Varejão,9,12
51,1,6:19.0,,L. James makes 2-pt dunk at rim (assist by D. Waiters),9,14
52,1,6:16.0,Minnesota full timeout,,9,14
53,1,6:16.0,C. Budinger enters the game for S. Muhammad,,9,14
54,1,5:53.0,G. Dieng makes 2-pt jump shot from 14 ft,,11,14
55,1,5:35.0,,K. Love makes 2-pt hook shot from 8 ft (assist by A. Varejão),11,16
56,1,5:15.0,Turnover by T. Young (bad pass; steal by A. Varejão),,11,16
57,1,5:09.0,,K. Love misses 3-pt jump shot from 25 ft,11,16
58,1,5:08.0,,Offensive rebound by Team,11,16
59,1,5:07.0,M. Williams enters the game for Z. LaVine,,11,16
60,1,5:02.0,,K. Irving misses 2-pt jump shot from 14 ft,11,16
61,1,4:59.0,Defensive rebound by C. Budinger,,11,16
62,1,4:51.0,Personal foul by K. Love (drawn by M. Williams),,11,16
63,1,4:44.0,Shooting foul by D. Waiters (drawn by A. Wiggins),,11,16
64,1,4:44.0,A. Wiggins makes free throw 1 of 2,,12,16
65,1,4:44.0,A. Wiggins makes free throw 2 of 2,,13,16
66,1,4:22.0,,D. Waiters misses 3-pt jump shot from 25 ft,13,16
67,1,4:21.0,,Offensive rebound by K. Love,13,16
68,1,4:17.0,,D. Waiters misses 2-pt jump shot from 17 ft,13,16
69,1,4:14.0,Defensive rebound by G. Dieng,,13,16
70,1,4:10.0,T. Young makes 2-pt layup at rim (assist by M. Williams),,15,16
71,1,3:57.0,,K. Love makes 3-pt jump shot from 23 ft (assist by L. James),15,19
72,1,3:37.0,Shooting foul by A. Varejão (drawn by G. Dieng),,15,19
73,1,3:37.0,G. Dieng makes free throw 1 of 2,,16,19
74,1,3:37.0,,T. Thompson enters the game for A. Varejão,16,19
75,1,3:37.0,,M. Dellavedova enters the game for K. Irving,16,19
76,1,3:37.0,G. Dieng makes free throw 2 of 2,,17,19
77,1,3:14.0,,D. Waiters misses 2-pt dunk at rim (block by G. Dieng),17,19
78,1,3:14.0,,Offensive rebound by Team,17,19
79,1,3:12.0,,M. Dellavedova misses 2-pt jump shot from 16 ft,17,19
80,1,3:11.0,,Offensive rebound by T. Thompson,17,19
81,1,3:00.0,,L. James misses 2-pt jump shot from 8 ft,17,19
82,1,2:58.0,Defensive rebound by G. Dieng,,17,19
83,1,2:45.0,T. Young misses 2-pt jump shot from 19 ft,,17,19
84,1,2:44.0,Offensive rebound by G. Dieng,,17,19
85,1,2:39.0,A. Wiggins makes 3-pt jump shot from 25 ft (assist by C. Budinger),,20,19
86,1,2:35.0,,Cleveland full timeout,20,19
87,1,2:35.0,A. Bennett enters the game for T. Young,,20,19
88,1,2:15.0,,D. Waiters makes 3-pt jump shot from 23 ft (assist by K. Love),20,22
89,1,2:00.0,A. Wiggins misses 2-pt jump shot from 6 ft,,20,22
90,1,1:56.0,,Defensive rebound by T. Thompson,20,22
91,1,1:51.0,,L. James makes 2-pt jump shot from 8 ft,20,24
92,1,1:51.0,,Shooting foul by C. Budinger (drawn by L. James),20,24
93,1,1:51.0,,S. Marion enters the game for K. Love,20,24
94,1,1:51.0,,L. James misses free throw 1 of 1,20,24
95,1,1:50.0,Defensive rebound by A. Bennett,,20,24
96,1,1:37.0,A. Wiggins makes 2-pt dunk at rim (assist by M. Williams),,22,24
97,1,1:26.0,,Turnover by D. Waiters (bad pass; steal by G. Dieng),22,24
98,1,1:17.0,A. Bennett misses 2-pt jump shot from 17 ft,,22,24
99,1,1:16.0,Offensive rebound by G. Dieng,,22,24
100,1,1:10.0,A. Bennett misses 2-pt layup at rim,,22,24
101,1,1:09.0,Offensive rebound by A. Bennett,,22,24
102,1,1:05.0,A. Bennett misses 2-pt jump shot from 18 ft,,22,24
103,1,1:04.0,,Defensive rebound by L. James,22,24
104,1,1:02.0,,Turnover by L. James (bad pass; steal by G. Dieng),22,24
105,1,0:56.0,Shooting foul by S. Marion (drawn by G. Dieng),,22,24
106,1,0:56.0,G. Dieng makes free throw 1 of 2,,23,24
107,1,0:56.0,G. Dieng makes free throw 2 of 2,,24,24
108,1,0:43.0,,L. James misses 2-pt jump shot from 13 ft,24,24
109,1,0:40.0,Defensive rebound by M. Williams,,24,24
110,1,0:34.0,M. Williams makes 2-pt jump shot from 16 ft,,26,24
111,1,0:15.0,,M. Dellavedova makes 3-pt jump shot from 25 ft (assist by S. Marion),26,27
112,1,0:00.0,M. Williams misses 3-pt jump shot from 25 ft,,26,27
113,1,0:00.0,Offensive rebound by Team,,26,27
114,2,11:40.0,M. Williams misses 3-pt jump shot from 25 ft,,26,27
115,2,11:38.0,,Defensive rebound by S. Marion,26,27
116,2,11:29.0,,D. Waiters makes 2-pt layup at rim,26,29
117,2,11:10.0,Turnover by C. Budinger (bad pass; steal by D. Waiters),,26,29
118,2,10:59.0,,Offensive foul by K. Irving (drawn by M. Williams),26,29
119,2,10:59.0,,Turnover by K. Irving (offensive foul),26,29
120,2,10:46.0,C. Budinger makes 2-pt jump shot from 19 ft (assist by A. Bennett),,28,29
121,2,10:34.0,,K. Irving makes 2-pt layup from 1 ft,28,31
122,2,10:17.0,Turnover by S. Muhammad (bad pass; steal by D. Waiters),,28,31
123,2,10:12.0,,K. Irving makes 2-pt layup at rim (assist by D. Waiters),28,33
124,2,9:56.0,C. Budinger makes 3-pt jump shot from 23 ft (assist by M. Williams),,31,33
125,2,9:41.0,,Shooting foul by C. Budinger (drawn by D. Waiters),31,33
126,2,9:41.0,,D. Waiters makes free throw 1 of 2,31,34
127,2,9:41.0,,D. Waiters makes free throw 2 of 2,31,35
128,2,9:23.0,S. Muhammad misses 2-pt jump shot from 9 ft,,31,35
129,2,9:20.0,Offensive rebound by J. Adrien,,31,35
130,2,9:20.0,J. Adrien makes 2-pt layup at rim,,33,35
131,2,8:57.0,,D. Waiters makes 2-pt jump shot from 16 ft (assist by K. Love),33,37
132,2,8:43.0,M. Williams makes 2-pt jump shot from 13 ft,,35,37
133,2,8:21.0,,Def 3 sec tech foul by A. Bennett,35,37
134,2,8:21.0,Official timeout,,35,37
135,2,8:21.0,,K. Love misses technical free throw,35,37
136,2,8:21.0,,Offensive rebound by Team,35,37
137,2,8:07.0,,K. Love misses 2-pt jump shot from 12 ft,35,37
138,2,8:04.0,,Offensive rebound by T. Thompson,35,37
139,2,8:02.0,,Personal foul by C. Budinger (drawn by D. Waiters),35,37
140,2,8:02.0,A. Wiggins enters the game for C. Budinger,,35,37
141,2,7:52.0,,K. Irving misses 2-pt jump shot from 3 ft (block by S. Muhammad),35,37
142,2,7:50.0,Defensive rebound by A. Bennett,,35,37
143,2,7:47.0,S. Muhammad misses 2-pt layup from 1 ft,,35,37
144,2,7:44.0,,Defensive rebound by T. Thompson,35,37
145,2,7:41.0,,S. Marion makes 2-pt dunk at rim (assist by K. Irving),35,39
146,2,7:22.0,A. Bennett misses 2-pt jump shot from 21 ft,,35,39
147,2,7:21.0,,Defensive rebound by S. Marion,35,39
148,2,7:17.0,,Shooting foul by A. Bennett (drawn by T. Thompson),35,39
149,2,7:17.0,,T. Thompson misses free throw 1 of 2,35,39
150,2,7:17.0,,Offensive rebound by Team,35,39
151,2,7:17.0,T. Young enters the game for A. Bennett,,35,39
152,2,7:17.0,,L. James enters the game for D. Waiters,35,39
153,2,7:17.0,,T. Thompson makes free throw 2 of 2,35,40
154,2,7:05.0,T. Young makes 2-pt jump shot from 14 ft (assist by M. Williams),,37,40
155,2,6:49.0,,Def 3 sec tech foul by S. Muhammad,37,40
156,2,6:49.0,,A. Varejão enters the game for T. Thompson,37,40
157,2,6:49.0,,K. Irving makes technical free throw,37,41
158,2,6:37.0,,L. James makes 3-pt jump shot from 23 ft (assist by K. Irving),37,44
159,2,6:24.0,S. Muhammad misses 3-pt jump shot from 23 ft,,37,44
160,2,6:23.0,Offensive rebound by T. Young,,37,44
161,2,6:21.0,J. Adrien misses 2-pt layup at rim (block by L. James),,37,44
162,2,6:21.0,Offensive rebound by Team,,37,44
163,2,6:11.0,A. Wiggins misses 2-pt layup from 2 ft,,37,44
164,2,6:11.0,Offensive rebound by J. Adrien,,37,44
165,2,6:11.0,Personal foul by K. Love (drawn by J. Adrien),,37,44
166,2,6:03.0,T. Young misses 2-pt jump shot from 14 ft,,37,44
167,2,6:00.0,,Defensive rebound by L. James,37,44
168,2,5:49.0,,K. Love makes 2-pt hook shot from 6 ft (assist by K. Irving),37,46
169,2,5:45.0,Minnesota full timeout,,37,46
170,2,5:45.0,G. Dieng enters the game for M. Williams,,37,46
171,2,5:45.0,Z. LaVine enters the game for J. Adrien,,37,46
172,2,5:35.0,S. Muhammad makes 2-pt layup at rim (assist by Z. LaVine),,39,46
173,2,5:20.0,,L. James misses 2-pt layup from 1 ft (block by G. Dieng),39,46
174,2,5:19.0,Defensive rebound by T. Young,,39,46
175,2,5:15.0,T. Young misses 2-pt layup from 1 ft,,39,46
176,2,5:15.0,Offensive rebound by S. Muhammad,,39,46
177,2,5:13.0,S. Muhammad misses 2-pt jump shot from 9 ft (block by S. Marion),,39,46
178,2,5:12.0,,Defensive rebound by S. Marion,39,46
179,2,5:09.0,,L. James makes 2-pt jump shot from 3 ft (assist by S. Marion),39,48
180,2,4:47.0,T. Young misses 2-pt layup from 2 ft (block by S. Marion),,39,48
181,2,4:47.0,Offensive rebound by S. Muhammad,,39,48
182,2,4:47.0,Shooting foul by A. Varejão (drawn by S. Muhammad),,39,48
183,2,4:47.0,S. Muhammad makes free throw 1 of 2,,40,48
184,2,4:47.0,S. Muhammad makes free throw 2 of 2,,41,48
185,2,4:36.0,,L. James misses 2-pt layup from 1 ft,41,48
186,2,4:34.0,,Offensive rebound by A. Varejão,41,48
187,2,4:34.0,,A. Varejão misses 2-pt tip-in at rim,41,48
188,2,4:31.0,,Offensive rebound by A. Varejão,41,48
189,2,4:31.0,,A. Varejão makes 2-pt layup at rim,41,50
190,2,4:09.0,A. Wiggins makes 3-pt jump shot from 25 ft (assist by G. Dieng),,44,50
191,2,3:53.0,,K. Irving misses 2-pt jump shot from 5 ft,44,50
192,2,3:51.0,Defensive rebound by S. Muhammad,,44,50
193,2,3:44.0,G. Dieng makes 2-pt layup at rim (assist by Z. LaVine),,46,50
194,2,3:36.0,,Turnover by K. Irving (bad pass; steal by Z. LaVine),46,50
195,2,3:18.0,T. Young misses 2-pt jump shot from 9 ft,,46,50
196,2,3:15.0,Offensive rebound by T. Young,,46,50
197,2,3:14.0,T. Young misses 2-pt layup at rim,,46,50
198,2,3:12.0,Offensive rebound by T. Young,,46,50
199,2,3:12.0,T. Young makes 2-pt jump shot from 5 ft,,48,50
200,2,3:12.0,,Cleveland full timeout,48,50
201,2,3:12.0,,D. Waiters enters the game for S. Marion,48,50
202,2,3:01.0,,L. James makes 2-pt layup at rim,48,52
203,2,2:46.0,,T. Thompson enters the game for K. Love,48,52
204,2,2:46.0,,S. Marion enters the game for A. Varejão,48,52
205,2,2:35.0,S. Muhammad makes 2-pt jump shot from 10 ft,,50,52
206,2,2:20.0,,S. Marion makes 2-pt jump shot from 7 ft (assist by K. Irving),50,54
207,2,2:02.0,T. Young misses 2-pt jump shot from 7 ft (block by S. Marion),,50,54
208,2,2:00.0,,Defensive rebound by T. Thompson,50,54
209,2,1:52.0,,K. Irving makes 3-pt jump shot from 25 ft (assist by L. James),50,57
210,2,1:50.0,Minnesota full timeout,,50,57
211,2,1:41.0,Z. LaVine makes 2-pt layup at rim,,52,57
212,2,1:41.0,Shooting foul by K. Irving (drawn by Z. LaVine),,52,57
213,2,1:41.0,Z. LaVine misses free throw 1 of 1,,52,57
214,2,1:37.0,Offensive rebound by G. Dieng,,52,57
215,2,1:37.0,Turnover by G. Dieng (lost ball; steal by T. Thompson),,52,57
216,2,1:30.0,,S. Marion makes 2-pt dunk at rim (assist by D. Waiters),52,59
217,2,1:08.0,Z. LaVine makes 2-pt jump shot from 14 ft (assist by S. Muhammad),,54,59
218,2,0:49.0,,L. James makes 3-pt jump shot from 25 ft,54,62
219,2,0:31.0,Z. LaVine misses 2-pt jump shot from 12 ft,,54,62
220,2,0:31.0,Offensive rebound by T. Young,,54,62
221,2,0:31.0,T. Young makes 2-pt tip-in at rim,,56,62
222,2,0:06.0,,L. James misses 3-pt jump shot from 25 ft,56,62
223,2,0:06.0,,Offensive rebound by T. Thompson,56,62
224,2,0:06.0,,T. Thompson makes 2-pt layup at rim,56,64
225,3,11:40.0,S. Muhammad makes 2-pt layup from 1 ft (assist by A. Wiggins),,58,64
226,3,11:26.0,,Personal foul by T. Young (drawn by K. Love),58,64
227,3,11:17.0,,K. Love misses 2-pt jump shot from 14 ft (block by T. Young),58,64
228,3,11:17.0,,Offensive rebound by Team,58,64
229,3,11:17.0,,S. Marion enters the game for K. Love,58,64
230,3,11:12.0,,L. James misses 2-pt jump shot from 17 ft,58,64
231,3,11:09.0,Defensive rebound by G. Dieng,,58,64
232,3,10:55.0,G. Dieng makes 2-pt dunk at rim (assist by S. Muhammad),,60,64
233,3,10:42.0,Violation by G. Dieng (kicked ball),,60,64
234,3,10:34.0,,Turnover by K. Irving (bad pass; steal by S. Muhammad),60,64
235,3,10:21.0,Turnover by Z. LaVine (lost ball; steal by K. Irving),,60,64
236,3,10:18.0,,Turnover by K. Irving (lost ball; steal by A. Wiggins),60,64
237,3,10:15.0,Turnover by A. Wiggins (bad pass; steal by L. James),,60,64
238,3,10:10.0,,S. Marion misses 2-pt layup at rim (block by T. Young),60,64
239,3,10:10.0,,Offensive rebound by Team,60,64
240,3,10:03.0,,Shooting block foul by G. Dieng (drawn by L. James),60,64
241,3,10:03.0,,L. James makes free throw 1 of 2,60,65
242,3,10:03.0,,L. James makes free throw 2 of 2,60,66
243,3,9:47.0,G. Dieng makes 2-pt jump shot from 18 ft,,62,66
244,3,9:38.0,,K. Irving makes 2-pt jump shot from 20 ft,62,68
245,3,9:28.0,Personal foul by L. James (drawn by S. Muhammad),,62,68
246,3,9:18.0,A. Wiggins makes 2-pt layup from 1 ft (assist by T. Young),,64,68
247,3,9:07.0,,Turnover by L. James (bad pass; steal by Z. LaVine),64,68
248,3,9:01.0,A. Wiggins misses 2-pt dunk at rim,,64,68
249,3,9:01.0,Offensive rebound by Team,,64,68
250,3,9:01.0,Turnover by A. Wiggins (illegal assist),,64,68
251,3,8:46.0,,K. Irving makes 2-pt layup at rim,64,70
252,3,8:29.0,G. Dieng makes 2-pt layup at rim (assist by A. Wiggins),,66,70
253,3,8:08.0,,K. Irving makes 2-pt jump shot from 10 ft,66,72
254,3,7:45.0,G. Dieng misses 2-pt jump shot from 16 ft,,66,72
255,3,7:45.0,Offensive rebound by Team,,66,72
256,3,7:45.0,,Loose ball foul by L. James (drawn by S. Muhammad),66,72
257,3,7:40.0,Turnover by Z. LaVine (bad pass),,66,72
258,3,7:34.0,,M. Miller misses 3-pt jump shot from 23 ft,66,72
259,3,7:33.0,Defensive rebound by G. Dieng,,66,72
260,3,7:26.0,A. Wiggins makes 3-pt jump shot from 26 ft,,69,72
261,3,7:24.0,,Cleveland full timeout,69,72
262,3,7:24.0,,K. Love enters the game for A. Varejão,69,72
263,3,7:24.0,,T. Thompson enters the game for M. Miller,69,72
264,3,7:15.0,,Turnover by K. Love (bad pass; steal by T. Young),69,72
265,3,6:56.0,A. Wiggins makes 2-pt dunk at rim (assist by Z. LaVine),,71,72
266,3,6:38.0,,L. James makes 3-pt jump shot from 25 ft,71,75
267,3,6:14.0,G. Dieng misses 2-pt jump shot from 8 ft,,71,75
268,3,6:14.0,,Defensive rebound by Team,71,75
269,3,6:14.0,Loose ball foul by S. Muhammad (drawn by L. James),,71,75
270,3,5:54.0,,Personal foul by Z. LaVine (drawn by K. Irving),71,75
271,3,5:54.0,M. Williams enters the game for Z. LaVine,,71,75
272,3,5:51.0,,K. Irving makes 3-pt jump shot from 24 ft (assist by L. James),71,78
273,3,5:33.0,Turnover by A. Wiggins (traveling),,71,78
274,3,5:13.0,,Turnover by T. Thompson (3 sec),71,78
275,3,5:01.0,T. Young makes 2-pt jump shot from 12 ft (assist by M. Williams),,73,78
276,3,4:54.0,,Turnover by K. Irving (bad pass; steal by T. Young),73,78
277,3,4:48.0,A. Wiggins misses 2-pt jump shot from 2 ft (block by L. James),,73,78
278,3,4:47.0,Offensive rebound by S. Muhammad,,73,78
279,3,4:46.0,,Violation by T. Thompson (def goaltending),73,78
280,3,4:46.0,S. Muhammad makes 2-pt jump shot from 5 ft,,75,78
281,3,4:21.0,,S. Marion makes 2-pt jump shot from 6 ft (assist by K. Love),75,80
282,3,4:05.0,S. Muhammad makes 2-pt dunk at rim (assist by M. Williams),,77,80
283,3,3:54.0,,K. Irving misses 3-pt jump shot from 26 ft,77,80
284,3,3:53.0,Defensive rebound by A. Wiggins,,77,80
285,3,3:35.0,Shooting foul by S. Marion (drawn by T. Young),,77,80
286,3,3:35.0,T. Young makes free throw 1 of 2,,78,80
287,3,3:35.0,C. Budinger enters the game for S. Muhammad,,78,80
288,3,3:35.0,T. Young misses free throw 2 of 2,,78,80
289,3,3:34.0,,Defensive rebound by K. Love,78,80
290,3,3:12.0,,K. Irving misses 3-pt jump shot from 23 ft,78,80
291,3,3:11.0,,Offensive rebound by S. Marion,78,80
292,3,3:10.0,Violation by G. Dieng (def goaltending),,78,80
293,3,3:10.0,,S. Marion makes 2-pt hook shot from 5 ft,78,82
294,3,2:57.0,Turnover by G. Dieng (traveling),,78,82
295,3,2:57.0,Minnesota full timeout,,78,82
296,3,2:57.0,A. Bennett enters the game for T. Young,,78,82
297,3,2:57.0,,D. Waiters enters the game for S. Marion,78,82
298,3,2:41.0,,K. Irving makes 2-pt jump shot from 16 ft,78,84
299,3,2:30.0,,Offensive charge foul by A. Bennett (drawn by L. James),78,84
300,3,2:30.0,Turnover by A. Bennett (offensive foul),,78,84
301,3,2:15.0,,T. Thompson misses 2-pt dunk at rim (block by A. Wiggins),78,84
302,3,2:11.0,Defensive rebound by C. Budinger,,78,84
303,3,2:03.0,Turnover by A. Bennett (lost ball; steal by K. Irving),,78,84
304,3,1:57.0,,Shooting foul by C. Budinger (drawn by K. Love),78,84
305,3,1:57.0,,K. Love makes free throw 1 of 2,78,85
306,3,1:57.0,,M. Dellavedova enters the game for K. Irving,78,85
307,3,1:57.0,,K. Love makes free throw 2 of 2,78,86
308,3,1:43.0,A. Wiggins misses 2-pt jump shot from 16 ft,,78,86
309,3,1:42.0,,Defensive rebound by D. Waiters,78,86
310,3,1:32.0,,L. James makes 3-pt jump shot from 30 ft (assist by D. Waiters),78,89
311,3,1:19.0,C. Budinger misses 2-pt jump shot from 16 ft,,78,89
312,3,1:19.0,,Defensive rebound by Team,78,89
313,3,1:19.0,Loose ball foul by A. Bennett (drawn by K. Love),,78,89
314,3,1:19.0,,K. Love makes free throw 1 of 2,78,90
315,3,1:19.0,,K. Love makes free throw 2 of 2,78,91
316,3,1:01.0,Turnover by M. Williams (bad pass; steal by M. Dellavedova),,78,91
317,3,0:58.0,,D. Waiters makes 2-pt layup at rim,78,93
318,3,0:48.0,M. Williams misses 3-pt jump shot from 26 ft,,78,93
319,3,0:46.0,,Defensive rebound by K. Love,78,93
320,3,0:38.0,,L. James misses 3-pt jump shot from 32 ft,78,93
321,3,0:37.0,Defensive rebound by C. Budinger,,78,93
322,3,0:35.0,Shooting block foul by L. James (drawn by A. Wiggins),,78,93
323,3,0:35.0,A. Wiggins makes free throw 1 of 2,,79,93
324,3,0:35.0,A. Wiggins misses free throw 2 of 2,,79,93
325,3,0:34.0,,Defensive rebound by T. Thompson,79,93
326,3,0:17.0,,D. Waiters makes 3-pt jump shot from 25 ft,79,96
327,3,0:01.0,Turnover by C. Budinger (traveling),,79,96
328,3,0:00.0,,M. Dellavedova misses 3-pt jump shot from 34 ft,79,96
329,3,0:00.0,,Offensive rebound by Team,79,96
330,4,11:49.0,,K. Love makes 2-pt layup at rim (assist by M. Dellavedova),79,98
331,4,11:49.0,,Shooting foul by A. Bennett (drawn by K. Love),79,98
332,4,11:49.0,T. Young enters the game for A. Bennett,,79,98
333,4,11:49.0,S. Muhammad enters the game for A. Wiggins,,79,98
334,4,11:49.0,,K. Love makes free throw 1 of 1,79,99
335,4,11:37.0,M. Williams misses 3-pt jump shot from 26 ft,,79,99
336,4,11:35.0,,Defensive rebound by K. Love,79,99
337,4,11:22.0,,L. James misses 3-pt jump shot from 25 ft,79,99
338,4,11:21.0,Defensive rebound by G. Dieng,,79,99
339,4,11:04.0,T. Young misses 2-pt jump shot from 10 ft,,79,99
340,4,11:02.0,,Defensive rebound by K. Love,79,99
341,4,11:01.0,,Turnover by K. Love (lost ball; steal by T. Young),79,99
342,4,11:00.0,M. Williams makes 2-pt layup from 2 ft,,81,99
343,4,10:55.0,,Turnover by D. Waiters (bad pass; steal by M. Williams),81,99
344,4,10:46.0,C. Budinger misses 3-pt jump shot from 23 ft,,81,99
345,4,10:46.0,Offensive rebound by Team,,81,99
346,4,10:46.0,,Loose ball foul by M. Dellavedova (drawn by T. Young),81,99
347,4,10:45.0,,K. Irving enters the game for L. James,81,99
348,4,10:36.0,G. Dieng makes 2-pt layup at rim (assist by M. Williams),,83,99
349,4,10:15.0,,T. Thompson misses 2-pt layup at rim,83,99
350,4,10:13.0,,Offensive rebound by K. Love,83,99
351,4,10:10.0,,K. Love misses 2-pt layup from 1 ft (block by G. Dieng),83,99
352,4,10:10.0,Defensive rebound by C. Budinger,,83,99
353,4,10:10.0,Shooting foul by M. Dellavedova (drawn by C. Budinger),,83,99
354,4,10:10.0,C. Budinger makes free throw 1 of 2,,84,99
355,4,10:10.0,C. Budinger makes free throw 2 of 2,,85,99
356,4,9:46.0,,D. Waiters misses 2-pt jump shot from 12 ft (block by M. Williams),85,99
357,4,9:44.0,Defensive rebound by M. Williams,,85,99
358,4,9:43.0,Shooting foul by M. Dellavedova (drawn by S. Muhammad),,85,99
359,4,9:43.0,S. Muhammad misses free throw 1 of 2,,85,99
360,4,9:43.0,Offensive rebound by Team,,85,99
361,4,9:43.0,S. Muhammad makes free throw 2 of 2,,86,99
362,4,9:23.0,,K. Irving makes 2-pt jump shot from 3 ft (assist by M. Dellavedova),86,101
363,4,9:12.0,G. Dieng misses 2-pt jump shot from 11 ft,,86,101
364,4,9:10.0,Offensive rebound by S. Muhammad,,86,101
365,4,9:08.0,S. Muhammad misses 2-pt layup at rim,,86,101
366,4,9:07.0,Offensive rebound by S. Muhammad,,86,101
367,4,9:07.0,S. Muhammad makes 2-pt layup at rim,,88,101
368,4,8:52.0,,D. Waiters misses 3-pt jump shot from 23 ft,88,101
369,4,8:51.0,Defensive rebound by T. Young,,88,101
370,4,8:47.0,Official timeout,,88,101
371,4,8:47.0,J. Adrien enters the game for G. Dieng,,88,101
372,4,8:35.0,M. Williams misses 2-pt jump shot from 18 ft,,88,101
373,4,8:34.0,,Defensive rebound by Team,88,101
374,4,8:34.0,Loose ball foul by S. Muhammad (drawn by D. Waiters),,88,101
375,4,8:21.0,,M. Dellavedova misses 3-pt jump shot from 24 ft,88,101
376,4,8:19.0,Defensive rebound by C. Budinger,,88,101
377,4,8:12.0,Turnover by M. Williams (bad pass; steal by K. Irving),,88,101
378,4,8:10.0,,Shooting foul by J. Adrien (drawn by D. Waiters),88,101
379,4,8:10.0,,D. Waiters makes free throw 1 of 2,88,102
380,4,8:10.0,A. Wiggins enters the game for C. Budinger,,88,102
381,4,8:10.0,,D. Waiters misses free throw 2 of 2,88,102
382,4,8:09.0,Defensive rebound by J. Adrien,,88,102
383,4,8:01.0,Personal foul by K. Irving (drawn by A. Wiggins),,88,102
384,4,7:52.0,A. Wiggins makes 2-pt layup from 1 ft,,90,102
385,4,7:31.0,,K. Irving makes 2-pt jump shot from 5 ft,90,104
386,4,7:18.0,Shooting foul by K. Irving (drawn by A. Wiggins),,90,104
387,4,7:18.0,A. Wiggins makes free throw 1 of 2,,91,104
388,4,7:18.0,,S. Marion enters the game for M. Dellavedova,91,104
389,4,7:18.0,Z. LaVine enters the game for M. Williams,,91,104
