,QUARTER,TIME_REMAINING,UTAH_ACTION,HOUSTON_ACTION,UTAH_SCORE,HOUSTON_SCORE
157,2,7:12.0,B. Cotton misses 2-pt jump shot from 10 ft,,24,39
158,2,7:09.0,,Defensive rebound by P. Prigioni,24,39
159,2,7:09.0,,Personal foul by B. Cotton (drawn by P. Prigioni),24,39
160,2,7:09.0,,C. Capela enters the game for D. Howard,24,39
161,2,7:09.0,J. Cooley enters the game for R. Gobert,,24,39
162,2,6:57.0,,C. Brewer misses 3-pt jump shot from 22 ft,24,39
163,2,6:56.0,Defensive rebound by R. Hood,,24,39
164,2,6:47.0,Turnover by R. Hood (bad pass; steal by P. Prigioni),,24,39
165,2,6:40.0,,C. Brewer makes 2-pt layup from 2 ft (assist by T. Ariza),24,41
166,2,6:16.0,J. Ingles misses 3-pt jump shot from 25 ft,,24,41
167,2,6:14.0,,Defensive rebound by C. Brewer,24,41
168,2,6:08.0,,J. Smith makes 3-pt jump shot from 24 ft (assist by C. Brewer),24,44
169,2,5:42.0,R. Hood misses 2-pt layup from 2 ft,,24,44
170,2,5:39.0,Offensive rebound by J. Cooley,,24,44
171,2,5:38.0,J. Cooley misses 2-pt layup from 2 ft,,24,44
172,2,5:37.0,,Defensive rebound by C. Brewer,24,44
173,2,5:30.0,,T. Ariza misses 3-pt jump shot from 22 ft,24,44
174,2,5:29.0,Defensive rebound by B. Cotton,,24,44
175,2,5:21.0,B. Cotton misses 2-pt jump shot from 10 ft,,24,44
176,2,5:19.0,Offensive rebound by J. Cooley,,24,44
177,2,5:19.0,J. Cooley makes 2-pt tip-in at rim,,26,44
178,2,5:05.0,,Shooting foul by J. Cooley (drawn by J. Smith),26,44
179,2,5:05.0,,Houston full timeout,26,44
180,2,5:05.0,,T. Jones enters the game for T. Ariza,26,44
181,2,5:05.0,,J. Harden enters the game for C. Capela,26,44
182,2,5:05.0,,J. Terry enters the game for P. Prigioni,26,44
183,2,5:05.0,T. Burke enters the game for J. Ingles,,26,44
184,2,5:05.0,D. Exum enters the game for C. Johnson,,26,44
185,2,5:05.0,J. Evans enters the game for B. Cotton,,26,44
186,2,5:05.0,,J. Smith misses free throw 1 of 2,26,44
187,2,5:05.0,,Offensive rebound by Team,26,44
188,2,5:05.0,,J. Smith makes free throw 2 of 2,26,45
189,2,4:44.0,R. Hood misses 2-pt jump shot from 7 ft (block by C. Brewer),,26,45
190,2,4:44.0,Offensive rebound by Team,,26,45
191,2,4:42.0,J. Cooley misses 2-pt jump shot from 20 ft (block by J. Smith),,26,45
192,2,4:42.0,Offensive rebound by Team,,26,45
193,2,4:40.0,J. Evans misses 2-pt layup from 2 ft,,26,45
194,2,4:38.0,Offensive rebound by J. Evans,,26,45
195,2,4:38.0,J. Evans makes 2-pt layup from 1 ft,,28,45
196,2,4:25.0,,Turnover by T. Jones (offensive goaltending),28,45
197,2,4:12.0,T. Burke misses 3-pt jump shot from 24 ft,,28,45
198,2,4:11.0,,Defensive rebound by J. Harden,28,45
199,2,4:05.0,,Turnover by J. Smith (bad pass; steal by T. Burke),28,45
200,2,4:00.0,T. Burke misses 2-pt jump shot from 7 ft (block by J. Harden),,28,45
201,2,3:58.0,,Defensive rebound by J. Terry,28,45
202,2,3:56.0,,Shooting foul by R. Hood (drawn by C. Brewer),28,45
203,2,3:56.0,,C. Brewer makes free throw 1 of 2,28,46
204,2,3:56.0,C. Johnson enters the game for R. Hood,,28,46
205,2,3:56.0,R. Gobert enters the game for J. Cooley,,28,46
206,2,3:56.0,,C. Brewer makes free throw 2 of 2,28,47
207,2,3:40.0,D. Exum makes 2-pt jump shot from 16 ft,,30,47
208,2,3:29.0,,T. Jones makes 3-pt jump shot from 25 ft (assist by J. Smith),30,50
209,2,3:07.0,J. Evans misses 3-pt jump shot from 25 ft,,30,50
210,2,3:06.0,,Defensive rebound by J. Harden,30,50
211,2,3:00.0,,J. Harden makes 3-pt jump shot from 25 ft,30,53
212,2,2:54.0,Turnover by R. Gobert (bad pass; steal by C. Brewer),,30,53
213,2,2:50.0,,C. Brewer misses 2-pt jump shot from 4 ft,30,53
214,2,2:50.0,Defensive rebound by T. Burke,,30,53
215,2,2:46.0,C. Johnson misses 3-pt jump shot from 24 ft (block by T. Jones),,30,53
216,2,2:44.0,Offensive rebound by J. Evans,,30,53
217,2,2:43.0,J. Evans misses 2-pt layup at rim (block by J. Smith),,30,53
218,2,2:41.0,,Defensive rebound by J. Harden,30,53
219,2,2:41.0,,C. Brewer makes 2-pt dunk at rim (assist by J. Harden),30,55
220,2,2:41.0,Utah full timeout,,30,55
221,2,2:41.0,,Houston full timeout,30,55
222,2,2:41.0,,D. Howard enters the game for J. Smith,30,55
223,2,2:24.0,T. Burke misses 3-pt jump shot from 23 ft,,30,55
224,2,2:23.0,,Defensive rebound by J. Harden,30,55
225,2,2:19.0,,T. Jones makes 2-pt dunk at rim (assist by J. Harden),30,57
226,2,2:06.0,C. Johnson misses 3-pt jump shot from 23 ft,,30,57
227,2,2:05.0,,Defensive rebound by J. Terry,30,57
228,2,2:01.0,,C. Brewer makes 2-pt layup from 1 ft (assist by J. Terry),30,59
229,2,1:46.0,Turnover by D. Exum (bad pass),,30,59
230,2,1:31.0,,J. Terry makes 3-pt jump shot from 22 ft (assist by J. Harden),30,62
231,2,1:18.0,T. Burke misses 2-pt jump shot from 8 ft,,30,62
232,2,1:17.0,,Defensive rebound by Team,30,62
233,2,1:17.0,E. Millsap enters the game for D. Exum,,30,62
234,2,1:03.0,,Turnover by J. Harden (bad pass; steal by J. Evans),30,62
235,2,0:59.0,E. Millsap makes 2-pt dunk at rim (assist by T. Burke),,32,62
236,2,0:50.0,,Turnover by D. Howard (bad pass; steal by T. Burke),32,62
237,2,0:45.0,C. Johnson makes 2-pt jump shot from 3 ft (assist by E. Millsap),,34,62
238,2,0:28.0,,J. Harden misses 2-pt jump shot from 8 ft (block by R. Gobert),34,62
239,2,0:26.0,Defensive rebound by E. Millsap,,34,62
240,2,0:23.0,Shooting foul by T. Jones (drawn by J. Evans),,34,62
241,2,0:23.0,J. Evans misses free throw 1 of 2,,34,62
242,2,0:23.0,Offensive rebound by Team,,34,62
243,2,0:23.0,J. Evans makes free throw 2 of 2,,35,62
244,2,0:01.0,,J. Harden makes 3-pt jump shot from 24 ft,35,65
245,2,0:01.0,Turnover by R. Gobert (bad pass; steal by C. Brewer),,35,65
246,2,0:00.0,,C. Brewer misses 2-pt jump shot from 13 ft,35,65
247,2,0:00.0,,Offensive rebound by Team,35,65
248,3,11:40.0,J. Evans misses 2-pt jump shot from 19 ft,,35,65
249,3,11:39.0,,Defensive rebound by D. Howard,35,65
250,3,11:21.0,,J. Harden misses 3-pt jump shot from 25 ft,35,65
251,3,11:20.0,Defensive rebound by R. Gobert,,35,65
252,3,11:11.0,R. Gobert makes 2-pt dunk at rim (assist by J. Ingles),,37,65
253,3,10:48.0,,T. Ariza misses 3-pt jump shot from 25 ft,37,65
254,3,10:47.0,Defensive rebound by D. Exum,,37,65
255,3,10:37.0,J. Evans misses 2-pt jump shot from 19 ft,,37,65
256,3,10:36.0,,Defensive rebound by T. Ariza,37,65
257,3,10:20.0,,Turnover by J. Harden (bad pass; steal by J. Ingles),37,65
258,3,10:17.0,R. Hood makes 2-pt dunk at rim (assist by J. Ingles),,39,65
259,3,9:54.0,,J. Terry makes 3-pt jump shot from 22 ft (assist by T. Ariza),39,68
260,3,9:36.0,Shooting foul by T. Jones (drawn by R. Gobert),,39,68
261,3,9:36.0,R. Gobert makes free throw 1 of 2,,40,68
262,3,9:36.0,R. Gobert makes free throw 2 of 2,,41,68
263,3,9:28.0,,Turnover by J. Harden (bad pass),41,68
264,3,9:18.0,Turnover by D. Exum (bad pass; steal by J. Harden),,41,68
265,3,9:16.0,,Turnover by J. Harden (bad pass),41,68
266,3,9:04.0,D. Exum misses 2-pt jump shot from 17 ft,,41,68
267,3,9:02.0,,Defensive rebound by J. Harden,41,68
268,3,8:53.0,,D. Howard makes 2-pt layup from 3 ft (assist by T. Jones),41,70
269,3,8:35.0,J. Ingles misses 3-pt jump shot from 24 ft,,41,70
270,3,8:34.0,,Defensive rebound by D. Howard,41,70
271,3,8:18.0,,T. Jones makes 2-pt layup from 2 ft (assist by J. Harden),41,72
272,3,7:58.0,R. Hood makes 3-pt jump shot from 24 ft (assist by J. Evans),,44,72
273,3,7:43.0,,Shooting foul by J. Evans (drawn by D. Howard),44,72
274,3,7:43.0,,D. Howard makes free throw 1 of 2,44,73
275,3,7:43.0,T. Burke enters the game for D. Exum,,44,73
276,3,7:43.0,G. Jerrett enters the game for J. Evans,,44,73
277,3,7:43.0,,D. Howard misses free throw 2 of 2,44,73
278,3,7:43.0,Defensive rebound by R. Gobert,,44,73
279,3,7:21.0,J. Ingles misses 2-pt jump shot from 5 ft,,44,73
280,3,7:20.0,Offensive rebound by R. Gobert,,44,73
281,3,7:20.0,R. Gobert makes 2-pt dunk at rim,,46,73
282,3,7:10.0,,Shooting foul by J. Ingles (drawn by T. Ariza),46,73
283,3,7:10.0,,T. Ariza misses free throw 1 of 2,46,73
284,3,7:10.0,,Offensive rebound by Team,46,73
285,3,7:10.0,,T. Ariza makes free throw 2 of 2,46,74
286,3,6:48.0,Turnover by J. Ingles (bad pass; steal by J. Terry),,46,74
287,3,6:41.0,,T. Jones makes 2-pt layup from 2 ft,46,76
288,3,6:19.0,R. Gobert misses 2-pt jump shot from 4 ft (block by T. Jones),,46,76
289,3,6:18.0,,Defensive rebound by J. Harden,46,76
290,3,6:14.0,,J. Terry makes 3-pt jump shot from 24 ft (assist by J. Harden),46,79
291,3,5:54.0,J. Ingles misses 2-pt jump shot from 21 ft,,46,79
292,3,5:53.0,,Defensive rebound by J. Harden,46,79
293,3,5:43.0,,D. Howard makes 2-pt dunk at rim (assist by T. Jones),46,81
294,3,5:43.0,Utah full timeout,,46,81
295,3,5:43.0,E. Millsap enters the game for J. Ingles,,46,81
296,3,5:24.0,R. Hood misses 3-pt jump shot from 25 ft,,46,81
297,3,5:22.0,Offensive rebound by Team,,46,81
298,3,5:09.0,T. Burke misses 3-pt jump shot from 27 ft,,46,81
299,3,5:09.0,,Defensive rebound by D. Howard,46,81
300,3,4:54.0,,Turnover by J. Harden (bad pass; steal by R. Hood),46,81
301,3,4:54.0,,Loose ball foul by J. Harden (drawn by R. Hood),46,81
302,3,4:39.0,T. Burke misses 3-pt jump shot from 24 ft,,46,81
303,3,4:38.0,,Defensive rebound by J. Harden,46,81
304,3,4:34.0,,Shooting foul by R. Hood (drawn by T. Jones),46,81
305,3,4:34.0,,T. Jones makes free throw 1 of 2,46,82
306,3,4:34.0,,C. Capela enters the game for D. Howard,46,82
307,3,4:34.0,,T. Jones misses free throw 2 of 2,46,82
308,3,4:34.0,Defensive rebound by E. Millsap,,46,82
309,3,4:31.0,Personal foul by J. Terry (drawn by E. Millsap),,46,82
310,3,4:20.0,T. Burke makes 3-pt jump shot from 23 ft (assist by R. Hood),,49,82
311,3,4:05.0,,Shooting foul by G. Jerrett (drawn by T. Jones),49,82
312,3,4:05.0,,T. Jones makes free throw 1 of 2,49,83
313,3,4:05.0,,P. Prigioni enters the game for J. Terry,49,83
314,3,4:05.0,,C. Brewer enters the game for T. Ariza,49,83
315,3,4:05.0,C. Johnson enters the game for R. Hood,,49,83
316,3,4:05.0,,T. Jones misses free throw 2 of 2,49,83
317,3,4:04.0,Defensive rebound by G. Jerrett,,49,83
318,3,3:52.0,Personal foul by C. Capela (drawn by R. Gobert),,49,83
319,3,3:52.0,,J. Smith enters the game for T. Jones,49,83
320,3,3:52.0,B. Cotton enters the game for G. Jerrett,,49,83
321,3,3:45.0,T. Burke misses 2-pt jump shot from 19 ft,,49,83
322,3,3:44.0,,Defensive rebound by P. Prigioni,49,83
323,3,3:28.0,,Personal foul by C. Johnson (drawn by J. Harden),49,83
324,3,3:28.0,,J. Harden makes free throw 1 of 2,49,84
325,3,3:28.0,J. Cooley enters the game for R. Gobert,,49,84
326,3,3:28.0,,J. Harden makes free throw 2 of 2,49,85
327,3,3:15.0,E. Millsap misses 2-pt layup from 3 ft (block by C. Capela),,49,85
328,3,3:13.0,,Defensive rebound by J. Harden,49,85
329,3,3:07.0,,J. Smith misses 3-pt jump shot from 24 ft,49,85
330,3,3:06.0,Defensive rebound by B. Cotton,,49,85
331,3,2:58.0,Shooting foul by C. Capela (drawn by J. Cooley),,49,85
332,3,2:58.0,,Houston full timeout,49,85
333,3,2:58.0,J. Cooley misses free throw 1 of 2,,49,85
334,3,2:58.0,Offensive rebound by Team,,49,85
335,3,2:58.0,J. Cooley misses free throw 2 of 2,,49,85
336,3,2:58.0,Offensive rebound by J. Cooley,,49,85
337,3,2:54.0,Shooting block foul by C. Capela (drawn by E. Millsap),,49,85
338,3,2:54.0,E. Millsap misses free throw 1 of 2,,49,85
339,3,2:54.0,Offensive rebound by Team,,49,85
340,3,2:54.0,E. Millsap makes free throw 2 of 2,,50,85
341,3,2:36.0,,C. Capela makes 2-pt dunk at rim (assist by J. Harden),50,87
342,3,2:25.0,T. Burke misses 2-pt jump shot from 22 ft,,50,87
343,3,2:23.0,,Defensive rebound by J. Harden,50,87
344,3,2:20.0,,C. Brewer makes 2-pt layup from 1 ft (assist by J. Harden),50,89
345,3,2:10.0,J. Cooley makes 2-pt layup at rim (assist by E. Millsap),,52,89
346,3,1:50.0,,C. Brewer makes 2-pt dunk at rim (assist by J. Harden),52,91
347,3,1:38.0,J. Cooley makes 2-pt layup from 2 ft (assist by T. Burke),,54,91
348,3,1:38.0,Shooting foul by J. Smith (drawn by J. Cooley),,54,91
349,3,1:38.0,,J. Dorsey enters the game for C. Capela,54,91
350,3,1:38.0,,N. Johnson enters the game for J. Harden,54,91
351,3,1:38.0,J. Cooley makes free throw 1 of 1,,55,91
352,3,1:19.0,,C. Brewer misses 2-pt jump shot from 15 ft,55,91
353,3,1:17.0,Defensive rebound by E. Millsap,,55,91
354,3,1:11.0,C. Johnson makes 3-pt jump shot from 23 ft (assist by T. Burke),,58,91
355,3,0:51.0,,J. Smith misses 2-pt jump shot from 18 ft,58,91
356,3,0:50.0,Defensive rebound by C. Johnson,,58,91
357,3,0:38.0,C. Johnson makes 2-pt layup at rim (assist by E. Millsap),,60,91
358,3,0:21.0,,P. Prigioni makes 2-pt jump shot from 12 ft,60,93
359,3,0:03.0,Turnover by B. Cotton (lost ball),,60,93
360,3,0:00.0,,C. Brewer misses 3-pt jump shot from 46 ft,60,93
361,3,0:00.0,,Offensive rebound by Team,60,93
362,4,11:45.0,,Turnover by C. Brewer (bad pass; steal by C. Johnson),60,93
363,4,11:44.0,Personal foul by P. Prigioni (drawn by C. Johnson),,60,93
364,4,11:32.0,B. Cotton misses 2-pt jump shot from 22 ft,,60,93
365,4,11:30.0,,Defensive rebound by J. Dorsey,60,93
366,4,11:13.0,,N. Johnson misses 2-pt jump shot from 3 ft,60,93
367,4,11:13.0,Defensive rebound by J. Cooley,,60,93
368,4,11:13.0,Personal foul by N. Johnson (drawn by J. Cooley),,60,93
369,4,11:00.0,B. Cotton makes 2-pt jump shot from 9 ft (assist by E. Millsap),,62,93
370,4,10:48.0,,Turnover by P. Prigioni (lost ball; steal by E. Millsap),62,93
371,4,10:43.0,C. Johnson makes 2-pt layup from 2 ft (assist by E. Millsap),,64,93
372,4,10:35.0,,C. Brewer misses 2-pt jump shot from 8 ft,64,93
373,4,10:33.0,Defensive rebound by J. Evans,,64,93
374,4,10:33.0,C. Johnson misses 3-pt jump shot from 24 ft,,64,93
375,4,10:33.0,,Defensive rebound by J. Dorsey,64,93
376,4,10:17.0,,Turnover by K. Papanikolaou (bad pass; steal by J. Cooley),64,93
377,4,10:08.0,Turnover by B. Cotton (bad pass; steal by C. Brewer),,64,93
378,4,10:03.0,,J. Dorsey makes 2-pt dunk at rim (assist by C. Brewer),64,95
379,4,9:46.0,J. Evans makes 2-pt dunk at rim (assist by E. Millsap),,66,95
380,4,9:32.0,,K. Papanikolaou misses 3-pt jump shot from 25 ft,66,95
381,4,9:31.0,Defensive rebound by J. Cooley,,66,95
382,4,9:22.0,B. Cotton misses 2-pt jump shot from 17 ft,,66,95
383,4,9:20.0,,Defensive rebound by N. Johnson,66,95
384,4,9:13.0,,Turnover by K. Papanikolaou (bad pass; steal by J. Evans),66,95
385,4,9:06.0,E. Millsap misses 2-pt layup from 1 ft,,66,95
386,4,9:04.0,Offensive rebound by J. Evans,,66,95
387,4,9:04.0,J. Evans makes 2-pt layup from 1 ft,,68,95
388,4,8:51.0,,P. Prigioni makes 3-pt jump shot from 26 ft,68,98
389,4,8:47.0,Utah full timeout,,68,98
