,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,LA CLIPPERS_ACTION,SAN ANTONIO_SCORE,LA CLIPPERS_SCORE
41,1,5:50.0,,B. Griffin makes 2-pt dunk at rim (assist by J. Redick),8,12
42,1,5:50.0,San Antonio full timeout,,8,12
43,1,5:50.0,,M. Barnes enters the game for J. Crawford,8,12
44,1,5:50.0,M. Ginóbili enters the game for D. Green,,8,12
45,1,5:34.0,M. Bonner misses 2-pt hook shot from 7 ft (block by D. Jordan),,8,12
46,1,5:34.0,Offensive rebound by Team,,8,12
47,1,5:34.0,B. Diaw enters the game for M. Bonner,,8,12
48,1,5:31.0,M. Ginóbili misses 2-pt jump shot from 14 ft,,8,12
49,1,5:30.0,,Defensive rebound by B. Griffin,8,12
50,1,5:13.0,,M. Barnes misses 3-pt jump shot from 25 ft,8,12
51,1,5:12.0,Defensive rebound by B. Diaw,,8,12
52,1,5:04.0,B. Diaw misses 3-pt jump shot from 25 ft,,8,12
53,1,5:02.0,,Defensive rebound by C. Paul,8,12
54,1,4:48.0,,C. Paul makes 2-pt jump shot from 11 ft,8,14
55,1,4:32.0,C. Joseph enters the game for T. Parker,,8,14
56,1,4:23.0,B. Diaw misses 2-pt jump shot from 19 ft,,8,14
57,1,4:21.0,,Defensive rebound by J. Redick,8,14
58,1,4:17.0,,Turnover by C. Paul (bad pass),8,14
59,1,4:05.0,B. Diaw makes 2-pt layup from 3 ft (assist by T. Duncan),,10,14
60,1,3:51.0,,C. Paul misses 3-pt jump shot from 25 ft,10,14
61,1,3:49.0,Defensive rebound by M. Ginóbili,,10,14
62,1,3:42.0,T. Duncan misses 2-pt jump shot from 17 ft,,10,14
63,1,3:39.0,Offensive rebound by K. Leonard,,10,14
64,1,3:35.0,Personal foul by B. Griffin (drawn by T. Duncan),,10,14
65,1,3:35.0,T. Duncan makes free throw 1 of 2,,11,14
66,1,3:35.0,,S. Hawes enters the game for B. Griffin,11,14
67,1,3:35.0,D. Green enters the game for K. Leonard,,11,14
68,1,3:35.0,T. Duncan makes free throw 2 of 2,,12,14
69,1,3:22.0,,J. Redick misses 3-pt jump shot from 25 ft,12,14
70,1,3:21.0,Defensive rebound by M. Ginóbili,,12,14
71,1,3:10.0,C. Joseph misses 2-pt jump shot from 11 ft,,12,14
72,1,3:08.0,,Defensive rebound by D. Jordan,12,14
73,1,2:45.0,,M. Barnes makes 3-pt jump shot from 27 ft (assist by J. Redick),12,17
74,1,2:23.0,Turnover by T. Duncan (lost ball; steal by D. Jordan),,12,17
75,1,2:22.0,,Personal foul by T. Duncan (drawn by C. Paul),12,17
76,1,2:22.0,,LA Clippers full timeout,12,17
77,1,2:22.0,,J. Crawford enters the game for J. Redick,12,17
78,1,2:22.0,A. Baynes enters the game for T. Duncan,,12,17
79,1,2:00.0,,C. Paul misses 2-pt jump shot from 19 ft,12,17
80,1,1:59.0,Defensive rebound by C. Joseph,,12,17
81,1,1:43.0,C. Joseph misses 2-pt jump shot from 10 ft,,12,17
82,1,1:37.0,,Defensive rebound by C. Paul,12,17
83,1,1:28.0,,S. Hawes makes 2-pt jump shot from 8 ft (assist by J. Crawford),12,19
84,1,1:07.0,M. Ginóbili misses 3-pt jump shot from 26 ft,,12,19
85,1,1:05.0,,Defensive rebound by S. Hawes,12,19
86,1,0:58.0,,S. Hawes misses 3-pt jump shot from 25 ft,12,19
87,1,0:57.0,Defensive rebound by D. Green,,12,19
88,1,0:43.0,D. Green misses 3-pt jump shot from 23 ft,,12,19
89,1,0:42.0,,Defensive rebound by C. Paul,12,19
90,1,0:35.0,,Shooting foul by A. Baynes (drawn by S. Hawes),12,19
91,1,0:35.0,,S. Hawes makes free throw 1 of 2,12,20
92,1,0:35.0,,J. Farmar enters the game for C. Paul,12,20
93,1,0:35.0,,H. Türkoğlu enters the game for D. Jordan,12,20
94,1,0:35.0,,S. Hawes misses free throw 2 of 2,12,20
95,1,0:33.0,Defensive rebound by A. Baynes,,12,20
96,1,0:14.0,B. Diaw makes 2-pt hook shot from 9 ft (assist by C. Joseph),,14,20
97,1,0:01.0,,M. Barnes misses 2-pt jump shot from 18 ft (block by B. Diaw),14,20
98,1,0:00.0,,Offensive rebound by Team,14,20
99,2,11:59.0,,Turnover by H. Türkoğlu (bad pass),14,20
100,2,11:38.0,B. Diaw makes 2-pt hook shot from 10 ft,,16,20
101,2,11:18.0,,S. Hawes makes 2-pt layup from 3 ft (assist by J. Farmar),16,22
102,2,10:56.0,T. Parker misses 2-pt jump shot from 16 ft,,16,22
103,2,10:55.0,,Defensive rebound by J. Crawford,16,22
104,2,10:47.0,,J. Crawford makes 2-pt layup from 3 ft,16,24
105,2,10:26.0,D. Green misses 2-pt jump shot from 18 ft,,16,24
106,2,10:25.0,,Defensive rebound by Team,16,24
107,2,10:11.0,,J. Crawford misses 2-pt jump shot from 6 ft,16,24
108,2,10:09.0,Defensive rebound by D. Green,,16,24
109,2,10:04.0,T. Parker misses 2-pt jump shot from 8 ft,,16,24
110,2,10:03.0,Offensive rebound by Team,,16,24
111,2,10:03.0,K. Leonard enters the game for D. Green,,16,24
112,2,9:50.0,K. Leonard misses 3-pt jump shot from 25 ft,,16,24
113,2,9:49.0,,Defensive rebound by H. Türkoğlu,16,24
114,2,9:41.0,,J. Crawford makes 2-pt layup from 1 ft,16,26
115,2,9:25.0,A. Baynes makes 2-pt jump shot from 8 ft (assist by B. Diaw),,18,26
116,2,9:04.0,,S. Hawes makes 2-pt hook shot from 6 ft (assist by J. Farmar),18,28
117,2,9:03.0,San Antonio full timeout,,18,28
118,2,9:03.0,T. Duncan enters the game for M. Ginóbili,,18,28
119,2,9:03.0,K. Anderson enters the game for B. Diaw,,18,28
120,2,9:03.0,M. Bonner enters the game for A. Baynes,,18,28
121,2,9:03.0,,B. Griffin enters the game for H. Türkoğlu,18,28
122,2,8:48.0,M. Bonner misses 3-pt jump shot from 25 ft,,18,28
123,2,8:46.0,,Defensive rebound by B. Griffin,18,28
124,2,8:32.0,,S. Hawes misses 3-pt jump shot from 26 ft,18,28
125,2,8:30.0,Defensive rebound by T. Parker,,18,28
126,2,8:08.0,T. Duncan makes 2-pt hook shot from 6 ft (assist by M. Bonner),,20,28
127,2,7:58.0,,J. Crawford misses 3-pt jump shot from 25 ft,20,28
128,2,7:56.0,Defensive rebound by T. Duncan,,20,28
129,2,7:51.0,K. Leonard makes 2-pt dunk from 1 ft (assist by T. Duncan),,22,28
130,2,7:51.0,,LA Clippers full timeout,22,28
131,2,7:51.0,,D. Jordan enters the game for S. Hawes,22,28
132,2,7:28.0,,B. Griffin misses 2-pt jump shot from 7 ft,22,28
133,2,7:27.0,Defensive rebound by T. Duncan,,22,28
134,2,7:20.0,T. Parker misses 2-pt layup from 2 ft (block by D. Jordan),,22,28
135,2,7:20.0,Offensive rebound by T. Duncan,,22,28
136,2,7:20.0,Shooting foul by M. Barnes (drawn by T. Duncan),,22,28
137,2,7:20.0,T. Duncan makes free throw 1 of 2,,23,28
138,2,7:20.0,,C. Paul enters the game for J. Farmar,23,28
139,2,7:20.0,,J. Redick enters the game for M. Barnes,23,28
140,2,7:20.0,T. Duncan misses free throw 2 of 2,,23,28
141,2,7:18.0,,Defensive rebound by D. Jordan,23,28
142,2,7:03.0,,J. Crawford misses 3-pt jump shot from 25 ft,23,28
143,2,7:01.0,Defensive rebound by K. Leonard,,23,28
144,2,6:54.0,M. Bonner misses 3-pt jump shot from 27 ft,,23,28
145,2,6:52.0,,Defensive rebound by B. Griffin,23,28
146,2,6:40.0,,J. Redick makes 2-pt jump shot from 8 ft (assist by B. Griffin),23,30
147,2,6:24.0,K. Leonard makes 2-pt jump shot from 17 ft,,25,30
148,2,6:14.0,,B. Griffin makes 2-pt layup at rim (assist by J. Redick),25,32
149,2,5:58.0,T. Duncan makes 2-pt dunk at rim (assist by T. Parker),,27,32
150,2,5:35.0,,B. Griffin makes 2-pt jump shot from 10 ft (assist by C. Paul),27,34
151,2,5:35.0,,Shooting foul by K. Leonard (drawn by B. Griffin),27,34
152,2,5:35.0,,B. Griffin makes free throw 1 of 1,27,35
153,2,5:24.0,M. Bonner misses 3-pt jump shot from 25 ft,,27,35
154,2,5:22.0,,Defensive rebound by D. Jordan,27,35
155,2,5:12.0,,D. Jordan makes 2-pt layup at rim (assist by B. Griffin),27,37
156,2,4:49.0,T. Duncan makes 2-pt layup from 4 ft (assist by K. Leonard),,29,37
157,2,4:26.0,,B. Griffin misses 2-pt jump shot from 4 ft,29,37
158,2,4:24.0,,Offensive rebound by J. Redick,29,37
159,2,4:24.0,Loose ball foul by M. Bonner (drawn by J. Redick),,29,37
160,2,4:24.0,M. Ginóbili enters the game for K. Anderson,,29,37
161,2,4:24.0,C. Joseph enters the game for T. Parker,,29,37
162,2,4:09.0,,C. Paul misses 2-pt jump shot from 20 ft,29,37
163,2,4:07.0,Defensive rebound by K. Leonard,,29,37
164,2,3:59.0,M. Ginóbili makes 2-pt layup from 1 ft,,31,37
165,2,3:54.0,,Personal foul by M. Bonner (drawn by B. Griffin),31,37
166,2,3:44.0,,J. Crawford makes 3-pt jump shot from 23 ft (assist by C. Paul),31,40
167,2,3:31.0,K. Leonard makes 2-pt dunk at rim (assist by T. Duncan),,33,40
168,2,3:11.0,,B. Griffin misses 2-pt layup from 1 ft (block by T. Duncan),33,40
169,2,3:10.0,Defensive rebound by T. Duncan,,33,40
170,2,2:58.0,T. Duncan makes 2-pt layup from 1 ft (assist by M. Ginóbili),,35,40
171,2,2:41.0,,Personal foul by M. Ginóbili (drawn by C. Paul),35,40
172,2,2:41.0,Official timeout,,35,40
173,2,2:41.0,B. Diaw enters the game for M. Bonner,,35,40
174,2,2:22.0,,J. Crawford misses 2-pt jump shot from 12 ft,35,40
175,2,2:20.0,Defensive rebound by C. Joseph,,35,40
176,2,2:08.0,K. Leonard misses 2-pt jump shot from 20 ft,,35,40
177,2,2:06.0,,Defensive rebound by D. Jordan,35,40
178,2,1:52.0,,Turnover by C. Paul (bad pass; steal by C. Joseph),35,40
179,2,1:46.0,M. Ginóbili makes 2-pt layup from 1 ft,,37,40
180,2,1:36.0,,Turnover by J. Redick (bad pass; steal by B. Diaw),37,40
181,2,1:27.0,C. Joseph misses 3-pt jump shot from 24 ft,,37,40
182,2,1:24.0,,Defensive rebound by B. Griffin,37,40
183,2,1:10.0,,LA Clippers full timeout,37,40
184,2,1:10.0,T. Parker enters the game for C. Joseph,,37,40
185,2,1:02.0,,J. Crawford misses 2-pt jump shot from 21 ft,37,40
186,2,1:00.0,Defensive rebound by B. Diaw,,37,40
187,2,0:49.0,K. Leonard makes 2-pt hook shot from 8 ft,,39,40
188,2,0:35.0,,M. Barnes enters the game for J. Crawford,39,40
189,2,0:35.0,,G. Davis enters the game for B. Griffin,39,40
190,2,0:28.0,,D. Jordan misses 2-pt layup from 2 ft,39,40
191,2,0:26.0,,Offensive rebound by G. Davis,39,40
192,2,0:26.0,,G. Davis makes 2-pt layup from 1 ft,39,42
193,2,0:22.0,San Antonio full timeout,,39,42
194,2,0:22.0,M. Bonner enters the game for M. Ginóbili,,39,42
195,2,0:22.0,D. Green enters the game for B. Diaw,,39,42
196,2,0:22.0,,J. Farmar enters the game for J. Redick,39,42
197,2,0:10.0,Personal take foul by C. Paul (drawn by T. Parker),,39,42
198,2,0:10.0,,J. Cunningham enters the game for G. Davis,39,42
199,2,0:05.0,Turnover by D. Green (lost ball; steal by J. Cunningham),,39,42
200,2,0:01.0,,J. Cunningham misses 2-pt layup from 1 ft,39,42
201,2,0:01.0,,Offensive rebound by D. Jordan,39,42
202,2,0:01.0,,D. Jordan misses 2-pt dunk at rim,39,42
203,2,0:00.0,,Offensive rebound by Team,39,42
204,3,11:34.0,,B. Griffin misses 2-pt jump shot from 11 ft,39,42
205,3,11:33.0,,Offensive rebound by Team,39,42
206,3,11:24.0,,J. Redick makes 3-pt jump shot from 25 ft (assist by C. Paul),39,45
207,3,11:07.0,T. Duncan misses 2-pt jump shot from 11 ft,,39,45
208,3,11:06.0,Offensive rebound by D. Green,,39,45
209,3,11:04.0,D. Green makes 2-pt layup from 2 ft,,41,45
210,3,10:47.0,,Shooting foul by M. Bonner (drawn by B. Griffin),41,45
211,3,10:47.0,,B. Griffin misses free throw 1 of 2,41,45
212,3,10:47.0,,Offensive rebound by Team,41,45
213,3,10:47.0,,B. Griffin makes free throw 2 of 2,41,46
214,3,10:33.0,K. Leonard makes 2-pt jump shot from 16 ft,,43,46
215,3,10:33.0,Shooting foul by J. Crawford (drawn by K. Leonard),,43,46
216,3,10:33.0,K. Leonard makes free throw 1 of 1,,44,46
217,3,10:15.0,,J. Crawford misses 3-pt jump shot from 24 ft,44,46
218,3,10:14.0,Defensive rebound by T. Duncan,,44,46
219,3,10:09.0,D. Green misses 3-pt jump shot from 24 ft,,44,46
220,3,10:08.0,,Defensive rebound by Team,44,46
221,3,10:03.0,,J. Redick makes 3-pt jump shot from 25 ft (assist by C. Paul),44,49
222,3,9:48.0,M. Bonner makes 3-pt jump shot from 26 ft (assist by T. Parker),,47,49
223,3,9:35.0,,Personal foul by K. Leonard (drawn by J. Crawford),47,49
224,3,9:29.0,,C. Paul makes 2-pt jump shot from 12 ft (assist by B. Griffin),47,51
225,3,9:13.0,K. Leonard makes 3-pt jump shot from 26 ft (assist by M. Bonner),,50,51
226,3,8:59.0,,B. Griffin misses 2-pt hook shot from 5 ft,50,51
227,3,8:59.0,Defensive rebound by Team,,50,51
228,3,8:42.0,Turnover by D. Green (bad pass; steal by D. Jordan),,50,51
229,3,8:25.0,,C. Paul makes 2-pt jump shot from 15 ft,50,53
230,3,8:09.0,T. Duncan misses 2-pt jump shot from 5 ft,,50,53
231,3,8:07.0,Offensive rebound by M. Bonner,,50,53
232,3,8:04.0,M. Bonner makes 2-pt jump shot from 15 ft,,52,53
233,3,7:52.0,,D. Jordan makes 2-pt hook shot from 8 ft (assist by C. Paul),52,55
234,3,7:34.0,T. Duncan misses 2-pt jump shot from 2 ft (block by D. Jordan),,52,55
235,3,7:31.0,,Defensive rebound by C. Paul,52,55
236,3,7:28.0,,B. Griffin makes 2-pt dunk at rim (assist by C. Paul),52,57
237,3,7:27.0,San Antonio full timeout,,52,57
238,3,7:06.0,T. Duncan misses 2-pt layup from 3 ft,,52,57
239,3,7:04.0,,Defensive rebound by C. Paul,52,57
240,3,6:57.0,,Turnover by B. Griffin (lost ball; steal by D. Green),52,57
241,3,6:51.0,K. Leonard misses 2-pt layup at rim (block by D. Jordan),,52,57
242,3,6:47.0,Offensive rebound by K. Leonard,,52,57
243,3,6:45.0,K. Leonard makes 2-pt layup at rim,,54,57
244,3,6:30.0,,C. Paul makes 2-pt jump shot from 12 ft (assist by B. Griffin),54,59
245,3,6:10.0,M. Bonner misses 3-pt jump shot from 26 ft,,54,59
246,3,6:08.0,,Defensive rebound by C. Paul,54,59
247,3,5:45.0,,C. Paul misses 3-pt jump shot from 28 ft,54,59
248,3,5:42.0,Defensive rebound by K. Leonard,,54,59
249,3,5:32.0,Turnover by M. Bonner (traveling),,54,59
250,3,5:32.0,,M. Barnes enters the game for J. Crawford,54,59
251,3,5:32.0,B. Diaw enters the game for M. Bonner,,54,59
252,3,5:32.0,M. Ginóbili enters the game for D. Green,,54,59
253,3,5:19.0,,J. Redick misses 3-pt jump shot from 23 ft,54,59
254,3,5:17.0,Defensive rebound by M. Ginóbili,,54,59
255,3,5:09.0,T. Parker misses 2-pt layup from 2 ft (block by D. Jordan),,54,59
256,3,5:09.0,Offensive rebound by Team,,54,59
257,3,5:09.0,K. Anderson enters the game for K. Leonard,,54,59
258,3,5:09.0,C. Joseph enters the game for T. Parker,,54,59
259,3,5:07.0,M. Ginóbili misses 2-pt layup from 3 ft (block by M. Barnes),,54,59
260,3,5:05.0,,Defensive rebound by M. Barnes,54,59
261,3,4:51.0,,C. Paul misses 2-pt jump shot from 7 ft,54,59
262,3,4:48.0,Defensive rebound by T. Duncan,,54,59
263,3,4:47.0,Personal foul by C. Paul (drawn by T. Duncan),,54,59
264,3,4:32.0,Shooting foul by D. Jordan (drawn by T. Duncan),,54,59
265,3,4:32.0,T. Duncan makes free throw 1 of 2,,55,59
266,3,4:32.0,T. Duncan misses free throw 2 of 2,,55,59
267,3,4:30.0,,Defensive rebound by B. Griffin,55,59
268,3,4:19.0,,Shooting foul by M. Ginóbili (drawn by B. Griffin),55,59
269,3,4:19.0,,B. Griffin misses free throw 1 of 2,55,59
270,3,4:19.0,,Offensive rebound by Team,55,59
271,3,4:19.0,A. Baynes enters the game for T. Duncan,,55,59
272,3,4:19.0,,S. Hawes enters the game for D. Jordan,55,59
273,3,4:19.0,,B. Griffin makes free throw 2 of 2,55,60
274,3,4:05.0,A. Baynes makes 2-pt layup from 4 ft (assist by M. Ginóbili),,57,60
275,3,3:53.0,,S. Hawes makes 2-pt dunk at rim (assist by B. Griffin),57,62
276,3,3:39.0,Turnover by M. Ginóbili (bad pass),,57,62
277,3,3:19.0,,Shooting foul by A. Baynes (drawn by M. Barnes),57,62
278,3,3:19.0,,M. Barnes makes free throw 1 of 2,57,63
279,3,3:19.0,,M. Barnes makes free throw 2 of 2,57,64
280,3,3:05.0,Turnover by A. Baynes (lost ball; steal by C. Paul),,57,64
281,3,2:58.0,,J. Redick misses 2-pt layup from 2 ft (block by M. Ginóbili),57,64
282,3,2:55.0,,Offensive rebound by B. Griffin,57,64
283,3,2:46.0,,LA Clippers full timeout,57,64
284,3,2:40.0,,Turnover by Team (shot clock),57,64
285,3,2:40.0,,J. Farmar enters the game for C. Paul,57,64
286,3,2:24.0,A. Baynes makes 2-pt layup from 1 ft (assist by B. Diaw),,59,64
287,3,2:24.0,Shooting foul by S. Hawes (drawn by A. Baynes),,59,64
288,3,2:24.0,T. Parker enters the game for C. Joseph,,59,64
289,3,2:24.0,K. Leonard enters the game for K. Anderson,,59,64
290,3,2:24.0,A. Baynes makes free throw 1 of 1,,60,64
291,3,2:06.0,,B. Griffin makes 2-pt layup from 3 ft (assist by J. Farmar),60,66
292,3,1:49.0,M. Ginóbili makes 2-pt jump shot from 12 ft (assist by T. Parker),,62,66
293,3,1:37.0,,Turnover by S. Hawes (bad pass; steal by B. Diaw),62,66
294,3,1:31.0,A. Baynes misses 2-pt layup from 2 ft (block by J. Farmar),,62,66
295,3,1:28.0,,Defensive rebound by S. Hawes,62,66
296,3,1:25.0,,B. Griffin makes 2-pt dunk at rim (assist by S. Hawes),62,68
297,3,1:09.0,Shooting foul by S. Hawes (drawn by T. Parker),,62,68
298,3,1:09.0,T. Parker makes free throw 1 of 2,,63,68
299,3,1:09.0,,J. Crawford enters the game for J. Redick,63,68
300,3,1:09.0,,G. Davis enters the game for B. Griffin,63,68
301,3,1:09.0,T. Parker makes free throw 2 of 2,,64,68
302,3,0:55.0,Violation by K. Leonard (kicked ball),,64,68
303,3,0:55.0,M. Bonner enters the game for B. Diaw,,64,68
304,3,0:46.0,,G. Davis makes 2-pt jump shot from 10 ft (assist by J. Crawford),64,70
305,3,0:31.0,T. Parker misses 2-pt layup from 2 ft (block by S. Hawes),,64,70
306,3,0:28.0,,Defensive rebound by G. Davis,64,70
307,3,0:20.0,,LA Clippers full timeout,64,70
308,3,0:12.0,,G. Davis misses 2-pt jump shot from 11 ft,64,70
309,3,0:11.0,Defensive rebound by T. Parker,,64,70
310,3,0:03.0,T. Parker misses 2-pt jump shot from 10 ft,,64,70
311,3,0:01.0,,Defensive rebound by M. Barnes,64,70
312,4,11:42.0,K. Leonard misses 2-pt jump shot from 15 ft,,64,70
313,4,11:41.0,Offensive rebound by A. Baynes,,64,70
314,4,11:35.0,Personal foul by M. Barnes (drawn by K. Leonard),,64,70
315,4,11:26.0,M. Bonner misses 3-pt jump shot from 27 ft,,64,70
316,4,11:24.0,,Defensive rebound by G. Davis,64,70
317,4,11:07.0,,G. Davis misses 2-pt hook shot from 5 ft,64,70
318,4,11:03.0,Defensive rebound by K. Leonard,,64,70
319,4,10:59.0,T. Parker makes 2-pt layup at rim,,66,70
320,4,10:42.0,,J. Farmar misses 3-pt jump shot from 25 ft,66,70
321,4,10:40.0,Defensive rebound by M. Ginóbili,,66,70
322,4,10:31.0,M. Ginóbili misses 3-pt jump shot from 25 ft,,66,70
323,4,10:30.0,,Defensive rebound by Team,66,70
324,4,10:29.0,,C. Paul enters the game for J. Farmar,66,70
325,4,10:29.0,,D. Jordan enters the game for S. Hawes,66,70
326,4,10:15.0,,M. Barnes makes 3-pt jump shot from 23 ft (assist by J. Crawford),66,73
327,4,9:52.0,T. Parker makes 2-pt jump shot from 19 ft,,68,73
328,4,9:37.0,,Turnover by J. Crawford (lost ball; steal by K. Leonard),68,73
329,4,9:35.0,Personal foul by G. Davis (drawn by K. Leonard),,68,73
330,4,9:25.0,Personal block foul by J. Crawford (drawn by M. Ginóbili),,68,73
331,4,9:25.0,San Antonio full timeout,,68,73
332,4,9:25.0,,B. Griffin enters the game for G. Davis,68,73
333,4,9:25.0,B. Diaw enters the game for M. Bonner,,68,73
334,4,9:16.0,Shooting foul by M. Barnes (drawn by M. Ginóbili),,68,73
335,4,9:16.0,M. Ginóbili makes free throw 1 of 2,,69,73
336,4,9:16.0,D. Green enters the game for K. Leonard,,69,73
337,4,9:16.0,T. Duncan enters the game for A. Baynes,,69,73
338,4,9:16.0,,J. Redick enters the game for M. Barnes,69,73
339,4,9:16.0,M. Ginóbili makes free throw 2 of 2,,70,73
340,4,8:58.0,,J. Crawford misses 2-pt jump shot from 16 ft,70,73
341,4,8:57.0,,Offensive rebound by D. Jordan,70,73
342,4,8:55.0,,D. Jordan makes 2-pt dunk from 2 ft,70,75
343,4,8:46.0,Personal foul by D. Jordan (drawn by T. Parker),,70,75
344,4,8:46.0,T. Parker makes free throw 1 of 2,,71,75
345,4,8:46.0,C. Joseph enters the game for M. Ginóbili,,71,75
346,4,8:46.0,T. Parker makes free throw 2 of 2,,72,75
347,4,8:37.0,,Turnover by J. Redick (bad pass; steal by T. Parker),72,75
348,4,8:19.0,C. Joseph misses 3-pt jump shot from 23 ft,,72,75
349,4,8:17.0,,Defensive rebound by C. Paul,72,75
350,4,8:15.0,,Turnover by C. Paul (bad pass; steal by C. Joseph),72,75
351,4,8:11.0,Shooting foul by C. Paul (drawn by T. Parker),,72,75
352,4,8:11.0,T. Parker misses free throw 1 of 2,,72,75
353,4,8:11.0,Offensive rebound by Team,,72,75
354,4,8:11.0,T. Parker makes free throw 2 of 2,,73,75
355,4,7:52.0,,B. Griffin makes 2-pt jump shot from 11 ft (assist by C. Paul),73,77
356,4,7:38.0,T. Parker misses 2-pt jump shot from 12 ft,,73,77
357,4,7:37.0,,Defensive rebound by C. Paul,73,77
358,4,7:26.0,,Turnover by J. Crawford (offensive foul),73,77
359,4,7:26.0,,Offensive foul by J. Crawford (drawn by C. Joseph),73,77
360,4,7:03.0,Shooting foul by C. Paul (drawn by T. Parker),,73,77
361,4,7:03.0,T. Parker makes free throw 1 of 2,,74,77
362,4,7:03.0,T. Parker makes free throw 2 of 2,,75,77
363,4,6:47.0,,Def 3 sec tech foul by T. Duncan,75,77
364,4,6:47.0,,J. Redick makes technical free throw,75,78
365,4,6:47.0,K. Leonard enters the game for C. Joseph,,75,78
366,4,6:42.0,,Personal foul by K. Leonard (drawn by C. Paul),75,78
367,4,6:42.0,C. Joseph enters the game for T. Parker,,75,78
368,4,6:31.0,,Shooting foul by T. Duncan (drawn by B. Griffin),75,78
369,4,6:31.0,,B. Griffin makes free throw 1 of 2,75,79
370,4,6:31.0,,B. Griffin makes free throw 2 of 2,75,80
371,4,6:06.0,B. Diaw misses 2-pt hook shot from 3 ft,,75,80
372,4,6:05.0,,Defensive rebound by D. Jordan,75,80
373,4,5:49.0,,C. Paul makes 2-pt jump shot from 7 ft (assist by B. Griffin),75,82
374,4,5:25.0,K. Leonard misses 2-pt jump shot from 12 ft,,75,82
375,4,5:23.0,Offensive rebound by K. Leonard,,75,82
376,4,5:17.0,T. Duncan makes 2-pt layup from 1 ft (assist by K. Leonard),,77,82
377,4,5:04.0,,Personal foul by C. Joseph (drawn by B. Griffin),77,82
378,4,5:04.0,Official timeout,,77,82
379,4,4:50.0,,B. Griffin misses 2-pt jump shot from 19 ft,77,82
380,4,4:49.0,Defensive rebound by C. Joseph,,77,82
381,4,4:35.0,T. Duncan misses 2-pt hook shot from 9 ft,,77,82
382,4,4:32.0,,Defensive rebound by C. Paul,77,82
383,4,4:23.0,,C. Paul misses 3-pt jump shot from 25 ft,77,82
384,4,4:22.0,Defensive rebound by D. Green,,77,82
385,4,4:11.0,K. Leonard misses 2-pt jump shot from 7 ft,,77,82
