,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,TORONTO_ACTION,BROOKLYN_SCORE,TORONTO_SCORE
113,2,8:51.0,,J. Valančiūnas enters the game for T. Hansbrough,35,27
114,2,8:51.0,J. Jordan makes free throw 1 of 2,,36,27
115,2,8:51.0,J. Jordan makes free throw 2 of 2,,37,27
116,2,8:41.0,,L. Williams misses 2-pt jump shot from 12 ft,37,27
117,2,8:40.0,Defensive rebound by J. Jordan,,37,27
118,2,8:35.0,J. Jack misses 2-pt jump shot from 17 ft,,37,27
119,2,8:34.0,,Defensive rebound by G. Vásquez,37,27
120,2,8:22.0,,G. Vásquez makes 2-pt jump shot from 7 ft,37,29
121,2,8:09.0,D. Williams makes 2-pt jump shot from 13 ft,,39,29
122,2,7:47.0,,Shooting foul by B. Bogdanović (drawn by J. Valančiūnas),39,29
123,2,7:47.0,,J. Valančiūnas makes free throw 1 of 2,39,30
124,2,7:47.0,J. Johnson enters the game for B. Bogdanović,,39,30
125,2,7:47.0,,T. Ross enters the game for L. Williams,39,30
126,2,7:47.0,,J. Valančiūnas makes free throw 2 of 2,39,31
127,2,7:33.0,Personal foul by A. Johnson (drawn by B. Davies),,39,31
128,2,7:33.0,B. Bogdanović enters the game for J. Jack,,39,31
129,2,7:22.0,B. Bogdanović misses 3-pt jump shot from 23 ft,,39,31
130,2,7:21.0,,Defensive rebound by A. Johnson,39,31
131,2,7:08.0,,G. Vásquez makes 2-pt jump shot from 5 ft,39,33
132,2,6:59.0,D. Williams makes 2-pt jump shot from 18 ft,,41,33
133,2,6:42.0,,Shooting foul by J. Jordan (drawn by J. Johnson),41,33
134,2,6:42.0,,J. Johnson misses free throw 1 of 2,41,33
135,2,6:42.0,,Offensive rebound by Team,41,33
136,2,6:42.0,,J. Johnson misses free throw 2 of 2,41,33
137,2,6:41.0,Defensive rebound by J. Johnson,,41,33
138,2,6:32.0,D. Williams misses 3-pt jump shot from 25 ft,,41,33
139,2,6:30.0,,Defensive rebound by J. Johnson,41,33
140,2,6:24.0,,J. Johnson misses 2-pt layup from 3 ft (block by J. Jordan),41,33
141,2,6:22.0,,Offensive rebound by A. Johnson,41,33
142,2,6:22.0,,A. Johnson misses 2-pt layup from 1 ft (block by B. Davies),41,33
143,2,6:22.0,,Offensive rebound by A. Johnson,41,33
144,2,6:22.0,,Shooting foul by B. Davies (drawn by A. Johnson),41,33
145,2,6:22.0,,A. Johnson makes free throw 1 of 2,41,34
146,2,6:22.0,M. Plumlee enters the game for J. Jordan,,41,34
147,2,6:22.0,,A. Johnson misses free throw 2 of 2,41,34
148,2,6:21.0,Defensive rebound by B. Davies,,41,34
149,2,6:00.0,J. Johnson misses 3-pt jump shot from 26 ft (block by J. Johnson),,41,34
150,2,5:59.0,Offensive rebound by B. Davies,,41,34
151,2,5:57.0,B. Davies misses 2-pt jump shot from 8 ft,,41,34
152,2,5:57.0,Offensive rebound by Team,,41,34
153,2,5:57.0,Turnover by Team (shot clock),,41,34
154,2,5:57.0,,Toronto full timeout,41,34
155,2,5:57.0,,K. Lowry enters the game for G. Vásquez,41,34
156,2,5:37.0,,T. Ross misses 2-pt jump shot from 6 ft,41,34
157,2,5:36.0,,Offensive rebound by A. Johnson,41,34
158,2,5:34.0,,A. Johnson makes 2-pt jump shot from 3 ft,41,36
159,2,5:09.0,Turnover by M. Plumlee (lost ball; steal by K. Lowry),,41,36
160,2,5:01.0,,T. Ross misses 3-pt jump shot from 26 ft,41,36
161,2,5:01.0,Defensive rebound by M. Plumlee,,41,36
162,2,4:37.0,J. Johnson makes 3-pt jump shot from 24 ft (assist by M. Plumlee),,44,36
163,2,4:10.0,,T. Ross makes 3-pt jump shot from 23 ft (assist by J. Johnson),44,39
164,2,4:00.0,J. Johnson misses 3-pt jump shot from 27 ft,,44,39
165,2,3:59.0,,Defensive rebound by K. Lowry,44,39
166,2,3:56.0,,T. Ross makes 2-pt layup from 1 ft (assist by K. Lowry),44,41
167,2,3:56.0,,Shooting foul by J. Johnson (drawn by T. Ross),44,41
168,2,3:56.0,,T. Ross makes free throw 1 of 1,44,42
169,2,3:36.0,D. Williams misses 3-pt jump shot from 23 ft,,44,42
170,2,3:35.0,,Defensive rebound by Team,44,42
171,2,3:18.0,,Shooting foul by B. Davies (drawn by A. Johnson),44,42
172,2,3:18.0,,A. Johnson makes free throw 1 of 2,44,43
173,2,3:18.0,A. Anderson enters the game for B. Bogdanović,,44,43
174,2,3:18.0,C. Jefferson enters the game for B. Davies,,44,43
175,2,3:18.0,,A. Johnson makes free throw 2 of 2,44,44
176,2,3:07.0,D. Williams misses 2-pt jump shot from 6 ft,,44,44
177,2,3:06.0,Offensive rebound by M. Plumlee,,44,44
178,2,3:04.0,M. Plumlee misses 2-pt tip-in from 2 ft,,44,44
179,2,3:03.0,Offensive rebound by D. Williams,,44,44
180,2,3:02.0,D. Williams makes 2-pt jump shot from 10 ft,,46,44
181,2,2:44.0,,K. Lowry makes 2-pt layup from 1 ft (assist by J. Valančiūnas),46,46
182,2,2:30.0,M. Plumlee misses 2-pt layup from 2 ft (block by A. Johnson),,46,46
183,2,2:30.0,Offensive rebound by Team,,46,46
184,2,2:30.0,Brooklyn full timeout,,46,46
185,2,2:21.0,A. Anderson misses 2-pt jump shot from 18 ft,,46,46
186,2,2:20.0,Offensive rebound by A. Anderson,,46,46
187,2,2:19.0,,Violation by J. Johnson (kicked ball),46,46
188,2,2:07.0,,Violation by J. Valančiūnas (def goaltending),46,46
189,2,2:07.0,M. Plumlee makes 2-pt hook shot from 3 ft,,48,46
190,2,1:52.0,,Shooting foul by M. Plumlee (drawn by J. Johnson),48,46
191,2,1:52.0,,J. Johnson makes free throw 1 of 2,48,47
192,2,1:52.0,M. Teletović enters the game for C. Jefferson,,48,47
193,2,1:52.0,,J. Johnson misses free throw 2 of 2,48,47
194,2,1:51.0,,Offensive rebound by A. Johnson,48,47
195,2,1:48.0,,A. Johnson makes 2-pt tip-in from 1 ft,48,49
196,2,1:36.0,D. Williams misses 2-pt hook shot from 6 ft,,48,49
197,2,1:35.0,,Defensive rebound by J. Johnson,48,49
198,2,1:31.0,,Turnover by K. Lowry (bad pass),48,49
199,2,1:22.0,M. Teletović misses 3-pt jump shot from 25 ft,,48,49
200,2,1:21.0,Offensive rebound by A. Anderson,,48,49
201,2,1:09.0,J. Johnson makes 2-pt hook shot from 4 ft (assist by D. Williams),,50,49
202,2,0:46.0,,K. Lowry misses 2-pt layup from 4 ft,50,49
203,2,0:45.0,,Offensive rebound by J. Valančiūnas,50,49
204,2,0:45.0,,J. Valančiūnas makes 2-pt tip-in from 1 ft,50,51
205,2,0:40.0,Personal foul by K. Lowry (drawn by D. Williams),,50,51
206,2,0:27.0,Shooting foul by A. Johnson (drawn by M. Plumlee),,50,51
207,2,0:27.0,M. Plumlee makes free throw 1 of 2,,51,51
208,2,0:27.0,C. Jefferson enters the game for M. Teletović,,51,51
209,2,0:27.0,J. Jack enters the game for D. Williams,,51,51
210,2,0:27.0,,P. Patterson enters the game for J. Valančiūnas,51,51
211,2,0:27.0,,L. Williams enters the game for J. Johnson,51,51
212,2,0:27.0,M. Plumlee makes free throw 2 of 2,,52,51
213,2,0:05.0,,K. Lowry makes 2-pt jump shot from 2 ft,52,53
214,2,0:00.0,J. Johnson misses 3-pt jump shot from 25 ft,,52,53
215,2,0:00.0,Offensive rebound by Team,,52,53
216,3,11:41.0,A. Anderson misses 2-pt jump shot from 3 ft,,52,53
217,3,11:40.0,,Defensive rebound by J. Valančiūnas,52,53
218,3,11:27.0,,Turnover by T. Ross (bad pass; steal by A. Anderson),52,53
219,3,11:21.0,D. Williams misses 3-pt jump shot from 26 ft,,52,53
220,3,11:20.0,Offensive rebound by J. Johnson,,52,53
221,3,11:18.0,Personal block foul by T. Ross (drawn by D. Williams),,52,53
222,3,11:09.0,M. Teletović makes 3-pt jump shot from 26 ft (assist by D. Williams),,55,53
223,3,10:48.0,,Turnover by T. Ross (lost ball),55,53
224,3,10:46.0,,Loose ball foul by T. Ross (drawn by A. Anderson),55,53
225,3,10:30.0,J. Johnson makes 2-pt layup from 2 ft,,57,53
226,3,10:06.0,,T. Ross makes 3-pt jump shot from 26 ft (assist by L. Fields),57,56
227,3,9:47.0,M. Teletović makes 3-pt jump shot from 26 ft (assist by J. Johnson),,60,56
228,3,9:25.0,,J. Valančiūnas makes 2-pt hook shot from 3 ft (assist by K. Lowry),60,58
229,3,9:15.0,Personal foul by K. Lowry (drawn by D. Williams),,60,58
230,3,9:04.0,Turnover by J. Johnson (lost ball),,60,58
231,3,8:53.0,,K. Lowry misses 2-pt jump shot from 16 ft,60,58
232,3,8:53.0,Defensive rebound by A. Anderson,,60,58
233,3,8:40.0,D. Williams misses 2-pt jump shot from 3 ft,,60,58
234,3,8:39.0,Offensive rebound by D. Williams,,60,58
235,3,8:37.0,D. Williams misses 2-pt tip-in at rim,,60,58
236,3,8:36.0,Offensive rebound by D. Williams,,60,58
237,3,8:35.0,Turnover by D. Williams (bad pass; steal by K. Lowry),,60,58
238,3,8:29.0,,T. Ross misses 3-pt jump shot from 26 ft,60,58
239,3,8:28.0,Defensive rebound by A. Anderson,,60,58
240,3,8:22.0,M. Plumlee makes 2-pt dunk at rim (assist by A. Anderson),,62,58
241,3,8:02.0,,T. Ross misses 2-pt jump shot from 9 ft,62,58
242,3,8:01.0,,Offensive rebound by J. Valančiūnas,62,58
243,3,7:59.0,,J. Valančiūnas makes 2-pt jump shot from 2 ft,62,60
244,3,7:39.0,J. Johnson misses 2-pt jump shot from 18 ft,,62,60
245,3,7:38.0,,Defensive rebound by A. Johnson,62,60
246,3,7:22.0,,J. Valančiūnas makes 2-pt hook shot from 1 ft (assist by K. Lowry),62,62
247,3,6:59.0,M. Teletović misses 3-pt jump shot from 26 ft,,62,62
248,3,6:58.0,Offensive rebound by M. Plumlee,,62,62
249,3,6:55.0,M. Plumlee makes 2-pt tip-in from 1 ft,,64,62
250,3,6:40.0,,J. Valančiūnas makes 2-pt dunk at rim (assist by A. Johnson),64,64
251,3,6:35.0,Brooklyn full timeout,,64,64
252,3,6:22.0,M. Plumlee misses 2-pt hook shot from 10 ft (block by J. Valančiūnas),,64,64
253,3,6:20.0,,Defensive rebound by J. Valančiūnas,64,64
254,3,6:14.0,,L. Fields makes 2-pt jump shot from 6 ft (assist by K. Lowry),64,66
255,3,6:01.0,Turnover by D. Williams (traveling),,64,66
256,3,5:42.0,,A. Johnson makes 2-pt hook shot from 7 ft (assist by K. Lowry),64,68
257,3,5:28.0,Shooting block foul by K. Lowry (drawn by M. Plumlee),,64,68
258,3,5:28.0,M. Plumlee misses free throw 1 of 2,,64,68
259,3,5:28.0,Offensive rebound by Team,,64,68
260,3,5:28.0,C. Jefferson enters the game for M. Teletović,,64,68
261,3,5:28.0,M. Plumlee misses free throw 2 of 2,,64,68
262,3,5:27.0,,Defensive rebound by L. Fields,64,68
263,3,5:16.0,,K. Lowry misses 3-pt jump shot from 26 ft,64,68
264,3,5:15.0,Defensive rebound by A. Anderson,,64,68
265,3,5:03.0,Turnover by D. Williams (lost ball; steal by L. Fields),,64,68
266,3,4:59.0,,L. Fields makes 2-pt dunk at rim,64,70
267,3,4:31.0,J. Johnson makes 2-pt jump shot from 20 ft,,66,70
268,3,4:06.0,,K. Lowry misses 2-pt jump shot from 18 ft (block by A. Anderson),66,70
269,3,4:04.0,,Offensive rebound by L. Fields,66,70
270,3,4:03.0,,Turnover by Team (shot clock),66,70
271,3,3:41.0,J. Johnson makes 2-pt jump shot from 9 ft,,68,70
272,3,3:28.0,,Toronto full timeout,68,70
273,3,3:28.0,,P. Patterson enters the game for T. Ross,68,70
274,3,3:28.0,,L. Williams enters the game for A. Johnson,68,70
275,3,3:28.0,,G. Vásquez enters the game for K. Lowry,68,70
276,3,3:16.0,,G. Vásquez misses 2-pt jump shot from 18 ft,68,70
277,3,3:15.0,Defensive rebound by A. Anderson,,68,70
278,3,3:04.0,Shooting foul by L. Fields (drawn by A. Anderson),,68,70
279,3,3:04.0,A. Anderson misses free throw 1 of 2,,68,70
280,3,3:04.0,Offensive rebound by Team,,68,70
281,3,3:04.0,J. Jack enters the game for J. Johnson,,68,70
282,3,3:04.0,A. Anderson makes free throw 2 of 2,,69,70
283,3,2:49.0,,Shooting foul by M. Plumlee (drawn by J. Valančiūnas),69,70
284,3,2:49.0,,J. Valančiūnas makes free throw 1 of 2,69,71
285,3,2:49.0,B. Bogdanović enters the game for D. Williams,,69,71
286,3,2:49.0,,J. Johnson enters the game for L. Fields,69,71
287,3,2:49.0,,J. Valančiūnas makes free throw 2 of 2,69,72
288,3,2:40.0,J. Jack misses 2-pt jump shot from 20 ft,,69,72
289,3,2:36.0,Offensive rebound by M. Plumlee,,69,72
290,3,2:20.0,A. Anderson misses 3-pt jump shot from 22 ft (block by P. Patterson),,69,72
291,3,2:17.0,,Defensive rebound by Team,69,72
292,3,2:17.0,D. Williams enters the game for A. Anderson,,69,72
293,3,2:06.0,,G. Vásquez makes 2-pt jump shot from 3 ft,69,74
294,3,1:48.0,M. Plumlee makes 2-pt dunk at rim (assist by D. Williams),,71,74
295,3,1:27.0,,G. Vásquez misses 3-pt jump shot from 27 ft,71,74
296,3,1:26.0,Defensive rebound by Team,,71,74
297,3,1:15.0,Turnover by D. Williams (bad pass),,71,74
298,3,1:15.0,,T. Hansbrough enters the game for J. Valančiūnas,71,74
299,3,0:58.0,,T. Hansbrough misses 2-pt layup from 2 ft,71,74
300,3,0:57.0,Defensive rebound by B. Bogdanović,,71,74
301,3,0:50.0,M. Plumlee makes 2-pt jump shot from 3 ft (assist by J. Jack),,73,74
302,3,0:50.0,Shooting foul by J. Johnson (drawn by M. Plumlee),,73,74
303,3,0:50.0,M. Plumlee misses free throw 1 of 1,,73,74
304,3,0:50.0,,Defensive rebound by J. Johnson,73,74
305,3,0:33.0,,Personal foul by C. Jefferson (drawn by P. Patterson),73,74
306,3,0:33.0,D. Morris enters the game for D. Williams,,73,74
307,3,0:27.0,,J. Johnson makes 2-pt layup from 1 ft,73,76
308,3,0:10.0,Offensive foul by M. Plumlee (drawn by L. Williams),,73,76
309,3,0:10.0,Turnover by M. Plumlee (offensive foul),,73,76
310,3,0:02.0,,L. Williams misses 2-pt jump shot from 7 ft (block by J. Jack),73,76
311,3,0:01.0,Defensive rebound by M. Plumlee,,73,76
312,3,0:00.0,M. Plumlee misses 3-pt jump shot from 57 ft,,73,76
313,3,0:00.0,Offensive rebound by Team,,73,76
314,4,11:44.0,,G. Vásquez misses 2-pt layup from 2 ft,73,76
315,4,11:43.0,Defensive rebound by J. Jack,,73,76
316,4,11:25.0,C. Jefferson misses 2-pt jump shot from 10 ft,,73,76
317,4,11:24.0,,Defensive rebound by P. Patterson,73,76
318,4,11:17.0,,G. Vásquez makes 2-pt jump shot from 4 ft,73,78
319,4,10:53.0,Turnover by J. Johnson (lost ball; steal by G. Vásquez),,73,78
320,4,10:48.0,,L. Williams makes 2-pt jump shot from 4 ft (assist by G. Vásquez),73,80
321,4,10:46.0,Brooklyn full timeout,,73,80
322,4,10:24.0,J. Johnson misses 2-pt jump shot from 17 ft,,73,80
323,4,10:23.0,Offensive rebound by J. Jordan,,73,80
324,4,10:22.0,Turnover by Team (shot clock),,73,80
325,4,10:07.0,,G. Vásquez misses 2-pt jump shot from 11 ft (block by B. Bogdanović),73,80
326,4,10:06.0,Defensive rebound by J. Johnson,,73,80
327,4,9:47.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,73,80
328,4,9:46.0,Offensive rebound by J. Jordan,,73,80
329,4,9:46.0,Shooting foul by T. Hansbrough (drawn by J. Jordan),,73,80
330,4,9:46.0,J. Jordan makes free throw 1 of 2,,74,80
331,4,9:46.0,J. Jordan misses free throw 2 of 2,,74,80
332,4,9:45.0,,Defensive rebound by T. Hansbrough,74,80
333,4,9:32.0,,J. Johnson misses 2-pt jump shot from 13 ft,74,80
334,4,9:31.0,Defensive rebound by J. Jordan,,74,80
335,4,9:23.0,Personal foul by T. Hansbrough (drawn by J. Jordan),,74,80
336,4,9:23.0,,A. Johnson enters the game for T. Hansbrough,74,80
337,4,9:17.0,J. Jack misses 2-pt jump shot from 11 ft,,74,80
338,4,9:17.0,,Defensive rebound by A. Johnson,74,80
339,4,9:11.0,,P. Patterson makes 3-pt jump shot from 25 ft (assist by L. Williams),74,83
340,4,8:51.0,J. Jordan makes 2-pt layup from 1 ft,,76,83
341,4,8:51.0,Shooting foul by A. Johnson (drawn by J. Jordan),,76,83
342,4,8:51.0,J. Jordan makes free throw 1 of 1,,77,83
343,4,8:38.0,,L. Williams makes 3-pt jump shot from 25 ft (assist by G. Vásquez),77,86
344,4,8:21.0,J. Jordan misses 2-pt layup from 3 ft,,77,86
345,4,8:20.0,,Defensive rebound by G. Vásquez,77,86
346,4,8:13.0,,L. Williams misses 3-pt jump shot from 25 ft,77,86
347,4,8:13.0,Defensive rebound by J. Jordan,,77,86
348,4,8:06.0,C. Jefferson makes 2-pt dunk at rim (assist by J. Jack),,79,86
349,4,7:46.0,,P. Patterson misses 2-pt jump shot from 6 ft,79,86
350,4,7:44.0,Defensive rebound by J. Johnson,,79,86
351,4,7:40.0,,Offensive charge foul by C. Jefferson (drawn by L. Williams),79,86
352,4,7:40.0,Turnover by C. Jefferson (offensive foul),,79,86
353,4,7:27.0,,L. Williams misses 3-pt jump shot from 25 ft,79,86
354,4,7:26.0,,Offensive rebound by A. Johnson,79,86
355,4,7:25.0,,Shooting foul by B. Bogdanović (drawn by A. Johnson),79,86
356,4,7:25.0,,A. Johnson misses free throw 1 of 2,79,86
357,4,7:25.0,,Offensive rebound by Team,79,86
358,4,7:25.0,,A. Johnson misses free throw 2 of 2,79,86
359,4,7:25.0,Defensive rebound by J. Johnson,,79,86
360,4,7:10.0,J. Johnson misses 2-pt jump shot from 19 ft,,79,86
361,4,7:09.0,,Defensive rebound by G. Vásquez,79,86
362,4,6:54.0,,G. Vásquez misses 3-pt jump shot from 26 ft,79,86
363,4,6:54.0,Defensive rebound by J. Jack,,79,86
364,4,6:51.0,Brooklyn full timeout,,79,86
365,4,6:51.0,,K. Lowry enters the game for G. Vásquez,79,86
366,4,6:51.0,D. Williams enters the game for C. Jefferson,,79,86
367,4,6:51.0,M. Plumlee enters the game for B. Bogdanović,,79,86
368,4,6:33.0,D. Williams misses 3-pt jump shot from 28 ft,,79,86
369,4,6:32.0,,Defensive rebound by J. Johnson,79,86
370,4,6:14.0,,Personal foul by J. Jack (drawn by K. Lowry),79,86
371,4,6:02.0,,J. Johnson makes 2-pt layup from 3 ft,79,88
372,4,5:46.0,Turnover by D. Williams (bad pass; steal by L. Williams),,79,88
373,4,5:41.0,,K. Lowry makes 2-pt layup from 1 ft (assist by J. Johnson),79,90
374,4,5:24.0,Turnover by J. Jordan (bad pass),,79,90
375,4,5:24.0,Official timeout,,79,90
376,4,5:24.0,M. Teletović enters the game for J. Jordan,,79,90
377,4,5:11.0,,P. Patterson makes 2-pt jump shot from 7 ft (assist by K. Lowry),79,92
378,4,4:53.0,Shooting foul by P. Patterson (drawn by D. Williams),,79,92
379,4,4:53.0,D. Williams makes 2-pt jump shot from 2 ft (assist by M. Plumlee),,81,92
380,4,4:53.0,D. Williams misses free throw 1 of 1,,81,92
