,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,WASHINGTON_ACTION,PHILADELPHIA_SCORE,WASHINGTON_SCORE
97,2,10:31.0,H. Thompson misses 3-pt jump shot from 27 ft,,21,35
98,2,10:30.0,,Defensive rebound by B. Beal,21,35
99,2,10:06.0,,B. Beal misses 3-pt jump shot from 26 ft,21,35
100,2,10:06.0,,Offensive rebound by Team,21,35
101,2,10:06.0,,Turnover by Team (shot clock),21,35
102,2,9:48.0,L. Mbah a Moute misses 2-pt jump shot from 5 ft,,21,35
103,2,9:47.0,,Defensive rebound by D. Gooden,21,35
104,2,9:38.0,,R. Butler misses 2-pt jump shot from 4 ft,21,35
105,2,9:38.0,,Offensive rebound by K. Séraphin,21,35
106,2,9:38.0,,Shooting foul by L. Mbah a Moute (drawn by K. Séraphin),21,35
107,2,9:38.0,,K. Séraphin misses free throw 1 of 2,21,35
108,2,9:38.0,,Offensive rebound by Team,21,35
109,2,9:38.0,,K. Séraphin misses free throw 2 of 2,21,35
110,2,9:38.0,Defensive rebound by I. Canaan,,21,35
111,2,9:13.0,I. Canaan misses 3-pt jump shot from 27 ft,,21,35
112,2,9:12.0,,Defensive rebound by R. Butler,21,35
113,2,9:06.0,,D. Gooden makes 2-pt jump shot from 19 ft (assist by R. Sessions),21,37
114,2,8:52.0,Offensive foul by N. Noel (drawn by D. Gooden),,21,37
115,2,8:52.0,Turnover by N. Noel (offensive foul),,21,37
116,2,8:52.0,Official timeout,,21,37
117,2,8:36.0,,K. Séraphin makes 2-pt hook shot from 3 ft,21,39
118,2,8:09.0,L. Mbah a Moute misses 2-pt jump shot from 18 ft (block by B. Beal),,21,39
119,2,8:07.0,,Defensive rebound by B. Beal,21,39
120,2,8:06.0,,B. Beal makes 2-pt dunk at rim,21,41
121,2,7:47.0,T. Robinson makes 2-pt layup from 2 ft,,23,41
122,2,7:26.0,,D. Gooden makes 3-pt jump shot from 27 ft (assist by R. Sessions),23,44
123,2,7:06.0,H. Thompson misses 3-pt jump shot from 24 ft,,23,44
124,2,7:05.0,Offensive rebound by T. Robinson,,23,44
125,2,7:05.0,T. Robinson misses 2-pt tip-in from 1 ft,,23,44
126,2,7:02.0,Offensive rebound by N. Noel,,23,44
127,2,6:56.0,Shooting foul by K. Séraphin (drawn by H. Thompson),,23,44
128,2,6:56.0,H. Thompson makes free throw 1 of 2,,24,44
129,2,6:56.0,J. Grant enters the game for L. Mbah a Moute,,24,44
130,2,6:56.0,H. Thompson makes free throw 2 of 2,,25,44
131,2,6:41.0,,Turnover by D. Gooden (lost ball; steal by T. Robinson),25,44
132,2,6:35.0,N. Noel makes 2-pt layup at rim (assist by T. Robinson),,27,44
133,2,6:26.0,,K. Séraphin makes 2-pt dunk at rim (assist by R. Sessions),27,46
134,2,6:12.0,T. Robinson misses 2-pt layup from 2 ft,,27,46
135,2,6:11.0,,Defensive rebound by K. Séraphin,27,46
136,2,6:03.0,,Turnover by R. Sessions (lost ball; steal by T. Robinson),27,46
137,2,5:57.0,H. Thompson makes 3-pt jump shot from 24 ft (assist by I. Canaan),,30,46
138,2,5:41.0,,Shooting foul by T. Robinson (drawn by R. Butler),30,46
139,2,5:41.0,,Washington full timeout,30,46
140,2,5:41.0,,K. Humphries enters the game for D. Gooden,30,46
141,2,5:41.0,F. Aldemir enters the game for T. Robinson,,30,46
142,2,5:41.0,,R. Butler misses free throw 1 of 2,30,46
143,2,5:41.0,,Offensive rebound by Team,30,46
144,2,5:41.0,,R. Butler makes free throw 2 of 2,30,47
145,2,5:28.0,F. Aldemir makes 2-pt dunk at rim (assist by N. Noel),,32,47
146,2,5:16.0,,Shooting foul by F. Aldemir (drawn by B. Beal),32,47
147,2,5:16.0,,B. Beal makes free throw 1 of 2,32,48
148,2,5:16.0,I. Smith enters the game for I. Canaan,,32,48
149,2,5:16.0,,B. Beal makes free throw 2 of 2,32,49
150,2,5:00.0,Personal foul by K. Séraphin (drawn by N. Noel),,32,49
151,2,4:46.0,Shooting foul by R. Butler (drawn by J. Grant),,32,49
152,2,4:46.0,J. Grant makes free throw 1 of 2,,33,49
153,2,4:46.0,,O. Porter enters the game for R. Butler,33,49
154,2,4:46.0,,J. Wall enters the game for R. Sessions,33,49
155,2,4:46.0,J. Grant makes free throw 2 of 2,,34,49
156,2,4:34.0,,Shooting foul by F. Aldemir (drawn by B. Beal),34,49
157,2,4:34.0,,B. Beal makes 2-pt layup from 2 ft (assist by K. Humphries),34,51
158,2,4:34.0,,B. Beal misses free throw 1 of 1,34,51
159,2,4:32.0,Defensive rebound by N. Noel,,34,51
160,2,4:25.0,Personal foul by O. Porter (drawn by J. Grant),,34,51
161,2,4:11.0,N. Noel misses 2-pt layup from 2 ft,,34,51
162,2,4:09.0,,Defensive rebound by O. Porter,34,51
163,2,4:04.0,,K. Humphries makes 2-pt dunk at rim (assist by J. Wall),34,53
164,2,3:44.0,I. Smith misses 2-pt jump shot from 4 ft,,34,53
165,2,3:44.0,Offensive rebound by N. Noel,,34,53
166,2,3:42.0,Personal foul by K. Séraphin (drawn by N. Noel),,34,53
167,2,3:42.0,N. Noel makes free throw 1 of 2,,35,53
168,2,3:42.0,,M. Gortat enters the game for K. Séraphin,35,53
169,2,3:42.0,N. Noel misses free throw 2 of 2,,35,53
170,2,3:41.0,,Defensive rebound by O. Porter,35,53
171,2,3:33.0,,O. Porter makes 3-pt jump shot from 26 ft (assist by B. Beal),35,56
172,2,3:23.0,N. Noel makes 2-pt layup from 1 ft (assist by I. Smith),,37,56
173,2,3:23.0,Shooting foul by K. Humphries (drawn by N. Noel),,37,56
174,2,3:23.0,N. Noel makes free throw 1 of 1,,38,56
175,2,3:06.0,,K. Humphries makes 2-pt jump shot from 17 ft (assist by B. Beal),38,58
176,2,2:45.0,I. Smith misses 2-pt jump shot from 4 ft,,38,58
177,2,2:44.0,,Defensive rebound by J. Wall,38,58
178,2,2:35.0,,Shooting foul by I. Smith (drawn by M. Gortat),38,58
179,2,2:35.0,Philadelphia full timeout,,38,58
180,2,2:35.0,R. Covington enters the game for H. Thompson,,38,58
181,2,2:35.0,,M. Gortat makes free throw 1 of 2,38,59
182,2,2:35.0,,M. Gortat misses free throw 2 of 2,38,59
183,2,2:33.0,Defensive rebound by F. Aldemir,,38,59
184,2,2:17.0,J. Grant misses 3-pt jump shot from 27 ft,,38,59
185,2,2:16.0,,Defensive rebound by M. Gortat,38,59
186,2,2:08.0,,B. Beal makes 2-pt jump shot from 14 ft,38,61
187,2,1:45.0,J. Grant misses 3-pt jump shot from 27 ft,,38,61
188,2,1:44.0,,Defensive rebound by B. Beal,38,61
189,2,1:36.0,,B. Beal misses 3-pt jump shot from 25 ft,38,61
190,2,1:35.0,Defensive rebound by I. Smith,,38,61
191,2,1:29.0,I. Smith makes 2-pt layup from 1 ft,,40,61
192,2,1:12.0,,K. Humphries makes 2-pt jump shot from 19 ft (assist by M. Gortat),40,63
193,2,1:00.0,R. Covington misses 3-pt jump shot from 26 ft,,40,63
194,2,0:59.0,Offensive rebound by Team,,40,63
195,2,0:59.0,,Loose ball foul by K. Humphries (drawn by N. Noel),40,63
196,2,0:59.0,N. Noel misses free throw 1 of 2,,40,63
197,2,0:59.0,Offensive rebound by Team,,40,63
198,2,0:59.0,,M. Webster enters the game for B. Beal,40,63
199,2,0:59.0,L. Mbah a Moute enters the game for F. Aldemir,,40,63
200,2,0:59.0,N. Noel makes free throw 2 of 2,,41,63
201,2,0:47.0,,O. Porter misses 2-pt layup from 1 ft (block by N. Noel),41,63
202,2,0:44.0,Defensive rebound by R. Covington,,41,63
203,2,0:43.0,Clear path foul by M. Webster,,41,63
204,2,0:43.0,J. Grant misses clear path free throw 1 of 2,,41,63
205,2,0:43.0,Offensive rebound by Team,,41,63
206,2,0:43.0,H. Sims enters the game for N. Noel,,41,63
207,2,0:43.0,J. Grant makes clear path free throw 2 of 2,,42,63
208,2,0:28.0,H. Sims misses 2-pt layup from 1 ft (block by M. Gortat),,42,63
209,2,0:26.0,,Defensive rebound by M. Gortat,42,63
210,2,0:05.0,,J. Wall makes 2-pt jump shot from 15 ft,42,65
211,2,0:04.0,Philadelphia full timeout,,42,65
212,2,0:01.0,L. Mbah a Moute misses 3-pt jump shot from 28 ft,,42,65
213,2,0:00.0,Offensive rebound by Team,,42,65
214,3,11:45.0,J. Grant misses 2-pt jump shot from 22 ft,,42,65
215,3,11:41.0,,Defensive rebound by J. Wall,42,65
216,3,11:18.0,,O. Porter misses 3-pt jump shot from 24 ft,42,65
217,3,11:17.0,,Offensive rebound by N. Hilário,42,65
218,3,11:09.0,,Personal foul by J. Grant (drawn by N. Hilário),42,65
219,3,10:59.0,,B. Beal misses 2-pt jump shot from 15 ft,42,65
220,3,10:58.0,,Offensive rebound by M. Gortat,42,65
221,3,10:53.0,,J. Wall makes 3-pt jump shot from 26 ft (assist by M. Gortat),42,68
222,3,10:32.0,Turnover by L. Mbah a Moute (bad pass),,42,68
223,3,10:17.0,,N. Hilário makes 2-pt jump shot from 18 ft (assist by J. Wall),42,70
224,3,10:17.0,Philadelphia full timeout,,42,70
225,3,10:04.0,Personal foul by B. Beal (drawn by J. Grant),,42,70
226,3,9:52.0,I. Smith makes 2-pt jump shot from 6 ft,,44,70
227,3,9:33.0,,Turnover by J. Wall (bad pass),44,70
228,3,9:21.0,L. Mbah a Moute misses 3-pt jump shot from 26 ft,,44,70
229,3,9:20.0,,Defensive rebound by M. Gortat,44,70
230,3,9:09.0,,N. Hilário misses 2-pt jump shot from 13 ft,44,70
231,3,9:07.0,Defensive rebound by I. Smith,,44,70
232,3,8:59.0,R. Covington misses 3-pt jump shot from 28 ft,,44,70
233,3,8:58.0,Offensive rebound by N. Noel,,44,70
234,3,8:56.0,N. Noel makes 2-pt tip-in from 1 ft,,46,70
235,3,8:41.0,,B. Beal makes 2-pt jump shot from 12 ft (assist by N. Hilário),46,72
236,3,8:25.0,N. Noel misses 2-pt layup from 1 ft,,46,72
237,3,8:24.0,,Defensive rebound by M. Gortat,46,72
238,3,8:17.0,,O. Porter makes 2-pt jump shot from 18 ft (assist by J. Wall),46,74
239,3,8:00.0,I. Smith makes 3-pt jump shot from 25 ft (assist by R. Covington),,49,74
240,3,7:51.0,,M. Gortat makes 2-pt layup from 1 ft (assist by J. Wall),49,76
241,3,7:40.0,Personal foul by M. Gortat (drawn by N. Noel),,49,76
242,3,7:33.0,I. Smith makes 2-pt jump shot from 5 ft,,51,76
243,3,7:21.0,,M. Gortat makes 2-pt dunk at rim (assist by J. Wall),51,78
244,3,7:04.0,Turnover by I. Smith (bad pass; steal by N. Hilário),,51,78
245,3,6:57.0,,B. Beal misses 3-pt jump shot from 26 ft,51,78
246,3,6:56.0,,Offensive rebound by O. Porter,51,78
247,3,6:52.0,,O. Porter misses 2-pt jump shot from 10 ft,51,78
248,3,6:51.0,Defensive rebound by I. Smith,,51,78
249,3,6:44.0,I. Smith misses 3-pt jump shot from 25 ft,,51,78
250,3,6:43.0,,Defensive rebound by M. Gortat,51,78
251,3,6:38.0,,Shooting foul by I. Smith (drawn by O. Porter),51,78
252,3,6:38.0,,O. Porter makes free throw 1 of 2,51,79
253,3,6:38.0,,O. Porter makes free throw 2 of 2,51,80
254,3,6:14.0,I. Smith misses 2-pt jump shot from 4 ft,,51,80
255,3,6:13.0,Offensive rebound by R. Covington,,51,80
256,3,6:11.0,R. Covington misses 2-pt layup from 1 ft,,51,80
257,3,6:10.0,,Defensive rebound by N. Hilário,51,80
258,3,6:04.0,,J. Wall misses 3-pt jump shot from 22 ft,51,80
259,3,6:03.0,Defensive rebound by Team,,51,80
260,3,5:43.0,Shooting foul by M. Gortat (drawn by N. Noel),,51,80
261,3,5:43.0,N. Noel makes free throw 1 of 2,,52,80
262,3,5:43.0,N. Noel misses free throw 2 of 2,,52,80
263,3,5:41.0,,Defensive rebound by N. Hilário,52,80
264,3,5:33.0,,Personal foul by J. Grant (drawn by O. Porter),52,80
265,3,5:33.0,,D. Gooden enters the game for N. Hilário,52,80
266,3,5:33.0,H. Thompson enters the game for J. Grant,,52,80
267,3,5:26.0,,Turnover by M. Gortat (bad pass; steal by R. Covington),52,80
268,3,5:20.0,R. Covington makes 2-pt layup at rim,,54,80
269,3,5:20.0,Shooting foul by O. Porter (drawn by R. Covington),,54,80
270,3,5:20.0,R. Covington makes free throw 1 of 1,,55,80
271,3,4:59.0,,B. Beal makes 2-pt layup from 1 ft (assist by D. Gooden),55,82
272,3,4:46.0,L. Mbah a Moute misses 2-pt layup from 2 ft,,55,82
273,3,4:45.0,Offensive rebound by L. Mbah a Moute,,55,82
274,3,4:44.0,L. Mbah a Moute misses 2-pt layup from 1 ft,,55,82
275,3,4:43.0,,Defensive rebound by M. Gortat,55,82
276,3,4:38.0,,J. Wall misses 2-pt jump shot from 18 ft,55,82
277,3,4:37.0,,Offensive rebound by Team,55,82
278,3,4:37.0,T. Robinson enters the game for L. Mbah a Moute,,55,82
279,3,4:30.0,,M. Gortat misses 2-pt layup from 1 ft,55,82
280,3,4:30.0,Defensive rebound by N. Noel,,55,82
281,3,4:20.0,I. Smith misses 2-pt layup from 1 ft,,55,82
282,3,4:19.0,,Defensive rebound by D. Gooden,55,82
283,3,4:12.0,,O. Porter misses 3-pt jump shot from 24 ft,55,82
284,3,4:11.0,Defensive rebound by N. Noel,,55,82
285,3,4:04.0,H. Thompson misses 3-pt jump shot from 26 ft,,55,82
286,3,4:02.0,,Defensive rebound by M. Gortat,55,82
287,3,3:52.0,,B. Beal makes 2-pt layup from 1 ft (assist by J. Wall),55,84
288,3,3:52.0,,Shooting foul by T. Robinson (drawn by B. Beal),55,84
289,3,3:52.0,I. Canaan enters the game for I. Smith,,55,84
290,3,3:52.0,F. Aldemir enters the game for N. Noel,,55,84
291,3,3:52.0,,B. Beal misses free throw 1 of 1,55,84
292,3,3:50.0,Defensive rebound by F. Aldemir,,55,84
293,3,3:43.0,R. Covington misses 3-pt jump shot from 26 ft,,55,84
294,3,3:41.0,,Defensive rebound by M. Gortat,55,84
295,3,3:28.0,,M. Gortat makes 2-pt layup at rim (assist by J. Wall),55,86
296,3,3:28.0,,Shooting foul by F. Aldemir (drawn by M. Gortat),55,86
297,3,3:28.0,,R. Butler enters the game for B. Beal,55,86
298,3,3:28.0,,M. Gortat makes free throw 1 of 1,55,87
299,3,3:13.0,F. Aldemir makes 2-pt jump shot from 18 ft (assist by H. Thompson),,57,87
300,3,2:53.0,,D. Gooden makes 3-pt jump shot from 25 ft (assist by J. Wall),57,90
301,3,2:51.0,Philadelphia full timeout,,57,90
302,3,2:51.0,,R. Sessions enters the game for J. Wall,57,90
303,3,2:35.0,R. Covington misses 2-pt jump shot from 11 ft,,57,90
304,3,2:34.0,,Defensive rebound by D. Gooden,57,90
305,3,2:10.0,,R. Sessions misses 2-pt jump shot from 5 ft,57,90
306,3,2:09.0,Defensive rebound by T. Robinson,,57,90
307,3,1:55.0,F. Aldemir misses 2-pt jump shot from 18 ft,,57,90
308,3,1:54.0,Offensive rebound by H. Thompson,,57,90
309,3,1:37.0,Turnover by I. Canaan (bad pass),,57,90
310,3,1:13.0,,D. Gooden misses 2-pt jump shot from 10 ft (block by T. Robinson),57,90
311,3,1:10.0,Defensive rebound by R. Covington,,57,90
312,3,1:05.0,R. Covington misses 2-pt jump shot from 4 ft,,57,90
313,3,1:04.0,Offensive rebound by H. Thompson,,57,90
314,3,1:03.0,Turnover by H. Thompson (bad pass; steal by R. Butler),,57,90
315,3,1:00.0,,Shooting foul by H. Thompson (drawn by R. Butler),57,90
316,3,1:00.0,,R. Butler misses free throw 1 of 2,57,90
317,3,1:00.0,,Offensive rebound by Team,57,90
318,3,1:00.0,J. Sampson enters the game for R. Covington,,57,90
319,3,1:00.0,,K. Séraphin enters the game for M. Gortat,57,90
320,3,1:00.0,,R. Butler makes free throw 2 of 2,57,91
321,3,0:48.0,H. Thompson makes 2-pt jump shot from 6 ft,,59,91
322,3,0:25.0,,K. Séraphin makes 2-pt jump shot from 18 ft (assist by R. Sessions),59,93
323,3,0:07.0,I. Canaan makes 3-pt jump shot from 26 ft,,62,93
324,4,11:41.0,,Turnover by O. Porter (bad pass; steal by I. Canaan),62,93
325,4,11:33.0,I. Canaan misses 3-pt jump shot from 26 ft,,62,93
326,4,11:31.0,,Defensive rebound by K. Séraphin,62,93
327,4,11:19.0,,Shooting foul by I. Canaan (drawn by R. Sessions),62,93
328,4,11:19.0,,R. Sessions makes free throw 1 of 2,62,94
329,4,11:19.0,,R. Sessions makes free throw 2 of 2,62,95
330,4,11:02.0,H. Thompson makes 3-pt jump shot from 25 ft (assist by I. Canaan),,65,95
331,4,10:47.0,,Turnover by O. Porter (bad pass),65,95
332,4,10:42.0,T. Robinson makes 2-pt layup from 1 ft (assist by I. Canaan),,67,95
333,4,10:42.0,Shooting foul by D. Gooden (drawn by T. Robinson),,67,95
334,4,10:42.0,,Violation by K. Séraphin (def goaltending),67,95
335,4,10:42.0,T. Robinson misses free throw 1 of 1,,67,95
336,4,10:40.0,,Defensive rebound by K. Séraphin,67,95
337,4,10:29.0,,Personal foul by F. Aldemir (drawn by K. Séraphin),67,95
338,4,10:15.0,,R. Butler misses 3-pt jump shot from 25 ft,67,95
339,4,10:14.0,Defensive rebound by F. Aldemir,,67,95
340,4,10:06.0,I. Canaan makes 2-pt layup from 1 ft,,69,95
341,4,9:52.0,,Turnover by D. Gooden (offensive foul),69,95
342,4,9:52.0,,Offensive foul by D. Gooden (drawn by I. Canaan),69,95
343,4,9:52.0,N. Noel enters the game for F. Aldemir,,69,95
344,4,9:40.0,I. Canaan makes 2-pt layup from 2 ft,,71,95
345,4,9:40.0,,Washington full timeout,71,95
346,4,9:15.0,,O. Porter misses 2-pt jump shot from 21 ft,71,95
347,4,9:14.0,Defensive rebound by I. Canaan,,71,95
348,4,8:54.0,N. Noel misses 2-pt jump shot from 8 ft,,71,95
349,4,8:53.0,,Defensive rebound by O. Porter,71,95
350,4,8:51.0,,Shooting foul by I. Canaan (drawn by R. Sessions),71,95
351,4,8:51.0,,R. Sessions misses free throw 1 of 2,71,95
352,4,8:51.0,,Offensive rebound by Team,71,95
353,4,8:51.0,I. Smith enters the game for J. Sampson,,71,95
354,4,8:51.0,,K. Humphries enters the game for D. Gooden,71,95
355,4,8:51.0,,R. Sessions makes free throw 2 of 2,71,96
356,4,8:41.0,I. Canaan makes 3-pt jump shot from 26 ft,,74,96
357,4,8:21.0,,K. Humphries misses 2-pt jump shot from 7 ft,74,96
358,4,8:19.0,Defensive rebound by N. Noel,,74,96
359,4,8:09.0,Turnover by I. Canaan (bad pass; steal by K. Humphries),,74,96
360,4,8:02.0,,Turnover by R. Sessions (bad pass; steal by I. Canaan),74,96
361,4,7:59.0,I. Smith makes 2-pt layup from 2 ft (assist by I. Canaan),,76,96
362,4,7:42.0,,Shooting foul by T. Robinson (drawn by O. Porter),76,96
363,4,7:42.0,,O. Porter makes free throw 1 of 2,76,97
364,4,7:42.0,,O. Porter makes free throw 2 of 2,76,98
365,4,7:28.0,I. Canaan misses 3-pt jump shot from 25 ft,,76,98
366,4,7:26.0,,Defensive rebound by R. Butler,76,98
367,4,7:15.0,,K. Séraphin makes 2-pt hook shot from 9 ft,76,100
368,4,6:50.0,I. Canaan misses 3-pt jump shot from 27 ft,,76,100
369,4,6:48.0,Offensive rebound by T. Robinson,,76,100
370,4,6:47.0,T. Robinson misses 2-pt layup from 1 ft,,76,100
371,4,6:47.0,Offensive rebound by Team,,76,100
372,4,6:47.0,,Loose ball foul by R. Butler (drawn by N. Noel),76,100
373,4,6:47.0,,W. Bynum enters the game for O. Porter,76,100
374,4,6:33.0,H. Thompson makes 3-pt jump shot from 23 ft (assist by I. Canaan),,79,100
375,4,6:20.0,,Turnover by W. Bynum (bad pass; steal by I. Smith),79,100
376,4,6:11.0,I. Canaan makes 3-pt jump shot from 26 ft (assist by I. Smith),,82,100
377,4,5:50.0,,K. Humphries misses 2-pt jump shot from 3 ft (block by N. Noel),82,100
378,4,5:48.0,Defensive rebound by I. Canaan,,82,100
379,4,5:43.0,H. Thompson makes 3-pt jump shot from 27 ft (assist by I. Canaan),,85,100
380,4,5:43.0,,Washington full timeout,85,100
381,4,5:43.0,Official timeout,,85,100
382,4,5:43.0,,M. Gortat enters the game for K. Séraphin,85,100
383,4,5:43.0,,J. Wall enters the game for R. Sessions,85,100
384,4,5:43.0,,B. Beal enters the game for W. Bynum,85,100
385,4,5:24.0,,M. Gortat makes 2-pt layup at rim (assist by B. Beal),85,102
386,4,5:10.0,T. Robinson misses 2-pt layup at rim (block by M. Gortat),,85,102
