,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,BROOKLYN_ACTION,PHILADELPHIA_SCORE,BROOKLYN_SCORE
93,1,1:28.0,,Shooting foul by K. McDaniels (drawn by B. Bogdanović),16,22
94,1,1:28.0,,B. Bogdanović misses free throw 1 of 2,16,22
95,1,1:28.0,,Offensive rebound by Team,16,22
96,1,1:28.0,,B. Bogdanović misses free throw 2 of 2,16,22
97,1,1:27.0,Defensive rebound by K. McDaniels,,16,22
98,1,1:09.0,A. Shved misses 2-pt layup from 2 ft (block by C. Jefferson),,16,22
99,1,1:08.0,Offensive rebound by Team,,16,22
100,1,1:02.0,Turnover by T. Wroten (bad pass; steal by M. Plumlee),,16,22
101,1,0:53.0,,J. Jack misses 2-pt jump shot from 17 ft,16,22
102,1,0:51.0,,Offensive rebound by C. Jefferson,16,22
103,1,0:38.0,,C. Jefferson misses 2-pt jump shot from 19 ft,16,22
104,1,0:37.0,Defensive rebound by T. Wroten,,16,22
105,1,0:32.0,Shooting foul by B. Bogdanović (drawn by T. Wroten),,16,22
106,1,0:32.0,T. Wroten makes free throw 1 of 2,,17,22
107,1,0:32.0,T. Wroten makes free throw 2 of 2,,18,22
108,1,0:11.0,,A. Anderson misses 3-pt jump shot from 22 ft,18,22
109,1,0:10.0,Defensive rebound by T. Wroten,,18,22
110,1,0:01.0,Turnover by T. Wroten (bad pass; steal by C. Jefferson),,18,22
111,2,11:42.0,,Turnover by C. Jefferson (bad pass; steal by K. McDaniels),18,22
112,2,11:32.0,K. McDaniels misses 2-pt layup from 2 ft (block by C. Jefferson),,18,22
113,2,11:31.0,,Defensive rebound by A. Anderson,18,22
114,2,11:18.0,,B. Bogdanović makes 2-pt jump shot from 14 ft,18,24
115,2,11:09.0,Turnover by H. Sims (bad pass; steal by B. Bogdanović),,18,24
116,2,11:04.0,,B. Bogdanović makes 2-pt layup from 1 ft,18,26
117,2,10:57.0,M. Carter-Williams enters the game for A. Shved,,18,26
118,2,10:50.0,Personal foul by A. Anderson (drawn by M. Carter-Williams),,18,26
119,2,10:50.0,N. Noel enters the game for H. Sims,,18,26
120,2,10:50.0,L. Mbah a Moute enters the game for J. Grant,,18,26
121,2,10:37.0,T. Wroten misses 2-pt jump shot from 4 ft,,18,26
122,2,10:36.0,,Defensive rebound by J. Jack,18,26
123,2,10:24.0,,C. Jefferson makes 2-pt jump shot from 7 ft (assist by J. Jack),18,28
124,2,10:04.0,L. Mbah a Moute makes 3-pt jump shot from 25 ft (assist by M. Carter-Williams),,21,28
125,2,9:53.0,R. Covington enters the game for T. Wroten,,21,28
126,2,9:53.0,H. Thompson enters the game for K. McDaniels,,21,28
127,2,9:38.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,21,28
128,2,9:37.0,Defensive rebound by L. Mbah a Moute,,21,28
129,2,9:30.0,R. Covington makes 3-pt jump shot from 23 ft (assist by M. Carter-Williams),,24,28
130,2,9:10.0,,Turnover by B. Bogdanović (lost ball; steal by R. Covington),24,28
131,2,9:07.0,Shooting foul by J. Jack (drawn by L. Mbah a Moute),,24,28
132,2,9:07.0,L. Mbah a Moute makes free throw 1 of 2,,25,28
133,2,9:07.0,,J. Johnson enters the game for B. Bogdanović,25,28
134,2,9:07.0,L. Mbah a Moute makes free throw 2 of 2,,26,28
135,2,8:59.0,,C. Jefferson makes 2-pt dunk at rim (assist by A. Anderson),26,30
136,2,8:35.0,N. Noel misses 2-pt layup from 2 ft,,26,30
137,2,8:34.0,,Defensive rebound by C. Jefferson,26,30
138,2,8:13.0,,Turnover by A. Anderson (lost ball; steal by M. Carter-Williams),26,30
139,2,8:08.0,Philadelphia full timeout,,26,30
140,2,8:00.0,Offensive foul by N. Noel (drawn by J. Jack),,26,30
141,2,8:00.0,Turnover by N. Noel (offensive foul),,26,30
142,2,7:43.0,,J. Jack misses 2-pt jump shot from 18 ft,26,30
143,2,7:42.0,Defensive rebound by R. Covington,,26,30
144,2,7:34.0,R. Covington makes 3-pt jump shot from 24 ft (assist by M. Carter-Williams),,29,30
145,2,7:09.0,,J. Johnson makes 2-pt jump shot from 15 ft,29,32
146,2,6:43.0,N. Noel misses 2-pt jump shot from 8 ft,,29,32
147,2,6:42.0,,Defensive rebound by K. Garnett,29,32
148,2,6:28.0,,J. Johnson misses 3-pt jump shot from 24 ft,29,32
149,2,6:27.0,Defensive rebound by L. Mbah a Moute,,29,32
150,2,6:21.0,Turnover by M. Carter-Williams (bad pass; steal by K. Garnett),,29,32
151,2,6:16.0,,A. Anderson misses 2-pt layup from 2 ft (block by R. Covington),29,32
152,2,6:14.0,,Offensive rebound by A. Anderson,29,32
153,2,6:13.0,,Shooting foul by M. Carter-Williams (drawn by K. Garnett),29,32
154,2,6:13.0,,K. Garnett misses free throw 1 of 2,29,32
155,2,6:13.0,,Offensive rebound by Team,29,32
156,2,6:13.0,,S. Karasev enters the game for A. Anderson,29,32
157,2,6:13.0,,K. Garnett makes free throw 2 of 2,29,33
158,2,6:04.0,M. Carter-Williams makes 2-pt jump shot from 8 ft,,31,33
159,2,5:52.0,,S. Karasev makes 2-pt layup from 2 ft (assist by K. Garnett),31,35
160,2,5:39.0,M. Carter-Williams misses 2-pt jump shot from 15 ft,,31,35
161,2,5:38.0,,Defensive rebound by K. Garnett,31,35
162,2,5:27.0,,Personal foul by N. Noel (drawn by K. Garnett),31,35
163,2,5:27.0,Official timeout,,31,35
164,2,5:27.0,,M. Plumlee enters the game for K. Garnett,31,35
165,2,5:27.0,H. Sims enters the game for N. Noel,,31,35
166,2,5:18.0,,S. Karasev misses 2-pt jump shot from 21 ft,31,35
167,2,5:17.0,,Offensive rebound by Team,31,35
168,2,5:17.0,Loose ball foul by H. Thompson (drawn by M. Plumlee),,31,35
169,2,5:07.0,,C. Jefferson misses 2-pt jump shot from 13 ft,31,35
170,2,5:06.0,Defensive rebound by R. Covington,,31,35
171,2,4:53.0,H. Sims makes 2-pt layup from 1 ft (assist by L. Mbah a Moute),,33,35
172,2,4:31.0,,M. Plumlee makes 2-pt dunk at rim (assist by J. Jack),33,37
173,2,4:21.0,Shooting foul by C. Jefferson (drawn by M. Carter-Williams),,33,37
174,2,4:21.0,M. Carter-Williams misses free throw 1 of 2,,33,37
175,2,4:21.0,Offensive rebound by Team,,33,37
176,2,4:21.0,,D. Williams enters the game for C. Jefferson,33,37
177,2,4:21.0,M. Carter-Williams misses free throw 2 of 2,,33,37
178,2,4:20.0,,Defensive rebound by D. Williams,33,37
179,2,4:01.0,,Turnover by J. Johnson (lost ball; steal by L. Mbah a Moute),33,37
180,2,3:55.0,R. Covington makes 3-pt jump shot from 25 ft (assist by M. Carter-Williams),,36,37
181,2,3:33.0,,J. Johnson makes 2-pt jump shot from 5 ft,36,39
182,2,3:20.0,H. Thompson misses 3-pt jump shot from 25 ft,,36,39
183,2,3:19.0,Offensive rebound by H. Sims,,36,39
184,2,3:16.0,,Offensive charge foul by R. Covington (drawn by S. Karasev),36,39
185,2,3:16.0,Turnover by R. Covington (offensive foul),,36,39
186,2,3:16.0,T. Wroten enters the game for H. Thompson,,36,39
187,2,3:16.0,,Brooklyn full timeout,36,39
188,2,3:01.0,,D. Williams misses 2-pt jump shot from 8 ft,36,39
189,2,3:00.0,Defensive rebound by R. Covington,,36,39
190,2,2:37.0,M. Carter-Williams makes 3-pt jump shot from 24 ft (assist by T. Wroten),,39,39
191,2,2:26.0,,Personal foul by M. Carter-Williams (drawn by J. Johnson),39,39
192,2,2:18.0,,J. Johnson makes 3-pt jump shot from 23 ft (assist by J. Jack),39,42
193,2,2:02.0,T. Wroten misses 2-pt jump shot from 6 ft,,39,42
194,2,2:01.0,Offensive rebound by H. Sims,,39,42
195,2,1:44.0,M. Carter-Williams makes 2-pt dunk from 1 ft (assist by T. Wroten),,41,42
196,2,1:28.0,,M. Plumlee makes 2-pt layup from 1 ft (assist by D. Williams),41,44
197,2,1:11.0,R. Covington misses 3-pt jump shot from 25 ft,,41,44
198,2,1:10.0,Offensive rebound by M. Carter-Williams,,41,44
199,2,0:55.0,Turnover by T. Wroten (bad pass; steal by J. Jack),,41,44
200,2,0:51.0,,M. Plumlee misses 2-pt jump shot from 3 ft,41,44
201,2,0:50.0,Defensive rebound by T. Wroten,,41,44
202,2,0:47.0,Shooting foul by J. Jack (drawn by H. Sims),,41,44
203,2,0:47.0,H. Sims makes free throw 1 of 2,,42,44
204,2,0:47.0,K. McDaniels enters the game for R. Covington,,42,44
205,2,0:47.0,,A. Anderson enters the game for J. Jack,42,44
206,2,0:47.0,A. Shved enters the game for M. Carter-Williams,,42,44
207,2,0:47.0,H. Sims makes free throw 2 of 2,,43,44
208,2,0:36.0,,Turnover by J. Johnson (bad pass; steal by T. Wroten),43,44
209,2,0:31.0,H. Sims makes 2-pt dunk at rim (assist by T. Wroten),,45,44
210,2,0:08.0,,S. Karasev misses 2-pt jump shot from 8 ft,45,44
211,2,0:07.0,Defensive rebound by K. McDaniels,,45,44
212,2,0:02.0,Turnover by K. McDaniels (bad pass; steal by S. Karasev),,45,44
213,3,11:46.0,,K. Garnett misses 2-pt jump shot from 13 ft,45,44
214,3,11:45.0,Defensive rebound by R. Covington,,45,44
215,3,11:19.0,M. Carter-Williams misses 3-pt jump shot from 35 ft,,45,44
216,3,11:18.0,,Defensive rebound by M. Plumlee,45,44
217,3,11:12.0,,J. Johnson misses 2-pt jump shot from 17 ft,45,44
218,3,11:11.0,Defensive rebound by Team,,45,44
219,3,11:02.0,Turnover by R. Covington (traveling),,45,44
220,3,10:52.0,,M. Plumlee makes 2-pt dunk at rim (assist by D. Williams),45,46
221,3,10:37.0,L. Mbah a Moute misses 3-pt jump shot from 24 ft,,45,46
222,3,10:36.0,,Defensive rebound by K. Garnett,45,46
223,3,10:25.0,,K. Garnett makes 2-pt jump shot from 19 ft (assist by D. Williams),45,48
224,3,10:04.0,R. Covington makes 3-pt jump shot from 23 ft (assist by L. Mbah a Moute),,48,48
225,3,9:42.0,,S. Karasev makes 3-pt jump shot from 24 ft (assist by K. Garnett),48,51
226,3,9:25.0,R. Covington misses 3-pt jump shot from 22 ft,,48,51
227,3,9:24.0,,Defensive rebound by Team,48,51
228,3,9:11.0,,Personal foul by H. Thompson (drawn by J. Johnson),48,51
229,3,8:58.0,,K. Garnett misses 2-pt jump shot from 15 ft,48,51
230,3,8:57.0,Defensive rebound by M. Carter-Williams,,48,51
231,3,8:48.0,N. Noel misses 2-pt layup from 2 ft,,48,51
232,3,8:47.0,Offensive rebound by N. Noel,,48,51
233,3,8:46.0,N. Noel misses 2-pt tip-in from 2 ft,,48,51
234,3,8:45.0,,Defensive rebound by K. Garnett,48,51
235,3,8:30.0,,K. Garnett misses 2-pt jump shot from 4 ft,48,51
236,3,8:29.0,Defensive rebound by H. Thompson,,48,51
237,3,8:15.0,Personal foul by K. Garnett (drawn by N. Noel),,48,51
238,3,8:11.0,Personal foul by S. Karasev (drawn by N. Noel),,48,51
239,3,8:04.0,R. Covington misses 3-pt jump shot from 24 ft,,48,51
240,3,8:03.0,,Defensive rebound by J. Johnson,48,51
241,3,7:55.0,,Shooting foul by M. Carter-Williams (drawn by D. Williams),48,51
242,3,7:55.0,,D. Williams misses free throw 1 of 2,48,51
243,3,7:55.0,,Offensive rebound by Team,48,51
244,3,7:55.0,,D. Williams makes free throw 2 of 2,48,52
245,3,7:36.0,M. Carter-Williams misses 2-pt jump shot from 9 ft,,48,52
246,3,7:35.0,Offensive rebound by N. Noel,,48,52
247,3,7:34.0,N. Noel misses 2-pt tip-in from 1 ft,,48,52
248,3,7:33.0,,Defensive rebound by K. Garnett,48,52
249,3,7:26.0,,M. Plumlee makes 2-pt layup from 1 ft (assist by K. Garnett),48,54
250,3,7:11.0,Turnover by N. Noel (bad pass; steal by D. Williams),,48,54
251,3,7:05.0,,J. Johnson misses 3-pt jump shot from 25 ft,48,54
252,3,7:04.0,Defensive rebound by N. Noel,,48,54
253,3,6:59.0,Philadelphia full timeout,,48,54
254,3,6:59.0,,C. Jefferson enters the game for K. Garnett,48,54
255,3,6:59.0,H. Sims enters the game for N. Noel,,48,54
256,3,6:43.0,M. Carter-Williams misses 2-pt jump shot from 18 ft,,48,54
257,3,6:42.0,,Defensive rebound by J. Johnson,48,54
258,3,6:24.0,,D. Williams misses 2-pt jump shot from 9 ft,48,54
259,3,6:22.0,Defensive rebound by Team,,48,54
260,3,6:22.0,T. Wroten enters the game for H. Thompson,,48,54
261,3,6:07.0,H. Sims makes 2-pt layup from 2 ft (assist by L. Mbah a Moute),,50,54
262,3,5:49.0,,D. Williams misses 3-pt jump shot from 23 ft,50,54
263,3,5:48.0,Defensive rebound by M. Carter-Williams,,50,54
264,3,5:37.0,Turnover by L. Mbah a Moute (lost ball),,50,54
265,3,5:17.0,,Turnover by J. Johnson (bad pass; steal by L. Mbah a Moute),50,54
266,3,5:15.0,Shooting block foul by D. Williams (drawn by R. Covington),,50,54
267,3,5:15.0,R. Covington makes free throw 1 of 2,,51,54
268,3,5:15.0,R. Covington makes free throw 2 of 2,,52,54
269,3,5:04.0,,D. Williams misses 3-pt jump shot from 25 ft,52,54
270,3,5:03.0,,Offensive rebound by D. Williams,52,54
271,3,4:52.0,,M. Plumlee makes 2-pt dunk at rim (assist by J. Johnson),52,56
272,3,4:29.0,Shooting foul by M. Plumlee (drawn by M. Carter-Williams),,52,56
273,3,4:29.0,M. Carter-Williams misses free throw 1 of 2,,52,56
274,3,4:29.0,Offensive rebound by Team,,52,56
275,3,4:29.0,K. McDaniels enters the game for R. Covington,,52,56
276,3,4:29.0,,B. Bogdanović enters the game for S. Karasev,52,56
277,3,4:29.0,,A. Anderson enters the game for J. Johnson,52,56
278,3,4:29.0,M. Carter-Williams makes free throw 2 of 2,,53,56
279,3,4:05.0,,D. Williams misses 3-pt jump shot from 28 ft,53,56
280,3,4:04.0,,Offensive rebound by M. Plumlee,53,56
281,3,4:01.0,,M. Plumlee misses 2-pt layup at rim,53,56
282,3,4:00.0,Defensive rebound by L. Mbah a Moute,,53,56
283,3,3:47.0,Shooting foul by B. Bogdanović (drawn by T. Wroten),,53,56
284,3,3:47.0,T. Wroten misses free throw 1 of 2,,53,56
285,3,3:47.0,Offensive rebound by Team,,53,56
286,3,3:47.0,J. Grant enters the game for L. Mbah a Moute,,53,56
287,3,3:47.0,T. Wroten makes free throw 2 of 2,,54,56
288,3,3:38.0,,Turnover by D. Williams (bad pass),54,56
289,3,3:23.0,M. Carter-Williams makes 2-pt dunk at rim,,56,56
290,3,3:02.0,,A. Anderson makes 3-pt jump shot from 23 ft (assist by D. Williams),56,59
291,3,2:47.0,H. Sims misses 2-pt jump shot from 15 ft,,56,59
292,3,2:46.0,,Defensive rebound by C. Jefferson,56,59
293,3,2:39.0,,D. Williams misses 2-pt jump shot from 15 ft,56,59
294,3,2:38.0,Defensive rebound by J. Grant,,56,59
295,3,2:25.0,H. Sims makes 2-pt layup from 2 ft (assist by M. Carter-Williams),,58,59
296,3,2:03.0,,B. Bogdanović misses 3-pt jump shot from 23 ft,58,59
297,3,2:02.0,Defensive rebound by M. Carter-Williams,,58,59
298,3,1:39.0,J. Grant misses 2-pt layup from 2 ft,,58,59
299,3,1:38.0,Offensive rebound by H. Sims,,58,59
300,3,1:37.0,H. Sims misses 2-pt tip-in from 1 ft,,58,59
301,3,1:36.0,,Defensive rebound by M. Plumlee,58,59
302,3,1:36.0,,Personal foul by H. Sims (drawn by M. Plumlee),58,59
303,3,1:36.0,,Brooklyn full timeout,58,59
304,3,1:36.0,,J. Jack enters the game for D. Williams,58,59
305,3,1:36.0,A. Shved enters the game for M. Carter-Williams,,58,59
306,3,1:14.0,,J. Jack makes 2-pt jump shot from 20 ft,58,61
307,3,0:55.0,T. Wroten misses 2-pt jump shot from 5 ft,,58,61
308,3,0:54.0,,Defensive rebound by M. Plumlee,58,61
309,3,0:48.0,,C. Jefferson misses 2-pt jump shot at rim,58,61
310,3,0:46.0,,Offensive rebound by M. Plumlee,58,61
311,3,0:45.0,,M. Plumlee misses 2-pt dunk from 3 ft,58,61
312,3,0:45.0,Defensive rebound by A. Shved,,58,61
313,3,0:41.0,T. Wroten misses 2-pt dunk at rim (block by B. Bogdanović),,58,61
314,3,0:39.0,,Defensive rebound by A. Anderson,58,61
315,3,0:35.0,,A. Anderson makes 2-pt jump shot from 7 ft (assist by J. Jack),58,63
316,3,0:19.0,A. Shved misses 3-pt jump shot from 24 ft,,58,63
317,3,0:18.0,Offensive rebound by H. Sims,,58,63
318,3,0:02.0,Shooting foul by J. Jack (drawn by T. Wroten),,58,63
319,3,0:02.0,T. Wroten makes free throw 1 of 2,,59,63
320,3,0:02.0,T. Wroten makes free throw 2 of 2,,60,63
321,3,0:00.0,,J. Jack misses 3-pt jump shot from 49 ft,60,63
322,3,0:00.0,,Offensive rebound by Team,60,63
323,4,11:38.0,T. Wroten misses 3-pt jump shot from 25 ft,,60,63
324,4,11:37.0,Offensive rebound by A. Shved,,60,63
325,4,11:36.0,Turnover by Team (shot clock),,60,63
326,4,11:27.0,,K. Garnett misses 2-pt layup from 1 ft,60,63
327,4,11:26.0,,Offensive rebound by Team,60,63
328,4,11:26.0,H. Thompson enters the game for J. Grant,,60,63
329,4,11:10.0,,B. Bogdanović makes 2-pt jump shot from 11 ft,60,65
330,4,10:51.0,A. Shved misses 3-pt jump shot from 28 ft,,60,65
331,4,10:50.0,,Defensive rebound by Team,60,65
332,4,10:50.0,N. Noel enters the game for H. Sims,,60,65
333,4,10:38.0,,J. Jack makes 2-pt jump shot from 8 ft,60,67
334,4,10:20.0,H. Thompson misses 3-pt jump shot from 23 ft,,60,67
335,4,10:19.0,,Defensive rebound by K. Garnett,60,67
336,4,10:12.0,,C. Jefferson makes 2-pt dunk at rim (assist by J. Jack),60,69
337,4,10:12.0,Philadelphia full timeout,,60,69
338,4,10:12.0,M. Carter-Williams enters the game for T. Wroten,,60,69
339,4,9:56.0,Turnover by K. McDaniels (bad pass; steal by A. Anderson),,60,69
340,4,9:45.0,,Personal foul by K. McDaniels (drawn by J. Jack),60,69
341,4,9:41.0,,Turnover by J. Jack (bad pass),60,69
342,4,9:28.0,N. Noel misses 2-pt layup from 2 ft,,60,69
343,4,9:27.0,,Defensive rebound by K. Garnett,60,69
344,4,9:11.0,,Shooting foul by N. Noel (drawn by C. Jefferson),60,69
345,4,9:11.0,,C. Jefferson misses free throw 1 of 2,60,69
346,4,9:11.0,,Offensive rebound by Team,60,69
347,4,9:11.0,R. Covington enters the game for K. McDaniels,,60,69
348,4,9:11.0,L. Mbah a Moute enters the game for A. Shved,,60,69
349,4,9:11.0,,C. Jefferson misses free throw 2 of 2,60,69
350,4,9:09.0,,Offensive rebound by K. Garnett,60,69
351,4,9:08.0,,K. Garnett misses 2-pt tip-in from 1 ft,60,69
352,4,9:07.0,Defensive rebound by H. Thompson,,60,69
353,4,8:57.0,R. Covington misses 3-pt jump shot from 24 ft,,60,69
354,4,8:56.0,,Defensive rebound by J. Jack,60,69
355,4,8:40.0,,Shooting foul by L. Mbah a Moute (drawn by K. Garnett),60,69
356,4,8:40.0,,K. Garnett makes free throw 1 of 2,60,70
357,4,8:40.0,,K. Garnett makes free throw 2 of 2,60,71
358,4,8:20.0,L. Mbah a Moute misses 2-pt layup from 2 ft,,60,71
359,4,8:19.0,,Defensive rebound by C. Jefferson,60,71
360,4,8:11.0,,J. Jack misses 3-pt jump shot from 25 ft,60,71
361,4,8:10.0,Defensive rebound by Team,,60,71
362,4,7:55.0,Turnover by R. Covington (lost ball; steal by A. Anderson),,60,71
363,4,7:40.0,,A. Anderson misses 2-pt jump shot from 13 ft,60,71
364,4,7:39.0,,Offensive rebound by K. Garnett,60,71
365,4,7:26.0,,A. Anderson makes 2-pt layup from 1 ft (assist by K. Garnett),60,73
366,4,7:10.0,M. Carter-Williams misses 2-pt layup from 2 ft,,60,73
367,4,7:09.0,,Defensive rebound by C. Jefferson,60,73
368,4,7:02.0,,Turnover by B. Bogdanović (bad pass; steal by R. Covington),60,73
369,4,6:56.0,R. Covington makes 3-pt jump shot from 24 ft (assist by M. Carter-Williams),,63,73
370,4,6:55.0,,Brooklyn full timeout,63,73
371,4,6:55.0,H. Sims enters the game for N. Noel,,63,73
372,4,6:55.0,,M. Plumlee enters the game for K. Garnett,63,73
373,4,6:55.0,,S. Karasev enters the game for B. Bogdanović,63,73
374,4,6:34.0,,J. Jack misses 2-pt layup from 2 ft,63,73
375,4,6:33.0,Defensive rebound by R. Covington,,63,73
376,4,6:24.0,Offensive foul by H. Sims (drawn by S. Karasev),,63,73
377,4,6:24.0,Turnover by H. Sims (offensive foul),,63,73
378,4,6:24.0,,J. Johnson enters the game for C. Jefferson,63,73
379,4,6:07.0,,Turnover by J. Johnson (bad pass; steal by R. Covington),63,73
