,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,ATLANTA_ACTION,SACRAMENTO_SCORE,ATLANTA_SCORE
68,1,2:49.0,,P. Millsap makes 3-pt jump shot from 24 ft (assist by D. Schröder),18,26
69,1,2:30.0,O. Casspi misses 3-pt jump shot from 23 ft,,18,26
70,1,2:29.0,,Defensive rebound by D. Carroll,18,26
71,1,2:18.0,,P. Millsap makes 2-pt layup from 2 ft (assist by D. Schröder),18,28
72,1,2:04.0,D. Cousins misses 2-pt layup at rim (block by E. Brand),,18,28
73,1,2:02.0,,Defensive rebound by E. Brand,18,28
74,1,1:57.0,,D. Carroll makes 3-pt jump shot from 23 ft (assist by D. Schröder),18,31
75,1,1:40.0,Turnover by O. Casspi (lost ball; steal by P. Millsap),,18,31
76,1,1:35.0,Offensive charge foul by P. Millsap (drawn by A. Miller),,18,31
77,1,1:35.0,,Turnover by P. Millsap (offensive foul),18,31
78,1,1:35.0,J. Thompson enters the game for D. Cousins,,18,31
79,1,1:35.0,,M. Scott enters the game for D. Carroll,18,31
80,1,1:35.0,,A. Horford enters the game for P. Millsap,18,31
81,1,1:35.0,,K. Korver enters the game for E. Brand,18,31
82,1,1:20.0,J. Thompson misses 2-pt jump shot from 9 ft,,18,31
83,1,1:18.0,,Defensive rebound by M. Scott,18,31
84,1,1:08.0,,Personal foul by O. Casspi (drawn by A. Horford),18,31
85,1,0:55.0,,D. Schröder misses 2-pt layup from 1 ft,18,31
86,1,0:51.0,Defensive rebound by D. Williams,,18,31
87,1,0:43.0,Shooting foul by D. Schröder (drawn by A. Miller),,18,31
88,1,0:43.0,A. Miller makes free throw 1 of 2,,19,31
89,1,0:43.0,A. Miller makes free throw 2 of 2,,20,31
90,1,0:30.0,,K. Bazemore makes 2-pt layup from 2 ft (assist by M. Scott),20,33
91,1,0:23.0,Offensive foul by J. Thompson (drawn by D. Schröder),,20,33
92,1,0:23.0,Turnover by J. Thompson (offensive foul),,20,33
93,1,0:03.0,,K. Bazemore misses 3-pt jump shot from 24 ft,20,33
94,1,0:01.0,Defensive rebound by D. Williams,,20,33
95,2,11:43.0,,K. Bazemore misses 2-pt hook shot from 5 ft,20,33
96,2,11:41.0,Defensive rebound by J. Thompson,,20,33
97,2,11:24.0,O. Casspi makes 2-pt layup from 1 ft (assist by B. McLemore),,22,33
98,2,11:10.0,,A. Horford makes 2-pt jump shot from 18 ft (assist by D. Schröder),22,35
99,2,10:57.0,J. Thompson makes 2-pt dunk at rim (assist by B. McLemore),,24,35
100,2,10:36.0,,D. Schröder makes 3-pt jump shot from 24 ft (assist by A. Horford),24,38
101,2,10:20.0,Personal foul by D. Schröder (drawn by A. Miller),,24,38
102,2,10:20.0,R. McCallum enters the game for O. Casspi,,24,38
103,2,10:13.0,B. McLemore misses 3-pt jump shot from 24 ft,,24,38
104,2,10:11.0,Offensive rebound by J. Thompson,,24,38
105,2,10:11.0,J. Thompson makes 2-pt layup at rim,,26,38
106,2,9:50.0,,M. Scott makes 2-pt dunk at rim (assist by A. Horford),26,40
107,2,9:39.0,B. McLemore misses 2-pt layup from 1 ft,,26,40
108,2,9:38.0,Offensive rebound by J. Thompson,,26,40
109,2,9:38.0,J. Thompson misses 2-pt layup at rim,,26,40
110,2,9:38.0,Offensive rebound by J. Thompson,,26,40
111,2,9:38.0,Shooting foul by K. Korver (drawn by J. Thompson),,26,40
112,2,9:38.0,J. Thompson misses free throw 1 of 2,,26,40
113,2,9:38.0,Offensive rebound by Team,,26,40
114,2,9:38.0,J. Thompson makes free throw 2 of 2,,27,40
115,2,9:27.0,Violation by R. McCallum (kicked ball),,27,40
116,2,9:19.0,,K. Bazemore makes 2-pt layup at rim (assist by M. Scott),27,42
117,2,9:02.0,Turnover by B. McLemore (lost ball; steal by M. Scott),,27,42
118,2,8:57.0,,M. Scott makes 2-pt dunk at rim (assist by D. Schröder),27,44
119,2,8:57.0,Sacramento full timeout,,27,44
120,2,8:35.0,R. McCallum misses 2-pt jump shot from 18 ft,,27,44
121,2,8:34.0,,Defensive rebound by Team,27,44
122,2,8:34.0,Loose ball foul by J. Thompson (drawn by M. Scott),,27,44
123,2,8:34.0,D. Cousins enters the game for J. Thompson,,27,44
124,2,8:34.0,,J. Teague enters the game for K. Bazemore,27,44
125,2,8:11.0,,A. Horford misses 2-pt jump shot from 19 ft,27,44
126,2,8:09.0,Defensive rebound by D. Cousins,,27,44
127,2,8:00.0,B. McLemore misses 2-pt jump shot from 19 ft,,27,44
128,2,7:59.0,,Defensive rebound by J. Teague,27,44
129,2,7:50.0,,M. Scott misses 3-pt jump shot from 23 ft,27,44
130,2,7:48.0,Defensive rebound by A. Miller,,27,44
131,2,7:46.0,Shooting foul by K. Korver (drawn by D. Williams),,27,44
132,2,7:46.0,D. Williams makes free throw 1 of 2,,28,44
133,2,7:46.0,N. Stauskas enters the game for B. McLemore,,28,44
134,2,7:46.0,D. Williams makes free throw 2 of 2,,29,44
135,2,7:31.0,,A. Horford makes 2-pt layup at rim (assist by D. Schröder),29,46
136,2,7:25.0,Personal foul by M. Scott (drawn by D. Cousins),,29,46
137,2,7:25.0,,D. Carroll enters the game for K. Korver,29,46
138,2,7:07.0,R. McCallum misses 3-pt jump shot from 24 ft,,29,46
139,2,7:05.0,,Defensive rebound by M. Scott,29,46
140,2,6:56.0,,A. Horford misses 2-pt jump shot from 15 ft,29,46
141,2,6:54.0,Defensive rebound by N. Stauskas,,29,46
142,2,6:47.0,D. Williams makes 2-pt layup from 1 ft (assist by N. Stauskas),,31,46
143,2,6:32.0,,Def 3 sec tech foul by A. Miller,31,46
144,2,6:32.0,,J. Teague makes technical free throw,31,47
145,2,6:32.0,,P. Millsap enters the game for A. Horford,31,47
146,2,6:32.0,,E. Brand enters the game for M. Scott,31,47
147,2,6:32.0,R. Gay enters the game for A. Miller,,31,47
148,2,6:25.0,,J. Teague makes 3-pt jump shot from 23 ft (assist by D. Schröder),31,50
149,2,6:04.0,D. Williams misses 3-pt jump shot from 24 ft,,31,50
150,2,6:03.0,,Defensive rebound by J. Teague,31,50
151,2,5:57.0,,D. Schröder misses 2-pt jump shot from 3 ft,31,50
152,2,5:54.0,Defensive rebound by D. Cousins,,31,50
153,2,5:50.0,D. Williams makes 2-pt dunk at rim (assist by R. McCallum),,33,50
154,2,5:29.0,,Shooting foul by N. Stauskas (drawn by D. Schröder),33,50
155,2,5:29.0,Official timeout,,33,50
156,2,5:29.0,,D. Schröder makes free throw 1 of 2,33,51
157,2,5:29.0,,D. Schröder makes free throw 2 of 2,33,52
158,2,5:20.0,Personal foul by E. Brand (drawn by D. Cousins),,33,52
159,2,5:20.0,D. Cousins makes free throw 1 of 2,,34,52
160,2,5:20.0,D. Cousins makes free throw 2 of 2,,35,52
161,2,5:08.0,,D. Carroll misses 3-pt jump shot from 24 ft,35,52
162,2,5:06.0,,Offensive rebound by D. Schröder,35,52
163,2,5:01.0,,Turnover by J. Teague (lost ball; steal by N. Stauskas),35,52
164,2,4:54.0,R. Gay makes 2-pt layup from 1 ft,,37,52
165,2,4:29.0,,D. Carroll misses 2-pt layup from 2 ft,37,52
166,2,4:26.0,,Offensive rebound by E. Brand,37,52
167,2,4:21.0,,D. Schröder makes 3-pt jump shot from 24 ft (assist by E. Brand),37,55
168,2,4:02.0,N. Stauskas misses 2-pt jump shot from 4 ft,,37,55
169,2,3:59.0,,Defensive rebound by E. Brand,37,55
170,2,3:57.0,,Turnover by J. Teague (lost ball; steal by R. McCallum),37,55
171,2,3:57.0,Personal foul by J. Teague (drawn by D. Cousins),,37,55
172,2,3:57.0,D. Cousins makes free throw 1 of 2,,38,55
173,2,3:57.0,,K. Korver enters the game for D. Schröder,38,55
174,2,3:57.0,O. Casspi enters the game for D. Williams,,38,55
175,2,3:57.0,D. Cousins makes free throw 2 of 2,,39,55
176,2,3:43.0,,J. Teague makes 2-pt jump shot from 5 ft,39,57
177,2,3:43.0,,Shooting foul by R. McCallum (drawn by J. Teague),39,57
178,2,3:43.0,,J. Teague makes free throw 1 of 1,39,58
179,2,3:30.0,D. Cousins misses 2-pt layup from 2 ft,,39,58
180,2,3:30.0,Offensive rebound by D. Cousins,,39,58
181,2,3:30.0,Shooting foul by E. Brand (drawn by D. Cousins),,39,58
182,2,3:30.0,D. Cousins makes free throw 1 of 2,,40,58
183,2,3:30.0,,A. Horford enters the game for E. Brand,40,58
184,2,3:30.0,D. Cousins makes free throw 2 of 2,,41,58
185,2,3:18.0,,P. Millsap makes 2-pt hook shot from 5 ft,41,60
186,2,3:03.0,R. McCallum makes 2-pt dunk at rim (assist by D. Cousins),,43,60
187,2,2:53.0,,Atlanta full timeout,43,60
188,2,2:41.0,,P. Millsap misses 2-pt jump shot from 8 ft (block by R. Gay),43,60
189,2,2:39.0,Defensive rebound by R. Gay,,43,60
190,2,2:29.0,N. Stauskas makes 3-pt jump shot from 24 ft (assist by D. Cousins),,46,60
191,2,2:13.0,,J. Teague makes 2-pt jump shot from 20 ft,46,62
192,2,1:55.0,R. Gay makes 2-pt jump shot from 15 ft,,48,62
193,2,1:34.0,,D. Carroll makes 2-pt jump shot from 4 ft (assist by J. Teague),48,64
194,2,1:34.0,,Shooting foul by D. Cousins (drawn by D. Carroll),48,64
195,2,1:34.0,,D. Carroll misses free throw 1 of 1,48,64
196,2,1:30.0,,Offensive rebound by Team,48,64
197,2,1:30.0,,D. Carroll makes 2-pt layup from 1 ft (assist by K. Korver),48,66
198,2,1:21.0,Technical foul by D. Cousins,,48,66
199,2,1:21.0,,K. Korver misses technical free throw,48,66
200,2,1:21.0,Offensive rebound by Team,,48,66
201,2,1:07.0,R. McCallum makes 2-pt jump shot from 20 ft (assist by D. Cousins),,50,66
202,2,0:56.0,,K. Korver makes 3-pt jump shot from 24 ft (assist by J. Teague),50,69
203,2,0:49.0,D. Cousins makes 2-pt layup from 1 ft (assist by R. McCallum),,52,69
204,2,0:42.0,,A. Horford makes 2-pt dunk at rim (assist by J. Teague),52,71
205,2,0:37.0,Personal foul by P. Millsap (drawn by R. McCallum),,52,71
206,2,0:37.0,R. McCallum makes free throw 1 of 2,,53,71
207,2,0:37.0,R. McCallum makes free throw 2 of 2,,54,71
208,2,0:32.0,,Turnover by J. Teague (lost ball; steal by R. McCallum),54,71
209,2,0:29.0,Turnover by R. McCallum (lost ball; steal by J. Teague),,54,71
210,2,0:20.0,,D. Carroll makes 3-pt jump shot from 23 ft (assist by J. Teague),54,74
211,2,0:06.0,Turnover by R. Gay (bad pass; steal by J. Teague),,54,74
212,2,0:03.0,,J. Teague makes 2-pt jump shot from 5 ft,54,76
213,2,0:03.0,,Shooting foul by R. McCallum (drawn by J. Teague),54,76
214,2,0:03.0,,E. Brand enters the game for P. Millsap,54,76
215,2,0:03.0,,K. Bazemore enters the game for K. Korver,54,76
216,2,0:03.0,,J. Teague misses free throw 1 of 1,54,76
217,2,0:01.0,Defensive rebound by Team,,54,76
218,3,11:44.0,Violation by R. Gay (kicked ball),,54,76
219,3,11:36.0,,Turnover by P. Millsap (lost ball; steal by C. Landry),54,76
220,3,11:11.0,R. McCallum misses 2-pt layup at rim,,54,76
221,3,11:10.0,Offensive rebound by R. McCallum,,54,76
222,3,11:10.0,R. McCallum makes 2-pt layup at rim,,56,76
223,3,10:58.0,,J. Teague makes 2-pt jump shot from 6 ft,56,78
224,3,10:43.0,B. McLemore misses 2-pt jump shot from 19 ft,,56,78
225,3,10:41.0,Offensive rebound by C. Landry,,56,78
226,3,10:40.0,C. Landry makes 2-pt layup at rim,,58,78
227,3,10:16.0,,D. Carroll misses 3-pt jump shot from 22 ft,58,78
228,3,10:14.0,Defensive rebound by D. Cousins,,58,78
229,3,10:14.0,Personal foul by P. Millsap (drawn by D. Cousins),,58,78
230,3,9:53.0,R. Gay makes 3-pt jump shot from 23 ft (assist by D. Cousins),,61,78
231,3,9:41.0,,A. Horford makes 2-pt dunk at rim (assist by D. Carroll),61,80
232,3,9:30.0,D. Cousins misses 2-pt hook shot from 6 ft,,61,80
233,3,9:29.0,,Defensive rebound by K. Korver,61,80
234,3,9:20.0,,A. Horford misses 2-pt jump shot from 17 ft,61,80
235,3,9:18.0,,Offensive rebound by J. Teague,61,80
236,3,9:15.0,,A. Horford makes 2-pt dunk at rim (assist by J. Teague),61,82
237,3,8:57.0,,Violation by K. Korver (kicked ball),61,82
238,3,8:48.0,C. Landry misses 2-pt layup from 2 ft,,61,82
239,3,8:46.0,Offensive rebound by D. Cousins,,61,82
240,3,8:46.0,D. Cousins makes 2-pt tip-in at rim,,63,82
241,3,8:34.0,,J. Teague makes 2-pt jump shot from 5 ft,63,84
242,3,8:18.0,D. Cousins makes 2-pt layup at rim (assist by R. McCallum),,65,84
243,3,7:57.0,,Personal foul by C. Landry (drawn by A. Horford),65,84
244,3,7:51.0,,K. Korver makes 2-pt jump shot from 16 ft (assist by J. Teague),65,86
245,3,7:36.0,R. Gay misses 3-pt jump shot from 24 ft,,65,86
246,3,7:35.0,,Defensive rebound by A. Horford,65,86
247,3,7:28.0,,Turnover by A. Horford (lost ball; steal by D. Cousins),65,86
248,3,7:24.0,R. McCallum makes 2-pt dunk at rim,,67,86
249,3,7:01.0,,D. Carroll misses 2-pt layup from 1 ft,67,86
250,3,7:00.0,Defensive rebound by D. Cousins,,67,86
251,3,6:58.0,Turnover by D. Cousins (bad pass),,67,86
252,3,6:47.0,,A. Horford misses 2-pt jump shot from 17 ft,67,86
253,3,6:40.0,,Offensive rebound by P. Millsap,67,86
254,3,6:31.0,,P. Millsap makes 3-pt jump shot from 25 ft (assist by J. Teague),67,89
255,3,6:10.0,Turnover by R. McCallum (lost ball),,67,89
256,3,5:59.0,,Atlanta full timeout,67,89
257,3,5:53.0,,Personal foul by C. Landry (drawn by P. Millsap),67,89
258,3,5:40.0,,D. Carroll misses 3-pt jump shot from 23 ft,67,89
259,3,5:39.0,Defensive rebound by D. Cousins,,67,89
260,3,5:25.0,R. Gay misses 2-pt jump shot from 16 ft,,67,89
261,3,5:25.0,,Defensive rebound by D. Carroll,67,89
262,3,5:25.0,,Personal foul by D. Cousins (drawn by D. Carroll),67,89
263,3,5:10.0,,A. Horford makes 2-pt jump shot from 4 ft (assist by D. Carroll),67,91
264,3,4:51.0,Shooting foul by K. Korver (drawn by B. McLemore),,67,91
265,3,4:51.0,B. McLemore makes free throw 1 of 2,,68,91
266,3,4:51.0,,E. Brand enters the game for A. Horford,68,91
267,3,4:51.0,,K. Bazemore enters the game for K. Korver,68,91
268,3,4:51.0,A. Miller enters the game for C. Landry,,68,91
269,3,4:51.0,D. Williams enters the game for R. McCallum,,68,91
270,3,4:51.0,B. McLemore makes free throw 2 of 2,,69,91
271,3,4:31.0,,P. Millsap makes 3-pt jump shot from 23 ft (assist by J. Teague),69,94
272,3,4:21.0,B. McLemore makes 3-pt jump shot from 25 ft (assist by A. Miller),,72,94
273,3,4:08.0,,K. Bazemore misses 2-pt jump shot from 11 ft,72,94
274,3,4:06.0,Defensive rebound by D. Cousins,,72,94
275,3,4:00.0,B. McLemore misses 2-pt layup from 2 ft,,72,94
276,3,3:59.0,,Defensive rebound by D. Carroll,72,94
277,3,3:47.0,,K. Bazemore makes 3-pt jump shot from 23 ft (assist by D. Carroll),72,97
278,3,3:27.0,R. Gay misses 2-pt jump shot from 5 ft,,72,97
279,3,3:25.0,Offensive rebound by R. Gay,,72,97
280,3,3:24.0,R. Gay makes 2-pt layup at rim,,74,97
281,3,3:03.0,,J. Teague makes 3-pt jump shot from 26 ft (assist by P. Millsap),74,100
282,3,2:48.0,R. Gay makes 2-pt jump shot from 6 ft,,76,100
283,3,2:35.0,,D. Carroll misses 3-pt jump shot from 23 ft,76,100
284,3,2:34.0,Defensive rebound by D. Cousins,,76,100
285,3,2:22.0,Sacramento full timeout,,76,100
286,3,2:22.0,,D. Schröder enters the game for J. Teague,76,100
287,3,2:22.0,J. Thompson enters the game for D. Cousins,,76,100
288,3,2:13.0,A. Miller makes 2-pt jump shot from 10 ft,,78,100
289,3,1:56.0,,D. Schröder misses 3-pt jump shot from 25 ft,78,100
290,3,1:55.0,,Offensive rebound by D. Carroll,78,100
291,3,1:39.0,,P. Millsap misses 3-pt jump shot from 25 ft,78,100
292,3,1:36.0,,Offensive rebound by D. Carroll,78,100
293,3,1:22.0,,D. Schröder makes 2-pt layup from 1 ft,78,102
294,3,1:00.0,D. Williams misses 3-pt jump shot from 25 ft,,78,102
295,3,0:59.0,Offensive rebound by Team,,78,102
296,3,0:59.0,N. Stauskas enters the game for B. McLemore,,78,102
297,3,0:59.0,,K. Korver enters the game for D. Carroll,78,102
298,3,0:59.0,,A. Horford enters the game for P. Millsap,78,102
299,3,0:59.0,,M. Scott enters the game for E. Brand,78,102
300,3,0:46.0,N. Stauskas makes 2-pt layup from 2 ft,,80,102
301,3,0:29.0,,K. Korver makes 3-pt jump shot from 22 ft (assist by M. Scott),80,105
302,3,0:11.0,J. Thompson misses 2-pt jump shot from 14 ft,,80,105
303,3,0:07.0,Offensive rebound by A. Miller,,80,105
304,3,0:07.0,A. Miller makes 2-pt layup at rim,,82,105
305,3,0:01.0,,K. Bazemore misses 2-pt layup from 1 ft,82,105
306,3,0:00.0,,Offensive rebound by D. Schröder,82,105
307,3,0:00.0,,D. Schröder misses 2-pt layup from 1 ft (block by J. Thompson),82,105
308,3,0:00.0,,Offensive rebound by Team,82,105
309,4,11:45.0,O. Casspi makes 2-pt jump shot from 6 ft,,84,105
310,4,11:16.0,,M. Scott makes 2-pt jump shot from 16 ft (assist by K. Bazemore),84,107
311,4,11:10.0,O. Casspi misses 2-pt jump shot from 3 ft,,84,107
312,4,11:09.0,,Defensive rebound by A. Horford,84,107
313,4,10:49.0,,Turnover by D. Schröder (lost ball; steal by J. Thompson),84,107
314,4,10:40.0,J. Thompson makes 2-pt dunk at rim (assist by O. Casspi),,86,107
315,4,10:26.0,,Turnover by K. Korver (bad pass; steal by D. Williams),86,107
316,4,10:21.0,O. Casspi makes 2-pt layup at rim (assist by A. Miller),,88,107
317,4,10:01.0,,Turnover by K. Bazemore (bad pass; steal by J. Thompson),88,107
318,4,9:51.0,J. Thompson misses 2-pt jump shot from 5 ft,,88,107
319,4,9:50.0,,Defensive rebound by K. Bazemore,88,107
320,4,9:42.0,Violation by O. Casspi (kicked ball),,88,107
321,4,9:42.0,D. Cousins enters the game for J. Thompson,,88,107
322,4,9:34.0,,K. Bazemore makes 2-pt jump shot from 4 ft (assist by D. Schröder),88,109
323,4,9:18.0,Personal foul by K. Bazemore (drawn by O. Casspi),,88,109
324,4,9:18.0,,S. Mack enters the game for K. Bazemore,88,109
325,4,9:18.0,R. Gay enters the game for D. Williams,,88,109
326,4,9:03.0,N. Stauskas makes 3-pt jump shot from 23 ft (assist by D. Cousins),,91,109
327,4,8:44.0,,Turnover by D. Schröder (bad pass; steal by A. Miller),91,109
328,4,8:40.0,Turnover by A. Miller (bad pass; steal by D. Schröder),,91,109
329,4,8:21.0,,D. Schröder misses 2-pt layup from 2 ft,91,109
330,4,8:20.0,Defensive rebound by O. Casspi,,91,109
331,4,8:14.0,Official timeout,,91,109
332,4,8:14.0,,J. Teague enters the game for D. Schröder,91,109
333,4,8:08.0,R. Gay misses 2-pt jump shot from 5 ft,,91,109
334,4,8:06.0,,Defensive rebound by K. Korver,91,109
335,4,7:57.0,,K. Korver makes 3-pt jump shot from 27 ft (assist by J. Teague),91,112
336,4,7:31.0,O. Casspi misses 2-pt jump shot from 19 ft,,91,112
337,4,7:30.0,Offensive rebound by D. Cousins,,91,112
338,4,7:29.0,D. Cousins misses 2-pt layup at rim,,91,112
339,4,7:27.0,,Defensive rebound by M. Scott,91,112
340,4,7:11.0,,M. Scott misses 3-pt jump shot from 22 ft,91,112
341,4,7:10.0,Defensive rebound by N. Stauskas,,91,112
342,4,6:55.0,N. Stauskas makes 2-pt jump shot from 7 ft,,93,112
343,4,6:42.0,,A. Horford makes 2-pt layup from 1 ft (assist by M. Scott),93,114
344,4,6:25.0,A. Miller misses 3-pt jump shot from 24 ft,,93,114
345,4,6:24.0,,Defensive rebound by M. Scott,93,114
346,4,6:18.0,,S. Mack makes 2-pt jump shot from 18 ft,93,116
347,4,6:04.0,R. Gay makes 2-pt jump shot from 9 ft (assist by D. Cousins),,95,116
348,4,5:56.0,,Atlanta full timeout,95,116
349,4,5:56.0,J. Thompson enters the game for D. Cousins,,95,116
350,4,5:56.0,,K. Bazemore enters the game for A. Horford,95,116
351,4,5:56.0,,D. Schröder enters the game for K. Korver,95,116
352,4,5:56.0,,E. Brand enters the game for J. Teague,95,116
353,4,5:50.0,,M. Scott misses 2-pt jump shot from 17 ft,95,116
354,4,5:47.0,,Offensive rebound by K. Bazemore,95,116
355,4,5:45.0,,K. Bazemore misses 3-pt jump shot from 23 ft,95,116
356,4,5:43.0,Defensive rebound by J. Thompson,,95,116
357,4,5:31.0,Turnover by R. Gay (bad pass; steal by D. Schröder),,95,116
358,4,5:27.0,,D. Schröder makes 2-pt layup at rim,95,118
359,4,5:10.0,Personal foul by K. Bazemore (drawn by J. Thompson),,95,118
360,4,5:10.0,B. McLemore enters the game for R. Gay,,95,118
361,4,5:10.0,R. McCallum enters the game for A. Miller,,95,118
362,4,5:10.0,,J. Jenkins enters the game for D. Schröder,95,118
363,4,5:04.0,Personal foul by K. Bazemore (drawn by B. McLemore),,95,118
364,4,4:56.0,Turnover by N. Stauskas (lost ball),,95,118
365,4,4:36.0,,E. Brand makes 2-pt jump shot from 10 ft (assist by S. Mack),95,120
366,4,4:24.0,B. McLemore misses 2-pt jump shot from 7 ft (block by E. Brand),,95,120
367,4,4:23.0,,Defensive rebound by E. Brand,95,120
368,4,4:08.0,,Turnover by M. Scott (lost ball),95,120
369,4,4:08.0,,M. Muscala enters the game for M. Scott,95,120
370,4,3:50.0,J. Thompson misses 2-pt jump shot from 3 ft,,95,120
371,4,3:48.0,,Defensive rebound by Team,95,120
372,4,3:48.0,,M. Scott enters the game for K. Bazemore,95,120
373,4,3:35.0,,S. Mack makes 3-pt jump shot from 25 ft (assist by E. Brand),95,123
374,4,3:18.0,B. McLemore misses 2-pt jump shot from 18 ft,,95,123
375,4,3:16.0,,Defensive rebound by M. Muscala,95,123
376,4,3:05.0,,Turnover by E. Brand (bad pass),95,123
377,4,2:49.0,Shooting foul by E. Brand (drawn by J. Thompson),,95,123
378,4,2:49.0,Sacramento full timeout,,95,123
379,4,2:49.0,J. Thompson makes free throw 1 of 2,,96,123
380,4,2:49.0,J. Thompson makes free throw 2 of 2,,97,123
381,4,2:34.0,,M. Muscala makes 2-pt jump shot from 13 ft (assist by M. Scott),97,125
