,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,PHILADELPHIA_ACTION,CLEVELAND_SCORE,PHILADELPHIA_SCORE
385,4,4:45.0,A. Price enters the game for J. Jones,,86,80
386,4,4:45.0,,T. Wroten enters the game for N. Noel,86,80
387,4,4:36.0,M. Dellavedova misses 2-pt layup from 3 ft,,86,80
388,4,4:34.0,,Defensive rebound by H. Sims,86,80
389,4,4:28.0,,H. Sims makes 2-pt jump shot from 20 ft (assist by T. Wroten),86,82
390,4,4:07.0,A. Price makes 2-pt jump shot from 16 ft (assist by T. Thompson),,88,82
391,4,3:48.0,,T. Wroten makes 2-pt layup from 1 ft,88,84
392,4,3:23.0,A. Price misses 3-pt jump shot from 25 ft,,88,84
393,4,3:22.0,Offensive rebound by Team,,88,84
394,4,3:22.0,,Loose ball foul by K. McDaniels (drawn by K. Love),88,84
395,4,3:03.0,A. Price misses 2-pt jump shot from 15 ft,,88,84
396,4,3:02.0,,Defensive rebound by H. Sims,88,84
397,4,2:53.0,,T. Wroten makes 2-pt layup from 2 ft (assist by M. Carter-Williams),88,86
398,4,2:50.0,,Violation by Team (jump ball),88,86
399,4,2:30.0,Turnover by T. Thompson (traveling),,88,86
400,4,2:30.0,,Philadelphia full timeout,88,86
401,4,2:30.0,J. Jones enters the game for A. Price,,88,86
402,4,2:11.0,,T. Wroten misses 3-pt jump shot from 25 ft,88,86
403,4,2:09.0,,Offensive rebound by Team,88,86
404,4,1:59.0,,T. Wroten makes 2-pt jump shot from 8 ft (assist by M. Carter-Williams),88,88
405,4,1:40.0,Personal foul by M. Carter-Williams (drawn by K. Love),,88,88
406,4,1:40.0,K. Love makes free throw 1 of 2,,89,88
407,4,1:40.0,K. Love makes free throw 2 of 2,,90,88
408,4,1:27.0,,H. Sims makes 2-pt jump shot from 14 ft (assist by M. Carter-Williams),90,90
409,4,1:09.0,K. Love makes 2-pt dunk at rim (assist by M. Dellavedova),,92,90
410,4,1:05.0,,Shooting foul by J. Harris (drawn by T. Wroten),92,90
411,4,1:05.0,,T. Wroten makes free throw 1 of 2,92,91
412,4,1:05.0,,T. Wroten misses free throw 2 of 2,92,91
413,4,1:03.0,Defensive rebound by K. Love,,92,91
414,4,0:43.0,M. Dellavedova misses 2-pt jump shot from 3 ft,,92,91
415,4,0:41.0,Offensive rebound by Team,,92,91
416,4,0:41.0,Turnover by Team (shot clock),,92,91
417,4,0:41.0,,Philadelphia full timeout,92,91
418,4,0:29.0,,M. Carter-Williams misses 2-pt jump shot from 11 ft,92,91
419,4,0:28.0,Defensive rebound by K. Love,,92,91
420,4,0:21.0,Personal foul by M. Carter-Williams (drawn by M. Dellavedova),,92,91
421,4,0:21.0,M. Dellavedova misses free throw 1 of 2,,92,91
422,4,0:21.0,Offensive rebound by Team,,92,91
423,4,0:21.0,M. Dellavedova misses free throw 2 of 2,,92,91
424,4,0:20.0,,Defensive rebound by H. Sims,92,91
425,4,0:19.0,,Philadelphia full timeout,92,91
426,4,0:10.0,,T. Wroten makes 2-pt layup from 2 ft,92,93
427,4,0:09.0,Cleveland full timeout,,92,93
428,4,0:09.0,Cleveland full timeout,,92,93
429,4,0:09.0,Cleveland full timeout,,92,93
430,4,0:03.0,M. Dellavedova misses 2-pt layup from 2 ft,,92,93
431,4,0:03.0,Offensive rebound by K. Love,,92,93
432,4,0:02.0,K. Love misses 2-pt tip-in from 1 ft,,92,93
433,4,0:02.0,,Defensive rebound by R. Covington,92,93
434,4,0:00.0,,Personal foul by J. Harris (drawn by R. Covington),92,93
435,4,0:00.0,,R. Covington makes free throw 1 of 2,92,94
436,4,0:00.0,,R. Covington makes free throw 2 of 2,92,95
