,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,UTAH_ACTION,LA LAKERS_SCORE,UTAH_SCORE
55,1,4:50.0,Shooting foul by D. Favors (drawn by C. Boozer),,14,15
56,1,4:50.0,C. Boozer misses free throw 1 of 2,,14,15
57,1,4:50.0,Offensive rebound by Team,,14,15
58,1,4:50.0,C. Boozer misses free throw 2 of 2,,14,15
59,1,4:49.0,,Defensive rebound by R. Gobert,14,15
60,1,4:29.0,,G. Hayward makes 2-pt layup from 3 ft,14,17
61,1,4:15.0,C. Boozer misses 2-pt jump shot from 13 ft,,14,17
62,1,4:13.0,Offensive rebound by J. Clarkson,,14,17
63,1,4:13.0,J. Clarkson misses 2-pt tip-in from 1 ft,,14,17
64,1,4:11.0,,Defensive rebound by T. Burke,14,17
65,1,4:11.0,J. Hill enters the game for C. Boozer,,14,17
66,1,4:11.0,J. Lin enters the game for R. Sacre,,14,17
67,1,4:11.0,E. Davis enters the game for J. Clarkson,,14,17
68,1,3:59.0,,D. Favors makes 2-pt jump shot from 9 ft,14,19
69,1,3:47.0,W. Ellington misses 2-pt jump shot from 3 ft (block by R. Gobert),,14,19
70,1,3:45.0,,Defensive rebound by T. Burke,14,19
71,1,3:42.0,,R. Gobert makes 2-pt dunk at rim (assist by G. Hayward),14,21
72,1,3:19.0,,R. Hood enters the game for G. Hayward,14,21
73,1,3:19.0,,T. Booker enters the game for D. Favors,14,21
74,1,3:12.0,J. Lin misses 3-pt jump shot from 24 ft,,14,21
75,1,3:11.0,,Defensive rebound by T. Booker,14,21
76,1,2:57.0,,R. Gobert makes 2-pt dunk at rim (assist by T. Burke),14,23
77,1,2:57.0,,Shooting foul by W. Johnson (drawn by R. Gobert),14,23
78,1,2:57.0,LA Lakers full timeout,,14,23
79,1,2:57.0,,R. Gobert makes free throw 1 of 1,14,24
80,1,2:41.0,J. Lin misses 3-pt jump shot from 25 ft,,14,24
81,1,2:39.0,,Defensive rebound by R. Hood,14,24
82,1,2:18.0,,T. Booker misses 2-pt jump shot from 4 ft (block by E. Davis),14,24
83,1,2:17.0,Defensive rebound by W. Ellington,,14,24
84,1,2:01.0,J. Hill misses 2-pt jump shot from 8 ft,,14,24
85,1,1:59.0,Offensive rebound by E. Davis,,14,24
86,1,1:59.0,E. Davis makes 2-pt tip-in from 3 ft,,16,24
87,1,1:50.0,,Turnover by E. Millsap (bad pass; steal by E. Davis),16,24
88,1,1:48.0,,Violation by T. Burke (kicked ball),16,24
89,1,1:43.0,Personal foul by T. Burke (drawn by W. Ellington),,16,24
90,1,1:43.0,W. Ellington makes free throw 1 of 2,,17,24
91,1,1:43.0,,J. Evans enters the game for R. Gobert,17,24
92,1,1:43.0,W. Ellington makes free throw 2 of 2,,18,24
93,1,1:32.0,,J. Evans makes 2-pt layup from 2 ft (assist by T. Burke),18,26
94,1,1:10.0,W. Johnson makes 3-pt jump shot from 24 ft (assist by J. Lin),,21,26
95,1,0:51.0,,E. Millsap makes 2-pt layup from 2 ft,21,28
96,1,0:36.0,J. Lin misses 2-pt jump shot from 3 ft,,21,28
97,1,0:35.0,,Defensive rebound by T. Booker,21,28
98,1,0:31.0,,T. Booker misses 2-pt jump shot from 4 ft (block by W. Johnson),21,28
99,1,0:31.0,,Offensive rebound by Team,21,28
100,1,0:25.0,,Shooting foul by J. Hill (drawn by T. Booker),21,28
101,1,0:25.0,,T. Booker makes free throw 1 of 2,21,29
102,1,0:25.0,,T. Booker misses free throw 2 of 2,21,29
103,1,0:25.0,Defensive rebound by W. Johnson,,21,29
104,1,0:02.0,J. Hill misses 2-pt jump shot from 20 ft,,21,29
105,1,0:00.0,,Defensive rebound by E. Millsap,21,29
106,2,11:39.0,W. Ellington makes 2-pt jump shot from 17 ft (assist by J. Lin),,23,29
107,2,11:14.0,,T. Booker makes 2-pt layup from 1 ft (assist by J. Evans),23,31
108,2,10:53.0,W. Ellington misses 2-pt jump shot from 17 ft,,23,31
109,2,10:51.0,Offensive rebound by J. Lin,,23,31
110,2,10:49.0,J. Lin makes 2-pt jump shot from 14 ft,,25,31
111,2,10:37.0,,T. Burke misses 2-pt jump shot from 6 ft (block by J. Lin),25,31
112,2,10:35.0,,Offensive rebound by T. Burke,25,31
113,2,10:26.0,,T. Booker misses 2-pt jump shot from 13 ft (block by W. Johnson),25,31
114,2,10:22.0,Defensive rebound by W. Ellington,,25,31
115,2,10:14.0,E. Davis makes 2-pt layup from 1 ft (assist by J. Lin),,27,31
116,2,9:52.0,,R. Hood makes 3-pt jump shot from 23 ft (assist by E. Millsap),27,34
117,2,9:31.0,W. Johnson misses 2-pt jump shot from 17 ft,,27,34
118,2,9:27.0,Offensive rebound by E. Davis,,27,34
119,2,9:24.0,J. Hill misses 2-pt jump shot from 18 ft,,27,34
120,2,9:24.0,Offensive rebound by Team,,27,34
121,2,9:24.0,Personal foul by R. Hood (drawn by W. Johnson),,27,34
122,2,9:24.0,,D. Favors enters the game for J. Evans,27,34
123,2,9:24.0,J. Clarkson enters the game for W. Ellington,,27,34
124,2,9:07.0,W. Johnson misses 2-pt jump shot from 12 ft,,27,34
125,2,9:05.0,,Defensive rebound by T. Booker,27,34
126,2,8:50.0,,Shooting foul by E. Davis (drawn by E. Millsap),27,34
127,2,8:50.0,Official timeout,,27,34
128,2,8:50.0,,D. Exum enters the game for T. Burke,27,34
129,2,8:50.0,,E. Millsap misses free throw 1 of 2,27,34
130,2,8:50.0,,Offensive rebound by Team,27,34
131,2,8:50.0,,E. Millsap makes free throw 2 of 2,27,35
132,2,8:31.0,Personal foul by D. Exum (drawn by J. Lin),,27,35
133,2,8:18.0,J. Hill misses 2-pt layup from 2 ft,,27,35
134,2,8:17.0,,Defensive rebound by T. Booker,27,35
135,2,8:09.0,,R. Hood makes 3-pt jump shot from 24 ft (assist by D. Exum),27,38
136,2,7:51.0,J. Clarkson makes 3-pt jump shot from 25 ft (assist by E. Davis),,30,38
137,2,7:24.0,,R. Hood makes 2-pt jump shot from 22 ft,30,40
138,2,7:07.0,W. Johnson makes 2-pt jump shot from 22 ft,,32,40
139,2,6:49.0,,Shooting foul by J. Hill (drawn by D. Favors),32,40
140,2,6:49.0,,D. Favors makes 2-pt layup from 1 ft,32,42
141,2,6:49.0,,J. Ingles enters the game for E. Millsap,32,42
142,2,6:49.0,,G. Hayward enters the game for R. Hood,32,42
143,2,6:49.0,,D. Favors misses free throw 1 of 1,32,42
144,2,6:47.0,Defensive rebound by E. Davis,,32,42
145,2,6:33.0,J. Lin misses 2-pt layup from 1 ft,,32,42
146,2,6:31.0,Offensive rebound by E. Davis,,32,42
147,2,6:31.0,E. Davis makes 2-pt tip-in from 1 ft,,34,42
148,2,6:17.0,,Turnover by J. Ingles (lost ball),34,42
149,2,6:17.0,C. Boozer enters the game for E. Davis,,34,42
150,2,6:17.0,R. Sacre enters the game for J. Hill,,34,42
151,2,6:04.0,C. Boozer misses 2-pt layup from 2 ft,,34,42
152,2,6:03.0,,Defensive rebound by T. Booker,34,42
153,2,5:55.0,,Turnover by G. Hayward (bad pass),34,42
154,2,5:55.0,,Utah full timeout,34,42
155,2,5:55.0,,R. Gobert enters the game for T. Booker,34,42
156,2,5:55.0,R. Kelly enters the game for W. Johnson,,34,42
157,2,5:55.0,W. Ellington enters the game for J. Clarkson,,34,42
158,2,5:55.0,J. Clarkson enters the game for J. Lin,,34,42
159,2,5:42.0,J. Clarkson misses 2-pt jump shot from 18 ft,,34,42
160,2,5:40.0,,Defensive rebound by J. Ingles,34,42
161,2,5:24.0,,Turnover by J. Ingles (lost ball; steal by R. Kelly),34,42
162,2,5:17.0,C. Boozer makes 2-pt layup from 1 ft (assist by J. Clarkson),,36,42
163,2,5:03.0,,Shooting foul by R. Sacre (drawn by G. Hayward),36,42
164,2,5:03.0,,G. Hayward makes free throw 1 of 2,36,43
165,2,5:03.0,,G. Hayward makes free throw 2 of 2,36,44
166,2,4:51.0,Turnover by C. Boozer (traveling),,36,44
167,2,4:44.0,,Turnover by D. Exum (bad pass; steal by J. Clarkson),36,44
168,2,4:41.0,J. Clarkson makes 2-pt dunk at rim,,38,44
169,2,4:41.0,Shooting foul by D. Exum (drawn by J. Clarkson),,38,44
170,2,4:41.0,,T. Burke enters the game for D. Exum,38,44
171,2,4:41.0,J. Clarkson makes free throw 1 of 1,,39,44
172,2,4:34.0,,Turnover by G. Hayward (bad pass; steal by R. Sacre),39,44
173,2,4:27.0,W. Ellington misses 2-pt jump shot from 21 ft,,39,44
174,2,4:25.0,Offensive rebound by W. Ellington,,39,44
175,2,4:17.0,C. Boozer misses 2-pt jump shot from 16 ft,,39,44
176,2,4:15.0,,Defensive rebound by J. Ingles,39,44
177,2,3:57.0,,T. Booker enters the game for R. Gobert,39,44
178,2,3:54.0,,T. Booker misses 2-pt jump shot from 21 ft,39,44
179,2,3:53.0,Defensive rebound by W. Ellington,,39,44
180,2,3:40.0,R. Sacre misses 2-pt jump shot from 18 ft,,39,44
181,2,3:39.0,,Defensive rebound by T. Booker,39,44
182,2,3:25.0,,D. Favors misses 2-pt layup from 2 ft,39,44
183,2,3:23.0,Defensive rebound by W. Ellington,,39,44
184,2,3:17.0,W. Ellington makes 2-pt jump shot from 11 ft,,41,44
185,2,2:53.0,,T. Burke makes 3-pt jump shot from 24 ft (assist by T. Booker),41,47
186,2,2:42.0,C. Boozer misses 2-pt jump shot from 3 ft,,41,47
187,2,2:40.0,,Defensive rebound by J. Ingles,41,47
188,2,2:37.0,,Turnover by T. Burke (lost ball),41,47
189,2,2:37.0,LA Lakers full timeout,,41,47
190,2,2:37.0,,E. Millsap enters the game for J. Ingles,41,47
191,2,2:37.0,,R. Gobert enters the game for T. Booker,41,47
192,2,2:19.0,W. Ellington misses 2-pt jump shot from 20 ft,,41,47
193,2,2:18.0,,Defensive rebound by E. Millsap,41,47
194,2,2:03.0,,G. Hayward misses 2-pt jump shot from 22 ft,41,47
195,2,2:02.0,Defensive rebound by C. Boozer,,41,47
196,2,1:41.0,C. Boozer makes 2-pt jump shot from 17 ft (assist by J. Clarkson),,43,47
197,2,1:26.0,,G. Hayward misses 2-pt jump shot from 6 ft,43,47
198,2,1:24.0,,Offensive rebound by G. Hayward,43,47
199,2,1:16.0,,G. Hayward makes 2-pt dunk at rim (assist by D. Favors),43,49
200,2,1:07.0,R. Kelly misses 2-pt jump shot from 19 ft,,43,49
201,2,1:05.0,,Defensive rebound by R. Gobert,43,49
202,2,0:47.0,,D. Favors misses 2-pt jump shot from 14 ft,43,49
203,2,0:45.0,Defensive rebound by C. Boozer,,43,49
204,2,0:36.0,C. Boozer misses 2-pt jump shot from 4 ft (block by R. Gobert),,43,49
205,2,0:32.0,,Defensive rebound by D. Favors,43,49
206,2,0:29.0,,E. Millsap misses 2-pt dunk at rim,43,49
207,2,0:26.0,Defensive rebound by R. Kelly,,43,49
208,2,0:25.0,C. Boozer makes 2-pt layup from 2 ft (assist by W. Ellington),,45,49
209,2,0:06.0,,G. Hayward makes 2-pt layup from 2 ft,45,51
210,3,11:39.0,Turnover by R. Kelly (bad pass; steal by J. Ingles),,45,51
211,3,11:36.0,,Turnover by D. Favors (bad pass; steal by J. Clarkson),45,51
212,3,11:31.0,C. Boozer misses 2-pt jump shot from 4 ft (block by J. Ingles),,45,51
213,3,11:27.0,,Defensive rebound by T. Burke,45,51
214,3,11:21.0,,Turnover by G. Hayward (traveling),45,51
215,3,11:09.0,Turnover by W. Ellington (bad pass; steal by D. Favors),,45,51
216,3,11:01.0,,D. Favors makes 2-pt layup at rim (assist by T. Burke),45,53
217,3,10:37.0,R. Kelly misses 2-pt jump shot from 4 ft (block by R. Gobert),,45,53
218,3,10:37.0,Offensive rebound by Team,,45,53
219,3,10:34.0,Turnover by Team (shot clock),,45,53
220,3,10:24.0,,T. Burke misses 2-pt jump shot from 18 ft,45,53
221,3,10:22.0,,Offensive rebound by D. Favors,45,53
222,3,10:18.0,,D. Favors makes 2-pt jump shot from 15 ft (assist by G. Hayward),45,55
223,3,9:50.0,R. Kelly misses 2-pt jump shot from 11 ft,,45,55
224,3,9:49.0,,Defensive rebound by R. Gobert,45,55
225,3,9:44.0,,G. Hayward misses 2-pt jump shot from 15 ft,45,55
226,3,9:42.0,Defensive rebound by R. Kelly,,45,55
227,3,9:23.0,R. Kelly misses 2-pt jump shot from 16 ft,,45,55
228,3,9:22.0,,Defensive rebound by R. Gobert,45,55
229,3,9:03.0,,D. Favors makes 2-pt dunk at rim (assist by R. Gobert),45,57
230,3,8:51.0,J. Clarkson makes 2-pt jump shot from 14 ft,,47,57
231,3,8:38.0,,Turnover by D. Favors (lost ball; steal by C. Boozer),47,57
232,3,8:29.0,C. Boozer makes 2-pt jump shot from 18 ft,,49,57
233,3,8:29.0,Shooting foul by D. Favors (drawn by C. Boozer),,49,57
234,3,8:29.0,C. Boozer makes free throw 1 of 1,,50,57
235,3,8:13.0,,Turnover by J. Ingles (traveling),50,57
236,3,8:00.0,Personal foul by J. Ingles (drawn by R. Kelly),,50,57
237,3,7:57.0,Turnover by R. Kelly (offensive foul),,50,57
238,3,7:57.0,Offensive foul by R. Kelly (drawn by J. Ingles),,50,57
239,3,7:43.0,,Shooting foul by J. Clarkson (drawn by T. Burke),50,57
240,3,7:43.0,,T. Burke makes free throw 1 of 2,50,58
241,3,7:43.0,,T. Burke misses free throw 2 of 2,50,58
242,3,7:40.0,Defensive rebound by C. Boozer,,50,58
243,3,7:27.0,C. Boozer misses 2-pt jump shot from 18 ft,,50,58
244,3,7:26.0,Offensive rebound by W. Ellington,,50,58
245,3,7:17.0,C. Boozer makes 2-pt layup from 1 ft,,52,58
246,3,7:04.0,,Turnover by G. Hayward (lost ball; steal by C. Boozer),52,58
247,3,6:59.0,J. Clarkson makes 2-pt dunk at rim (assist by C. Boozer),,54,58
248,3,6:59.0,,Utah full timeout,54,58
249,3,6:59.0,,E. Millsap enters the game for J. Ingles,54,58
250,3,6:40.0,,T. Burke misses 2-pt jump shot from 15 ft (block by R. Kelly),54,58
251,3,6:37.0,Defensive rebound by C. Boozer,,54,58
252,3,6:23.0,W. Ellington makes 2-pt jump shot from 18 ft (assist by R. Kelly),,56,58
253,3,6:03.0,,Shooting foul by C. Boozer (drawn by D. Favors),56,58
254,3,6:03.0,,D. Favors makes free throw 1 of 2,56,59
255,3,6:03.0,J. Lin enters the game for W. Ellington,,56,59
256,3,6:03.0,,D. Favors misses free throw 2 of 2,56,59
257,3,6:02.0,Defensive rebound by C. Boozer,,56,59
258,3,5:41.0,Turnover by C. Boozer (lost ball),,56,59
259,3,5:33.0,,Offensive foul by G. Hayward (drawn by J. Lin),56,59
260,3,5:33.0,,Turnover by G. Hayward (offensive foul),56,59
261,3,5:23.0,J. Clarkson misses 2-pt dunk at rim (block by D. Favors),,56,59
262,3,5:21.0,Offensive rebound by J. Clarkson,,56,59
263,3,5:21.0,J. Clarkson makes 2-pt layup from 2 ft,,58,59
264,3,5:20.0,Violation by Team (delay of game),,58,59
265,3,5:04.0,,Personal foul by J. Lin (drawn by R. Gobert),58,59
266,3,4:54.0,,Turnover by G. Hayward (lost ball; steal by C. Boozer),58,59
267,3,4:54.0,,Loose ball foul by G. Hayward (drawn by C. Boozer),58,59
268,3,4:54.0,,D. Exum enters the game for T. Burke,58,59
269,3,4:41.0,Shooting foul by D. Favors (drawn by C. Boozer),,58,59
270,3,4:41.0,C. Boozer makes free throw 1 of 2,,59,59
271,3,4:41.0,,T. Booker enters the game for D. Favors,59,59
272,3,4:41.0,J. Hill enters the game for R. Sacre,,59,59
273,3,4:41.0,C. Boozer misses free throw 2 of 2,,59,59
274,3,4:39.0,,Defensive rebound by R. Gobert,59,59
275,3,4:29.0,,Shooting foul by C. Boozer (drawn by E. Millsap),59,59
276,3,4:29.0,,E. Millsap makes free throw 1 of 2,59,60
277,3,4:29.0,E. Davis enters the game for C. Boozer,,59,60
278,3,4:29.0,,E. Millsap makes free throw 2 of 2,59,61
279,3,4:14.0,J. Hill makes 2-pt layup from 2 ft,,61,61
280,3,4:03.0,,R. Hood enters the game for G. Hayward,61,61
281,3,3:59.0,,Shooting foul by E. Davis (drawn by R. Gobert),61,61
282,3,3:59.0,,R. Gobert makes free throw 1 of 2,61,62
283,3,3:59.0,,R. Gobert makes free throw 2 of 2,61,63
284,3,3:47.0,Shooting foul by T. Booker (drawn by J. Lin),,61,63
285,3,3:47.0,J. Lin makes free throw 1 of 2,,62,63
286,3,3:47.0,J. Lin makes free throw 2 of 2,,63,63
287,3,3:32.0,,E. Millsap misses 2-pt layup from 3 ft,63,63
288,3,3:31.0,Defensive rebound by J. Hill,,63,63
289,3,3:12.0,J. Lin misses 2-pt jump shot from 20 ft,,63,63
290,3,3:11.0,,Defensive rebound by E. Millsap,63,63
291,3,3:00.0,,R. Hood misses 2-pt layup from 2 ft,63,63
292,3,2:59.0,,Offensive rebound by R. Gobert,63,63
293,3,2:59.0,,R. Gobert makes 2-pt tip-in from 1 ft,63,65
294,3,2:40.0,J. Hill makes 2-pt jump shot from 16 ft,,65,65
295,3,2:17.0,,Shooting foul by J. Clarkson (drawn by E. Millsap),65,65
296,3,2:17.0,LA Lakers full timeout,,65,65
297,3,2:17.0,,E. Millsap makes free throw 1 of 2,65,66
298,3,2:17.0,,E. Millsap makes free throw 2 of 2,65,67
299,3,2:02.0,J. Hill makes 2-pt jump shot from 17 ft (assist by E. Davis),,67,67
300,3,1:35.0,,R. Hood misses 2-pt jump shot from 3 ft (block by J. Hill),67,67
301,3,1:35.0,,Offensive rebound by Team,67,67
302,3,1:35.0,,Turnover by Team (shot clock),67,67
303,3,1:23.0,J. Clarkson misses 3-pt jump shot from 24 ft,,67,67
304,3,1:19.0,,Defensive rebound by E. Millsap,67,67
305,3,1:11.0,,E. Millsap makes 3-pt jump shot from 23 ft,67,70
306,3,0:58.0,Turnover by J. Clarkson (bad pass; steal by R. Gobert),,67,70
307,3,0:55.0,,E. Millsap makes 2-pt dunk at rim (assist by R. Gobert),67,72
308,3,0:37.0,R. Kelly misses 2-pt jump shot from 7 ft,,67,72
309,3,0:35.0,,Defensive rebound by E. Millsap,67,72
310,3,0:33.0,Violation by J. Lin (def goaltending),,67,72
311,3,0:33.0,,E. Millsap makes 2-pt layup at rim,67,74
312,3,0:33.0,,Shooting foul by J. Clarkson (drawn by E. Millsap),67,74
313,3,0:33.0,,E. Millsap makes free throw 1 of 1,67,75
314,3,0:08.0,J. Lin misses 3-pt jump shot from 30 ft,,67,75
315,3,0:07.0,Offensive rebound by J. Hill,,67,75
316,3,0:05.0,J. Hill makes 2-pt jump shot from 18 ft,,69,75
317,3,0:00.0,,R. Hood makes 3-pt jump shot from 24 ft,69,78
318,4,11:48.0,,R. Gobert makes 2-pt dunk at rim (assist by D. Exum),69,80
319,4,11:26.0,W. Johnson misses 2-pt jump shot from 17 ft,,69,80
320,4,11:24.0,,Defensive rebound by E. Millsap,69,80
321,4,11:16.0,,E. Millsap makes 2-pt layup from 2 ft,69,82
322,4,11:03.0,J. Lin misses 2-pt jump shot from 15 ft,,69,82
323,4,11:01.0,,Defensive rebound by E. Millsap,69,82
324,4,10:56.0,,E. Millsap misses 2-pt jump shot from 6 ft,69,82
325,4,10:55.0,Defensive rebound by J. Hill,,69,82
326,4,10:41.0,J. Hill makes 2-pt jump shot from 17 ft,,71,82
327,4,10:27.0,,Turnover by E. Millsap (bad pass; steal by J. Hill),71,82
328,4,10:24.0,W. Ellington makes 2-pt layup from 1 ft,,73,82
329,4,10:24.0,Shooting foul by R. Hood (drawn by W. Ellington),,73,82
330,4,10:24.0,,T. Burke enters the game for D. Exum,73,82
331,4,10:24.0,,D. Favors enters the game for T. Booker,73,82
332,4,10:24.0,W. Ellington makes free throw 1 of 1,,74,82
333,4,10:04.0,,T. Burke makes 3-pt jump shot from 24 ft,74,85
334,4,9:48.0,E. Davis misses 2-pt jump shot from 11 ft,,74,85
335,4,9:45.0,,Defensive rebound by T. Burke,74,85
336,4,9:34.0,,Turnover by T. Burke (lost ball; steal by J. Lin),74,85
337,4,9:29.0,J. Lin makes 2-pt layup from 2 ft,,76,85
338,4,9:23.0,,Turnover by T. Burke (bad pass; steal by J. Hill),76,85
339,4,9:22.0,Personal foul by T. Burke (drawn by W. Johnson),,76,85
340,4,9:06.0,Turnover by W. Ellington (bad pass),,76,85
341,4,8:50.0,,R. Hood misses 3-pt jump shot from 25 ft,76,85
342,4,8:48.0,Defensive rebound by J. Lin,,76,85
343,4,8:43.0,J. Lin makes 2-pt layup from 1 ft,,78,85
344,4,8:17.0,,Turnover by D. Favors (bad pass; steal by W. Johnson),78,85
345,4,8:02.0,W. Ellington makes 2-pt jump shot from 4 ft (assist by J. Hill),,80,85
346,4,8:02.0,,Utah full timeout,80,85
347,4,8:02.0,,G. Hayward enters the game for E. Millsap,80,85
348,4,8:02.0,,T. Booker enters the game for R. Gobert,80,85
349,4,7:41.0,,G. Hayward makes 2-pt jump shot from 5 ft,80,87
350,4,7:19.0,J. Hill misses 2-pt jump shot from 19 ft,,80,87
351,4,7:18.0,,Defensive rebound by R. Hood,80,87
352,4,7:01.0,,Shooting foul by W. Ellington (drawn by D. Favors),80,87
353,4,7:01.0,,D. Favors misses free throw 1 of 2,80,87
354,4,7:01.0,,Offensive rebound by Team,80,87
355,4,7:01.0,,D. Favors makes free throw 2 of 2,80,88
356,4,6:43.0,J. Lin misses 3-pt jump shot from 24 ft,,80,88
357,4,6:41.0,Offensive rebound by W. Ellington,,80,88
358,4,6:34.0,E. Davis makes 2-pt dunk at rim (assist by W. Ellington),,82,88
359,4,6:10.0,,Shooting foul by J. Hill (drawn by T. Booker),82,88
360,4,6:10.0,,T. Booker misses free throw 1 of 2,82,88
361,4,6:10.0,,Offensive rebound by Team,82,88
362,4,6:10.0,,D. Exum enters the game for T. Burke,82,88
363,4,6:10.0,,T. Booker misses free throw 2 of 2,82,88
364,4,6:09.0,Defensive rebound by J. Hill,,82,88
365,4,5:44.0,W. Johnson misses 3-pt jump shot from 25 ft,,82,88
366,4,5:42.0,,Defensive rebound by D. Favors,82,88
367,4,5:36.0,,T. Booker misses 2-pt dunk at rim,82,88
368,4,5:35.0,Defensive rebound by J. Hill,,82,88
369,4,5:28.0,E. Davis makes 2-pt layup from 3 ft (assist by W. Johnson),,84,88
370,4,5:02.0,,R. Hood misses 2-pt jump shot from 7 ft,84,88
371,4,5:01.0,Defensive rebound by W. Ellington,,84,88
372,4,4:53.0,J. Lin misses 2-pt layup from 1 ft,,84,88
373,4,4:53.0,Offensive rebound by E. Davis,,84,88
374,4,4:53.0,E. Davis makes 2-pt tip-in at rim,,86,88
375,4,4:53.0,,Utah full timeout,86,88
376,4,4:53.0,Official timeout,,86,88
377,4,4:53.0,J. Clarkson enters the game for J. Lin,,86,88
378,4,4:53.0,,T. Burke enters the game for D. Exum,86,88
379,4,4:53.0,,E. Millsap enters the game for T. Booker,86,88
380,4,4:53.0,,R. Gobert enters the game for R. Hood,86,88
381,4,4:42.0,,G. Hayward misses 2-pt jump shot from 3 ft (block by E. Davis),86,88
382,4,4:39.0,Defensive rebound by W. Johnson,,86,88
383,4,4:37.0,J. Hill makes 2-pt dunk at rim (assist by W. Johnson),,88,88
384,4,4:21.0,,Personal foul by E. Davis (drawn by D. Favors),88,88
385,4,4:08.0,,T. Burke misses 2-pt jump shot from 5 ft (block by E. Davis),88,88
386,4,4:05.0,Defensive rebound by J. Clarkson,,88,88
387,4,4:02.0,J. Clarkson makes 2-pt layup from 1 ft,,90,88
388,4,3:41.0,,G. Hayward misses 2-pt jump shot from 14 ft,90,88
389,4,3:39.0,,Offensive rebound by R. Gobert,90,88
390,4,3:39.0,,R. Gobert misses 2-pt tip-in from 1 ft,90,88
