,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,MINNESOTA_ACTION,SACRAMENTO_SCORE,MINNESOTA_SCORE
36,1,7:16.0,,A. Wiggins misses 2-pt jump shot from 5 ft,4,6
37,1,7:14.0,Defensive rebound by D. Collison,,4,6
38,1,7:10.0,D. Collison makes 2-pt layup from 2 ft,,6,6
39,1,6:55.0,,A. Bennett makes 2-pt jump shot from 19 ft (assist by M. Williams),6,8
40,1,6:47.0,B. McLemore misses 3-pt jump shot from 23 ft,,6,8
41,1,6:46.0,,Defensive rebound by A. Wiggins,6,8
42,1,6:35.0,,Personal foul by D. Collison,6,8
43,1,6:30.0,,C. Brewer misses 2-pt jump shot from 14 ft,6,8
44,1,6:28.0,,Offensive rebound by G. Dieng,6,8
45,1,6:20.0,,A. Bennett misses 2-pt jump shot from 16 ft,6,8
46,1,6:18.0,Defensive rebound by D. Cousins,,6,8
47,1,6:02.0,D. Cousins makes 2-pt layup at rim (assist by B. McLemore),,8,8
48,1,6:02.0,Shooting foul by A. Bennett (drawn by D. Cousins),,8,8
49,1,6:02.0,D. Cousins makes free throw 1 of 1,,9,8
50,1,5:50.0,,A. Bennett makes 2-pt jump shot from 19 ft (assist by M. Williams),9,10
51,1,5:39.0,J. Thompson misses 2-pt jump shot from 5 ft,,9,10
52,1,5:37.0,Offensive rebound by J. Thompson,,9,10
53,1,5:33.0,B. McLemore makes 2-pt layup from 2 ft (assist by J. Thompson),,11,10
54,1,5:12.0,,G. Dieng makes 2-pt layup from 1 ft (assist by M. Williams),11,12
55,1,4:59.0,B. McLemore makes 3-pt jump shot from 25 ft (assist by D. Cousins),,14,12
56,1,4:39.0,,A. Bennett makes 2-pt jump shot from 18 ft (assist by M. Williams),14,14
57,1,4:32.0,D. Collison makes 2-pt layup at rim,,16,14
58,1,4:26.0,,M. Williams makes 3-pt jump shot from 24 ft,16,17
59,1,4:10.0,J. Thompson makes 2-pt layup from 1 ft (assist by D. Cousins),,18,17
60,1,3:48.0,D. Williams enters the game for J. Thompson,,18,17
61,1,3:48.0,O. Casspi enters the game for R. Gay,,18,17
62,1,3:48.0,,Minnesota full timeout,18,17
63,1,3:45.0,,A. Wiggins makes 3-pt jump shot from 22 ft (assist by C. Brewer),18,20
64,1,3:28.0,,Violation by A. Bennett (kicked ball),18,20
65,1,3:19.0,B. McLemore misses 3-pt jump shot from 23 ft,,18,20
66,1,3:18.0,,Defensive rebound by M. Williams,18,20
67,1,3:02.0,,M. Williams misses 2-pt jump shot from 20 ft,18,20
68,1,3:01.0,Defensive rebound by O. Casspi,,18,20
69,1,2:55.0,D. Cousins makes 2-pt layup at rim (assist by O. Casspi),,20,20
70,1,2:39.0,,Turnover by M. Williams (lost ball; steal by B. McLemore),20,20
71,1,2:37.0,Personal foul by C. Brewer,,20,20
72,1,2:37.0,N. Stauskas enters the game for B. McLemore,,20,20
73,1,2:22.0,O. Casspi misses 2-pt jump shot from 11 ft (block by A. Bennett),,20,20
74,1,2:19.0,Offensive rebound by D. Cousins,,20,20
75,1,2:16.0,D. Cousins misses 2-pt jump shot from 15 ft,,20,20
76,1,2:15.0,,Defensive rebound by A. Wiggins,20,20
77,1,2:10.0,,Shooting foul by D. Collison (drawn by C. Brewer),20,20
78,1,2:10.0,,C. Brewer misses free throw 1 of 2,20,20
79,1,2:10.0,,Offensive rebound by Team,20,20
80,1,2:10.0,R. Sessions enters the game for D. Collison,,20,20
81,1,2:10.0,,C. Brewer misses free throw 2 of 2,20,20
82,1,2:09.0,,Offensive rebound by C. Brewer,20,20
83,1,1:58.0,,C. Brewer makes 2-pt layup at rim (assist by M. Williams),20,22
84,1,1:51.0,Sacramento full timeout,,20,22
85,1,1:45.0,N. Stauskas misses 3-pt jump shot from 25 ft,,20,22
86,1,1:43.0,,Defensive rebound by Team,20,22
87,1,1:30.0,,A. Bennett misses 2-pt jump shot from 19 ft,20,22
88,1,1:29.0,Defensive rebound by D. Cousins,,20,22
89,1,1:23.0,Shooting foul by C. Brewer (drawn by R. Sessions),,20,22
90,1,1:23.0,R. Sessions misses free throw 1 of 2,,20,22
91,1,1:23.0,Offensive rebound by Team,,20,22
92,1,1:23.0,,C. Budinger enters the game for C. Brewer,20,22
93,1,1:23.0,R. Sessions misses free throw 2 of 2,,20,22
94,1,1:22.0,,Defensive rebound by Team,20,22
95,1,1:14.0,,G. Dieng misses 2-pt jump shot from 10 ft (block by D. Cousins),20,22
96,1,1:12.0,Defensive rebound by D. Williams,,20,22
97,1,1:05.0,O. Casspi misses 2-pt layup from 2 ft (block by A. Bennett),,20,22
98,1,1:03.0,,Defensive rebound by G. Dieng,20,22
99,1,0:59.0,,M. Williams misses 2-pt jump shot from 17 ft,20,22
100,1,0:58.0,Defensive rebound by Team,,20,22
101,1,0:58.0,,Loose ball foul by A. Bennett,20,22
102,1,0:58.0,D. Cousins makes free throw 1 of 2,,21,22
103,1,0:58.0,,S. Muhammad enters the game for A. Bennett,21,22
104,1,0:58.0,D. Cousins misses free throw 2 of 2,,21,22
105,1,0:58.0,,Defensive rebound by S. Muhammad,21,22
106,1,0:44.0,,A. Wiggins misses 2-pt jump shot from 20 ft,21,22
107,1,0:43.0,Defensive rebound by D. Cousins,,21,22
108,1,0:36.0,Offensive foul by D. Williams (drawn by A. Wiggins),,21,22
109,1,0:36.0,Turnover by D. Williams (offensive foul),,21,22
110,1,0:32.0,,M. Williams misses 3-pt jump shot from 25 ft,21,22
111,1,0:31.0,,Offensive rebound by Team,21,22
112,1,0:31.0,Loose ball foul by O. Casspi,,21,22
113,1,0:06.0,,G. Dieng makes 2-pt jump shot from 15 ft (assist by C. Budinger),21,24
114,1,0:00.0,D. Cousins misses 2-pt layup from 2 ft (block by G. Dieng),,21,24
115,1,0:00.0,Offensive rebound by Team,,21,24
116,2,11:45.0,,C. Budinger misses 2-pt jump shot from 19 ft,21,24
117,2,11:44.0,,Offensive rebound by S. Muhammad,21,24
118,2,11:41.0,,S. Muhammad misses 2-pt layup from 1 ft,21,24
119,2,11:39.0,Defensive rebound by N. Stauskas,,21,24
120,2,11:31.0,O. Casspi misses 2-pt layup from 2 ft,,21,24
121,2,11:31.0,Offensive rebound by C. Landry,,21,24
122,2,11:28.0,C. Landry misses 2-pt layup from 2 ft,,21,24
123,2,11:28.0,,Defensive rebound by R. Hummel,21,24
124,2,11:21.0,,A. Wiggins misses 3-pt jump shot from 24 ft,21,24
125,2,11:20.0,Defensive rebound by D. Williams,,21,24
126,2,11:16.0,D. Williams misses 2-pt layup from 1 ft,,21,24
127,2,11:15.0,Offensive rebound by O. Casspi,,21,24
128,2,11:08.0,Shooting foul by Z. LaVine (drawn by D. Williams),,21,24
129,2,11:08.0,D. Williams makes free throw 1 of 2,,22,24
130,2,11:08.0,D. Williams makes free throw 2 of 2,,23,24
131,2,10:56.0,,S. Muhammad misses 2-pt jump shot from 9 ft,23,24
132,2,10:51.0,Defensive rebound by D. Williams,,23,24
133,2,10:46.0,D. Williams makes 2-pt layup from 2 ft,,25,24
134,2,10:29.0,,Shooting foul by C. Landry (drawn by A. Wiggins),25,24
135,2,10:29.0,,A. Wiggins makes free throw 1 of 2,25,25
136,2,10:29.0,,A. Wiggins makes free throw 2 of 2,25,26
137,2,10:19.0,Shooting foul by S. Muhammad (drawn by C. Landry),,25,26
138,2,10:19.0,C. Landry makes free throw 1 of 2,,26,26
139,2,10:19.0,C. Landry makes free throw 2 of 2,,27,26
140,2,10:07.0,,Turnover by A. Wiggins (bad pass),27,26
141,2,9:43.0,R. Sessions misses 3-pt jump shot from 22 ft,,27,26
142,2,9:41.0,,Defensive rebound by Z. LaVine,27,26
143,2,9:30.0,,C. Budinger misses 2-pt layup from 2 ft,27,26
144,2,9:29.0,,Offensive rebound by S. Muhammad,27,26
145,2,9:29.0,,S. Muhammad makes 2-pt dunk at rim,27,28
146,2,9:17.0,Turnover by D. Williams (lost ball; steal by A. Wiggins),,27,28
147,2,9:14.0,,S. Muhammad makes 2-pt dunk at rim,27,30
148,2,9:13.0,Sacramento full timeout,,27,30
149,2,9:13.0,R. Gay enters the game for O. Casspi,,27,30
150,2,8:56.0,R. Sessions makes 2-pt jump shot from 8 ft (assist by N. Stauskas),,29,30
151,2,8:38.0,,A. Wiggins makes 2-pt layup from 2 ft,29,32
152,2,8:23.0,N. Stauskas misses 3-pt jump shot from 22 ft,,29,32
153,2,8:22.0,,Defensive rebound by Team,29,32
154,2,8:05.0,,S. Muhammad makes 2-pt jump shot from 7 ft,29,34
155,2,7:47.0,N. Stauskas misses 3-pt jump shot from 24 ft,,29,34
156,2,7:46.0,,Defensive rebound by Z. LaVine,29,34
157,2,7:36.0,,Z. LaVine misses 2-pt jump shot from 21 ft,29,34
158,2,7:34.0,Defensive rebound by Team,,29,34
159,2,7:34.0,B. McLemore enters the game for N. Stauskas,,29,34
160,2,7:34.0,D. Cousins enters the game for C. Landry,,29,34
161,2,7:25.0,Personal foul by S. Muhammad,,29,34
162,2,7:14.0,Turnover by R. Gay (bad pass),,29,34
163,2,7:00.0,,R. Hummel misses 2-pt jump shot from 4 ft,29,34
164,2,6:59.0,Defensive rebound by Team,,29,34
165,2,6:59.0,D. Collison enters the game for R. Sessions,,29,34
166,2,6:51.0,D. Cousins makes 2-pt layup from 1 ft (assist by D. Collison),,31,34
167,2,6:51.0,Shooting foul by R. Hummel (drawn by D. Cousins),,31,34
168,2,6:51.0,,G. Dieng enters the game for R. Hummel,31,34
169,2,6:51.0,,M. Williams enters the game for Z. LaVine,31,34
170,2,6:51.0,D. Cousins makes free throw 1 of 1,,32,34
171,2,6:41.0,,Personal foul by R. Gay,32,34
172,2,6:30.0,,G. Dieng misses 2-pt layup from 2 ft,32,34
173,2,6:29.0,Defensive rebound by D. Cousins,,32,34
174,2,6:23.0,Turnover by B. McLemore (lost ball; steal by A. Wiggins),,32,34
175,2,6:05.0,,C. Budinger makes 3-pt jump shot from 23 ft (assist by A. Wiggins),32,37
176,2,5:42.0,Turnover by D. Williams (lost ball; steal by A. Wiggins),,32,37
177,2,5:28.0,,M. Williams makes 2-pt jump shot from 9 ft,32,39
178,2,5:27.0,Sacramento full timeout,,32,39
179,2,5:27.0,,C. Brewer enters the game for A. Wiggins,32,39
180,2,5:10.0,D. Cousins makes 2-pt layup from 1 ft (assist by R. Gay),,34,39
181,2,4:51.0,,G. Dieng makes 2-pt hook shot from 5 ft (assist by M. Williams),34,41
182,2,4:34.0,D. Cousins makes 2-pt dunk at rim (assist by D. Collison),,36,41
183,2,4:17.0,,C. Brewer misses 2-pt layup from 1 ft,36,41
184,2,4:15.0,Defensive rebound by D. Cousins,,36,41
185,2,4:04.0,R. Gay makes 2-pt hook shot from 5 ft,,38,41
186,2,3:39.0,,Shooting foul by B. McLemore (drawn by C. Brewer),38,41
187,2,3:39.0,,C. Brewer misses free throw 1 of 2,38,41
188,2,3:39.0,,Offensive rebound by Team,38,41
189,2,3:39.0,,A. Bennett enters the game for S. Muhammad,38,41
190,2,3:39.0,,C. Brewer makes free throw 2 of 2,38,42
191,2,3:30.0,R. Gay misses 2-pt layup from 2 ft,,38,42
192,2,3:28.0,,Defensive rebound by G. Dieng,38,42
193,2,3:19.0,,A. Bennett misses 2-pt jump shot from 6 ft,38,42
194,2,3:18.0,,Offensive rebound by G. Dieng,38,42
195,2,3:17.0,,G. Dieng misses 2-pt tip-in from 2 ft,38,42
196,2,3:16.0,Defensive rebound by R. Gay,,38,42
197,2,3:00.0,D. Collison makes 3-pt jump shot from 22 ft (assist by B. McLemore),,41,42
198,2,2:54.0,,Technical foul by Team,41,42
199,2,2:54.0,,Minnesota full timeout,41,42
200,2,2:54.0,R. Gay makes technical free throw,,42,42
201,2,2:39.0,,C. Brewer makes 2-pt layup at rim (assist by M. Williams),42,44
202,2,2:20.0,Turnover by B. McLemore (traveling),,42,44
203,2,2:04.0,,M. Williams misses 3-pt jump shot from 25 ft,42,44
204,2,2:03.0,,Offensive rebound by G. Dieng,42,44
205,2,1:51.0,,Shooting foul by D. Cousins (drawn by C. Brewer),42,44
206,2,1:51.0,,C. Brewer makes free throw 1 of 2,42,45
207,2,1:51.0,,C. Brewer makes free throw 2 of 2,42,46
208,2,1:37.0,R. Sessions enters the game for D. Collison,,42,46
209,2,1:28.0,B. McLemore misses 3-pt jump shot from 26 ft,,42,46
210,2,1:27.0,,Defensive rebound by C. Brewer,42,46
211,2,1:20.0,,M. Williams makes 2-pt jump shot from 21 ft (assist by C. Brewer),42,48
212,2,1:06.0,B. McLemore makes 2-pt dunk at rim (assist by R. Gay),,44,48
213,2,0:51.0,,M. Williams misses 2-pt jump shot from 19 ft,44,48
214,2,0:50.0,Defensive rebound by R. Sessions,,44,48
215,2,0:44.0,B. McLemore makes 2-pt dunk at rim (assist by R. Gay),,46,48
216,2,0:34.0,,G. Dieng makes 2-pt hook shot from 4 ft (assist by M. Williams),46,50
217,2,0:24.0,D. Williams makes 2-pt dunk at rim (assist by R. Sessions),,48,50
218,2,0:03.0,,G. Dieng makes 2-pt dunk at rim (assist by M. Williams),48,52
219,3,11:42.0,,G. Dieng misses 2-pt jump shot from 12 ft (block by D. Cousins),48,52
220,3,11:40.0,Defensive rebound by B. McLemore,,48,52
221,3,11:37.0,D. Collison misses 2-pt layup at rim,,48,52
222,3,11:33.0,Offensive rebound by B. McLemore,,48,52
223,3,11:33.0,B. McLemore makes 2-pt dunk at rim,,50,52
224,3,11:10.0,,M. Williams misses 3-pt jump shot from 24 ft,50,52
225,3,11:09.0,,Offensive rebound by A. Bennett,50,52
226,3,11:04.0,,A. Bennett makes 2-pt jump shot from 18 ft (assist by A. Wiggins),50,54
227,3,10:45.0,R. Gay makes 3-pt jump shot from 25 ft (assist by D. Collison),,53,54
228,3,10:29.0,,C. Brewer misses 2-pt jump shot from 20 ft,53,54
229,3,10:27.0,Defensive rebound by R. Gay,,53,54
230,3,10:21.0,R. Gay misses 3-pt jump shot from 24 ft,,53,54
231,3,10:19.0,Offensive rebound by J. Thompson,,53,54
232,3,10:14.0,Turnover by R. Gay (bad pass),,53,54
233,3,10:03.0,,A. Bennett misses 2-pt jump shot from 19 ft,53,54
234,3,10:02.0,Defensive rebound by B. McLemore,,53,54
235,3,9:58.0,Shooting foul by M. Williams (drawn by J. Thompson),,53,54
236,3,9:58.0,,Minnesota full timeout,53,54
237,3,9:58.0,J. Thompson makes free throw 1 of 2,,54,54
238,3,9:58.0,J. Thompson makes free throw 2 of 2,,55,54
239,3,9:43.0,,A. Wiggins misses 3-pt jump shot from 25 ft,55,54
240,3,9:42.0,,Offensive rebound by A. Bennett,55,54
241,3,9:38.0,,A. Bennett misses 2-pt layup from 1 ft,55,54
242,3,9:38.0,,Offensive rebound by A. Bennett,55,54
243,3,9:38.0,,A. Bennett makes 2-pt layup from 1 ft,55,56
244,3,9:20.0,B. McLemore makes 3-pt jump shot from 23 ft (assist by R. Gay),,58,56
245,3,9:03.0,Offensive charge foul by C. Brewer (drawn by D. Cousins),,58,56
246,3,9:03.0,,Turnover by C. Brewer (offensive foul),58,56
247,3,8:51.0,R. Gay makes 2-pt jump shot from 15 ft,,60,56
248,3,8:39.0,,Shooting foul by J. Thompson (drawn by G. Dieng),60,56
249,3,8:39.0,,G. Dieng makes free throw 1 of 2,60,57
250,3,8:39.0,,G. Dieng makes free throw 2 of 2,60,58
251,3,8:23.0,Turnover by D. Collison (lost ball; steal by G. Dieng),,60,58
252,3,8:13.0,,A. Wiggins misses 2-pt jump shot from 7 ft,60,58
253,3,8:12.0,Defensive rebound by R. Gay,,60,58
254,3,8:07.0,D. Collison makes 2-pt layup from 1 ft (assist by R. Gay),,62,58
255,3,7:50.0,,M. Williams misses 3-pt jump shot from 23 ft,62,58
256,3,7:49.0,Defensive rebound by D. Cousins,,62,58
257,3,7:39.0,B. McLemore misses 3-pt jump shot from 25 ft,,62,58
258,3,7:37.0,,Defensive rebound by A. Wiggins,62,58
259,3,7:29.0,,A. Wiggins makes 2-pt jump shot from 20 ft,62,60
260,3,7:11.0,B. McLemore makes 3-pt jump shot from 25 ft (assist by D. Collison),,65,60
261,3,6:52.0,,Shooting foul by R. Gay (drawn by A. Wiggins),65,60
262,3,6:52.0,,A. Wiggins makes free throw 1 of 2,65,61
263,3,6:52.0,,A. Wiggins makes free throw 2 of 2,65,62
264,3,6:37.0,R. Gay misses 3-pt jump shot from 24 ft,,65,62
265,3,6:36.0,Offensive rebound by D. Cousins,,65,62
266,3,6:34.0,D. Cousins misses 2-pt layup from 1 ft,,65,62
267,3,6:33.0,,Defensive rebound by G. Dieng,65,62
268,3,6:25.0,,Turnover by M. Williams (bad pass),65,62
269,3,6:25.0,,C. Budinger enters the game for C. Brewer,65,62
270,3,6:15.0,B. McLemore makes 3-pt jump shot from 24 ft (assist by D. Collison),,68,62
271,3,5:54.0,,A. Wiggins misses 2-pt jump shot from 16 ft,68,62
272,3,5:53.0,Defensive rebound by B. McLemore,,68,62
273,3,5:48.0,D. Collison makes 2-pt layup from 2 ft,,70,62
274,3,5:47.0,,Minnesota full timeout,70,62
275,3,5:41.0,,Turnover by C. Budinger (lost ball; steal by D. Collison),70,62
276,3,5:40.0,Personal foul by C. Budinger,,70,62
277,3,5:27.0,B. McLemore makes 2-pt layup at rim,,72,62
278,3,5:02.0,,C. Budinger misses 2-pt jump shot from 13 ft,72,62
279,3,5:01.0,,Offensive rebound by A. Bennett,72,62
280,3,4:58.0,,M. Williams misses 3-pt jump shot from 25 ft,72,62
281,3,4:57.0,Defensive rebound by J. Thompson,,72,62
282,3,4:51.0,R. Gay misses 2-pt layup at rim,,72,62
283,3,4:49.0,,Defensive rebound by C. Budinger,72,62
284,3,4:42.0,,Shooting foul by D. Cousins (drawn by A. Wiggins),72,62
285,3,4:42.0,,A. Wiggins makes free throw 1 of 2,72,63
286,3,4:42.0,,A. Wiggins makes free throw 2 of 2,72,64
287,3,4:27.0,D. Cousins misses 2-pt jump shot from 21 ft,,72,64
288,3,4:26.0,Offensive rebound by Team,,72,64
289,3,4:26.0,,Loose ball foul by A. Bennett,72,64
290,3,4:15.0,,A. Wiggins misses 2-pt jump shot from 5 ft,72,64
291,3,4:14.0,Defensive rebound by R. Gay,,72,64
292,3,4:06.0,Turnover by R. Gay (lost ball; steal by A. Bennett),,72,64
293,3,4:01.0,,Shooting foul by B. McLemore (drawn by C. Budinger),72,64
294,3,4:01.0,,C. Budinger makes free throw 1 of 2,72,65
295,3,4:01.0,O. Casspi enters the game for R. Gay,,72,65
296,3,4:01.0,,C. Budinger makes free throw 2 of 2,72,66
297,3,3:44.0,Personal foul by M. Williams,,72,66
298,3,3:44.0,,Z. LaVine enters the game for M. Williams,72,66
299,3,3:34.0,D. Cousins makes 2-pt layup from 1 ft (assist by O. Casspi),,74,66
300,3,3:14.0,,A. Wiggins misses 2-pt jump shot from 5 ft,74,66
301,3,3:12.0,Defensive rebound by D. Cousins,,74,66
302,3,2:57.0,Def 3 sec tech foul by G. Dieng,,74,66
303,3,2:57.0,D. Collison misses technical free throw,,74,66
304,3,2:57.0,Offensive rebound by Team,,74,66
305,3,2:57.0,,S. Muhammad enters the game for A. Bennett,74,66
306,3,2:53.0,D. Cousins makes 2-pt dunk at rim,,76,66
307,3,2:27.0,,Shooting foul by B. McLemore (drawn by A. Wiggins),76,66
308,3,2:27.0,,A. Wiggins makes free throw 1 of 2,76,67
309,3,2:27.0,D. Williams enters the game for J. Thompson,,76,67
310,3,2:27.0,,A. Wiggins misses free throw 2 of 2,76,67
311,3,2:27.0,Defensive rebound by D. Cousins,,76,67
312,3,2:13.0,Personal foul by G. Dieng,,76,67
313,3,2:13.0,D. Cousins makes free throw 1 of 2,,77,67
314,3,2:13.0,D. Cousins makes free throw 2 of 2,,78,67
315,3,1:59.0,,S. Muhammad misses 2-pt jump shot from 15 ft,78,67
316,3,1:58.0,Defensive rebound by D. Cousins,,78,67
317,3,1:55.0,Turnover by D. Cousins (lost ball; steal by Z. LaVine),,78,67
318,3,1:52.0,,Shooting foul by D. Cousins (drawn by A. Wiggins),78,67
319,3,1:52.0,,A. Wiggins makes free throw 1 of 2,78,68
320,3,1:52.0,,A. Wiggins makes free throw 2 of 2,78,69
321,3,1:43.0,Shooting foul by Z. LaVine (drawn by D. Williams),,78,69
322,3,1:43.0,D. Williams misses free throw 1 of 2,,78,69
323,3,1:43.0,Offensive rebound by Team,,78,69
324,3,1:43.0,D. Williams makes free throw 2 of 2,,79,69
325,3,1:34.0,,Def 3 sec tech foul by D. Cousins,79,69
326,3,1:34.0,,C. Budinger makes technical free throw,79,70
327,3,1:19.0,,C. Budinger makes 2-pt layup from 2 ft,79,72
328,3,1:00.0,O. Casspi misses 2-pt jump shot from 3 ft,,79,72
329,3,0:59.0,,Defensive rebound by G. Dieng,79,72
330,3,0:47.0,,S. Muhammad misses 3-pt jump shot from 23 ft,79,72
331,3,0:46.0,Defensive rebound by D. Collison,,79,72
332,3,0:41.0,O. Casspi makes 2-pt layup at rim (assist by B. McLemore),,81,72
333,3,0:41.0,Shooting foul by C. Budinger (drawn by O. Casspi),,81,72
334,3,0:41.0,C. Landry enters the game for D. Cousins,,81,72
335,3,0:41.0,,R. Hummel enters the game for G. Dieng,81,72
336,3,0:41.0,O. Casspi makes free throw 1 of 1,,82,72
337,3,0:28.0,,Shooting foul by D. Collison (drawn by Z. LaVine),82,72
338,3,0:28.0,,Z. LaVine makes free throw 1 of 2,82,73
339,3,0:28.0,,Z. LaVine makes free throw 2 of 2,82,74
340,3,0:09.0,Shooting foul by Z. LaVine (drawn by D. Collison),,82,74
341,3,0:09.0,D. Collison makes free throw 1 of 2,,83,74
342,3,0:09.0,D. Collison makes free throw 2 of 2,,84,74
343,3,0:01.0,,Z. LaVine makes 3-pt jump shot from 25 ft,84,77
344,4,11:38.0,C. Landry makes 2-pt jump shot from 12 ft,,86,77
345,4,11:23.0,,Z. LaVine misses 2-pt layup at rim,86,77
346,4,11:22.0,,Offensive rebound by A. Wiggins,86,77
347,4,11:20.0,,A. Wiggins makes 2-pt jump shot from 3 ft,86,79
348,4,11:06.0,O. Casspi misses 3-pt jump shot from 24 ft,,86,79
349,4,11:05.0,,Defensive rebound by S. Muhammad,86,79
350,4,10:52.0,,C. Budinger makes 3-pt jump shot from 24 ft (assist by S. Muhammad),86,82
351,4,10:51.0,Sacramento full timeout,,86,82
352,4,10:33.0,C. Landry misses 2-pt layup from 1 ft (block by R. Hummel),,86,82
353,4,10:32.0,Offensive rebound by C. Landry,,86,82
354,4,10:29.0,C. Landry makes 2-pt layup from 1 ft,,88,82
355,4,10:19.0,,Turnover by R. Hummel (lost ball),88,82
356,4,10:19.0,,Loose ball foul by R. Hummel,88,82
357,4,10:19.0,R. Gay enters the game for O. Casspi,,88,82
358,4,10:01.0,C. Landry misses 2-pt layup from 1 ft (block by R. Hummel),,88,82
359,4,9:59.0,,Defensive rebound by S. Muhammad,88,82
360,4,9:38.0,,R. Hummel misses 2-pt jump shot from 18 ft,88,82
361,4,9:36.0,,Offensive rebound by S. Muhammad,88,82
362,4,9:34.0,,S. Muhammad makes 2-pt jump shot from 9 ft,88,84
363,4,9:16.0,B. McLemore misses 3-pt jump shot from 23 ft,,88,84
364,4,9:15.0,Offensive rebound by D. Williams,,88,84
365,4,9:10.0,D. Williams makes 3-pt jump shot from 25 ft,,91,84
366,4,8:56.0,,Z. LaVine misses 2-pt jump shot from 7 ft,91,84
367,4,8:54.0,Defensive rebound by B. McLemore,,91,84
368,4,8:38.0,R. Gay misses 2-pt jump shot from 15 ft,,91,84
369,4,8:37.0,,Defensive rebound by C. Budinger,91,84
370,4,8:28.0,,G. Dieng enters the game for R. Hummel,91,84
371,4,8:28.0,D. Cousins enters the game for C. Landry,,91,84
372,4,8:28.0,,C. Brewer enters the game for A. Wiggins,91,84
373,4,8:14.0,,C. Brewer misses 2-pt jump shot from 16 ft,91,84
374,4,8:13.0,Defensive rebound by D. Cousins,,91,84
375,4,8:03.0,D. Cousins makes 2-pt jump shot from 17 ft (assist by R. Sessions),,93,84
376,4,7:52.0,,Minnesota full timeout,93,84
377,4,7:52.0,,M. Williams enters the game for Z. LaVine,93,84
378,4,7:36.0,,C. Brewer misses 3-pt jump shot from 23 ft,93,84
379,4,7:35.0,Defensive rebound by D. Cousins,,93,84
380,4,7:20.0,B. McLemore misses 2-pt layup from 2 ft,,93,84
381,4,7:19.0,Offensive rebound by D. Cousins,,93,84
382,4,7:16.0,D. Cousins makes 2-pt layup from 1 ft,,95,84
383,4,7:06.0,,Personal foul by B. McLemore,95,84
384,4,7:06.0,,A. Wiggins enters the game for C. Budinger,95,84
385,4,6:56.0,,A. Wiggins makes 2-pt layup from 2 ft (assist by M. Williams),95,86
386,4,6:33.0,R. Sessions misses 3-pt jump shot from 26 ft,,95,86
387,4,6:32.0,,Defensive rebound by S. Muhammad,95,86
388,4,6:25.0,,C. Brewer misses 3-pt jump shot from 22 ft,95,86
389,4,6:23.0,Defensive rebound by B. McLemore,,95,86
390,4,6:09.0,Turnover by R. Sessions (lost ball; steal by S. Muhammad),,95,86
