,QUARTER,TIME_REMAINING,HOUSTON_ACTION,PORTLAND_ACTION,HOUSTON_SCORE,PORTLAND_SCORE
386,4,6:17.0,,Personal foul by D. Motiejūnas (drawn by L. Aldridge),83,89
387,4,6:08.0,,Personal foul by D. Motiejūnas (drawn by L. Aldridge),83,89
388,4,6:04.0,,Offensive foul by L. Aldridge (drawn by D. Motiejūnas),83,89
389,4,6:04.0,,Turnover by L. Aldridge (offensive foul),83,89
390,4,5:55.0,P. Beverley misses 2-pt jump shot from 6 ft,,83,89
391,4,5:54.0,,Defensive rebound by N. Batum,83,89
392,4,5:44.0,,N. Batum makes 2-pt layup at rim,83,91
393,4,5:28.0,J. Harden misses 2-pt layup from 2 ft (block by L. Aldridge),,83,91
394,4,5:26.0,Offensive rebound by T. Ariza,,83,91
395,4,5:20.0,T. Jones misses 3-pt jump shot from 24 ft,,83,91
396,4,5:20.0,,Defensive rebound by Team,83,91
397,4,5:20.0,Loose ball foul by J. Harden (drawn by N. Batum),,83,91
398,4,5:20.0,,Portland full timeout,83,91
399,4,5:20.0,,N. Batum misses free throw 1 of 2,83,91
400,4,5:20.0,,Offensive rebound by Team,83,91
401,4,5:20.0,,N. Batum makes free throw 2 of 2,83,92
402,4,5:01.0,D. Motiejūnas misses 2-pt hook shot from 7 ft,,83,92
403,4,5:01.0,,Defensive rebound by R. Lopez,83,92
404,4,4:52.0,,R. Lopez makes 2-pt layup from 1 ft (assist by D. Lillard),83,94
405,4,4:39.0,J. Harden misses 3-pt jump shot from 24 ft,,83,94
406,4,4:38.0,Offensive rebound by T. Jones,,83,94
407,4,4:31.0,T. Jones misses 2-pt jump shot from 19 ft,,83,94
408,4,4:30.0,,Defensive rebound by Team,83,94
409,4,4:30.0,C. Brewer enters the game for D. Motiejūnas,,83,94
410,4,4:19.0,,N. Batum misses 2-pt layup from 2 ft,83,94
411,4,4:17.0,Defensive rebound by T. Ariza,,83,94
412,4,4:09.0,C. Brewer misses 3-pt jump shot from 23 ft,,83,94
413,4,4:08.0,,Defensive rebound by L. Aldridge,83,94
414,4,3:58.0,,Turnover by L. Aldridge (bad pass; steal by T. Ariza),83,94
415,4,3:53.0,C. Brewer makes 2-pt layup from 1 ft (assist by T. Ariza),,85,94
416,4,3:35.0,,L. Aldridge makes 2-pt jump shot from 9 ft,85,96
417,4,3:07.0,C. Brewer makes 3-pt jump shot from 24 ft (assist by T. Ariza),,88,96
418,4,2:42.0,,A. Afflalo makes 3-pt jump shot from 23 ft (assist by D. Lillard),88,99
419,4,2:35.0,Shooting foul by R. Lopez (drawn by C. Brewer),,88,99
420,4,2:35.0,Houston full timeout,,88,99
421,4,2:35.0,C. Brewer makes free throw 1 of 2,,89,99
422,4,2:35.0,C. Brewer makes free throw 2 of 2,,90,99
423,4,2:23.0,,R. Lopez misses 2-pt jump shot from 13 ft,90,99
424,4,2:22.0,Defensive rebound by J. Harden,,90,99
425,4,2:13.0,C. Brewer makes 3-pt jump shot from 24 ft (assist by T. Ariza),,93,99
426,4,1:53.0,,D. Lillard misses 3-pt jump shot from 26 ft,93,99
427,4,1:52.0,,Offensive rebound by L. Aldridge,93,99
428,4,1:49.0,,S. Blake enters the game for R. Lopez,93,99
429,4,1:35.0,,Turnover by A. Afflalo (lost ball; steal by C. Brewer),93,99
430,4,1:32.0,C. Brewer makes 2-pt layup from 1 ft,,95,99
431,4,1:13.0,,D. Lillard misses 3-pt jump shot from 25 ft,95,99
432,4,1:11.0,,Offensive rebound by L. Aldridge,95,99
433,4,1:11.0,,L. Aldridge misses 2-pt tip-in from 1 ft,95,99
434,4,1:09.0,Defensive rebound by C. Brewer,,95,99
435,4,1:03.0,T. Ariza misses 3-pt jump shot from 24 ft,,95,99
436,4,1:03.0,,Defensive rebound by D. Lillard,95,99
437,4,0:52.0,,Personal foul by P. Beverley (drawn by A. Afflalo),95,99
438,4,0:52.0,,A. Afflalo makes free throw 1 of 2,95,100
439,4,0:52.0,,A. Afflalo makes free throw 2 of 2,95,101
440,4,0:52.0,Houston full timeout,,95,101
441,4,0:52.0,,R. Lopez enters the game for S. Blake,95,101
442,4,0:50.0,C. Brewer makes 3-pt jump shot from 24 ft (assist by T. Ariza),,98,101
443,4,0:24.0,,A. Afflalo misses 3-pt jump shot from 23 ft,98,101
444,4,0:24.0,,Offensive rebound by Team,98,101
445,4,0:24.0,,S. Blake enters the game for R. Lopez,98,101
446,4,0:17.0,,Turnover by D. Lillard (lost ball; steal by C. Brewer),98,101
447,4,0:15.0,C. Brewer makes 2-pt dunk at rim,,100,101
448,4,0:15.0,,Portland full timeout,100,101
449,4,0:13.0,,Personal foul by T. Jones (drawn by A. Afflalo),100,101
450,4,0:13.0,,A. Afflalo makes free throw 1 of 2,100,102
451,4,0:13.0,,R. Lopez enters the game for S. Blake,100,102
452,4,0:13.0,J. Smith enters the game for C. Brewer,,100,102
453,4,0:13.0,,A. Afflalo makes free throw 2 of 2,100,103
454,4,0:13.0,Houston full timeout,,100,103
455,4,0:13.0,C. Brewer enters the game for J. Smith,,100,103
456,4,0:13.0,,S. Blake enters the game for L. Aldridge,100,103
457,4,0:08.0,C. Brewer misses 3-pt jump shot from 24 ft,,100,103
458,4,0:07.0,,Defensive rebound by S. Blake,100,103
459,4,0:03.0,,Personal take foul by C. Brewer (drawn by D. Lillard),100,103
460,4,0:03.0,,D. Lillard makes free throw 1 of 2,100,104
461,4,0:03.0,,D. Lillard makes free throw 2 of 2,100,105
462,4,0:03.0,Houston full timeout,,100,105
463,4,0:00.0,P. Beverley misses 3-pt jump shot from 24 ft,,100,105
464,4,0:00.0,Offensive rebound by Team,,100,105
