,QUARTER,TIME_REMAINING,NEW YORK_ACTION,BROOKLYN_ACTION,NEW YORK_SCORE,BROOKLYN_SCORE
31,1,8:29.0,,Turnover by D. Williams (lost ball),8,5
32,1,8:16.0,C. Anthony misses 2-pt jump shot from 14 ft,,8,5
33,1,8:15.0,,Defensive rebound by B. Lopez,8,5
34,1,8:08.0,,Turnover by D. Williams (bad pass),8,5
35,1,7:51.0,S. Dalembert misses 2-pt jump shot from 14 ft,,8,5
36,1,7:50.0,,Defensive rebound by B. Lopez,8,5
37,1,7:38.0,,J. Johnson makes 3-pt jump shot from 22 ft (assist by D. Williams),8,8
38,1,7:21.0,Turnover by S. Dalembert (lost ball; steal by B. Lopez),,8,8
39,1,7:08.0,,Personal foul by S. Dalembert (drawn by B. Lopez),8,8
40,1,7:08.0,A. Stoudemire enters the game for S. Dalembert,,8,8
41,1,7:08.0,,M. Plumlee enters the game for K. Garnett,8,8
42,1,7:03.0,,J. Johnson misses 2-pt jump shot from 9 ft,8,8
43,1,7:02.0,Defensive rebound by T. Hardaway,,8,8
44,1,6:54.0,C. Anthony makes 3-pt jump shot from 24 ft (assist by T. Hardaway),,11,8
45,1,6:38.0,,B. Lopez makes 2-pt jump shot from 19 ft (assist by D. Williams),11,10
46,1,6:18.0,Turnover by A. Stoudemire (lost ball; steal by D. Williams),,11,10
47,1,6:12.0,,J. Johnson makes 3-pt jump shot from 24 ft,11,13
48,1,5:48.0,C. Anthony misses 2-pt jump shot from 20 ft,,11,13
49,1,5:47.0,,Defensive rebound by J. Johnson,11,13
50,1,5:33.0,,J. Johnson misses 2-pt jump shot from 22 ft,11,13
51,1,5:32.0,Defensive rebound by T. Hardaway,,11,13
52,1,5:29.0,Q. Acy misses 2-pt layup from 2 ft,,11,13
53,1,5:28.0,Offensive rebound by Team,,11,13
54,1,5:28.0,,Brooklyn full timeout,11,13
55,1,5:22.0,I. Shumpert makes 2-pt jump shot from 16 ft (assist by C. Anthony),,13,13
56,1,5:01.0,,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by D. Williams),13,16
57,1,4:39.0,,Violation by M. Plumlee (def goaltending),13,16
58,1,4:39.0,A. Stoudemire makes 2-pt jump shot from 4 ft,,15,16
59,1,4:25.0,,M. Plumlee misses 2-pt layup from 2 ft,15,16
60,1,4:24.0,Defensive rebound by A. Stoudemire,,15,16
61,1,4:18.0,I. Shumpert misses 3-pt jump shot from 24 ft,,15,16
62,1,4:16.0,,Defensive rebound by J. Johnson,15,16
63,1,4:07.0,,B. Bogdanović makes 3-pt jump shot from 22 ft (assist by D. Williams),15,19
64,1,3:50.0,T. Hardaway misses 2-pt jump shot from 20 ft,,15,19
65,1,3:49.0,Offensive rebound by Q. Acy,,15,19
66,1,3:48.0,Q. Acy makes 2-pt dunk at rim,,17,19
67,1,3:37.0,,D. Williams makes 2-pt jump shot from 19 ft,17,21
68,1,3:26.0,Turnover by C. Anthony (lost ball),,17,21
69,1,3:26.0,J. Smith enters the game for T. Hardaway,,17,21
70,1,3:12.0,,D. Williams makes 3-pt jump shot from 26 ft,17,24
71,1,2:56.0,C. Anthony misses 3-pt jump shot from 24 ft,,17,24
72,1,2:52.0,,Defensive rebound by B. Bogdanović,17,24
73,1,2:47.0,New York full timeout,,17,24
74,1,2:37.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,17,24
75,1,2:36.0,Defensive rebound by C. Anthony,,17,24
76,1,2:27.0,A. Stoudemire misses 2-pt hook shot from 10 ft,,17,24
77,1,2:26.0,,Defensive rebound by M. Plumlee,17,24
78,1,2:17.0,,D. Williams makes 2-pt layup from 3 ft,17,26
79,1,1:49.0,Q. Acy makes 2-pt jump shot from 17 ft (assist by C. Anthony),,19,26
80,1,1:27.0,,J. Jack enters the game for D. Williams,19,26
81,1,1:27.0,,A. Anderson enters the game for J. Johnson,19,26
82,1,1:27.0,S. Larkin enters the game for I. Shumpert,,19,26
83,1,1:25.0,,Turnover by B. Bogdanović (bad pass; steal by J. Smith),19,26
84,1,1:17.0,C. Anthony misses 2-pt jump shot from 4 ft (block by B. Lopez),,19,26
85,1,1:15.0,Offensive rebound by Q. Acy,,19,26
86,1,1:04.0,Shooting foul by A. Anderson (drawn by C. Anthony),,19,26
87,1,1:04.0,C. Anthony misses free throw 1 of 2,,19,26
88,1,1:04.0,Offensive rebound by Team,,19,26
89,1,1:04.0,C. Anthony makes free throw 2 of 2,,20,26
90,1,0:54.0,,Personal foul by Q. Acy (drawn by M. Plumlee),20,26
91,1,0:54.0,,M. Plumlee misses free throw 1 of 2,20,26
92,1,0:54.0,,Offensive rebound by Team,20,26
93,1,0:54.0,,M. Teletović enters the game for B. Lopez,20,26
94,1,0:54.0,C. Early enters the game for C. Anthony,,20,26
95,1,0:54.0,,M. Plumlee makes free throw 2 of 2,20,27
96,1,0:33.0,C. Early misses 3-pt jump shot from 27 ft,,20,27
97,1,0:32.0,Offensive rebound by Q. Acy,,20,27
98,1,0:31.0,Q. Acy misses 2-pt layup from 2 ft (block by M. Plumlee),,20,27
99,1,0:31.0,Offensive rebound by A. Stoudemire,,20,27
100,1,0:30.0,Turnover by Team (shot clock),,20,27
101,1,0:13.0,,M. Teletović makes 3-pt jump shot from 26 ft (assist by J. Jack),20,30
102,1,0:04.0,J. Smith misses 2-pt layup from 1 ft,,20,30
103,1,0:03.0,Offensive rebound by S. Larkin,,20,30
104,1,0:01.0,S. Larkin misses 2-pt jump shot from 17 ft (block by M. Plumlee),,20,30
105,1,0:00.0,Offensive rebound by Team,,20,30
106,2,11:48.0,S. Larkin misses 2-pt layup from 1 ft (block by M. Plumlee),,20,30
107,2,11:47.0,Offensive rebound by A. Stoudemire,,20,30
108,2,11:41.0,A. Stoudemire makes 2-pt layup from 1 ft,,22,30
109,2,11:22.0,,A. Anderson misses 2-pt jump shot from 20 ft,22,30
110,2,11:21.0,Defensive rebound by S. Larkin,,22,30
111,2,11:05.0,Q. Acy misses 2-pt hook shot from 4 ft,,22,30
112,2,11:04.0,Offensive rebound by Q. Acy,,22,30
113,2,11:03.0,Q. Acy misses 2-pt tip-in from 2 ft,,22,30
114,2,11:02.0,,Defensive rebound by A. Anderson,22,30
115,2,10:43.0,,M. Plumlee misses 2-pt jump shot from 7 ft (block by A. Stoudemire),22,30
116,2,10:42.0,Defensive rebound by A. Stoudemire,,22,30
117,2,10:24.0,Turnover by J. Smith (lost ball; steal by S. Karasev),,22,30
118,2,10:22.0,,Personal foul by J. Smith (drawn by J. Jack),22,30
119,2,10:12.0,,M. Teletović makes 3-pt jump shot from 26 ft (assist by J. Jack),22,33
120,2,9:57.0,J. Smith makes 2-pt jump shot from 20 ft (assist by A. Stoudemire),,24,33
121,2,9:43.0,,J. Jack misses 2-pt jump shot from 22 ft,24,33
122,2,9:42.0,Defensive rebound by Q. Acy,,24,33
123,2,9:23.0,Turnover by J. Smith (lost ball),,24,33
124,2,9:23.0,,K. Garnett enters the game for M. Plumlee,24,33
125,2,9:11.0,,Personal foul by C. Early (drawn by A. Anderson),24,33
126,2,9:11.0,T. Hardaway enters the game for C. Early,,24,33
127,2,9:02.0,,J. Jack misses 2-pt jump shot from 11 ft,24,33
128,2,9:01.0,,Offensive rebound by A. Anderson,24,33
129,2,8:50.0,,Turnover by K. Garnett (lost ball; steal by A. Stoudemire),24,33
130,2,8:47.0,T. Hardaway misses 2-pt layup from 1 ft,,24,33
131,2,8:46.0,,Defensive rebound by J. Jack,24,33
132,2,8:45.0,,Offensive foul by J. Jack (drawn by T. Hardaway),24,33
133,2,8:45.0,,Turnover by J. Jack (offensive foul),24,33
134,2,8:45.0,Official timeout,,24,33
135,2,8:38.0,Personal foul by K. Garnett (drawn by A. Stoudemire),,24,33
136,2,8:38.0,,B. Lopez enters the game for K. Garnett,24,33
137,2,8:32.0,S. Larkin misses 2-pt layup from 2 ft (block by B. Lopez),,24,33
138,2,8:31.0,Offensive rebound by A. Stoudemire,,24,33
139,2,8:28.0,A. Stoudemire makes 2-pt layup from 1 ft,,26,33
140,2,8:15.0,,Turnover by S. Karasev (lost ball),26,33
141,2,8:06.0,Personal foul by J. Jack (drawn by S. Larkin),,26,33
142,2,8:05.0,Turnover by A. Stoudemire (bad pass),,26,33
143,2,7:47.0,,Shooting foul by A. Stoudemire (drawn by B. Lopez),26,33
144,2,7:47.0,,B. Lopez misses free throw 1 of 2,26,33
145,2,7:47.0,,Offensive rebound by Team,26,33
146,2,7:47.0,,D. Williams enters the game for J. Jack,26,33
147,2,7:47.0,,J. Johnson enters the game for S. Karasev,26,33
148,2,7:47.0,J. Smith enters the game for A. Stoudemire,,26,33
149,2,7:47.0,I. Shumpert enters the game for S. Larkin,,26,33
150,2,7:47.0,,B. Lopez misses free throw 2 of 2,26,33
151,2,7:43.0,,Offensive rebound by A. Anderson,26,33
152,2,7:33.0,,Shooting foul by J. Smith (drawn by B. Lopez),26,33
153,2,7:33.0,,B. Lopez makes free throw 1 of 2,26,34
154,2,7:33.0,,B. Lopez makes free throw 2 of 2,26,35
155,2,7:17.0,Personal foul by M. Teletović (drawn by Q. Acy),,26,35
156,2,7:17.0,C. Aldrich enters the game for J. Smith,,26,35
157,2,7:17.0,C. Anthony enters the game for T. Hardaway,,26,35
158,2,7:04.0,Shooting foul by A. Anderson (drawn by C. Anthony),,26,35
159,2,7:04.0,C. Anthony makes free throw 1 of 2,,27,35
160,2,7:04.0,C. Anthony makes free throw 2 of 2,,28,35
161,2,6:52.0,,M. Teletović makes 2-pt jump shot from 19 ft (assist by B. Lopez),28,37
162,2,6:41.0,Turnover by J. Smith (dbl dribble),,28,37
163,2,6:41.0,T. Wear enters the game for Q. Acy,,28,37
164,2,6:30.0,,M. Teletović misses 3-pt jump shot from 24 ft,28,37
165,2,6:28.0,Defensive rebound by J. Smith,,28,37
166,2,6:21.0,C. Aldrich makes 2-pt layup from 1 ft (assist by J. Smith),,30,37
167,2,6:08.0,,M. Teletović misses 2-pt layup from 1 ft,30,37
168,2,6:07.0,,Offensive rebound by B. Lopez,30,37
169,2,6:06.0,,B. Lopez misses 2-pt tip-in at rim,30,37
170,2,6:05.0,,Offensive rebound by Team,30,37
171,2,6:03.0,,Personal foul by I. Shumpert (drawn by D. Williams),30,37
172,2,6:03.0,,D. Williams misses free throw 1 of 2,30,37
173,2,6:03.0,,Offensive rebound by Team,30,37
174,2,6:03.0,,D. Williams misses free throw 2 of 2,30,37
175,2,6:02.0,Defensive rebound by C. Aldrich,,30,37
176,2,5:46.0,J. Smith misses 2-pt jump shot from 19 ft,,30,37
177,2,5:45.0,,Defensive rebound by B. Lopez,30,37
178,2,5:39.0,,Shooting foul by J. Smith (drawn by D. Williams),30,37
179,2,5:39.0,,Brooklyn full timeout,30,37
180,2,5:39.0,,B. Bogdanović enters the game for A. Anderson,30,37
181,2,5:39.0,,D. Williams makes free throw 1 of 2,30,38
182,2,5:39.0,,D. Williams makes free throw 2 of 2,30,39
183,2,5:15.0,I. Shumpert misses 3-pt jump shot from 24 ft,,30,39
184,2,5:14.0,,Defensive rebound by M. Teletović,30,39
185,2,5:08.0,,Personal foul by T. Wear (drawn by M. Teletović),30,39
186,2,5:08.0,,M. Teletović makes free throw 1 of 2,30,40
187,2,5:08.0,,M. Teletović makes free throw 2 of 2,30,41
188,2,4:47.0,C. Aldrich makes 2-pt hook shot from 8 ft (assist by I. Shumpert),,32,41
189,2,4:33.0,Violation by C. Aldrich (kicked ball),,32,41
190,2,4:23.0,,D. Williams makes 3-pt jump shot from 25 ft (assist by J. Johnson),32,44
191,2,4:07.0,C. Anthony misses 2-pt jump shot from 19 ft,,32,44
192,2,4:06.0,,Defensive rebound by J. Johnson,32,44
193,2,3:57.0,,J. Johnson makes 2-pt jump shot from 20 ft,32,46
194,2,3:36.0,T. Wear misses 2-pt jump shot from 19 ft,,32,46
195,2,3:35.0,,Defensive rebound by J. Johnson,32,46
196,2,3:29.0,,M. Teletović makes 2-pt layup from 1 ft (assist by J. Johnson),32,48
197,2,3:29.0,New York full timeout,,32,48
198,2,3:29.0,A. Stoudemire enters the game for J. Smith,,32,48
199,2,3:29.0,T. Hardaway enters the game for C. Aldrich,,32,48
200,2,3:12.0,I. Shumpert makes 3-pt jump shot from 25 ft (assist by C. Anthony),,35,48
201,2,2:54.0,,D. Williams misses 2-pt jump shot from 9 ft,35,48
202,2,2:53.0,,Offensive rebound by B. Lopez,35,48
203,2,2:52.0,,B. Lopez misses 2-pt tip-in from 1 ft,35,48
204,2,2:51.0,Defensive rebound by T. Hardaway,,35,48
205,2,2:33.0,A. Stoudemire misses 2-pt jump shot from 19 ft,,35,48
206,2,2:32.0,,Defensive rebound by B. Bogdanović,35,48
207,2,2:27.0,,Personal foul by A. Stoudemire (drawn by B. Lopez),35,48
208,2,2:27.0,,B. Lopez makes free throw 1 of 2,35,49
209,2,2:27.0,,B. Lopez makes free throw 2 of 2,35,50
210,2,2:15.0,Shooting foul by B. Lopez (drawn by C. Anthony),,35,50
211,2,2:15.0,C. Anthony makes free throw 1 of 2,,36,50
212,2,2:15.0,C. Anthony makes free throw 2 of 2,,37,50
213,2,1:57.0,,Shooting foul by C. Anthony (drawn by J. Johnson),37,50
214,2,1:57.0,,J. Johnson makes free throw 1 of 2,37,51
215,2,1:57.0,C. Aldrich enters the game for A. Stoudemire,,37,51
216,2,1:57.0,,J. Johnson makes free throw 2 of 2,37,52
217,2,1:32.0,T. Wear misses 2-pt jump shot from 21 ft,,37,52
218,2,1:31.0,,Defensive rebound by B. Bogdanović,37,52
219,2,1:20.0,,J. Johnson misses 2-pt jump shot from 17 ft,37,52
220,2,1:19.0,Defensive rebound by I. Shumpert,,37,52
221,2,1:13.0,Turnover by T. Wear (traveling),,37,52
222,2,0:59.0,,Shooting foul by C. Aldrich (drawn by B. Lopez),37,52
223,2,0:59.0,Technical foul by Team,,37,52
224,2,0:59.0,,D. Williams makes technical free throw,37,53
225,2,0:59.0,,B. Lopez makes free throw 1 of 2,37,54
226,2,0:59.0,,B. Lopez makes free throw 2 of 2,37,55
227,2,0:45.0,T. Hardaway makes 3-pt jump shot from 25 ft (assist by T. Wear),,40,55
228,2,0:34.0,,D. Williams misses 3-pt jump shot from 24 ft,40,55
229,2,0:33.0,Defensive rebound by C. Aldrich,,40,55
230,2,0:22.0,Personal foul by J. Johnson (drawn by I. Shumpert),,40,55
231,2,0:22.0,I. Shumpert makes free throw 1 of 2,,41,55
232,2,0:22.0,I. Shumpert makes free throw 2 of 2,,42,55
233,2,0:22.0,,Brooklyn full timeout,42,55
234,2,0:02.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,42,55
235,2,0:01.0,Defensive rebound by T. Wear,,42,55
236,3,11:46.0,I. Shumpert makes 2-pt jump shot from 20 ft (assist by T. Hardaway),,44,55
237,3,11:27.0,,K. Garnett makes 2-pt hook shot from 6 ft,44,57
238,3,11:13.0,T. Hardaway misses 2-pt jump shot from 18 ft,,44,57
239,3,11:12.0,,Defensive rebound by Team,44,57
240,3,10:51.0,,D. Williams makes 2-pt jump shot from 17 ft (assist by B. Bogdanović),44,59
241,3,10:36.0,C. Anthony misses 2-pt jump shot from 16 ft,,44,59
242,3,10:35.0,Offensive rebound by Q. Acy,,44,59
243,3,10:31.0,C. Anthony misses 3-pt jump shot from 24 ft,,44,59
244,3,10:30.0,,Defensive rebound by K. Garnett,44,59
245,3,10:09.0,,B. Lopez makes 2-pt hook shot from 9 ft,44,61
246,3,9:55.0,A. Stoudemire misses 2-pt jump shot from 18 ft,,44,61
247,3,9:54.0,,Defensive rebound by D. Williams,44,61
248,3,9:48.0,,B. Lopez makes 2-pt layup from 3 ft,44,63
249,3,9:48.0,,Shooting foul by Q. Acy (drawn by B. Lopez),44,63
250,3,9:48.0,,B. Lopez makes free throw 1 of 1,44,64
251,3,9:27.0,A. Stoudemire misses 2-pt jump shot from 18 ft,,44,64
252,3,9:26.0,Offensive rebound by Team,,44,64
253,3,9:26.0,,Loose ball foul by J. Johnson (drawn by C. Anthony),44,64
254,3,9:04.0,I. Shumpert misses 2-pt layup from 3 ft (block by K. Garnett),,44,64
255,3,9:03.0,Offensive rebound by Team,,44,64
256,3,9:02.0,Shooting foul by B. Lopez (drawn by T. Hardaway),,44,64
257,3,9:02.0,T. Hardaway makes free throw 1 of 2,,45,64
258,3,9:02.0,J. Smith enters the game for Q. Acy,,45,64
259,3,9:02.0,T. Hardaway misses free throw 2 of 2,,45,64
260,3,9:01.0,,Defensive rebound by K. Garnett,45,64
261,3,8:40.0,,K. Garnett misses 2-pt jump shot from 13 ft,45,64
262,3,8:39.0,Defensive rebound by A. Stoudemire,,45,64
263,3,8:28.0,Personal foul by J. Johnson (drawn by C. Anthony),,45,64
264,3,8:16.0,I. Shumpert misses 3-pt jump shot from 24 ft,,45,64
265,3,8:15.0,Offensive rebound by C. Anthony,,45,64
266,3,8:14.0,C. Anthony makes 2-pt layup from 1 ft,,47,64
267,3,8:14.0,Shooting foul by B. Lopez (drawn by C. Anthony),,47,64
268,3,8:14.0,,M. Plumlee enters the game for B. Lopez,47,64
269,3,8:14.0,C. Anthony makes free throw 1 of 1,,48,64
270,3,8:05.0,,Personal foul by C. Anthony (drawn by J. Johnson),48,64
271,3,7:56.0,,M. Plumlee misses 2-pt layup from 1 ft (block by A. Stoudemire),48,64
272,3,7:55.0,Defensive rebound by I. Shumpert,,48,64
273,3,7:51.0,T. Hardaway makes 2-pt dunk at rim (assist by I. Shumpert),,50,64
274,3,7:39.0,,K. Garnett makes 2-pt jump shot from 18 ft (assist by D. Williams),50,66
275,3,7:29.0,C. Anthony misses 2-pt layup from 2 ft,,50,66
276,3,7:28.0,Offensive rebound by C. Anthony,,50,66
277,3,7:27.0,C. Anthony misses 2-pt tip-in from 2 ft,,50,66
278,3,7:26.0,Offensive rebound by C. Anthony,,50,66
279,3,7:25.0,Shooting foul by M. Plumlee (drawn by C. Anthony),,50,66
280,3,7:25.0,C. Anthony makes free throw 1 of 2,,51,66
281,3,7:25.0,C. Anthony makes free throw 2 of 2,,52,66
282,3,7:07.0,,B. Bogdanović makes 2-pt jump shot from 8 ft,52,68
283,3,6:57.0,A. Stoudemire misses 2-pt hook shot from 3 ft,,52,68
284,3,6:56.0,,Defensive rebound by K. Garnett,52,68
285,3,6:51.0,,D. Williams misses 2-pt jump shot from 20 ft,52,68
286,3,6:50.0,Defensive rebound by A. Stoudemire,,52,68
287,3,6:43.0,I. Shumpert makes 2-pt jump shot from 16 ft,,54,68
288,3,6:21.0,,J. Johnson makes 3-pt jump shot from 27 ft (assist by B. Bogdanović),54,71
289,3,6:11.0,C. Anthony makes 2-pt layup from 2 ft,,56,71
290,3,5:57.0,,J. Johnson misses 2-pt jump shot from 8 ft,56,71
291,3,5:56.0,Defensive rebound by I. Shumpert,,56,71
292,3,5:43.0,A. Stoudemire misses 2-pt layup from 2 ft,,56,71
293,3,5:42.0,,Defensive rebound by K. Garnett,56,71
294,3,5:41.0,Loose ball foul by A. Stoudemire (drawn by K. Garnett),,56,71
295,3,5:40.0,,Brooklyn full timeout,56,71
296,3,5:40.0,Q. Acy enters the game for A. Stoudemire,,56,71
297,3,5:40.0,J. Smith enters the game for T. Hardaway,,56,71
298,3,5:30.0,,D. Williams makes 2-pt layup from 1 ft,56,73
299,3,5:30.0,,Shooting foul by J. Smith (drawn by D. Williams),56,73
300,3,5:30.0,A. Stoudemire enters the game for J. Smith,,56,73
301,3,5:30.0,,D. Williams makes free throw 1 of 1,56,74
302,3,5:13.0,A. Stoudemire makes 2-pt dunk at rim (assist by I. Shumpert),,58,74
303,3,4:45.0,,J. Johnson makes 3-pt jump shot from 23 ft (assist by D. Williams),58,77
304,3,4:33.0,Turnover by Q. Acy (bad pass; steal by J. Johnson),,58,77
305,3,4:29.0,,Turnover by J. Johnson (bad pass; steal by I. Shumpert),58,77
306,3,4:22.0,,M. Teletović enters the game for K. Garnett,58,77
307,3,4:22.0,,A. Anderson enters the game for J. Johnson,58,77
308,3,4:22.0,T. Hardaway enters the game for Q. Acy,,58,77
309,3,4:14.0,C. Anthony misses 2-pt layup at rim,,58,77
310,3,4:13.0,Offensive rebound by I. Shumpert,,58,77
311,3,4:09.0,C. Anthony misses 2-pt jump shot from 15 ft,,58,77
312,3,4:08.0,,Defensive rebound by M. Plumlee,58,77
313,3,4:00.0,,Shooting foul by I. Shumpert (drawn by D. Williams),58,77
314,3,4:00.0,,D. Williams misses free throw 1 of 2,58,77
315,3,4:00.0,,Offensive rebound by Team,58,77
316,3,4:00.0,,D. Williams makes free throw 2 of 2,58,78
317,3,3:48.0,Personal foul by M. Plumlee (drawn by A. Stoudemire),,58,78
318,3,3:48.0,A. Stoudemire makes free throw 1 of 2,,59,78
319,3,3:48.0,A. Stoudemire misses free throw 2 of 2,,59,78
320,3,3:47.0,,Defensive rebound by A. Anderson,59,78
321,3,3:37.0,,Turnover by D. Williams (offensive foul),59,78
322,3,3:37.0,,Offensive foul by D. Williams (drawn by J. Smith),59,78
323,3,3:22.0,C. Anthony misses 2-pt jump shot from 17 ft,,59,78
324,3,3:21.0,,Defensive rebound by B. Bogdanović,59,78
325,3,3:04.0,,M. Teletović misses 3-pt jump shot from 26 ft,59,78
326,3,3:03.0,Defensive rebound by Team,,59,78
327,3,2:59.0,Turnover by I. Shumpert (offensive foul),,59,78
328,3,2:59.0,Offensive foul by I. Shumpert (drawn by A. Anderson),,59,78
329,3,2:59.0,New York full timeout,,59,78
330,3,2:44.0,,Turnover by B. Bogdanović (traveling),59,78
331,3,2:32.0,A. Stoudemire makes 2-pt dunk at rim (assist by J. Smith),,61,78
332,3,2:10.0,,D. Williams misses 2-pt jump shot from 19 ft,61,78
333,3,2:09.0,Defensive rebound by J. Smith,,61,78
334,3,1:55.0,C. Anthony makes 2-pt jump shot from 17 ft,,63,78
335,3,1:39.0,,A. Anderson makes 2-pt layup from 1 ft,63,80
336,3,1:23.0,A. Stoudemire makes 2-pt layup from 2 ft,,65,80
337,3,1:23.0,Shooting foul by M. Plumlee (drawn by A. Stoudemire),,65,80
338,3,1:23.0,,J. Jack enters the game for B. Bogdanović,65,80
339,3,1:23.0,S. Larkin enters the game for T. Hardaway,,65,80
340,3,1:23.0,A. Stoudemire makes free throw 1 of 1,,66,80
341,3,1:14.0,,Personal foul by I. Shumpert (drawn by D. Williams),66,80
342,3,1:14.0,,D. Williams makes free throw 1 of 2,66,81
343,3,1:14.0,,D. Williams makes free throw 2 of 2,66,82
344,3,0:51.0,C. Anthony misses 2-pt jump shot from 7 ft,,66,82
345,3,0:49.0,,Defensive rebound by M. Teletović,66,82
346,3,0:37.0,,D. Williams makes 2-pt jump shot from 4 ft,66,84
347,3,0:28.0,J. Smith makes 2-pt layup from 1 ft,,68,84
348,3,0:04.0,,D. Williams makes 2-pt jump shot from 5 ft,68,86
349,3,0:00.0,C. Anthony misses 3-pt jump shot from 38 ft,,68,86
350,3,0:00.0,Offensive rebound by Team,,68,86
351,4,11:43.0,,D. Williams makes 2-pt jump shot from 16 ft (assist by M. Plumlee),68,88
352,4,11:28.0,T. Hardaway misses 3-pt jump shot from 25 ft,,68,88
353,4,11:27.0,,Defensive rebound by M. Plumlee,68,88
354,4,11:10.0,,J. Jack misses 2-pt layup at rim,68,88
355,4,11:09.0,,Offensive rebound by M. Plumlee,68,88
356,4,11:08.0,,M. Plumlee misses 2-pt tip-in from 2 ft,68,88
357,4,11:07.0,Defensive rebound by S. Larkin,,68,88
358,4,11:02.0,Personal foul by M. Teletović (drawn by C. Anthony),,68,88
359,4,11:02.0,,B. Lopez enters the game for M. Plumlee,68,88
360,4,10:53.0,J. Smith misses 2-pt jump shot from 13 ft,,68,88
361,4,10:52.0,,Defensive rebound by B. Lopez,68,88
362,4,10:28.0,,Turnover by Team (shot clock),68,88
363,4,10:08.0,S. Larkin misses 2-pt jump shot from 18 ft,,68,88
364,4,10:07.0,,Defensive rebound by A. Anderson,68,88
365,4,9:57.0,,D. Williams makes 2-pt layup from 2 ft,68,90
366,4,9:42.0,Shooting foul by D. Williams (drawn by T. Hardaway),,68,90
367,4,9:42.0,T. Hardaway makes 2-pt layup from 2 ft (assist by C. Anthony),,70,90
368,4,9:42.0,,J. Johnson enters the game for D. Williams,70,90
369,4,9:42.0,T. Hardaway makes free throw 1 of 1,,71,90
370,4,9:34.0,,Personal foul by T. Hardaway (drawn by A. Anderson),71,90
371,4,9:27.0,,B. Lopez makes 2-pt jump shot from 7 ft (assist by J. Jack),71,92
372,4,9:14.0,C. Early makes 3-pt jump shot from 25 ft (assist by J. Smith),,74,92
373,4,8:52.0,,A. Anderson makes 3-pt jump shot from 23 ft,74,95
374,4,8:36.0,J. Smith makes 2-pt jump shot from 16 ft (assist by C. Early),,76,95
375,4,8:25.0,,Turnover by J. Jack (bad pass; steal by S. Larkin),76,95
376,4,8:21.0,J. Smith makes 2-pt dunk at rim (assist by T. Hardaway),,78,95
377,4,7:59.0,,J. Johnson misses 3-pt jump shot from 25 ft,78,95
378,4,7:58.0,,Offensive rebound by A. Anderson,78,95
379,4,7:53.0,,A. Anderson makes 3-pt jump shot from 23 ft,78,98
380,4,7:33.0,Turnover by S. Larkin (bad pass; steal by J. Jack),,78,98
381,4,7:23.0,,A. Anderson misses 3-pt jump shot from 26 ft,78,98
382,4,7:22.0,Defensive rebound by C. Early,,78,98
