,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,UTAH_ACTION,LA LAKERS_SCORE,UTAH_SCORE
91,1,0:11.0,N. Young makes 2-pt jump shot from 14 ft,,23,26
92,1,0:01.0,,T. Booker misses 3-pt jump shot from 24 ft,23,26
93,1,0:00.0,,Offensive rebound by R. Gobert,23,26
94,1,0:00.0,,R. Gobert makes 2-pt jump shot from 3 ft,23,28
95,2,11:37.0,,R. Gobert misses 2-pt layup from 3 ft,23,28
96,2,11:36.0,,Offensive rebound by Team,23,28
97,2,11:36.0,,Turnover by Team (shot clock),23,28
98,2,11:27.0,N. Young misses 2-pt jump shot from 14 ft (block by E. Millsap),,23,28
99,2,11:24.0,Offensive rebound by N. Young,,23,28
100,2,11:21.0,N. Young misses 2-pt jump shot from 20 ft,,23,28
101,2,11:19.0,Offensive rebound by T. Black,,23,28
102,2,11:15.0,Turnover by C. Boozer (lost ball; steal by R. Gobert),,23,28
103,2,11:11.0,,Turnover by R. Gobert (bad pass; steal by J. Clarkson),23,28
104,2,10:59.0,J. Clarkson makes 2-pt jump shot from 6 ft,,25,28
105,2,10:36.0,,T. Booker misses 2-pt hook shot from 9 ft,25,28
106,2,10:36.0,Defensive rebound by Team,,25,28
107,2,10:24.0,Shooting foul by E. Millsap (drawn by J. Clarkson),,25,28
108,2,10:24.0,J. Clarkson makes free throw 1 of 2,,26,28
109,2,10:24.0,J. Clarkson makes free throw 2 of 2,,27,28
110,2,10:10.0,,R. Hood makes 2-pt jump shot from 4 ft,27,30
111,2,9:55.0,R. Kelly misses 2-pt jump shot from 5 ft,,27,30
112,2,9:54.0,,Defensive rebound by R. Gobert,27,30
113,2,9:41.0,,E. Millsap misses 2-pt jump shot from 14 ft,27,30
114,2,9:39.0,,Offensive rebound by T. Booker,27,30
115,2,9:37.0,,Turnover by T. Booker (bad pass),27,30
116,2,9:37.0,,T. Burke enters the game for R. Hood,27,30
117,2,9:37.0,,E. Freedom enters the game for T. Booker,27,30
118,2,9:12.0,N. Young misses 2-pt layup from 2 ft,,27,30
119,2,9:12.0,Offensive rebound by Team,,27,30
120,2,9:12.0,Turnover by Team (shot clock),,27,30
121,2,8:55.0,,D. Exum misses 3-pt jump shot from 24 ft,27,30
122,2,8:54.0,Defensive rebound by C. Boozer,,27,30
123,2,8:47.0,T. Black makes 2-pt dunk at rim (assist by J. Clarkson),,29,30
124,2,8:41.0,,Utah full timeout,29,30
125,2,8:30.0,,E. Freedom misses 2-pt jump shot from 18 ft,29,30
126,2,8:28.0,Defensive rebound by T. Black,,29,30
127,2,8:16.0,Turnover by J. Clarkson (bad pass; steal by E. Freedom),,29,30
128,2,8:12.0,,Turnover by T. Burke (bad pass; steal by J. Clarkson),29,30
129,2,8:11.0,Personal foul by T. Burke (drawn by J. Clarkson),,29,30
130,2,7:57.0,Turnover by C. Boozer (traveling),,29,30
131,2,7:35.0,,T. Burke misses 3-pt jump shot from 25 ft,29,30
132,2,7:33.0,Defensive rebound by R. Kelly,,29,30
133,2,7:17.0,,J. Ingles enters the game for D. Exum,29,30
134,2,7:17.0,,D. Favors enters the game for R. Gobert,29,30
135,2,7:17.0,J. Lin enters the game for J. Clarkson,,29,30
136,2,7:14.0,Turnover by R. Kelly (bad pass),,29,30
137,2,7:00.0,,Shooting foul by R. Kelly (drawn by D. Favors),29,30
138,2,7:00.0,,D. Favors makes free throw 1 of 2,29,31
139,2,7:00.0,,D. Favors makes free throw 2 of 2,29,32
140,2,6:41.0,J. Lin misses 2-pt layup from 3 ft,,29,32
141,2,6:40.0,,Defensive rebound by D. Favors,29,32
142,2,6:35.0,,J. Ingles misses 3-pt jump shot from 24 ft,29,32
143,2,6:33.0,Defensive rebound by T. Black,,29,32
144,2,6:22.0,T. Black makes 2-pt layup from 2 ft,,31,32
145,2,6:02.0,,T. Burke misses 2-pt jump shot from 4 ft,31,32
146,2,6:01.0,Defensive rebound by R. Kelly,,31,32
147,2,5:55.0,J. Lin misses 2-pt jump shot from 9 ft,,31,32
148,2,5:54.0,,Defensive rebound by E. Freedom,31,32
149,2,5:46.0,,D. Favors misses 2-pt layup from 2 ft,31,32
150,2,5:44.0,Defensive rebound by C. Boozer,,31,32
151,2,5:39.0,Shooting foul by E. Millsap (drawn by N. Young),,31,32
152,2,5:39.0,Official timeout,,31,32
153,2,5:39.0,J. Hill enters the game for T. Black,,31,32
154,2,5:39.0,E. Davis enters the game for C. Boozer,,31,32
155,2,5:39.0,,G. Hayward enters the game for E. Millsap,31,32
156,2,5:39.0,N. Young makes free throw 1 of 3,,32,32
157,2,5:39.0,N. Young makes free throw 2 of 3,,33,32
158,2,5:39.0,N. Young makes free throw 3 of 3,,34,32
159,2,5:22.0,,Shooting foul by J. Hill (drawn by E. Freedom),34,32
160,2,5:22.0,,E. Freedom makes free throw 1 of 2,34,33
161,2,5:22.0,W. Ellington enters the game for N. Young,,34,33
162,2,5:22.0,,E. Freedom makes free throw 2 of 2,34,34
163,2,5:02.0,Turnover by R. Kelly (bad pass; steal by G. Hayward),,34,34
164,2,4:59.0,,G. Hayward makes 2-pt layup from 2 ft (assist by D. Favors),34,36
165,2,4:59.0,,Shooting foul by J. Lin (drawn by G. Hayward),34,36
166,2,4:59.0,,R. Hood enters the game for J. Ingles,34,36
167,2,4:59.0,,G. Hayward makes free throw 1 of 1,34,37
168,2,4:43.0,R. Kelly misses 2-pt jump shot from 11 ft,,34,37
169,2,4:42.0,,Defensive rebound by R. Hood,34,37
170,2,4:38.0,,D. Favors makes 2-pt layup at rim (assist by G. Hayward),34,39
171,2,4:22.0,J. Lin misses 2-pt jump shot from 17 ft,,34,39
172,2,4:20.0,,Defensive rebound by R. Hood,34,39
173,2,3:59.0,,G. Hayward misses 3-pt jump shot from 23 ft,34,39
174,2,3:58.0,,Offensive rebound by E. Freedom,34,39
175,2,3:54.0,,R. Hood misses 3-pt jump shot from 24 ft,34,39
176,2,3:52.0,Defensive rebound by J. Hill,,34,39
177,2,3:37.0,Shooting foul by D. Favors (drawn by J. Hill),,34,39
178,2,3:37.0,J. Hill makes 2-pt jump shot from 4 ft,,36,39
179,2,3:37.0,W. Johnson enters the game for R. Kelly,,36,39
180,2,3:37.0,J. Hill misses free throw 1 of 1,,36,39
181,2,3:35.0,,Defensive rebound by E. Freedom,36,39
182,2,3:22.0,,D. Favors misses 2-pt jump shot from 4 ft (block by E. Davis),36,39
183,2,3:20.0,Defensive rebound by J. Lin,,36,39
184,2,3:18.0,Shooting foul by R. Hood (drawn by W. Ellington),,36,39
185,2,3:18.0,W. Ellington misses free throw 1 of 2,,36,39
186,2,3:18.0,Offensive rebound by Team,,36,39
187,2,3:18.0,,D. Exum enters the game for T. Burke,36,39
188,2,3:18.0,W. Ellington makes free throw 2 of 2,,37,39
189,2,3:02.0,,E. Freedom misses 2-pt jump shot from 13 ft,37,39
190,2,3:00.0,Defensive rebound by E. Davis,,37,39
191,2,2:42.0,J. Hill makes 2-pt hook shot from 4 ft,,39,39
192,2,2:27.0,,Turnover by G. Hayward (bad pass; steal by J. Hill),39,39
193,2,2:19.0,Turnover by W. Johnson (bad pass; steal by E. Freedom),,39,39
194,2,2:13.0,,G. Hayward makes 2-pt dunk at rim (assist by D. Favors),39,41
195,2,1:57.0,Turnover by W. Ellington (bad pass),,39,41
196,2,1:57.0,LA Lakers full timeout,,39,41
197,2,1:57.0,,R. Gobert enters the game for E. Freedom,39,41
198,2,1:57.0,,T. Burke enters the game for D. Exum,39,41
199,2,1:34.0,,T. Burke misses 3-pt jump shot from 24 ft,39,41
200,2,1:31.0,,Offensive rebound by D. Favors,39,41
201,2,1:27.0,,G. Hayward misses 3-pt jump shot from 24 ft,39,41
202,2,1:27.0,,Offensive rebound by Team,39,41
203,2,1:26.0,,Offensive foul by R. Gobert (drawn by J. Lin),39,41
204,2,1:26.0,,Turnover by R. Gobert (offensive foul),39,41
205,2,1:11.0,J. Hill makes 2-pt jump shot from 16 ft,,41,41
206,2,0:58.0,,G. Hayward misses 3-pt jump shot from 25 ft,41,41
207,2,0:56.0,Defensive rebound by J. Hill,,41,41
208,2,0:41.0,J. Hill makes 2-pt jump shot from 21 ft (assist by J. Lin),,43,41
209,2,0:25.0,,R. Gobert makes 2-pt dunk at rim (assist by G. Hayward),43,43
210,2,0:25.0,,Shooting foul by E. Davis (drawn by R. Gobert),43,43
211,2,0:25.0,,R. Gobert makes free throw 1 of 1,43,44
212,2,0:02.0,Turnover by J. Hill (lost ball; steal by R. Gobert),,43,44
213,3,11:41.0,,D. Favors misses 2-pt hook shot from 4 ft,43,44
214,3,11:39.0,Defensive rebound by W. Ellington,,43,44
215,3,11:15.0,J. Hill misses 2-pt jump shot from 9 ft,,43,44
216,3,11:13.0,,Defensive rebound by G. Hayward,43,44
217,3,10:54.0,,D. Favors misses 2-pt jump shot from 17 ft,43,44
218,3,10:53.0,Defensive rebound by W. Ellington,,43,44
219,3,10:43.0,J. Hill makes 2-pt jump shot from 21 ft (assist by W. Ellington),,45,44
220,3,10:25.0,,T. Burke misses 2-pt layup from 3 ft,45,44
221,3,10:23.0,,Offensive rebound by D. Favors,45,44
222,3,10:23.0,,D. Favors makes 2-pt tip-in from 2 ft,45,46
223,3,10:01.0,W. Ellington makes 2-pt jump shot from 13 ft,,47,46
224,3,9:48.0,,Turnover by G. Hayward (lost ball; steal by J. Lin),47,46
225,3,9:44.0,Turnover by J. Lin (bad pass),,47,46
226,3,9:25.0,,E. Freedom misses 3-pt jump shot from 24 ft,47,46
227,3,9:23.0,Defensive rebound by J. Lin,,47,46
228,3,9:13.0,J. Lin makes 2-pt layup from 2 ft,,49,46
229,3,8:54.0,,D. Favors makes 2-pt layup at rim (assist by T. Burke),49,48
230,3,8:33.0,J. Hill misses 2-pt jump shot from 17 ft,,49,48
231,3,8:31.0,Offensive rebound by E. Davis,,49,48
232,3,8:31.0,Shooting foul by D. Favors (drawn by E. Davis),,49,48
233,3,8:31.0,E. Davis misses free throw 1 of 2,,49,48
234,3,8:31.0,Offensive rebound by Team,,49,48
235,3,8:31.0,E. Davis misses free throw 2 of 2,,49,48
236,3,8:29.0,,Defensive rebound by D. Favors,49,48
237,3,8:12.0,,T. Burke makes 3-pt jump shot from 25 ft (assist by J. Ingles),49,51
238,3,7:50.0,W. Ellington misses 2-pt jump shot from 20 ft,,49,51
239,3,7:48.0,Offensive rebound by J. Hill,,49,51
240,3,7:40.0,J. Hill misses 2-pt jump shot from 20 ft,,49,51
241,3,7:39.0,Offensive rebound by E. Davis,,49,51
242,3,7:35.0,E. Davis makes 2-pt dunk at rim,,51,51
243,3,7:24.0,,E. Freedom misses 2-pt jump shot from 18 ft,51,51
244,3,7:22.0,Defensive rebound by J. Hill,,51,51
245,3,7:12.0,J. Lin makes 2-pt jump shot from 13 ft,,53,51
246,3,6:51.0,,T. Burke misses 3-pt jump shot from 22 ft,53,51
247,3,6:50.0,Defensive rebound by W. Ellington,,53,51
248,3,6:45.0,W. Ellington misses 2-pt layup from 3 ft (block by G. Hayward),,53,51
249,3,6:45.0,Offensive rebound by Team,,53,51
250,3,6:45.0,,R. Hood enters the game for J. Ingles,53,51
251,3,6:41.0,W. Ellington makes 2-pt jump shot from 3 ft,,55,51
252,3,6:26.0,,T. Burke misses 2-pt layup from 1 ft,55,51
253,3,6:24.0,,Offensive rebound by E. Freedom,55,51
254,3,6:24.0,,E. Freedom misses 2-pt layup at rim,55,51
255,3,6:22.0,Defensive rebound by E. Davis,,55,51
256,3,6:03.0,Turnover by J. Hill (lost ball; steal by R. Hood),,55,51
257,3,5:55.0,,Turnover by R. Hood (bad pass),55,51
258,3,5:55.0,,Utah full timeout,55,51
259,3,5:55.0,,Technical foul by R. Hood,55,51
260,3,5:55.0,Technical foul by W. Ellington,,55,51
261,3,5:55.0,,R. Gobert enters the game for E. Freedom,55,51
262,3,5:35.0,J. Lin misses 2-pt jump shot from 6 ft,,55,51
263,3,5:33.0,,Defensive rebound by R. Hood,55,51
264,3,5:12.0,,D. Favors makes 2-pt layup from 2 ft,55,53
265,3,4:58.0,Personal foul by R. Hood (drawn by W. Ellington),,55,53
266,3,4:52.0,W. Ellington makes 2-pt jump shot from 21 ft (assist by J. Lin),,57,53
267,3,4:29.0,,D. Favors makes 2-pt jump shot from 6 ft,57,55
268,3,4:17.0,Shooting foul by D. Favors (drawn by E. Davis),,57,55
269,3,4:17.0,E. Davis misses free throw 1 of 2,,57,55
270,3,4:17.0,Offensive rebound by Team,,57,55
271,3,4:17.0,,T. Booker enters the game for D. Favors,57,55
272,3,4:17.0,E. Davis misses free throw 2 of 2,,57,55
273,3,4:16.0,,Defensive rebound by R. Gobert,57,55
274,3,3:58.0,,G. Hayward makes 3-pt jump shot from 24 ft (assist by R. Gobert),57,58
275,3,3:37.0,J. Lin misses 2-pt jump shot from 21 ft,,57,58
276,3,3:36.0,,Defensive rebound by Team,57,58
277,3,3:36.0,T. Black enters the game for J. Hill,,57,58
278,3,3:36.0,C. Boozer enters the game for E. Davis,,57,58
279,3,3:22.0,,G. Hayward makes 2-pt jump shot from 20 ft,57,60
280,3,3:04.0,C. Boozer misses 2-pt jump shot from 15 ft,,57,60
281,3,3:02.0,,Defensive rebound by R. Hood,57,60
282,3,2:50.0,,R. Hood makes 3-pt jump shot from 24 ft (assist by G. Hayward),57,63
283,3,2:50.0,LA Lakers full timeout,,57,63
284,3,2:50.0,N. Young enters the game for W. Johnson,,57,63
285,3,2:50.0,J. Clarkson enters the game for J. Lin,,57,63
286,3,2:50.0,,D. Exum enters the game for T. Burke,57,63
287,3,2:33.0,C. Boozer makes 2-pt jump shot from 15 ft,,59,63
288,3,2:13.0,,T. Booker makes 3-pt jump shot from 23 ft (assist by G. Hayward),59,66
289,3,1:50.0,Personal foul by D. Exum (drawn by J. Clarkson),,59,66
290,3,1:50.0,,J. Ingles enters the game for R. Hood,59,66
291,3,1:42.0,C. Boozer misses 2-pt jump shot from 4 ft (block by R. Gobert),,59,66
292,3,1:40.0,,Defensive rebound by D. Exum,59,66
293,3,1:36.0,,G. Hayward makes 2-pt dunk at rim (assist by D. Exum),59,68
294,3,1:15.0,Turnover by T. Black (3 sec),,59,68
295,3,0:58.0,,T. Booker misses 3-pt jump shot from 23 ft,59,68
296,3,0:57.0,Defensive rebound by C. Boozer,,59,68
297,3,0:45.0,Personal foul by D. Exum (drawn by J. Clarkson),,59,68
298,3,0:45.0,J. Clarkson makes free throw 1 of 2,,60,68
299,3,0:45.0,J. Clarkson makes free throw 2 of 2,,61,68
300,3,0:41.0,,Personal foul by W. Ellington (drawn by G. Hayward),61,68
301,3,0:29.0,,G. Hayward makes 2-pt jump shot from 12 ft,61,70
302,3,0:23.0,Personal foul by J. Ingles (drawn by N. Young),,61,70
303,3,0:23.0,N. Young makes free throw 1 of 2,,62,70
304,3,0:23.0,,E. Millsap enters the game for J. Ingles,62,70
305,3,0:23.0,N. Young makes free throw 2 of 2,,63,70
306,3,0:02.0,,D. Exum misses 3-pt jump shot from 23 ft,63,70
307,3,0:00.0,,Offensive rebound by D. Exum,63,70
308,4,11:49.0,N. Young makes 3-pt jump shot from 24 ft,,66,70
309,4,11:29.0,,T. Burke makes 2-pt jump shot from 16 ft,66,72
310,4,11:08.0,N. Young misses 3-pt jump shot from 25 ft (block by R. Gobert),,66,72
311,4,11:06.0,,Defensive rebound by T. Booker,66,72
312,4,10:53.0,,T. Burke makes 3-pt jump shot from 23 ft (assist by D. Exum),66,75
313,4,10:33.0,J. Clarkson misses 3-pt jump shot from 24 ft,,66,75
314,4,10:31.0,Offensive rebound by N. Young,,66,75
315,4,10:17.0,N. Young makes 2-pt jump shot from 13 ft,,68,75
316,4,9:54.0,,T. Booker misses 3-pt jump shot from 23 ft,68,75
317,4,9:53.0,Defensive rebound by C. Boozer,,68,75
318,4,9:46.0,Shooting foul by T. Booker (drawn by N. Young),,68,75
319,4,9:46.0,N. Young makes free throw 1 of 2,,69,75
320,4,9:46.0,,J. Ingles enters the game for E. Millsap,69,75
321,4,9:46.0,N. Young makes free throw 2 of 2,,70,75
322,4,9:33.0,,T. Burke misses 3-pt jump shot from 23 ft,70,75
323,4,9:32.0,Defensive rebound by R. Kelly,,70,75
324,4,9:22.0,C. Boozer makes 2-pt hook shot from 4 ft,,72,75
325,4,9:05.0,,J. Ingles makes 3-pt jump shot from 22 ft (assist by R. Gobert),72,78
326,4,9:00.0,Personal foul by T. Booker (drawn by J. Clarkson),,72,78
327,4,9:00.0,,D. Favors enters the game for T. Booker,72,78
328,4,8:39.0,T. Black misses 2-pt jump shot from 17 ft,,72,78
329,4,8:38.0,,Defensive rebound by J. Ingles,72,78
330,4,8:19.0,,T. Burke misses 2-pt jump shot from 17 ft (block by J. Clarkson),72,78
331,4,8:17.0,Defensive rebound by C. Boozer,,72,78
332,4,8:09.0,J. Clarkson misses 2-pt jump shot from 4 ft,,72,78
333,4,8:08.0,,Defensive rebound by R. Gobert,72,78
334,4,8:03.0,,T. Burke makes 2-pt layup from 1 ft (assist by J. Ingles),72,80
335,4,7:43.0,Personal foul by D. Exum (drawn by N. Young),,72,80
336,4,7:43.0,Official timeout,,72,80
337,4,7:43.0,,E. Millsap enters the game for D. Exum,72,80
338,4,7:43.0,N. Young makes free throw 1 of 3,,73,80
339,4,7:43.0,N. Young makes free throw 2 of 3,,74,80
340,4,7:43.0,N. Young makes free throw 3 of 3,,75,80
341,4,7:25.0,,D. Favors misses 2-pt jump shot from 16 ft,75,80
342,4,7:24.0,,Offensive rebound by R. Gobert,75,80
343,4,7:24.0,,R. Gobert misses 2-pt tip-in from 1 ft,75,80
344,4,7:22.0,Defensive rebound by R. Kelly,,75,80
345,4,7:01.0,Turnover by J. Clarkson (bad pass; steal by T. Burke),,75,80
346,4,6:57.0,J. Hill enters the game for T. Black,,75,80
347,4,6:40.0,,T. Burke misses 2-pt jump shot from 21 ft,75,80
348,4,6:39.0,,Offensive rebound by T. Burke,75,80
349,4,6:20.0,,E. Millsap misses 3-pt jump shot from 23 ft,75,80
350,4,6:19.0,Defensive rebound by J. Clarkson,,75,80
351,4,6:03.0,J. Clarkson misses 2-pt layup from 2 ft (block by R. Gobert),,75,80
352,4,6:00.0,,Defensive rebound by D. Favors,75,80
353,4,5:58.0,Offensive charge foul by E. Millsap (drawn by R. Kelly),,75,80
354,4,5:58.0,,Turnover by E. Millsap (offensive foul),75,80
355,4,5:58.0,,Utah full timeout,75,80
356,4,5:58.0,J. Lin enters the game for J. Clarkson,,75,80
357,4,5:58.0,,E. Freedom enters the game for R. Gobert,75,80
358,4,5:58.0,,R. Hood enters the game for E. Millsap,75,80
359,4,5:58.0,,G. Hayward enters the game for J. Ingles,75,80
360,4,5:40.0,N. Young makes 3-pt jump shot from 25 ft,,78,80
361,4,5:16.0,,T. Burke makes 3-pt jump shot from 22 ft (assist by R. Hood),78,83
362,4,4:57.0,Shooting foul by T. Burke (drawn by N. Young),,78,83
363,4,4:57.0,N. Young makes free throw 1 of 3,,79,83
364,4,4:57.0,N. Young makes free throw 2 of 3,,80,83
365,4,4:57.0,W. Johnson enters the game for R. Kelly,,80,83
366,4,4:57.0,N. Young makes free throw 3 of 3,,81,83
367,4,4:42.0,,E. Freedom makes 3-pt jump shot from 24 ft (assist by G. Hayward),81,86
368,4,4:18.0,J. Hill makes 2-pt jump shot from 7 ft,,83,86
369,4,4:03.0,,Personal foul by J. Hill (drawn by G. Hayward),83,86
370,4,4:03.0,Technical foul by N. Young,,83,86
371,4,4:03.0,E. Davis enters the game for C. Boozer,,83,86
372,4,4:03.0,,G. Hayward makes technical free throw,83,87
373,4,3:53.0,,D. Favors makes 2-pt layup at rim (assist by G. Hayward),83,89
374,4,3:30.0,J. Lin misses 3-pt jump shot from 24 ft,,83,89
375,4,3:28.0,,Defensive rebound by D. Favors,83,89
376,4,3:06.0,,G. Hayward makes 3-pt jump shot from 25 ft (assist by T. Burke),83,92
377,4,2:37.0,Turnover by Team (shot clock),,83,92
378,4,2:37.0,LA Lakers full timeout,,83,92
379,4,2:14.0,,E. Freedom misses 3-pt jump shot from 23 ft,83,92
380,4,2:12.0,,Offensive rebound by D. Favors,83,92
381,4,1:48.0,,D. Favors misses 2-pt layup from 2 ft (block by J. Hill),83,92
382,4,1:47.0,Defensive rebound by W. Johnson,,83,92
383,4,1:40.0,Turnover by J. Hill (traveling),,83,92
384,4,1:26.0,,G. Hayward misses 2-pt layup from 2 ft (block by W. Johnson),83,92
385,4,1:24.0,Defensive rebound by J. Hill,,83,92
386,4,1:18.0,N. Young misses 3-pt jump shot from 24 ft,,83,92
387,4,1:17.0,,Defensive rebound by G. Hayward,83,92
388,4,1:00.0,,G. Hayward makes 2-pt jump shot from 2 ft,83,94
389,4,0:51.0,J. Lin makes 2-pt jump shot from 16 ft,,85,94
390,4,0:42.0,,T. Burke misses 2-pt layup from 2 ft,85,94
391,4,0:40.0,Defensive rebound by J. Hill,,85,94
392,4,0:31.0,J. Lin misses 2-pt jump shot from 20 ft,,85,94
393,4,0:29.0,,Defensive rebound by R. Hood,85,94
394,4,0:28.0,,Personal foul by E. Davis (drawn by R. Hood),85,94
