,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,MEMPHIS_ACTION,GOLDEN STATE_SCORE,MEMPHIS_SCORE
34,1,7:09.0,,C. Lee makes free throw 1 of 2,11,10
35,1,7:09.0,,C. Lee makes free throw 2 of 2,11,11
36,1,7:00.0,K. Thompson makes 2-pt jump shot from 13 ft (assist by S. Curry),,13,11
37,1,6:49.0,,M. Conley makes 2-pt jump shot from 15 ft,13,13
38,1,6:38.0,Turnover by S. Curry (step out of bounds),,13,13
39,1,6:26.0,,Turnover by M. Conley (bad pass; steal by H. Barnes),13,13
40,1,6:20.0,S. Curry misses 3-pt jump shot from 26 ft,,13,13
41,1,6:19.0,Offensive rebound by H. Barnes,,13,13
42,1,6:07.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by A. Bogut),,16,13
43,1,5:47.0,,Memphis full timeout,16,13
44,1,5:47.0,A. Iguodala enters the game for H. Barnes,,16,13
45,1,5:47.0,,Turnover by M. Gasol (lost ball),16,13
46,1,5:30.0,K. Thompson makes 2-pt jump shot from 23 ft (assist by D. Lee),,18,13
47,1,5:10.0,,M. Conley makes 3-pt jump shot from 22 ft (assist by Z. Randolph),18,16
48,1,4:54.0,A. Iguodala misses 2-pt jump shot from 16 ft,,18,16
49,1,4:52.0,,Defensive rebound by M. Conley,18,16
50,1,4:49.0,,Turnover by M. Conley (lost ball; steal by S. Curry),18,16
51,1,4:49.0,Personal take foul by T. Allen (drawn by A. Iguodala),,18,16
52,1,4:49.0,,J. Green enters the game for C. Lee,18,16
53,1,4:49.0,L. Barbosa enters the game for K. Thompson,,18,16
54,1,4:35.0,D. Lee makes 2-pt jump shot from 4 ft (assist by A. Iguodala),,20,16
55,1,4:35.0,Shooting foul by M. Gasol (drawn by D. Lee),,20,16
56,1,4:35.0,D. Lee makes free throw 1 of 1,,21,16
57,1,4:20.0,,M. Gasol makes 2-pt jump shot from 7 ft,21,18
58,1,3:57.0,A. Bogut makes 2-pt layup at rim (assist by L. Barbosa),,23,18
59,1,3:38.0,,Turnover by Z. Randolph (bad pass; steal by L. Barbosa),23,18
60,1,3:32.0,A. Iguodala misses 2-pt dunk at rim,,23,18
61,1,3:31.0,,Defensive rebound by Team,23,18
62,1,3:12.0,,J. Green misses 2-pt jump shot from 19 ft,23,18
63,1,3:10.0,Defensive rebound by S. Curry,,23,18
64,1,3:06.0,L. Barbosa makes 2-pt layup from 1 ft (assist by S. Curry),,25,18
65,1,2:59.0,,Memphis full timeout,25,18
66,1,2:59.0,Golden State full timeout,,25,18
67,1,2:59.0,,V. Carter enters the game for T. Allen,25,18
68,1,2:51.0,,M. Conley misses 2-pt jump shot from 6 ft,25,18
69,1,2:50.0,,Offensive rebound by Team,25,18
70,1,2:40.0,,J. Green makes 2-pt jump shot from 6 ft (assist by M. Conley),25,20
71,1,2:15.0,A. Iguodala misses 3-pt jump shot from 23 ft,,25,20
72,1,2:14.0,,Defensive rebound by J. Green,25,20
73,1,2:08.0,,M. Gasol makes 2-pt dunk at rim (assist by M. Conley),25,22
74,1,1:55.0,S. Curry misses 2-pt jump shot from 9 ft,,25,22
75,1,1:54.0,Offensive rebound by A. Bogut,,25,22
76,1,1:54.0,A. Bogut misses 2-pt tip-in at rim,,25,22
77,1,1:52.0,Offensive rebound by A. Bogut,,25,22
78,1,1:37.0,S. Curry makes 3-pt jump shot from 23 ft (assist by A. Bogut),,28,22
79,1,1:16.0,,M. Gasol misses 2-pt jump shot from 20 ft,28,22
80,1,1:15.0,,Offensive rebound by Team,28,22
81,1,1:15.0,Loose ball foul by A. Iguodala (drawn by Z. Randolph),,28,22
82,1,1:15.0,F. Ezeli enters the game for A. Bogut,,28,22
83,1,1:15.0,,C. Lee enters the game for Z. Randolph,28,22
84,1,1:06.0,,Turnover by M. Gasol (bad pass; steal by D. Lee),28,22
85,1,1:00.0,S. Curry makes 3-pt jump shot from 26 ft,,31,22
86,1,0:50.0,,Personal foul by F. Ezeli (drawn by M. Gasol),31,22
87,1,0:50.0,,M. Gasol makes free throw 1 of 2,31,23
88,1,0:50.0,H. Barnes enters the game for D. Lee,,31,23
89,1,0:50.0,,M. Gasol makes free throw 2 of 2,31,24
90,1,0:28.0,S. Curry misses 2-pt jump shot from 21 ft,,31,24
91,1,0:28.0,Offensive rebound by Team,,31,24
92,1,0:28.0,,Loose ball foul by M. Gasol (drawn by F. Ezeli),31,24
93,1,0:09.0,A. Iguodala misses 3-pt jump shot from 25 ft,,31,24
94,1,0:08.0,Offensive rebound by L. Barbosa,,31,24
95,1,0:04.0,S. Curry misses 2-pt jump shot from 7 ft,,31,24
96,1,0:01.0,Offensive rebound by S. Curry,,31,24
97,1,0:01.0,S. Curry misses 2-pt layup from 1 ft,,31,24
98,1,0:00.0,,Defensive rebound by V. Carter,31,24
99,2,11:41.0,Turnover by S. Livingston (bad pass; steal by C. Lee),,31,24
100,2,11:38.0,,C. Lee misses 2-pt layup at rim (block by L. Barbosa),31,24
101,2,11:37.0,,Offensive rebound by Team,31,24
102,2,11:21.0,,C. Lee misses 2-pt jump shot from 8 ft (block by F. Ezeli),31,24
103,2,11:17.0,,Offensive rebound by B. Udrih,31,24
104,2,11:14.0,,B. Udrih misses 3-pt jump shot from 24 ft,31,24
105,2,11:13.0,Defensive rebound by L. Barbosa,,31,24
106,2,11:10.0,Turnover by L. Barbosa (lost ball; steal by J. Green),,31,24
107,2,11:06.0,,C. Lee misses 2-pt jump shot from 1 ft,31,24
108,2,11:04.0,Defensive rebound by H. Barnes,,31,24
109,2,10:58.0,L. Barbosa makes 2-pt layup from 2 ft (assist by H. Barnes),,33,24
110,2,10:41.0,,K. Koufos misses 2-pt hook shot from 6 ft,33,24
111,2,10:39.0,Defensive rebound by F. Ezeli,,33,24
112,2,10:36.0,Shooting foul by B. Udrih (drawn by S. Livingston),,33,24
113,2,10:36.0,S. Livingston makes free throw 1 of 2,,34,24
114,2,10:36.0,S. Livingston misses free throw 2 of 2,,34,24
115,2,10:35.0,,Defensive rebound by J. Green,34,24
116,2,10:23.0,,V. Carter misses 3-pt jump shot from 23 ft,34,24
117,2,10:22.0,Defensive rebound by A. Iguodala,,34,24
118,2,10:05.0,Personal foul by J. Green (drawn by A. Iguodala),,34,24
119,2,9:56.0,S. Livingston makes 2-pt jump shot from 9 ft,,36,24
120,2,9:44.0,,Shooting foul by F. Ezeli (drawn by K. Koufos),36,24
121,2,9:44.0,,K. Koufos misses free throw 1 of 2,36,24
122,2,9:44.0,,Offensive rebound by Team,36,24
123,2,9:44.0,,K. Koufos makes free throw 2 of 2,36,25
124,2,9:31.0,F. Ezeli misses 2-pt hook shot from 7 ft,,36,25
125,2,9:29.0,,Defensive rebound by K. Koufos,36,25
126,2,9:23.0,,B. Udrih misses 2-pt jump shot from 19 ft,36,25
127,2,9:23.0,Defensive rebound by Team,,36,25
128,2,9:23.0,,Loose ball foul by K. Koufos (drawn by F. Ezeli),36,25
129,2,9:04.0,A. Iguodala makes 3-pt jump shot from 26 ft (assist by S. Livingston),,39,25
130,2,8:43.0,,J. Green makes 2-pt hook shot from 8 ft,39,27
131,2,8:27.0,Turnover by S. Livingston (bad pass; steal by C. Lee),,39,27
132,2,8:22.0,,B. Udrih misses 2-pt layup at rim,39,27
133,2,8:20.0,Defensive rebound by S. Livingston,,39,27
134,2,8:15.0,A. Iguodala misses 2-pt layup at rim,,39,27
135,2,8:13.0,,Defensive rebound by K. Koufos,39,27
136,2,8:09.0,,Turnover by J. Green (lost ball; steal by A. Iguodala),39,27
137,2,8:08.0,Personal take foul by V. Carter (drawn by A. Iguodala),,39,27
138,2,8:08.0,Golden State full timeout,,39,27
139,2,8:08.0,M. Speights enters the game for H. Barnes,,39,27
140,2,8:08.0,D. Green enters the game for F. Ezeli,,39,27
141,2,7:58.0,A. Iguodala misses 2-pt dunk at rim,,39,27
142,2,7:55.0,,Defensive rebound by J. Green,39,27
143,2,7:45.0,,Personal foul by D. Green (drawn by J. Green),39,27
144,2,7:45.0,K. Thompson enters the game for D. Green,,39,27
145,2,7:45.0,H. Barnes enters the game for L. Barbosa,,39,27
146,2,7:33.0,Violation by M. Speights (def goaltending),,39,27
147,2,7:33.0,,J. Green makes 2-pt jump shot from 5 ft,39,29
148,2,7:10.0,M. Speights misses 2-pt jump shot from 19 ft,,39,29
149,2,7:09.0,,Defensive rebound by J. Green,39,29
150,2,7:00.0,,K. Koufos makes 2-pt layup at rim (assist by B. Udrih),39,31
151,2,6:54.0,Golden State full timeout,,39,31
152,2,6:54.0,,T. Allen enters the game for C. Lee,39,31
153,2,6:47.0,M. Speights misses 2-pt jump shot from 18 ft,,39,31
154,2,6:46.0,,Defensive rebound by T. Allen,39,31
155,2,6:31.0,,J. Green misses 2-pt dunk at rim (block by M. Speights),39,31
156,2,6:27.0,,Offensive rebound by T. Allen,39,31
157,2,6:27.0,,T. Allen makes 2-pt layup from 1 ft,39,33
158,2,6:06.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by S. Livingston),,42,33
159,2,5:42.0,,J. Green misses 2-pt jump shot from 17 ft,42,33
160,2,5:41.0,,Offensive rebound by V. Carter,42,33
161,2,5:41.0,,V. Carter makes 2-pt tip-in at rim,42,35
162,2,5:31.0,S. Livingston misses 2-pt jump shot from 9 ft,,42,35
163,2,5:30.0,Offensive rebound by Team,,42,35
164,2,5:30.0,A. Bogut enters the game for M. Speights,,42,35
165,2,5:30.0,S. Curry enters the game for A. Iguodala,,42,35
166,2,5:30.0,,M. Gasol enters the game for K. Koufos,42,35
167,2,5:30.0,,Z. Randolph enters the game for J. Green,42,35
168,2,5:30.0,,M. Conley enters the game for B. Udrih,42,35
169,2,5:23.0,Turnover by S. Curry (lost ball),,42,35
170,2,5:13.0,,M. Gasol misses 2-pt jump shot from 3 ft,42,35
171,2,5:10.0,Defensive rebound by H. Barnes,,42,35
172,2,5:01.0,K. Thompson misses 3-pt jump shot from 25 ft,,42,35
173,2,5:00.0,,Defensive rebound by Team,42,35
174,2,4:41.0,,Z. Randolph misses 2-pt jump shot from 8 ft,42,35
175,2,4:40.0,,Offensive rebound by Z. Randolph,42,35
176,2,4:39.0,,Z. Randolph makes 2-pt layup at rim,42,37
177,2,4:25.0,Turnover by A. Bogut (lost ball; steal by M. Conley),,42,37
178,2,4:20.0,,T. Allen makes 2-pt layup at rim (assist by M. Conley),42,39
179,2,4:20.0,Golden State full timeout,,42,39
180,2,4:20.0,D. Lee enters the game for H. Barnes,,42,39
181,2,3:59.0,Turnover by A. Bogut (bad pass),,42,39
182,2,3:50.0,,M. Conley makes 2-pt jump shot from 8 ft,42,41
183,2,3:37.0,Personal foul by T. Allen (drawn by K. Thompson),,42,41
184,2,3:37.0,K. Thompson makes free throw 1 of 2,,43,41
185,2,3:37.0,K. Thompson makes free throw 2 of 2,,44,41
186,2,3:18.0,,Z. Randolph misses 2-pt jump shot from 6 ft,44,41
187,2,3:17.0,Defensive rebound by Team,,44,41
188,2,3:17.0,,J. Green enters the game for V. Carter,44,41
189,2,2:52.0,S. Curry makes 3-pt jump shot from 22 ft (assist by S. Livingston),,47,41
190,2,2:32.0,,Shooting foul by D. Lee (drawn by M. Gasol),47,41
191,2,2:32.0,,Memphis full timeout,47,41
192,2,2:32.0,H. Barnes enters the game for S. Livingston,,47,41
193,2,2:32.0,,M. Gasol misses free throw 1 of 2,47,41
194,2,2:32.0,,Offensive rebound by Team,47,41
195,2,2:32.0,,M. Gasol makes free throw 2 of 2,47,42
196,2,2:15.0,K. Thompson misses 3-pt jump shot from 22 ft,,47,42
197,2,2:14.0,,Defensive rebound by M. Conley,47,42
198,2,1:56.0,,J. Green makes 3-pt jump shot from 26 ft (assist by M. Gasol),47,45
199,2,1:45.0,D. Lee makes 2-pt dunk at rim (assist by S. Curry),,49,45
200,2,1:21.0,,Z. Randolph misses 2-pt layup at rim,49,45
201,2,1:20.0,Defensive rebound by A. Bogut,,49,45
202,2,1:15.0,S. Curry misses 2-pt jump shot from 20 ft,,49,45
203,2,1:12.0,,Defensive rebound by M. Conley,49,45
204,2,0:58.0,,Turnover by M. Conley (bad pass),49,45
205,2,0:52.0,Shooting foul by M. Gasol (drawn by D. Lee),,49,45
206,2,0:52.0,D. Lee misses free throw 1 of 2,,49,45
207,2,0:52.0,Offensive rebound by Team,,49,45
208,2,0:52.0,,V. Carter enters the game for M. Gasol,49,45
209,2,0:52.0,D. Lee makes free throw 2 of 2,,50,45
210,2,0:40.0,,Z. Randolph makes 2-pt layup at rim (assist by V. Carter),50,47
211,2,0:34.0,S. Curry makes 2-pt layup at rim,,52,47
212,2,0:26.0,,Turnover by M. Conley (bad pass; steal by D. Lee),52,47
213,2,0:21.0,Shooting foul by V. Carter (drawn by S. Curry),,52,47
214,2,0:21.0,S. Curry makes free throw 1 of 2,,53,47
215,2,0:21.0,,C. Lee enters the game for T. Allen,53,47
216,2,0:21.0,A. Iguodala enters the game for D. Lee,,53,47
217,2,0:21.0,S. Curry makes free throw 2 of 2,,54,47
218,2,0:02.0,,M. Conley makes 2-pt jump shot from 16 ft,54,49
219,2,0:00.0,A. Iguodala misses 3-pt jump shot from 53 ft,,54,49
220,2,0:00.0,Offensive rebound by Team,,54,49
221,3,11:44.0,Turnover by D. Green (lost ball; steal by M. Conley),,54,49
222,3,11:24.0,,Turnover by M. Gasol (bad pass; steal by H. Barnes),54,49
223,3,11:14.0,S. Curry makes 2-pt jump shot from 10 ft,,56,49
224,3,10:51.0,,T. Allen misses 2-pt jump shot from 3 ft,56,49
225,3,10:50.0,Defensive rebound by D. Green,,56,49
226,3,10:43.0,S. Curry makes 3-pt jump shot from 22 ft (assist by D. Green),,59,49
227,3,10:26.0,,Shooting foul by H. Barnes (drawn by M. Gasol),59,49
228,3,10:26.0,,M. Gasol makes free throw 1 of 2,59,50
229,3,10:26.0,,M. Gasol makes free throw 2 of 2,59,51
230,3,10:15.0,K. Thompson misses 2-pt jump shot from 20 ft,,59,51
231,3,10:14.0,,Defensive rebound by Z. Randolph,59,51
232,3,10:04.0,,M. Gasol makes 2-pt jump shot from 15 ft,59,53
233,3,9:52.0,K. Thompson makes 3-pt jump shot from 22 ft (assist by D. Green),,62,53
234,3,9:28.0,,Z. Randolph makes 2-pt jump shot from 12 ft (assist by T. Allen),62,55
235,3,9:22.0,Personal foul by M. Conley (drawn by S. Curry),,62,55
236,3,9:10.0,Turnover by S. Curry (lost ball; steal by Z. Randolph),,62,55
237,3,9:07.0,,Personal foul by K. Thompson (drawn by T. Allen),62,55
238,3,8:52.0,,M. Gasol misses 2-pt jump shot from 7 ft,62,55
239,3,8:51.0,Defensive rebound by S. Curry,,62,55
240,3,8:44.0,K. Thompson makes 3-pt jump shot from 23 ft (assist by S. Curry),,65,55
241,3,8:43.0,,Memphis full timeout,65,55
242,3,8:43.0,,J. Green enters the game for T. Allen,65,55
243,3,8:31.0,,Z. Randolph misses 2-pt jump shot from 18 ft,65,55
244,3,8:30.0,Defensive rebound by H. Barnes,,65,55
245,3,8:20.0,K. Thompson misses 2-pt jump shot from 9 ft,,65,55
246,3,8:19.0,,Defensive rebound by M. Gasol,65,55
247,3,8:03.0,,Shooting foul by H. Barnes (drawn by Z. Randolph),65,55
248,3,8:03.0,,Z. Randolph makes free throw 1 of 2,65,56
249,3,8:03.0,,Z. Randolph makes free throw 2 of 2,65,57
250,3,7:51.0,S. Curry makes 3-pt jump shot from 28 ft (assist by D. Green),,68,57
251,3,7:29.0,,C. Lee misses 3-pt jump shot from 26 ft,68,57
252,3,7:28.0,Defensive rebound by D. Green,,68,57
253,3,7:11.0,K. Thompson misses 3-pt jump shot from 25 ft,,68,57
254,3,7:09.0,,Defensive rebound by J. Green,68,57
255,3,6:54.0,,C. Lee makes 2-pt jump shot from 13 ft (assist by M. Gasol),68,59
256,3,6:42.0,D. Green makes 2-pt layup at rim (assist by S. Curry),,70,59
257,3,6:23.0,,Turnover by M. Conley (bad pass; steal by K. Thompson),70,59
258,3,6:22.0,Personal take foul by M. Conley (drawn by K. Thompson),,70,59
259,3,6:12.0,D. Green misses 2-pt jump shot from 6 ft,,70,59
260,3,6:10.0,,Defensive rebound by Z. Randolph,70,59
261,3,6:03.0,,Personal foul by S. Curry (drawn by Z. Randolph),70,59
262,3,5:57.0,,M. Conley misses 2-pt jump shot from 9 ft (block by S. Curry),70,59
263,3,5:55.0,Defensive rebound by A. Bogut,,70,59
264,3,5:52.0,S. Curry makes 2-pt layup at rim (assist by A. Bogut),,72,59
265,3,5:31.0,,Turnover by Z. Randolph (lost ball; steal by D. Green),72,59
266,3,5:17.0,D. Green makes 2-pt layup at rim (assist by K. Thompson),,74,59
267,3,5:17.0,,Memphis full timeout,74,59
268,3,5:17.0,L. Barbosa enters the game for H. Barnes,,74,59
269,3,5:17.0,A. Iguodala enters the game for K. Thompson,,74,59
270,3,5:05.0,,M. Gasol misses 2-pt hook shot from 6 ft,74,59
271,3,5:03.0,Defensive rebound by A. Bogut,,74,59
272,3,4:45.0,S. Curry makes 3-pt jump shot from 26 ft,,77,59
273,3,4:24.0,,Turnover by C. Lee (bad pass; steal by S. Curry),77,59
274,3,4:20.0,S. Curry misses 3-pt jump shot from 25 ft,,77,59
275,3,4:17.0,Offensive rebound by L. Barbosa,,77,59
276,3,4:03.0,S. Curry makes 3-pt jump shot from 23 ft (assist by L. Barbosa),,80,59
277,3,3:42.0,,M. Gasol makes 2-pt jump shot from 10 ft (assist by M. Conley),80,61
278,3,3:30.0,Offensive foul by S. Curry (drawn by J. Green),,80,61
279,3,3:30.0,Turnover by S. Curry (offensive foul),,80,61
280,3,3:30.0,,V. Carter enters the game for C. Lee,80,61
281,3,3:30.0,,B. Udrih enters the game for Z. Randolph,80,61
282,3,3:13.0,,Turnover by M. Gasol (lost ball; steal by A. Bogut),80,61
283,3,3:07.0,D. Green makes 2-pt layup at rim (assist by A. Iguodala),,82,61
284,3,3:06.0,,Technical foul by M. Gasol,82,61
285,3,3:06.0,S. Curry makes technical free throw,,83,61
286,3,3:06.0,F. Ezeli enters the game for A. Bogut,,83,61
287,3,2:56.0,,M. Conley misses 2-pt jump shot from 21 ft,83,61
288,3,2:55.0,Defensive rebound by A. Iguodala,,83,61
289,3,2:49.0,D. Green misses 2-pt jump shot from 11 ft,,83,61
290,3,2:45.0,,Defensive rebound by M. Gasol,83,61
291,3,2:42.0,,J. Green makes 2-pt dunk at rim (assist by M. Gasol),83,63
292,3,2:24.0,Shooting foul by M. Gasol (drawn by F. Ezeli),,83,63
293,3,2:24.0,F. Ezeli makes free throw 1 of 2,,84,63
294,3,2:24.0,F. Ezeli makes free throw 2 of 2,,85,63
295,3,2:01.0,,M. Gasol misses 2-pt jump shot from 10 ft,85,63
296,3,1:59.0,Defensive rebound by A. Iguodala,,85,63
297,3,1:49.0,A. Iguodala misses 3-pt jump shot from 22 ft,,85,63
298,3,1:48.0,,Defensive rebound by M. Gasol,85,63
299,3,1:39.0,,M. Gasol misses 2-pt jump shot from 18 ft,85,63
300,3,1:37.0,Defensive rebound by F. Ezeli,,85,63
301,3,1:27.0,Turnover by A. Iguodala (bad pass; steal by V. Carter),,85,63
302,3,1:24.0,,K. Koufos enters the game for M. Gasol,85,63
303,3,1:12.0,,B. Udrih misses 2-pt jump shot from 16 ft,85,63
304,3,1:10.0,Defensive rebound by F. Ezeli,,85,63
305,3,1:00.0,A. Iguodala misses 2-pt layup from 1 ft,,85,63
306,3,0:59.0,,Defensive rebound by V. Carter,85,63
307,3,0:49.0,,K. Koufos makes 2-pt layup at rim (assist by B. Udrih),85,65
308,3,0:31.0,S. Curry misses 3-pt jump shot from 27 ft,,85,65
309,3,0:29.0,Offensive rebound by A. Iguodala,,85,65
310,3,0:11.0,S. Curry misses 2-pt jump shot from 16 ft,,85,65
311,3,0:09.0,,Defensive rebound by Team,85,65
312,4,11:48.0,,Offensive foul by K. Koufos (drawn by D. Lee),85,65
313,4,11:48.0,,Turnover by K. Koufos (offensive foul),85,65
314,4,11:26.0,L. Barbosa misses 3-pt jump shot from 23 ft,,85,65
315,4,11:25.0,Offensive rebound by F. Ezeli,,85,65
316,4,11:04.0,S. Livingston misses 2-pt jump shot from 13 ft,,85,65
317,4,11:03.0,,Defensive rebound by J. Green,85,65
318,4,10:57.0,,J. Green misses 2-pt layup from 1 ft (block by F. Ezeli),85,65
319,4,10:54.0,Defensive rebound by L. Barbosa,,85,65
320,4,10:48.0,A. Iguodala misses 2-pt jump shot from 7 ft,,85,65
321,4,10:46.0,,Defensive rebound by J. Green,85,65
322,4,10:41.0,,B. Udrih makes 2-pt layup at rim (assist by N. Calathes),85,67
323,4,10:13.0,L. Barbosa misses 3-pt jump shot from 25 ft,,85,67
324,4,10:12.0,,Defensive rebound by K. Koufos,85,67
325,4,10:04.0,,Turnover by B. Udrih (bad pass; steal by S. Livingston),85,67
326,4,9:47.0,F. Ezeli makes 2-pt jump shot from 8 ft,,87,67
327,4,9:25.0,,B. Udrih misses 2-pt jump shot from 16 ft,87,67
328,4,9:24.0,Defensive rebound by F. Ezeli,,87,67
329,4,9:03.0,S. Livingston misses 2-pt jump shot from 6 ft,,87,67
330,4,9:03.0,Offensive rebound by Team,,87,67
331,4,8:58.0,Turnover by L. Barbosa (lost ball; steal by N. Calathes),,87,67
332,4,8:47.0,,V. Carter misses 3-pt jump shot from 28 ft,87,67
333,4,8:46.0,Defensive rebound by F. Ezeli,,87,67
334,4,8:26.0,D. Lee misses 2-pt jump shot from 16 ft,,87,67
335,4,8:24.0,,Defensive rebound by V. Carter,87,67
336,4,8:10.0,,K. Koufos makes 2-pt layup at rim (assist by J. Green),87,69
337,4,7:57.0,Golden State full timeout,,87,69
338,4,7:44.0,S. Livingston misses 2-pt jump shot from 11 ft,,87,69
339,4,7:42.0,,Defensive rebound by V. Carter,87,69
340,4,7:32.0,Violation by D. Lee (def goaltending),,87,69
341,4,7:32.0,,J. Green makes 2-pt layup from 1 ft,87,71
342,4,7:15.0,S. Livingston misses 2-pt layup from 1 ft,,87,71
343,4,7:14.0,Offensive rebound by F. Ezeli,,87,71
344,4,7:14.0,F. Ezeli misses 2-pt layup from 1 ft (block by K. Koufos),,87,71
345,4,7:11.0,Offensive rebound by S. Livingston,,87,71
346,4,7:11.0,S. Livingston misses 2-pt layup from 1 ft,,87,71
347,4,7:09.0,,Defensive rebound by V. Carter,87,71
348,4,7:03.0,,V. Carter misses 3-pt jump shot from 26 ft,87,71
349,4,7:01.0,,Offensive rebound by K. Koufos,87,71
350,4,7:01.0,,K. Koufos makes 2-pt layup at rim,87,73
351,4,6:32.0,L. Barbosa misses 2-pt jump shot from 19 ft,,87,73
352,4,6:31.0,,Defensive rebound by K. Koufos,87,73
353,4,6:19.0,,Personal foul by S. Livingston (drawn by V. Carter),87,73
354,4,6:19.0,S. Curry enters the game for L. Barbosa,,87,73
355,4,6:19.0,D. Green enters the game for D. Lee,,87,73
356,4,6:19.0,,M. Conley enters the game for B. Udrih,87,73
357,4,6:11.0,,K. Koufos misses 2-pt hook shot from 4 ft,87,73
358,4,6:09.0,,Offensive rebound by J. Green,87,73
359,4,6:09.0,,J. Green misses 2-pt dunk at rim,87,73
360,4,6:06.0,Defensive rebound by A. Iguodala,,87,73
361,4,6:00.0,D. Green misses 2-pt layup at rim,,87,73
362,4,5:59.0,Offensive rebound by F. Ezeli,,87,73
363,4,5:59.0,F. Ezeli misses 2-pt tip-in at rim,,87,73
364,4,5:58.0,,Defensive rebound by N. Calathes,87,73
365,4,5:53.0,,N. Calathes makes 2-pt layup from 1 ft,87,75
366,4,5:28.0,S. Livingston makes 2-pt jump shot from 8 ft,,89,75
367,4,5:08.0,,M. Conley misses 2-pt jump shot from 20 ft,89,75
368,4,5:07.0,Defensive rebound by A. Iguodala,,89,75
369,4,5:05.0,Personal take foul by M. Conley (drawn by A. Iguodala),,89,75
370,4,5:05.0,Golden State full timeout,,89,75
371,4,5:05.0,,M. Gasol enters the game for V. Carter,89,75
372,4,5:05.0,,Z. Randolph enters the game for K. Koufos,89,75
373,4,5:05.0,A. Bogut enters the game for A. Iguodala,,89,75
374,4,5:05.0,K. Thompson enters the game for F. Ezeli,,89,75
375,4,4:44.0,Turnover by D. Green (lost ball),,89,75
376,4,4:30.0,,M. Conley misses 3-pt jump shot from 26 ft,89,75
377,4,4:27.0,Defensive rebound by A. Bogut,,89,75
378,4,4:16.0,S. Curry makes 3-pt jump shot from 26 ft,,92,75
379,4,3:56.0,,N. Calathes misses 3-pt jump shot from 24 ft,92,75
380,4,3:55.0,Defensive rebound by A. Bogut,,92,75
381,4,3:45.0,Shooting foul by M. Conley (drawn by S. Curry),,92,75
382,4,3:45.0,S. Curry makes free throw 1 of 3,,93,75
383,4,3:45.0,S. Curry makes free throw 2 of 3,,94,75
384,4,3:45.0,,B. Udrih enters the game for M. Conley,94,75
385,4,3:45.0,S. Curry makes free throw 3 of 3,,95,75
386,4,3:21.0,,J. Green makes 3-pt jump shot from 24 ft (assist by Z. Randolph),95,78
387,4,3:06.0,K. Thompson makes 2-pt layup from 1 ft (assist by S. Curry),,97,78
