,QUARTER,TIME_REMAINING,PORTLAND_ACTION,CLEVELAND_ACTION,PORTLAND_SCORE,CLEVELAND_SCORE
101,1,0:02.0,L. Aldridge makes 2-pt jump shot from 15 ft,,21,31
102,1,0:00.0,,K. Irving misses 3-pt jump shot from 57 ft,21,31
103,1,0:00.0,,Offensive rebound by Team,21,31
104,2,11:45.0,Def 3 sec tech foul by T. Mozgov,,21,31
105,2,11:45.0,W. Matthews misses technical free throw,,21,31
106,2,11:45.0,Offensive rebound by Team,,21,31
107,2,11:37.0,W. Matthews misses 2-pt layup at rim,,21,31
108,2,11:35.0,Offensive rebound by T. Robinson,,21,31
109,2,11:35.0,T. Robinson misses 2-pt tip-in from 1 ft,,21,31
110,2,11:32.0,Offensive rebound by T. Robinson,,21,31
111,2,11:32.0,T. Robinson makes 2-pt tip-in at rim,,23,31
112,2,11:20.0,,K. Love misses 3-pt jump shot from 25 ft,23,31
113,2,11:18.0,,Offensive rebound by K. Love,23,31
114,2,11:14.0,,K. Love misses 3-pt jump shot from 23 ft,23,31
115,2,11:13.0,Defensive rebound by W. Barton,,23,31
116,2,11:08.0,W. Barton makes 2-pt layup at rim,,25,31
117,2,10:52.0,,Personal foul by T. Robinson (drawn by I. Shumpert),25,31
118,2,10:52.0,,J. Smith enters the game for M. Dellavedova,25,31
119,2,10:44.0,,J. Smith makes 2-pt jump shot from 19 ft,25,33
120,2,10:27.0,W. Barton misses 2-pt jump shot from 15 ft,,25,33
121,2,10:26.0,,Defensive rebound by K. Love,25,33
122,2,10:18.0,,J. Smith misses 2-pt layup from 1 ft,25,33
123,2,10:17.0,Defensive rebound by T. Robinson,,25,33
124,2,10:11.0,W. Barton makes 2-pt dunk at rim (assist by S. Blake),,27,33
125,2,9:55.0,,Shooting foul by M. Leonard (drawn by K. Irving),27,33
126,2,9:55.0,,K. Irving makes free throw 1 of 2,27,34
127,2,9:55.0,C. Kaman enters the game for M. Leonard,,27,34
128,2,9:55.0,,M. Miller enters the game for I. Shumpert,27,34
129,2,9:55.0,,K. Irving makes free throw 2 of 2,27,35
130,2,9:32.0,W. Matthews makes 2-pt jump shot from 5 ft,,29,35
131,2,9:10.0,,K. Irving makes 3-pt jump shot from 25 ft (assist by K. Love),29,38
132,2,8:49.0,Turnover by S. Blake (lost ball),,29,38
133,2,8:49.0,Official timeout,,29,38
134,2,8:49.0,N. Batum enters the game for W. Matthews,,29,38
135,2,8:49.0,D. Lillard enters the game for S. Blake,,29,38
136,2,8:38.0,,K. Love misses 2-pt jump shot from 17 ft,29,38
137,2,8:36.0,Defensive rebound by W. Barton,,29,38
138,2,8:26.0,Turnover by W. Barton (lost ball; steal by K. Irving),,29,38
139,2,8:21.0,,Turnover by T. Mozgov (lost ball; steal by N. Batum),29,38
140,2,8:09.0,C. Kaman misses 2-pt jump shot from 15 ft,,29,38
141,2,8:08.0,,Defensive rebound by M. Miller,29,38
142,2,7:47.0,,M. Miller makes 3-pt jump shot from 29 ft (assist by J. Smith),29,41
143,2,7:20.0,Turnover by W. Barton (offensive foul),,29,41
144,2,7:20.0,,Offensive charge foul by W. Barton (drawn by K. Irving),29,41
145,2,7:20.0,L. Aldridge enters the game for T. Robinson,,29,41
146,2,7:20.0,,T. Thompson enters the game for T. Mozgov,29,41
147,2,7:09.0,,K. Love misses 3-pt jump shot from 25 ft,29,41
148,2,7:08.0,Defensive rebound by N. Batum,,29,41
149,2,6:59.0,N. Batum makes 2-pt jump shot from 3 ft,,31,41
150,2,6:43.0,,K. Irving makes 3-pt jump shot from 26 ft,31,44
151,2,6:14.0,L. Aldridge misses 2-pt jump shot from 7 ft,,31,44
152,2,6:12.0,Offensive rebound by C. Kaman,,31,44
153,2,6:07.0,D. Lillard misses 3-pt jump shot from 26 ft,,31,44
154,2,6:06.0,,Defensive rebound by K. Love,31,44
155,2,6:00.0,,Personal foul by D. Lillard (drawn by K. Irving),31,44
156,2,6:00.0,,M. Dellavedova enters the game for K. Irving,31,44
157,2,5:52.0,,K. Love misses 2-pt jump shot from 14 ft,31,44
158,2,5:51.0,Defensive rebound by W. Barton,,31,44
159,2,5:39.0,L. Aldridge makes 2-pt layup at rim,,33,44
160,2,5:22.0,,J. Smith makes 2-pt jump shot from 16 ft,33,46
161,2,5:10.0,Shooting foul by M. Miller (drawn by D. Lillard),,33,46
162,2,5:10.0,,Cleveland full timeout,33,46
163,2,5:10.0,W. Matthews enters the game for W. Barton,,33,46
164,2,5:10.0,,S. Marion enters the game for M. Miller,33,46
165,2,5:10.0,D. Lillard misses free throw 1 of 2,,33,46
166,2,5:10.0,Offensive rebound by Team,,33,46
167,2,5:10.0,D. Lillard makes free throw 2 of 2,,34,46
168,2,4:51.0,,K. Love misses 2-pt jump shot from 6 ft,34,46
169,2,4:48.0,Defensive rebound by L. Aldridge,,34,46
170,2,4:42.0,D. Lillard misses 3-pt jump shot from 24 ft,,34,46
171,2,4:41.0,,Defensive rebound by T. Thompson,34,46
172,2,4:22.0,,T. Thompson misses 2-pt jump shot from 5 ft,34,46
173,2,4:21.0,Defensive rebound by C. Kaman,,34,46
174,2,4:01.0,N. Batum makes 3-pt jump shot from 22 ft (assist by L. Aldridge),,37,46
175,2,3:43.0,,Turnover by M. Dellavedova (lost ball; steal by L. Aldridge),37,46
176,2,3:36.0,L. Aldridge misses 3-pt jump shot from 25 ft,,37,46
177,2,3:32.0,,Defensive rebound by S. Marion,37,46
178,2,3:26.0,,Turnover by J. Smith (lost ball; steal by W. Matthews),37,46
179,2,3:25.0,Personal foul by J. Smith (drawn by W. Matthews),,37,46
180,2,3:25.0,,T. Mozgov enters the game for K. Love,37,46
181,2,3:25.0,,K. Irving enters the game for M. Dellavedova,37,46
182,2,3:09.0,W. Matthews misses 3-pt jump shot from 25 ft,,37,46
183,2,3:08.0,,Defensive rebound by T. Mozgov,37,46
184,2,2:45.0,,J. Smith misses 3-pt jump shot from 29 ft,37,46
185,2,2:44.0,Defensive rebound by L. Aldridge,,37,46
186,2,2:36.0,Shooting foul by S. Marion (drawn by C. Kaman),,37,46
187,2,2:36.0,Portland full timeout,,37,46
188,2,2:36.0,C. Kaman misses free throw 1 of 2,,37,46
189,2,2:36.0,Offensive rebound by Team,,37,46
190,2,2:36.0,C. Kaman makes free throw 2 of 2,,38,46
191,2,2:19.0,,K. Irving makes 2-pt layup at rim,38,48
192,2,1:59.0,,I. Shumpert enters the game for S. Marion,38,48
193,2,1:59.0,M. Leonard enters the game for C. Kaman,,38,48
194,2,1:52.0,L. Aldridge makes 2-pt jump shot from 16 ft (assist by N. Batum),,40,48
195,2,1:40.0,,Personal foul by D. Lillard (drawn by K. Irving),40,48
196,2,1:30.0,,K. Irving makes 3-pt jump shot from 22 ft,40,51
197,2,1:15.0,D. Lillard misses 2-pt jump shot from 4 ft,,40,51
198,2,1:11.0,,Defensive rebound by T. Mozgov,40,51
199,2,1:03.0,,K. Irving makes 3-pt jump shot from 25 ft,40,54
200,2,0:46.0,Shooting foul by T. Thompson (drawn by L. Aldridge),,40,54
201,2,0:46.0,L. Aldridge makes free throw 1 of 2,,41,54
202,2,0:46.0,,K. Love enters the game for T. Thompson,41,54
203,2,0:46.0,S. Blake enters the game for D. Lillard,,41,54
204,2,0:46.0,L. Aldridge makes free throw 2 of 2,,42,54
205,2,0:30.0,,T. Mozgov misses 2-pt jump shot from 4 ft (block by N. Batum),42,54
206,2,0:29.0,Defensive rebound by Team,,42,54
207,2,0:29.0,D. Lillard enters the game for S. Blake,,42,54
208,2,0:09.0,D. Lillard misses 3-pt jump shot from 25 ft,,42,54
209,2,0:08.0,Offensive rebound by M. Leonard,,42,54
210,2,0:00.0,Shooting foul by T. Mozgov (drawn by L. Aldridge),,42,54
211,2,0:00.0,L. Aldridge makes free throw 1 of 2,,43,54
212,2,0:00.0,L. Aldridge makes free throw 2 of 2,,44,54
213,3,11:44.0,D. Lillard misses 3-pt jump shot from 28 ft,,44,54
214,3,11:43.0,,Defensive rebound by T. Mozgov,44,54
215,3,11:25.0,,Turnover by K. Irving (bad pass),44,54
216,3,11:08.0,C. Kaman makes 2-pt layup at rim,,46,54
217,3,10:46.0,,T. Mozgov makes 2-pt hook shot from 4 ft,46,56
218,3,10:37.0,Personal foul by J. Smith (drawn by W. Matthews),,46,56
219,3,10:22.0,W. Matthews misses 3-pt jump shot from 25 ft,,46,56
220,3,10:21.0,Offensive rebound by W. Matthews,,46,56
221,3,10:17.0,L. Aldridge makes 3-pt jump shot from 22 ft (assist by W. Matthews),,49,56
222,3,9:53.0,,K. Love misses 2-pt hook shot from 7 ft,49,56
223,3,9:51.0,Defensive rebound by W. Matthews,,49,56
224,3,9:42.0,L. Aldridge makes 2-pt jump shot from 12 ft,,51,56
225,3,9:27.0,,Shooting foul by C. Kaman (drawn by T. Mozgov),51,56
226,3,9:27.0,,T. Mozgov makes free throw 1 of 2,51,57
227,3,9:27.0,,T. Mozgov makes free throw 2 of 2,51,58
228,3,9:11.0,Shooting foul by K. Love (drawn by L. Aldridge),,51,58
229,3,9:11.0,L. Aldridge makes free throw 1 of 2,,52,58
230,3,9:11.0,L. Aldridge makes free throw 2 of 2,,53,58
231,3,8:52.0,,K. Irving makes 3-pt jump shot from 24 ft (assist by J. Smith),53,61
232,3,8:40.0,L. Aldridge makes 2-pt jump shot from 18 ft (assist by D. Lillard),,55,61
233,3,8:22.0,,K. Irving misses 2-pt layup from 1 ft,55,61
234,3,8:20.0,Defensive rebound by C. Kaman,,55,61
235,3,8:16.0,D. Lillard makes 2-pt layup at rim,,57,61
236,3,8:07.0,,Personal foul by C. Kaman (drawn by T. Mozgov),57,61
237,3,7:54.0,,J. Smith misses 3-pt jump shot from 24 ft,57,61
238,3,7:52.0,,Offensive rebound by I. Shumpert,57,61
239,3,7:42.0,,J. Smith makes 2-pt layup at rim (assist by K. Irving),57,63
240,3,7:24.0,L. Aldridge misses 2-pt jump shot from 19 ft,,57,63
241,3,7:23.0,,Defensive rebound by K. Love,57,63
242,3,7:15.0,,K. Irving misses 3-pt jump shot from 25 ft,57,63
243,3,7:14.0,Defensive rebound by L. Aldridge,,57,63
244,3,7:02.0,W. Matthews makes 3-pt jump shot from 25 ft (assist by D. Lillard),,60,63
245,3,6:43.0,,J. Smith misses 3-pt jump shot from 25 ft,60,63
246,3,6:41.0,Defensive rebound by C. Kaman,,60,63
247,3,6:34.0,D. Lillard misses 2-pt layup from 1 ft,,60,63
248,3,6:32.0,,Defensive rebound by K. Love,60,63
249,3,6:22.0,,Shooting foul by C. Kaman (drawn by T. Mozgov),60,63
250,3,6:22.0,,T. Mozgov misses free throw 1 of 2,60,63
251,3,6:22.0,,Offensive rebound by Team,60,63
252,3,6:22.0,M. Leonard enters the game for C. Kaman,,60,63
253,3,6:22.0,,T. Mozgov misses free throw 2 of 2,60,63
254,3,6:21.0,Defensive rebound by L. Aldridge,,60,63
255,3,6:12.0,Personal foul by T. Mozgov (drawn by D. Lillard),,60,63
256,3,6:03.0,N. Batum misses 2-pt layup from 3 ft,,60,63
257,3,6:02.0,,Defensive rebound by K. Love,60,63
258,3,5:40.0,,I. Shumpert makes 2-pt layup at rim,60,65
259,3,5:22.0,N. Batum misses 3-pt jump shot from 24 ft,,60,65
260,3,5:21.0,,Defensive rebound by I. Shumpert,60,65
261,3,5:17.0,,Personal foul by N. Batum (drawn by I. Shumpert),60,65
262,3,5:17.0,,Cleveland full timeout,60,65
263,3,5:17.0,W. Barton enters the game for W. Matthews,,60,65
264,3,5:17.0,,M. Dellavedova enters the game for K. Irving,60,65
265,3,5:06.0,,J. Smith misses 3-pt jump shot from 24 ft,60,65
266,3,5:05.0,,Offensive rebound by M. Dellavedova,60,65
267,3,4:49.0,,Turnover by J. Smith (lost ball; steal by W. Barton),60,65
268,3,4:47.0,Personal foul by M. Dellavedova (drawn by W. Barton),,60,65
269,3,4:28.0,N. Batum misses 3-pt jump shot from 26 ft,,60,65
270,3,4:26.0,Offensive rebound by L. Aldridge,,60,65
271,3,4:23.0,L. Aldridge misses 2-pt jump shot from 14 ft,,60,65
272,3,4:22.0,,Defensive rebound by I. Shumpert,60,65
273,3,4:12.0,,I. Shumpert makes 2-pt jump shot from 14 ft,60,67
274,3,4:00.0,D. Lillard misses 2-pt layup from 1 ft,,60,67
275,3,3:57.0,Offensive rebound by M. Leonard,,60,67
276,3,3:57.0,M. Leonard makes 2-pt tip-in from 1 ft,,62,67
277,3,3:33.0,,T. Mozgov makes 2-pt jump shot from 10 ft,62,69
278,3,3:16.0,,Violation by J. Smith (kicked ball),62,69
279,3,3:16.0,Portland full timeout,,62,69
280,3,3:16.0,,K. Irving enters the game for K. Love,62,69
281,3,3:16.0,,T. Thompson enters the game for J. Smith,62,69
282,3,3:16.0,,M. Miller enters the game for M. Dellavedova,62,69
283,3,3:05.0,L. Aldridge misses 2-pt layup from 1 ft (block by T. Mozgov),,62,69
284,3,3:04.0,Offensive rebound by N. Batum,,62,69
285,3,2:58.0,D. Lillard makes 3-pt jump shot from 26 ft (assist by N. Batum),,65,69
286,3,2:42.0,,T. Mozgov makes 2-pt dunk at rim,65,71
287,3,2:26.0,L. Aldridge makes 2-pt jump shot from 20 ft (assist by D. Lillard),,67,71
288,3,2:09.0,,T. Mozgov misses 2-pt jump shot from 6 ft,67,71
289,3,2:04.0,,Offensive rebound by T. Thompson,67,71
290,3,1:59.0,,K. Irving makes 3-pt jump shot from 24 ft (assist by M. Miller),67,74
291,3,1:45.0,D. Lillard makes 3-pt jump shot from 25 ft (assist by L. Aldridge),,70,74
292,3,1:23.0,,K. Irving makes 2-pt jump shot from 11 ft,70,76
293,3,1:10.0,L. Aldridge makes 2-pt jump shot from 20 ft (assist by D. Lillard),,72,76
294,3,0:48.0,,K. Irving misses 2-pt jump shot from 14 ft,72,76
295,3,0:47.0,Defensive rebound by W. Barton,,72,76
296,3,0:33.0,N. Batum misses 3-pt jump shot from 24 ft,,72,76
297,3,0:32.0,,Defensive rebound by I. Shumpert,72,76
298,3,0:26.0,,K. Irving makes 3-pt jump shot from 25 ft (assist by I. Shumpert),72,79
299,3,0:07.0,D. Lillard misses 2-pt jump shot from 19 ft,,72,79
300,3,0:05.0,Offensive rebound by L. Aldridge,,72,79
301,3,0:05.0,L. Aldridge makes 2-pt tip-in from 1 ft,,74,79
302,3,0:00.0,,K. Irving misses 3-pt jump shot from 25 ft,74,79
303,3,0:00.0,,Offensive rebound by Team,74,79
304,4,11:47.0,,K. Irving misses 3-pt jump shot from 25 ft,74,79
305,4,11:46.0,Defensive rebound by L. Aldridge,,74,79
306,4,11:28.0,W. Matthews misses 3-pt jump shot from 25 ft,,74,79
307,4,11:28.0,Offensive rebound by Team,,74,79
308,4,11:28.0,,Loose ball foul by T. Thompson (drawn by M. Leonard),74,79
309,4,11:16.0,L. Aldridge misses 2-pt jump shot from 16 ft,,74,79
310,4,11:15.0,,Defensive rebound by K. Love,74,79
311,4,11:15.0,,Personal foul by M. Leonard (drawn by K. Love),74,79
312,4,11:06.0,,K. Love misses 2-pt hook shot from 7 ft,74,79
313,4,11:04.0,Defensive rebound by L. Aldridge,,74,79
314,4,10:52.0,M. Leonard makes 2-pt jump shot from 17 ft,,76,79
315,4,10:31.0,,K. Irving makes 2-pt jump shot from 15 ft,76,81
316,4,10:09.0,W. Matthews makes 3-pt jump shot from 24 ft,,79,81
317,4,9:55.0,,K. Irving misses 2-pt jump shot from 13 ft,79,81
318,4,9:54.0,,Offensive rebound by K. Irving,79,81
319,4,9:54.0,,K. Irving misses 2-pt jump shot from 13 ft,79,81
320,4,9:52.0,,Offensive rebound by T. Thompson,79,81
321,4,9:51.0,,T. Thompson misses 2-pt layup from 2 ft (block by L. Aldridge),79,81
322,4,9:50.0,,Offensive rebound by K. Irving,79,81
323,4,9:47.0,,I. Shumpert misses 3-pt jump shot from 26 ft,79,81
324,4,9:47.0,Defensive rebound by Team,,79,81
325,4,9:47.0,,Loose ball foul by T. Thompson (drawn by M. Leonard),79,81
326,4,9:47.0,,J. Smith enters the game for M. Miller,79,81
327,4,9:33.0,L. Aldridge misses 2-pt jump shot from 12 ft,,79,81
328,4,9:32.0,,Defensive rebound by I. Shumpert,79,81
329,4,9:08.0,,K. Irving makes 2-pt layup from 4 ft,79,83
330,4,8:49.0,W. Barton misses 3-pt jump shot from 24 ft,,79,83
331,4,8:48.0,,Defensive rebound by T. Thompson,79,83
332,4,8:39.0,,Personal foul by S. Blake (drawn by K. Irving),79,83
333,4,8:39.0,,Cleveland full timeout,79,83
334,4,8:39.0,,M. Dellavedova enters the game for I. Shumpert,79,83
335,4,8:39.0,C. Kaman enters the game for L. Aldridge,,79,83
336,4,8:39.0,D. Lillard enters the game for W. Matthews,,79,83
337,4,8:39.0,N. Batum enters the game for W. Barton,,79,83
338,4,8:29.0,,K. Love misses 3-pt jump shot from 24 ft,79,83
339,4,8:27.0,Defensive rebound by C. Kaman,,79,83
340,4,8:07.0,D. Lillard misses 3-pt jump shot from 24 ft,,79,83
341,4,8:06.0,,Defensive rebound by K. Love,79,83
342,4,7:48.0,,K. Irving misses 3-pt jump shot from 24 ft,79,83
343,4,7:47.0,Defensive rebound by C. Kaman,,79,83
344,4,7:37.0,M. Leonard makes 3-pt jump shot from 25 ft (assist by N. Batum),,82,83
345,4,7:18.0,,K. Irving misses 3-pt jump shot from 25 ft,82,83
346,4,7:17.0,Defensive rebound by C. Kaman,,82,83
347,4,7:09.0,D. Lillard misses 2-pt jump shot from 21 ft,,82,83
348,4,7:08.0,,Defensive rebound by T. Thompson,82,83
349,4,7:00.0,,K. Irving makes 2-pt layup at rim,82,85
350,4,6:33.0,S. Blake makes 2-pt jump shot from 14 ft,,84,85
351,4,6:06.0,,K. Love misses 3-pt jump shot from 24 ft,84,85
352,4,6:05.0,,Offensive rebound by M. Dellavedova,84,85
353,4,6:00.0,,T. Thompson misses 2-pt jump shot from 3 ft (block by C. Kaman),84,85
354,4,6:00.0,,Offensive rebound by Team,84,85
355,4,6:00.0,,Cleveland full timeout,84,85
356,4,6:00.0,,I. Shumpert enters the game for K. Irving,84,85
357,4,6:00.0,,T. Mozgov enters the game for T. Thompson,84,85
358,4,6:00.0,L. Aldridge enters the game for M. Leonard,,84,85
359,4,6:00.0,W. Matthews enters the game for S. Blake,,84,85
360,4,5:47.0,,J. Smith misses 2-pt jump shot from 7 ft,84,85
361,4,5:46.0,,Offensive rebound by T. Mozgov,84,85
362,4,5:46.0,,Personal foul by W. Matthews (drawn by T. Mozgov),84,85
363,4,5:34.0,,T. Mozgov misses 2-pt jump shot from 10 ft,84,85
364,4,5:33.0,,Offensive rebound by I. Shumpert,84,85
365,4,5:32.0,,Turnover by Team (shot clock),84,85
366,4,5:15.0,Turnover by W. Matthews (traveling),,84,85
367,4,4:58.0,,J. Smith makes 2-pt jump shot from 16 ft (assist by M. Dellavedova),84,87
368,4,4:34.0,L. Aldridge makes 3-pt jump shot from 22 ft (assist by W. Matthews),,87,87
369,4,4:07.0,,Turnover by I. Shumpert (lost ball),87,87
370,4,4:07.0,,K. Irving enters the game for M. Dellavedova,87,87
371,4,3:52.0,W. Matthews makes 3-pt jump shot from 23 ft (assist by N. Batum),,90,87
372,4,3:44.0,,Cleveland full timeout,90,87
373,4,3:44.0,,M. Dellavedova enters the game for I. Shumpert,90,87
374,4,3:39.0,,Personal foul by N. Batum (drawn by K. Irving),90,87
375,4,3:25.0,,Turnover by K. Irving (traveling),90,87
376,4,3:13.0,D. Lillard misses 2-pt jump shot from 20 ft,,90,87
377,4,3:12.0,Offensive rebound by C. Kaman,,90,87
378,4,3:07.0,Turnover by W. Matthews (lost ball),,90,87
379,4,2:54.0,,Personal foul by W. Matthews (drawn by K. Irving),90,87
380,4,2:54.0,Portland full timeout,,90,87
381,4,2:54.0,,K. Irving makes free throw 1 of 2,90,88
382,4,2:54.0,,K. Irving makes free throw 2 of 2,90,89
383,4,2:40.0,Personal foul by T. Mozgov (drawn by L. Aldridge),,90,89
384,4,2:29.0,L. Aldridge makes 2-pt jump shot from 6 ft,,92,89
385,4,2:09.0,,K. Irving misses 2-pt jump shot from 16 ft,92,89
386,4,2:08.0,Defensive rebound by N. Batum,,92,89
387,4,1:47.0,L. Aldridge misses 2-pt jump shot from 8 ft,,92,89
388,4,1:45.0,Offensive rebound by L. Aldridge,,92,89
389,4,1:45.0,Portland full timeout,,92,89
