,QUARTER,TIME_REMAINING,CHICAGO_ACTION,CHARLOTTE_ACTION,CHICAGO_SCORE,CHARLOTTE_SCORE
53,1,4:08.0,,Defensive rebound by Team,21,20
54,1,4:08.0,,Personal foul by J. Noah (drawn by M. Williams),21,20
55,1,4:04.0,,P. Hairston enters the game for G. Henderson,21,20
56,1,4:04.0,,B. Biyombo enters the game for A. Jefferson,21,20
57,1,4:04.0,K. Hinrich enters the game for J. Noah,,21,20
58,1,4:04.0,N. Mirotić enters the game for D. Rose,,21,20
59,1,3:56.0,,L. Stephenson misses 2-pt jump shot from 18 ft,21,20
60,1,3:55.0,Defensive rebound by P. Gasol,,21,20
61,1,3:34.0,K. Hinrich misses 2-pt jump shot from 21 ft,,21,20
62,1,3:33.0,,Defensive rebound by M. Williams,21,20
63,1,3:18.0,,B. Biyombo misses 2-pt jump shot from 3 ft,21,20
64,1,3:17.0,Defensive rebound by N. Mirotić,,21,20
65,1,2:53.0,P. Gasol misses 2-pt layup from 1 ft (block by K. Walker),,21,20
66,1,2:52.0,,Defensive rebound by P. Hairston,21,20
67,1,2:44.0,Violation by N. Mirotić (kicked ball),,21,20
68,1,2:44.0,,Charlotte full timeout,21,20
69,1,2:44.0,,B. Roberts enters the game for L. Stephenson,21,20
70,1,2:31.0,,B. Biyombo makes 2-pt dunk at rim (assist by B. Roberts),21,22
71,1,2:14.0,K. Hinrich makes 3-pt jump shot from 26 ft (assist by J. Butler),,24,22
72,1,2:00.0,,P. Hairston misses 3-pt jump shot from 26 ft,24,22
73,1,1:58.0,Defensive rebound by P. Gasol,,24,22
74,1,1:43.0,Turnover by P. Gasol (bad pass; steal by P. Hairston),,24,22
75,1,1:37.0,,P. Hairston misses 2-pt layup at rim,24,22
76,1,1:35.0,Defensive rebound by N. Mirotić,,24,22
77,1,1:28.0,M. Dunleavy misses 3-pt jump shot from 22 ft,,24,22
78,1,1:26.0,,Defensive rebound by B. Biyombo,24,22
79,1,1:14.0,,K. Walker makes 2-pt jump shot from 13 ft,24,24
80,1,0:48.0,K. Hinrich misses 2-pt layup from 2 ft,,24,24
81,1,0:48.0,Offensive rebound by Team,,24,24
82,1,0:48.0,Turnover by Team (shot clock),,24,24
83,1,0:48.0,A. Brooks enters the game for J. Butler,,24,24
84,1,0:32.0,,B. Biyombo misses 2-pt hook shot from 6 ft,24,24
85,1,0:30.0,Defensive rebound by P. Gasol,,24,24
86,1,0:10.0,Personal block foul by K. Walker (drawn by K. Hinrich),,24,24
87,1,0:10.0,,J. Pargo enters the game for K. Walker,24,24
88,1,0:05.0,A. Brooks makes 2-pt hook shot from 8 ft,,26,24
89,1,0:00.0,,B. Roberts misses 3-pt jump shot from 40 ft,26,24
90,1,0:00.0,,Offensive rebound by Team,26,24
91,2,11:49.0,N. Mirotić misses 3-pt jump shot from 25 ft,,26,24
92,2,11:48.0,,Defensive rebound by B. Biyombo,26,24
93,2,11:40.0,,M. Williams misses 3-pt jump shot from 26 ft,26,24
94,2,11:37.0,,Offensive rebound by P. Hairston,26,24
95,2,11:33.0,,P. Hairston misses 3-pt jump shot from 29 ft,26,24
96,2,11:31.0,Defensive rebound by J. Noah,,26,24
97,2,11:12.0,J. Noah makes 2-pt layup from 2 ft (assist by A. Brooks),,28,24
98,2,10:57.0,,Shooting foul by T. Snell (drawn by P. Hairston),28,24
99,2,10:57.0,,P. Hairston makes free throw 1 of 2,28,25
100,2,10:57.0,,P. Hairston makes free throw 2 of 2,28,26
101,2,10:44.0,N. Mirotić misses 2-pt jump shot from 17 ft,,28,26
102,2,10:42.0,,Defensive rebound by L. Stephenson,28,26
103,2,10:31.0,,M. Williams misses 3-pt jump shot from 25 ft,28,26
104,2,10:30.0,Defensive rebound by A. Brooks,,28,26
105,2,10:27.0,A. Brooks misses 2-pt layup from 1 ft (block by P. Hairston),,28,26
106,2,10:24.0,Offensive rebound by K. Hinrich,,28,26
107,2,10:13.0,Shooting foul by B. Roberts (drawn by K. Hinrich),,28,26
108,2,10:13.0,K. Hinrich makes free throw 1 of 2,,29,26
109,2,10:13.0,K. Hinrich misses free throw 2 of 2,,29,26
110,2,10:11.0,,Defensive rebound by B. Biyombo,29,26
111,2,9:53.0,,P. Hairston misses 2-pt layup from 1 ft,29,26
112,2,9:51.0,Defensive rebound by J. Noah,,29,26
113,2,9:39.0,A. Brooks makes 2-pt hook shot from 7 ft (assist by J. Noah),,31,26
114,2,9:20.0,,M. Williams misses 2-pt layup from 1 ft,31,26
115,2,9:19.0,Defensive rebound by T. Snell,,31,26
116,2,9:08.0,J. Noah makes 2-pt layup at rim (assist by A. Brooks),,33,26
117,2,9:02.0,,Charlotte full timeout,33,26
118,2,9:02.0,,A. Jefferson enters the game for B. Biyombo,33,26
119,2,8:52.0,,B. Roberts misses 2-pt jump shot from 14 ft,33,26
120,2,8:49.0,Defensive rebound by A. Brooks,,33,26
121,2,8:38.0,A. Brooks misses 3-pt jump shot from 25 ft,,33,26
122,2,8:34.0,,Defensive rebound by A. Jefferson,33,26
123,2,8:28.0,,L. Stephenson makes 2-pt layup from 1 ft,33,28
124,2,8:14.0,Turnover by A. Brooks (lost ball),,33,28
125,2,7:50.0,,P. Hairston makes 2-pt jump shot from 7 ft,33,30
126,2,7:32.0,J. Noah misses 2-pt jump shot from 18 ft,,33,30
127,2,7:30.0,,Defensive rebound by L. Stephenson,33,30
128,2,7:09.0,,Turnover by L. Stephenson (lost ball; steal by J. Noah),33,30
129,2,6:56.0,J. Noah makes 2-pt jump shot from 19 ft (assist by T. Snell),,35,30
130,2,6:35.0,,B. Roberts misses 2-pt jump shot from 12 ft,35,30
131,2,6:32.0,Defensive rebound by N. Mirotić,,35,30
132,2,6:18.0,,C. Zeller enters the game for M. Williams,35,30
133,2,6:18.0,,G. Henderson enters the game for P. Hairston,35,30
134,2,6:18.0,P. Gasol enters the game for J. Noah,,35,30
135,2,6:18.0,J. Butler enters the game for T. Snell,,35,30
136,2,6:18.0,,K. Walker enters the game for B. Roberts,35,30
137,2,6:15.0,N. Mirotić makes 2-pt jump shot from 16 ft (assist by K. Hinrich),,37,30
138,2,6:00.0,,C. Zeller makes 2-pt layup from 1 ft (assist by G. Henderson),37,32
139,2,5:47.0,Turnover by A. Brooks (step out of bounds),,37,32
140,2,5:47.0,Official timeout,,37,32
141,2,5:47.0,M. Dunleavy enters the game for K. Hinrich,,37,32
142,2,5:47.0,D. Rose enters the game for A. Brooks,,37,32
143,2,5:32.0,,G. Henderson makes 2-pt jump shot from 15 ft (assist by A. Jefferson),37,34
144,2,5:16.0,J. Butler misses 2-pt jump shot from 16 ft,,37,34
145,2,5:15.0,,Defensive rebound by K. Walker,37,34
146,2,5:04.0,,C. Zeller misses 2-pt jump shot from 19 ft,37,34
147,2,5:03.0,Defensive rebound by P. Gasol,,37,34
148,2,4:39.0,J. Butler misses 2-pt layup from 2 ft,,37,34
149,2,4:38.0,,Defensive rebound by C. Zeller,37,34
150,2,4:33.0,,C. Zeller makes 2-pt dunk at rim (assist by L. Stephenson),37,36
151,2,4:13.0,N. Mirotić misses 2-pt jump shot from 17 ft,,37,36
152,2,4:13.0,,Defensive rebound by Team,37,36
153,2,4:13.0,Loose ball foul by M. Dunleavy (drawn by G. Henderson),,37,36
154,2,4:02.0,,A. Jefferson misses 2-pt jump shot from 15 ft,37,36
155,2,4:01.0,Defensive rebound by N. Mirotić,,37,36
156,2,3:49.0,Personal foul by L. Stephenson (drawn by J. Butler),,37,36
157,2,3:43.0,Turnover by D. Rose (bad pass; steal by L. Stephenson),,37,36
158,2,3:39.0,,L. Stephenson makes 2-pt dunk at rim,37,38
159,2,3:24.0,J. Butler misses 3-pt jump shot from 23 ft,,37,38
160,2,3:23.0,,Defensive rebound by C. Zeller,37,38
161,2,3:16.0,,K. Walker misses 2-pt jump shot from 14 ft,37,38
162,2,3:13.0,,Offensive rebound by K. Walker,37,38
163,2,3:10.0,,C. Zeller misses 2-pt hook shot from 5 ft,37,38
164,2,3:08.0,Defensive rebound by N. Mirotić,,37,38
165,2,2:52.0,N. Mirotić misses 3-pt jump shot from 22 ft,,37,38
166,2,2:51.0,,Defensive rebound by C. Zeller,37,38
167,2,2:44.0,,Personal foul by J. Butler (drawn by L. Stephenson),37,38
168,2,2:44.0,Chicago full timeout,,37,38
169,2,2:29.0,,A. Jefferson makes 2-pt jump shot from 10 ft,37,40
170,2,2:12.0,Shooting foul by G. Henderson (drawn by J. Butler),,37,40
171,2,2:12.0,J. Butler makes free throw 1 of 2,,38,40
172,2,2:12.0,,B. Roberts enters the game for K. Walker,38,40
173,2,2:12.0,,M. Williams enters the game for C. Zeller,38,40
174,2,2:12.0,J. Butler makes free throw 2 of 2,,39,40
175,2,1:54.0,,A. Jefferson misses 2-pt jump shot from 6 ft,39,40
176,2,1:53.0,Defensive rebound by N. Mirotić,,39,40
177,2,1:41.0,P. Gasol makes 2-pt jump shot from 9 ft,,41,40
178,2,1:41.0,Shooting foul by A. Jefferson (drawn by P. Gasol),,41,40
179,2,1:41.0,P. Gasol makes free throw 1 of 1,,42,40
180,2,1:20.0,,A. Jefferson misses 2-pt jump shot from 15 ft,42,40
181,2,1:19.0,Defensive rebound by N. Mirotić,,42,40
182,2,1:07.0,P. Gasol makes 2-pt jump shot from 16 ft (assist by J. Butler),,44,40
183,2,0:52.0,,G. Henderson misses 2-pt jump shot from 17 ft,44,40
184,2,0:51.0,Defensive rebound by N. Mirotić,,44,40
185,2,0:41.0,P. Gasol misses 2-pt jump shot from 6 ft,,44,40
186,2,0:39.0,,Defensive rebound by L. Stephenson,44,40
187,2,0:32.0,,L. Stephenson misses 2-pt layup from 2 ft,44,40
188,2,0:30.0,Defensive rebound by P. Gasol,,44,40
189,2,0:23.0,Shooting foul by L. Stephenson (drawn by P. Gasol),,44,40
190,2,0:23.0,P. Gasol misses free throw 1 of 2,,44,40
191,2,0:23.0,Offensive rebound by Team,,44,40
192,2,0:23.0,P. Gasol makes free throw 2 of 2,,45,40
193,2,0:04.0,,B. Roberts misses 2-pt layup from 1 ft,45,40
194,2,0:03.0,Defensive rebound by D. Rose,,45,40
195,2,0:00.0,D. Rose misses 3-pt jump shot from 34 ft,,45,40
196,2,0:00.0,Offensive rebound by Team,,45,40
197,3,11:44.0,D. Rose makes 3-pt jump shot from 25 ft (assist by P. Gasol),,48,40
198,3,11:19.0,,L. Stephenson misses 2-pt jump shot from 5 ft,48,40
199,3,11:17.0,Defensive rebound by P. Gasol,,48,40
200,3,11:04.0,J. Butler makes 3-pt jump shot from 25 ft (assist by D. Rose),,51,40
201,3,10:49.0,,Shooting foul by P. Gasol (drawn by A. Jefferson),51,40
202,3,10:49.0,,A. Jefferson makes free throw 1 of 2,51,41
203,3,10:49.0,,A. Jefferson makes free throw 2 of 2,51,42
204,3,10:27.0,P. Gasol misses 2-pt jump shot from 3 ft,,51,42
205,3,10:26.0,,Defensive rebound by A. Jefferson,51,42
206,3,10:19.0,,K. Walker misses 3-pt jump shot from 25 ft,51,42
207,3,10:17.0,Defensive rebound by P. Gasol,,51,42
208,3,10:09.0,D. Rose makes 2-pt layup from 1 ft,,53,42
209,3,10:09.0,Technical foul by J. Noah,,53,42
210,3,10:09.0,,K. Walker makes technical free throw,53,43
211,3,9:55.0,,Personal foul by M. Dunleavy (drawn by C. Zeller),53,43
212,3,9:44.0,,G. Henderson misses 2-pt jump shot from 17 ft,53,43
213,3,9:42.0,Defensive rebound by J. Noah,,53,43
214,3,9:36.0,D. Rose misses 3-pt jump shot from 26 ft,,53,43
215,3,9:33.0,,Defensive rebound by C. Zeller,53,43
216,3,9:24.0,,A. Jefferson misses 2-pt jump shot from 8 ft,53,43
217,3,9:22.0,Defensive rebound by P. Gasol,,53,43
218,3,9:20.0,D. Rose makes 2-pt jump shot from 5 ft,,55,43
219,3,9:20.0,Shooting foul by K. Walker (drawn by D. Rose),,55,43
220,3,9:20.0,D. Rose makes free throw 1 of 1,,56,43
221,3,9:09.0,,Shooting foul by D. Rose (drawn by K. Walker),56,43
222,3,9:09.0,,K. Walker makes free throw 1 of 2,56,44
223,3,9:09.0,,K. Walker makes free throw 2 of 2,56,45
224,3,8:54.0,D. Rose misses 3-pt jump shot from 25 ft,,56,45
225,3,8:53.0,,Defensive rebound by C. Zeller,56,45
226,3,8:43.0,,L. Stephenson makes 2-pt jump shot from 8 ft,56,47
227,3,8:26.0,P. Gasol misses 2-pt jump shot from 17 ft,,56,47
228,3,8:25.0,,Defensive rebound by G. Henderson,56,47
229,3,8:15.0,,G. Henderson makes 2-pt layup from 1 ft (assist by K. Walker),56,49
230,3,7:49.0,Shooting block foul by C. Zeller (drawn by J. Noah),,56,49
231,3,7:49.0,J. Noah misses free throw 1 of 2,,56,49
232,3,7:49.0,Offensive rebound by Team,,56,49
233,3,7:49.0,J. Noah makes free throw 2 of 2,,57,49
234,3,7:37.0,,Shooting foul by D. Rose (drawn by K. Walker),57,49
235,3,7:37.0,Technical foul by D. Rose,,57,49
236,3,7:37.0,,K. Walker makes technical free throw,57,50
237,3,7:37.0,,K. Walker makes free throw 1 of 2,57,51
238,3,7:37.0,,K. Walker misses free throw 2 of 2,57,51
239,3,7:37.0,Defensive rebound by Team,,57,51
240,3,7:37.0,,Loose ball foul by G. Henderson (drawn by P. Gasol),57,51
241,3,7:16.0,J. Butler misses 2-pt layup from 2 ft,,57,51
242,3,7:13.0,,Defensive rebound by A. Jefferson,57,51
243,3,7:06.0,,C. Zeller makes 2-pt jump shot from 20 ft (assist by K. Walker),57,53
244,3,6:49.0,P. Gasol misses 2-pt hook shot from 5 ft,,57,53
245,3,6:46.0,,Defensive rebound by K. Walker,57,53
246,3,6:41.0,,L. Stephenson misses 2-pt layup from 1 ft,57,53
247,3,6:39.0,Defensive rebound by P. Gasol,,57,53
248,3,6:28.0,M. Dunleavy misses 3-pt jump shot from 23 ft,,57,53
249,3,6:27.0,,Defensive rebound by A. Jefferson,57,53
250,3,6:17.0,,K. Walker misses 2-pt jump shot from 13 ft,57,53
251,3,6:15.0,Defensive rebound by D. Rose,,57,53
252,3,6:09.0,Personal foul by L. Stephenson (drawn by M. Dunleavy),,57,53
253,3,6:03.0,P. Gasol misses 2-pt jump shot from 16 ft,,57,53
254,3,6:02.0,,Defensive rebound by C. Zeller,57,53
255,3,5:55.0,,L. Stephenson makes 2-pt layup from 1 ft,57,55
256,3,5:54.0,Chicago full timeout,,57,55
257,3,5:32.0,D. Rose makes 2-pt jump shot from 10 ft (assist by P. Gasol),,59,55
258,3,5:11.0,,A. Jefferson misses 2-pt hook shot from 8 ft,59,55
259,3,5:09.0,,Offensive rebound by C. Zeller,59,55
260,3,5:06.0,,G. Henderson misses 3-pt jump shot from 26 ft,59,55
261,3,5:05.0,Defensive rebound by J. Noah,,59,55
262,3,4:48.0,J. Noah makes 2-pt jump shot from 17 ft (assist by J. Butler),,61,55
263,3,4:31.0,,K. Walker makes 2-pt jump shot from 9 ft (assist by L. Stephenson),61,57
264,3,4:10.0,P. Gasol misses 2-pt jump shot from 8 ft,,61,57
265,3,4:10.0,,Defensive rebound by Team,61,57
266,3,4:10.0,,Personal foul by J. Noah (drawn by C. Zeller),61,57
267,3,4:10.0,,C. Zeller makes free throw 1 of 2,61,58
268,3,4:10.0,N. Mirotić enters the game for J. Noah,,61,58
269,3,4:10.0,K. Hinrich enters the game for D. Rose,,61,58
270,3,4:10.0,,P. Hairston enters the game for G. Henderson,61,58
271,3,4:10.0,,C. Zeller makes free throw 2 of 2,61,59
272,3,3:49.0,K. Hinrich makes 2-pt hook shot from 6 ft (assist by N. Mirotić),,63,59
273,3,3:31.0,,Turnover by L. Stephenson (bad pass; steal by M. Dunleavy),63,59
274,3,3:25.0,K. Hinrich misses 3-pt jump shot from 23 ft,,63,59
275,3,3:22.0,Offensive rebound by J. Butler,,63,59
276,3,3:22.0,J. Butler makes 2-pt layup from 1 ft,,65,59
277,3,3:04.0,,Personal foul by K. Hinrich (drawn by K. Walker),65,59
278,3,3:04.0,,K. Walker makes free throw 1 of 2,65,60
279,3,3:04.0,,B. Roberts enters the game for L. Stephenson,65,60
280,3,3:04.0,,M. Williams enters the game for C. Zeller,65,60
281,3,3:04.0,,K. Walker makes free throw 2 of 2,65,61
282,3,2:56.0,Personal foul by P. Hairston (drawn by J. Butler),,65,61
283,3,2:56.0,,Charlotte full timeout,65,61
284,3,2:56.0,,B. Biyombo enters the game for A. Jefferson,65,61
285,3,2:56.0,J. Butler makes free throw 1 of 2,,66,61
286,3,2:56.0,J. Butler makes free throw 2 of 2,,67,61
287,3,2:37.0,,K. Walker makes 3-pt jump shot from 25 ft,67,64
288,3,2:16.0,J. Butler makes 2-pt dunk at rim,,69,64
289,3,2:05.0,,Personal foul by N. Mirotić (drawn by M. Williams),69,64
290,3,2:05.0,,M. Williams makes free throw 1 of 2,69,65
291,3,2:05.0,A. Brooks enters the game for M. Dunleavy,,69,65
292,3,2:05.0,,M. Williams makes free throw 2 of 2,69,66
293,3,1:48.0,Turnover by N. Mirotić (bad pass; steal by P. Hairston),,69,66
294,3,1:44.0,,K. Walker makes 2-pt layup from 1 ft (assist by P. Hairston),69,68
295,3,1:35.0,Shooting foul by B. Biyombo (drawn by P. Gasol),,69,68
296,3,1:35.0,P. Gasol misses free throw 1 of 2,,69,68
297,3,1:35.0,Offensive rebound by Team,,69,68
298,3,1:35.0,P. Gasol makes free throw 2 of 2,,70,68
299,3,1:27.0,,Shooting foul by K. Hinrich (drawn by K. Walker),70,68
300,3,1:27.0,,K. Walker makes 2-pt layup from 2 ft,70,70
301,3,1:27.0,,K. Walker makes free throw 1 of 1,70,71
302,3,1:08.0,P. Gasol misses 2-pt hook shot from 1 ft,,70,71
303,3,1:07.0,,Defensive rebound by K. Walker,70,71
304,3,1:03.0,,K. Walker misses 2-pt layup from 2 ft,70,71
305,3,1:01.0,Defensive rebound by N. Mirotić,,70,71
306,3,0:57.0,K. Hinrich misses 3-pt jump shot from 25 ft,,70,71
307,3,0:54.0,Offensive rebound by P. Gasol,,70,71
308,3,0:54.0,P. Gasol makes 2-pt layup from 1 ft,,72,71
309,3,0:40.0,,K. Walker misses 2-pt jump shot from 5 ft (block by N. Mirotić),72,71
310,3,0:38.0,Defensive rebound by P. Gasol,,72,71
311,3,0:22.0,Turnover by P. Gasol (lost ball),,72,71
312,3,0:22.0,J. Noah enters the game for P. Gasol,,72,71
313,3,0:04.0,,K. Walker misses 3-pt jump shot from 25 ft,72,71
314,3,0:03.0,Defensive rebound by Team,,72,71
315,3,0:00.0,J. Butler misses 3-pt jump shot from 42 ft,,72,71
316,3,0:00.0,Offensive rebound by Team,,72,71
317,4,11:48.0,,B. Roberts misses 2-pt jump shot from 13 ft,72,71
318,4,11:45.0,,Offensive rebound by B. Biyombo,72,71
319,4,11:25.0,,K. Walker misses 2-pt layup from 2 ft,72,71
320,4,11:23.0,Defensive rebound by M. Dunleavy,,72,71
321,4,11:05.0,A. Brooks misses 2-pt jump shot from 12 ft,,72,71
322,4,11:02.0,,Defensive rebound by B. Roberts,72,71
323,4,10:58.0,,B. Biyombo makes 2-pt dunk at rim (assist by B. Roberts),72,73
324,4,10:43.0,J. Noah makes 2-pt layup at rim (assist by A. Brooks),,74,73
325,4,10:28.0,,B. Roberts misses 3-pt jump shot from 27 ft,74,73
326,4,10:25.0,Defensive rebound by N. Mirotić,,74,73
327,4,10:15.0,Personal foul by M. Williams (drawn by K. Hinrich),,74,73
328,4,10:15.0,,L. Stephenson enters the game for K. Walker,74,73
329,4,10:07.0,N. Mirotić makes 3-pt jump shot from 25 ft (assist by J. Noah),,77,73
330,4,9:43.0,,B. Roberts makes 3-pt jump shot from 22 ft (assist by L. Stephenson),77,76
331,4,9:28.0,Turnover by J. Noah (bad pass; steal by M. Williams),,77,76
332,4,9:18.0,,M. Williams makes 2-pt layup from 2 ft (assist by B. Roberts),77,78
333,4,9:18.0,Chicago full timeout,,77,78
334,4,9:18.0,J. Butler enters the game for M. Dunleavy,,77,78
335,4,8:54.0,J. Butler makes 2-pt jump shot from 19 ft,,79,78
336,4,8:33.0,,P. Hairston misses 3-pt jump shot from 25 ft,79,78
337,4,8:31.0,Defensive rebound by A. Brooks,,79,78
338,4,8:28.0,,Violation by L. Stephenson (def goaltending),79,78
339,4,8:28.0,N. Mirotić makes 2-pt layup from 1 ft,,81,78
340,4,8:28.0,Shooting foul by P. Hairston (drawn by N. Mirotić),,81,78
341,4,8:28.0,N. Mirotić makes free throw 1 of 1,,82,78
342,4,8:13.0,,L. Stephenson misses 2-pt jump shot from 11 ft,82,78
343,4,8:11.0,Defensive rebound by N. Mirotić,,82,78
344,4,8:04.0,J. Noah misses 2-pt jump shot from 18 ft,,82,78
345,4,7:57.0,,Defensive rebound by M. Williams,82,78
346,4,7:47.0,,P. Hairston misses 3-pt jump shot from 26 ft,82,78
347,4,7:46.0,Defensive rebound by K. Hinrich,,82,78
348,4,7:32.0,K. Hinrich misses 3-pt jump shot from 23 ft,,82,78
349,4,7:31.0,,Defensive rebound by M. Williams,82,78
350,4,7:22.0,,B. Roberts misses 2-pt jump shot from 11 ft,82,78
351,4,7:21.0,Defensive rebound by J. Noah,,82,78
352,4,7:13.0,A. Brooks makes 3-pt jump shot from 26 ft (assist by J. Noah),,85,78
353,4,7:13.0,,Charlotte full timeout,85,78
354,4,7:08.0,,G. Henderson enters the game for B. Biyombo,85,78
355,4,7:08.0,,A. Jefferson enters the game for P. Hairston,85,78
356,4,6:58.0,,Personal foul by A. Brooks (drawn by B. Roberts),85,78
357,4,6:50.0,,G. Henderson misses 2-pt layup from 2 ft,85,78
358,4,6:48.0,,Offensive rebound by G. Henderson,85,78
359,4,6:45.0,,A. Jefferson misses 2-pt jump shot from 15 ft,85,78
360,4,6:45.0,Defensive rebound by Team,,85,78
361,4,6:45.0,,Loose ball foul by M. Williams (drawn by N. Mirotić),85,78
362,4,6:45.0,,K. Walker enters the game for B. Roberts,85,78
363,4,6:33.0,A. Brooks misses 2-pt jump shot from 13 ft,,85,78
364,4,6:32.0,,Defensive rebound by L. Stephenson,85,78
365,4,6:15.0,,Shooting foul by N. Mirotić (drawn by L. Stephenson),85,78
366,4,6:15.0,,L. Stephenson makes free throw 1 of 2,85,79
367,4,6:15.0,,C. Zeller enters the game for M. Williams,85,79
368,4,6:15.0,P. Gasol enters the game for J. Noah,,85,79
369,4,6:15.0,D. Rose enters the game for A. Brooks,,85,79
370,4,6:15.0,,L. Stephenson makes free throw 2 of 2,85,80
371,4,6:03.0,J. Butler makes 2-pt layup from 1 ft (assist by D. Rose),,87,80
372,4,5:44.0,,A. Jefferson makes 2-pt layup from 1 ft,87,82
373,4,5:26.0,D. Rose misses 3-pt jump shot from 26 ft,,87,82
374,4,5:25.0,,Defensive rebound by L. Stephenson,87,82
375,4,5:18.0,,L. Stephenson misses 2-pt layup from 1 ft,87,82
376,4,5:17.0,Defensive rebound by N. Mirotić,,87,82
377,4,5:03.0,N. Mirotić makes 3-pt jump shot from 22 ft (assist by P. Gasol),,90,82
378,4,4:51.0,,K. Walker misses 2-pt jump shot from 8 ft,90,82
379,4,4:50.0,Defensive rebound by P. Gasol,,90,82
380,4,4:34.0,P. Gasol makes 2-pt jump shot from 18 ft (assist by K. Hinrich),,92,82
381,4,4:34.0,,Charlotte full timeout,92,82
382,4,4:24.0,,A. Jefferson makes 2-pt layup from 1 ft (assist by L. Stephenson),92,84
383,4,4:24.0,,Shooting foul by P. Gasol (drawn by A. Jefferson),92,84
384,4,4:24.0,,A. Jefferson makes free throw 1 of 1,92,85
385,4,4:11.0,Offensive foul by J. Butler (drawn by G. Henderson),,92,85
