,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,MINNESOTA_ACTION,SAN ANTONIO_SCORE,MINNESOTA_SCORE
62,1,3:54.0,M. Ginóbili misses 2-pt layup from 1 ft,,20,16
63,1,3:53.0,Offensive rebound by M. Belinelli,,20,16
64,1,3:53.0,M. Belinelli makes 2-pt tip-in at rim,,22,16
65,1,3:38.0,,A. Bennett makes 2-pt jump shot from 20 ft (assist by M. Williams),22,18
66,1,3:37.0,San Antonio full timeout,,22,18
67,1,3:37.0,,C. Budinger enters the game for G. Dieng,22,18
68,1,3:37.0,,R. Hummel enters the game for C. Brewer,22,18
69,1,3:22.0,M. Ginóbili misses 2-pt jump shot from 19 ft,,22,18
70,1,3:21.0,,Defensive rebound by R. Hummel,22,18
71,1,3:15.0,,Turnover by M. Williams (bad pass; steal by M. Ginóbili),22,18
72,1,3:07.0,T. Parker makes 2-pt layup at rim,,24,18
73,1,2:50.0,,Shooting foul by A. Baynes (drawn by A. Wiggins),24,18
74,1,2:50.0,,A. Wiggins makes free throw 1 of 2,24,19
75,1,2:50.0,C. Joseph enters the game for T. Parker,,24,19
76,1,2:50.0,,A. Wiggins makes free throw 2 of 2,24,20
77,1,2:34.0,C. Joseph misses 2-pt jump shot from 19 ft,,24,20
78,1,2:33.0,,Defensive rebound by M. Williams,24,20
79,1,2:28.0,,M. Williams misses 2-pt layup from 2 ft,24,20
80,1,2:27.0,,Offensive rebound by A. Bennett,24,20
81,1,2:27.0,,A. Bennett makes 2-pt tip-in at rim,24,22
82,1,2:20.0,Shooting foul by R. Hummel (drawn by B. Diaw),,24,22
83,1,2:20.0,B. Diaw makes free throw 1 of 2,,25,22
84,1,2:20.0,B. Diaw makes free throw 2 of 2,,26,22
85,1,2:03.0,,Shooting foul by A. Baynes (drawn by R. Hummel),26,22
86,1,2:03.0,,R. Hummel misses free throw 1 of 2,26,22
87,1,2:03.0,,Offensive rebound by Team,26,22
88,1,2:03.0,A. Daye enters the game for B. Diaw,,26,22
89,1,2:03.0,,R. Hummel misses free throw 2 of 2,26,22
90,1,2:03.0,Defensive rebound by A. Daye,,26,22
91,1,1:43.0,A. Daye misses 2-pt jump shot from 10 ft,,26,22
92,1,1:42.0,,Defensive rebound by C. Budinger,26,22
93,1,1:34.0,,A. Bennett makes 2-pt jump shot from 17 ft (assist by M. Williams),26,24
94,1,1:17.0,Turnover by M. Belinelli (bad pass; steal by A. Bennett),,26,24
95,1,1:17.0,,Personal foul by M. Ginóbili (drawn by A. Wiggins),26,24
96,1,1:02.0,,M. Williams makes 2-pt jump shot from 19 ft,26,26
97,1,0:51.0,M. Ginóbili makes 3-pt jump shot from 23 ft (assist by C. Joseph),,29,26
98,1,0:40.0,,M. Williams misses 3-pt jump shot from 23 ft,29,26
99,1,0:39.0,Defensive rebound by M. Belinelli,,29,26
100,1,0:28.0,A. Daye misses 2-pt jump shot from 21 ft,,29,26
101,1,0:27.0,,Defensive rebound by C. Budinger,29,26
102,1,0:07.0,,C. Budinger misses 2-pt jump shot from 18 ft,29,26
103,1,0:05.0,Defensive rebound by A. Daye,,29,26
104,1,0:00.0,Turnover by C. Joseph (lost ball; steal by A. Wiggins),,29,26
105,2,11:50.0,,Personal block foul by A. Daye (drawn by M. Williams),29,26
106,2,11:44.0,,M. Williams makes 2-pt jump shot from 19 ft (assist by A. Bennett),29,28
107,2,11:30.0,M. Ginóbili misses 2-pt jump shot from 20 ft,,29,28
108,2,11:27.0,,Defensive rebound by C. Budinger,29,28
109,2,11:27.0,,Personal foul by C. Joseph (drawn by C. Budinger),29,28
110,2,11:27.0,,C. Brewer enters the game for A. Wiggins,29,28
111,2,11:11.0,,A. Bennett misses 2-pt jump shot from 12 ft,29,28
112,2,11:09.0,,Offensive rebound by R. Hummel,29,28
113,2,11:09.0,,R. Hummel makes 2-pt tip-in at rim,29,30
114,2,10:57.0,Shooting foul by R. Hummel (drawn by M. Ginóbili),,29,30
115,2,10:57.0,M. Ginóbili makes free throw 1 of 2,,30,30
116,2,10:57.0,,Z. LaVine enters the game for M. Williams,30,30
117,2,10:57.0,,S. Muhammad enters the game for R. Hummel,30,30
118,2,10:57.0,M. Ginóbili makes free throw 2 of 2,,31,30
119,2,10:42.0,,C. Budinger misses 2-pt jump shot from 5 ft,31,30
120,2,10:41.0,Defensive rebound by A. Daye,,31,30
121,2,10:25.0,A. Daye makes 2-pt jump shot from 20 ft (assist by M. Ginóbili),,33,30
122,2,10:09.0,,Z. LaVine misses 2-pt jump shot from 8 ft,33,30
123,2,10:07.0,Defensive rebound by C. Joseph,,33,30
124,2,10:02.0,D. Green makes 2-pt layup at rim (assist by C. Joseph),,35,30
125,2,10:02.0,,Minnesota full timeout,35,30
126,2,10:02.0,,G. Dieng enters the game for A. Bennett,35,30
127,2,10:02.0,T. Duncan enters the game for A. Baynes,,35,30
128,2,10:02.0,K. Leonard enters the game for M. Ginóbili,,35,30
129,2,9:44.0,,C. Budinger makes 2-pt jump shot from 14 ft (assist by G. Dieng),35,32
130,2,9:32.0,Personal foul by C. Brewer (drawn by K. Leonard),,35,32
131,2,9:23.0,Turnover by K. Leonard (bad pass; steal by C. Budinger),,35,32
132,2,9:11.0,,G. Dieng misses 2-pt jump shot from 17 ft,35,32
133,2,9:10.0,Defensive rebound by A. Daye,,35,32
134,2,9:05.0,San Antonio full timeout,,35,32
135,2,9:05.0,T. Parker enters the game for C. Joseph,,35,32
136,2,8:58.0,K. Leonard makes 2-pt jump shot from 6 ft (assist by A. Daye),,37,32
137,2,8:42.0,,Turnover by S. Muhammad (lost ball),37,32
138,2,8:25.0,Personal foul by G. Dieng (drawn by T. Duncan),,37,32
139,2,8:17.0,T. Parker makes 2-pt layup from 1 ft,,39,32
140,2,7:58.0,,S. Muhammad misses 2-pt jump shot from 7 ft,39,32
141,2,7:57.0,,Offensive rebound by G. Dieng,39,32
142,2,7:56.0,,G. Dieng makes 2-pt layup at rim,39,34
143,2,7:42.0,T. Parker makes 2-pt jump shot from 20 ft,,41,34
144,2,7:23.0,,C. Budinger makes 3-pt jump shot from 24 ft (assist by Z. LaVine),41,37
145,2,7:04.0,Turnover by A. Daye (offensive foul),,41,37
146,2,7:04.0,Offensive foul by A. Daye (drawn by Z. LaVine),,41,37
147,2,7:04.0,B. Diaw enters the game for A. Daye,,41,37
148,2,6:54.0,,S. Muhammad misses 2-pt jump shot from 20 ft,41,37
149,2,6:52.0,Defensive rebound by D. Green,,41,37
150,2,6:42.0,B. Diaw misses 2-pt hook shot from 5 ft,,41,37
151,2,6:41.0,Offensive rebound by B. Diaw,,41,37
152,2,6:29.0,D. Green makes 3-pt jump shot from 23 ft (assist by T. Parker),,44,37
153,2,6:14.0,,C. Brewer misses 2-pt jump shot from 7 ft (block by T. Duncan),44,37
154,2,6:12.0,Defensive rebound by T. Duncan,,44,37
155,2,6:07.0,D. Green makes 3-pt jump shot from 25 ft,,47,37
156,2,6:07.0,,Minnesota full timeout,47,37
157,2,6:07.0,,A. Wiggins enters the game for C. Budinger,47,37
158,2,6:07.0,M. Ginóbili enters the game for D. Green,,47,37
159,2,6:07.0,,M. Williams enters the game for Z. LaVine,47,37
160,2,5:44.0,,M. Williams misses 2-pt jump shot from 19 ft,47,37
161,2,5:43.0,Defensive rebound by B. Diaw,,47,37
162,2,5:33.0,T. Parker misses 2-pt jump shot from 11 ft,,47,37
163,2,5:32.0,,Defensive rebound by A. Wiggins,47,37
164,2,5:19.0,,S. Muhammad misses 2-pt jump shot from 7 ft,47,37
165,2,5:18.0,Defensive rebound by T. Duncan,,47,37
166,2,5:07.0,K. Leonard makes 2-pt jump shot from 6 ft,,49,37
167,2,4:42.0,,G. Dieng misses 2-pt layup from 1 ft (block by T. Duncan),49,37
168,2,4:41.0,,Offensive rebound by G. Dieng,49,37
169,2,4:40.0,,Turnover by G. Dieng (lost ball),49,37
170,2,4:40.0,,A. Bennett enters the game for S. Muhammad,49,37
171,2,4:30.0,Personal foul by G. Dieng (drawn by T. Duncan),,49,37
172,2,4:30.0,Personal foul by C. Brewer (drawn by T. Duncan),,49,37
173,2,4:30.0,T. Duncan makes free throw 1 of 2,,50,37
174,2,4:30.0,T. Duncan makes free throw 2 of 2,,51,37
175,2,4:08.0,,A. Bennett misses 2-pt jump shot from 3 ft (block by T. Duncan),51,37
176,2,4:06.0,Defensive rebound by B. Diaw,,51,37
177,2,3:59.0,T. Parker makes 3-pt jump shot from 22 ft (assist by M. Ginóbili),,54,37
178,2,3:41.0,,M. Williams makes 3-pt jump shot from 24 ft,54,40
179,2,3:24.0,C. Joseph enters the game for T. Parker,,54,40
180,2,3:24.0,Turnover by T. Duncan (lost ball; steal by G. Dieng),,54,40
181,2,3:12.0,,Shooting foul by T. Duncan (drawn by G. Dieng),54,40
182,2,3:12.0,,G. Dieng makes free throw 1 of 2,54,41
183,2,3:12.0,San Antonio full timeout,,54,41
184,2,3:12.0,,G. Dieng misses free throw 2 of 2,54,41
185,2,3:12.0,Defensive rebound by C. Joseph,,54,41
186,2,2:57.0,T. Duncan makes 2-pt layup from 1 ft (assist by C. Joseph),,56,41
187,2,2:37.0,,C. Brewer misses 2-pt jump shot from 19 ft,56,41
188,2,2:36.0,,Offensive rebound by G. Dieng,56,41
189,2,2:33.0,,G. Dieng makes 2-pt layup from 1 ft,56,43
190,2,2:17.0,M. Ginóbili misses 3-pt jump shot from 24 ft,,56,43
191,2,2:15.0,,Defensive rebound by A. Wiggins,56,43
192,2,2:10.0,,Shooting foul by C. Joseph (drawn by M. Williams),56,43
193,2,2:10.0,,M. Williams misses free throw 1 of 2,56,43
194,2,2:10.0,,Offensive rebound by Team,56,43
195,2,2:10.0,D. Green enters the game for M. Ginóbili,,56,43
196,2,2:10.0,T. Parker enters the game for C. Joseph,,56,43
197,2,2:10.0,,M. Williams makes free throw 2 of 2,56,44
198,2,1:52.0,K. Leonard misses 2-pt jump shot from 17 ft,,56,44
199,2,1:51.0,,Defensive rebound by G. Dieng,56,44
200,2,1:37.0,,Personal foul by K. Leonard (drawn by G. Dieng),56,44
201,2,1:37.0,,G. Dieng makes free throw 1 of 2,56,45
202,2,1:37.0,,G. Dieng makes free throw 2 of 2,56,46
203,2,1:20.0,K. Leonard misses 2-pt layup from 1 ft (block by G. Dieng),,56,46
204,2,1:18.0,Offensive rebound by K. Leonard,,56,46
205,2,1:11.0,Turnover by K. Leonard (bad pass; steal by A. Wiggins),,56,46
206,2,1:06.0,,A. Bennett makes 2-pt layup from 1 ft (assist by C. Brewer),56,48
207,2,0:44.0,T. Parker makes 3-pt jump shot from 23 ft (assist by D. Green),,59,48
208,2,0:34.0,,M. Williams misses 2-pt jump shot from 18 ft,59,48
209,2,0:33.0,Defensive rebound by B. Diaw,,59,48
210,2,0:12.0,T. Parker misses 2-pt jump shot from 17 ft,,59,48
211,2,0:10.0,,Defensive rebound by C. Brewer,59,48
212,2,0:00.0,,G. Dieng misses 2-pt jump shot from 4 ft,59,48
213,2,0:00.0,,Offensive rebound by Team,59,48
214,3,11:36.0,,S. Muhammad misses 2-pt jump shot from 5 ft,59,48
215,3,11:34.0,Defensive rebound by B. Diaw,,59,48
216,3,11:15.0,T. Duncan makes 2-pt layup at rim (assist by T. Parker),,61,48
217,3,10:55.0,,A. Wiggins misses 2-pt jump shot from 12 ft (block by T. Duncan),61,48
218,3,10:54.0,,Offensive rebound by Team,61,48
219,3,10:51.0,,C. Brewer misses 2-pt jump shot from 17 ft,61,48
220,3,10:50.0,Defensive rebound by T. Duncan,,61,48
221,3,10:37.0,K. Leonard makes 2-pt jump shot from 16 ft,,63,48
222,3,10:15.0,,S. Muhammad makes 2-pt jump shot from 6 ft,63,50
223,3,10:00.0,K. Leonard misses 2-pt jump shot from 19 ft,,63,50
224,3,9:58.0,Offensive rebound by T. Duncan,,63,50
225,3,9:43.0,K. Leonard misses 3-pt jump shot from 22 ft,,63,50
226,3,9:42.0,Offensive rebound by T. Duncan,,63,50
227,3,9:30.0,D. Green makes 2-pt jump shot from 9 ft,,65,50
228,3,9:08.0,,G. Dieng misses 2-pt hook shot from 12 ft,65,50
229,3,9:07.0,Defensive rebound by T. Duncan,,65,50
230,3,9:02.0,T. Parker makes 2-pt layup from 1 ft,,67,50
231,3,9:01.0,,Minnesota full timeout,67,50
232,3,8:45.0,,A. Wiggins misses 2-pt jump shot from 16 ft,67,50
233,3,8:44.0,Defensive rebound by D. Green,,67,50
234,3,8:36.0,K. Leonard makes 3-pt jump shot from 22 ft (assist by T. Parker),,70,50
235,3,8:15.0,,C. Brewer misses 2-pt layup from 2 ft (block by D. Green),70,50
236,3,8:14.0,,Offensive rebound by Team,70,50
237,3,8:11.0,,M. Williams misses 3-pt jump shot from 25 ft,70,50
238,3,8:10.0,Defensive rebound by B. Diaw,,70,50
239,3,8:02.0,D. Green misses 3-pt jump shot from 22 ft,,70,50
240,3,8:01.0,Offensive rebound by K. Leonard,,70,50
241,3,8:00.0,Personal foul by S. Muhammad (drawn by K. Leonard),,70,50
242,3,7:48.0,T. Parker misses 2-pt jump shot from 18 ft,,70,50
243,3,7:46.0,Offensive rebound by T. Duncan,,70,50
244,3,7:39.0,Turnover by K. Leonard (offensive foul),,70,50
245,3,7:39.0,,Offensive charge foul by K. Leonard (drawn by C. Brewer),70,50
246,3,7:19.0,,A. Wiggins misses 3-pt jump shot from 24 ft,70,50
247,3,7:17.0,Defensive rebound by T. Duncan,,70,50
248,3,7:13.0,Shooting foul by A. Wiggins (drawn by K. Leonard),,70,50
249,3,7:13.0,K. Leonard makes free throw 1 of 2,,71,50
250,3,7:13.0,A. Daye enters the game for B. Diaw,,71,50
251,3,7:13.0,M. Belinelli enters the game for D. Green,,71,50
252,3,7:13.0,K. Leonard makes free throw 2 of 2,,72,50
253,3,7:00.0,,A. Wiggins makes 2-pt layup at rim,72,52
254,3,7:00.0,,Shooting foul by K. Leonard (drawn by A. Wiggins),72,52
255,3,7:00.0,,A. Bennett enters the game for S. Muhammad,72,52
256,3,7:00.0,,A. Wiggins makes free throw 1 of 1,72,53
257,3,6:49.0,Turnover by T. Duncan (bad pass),,72,53
258,3,6:35.0,,A. Wiggins makes 2-pt jump shot from 15 ft,72,55
259,3,6:13.0,Shooting foul by A. Wiggins (drawn by T. Duncan),,72,55
260,3,6:13.0,T. Duncan makes 2-pt layup from 2 ft (assist by T. Parker),,74,55
261,3,6:13.0,T. Duncan makes free throw 1 of 1,,75,55
262,3,6:05.0,,A. Wiggins makes 2-pt jump shot from 14 ft (assist by M. Williams),75,57
263,3,5:45.0,T. Parker makes 2-pt layup at rim,,77,57
264,3,5:45.0,Shooting foul by A. Bennett (drawn by T. Parker),,77,57
265,3,5:45.0,A. Baynes enters the game for T. Duncan,,77,57
266,3,5:45.0,T. Parker makes free throw 1 of 1,,78,57
267,3,5:37.0,,Personal foul by M. Belinelli (drawn by A. Wiggins),78,57
268,3,5:37.0,M. Ginóbili enters the game for T. Parker,,78,57
269,3,5:27.0,,A. Wiggins makes 2-pt jump shot from 17 ft,78,59
270,3,5:14.0,M. Belinelli makes 2-pt jump shot from 18 ft (assist by M. Ginóbili),,80,59
271,3,5:14.0,Shooting foul by M. Williams (drawn by M. Belinelli),,80,59
272,3,5:14.0,M. Belinelli makes free throw 1 of 1,,81,59
273,3,5:03.0,,Turnover by A. Wiggins (bad pass; steal by K. Leonard),81,59
274,3,5:02.0,Personal foul by C. Brewer (drawn by K. Leonard),,81,59
275,3,5:02.0,K. Leonard misses free throw 1 of 2,,81,59
276,3,5:02.0,Offensive rebound by Team,,81,59
277,3,5:02.0,K. Leonard makes free throw 2 of 2,,82,59
278,3,4:49.0,,M. Williams misses 2-pt jump shot from 20 ft,82,59
279,3,4:48.0,Defensive rebound by A. Daye,,82,59
280,3,4:37.0,K. Leonard misses 2-pt jump shot from 18 ft,,82,59
281,3,4:36.0,,Defensive rebound by C. Brewer,82,59
282,3,4:30.0,,Shooting foul by A. Daye (drawn by C. Brewer),82,59
283,3,4:30.0,,C. Brewer misses free throw 1 of 2,82,59
284,3,4:30.0,,Offensive rebound by Team,82,59
285,3,4:30.0,D. Green enters the game for K. Leonard,,82,59
286,3,4:30.0,,C. Brewer makes free throw 2 of 2,82,60
287,3,4:17.0,A. Daye misses 3-pt jump shot from 23 ft,,82,60
288,3,4:16.0,,Defensive rebound by A. Wiggins,82,60
289,3,4:09.0,,M. Williams misses 2-pt layup from 2 ft,82,60
290,3,4:08.0,Defensive rebound by A. Baynes,,82,60
291,3,4:07.0,Turnover by A. Baynes (lost ball; steal by C. Brewer),,82,60
292,3,4:03.0,,A. Wiggins misses 2-pt jump shot from 7 ft,82,60
293,3,4:02.0,Defensive rebound by A. Daye,,82,60
294,3,3:53.0,A. Daye misses 3-pt jump shot from 23 ft,,82,60
295,3,3:52.0,,Defensive rebound by G. Dieng,82,60
296,3,3:37.0,,A. Wiggins misses 2-pt layup at rim (block by D. Green),82,60
297,3,3:36.0,Defensive rebound by A. Baynes,,82,60
298,3,3:25.0,A. Baynes misses 2-pt layup from 2 ft (block by G. Dieng),,82,60
299,3,3:25.0,Offensive rebound by Team,,82,60
300,3,3:25.0,,C. Budinger enters the game for A. Wiggins,82,60
301,3,3:25.0,Turnover by A. Baynes (lost ball; steal by A. Bennett),,82,60
302,3,3:17.0,,C. Brewer misses 2-pt layup from 1 ft,82,60
303,3,3:16.0,Defensive rebound by A. Daye,,82,60
304,3,3:03.0,M. Ginóbili misses 2-pt jump shot from 4 ft,,82,60
305,3,3:02.0,,Defensive rebound by C. Budinger,82,60
306,3,2:56.0,,Turnover by G. Dieng (bad pass),82,60
307,3,2:56.0,San Antonio full timeout,,82,60
308,3,2:56.0,,Z. LaVine enters the game for C. Brewer,82,60
309,3,2:42.0,D. Green misses 3-pt jump shot from 23 ft,,82,60
310,3,2:41.0,,Defensive rebound by G. Dieng,82,60
311,3,2:22.0,,Z. LaVine misses 3-pt jump shot from 25 ft,82,60
312,3,2:21.0,Defensive rebound by A. Baynes,,82,60
313,3,2:10.0,D. Green makes 3-pt jump shot from 23 ft (assist by A. Daye),,85,60
314,3,1:47.0,,C. Budinger misses 3-pt jump shot from 24 ft,85,60
315,3,1:45.0,,Offensive rebound by G. Dieng,85,60
316,3,1:41.0,,A. Bennett misses 2-pt layup from 1 ft,85,60
317,3,1:39.0,Defensive rebound by A. Daye,,85,60
318,3,1:37.0,Personal foul by M. Williams (drawn by D. Green),,85,60
319,3,1:37.0,D. Green makes free throw 1 of 2,,86,60
320,3,1:37.0,T. Parker enters the game for M. Belinelli,,86,60
321,3,1:37.0,D. Green makes free throw 2 of 2,,87,60
322,3,1:22.0,,Turnover by Z. LaVine (bad pass; steal by A. Baynes),87,60
323,3,1:15.0,Personal foul by M. Williams (drawn by A. Daye),,87,60
324,3,1:15.0,A. Daye makes free throw 1 of 2,,88,60
325,3,1:15.0,,C. Brewer enters the game for M. Williams,88,60
326,3,1:15.0,A. Daye makes free throw 2 of 2,,89,60
327,3,1:05.0,,Turnover by Z. LaVine (lost ball),89,60
328,3,0:50.0,A. Baynes makes 2-pt layup from 1 ft (assist by M. Ginóbili),,91,60
329,3,0:35.0,,Z. LaVine misses 2-pt jump shot from 20 ft,91,60
330,3,0:33.0,Defensive rebound by A. Daye,,91,60
331,3,0:14.0,A. Daye misses 2-pt jump shot from 15 ft,,91,60
332,3,0:13.0,,Defensive rebound by C. Budinger,91,60
333,3,0:07.0,,A. Bennett makes 2-pt dunk at rim (assist by C. Brewer),91,62
334,3,0:04.0,Turnover by M. Ginóbili (lost ball; steal by C. Brewer),,91,62
335,3,0:00.0,,Z. LaVine misses 3-pt jump shot from 36 ft,91,62
336,3,0:00.0,,Offensive rebound by Team,91,62
337,4,11:39.0,D. Green misses 2-pt layup from 1 ft,,91,62
338,4,11:38.0,Offensive rebound by J. Ayres,,91,62
339,4,11:36.0,J. Ayres misses 2-pt jump shot from 4 ft,,91,62
340,4,11:35.0,,Defensive rebound by A. Bennett,91,62
341,4,11:32.0,,C. Brewer makes 2-pt jump shot from 20 ft (assist by Z. LaVine),91,64
342,4,11:32.0,,Shooting foul by A. Daye (drawn by C. Brewer),91,64
343,4,11:32.0,,C. Brewer makes free throw 1 of 1,91,65
344,4,11:19.0,Turnover by B. Diaw (bad pass; steal by Z. LaVine),,91,65
345,4,11:15.0,,Z. LaVine misses 2-pt layup at rim (block by K. Anderson),91,65
346,4,11:13.0,,Offensive rebound by C. Brewer,91,65
347,4,11:01.0,,A. Bennett misses 2-pt jump shot from 20 ft,91,65
348,4,11:00.0,Defensive rebound by A. Daye,,91,65
349,4,10:36.0,B. Diaw makes 2-pt jump shot from 20 ft (assist by D. Green),,93,65
350,4,10:20.0,,A. Bennett makes 2-pt dunk at rim (assist by C. Brewer),93,67
351,4,9:58.0,B. Diaw misses 2-pt jump shot from 17 ft,,93,67
352,4,9:57.0,,Defensive rebound by Z. LaVine,93,67
353,4,9:53.0,,Personal foul by K. Anderson (drawn by C. Brewer),93,67
354,4,9:53.0,,A. Wiggins enters the game for C. Brewer,93,67
355,4,9:46.0,,A. Wiggins misses 2-pt jump shot from 14 ft,93,67
356,4,9:45.0,Defensive rebound by K. Anderson,,93,67
357,4,9:40.0,,Offensive charge foul by B. Diaw (drawn by R. Hummel),93,67
358,4,9:40.0,Turnover by B. Diaw (offensive foul),,93,67
359,4,9:22.0,,Shooting foul by J. Ayres (drawn by A. Bennett),93,67
360,4,9:22.0,,A. Bennett makes free throw 1 of 2,93,68
361,4,9:22.0,,A. Bennett misses free throw 2 of 2,93,68
362,4,9:22.0,Defensive rebound by J. Ayres,,93,68
363,4,9:15.0,San Antonio full timeout,,93,68
364,4,9:04.0,B. Diaw makes 2-pt layup from 1 ft,,95,68
365,4,8:46.0,,A. Bennett makes 2-pt dunk at rim (assist by A. Wiggins),95,70
366,4,8:27.0,A. Daye misses 3-pt jump shot from 24 ft,,95,70
367,4,8:26.0,,Defensive rebound by Z. LaVine,95,70
368,4,8:20.0,,Z. LaVine makes 2-pt jump shot from 19 ft,95,72
369,4,8:10.0,Personal foul by A. Bennett (drawn by J. Ayres),,95,72
370,4,7:59.0,A. Daye makes 3-pt jump shot from 22 ft (assist by B. Diaw),,98,72
371,4,7:47.0,,Turnover by Z. LaVine (bad pass; steal by D. Green),98,72
372,4,7:39.0,A. Daye makes 3-pt jump shot from 24 ft (assist by J. Ayres),,101,72
373,4,7:38.0,,Minnesota full timeout,101,72
374,4,7:38.0,A. Baynes enters the game for B. Diaw,,101,72
375,4,7:27.0,,Shooting foul by J. Ayres (drawn by R. Hummel),101,72
376,4,7:27.0,,R. Hummel makes free throw 1 of 2,101,73
377,4,7:27.0,,R. Hummel makes free throw 2 of 2,101,74
378,4,7:07.0,Turnover by J. Ayres (bad pass; steal by A. Bennett),,101,74
379,4,7:03.0,,C. Budinger misses 2-pt layup from 1 ft (block by J. Ayres),101,74
380,4,7:02.0,,Offensive rebound by Team,101,74
381,4,6:57.0,,A. Bennett makes 2-pt jump shot from 16 ft (assist by C. Budinger),101,76
382,4,6:31.0,K. Anderson misses 2-pt jump shot from 14 ft,,101,76
