,QUARTER,TIME_REMAINING,BOSTON_ACTION,ORLANDO_ACTION,BOSTON_SCORE,ORLANDO_SCORE
388,4,5:37.0,Violation by J. Crowder (kicked ball),,80,78
389,4,5:37.0,,Orlando full timeout,80,78
390,4,5:28.0,,E. Payton misses 2-pt jump shot from 9 ft,80,78
391,4,5:26.0,Defensive rebound by J. Crowder,,80,78
392,4,5:09.0,B. Bass makes 2-pt layup from 1 ft (assist by E. Turner),,82,78
393,4,4:44.0,,E. Payton makes 2-pt jump shot from 16 ft,82,80
394,4,4:23.0,Turnover by B. Bass (traveling),,82,80
395,4,4:06.0,,Turnover by T. Harris (lost ball; steal by M. Smart),82,80
396,4,4:03.0,I. Thomas enters the game for J. Jerebko,,82,80
397,4,3:52.0,I. Thomas misses 2-pt layup from 2 ft,,82,80
398,4,3:50.0,Offensive rebound by B. Bass,,82,80
399,4,3:50.0,B. Bass makes 2-pt tip-in from 1 ft,,84,80
400,4,3:32.0,,M. Harkless makes 3-pt jump shot from 24 ft (assist by E. Payton),84,83
401,4,3:14.0,J. Crowder misses 3-pt jump shot from 25 ft,,84,83
402,4,3:13.0,,Defensive rebound by D. Dedmon,84,83
403,4,3:06.0,,Shooting foul by I. Thomas (drawn by E. Payton),84,83
404,4,3:06.0,,E. Payton makes free throw 1 of 2,84,84
405,4,3:06.0,,A. Gordon enters the game for D. Dedmon,84,84
406,4,3:06.0,,E. Payton makes free throw 2 of 2,84,85
407,4,2:45.0,Turnover by I. Thomas (lost ball),,84,85
408,4,2:45.0,Boston full timeout,,84,85
409,4,2:32.0,,T. Harris makes 3-pt jump shot from 26 ft (assist by E. Payton),84,88
410,4,2:17.0,Turnover by M. Smart (bad pass; steal by M. Harkless),,84,88
411,4,2:14.0,,M. Harkless makes 2-pt dunk at rim,84,90
412,4,2:14.0,Boston full timeout,,84,90
413,4,2:14.0,L. Datome enters the game for J. Crowder,,84,90
414,4,2:14.0,J. Jerebko enters the game for E. Turner,,84,90
415,4,2:00.0,I. Thomas misses 3-pt jump shot from 26 ft,,84,90
416,4,1:59.0,,Defensive rebound by M. Harkless,84,90
417,4,1:34.0,,V. Oladipo makes 2-pt layup from 2 ft,84,92
418,4,1:24.0,L. Datome makes 2-pt jump shot from 12 ft,,86,92
419,4,1:02.0,,T. Harris makes 2-pt layup from 2 ft (assist by V. Oladipo),86,94
420,4,0:54.0,M. Smart misses 2-pt jump shot from 19 ft,,86,94
421,4,0:53.0,,Defensive rebound by M. Harkless,86,94
422,4,0:51.0,,Turnover by M. Harkless (bad pass),86,94
423,4,0:51.0,,Loose ball foul by V. Oladipo (drawn by I. Thomas),86,94
424,4,0:51.0,I. Thomas makes free throw 1 of 2,,87,94
425,4,0:51.0,,D. Dedmon enters the game for A. Gordon,87,94
426,4,0:51.0,,C. Frye enters the game for M. Harkless,87,94
427,4,0:51.0,J. Crowder enters the game for L. Datome,,87,94
428,4,0:51.0,I. Thomas misses free throw 2 of 2,,87,94
429,4,0:51.0,,Defensive rebound by V. Oladipo,87,94
430,4,0:50.0,,Orlando full timeout,87,94
431,4,0:50.0,E. Turner enters the game for I. Thomas,,87,94
432,4,0:50.0,,A. Gordon enters the game for C. Frye,87,94
433,4,0:50.0,,M. Harkless enters the game for D. Dedmon,87,94
434,4,0:50.0,,Turnover by E. Payton (bad pass; steal by M. Smart),87,94
435,4,0:46.0,J. Crowder misses 2-pt dunk at rim (block by A. Gordon),,87,94
436,4,0:44.0,,Defensive rebound by M. Harkless,87,94
437,4,0:43.0,,Personal foul by M. Smart (drawn by V. Oladipo),87,94
438,4,0:43.0,,V. Oladipo makes free throw 1 of 2,87,95
439,4,0:43.0,,V. Oladipo makes free throw 2 of 2,87,96
440,4,0:43.0,Boston full timeout,,87,96
441,4,0:43.0,I. Thomas enters the game for J. Crowder,,87,96
442,4,0:36.0,B. Bass makes 3-pt jump shot from 23 ft (assist by I. Thomas),,90,96
443,4,0:35.0,,Orlando full timeout,90,96
444,4,0:35.0,J. Crowder enters the game for I. Thomas,,90,96
445,4,0:35.0,,C. Frye enters the game for A. Gordon,90,96
446,4,0:32.0,,M. Harkless makes 2-pt dunk at rim,90,98
447,4,0:28.0,Turnover by M. Smart (offensive foul),,90,98
448,4,0:28.0,M. Smart ejected from game,,90,98
449,4,0:28.0,,E. Payton makes flagrant free throw 1 of 2,90,99
450,4,0:28.0,I. Thomas enters the game for M. Smart,,90,99
451,4,0:28.0,,E. Payton makes flagrant free throw 2 of 2,90,100
452,4,0:26.0,,Turnover by E. Payton (bad pass),90,100
453,4,0:26.0,,Loose ball foul by E. Payton (drawn by J. Crowder),90,100
454,4,0:26.0,J. Crowder makes free throw 1 of 2,,91,100
455,4,0:26.0,,D. Dedmon enters the game for E. Payton,91,100
456,4,0:26.0,J. Crowder makes free throw 2 of 2,,92,100
457,4,0:26.0,,Orlando full timeout,92,100
458,4,0:26.0,,E. Payton enters the game for D. Dedmon,92,100
459,4,0:26.0,,Personal foul by J. Crowder (drawn by C. Frye),92,100
460,4,0:26.0,,C. Frye makes free throw 1 of 2,92,101
461,4,0:26.0,,C. Frye misses free throw 2 of 2,92,101
462,4,0:25.0,Defensive rebound by B. Bass,,92,101
463,4,0:18.0,E. Turner makes 3-pt jump shot from 23 ft (assist by J. Crowder),,95,101
464,4,0:18.0,,M. Harkless misses flagrant free throw 1 of 2,95,101
465,4,0:18.0,,Offensive rebound by Team,95,101
466,4,0:18.0,,M. Harkless misses flagrant free throw 2 of 2,95,101
467,4,0:18.0,,Offensive rebound by Team,95,101
468,4,0:18.0,,B. Gordon enters the game for M. Harkless,95,101
469,4,0:13.0,,Personal take foul by I. Thomas (drawn by B. Gordon),95,101
470,4,0:13.0,,B. Gordon makes free throw 1 of 2,95,102
471,4,0:13.0,,A. Gordon enters the game for C. Frye,95,102
472,4,0:13.0,,B. Gordon makes free throw 2 of 2,95,103
473,4,0:03.0,I. Thomas makes 3-pt jump shot from 24 ft (assist by B. Bass),,98,103
