,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,MILWAUKEE_ACTION,WASHINGTON_SCORE,MILWAUKEE_SCORE
43,1,6:01.0,P. Pierce misses 2-pt jump shot from 17 ft,,8,18
44,1,6:00.0,,Defensive rebound by M. Carter-Williams,8,18
45,1,5:49.0,,G. Antetokounmpo misses 2-pt jump shot from 17 ft,8,18
46,1,5:48.0,Defensive rebound by J. Wall,,8,18
47,1,5:41.0,P. Pierce misses 3-pt jump shot from 23 ft,,8,18
48,1,5:39.0,,Defensive rebound by G. Antetokounmpo,8,18
49,1,5:24.0,,Turnover by M. Carter-Williams (traveling),8,18
50,1,5:10.0,P. Pierce misses 2-pt jump shot from 15 ft,,8,18
51,1,5:09.0,,Defensive rebound by E. İlyasova,8,18
52,1,5:01.0,,G. Antetokounmpo misses 2-pt layup from 1 ft,8,18
53,1,5:00.0,Defensive rebound by N. Hilário,,8,18
54,1,4:50.0,Turnover by J. Wall (bad pass; steal by K. Middleton),,8,18
55,1,4:46.0,,K. Middleton makes 2-pt layup at rim,8,20
56,1,4:25.0,R. Butler makes 3-pt jump shot from 23 ft (assist by P. Pierce),,11,20
57,1,4:15.0,,M. Carter-Williams misses 2-pt jump shot from 19 ft,11,20
58,1,4:13.0,Defensive rebound by M. Gortat,,11,20
59,1,4:09.0,Offensive foul by J. Wall (drawn by E. İlyasova),,11,20
60,1,4:09.0,Turnover by J. Wall (offensive foul),,11,20
61,1,4:09.0,D. Gooden enters the game for N. Hilário,,11,20
62,1,4:09.0,,J. Dudley enters the game for E. İlyasova,11,20
63,1,3:50.0,,M. Carter-Williams makes 2-pt layup at rim (assist by Z. Pachulia),11,22
64,1,3:22.0,M. Gortat makes 2-pt jump shot from 5 ft,,13,22
65,1,3:13.0,,Z. Pachulia misses 2-pt jump shot from 15 ft,13,22
66,1,3:12.0,Defensive rebound by R. Butler,,13,22
67,1,2:58.0,D. Gooden misses 3-pt jump shot from 23 ft,,13,22
68,1,2:57.0,,Defensive rebound by Z. Pachulia,13,22
69,1,2:48.0,Violation by P. Pierce (kicked ball),,13,22
70,1,2:48.0,,Milwaukee full timeout,13,22
71,1,2:48.0,G. Temple enters the game for P. Pierce,,13,22
72,1,2:48.0,,J. Henson enters the game for Z. Pachulia,13,22
73,1,2:40.0,,K. Middleton misses 2-pt jump shot from 6 ft,13,22
74,1,2:38.0,,Offensive rebound by J. Henson,13,22
75,1,2:30.0,,M. Carter-Williams makes 2-pt layup at rim,13,24
76,1,2:07.0,M. Gortat makes 2-pt hook shot from 6 ft,,15,24
77,1,1:56.0,,J. Dudley makes 2-pt jump shot from 19 ft (assist by M. Carter-Williams),15,26
78,1,1:36.0,R. Butler misses 3-pt jump shot from 23 ft,,15,26
79,1,1:34.0,Offensive rebound by D. Gooden,,15,26
80,1,1:32.0,D. Gooden misses 2-pt layup at rim,,15,26
81,1,1:29.0,,Defensive rebound by K. Middleton,15,26
82,1,1:12.0,,M. Carter-Williams misses 2-pt layup from 1 ft,15,26
83,1,1:10.0,Defensive rebound by G. Temple,,15,26
84,1,1:05.0,G. Temple makes 2-pt layup at rim,,17,26
85,1,0:51.0,,K. Middleton makes 2-pt jump shot from 17 ft (assist by M. Carter-Williams),17,28
86,1,0:40.0,M. Gortat makes 2-pt hook shot at rim (assist by D. Gooden),,19,28
87,1,0:21.0,,J. Henson makes 2-pt hook shot from 2 ft (assist by K. Middleton),19,30
88,1,0:04.0,J. Wall misses 2-pt jump shot from 10 ft,,19,30
89,1,0:03.0,,Defensive rebound by M. Carter-Williams,19,30
90,2,11:36.0,,J. Dudley misses 2-pt layup at rim,19,30
91,2,11:35.0,Defensive rebound by R. Butler,,19,30
92,2,11:17.0,R. Butler makes 2-pt layup at rim (assist by K. Séraphin),,21,30
93,2,10:54.0,,Shooting foul by D. Gooden (drawn by J. Henson),21,30
94,2,10:54.0,,J. Henson makes free throw 1 of 2,21,31
95,2,10:54.0,,J. Henson misses free throw 2 of 2,21,31
96,2,10:54.0,Defensive rebound by D. Gooden,,21,31
97,2,10:36.0,G. Temple misses 2-pt jump shot from 15 ft (block by J. Henson),,21,31
98,2,10:34.0,,Defensive rebound by G. Antetokounmpo,21,31
99,2,10:27.0,,J. Bayless misses 2-pt layup from 1 ft,21,31
100,2,10:25.0,,Offensive rebound by J. Henson,21,31
101,2,10:22.0,,J. Dudley misses 3-pt jump shot from 25 ft,21,31
102,2,10:21.0,Defensive rebound by K. Séraphin,,21,31
103,2,10:12.0,Turnover by K. Séraphin (traveling),,21,31
104,2,10:01.0,,Shooting foul by K. Séraphin (drawn by J. Henson),21,31
105,2,10:01.0,,J. Henson misses free throw 1 of 2,21,31
106,2,10:01.0,,Offensive rebound by Team,21,31
107,2,10:01.0,,J. Henson makes free throw 2 of 2,21,32
108,2,9:43.0,K. Séraphin misses 2-pt jump shot from 11 ft,,21,32
109,2,9:42.0,,Defensive rebound by J. Bayless,21,32
110,2,9:38.0,,Shooting foul by G. Temple (drawn by G. Antetokounmpo),21,32
111,2,9:38.0,,G. Antetokounmpo misses free throw 1 of 2,21,32
112,2,9:38.0,,Offensive rebound by Team,21,32
113,2,9:38.0,,G. Antetokounmpo misses free throw 2 of 2,21,32
114,2,9:36.0,Defensive rebound by G. Temple,,21,32
115,2,9:27.0,R. Sessions misses 2-pt jump shot from 8 ft,,21,32
116,2,9:26.0,,Defensive rebound by J. Bayless,21,32
117,2,9:18.0,,Turnover by J. Bayless (bad pass),21,32
118,2,9:18.0,,E. İlyasova enters the game for G. Antetokounmpo,21,32
119,2,9:05.0,R. Sessions misses 2-pt jump shot from 10 ft,,21,32
120,2,9:04.0,,Defensive rebound by J. Bayless,21,32
121,2,8:53.0,,J. Dudley misses 3-pt jump shot from 23 ft,21,32
122,2,8:52.0,Defensive rebound by D. Gooden,,21,32
123,2,8:40.0,K. Séraphin makes 2-pt hook shot from 4 ft,,23,32
124,2,8:24.0,,C. Johnson misses 3-pt jump shot from 24 ft,23,32
125,2,8:23.0,Defensive rebound by R. Butler,,23,32
126,2,8:05.0,D. Gooden misses 2-pt layup from 1 ft (block by J. Henson),,23,32
127,2,8:02.0,,Defensive rebound by E. İlyasova,23,32
128,2,7:53.0,,E. İlyasova misses 2-pt jump shot from 16 ft,23,32
129,2,7:52.0,Defensive rebound by D. Gooden,,23,32
130,2,7:38.0,R. Sessions makes 2-pt layup at rim,,25,32
131,2,7:38.0,Shooting foul by J. Bayless (drawn by R. Sessions),,25,32
132,2,7:38.0,Official timeout,,25,32
133,2,7:38.0,J. Wall enters the game for G. Temple,,25,32
134,2,7:38.0,N. Hilário enters the game for D. Gooden,,25,32
135,2,7:38.0,,Z. Pachulia enters the game for J. Henson,25,32
136,2,7:38.0,R. Sessions makes free throw 1 of 1,,26,32
137,2,7:14.0,,Turnover by Team (shot clock),26,32
138,2,7:02.0,Offensive foul by N. Hilário (drawn by C. Johnson),,26,32
139,2,7:02.0,Turnover by N. Hilário (offensive foul),,26,32
140,2,6:46.0,,J. Bayless makes 3-pt jump shot from 25 ft (assist by E. İlyasova),26,35
141,2,6:24.0,R. Sessions makes 2-pt jump shot from 4 ft (assist by N. Hilário),,28,35
142,2,6:07.0,,Z. Pachulia makes 2-pt jump shot from 14 ft (assist by J. Dudley),28,37
143,2,5:55.0,K. Séraphin makes 2-pt layup at rim (assist by N. Hilário),,30,37
144,2,5:41.0,,C. Johnson makes 2-pt layup at rim (assist by Z. Pachulia),30,39
145,2,5:28.0,N. Hilário makes 2-pt jump shot from 14 ft (assist by J. Wall),,32,39
146,2,5:13.0,,C. Johnson makes 2-pt jump shot from 14 ft (assist by J. Bayless),32,41
147,2,4:56.0,N. Hilário misses 2-pt layup at rim,,32,41
148,2,4:54.0,Offensive rebound by N. Hilário,,32,41
149,2,4:54.0,N. Hilário misses 2-pt tip-in from 1 ft,,32,41
150,2,4:53.0,,Defensive rebound by J. Dudley,32,41
151,2,4:44.0,,Turnover by J. Bayless (bad pass; steal by K. Séraphin),32,41
152,2,4:41.0,Shooting foul by E. İlyasova (drawn by R. Butler),,32,41
153,2,4:41.0,,Milwaukee full timeout,32,41
154,2,4:41.0,,M. Carter-Williams enters the game for E. İlyasova,32,41
155,2,4:41.0,,K. Middleton enters the game for J. Dudley,32,41
156,2,4:41.0,,G. Antetokounmpo enters the game for J. Bayless,32,41
157,2,4:41.0,R. Butler makes free throw 1 of 2,,33,41
158,2,4:41.0,R. Butler makes free throw 2 of 2,,34,41
159,2,4:26.0,,Personal foul by R. Butler (drawn by K. Middleton),34,41
160,2,4:19.0,,K. Middleton misses 3-pt jump shot from 26 ft,34,41
161,2,4:18.0,Defensive rebound by R. Sessions,,34,41
162,2,4:09.0,Shooting foul by G. Antetokounmpo (drawn by N. Hilário),,34,41
163,2,4:09.0,N. Hilário misses free throw 1 of 2,,34,41
164,2,4:09.0,Offensive rebound by Team,,34,41
165,2,4:09.0,N. Hilário misses free throw 2 of 2,,34,41
166,2,4:07.0,,Defensive rebound by Z. Pachulia,34,41
167,2,3:58.0,,M. Carter-Williams makes 2-pt layup at rim,34,43
168,2,3:40.0,M. Gortat enters the game for K. Séraphin,,34,43
169,2,3:40.0,P. Pierce enters the game for R. Sessions,,34,43
170,2,3:39.0,Turnover by R. Butler (lost ball),,34,43
171,2,3:21.0,,Turnover by G. Antetokounmpo (offensive foul),34,43
172,2,3:21.0,,Offensive foul by G. Antetokounmpo (drawn by J. Wall),34,43
173,2,3:02.0,Shooting foul by Z. Pachulia (drawn by N. Hilário),,34,43
174,2,3:02.0,N. Hilário makes free throw 1 of 2,,35,43
175,2,3:02.0,,J. Henson enters the game for Z. Pachulia,35,43
176,2,3:02.0,N. Hilário makes free throw 2 of 2,,36,43
177,2,2:39.0,,M. Carter-Williams misses 3-pt jump shot from 25 ft,36,43
178,2,2:38.0,Defensive rebound by M. Gortat,,36,43
179,2,2:26.0,J. Wall misses 2-pt jump shot at rim,,36,43
180,2,2:25.0,Offensive rebound by J. Wall,,36,43
181,2,2:25.0,J. Wall misses 2-pt tip-in at rim,,36,43
182,2,2:22.0,,Defensive rebound by J. Henson,36,43
183,2,2:11.0,,G. Antetokounmpo misses 2-pt layup from 2 ft (block by N. Hilário),36,43
184,2,2:09.0,Defensive rebound by P. Pierce,,36,43
185,2,2:03.0,R. Butler misses 3-pt jump shot from 24 ft,,36,43
186,2,2:00.0,,Defensive rebound by K. Middleton,36,43
187,2,1:57.0,,K. Middleton makes 2-pt layup from 1 ft,36,45
188,2,1:49.0,Washington full timeout,,36,45
189,2,1:49.0,M. Webster enters the game for N. Hilário,,36,45
190,2,1:49.0,,J. Dudley enters the game for G. Antetokounmpo,36,45
191,2,1:41.0,J. Wall misses 2-pt layup at rim (block by J. Henson),,36,45
192,2,1:38.0,,Defensive rebound by K. Middleton,36,45
193,2,1:37.0,,Shooting foul by R. Butler (drawn by K. Middleton),36,45
194,2,1:37.0,,K. Middleton makes free throw 1 of 2,36,46
195,2,1:37.0,,K. Middleton makes free throw 2 of 2,36,47
196,2,1:30.0,M. Gortat misses 2-pt dunk at rim,,36,47
197,2,1:28.0,Offensive rebound by P. Pierce,,36,47
198,2,1:26.0,Offensive foul by R. Butler (drawn by M. Carter-Williams),,36,47
199,2,1:26.0,Turnover by R. Butler (offensive foul),,36,47
200,2,1:16.0,,Turnover by M. Carter-Williams (lost ball; steal by J. Wall),36,47
201,2,1:04.0,P. Pierce misses 2-pt layup at rim,,36,47
202,2,1:02.0,Offensive rebound by P. Pierce,,36,47
203,2,1:02.0,P. Pierce misses 2-pt tip-in at rim,,36,47
204,2,1:00.0,Offensive rebound by P. Pierce,,36,47
205,2,1:00.0,P. Pierce misses 2-pt tip-in from 1 ft,,36,47
206,2,1:00.0,,Defensive rebound by K. Middleton,36,47
207,2,0:58.0,,K. Middleton misses 2-pt layup at rim (block by R. Butler),36,47
208,2,0:57.0,,Offensive rebound by J. Dudley,36,47
209,2,0:56.0,,J. Dudley makes 2-pt layup at rim,36,49
210,2,0:44.0,P. Pierce makes 3-pt jump shot from 24 ft (assist by J. Wall),,39,49
211,2,0:35.0,,M. Carter-Williams makes 2-pt hook shot from 6 ft,39,51
212,2,0:32.0,J. Wall misses 2-pt layup from 1 ft,,39,51
213,2,0:29.0,,Defensive rebound by K. Middleton,39,51
214,2,0:11.0,,M. Carter-Williams misses 2-pt layup at rim,39,51
215,2,0:09.0,Defensive rebound by J. Wall,,39,51
216,2,0:06.0,Washington full timeout,,39,51
217,2,0:00.0,P. Pierce misses 3-pt jump shot from 25 ft (block by J. Henson),,39,51
218,2,0:00.0,Offensive rebound by Team,,39,51
219,3,11:42.0,,Z. Pachulia makes 2-pt hook shot from 3 ft,39,53
220,3,11:22.0,Turnover by M. Gortat (bad pass; steal by K. Middleton),,39,53
221,3,11:17.0,,Personal foul by G. Temple (drawn by E. İlyasova),39,53
222,3,11:07.0,,M. Carter-Williams misses 2-pt jump shot from 4 ft,39,53
223,3,11:06.0,Defensive rebound by J. Wall,,39,53
224,3,11:04.0,Shooting foul by E. İlyasova (drawn by G. Temple),,39,53
225,3,11:04.0,G. Temple misses free throw 1 of 2,,39,53
226,3,11:04.0,Offensive rebound by Team,,39,53
227,3,11:04.0,G. Temple makes free throw 2 of 2,,40,53
228,3,10:52.0,,Personal foul by P. Pierce (drawn by G. Antetokounmpo),40,53
229,3,10:49.0,,Turnover by K. Middleton (traveling),40,53
230,3,10:37.0,Turnover by P. Pierce (bad pass; steal by G. Antetokounmpo),,40,53
231,3,10:24.0,,G. Antetokounmpo misses 2-pt jump shot from 14 ft,40,53
232,3,10:23.0,Defensive rebound by J. Wall,,40,53
233,3,10:16.0,J. Wall misses 2-pt jump shot from 18 ft,,40,53
234,3,10:15.0,Offensive rebound by N. Hilário,,40,53
235,3,10:07.0,Turnover by P. Pierce (bad pass; steal by M. Carter-Williams),,40,53
236,3,10:04.0,,M. Carter-Williams makes 2-pt dunk at rim,40,55
237,3,9:37.0,P. Pierce misses 3-pt jump shot from 27 ft,,40,55
238,3,9:36.0,Offensive rebound by M. Gortat,,40,55
239,3,9:32.0,J. Wall makes 3-pt jump shot from 25 ft (assist by M. Gortat),,43,55
240,3,9:16.0,,E. İlyasova makes 2-pt jump shot from 18 ft (assist by Z. Pachulia),43,57
241,3,9:06.0,Offensive foul by P. Pierce (drawn by E. İlyasova),,43,57
242,3,9:06.0,Turnover by P. Pierce (offensive foul),,43,57
243,3,8:54.0,,K. Middleton makes 3-pt jump shot from 22 ft (assist by E. İlyasova),43,60
244,3,8:54.0,Washington full timeout,,43,60
245,3,8:39.0,N. Hilário makes 2-pt layup at rim,,45,60
246,3,8:24.0,,Z. Pachulia misses 2-pt layup at rim,45,60
247,3,8:24.0,,Offensive rebound by Z. Pachulia,45,60
248,3,8:24.0,,Z. Pachulia misses 2-pt layup at rim,45,60
249,3,8:24.0,Defensive rebound by M. Gortat,,45,60
250,3,8:24.0,Personal foul by Z. Pachulia (drawn by M. Gortat),,45,60
251,3,8:03.0,J. Wall makes 3-pt jump shot from 27 ft (assist by P. Pierce),,48,60
252,3,7:41.0,,Shooting foul by P. Pierce (drawn by G. Antetokounmpo),48,60
253,3,7:41.0,,G. Antetokounmpo makes free throw 1 of 2,48,61
254,3,7:41.0,,J. Henson enters the game for Z. Pachulia,48,61
255,3,7:41.0,,G. Antetokounmpo misses free throw 2 of 2,48,61
256,3,7:39.0,Defensive rebound by M. Gortat,,48,61
257,3,7:23.0,G. Temple makes 3-pt jump shot from 23 ft (assist by P. Pierce),,51,61
258,3,7:05.0,,Offensive foul by E. İlyasova (drawn by G. Temple),51,61
259,3,7:05.0,,Turnover by E. İlyasova (offensive foul),51,61
260,3,7:05.0,,J. Dudley enters the game for E. İlyasova,51,61
261,3,6:50.0,P. Pierce makes 3-pt jump shot from 26 ft (assist by G. Temple),,54,61
262,3,6:32.0,,Turnover by M. Carter-Williams (bad pass),54,61
263,3,6:22.0,P. Pierce makes 3-pt jump shot from 25 ft (assist by J. Wall),,57,61
264,3,6:21.0,,Milwaukee full timeout,57,61
265,3,6:06.0,,Turnover by M. Carter-Williams (bad pass; steal by G. Temple),57,61
266,3,6:02.0,G. Temple makes 2-pt layup at rim,,59,61
267,3,5:48.0,,J. Dudley misses 3-pt jump shot from 25 ft,59,61
268,3,5:47.0,Defensive rebound by J. Wall,,59,61
269,3,5:34.0,Turnover by P. Pierce (offensive foul),,59,61
270,3,5:34.0,Offensive foul by P. Pierce (drawn by M. Carter-Williams),,59,61
271,3,5:34.0,R. Butler enters the game for P. Pierce,,59,61
272,3,5:24.0,,M. Carter-Williams makes 2-pt jump shot from 3 ft,59,63
273,3,5:06.0,Turnover by M. Gortat (traveling),,59,63
274,3,4:49.0,,J. Henson makes 2-pt dunk at rim (assist by M. Carter-Williams),59,65
275,3,4:25.0,J. Wall misses 3-pt jump shot from 26 ft,,59,65
276,3,4:24.0,,Defensive rebound by Team,59,65
277,3,4:04.0,,Turnover by G. Antetokounmpo (lost ball; steal by G. Temple),59,65
278,3,3:59.0,G. Temple makes 2-pt layup from 1 ft,,61,65
279,3,3:41.0,,G. Antetokounmpo misses 2-pt jump shot from 7 ft (block by M. Gortat),61,65
280,3,3:39.0,,Offensive rebound by J. Henson,61,65
281,3,3:35.0,,K. Middleton misses 2-pt jump shot from 12 ft,61,65
282,3,3:33.0,,Offensive rebound by K. Middleton,61,65
283,3,3:14.0,,Turnover by K. Middleton (lost ball; steal by N. Hilário),61,65
284,3,3:14.0,Personal foul by K. Middleton (drawn by N. Hilário),,61,65
285,3,3:14.0,D. Gooden enters the game for N. Hilário,,61,65
286,3,3:14.0,,J. Bayless enters the game for M. Carter-Williams,61,65
287,3,3:02.0,J. Wall misses 2-pt jump shot from 16 ft,,61,65
288,3,3:01.0,,Defensive rebound by K. Middleton,61,65
289,3,2:47.0,,Turnover by J. Henson (lost ball; steal by M. Gortat),61,65
290,3,2:36.0,R. Butler misses 2-pt jump shot from 17 ft,,61,65
291,3,2:33.0,,Defensive rebound by Team,61,65
292,3,2:19.0,,K. Middleton misses 2-pt jump shot from 17 ft,61,65
293,3,2:19.0,Defensive rebound by Team,,61,65
294,3,2:05.0,G. Temple misses 3-pt jump shot from 23 ft,,61,65
295,3,2:04.0,,Defensive rebound by J. Henson,61,65
296,3,1:57.0,,Offensive foul by J. Henson (drawn by G. Temple),61,65
297,3,1:57.0,,Turnover by J. Henson (offensive foul),61,65
298,3,1:40.0,Shooting block foul by G. Antetokounmpo (drawn by J. Wall),,61,65
299,3,1:40.0,J. Wall makes free throw 1 of 2,,62,65
300,3,1:40.0,,C. Johnson enters the game for K. Middleton,62,65
301,3,1:40.0,J. Wall makes free throw 2 of 2,,63,65
302,3,1:19.0,,Turnover by J. Dudley (bad pass; steal by J. Wall),63,65
303,3,1:07.0,Turnover by R. Butler (lost ball; steal by G. Antetokounmpo),,63,65
304,3,0:48.0,,J. Dudley misses 2-pt jump shot from 18 ft,63,65
305,3,0:46.0,Defensive rebound by M. Gortat,,63,65
306,3,0:31.0,J. Wall misses 3-pt jump shot from 29 ft,,63,65
307,3,0:30.0,,Defensive rebound by J. Dudley,63,65
308,3,0:12.0,,J. Bayless misses 2-pt layup from 1 ft,63,65
309,3,0:10.0,Defensive rebound by J. Wall,,63,65
310,3,0:00.0,Turnover by J. Wall (bad pass; steal by J. Bayless),,63,65
311,4,11:35.0,M. Gortat makes 2-pt jump shot from 5 ft,,65,65
312,4,11:08.0,,J. Bayless makes 2-pt jump shot from 15 ft (assist by J. Dudley),65,67
313,4,10:42.0,O. Porter makes 2-pt jump shot from 3 ft (assist by R. Butler),,67,67
314,4,10:22.0,,C. Johnson makes 3-pt jump shot from 26 ft (assist by J. Dudley),67,70
315,4,10:04.0,Turnover by R. Butler (bad pass; steal by C. Johnson),,67,70
316,4,10:00.0,,J. Bayless makes 2-pt layup at rim (assist by C. Johnson),67,72
317,4,9:43.0,R. Sessions misses 2-pt jump shot from 8 ft,,67,72
318,4,9:41.0,,Defensive rebound by J. Henson,67,72
319,4,9:35.0,,K. Middleton misses 2-pt jump shot from 22 ft,67,72
320,4,9:33.0,Defensive rebound by M. Gortat,,67,72
321,4,9:18.0,M. Gortat misses 2-pt layup from 1 ft (block by C. Johnson),,67,72
322,4,9:16.0,,Defensive rebound by K. Middleton,67,72
323,4,9:04.0,,J. Dudley misses 2-pt jump shot from 18 ft,67,72
324,4,9:03.0,,Offensive rebound by J. Dudley,67,72
325,4,9:00.0,,J. Dudley misses 2-pt jump shot from 14 ft,67,72
326,4,8:59.0,Defensive rebound by O. Porter,,67,72
327,4,8:36.0,R. Butler misses 3-pt jump shot from 26 ft,,67,72
328,4,8:35.0,,Defensive rebound by J. Henson,67,72
329,4,8:28.0,,J. Bayless misses 2-pt layup at rim,67,72
330,4,8:26.0,Defensive rebound by D. Gooden,,67,72
331,4,8:20.0,R. Sessions makes 2-pt layup at rim,,69,72
332,4,8:03.0,,K. Middleton misses 2-pt jump shot from 3 ft,69,72
333,4,8:02.0,Defensive rebound by M. Gortat,,69,72
334,4,7:48.0,O. Porter misses 2-pt jump shot from 17 ft,,69,72
335,4,7:47.0,Offensive rebound by D. Gooden,,69,72
336,4,7:47.0,D. Gooden misses 2-pt tip-in from 1 ft,,69,72
337,4,7:46.0,Offensive rebound by D. Gooden,,69,72
338,4,7:46.0,D. Gooden misses 2-pt tip-in from 1 ft,,69,72
339,4,7:45.0,,Defensive rebound by K. Middleton,69,72
340,4,7:26.0,,C. Johnson misses 3-pt jump shot from 24 ft,69,72
341,4,7:24.0,Defensive rebound by R. Sessions,,69,72
342,4,7:09.0,R. Butler misses 2-pt jump shot from 14 ft,,69,72
343,4,7:08.0,Offensive rebound by D. Gooden,,69,72
344,4,7:08.0,D. Gooden makes 2-pt tip-in at rim,,71,72
345,4,7:08.0,,Milwaukee full timeout,71,72
346,4,7:08.0,N. Hilário enters the game for M. Gortat,,71,72
347,4,7:08.0,,Z. Pachulia enters the game for J. Henson,71,72
348,4,7:08.0,,E. İlyasova enters the game for J. Dudley,71,72
349,4,7:08.0,,G. Antetokounmpo enters the game for K. Middleton,71,72
350,4,6:55.0,,G. Antetokounmpo makes 2-pt hook shot from 3 ft (assist by J. Bayless),71,74
351,4,6:31.0,R. Sessions makes 3-pt jump shot from 26 ft (assist by O. Porter),,74,74
352,4,6:06.0,,G. Antetokounmpo misses 2-pt jump shot from 3 ft,74,74
353,4,6:04.0,Defensive rebound by D. Gooden,,74,74
354,4,5:49.0,N. Hilário makes 2-pt jump shot from 16 ft (assist by R. Sessions),,76,74
355,4,5:29.0,,J. Bayless makes 2-pt jump shot from 16 ft (assist by Z. Pachulia),76,76
356,4,5:12.0,O. Porter misses 3-pt jump shot from 24 ft,,76,76
357,4,5:11.0,,Defensive rebound by E. İlyasova,76,76
358,4,4:54.0,,Z. Pachulia misses 2-pt jump shot from 13 ft,76,76
359,4,4:53.0,Defensive rebound by D. Gooden,,76,76
360,4,4:50.0,Washington full timeout,,76,76
361,4,4:50.0,J. Wall enters the game for R. Sessions,,76,76
362,4,4:50.0,P. Pierce enters the game for O. Porter,,76,76
363,4,4:50.0,,K. Middleton enters the game for C. Johnson,76,76
364,4,4:40.0,R. Butler misses 3-pt jump shot from 23 ft,,76,76
365,4,4:40.0,,Defensive rebound by Team,76,76
366,4,4:40.0,Loose ball foul by D. Gooden (drawn by E. İlyasova),,76,76
367,4,4:20.0,,J. Bayless misses 2-pt jump shot from 16 ft,76,76
368,4,4:19.0,Defensive rebound by P. Pierce,,76,76
369,4,4:09.0,N. Hilário misses 2-pt jump shot from 13 ft,,76,76
370,4,4:07.0,Offensive rebound by J. Wall,,76,76
371,4,3:51.0,P. Pierce misses 3-pt jump shot from 24 ft (block by G. Antetokounmpo),,76,76
372,4,3:47.0,Offensive rebound by P. Pierce,,76,76
373,4,3:35.0,R. Butler misses 3-pt jump shot from 23 ft,,76,76
374,4,3:35.0,,Defensive rebound by G. Antetokounmpo,76,76
375,4,3:28.0,,Turnover by J. Bayless (bad pass; steal by P. Pierce),76,76
376,4,3:21.0,R. Butler makes 2-pt dunk at rim (assist by J. Wall),,78,76
377,4,3:12.0,,K. Middleton makes 3-pt jump shot from 26 ft (assist by J. Bayless),78,79
378,4,2:52.0,D. Gooden misses 2-pt jump shot from 6 ft,,78,79
379,4,2:51.0,Offensive rebound by N. Hilário,,78,79
