,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,PHILADELPHIA_ACTION,WASHINGTON_SCORE,PHILADELPHIA_SCORE
163,2,6:04.0,Loose ball foul by K. Humphries (drawn by R. Covington),,51,39
164,2,6:04.0,,R. Covington makes free throw 1 of 2,51,40
165,2,6:04.0,D. Gooden enters the game for K. Humphries,,51,40
166,2,6:04.0,,R. Covington makes free throw 2 of 2,51,41
167,2,5:40.0,Turnover by Team (shot clock),,51,41
168,2,5:26.0,R. Sessions enters the game for W. Bynum,,51,41
169,2,5:22.0,,Offensive foul by L. Mbah a Moute (drawn by R. Sessions),51,41
170,2,5:22.0,,Turnover by L. Mbah a Moute (offensive foul),51,41
171,2,5:01.0,P. Pierce misses 3-pt jump shot from 25 ft,,51,41
172,2,5:00.0,Offensive rebound by D. Gooden,,51,41
173,2,4:45.0,K. Séraphin makes 2-pt layup at rim (assist by P. Pierce),,53,41
174,2,4:37.0,,J. Grant misses 2-pt jump shot from 4 ft (block by K. Séraphin),53,41
175,2,4:34.0,,Offensive rebound by L. Mbah a Moute,53,41
176,2,4:34.0,,L. Mbah a Moute makes 2-pt layup from 1 ft,53,43
177,2,4:14.0,B. Beal misses 2-pt layup from 1 ft,,53,43
178,2,4:13.0,,Defensive rebound by J. Grant,53,43
179,2,4:03.0,,H. Sims misses 2-pt jump shot from 14 ft,53,43
180,2,4:01.0,Defensive rebound by R. Sessions,,53,43
181,2,3:52.0,K. Séraphin makes 2-pt jump shot from 14 ft (assist by R. Sessions),,55,43
182,2,3:41.0,,Shooting foul by B. Beal (drawn by H. Sims),55,43
183,2,3:41.0,,H. Sims misses free throw 1 of 2,55,43
184,2,3:41.0,,Offensive rebound by Team,55,43
185,2,3:41.0,,H. Thompson enters the game for R. Covington,55,43
186,2,3:41.0,,J. Richardson enters the game for J. Grant,55,43
187,2,3:41.0,M. Gortat enters the game for K. Séraphin,,55,43
188,2,3:41.0,,H. Sims makes free throw 2 of 2,55,44
189,2,3:30.0,R. Sessions makes 3-pt jump shot from 24 ft (assist by M. Gortat),,58,44
190,2,3:20.0,,I. Smith misses 2-pt jump shot from 3 ft,58,44
191,2,3:18.0,Defensive rebound by D. Gooden,,58,44
192,2,2:54.0,B. Beal makes 2-pt layup from 1 ft,,60,44
193,2,2:36.0,,L. Mbah a Moute makes 2-pt hook shot from 3 ft (assist by H. Sims),60,46
194,2,2:29.0,Shooting foul by I. Smith (drawn by R. Sessions),,60,46
195,2,2:29.0,Official timeout,,60,46
196,2,2:29.0,,J. Sampson enters the game for I. Smith,60,46
197,2,2:29.0,R. Sessions misses free throw 1 of 2,,60,46
198,2,2:29.0,Offensive rebound by Team,,60,46
199,2,2:29.0,R. Sessions makes free throw 2 of 2,,61,46
200,2,2:14.0,,H. Sims makes 2-pt jump shot from 13 ft (assist by J. Sampson),61,48
201,2,1:52.0,M. Gortat makes 2-pt layup from 2 ft (assist by P. Pierce),,63,48
202,2,1:30.0,,L. Mbah a Moute makes 3-pt jump shot from 24 ft (assist by J. Richardson),63,51
203,2,1:03.0,P. Pierce makes 3-pt jump shot from 23 ft (assist by D. Gooden),,66,51
204,2,0:46.0,,H. Thompson misses 3-pt jump shot from 25 ft,66,51
205,2,0:44.0,Defensive rebound by R. Sessions,,66,51
206,2,0:30.0,M. Gortat misses 2-pt jump shot from 10 ft,,66,51
207,2,0:28.0,Offensive rebound by D. Gooden,,66,51
208,2,0:28.0,D. Gooden misses 2-pt tip-in from 1 ft,,66,51
209,2,0:25.0,Offensive rebound by B. Beal,,66,51
210,2,0:10.0,Personal foul by J. Sampson (drawn by M. Gortat),,66,51
211,2,0:10.0,M. Gortat makes free throw 1 of 2,,67,51
212,2,0:10.0,,I. Smith enters the game for J. Sampson,67,51
213,2,0:10.0,M. Gortat makes free throw 2 of 2,,68,51
214,2,0:10.0,Washington full timeout,,68,51
215,2,0:10.0,,J. Sampson enters the game for I. Smith,68,51
216,2,0:09.0,Personal foul by H. Thompson (drawn by R. Sessions),,68,51
217,2,0:09.0,R. Sessions makes free throw 1 of 2,,69,51
218,2,0:09.0,,I. Smith enters the game for J. Sampson,69,51
219,2,0:09.0,O. Porter enters the game for P. Pierce,,69,51
220,2,0:09.0,R. Sessions makes free throw 2 of 2,,70,51
221,2,0:01.0,,J. Richardson makes 3-pt jump shot from 26 ft,70,54
222,3,11:41.0,,I. Smith misses 3-pt jump shot from 25 ft,70,54
223,3,11:39.0,Defensive rebound by M. Gortat,,70,54
224,3,11:20.0,Turnover by B. Beal (lost ball; steal by I. Smith),,70,54
225,3,11:11.0,,Turnover by I. Smith (bad pass; steal by B. Beal),70,54
226,3,10:55.0,B. Beal makes 2-pt jump shot from 15 ft,,72,54
227,3,10:38.0,,R. Covington misses 3-pt jump shot from 25 ft,72,54
228,3,10:35.0,Defensive rebound by M. Gortat,,72,54
229,3,10:27.0,Offensive foul by M. Gortat (drawn by N. Noel),,72,54
230,3,10:27.0,Turnover by M. Gortat (offensive foul),,72,54
231,3,10:19.0,,T. Robinson makes 2-pt layup from 1 ft (assist by I. Smith),72,56
232,3,10:05.0,Personal foul by T. Robinson (drawn by B. Beal),,72,56
233,3,9:55.0,B. Beal makes 3-pt jump shot from 26 ft (assist by M. Gortat),,75,56
234,3,9:49.0,,R. Covington makes 2-pt layup at rim (assist by I. Smith),75,58
235,3,9:49.0,,Shooting foul by B. Beal (drawn by R. Covington),75,58
236,3,9:49.0,,R. Covington makes free throw 1 of 1,75,59
237,3,9:36.0,B. Beal makes 3-pt jump shot from 26 ft (assist by M. Gortat),,78,59
238,3,9:22.0,,T. Robinson misses 2-pt layup from 1 ft (block by M. Gortat),78,59
239,3,9:19.0,Defensive rebound by D. Gooden,,78,59
240,3,9:16.0,R. Sessions makes 2-pt jump shot from 3 ft (assist by D. Gooden),,80,59
241,3,9:15.0,,Philadelphia full timeout,80,59
242,3,9:03.0,,N. Noel makes 2-pt dunk at rim (assist by I. Smith),80,61
243,3,8:38.0,B. Beal misses 2-pt jump shot from 20 ft,,80,61
244,3,8:35.0,,Defensive rebound by N. Noel,80,61
245,3,8:20.0,,R. Covington misses 2-pt jump shot from 19 ft,80,61
246,3,8:18.0,Defensive rebound by P. Pierce,,80,61
247,3,8:10.0,D. Gooden makes 2-pt layup from 1 ft (assist by P. Pierce),,82,61
248,3,7:55.0,,I. Smith misses 2-pt jump shot from 7 ft,82,61
249,3,7:52.0,,Offensive rebound by R. Covington,82,61
250,3,7:52.0,,R. Covington makes 2-pt layup at rim,82,63
251,3,7:40.0,Personal foul by N. Noel (drawn by D. Gooden),,82,63
252,3,7:27.0,R. Sessions misses 2-pt jump shot from 4 ft,,82,63
253,3,7:25.0,,Defensive rebound by N. Noel,82,63
254,3,7:19.0,,N. Noel misses 2-pt jump shot from 3 ft,82,63
255,3,7:17.0,,Offensive rebound by T. Robinson,82,63
256,3,7:17.0,,Shooting foul by M. Gortat (drawn by T. Robinson),82,63
257,3,7:17.0,,T. Robinson misses free throw 1 of 2,82,63
258,3,7:17.0,,Offensive rebound by Team,82,63
259,3,7:17.0,,T. Robinson makes free throw 2 of 2,82,64
260,3,6:59.0,Turnover by B. Beal (bad pass; steal by T. Robinson),,82,64
261,3,6:55.0,,Turnover by T. Robinson (bad pass),82,64
262,3,6:41.0,P. Pierce misses 2-pt jump shot from 12 ft,,82,64
263,3,6:39.0,,Defensive rebound by N. Noel,82,64
264,3,6:34.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by I. Smith),82,67
265,3,6:15.0,Turnover by B. Beal (bad pass),,82,67
266,3,5:55.0,,J. Grant misses 2-pt jump shot from 11 ft,82,67
267,3,5:53.0,,Offensive rebound by T. Robinson,82,67
268,3,5:53.0,,T. Robinson misses 2-pt tip-in at rim,82,67
269,3,5:52.0,Defensive rebound by M. Gortat,,82,67
270,3,5:46.0,Turnover by R. Sessions (lost ball; steal by J. Grant),,82,67
271,3,5:41.0,,R. Covington makes 2-pt layup from 2 ft,82,69
272,3,5:41.0,Washington full timeout,,82,69
273,3,5:34.0,Turnover by R. Sessions (bad pass; steal by N. Noel),,82,69
274,3,5:30.0,,J. Grant makes 2-pt dunk at rim (assist by N. Noel),82,71
275,3,5:02.0,R. Sessions makes 3-pt jump shot from 24 ft (assist by B. Beal),,85,71
276,3,4:38.0,,T. Robinson misses 2-pt jump shot from 12 ft (block by M. Gortat),85,71
277,3,4:36.0,,Offensive rebound by T. Robinson,85,71
278,3,4:36.0,,Turnover by Team (shot clock),85,71
279,3,4:24.0,B. Beal makes 3-pt jump shot from 24 ft (assist by M. Gortat),,88,71
280,3,4:04.0,,R. Covington misses 3-pt jump shot from 22 ft,88,71
281,3,4:02.0,Defensive rebound by D. Gooden,,88,71
282,3,3:56.0,P. Pierce makes 3-pt jump shot from 25 ft (assist by R. Sessions),,91,71
283,3,3:54.0,,Philadelphia full timeout,91,71
284,3,3:54.0,,L. Mbah a Moute enters the game for J. Grant,91,71
285,3,3:54.0,,J. Richardson enters the game for R. Covington,91,71
286,3,3:54.0,,H. Thompson enters the game for T. Robinson,91,71
287,3,3:54.0,O. Porter enters the game for B. Beal,,91,71
288,3,3:35.0,,I. Smith misses 2-pt jump shot from 6 ft,91,71
289,3,3:35.0,,Offensive rebound by N. Noel,91,71
290,3,3:35.0,Loose ball foul by M. Gortat (drawn by N. Noel),,91,71
291,3,3:22.0,,J. Richardson makes 3-pt jump shot from 25 ft,91,74
292,3,2:54.0,P. Pierce makes 2-pt jump shot from 22 ft,,93,74
293,3,2:35.0,,J. Sampson enters the game for I. Smith,93,74
294,3,2:35.0,K. Humphries enters the game for D. Gooden,,93,74
295,3,2:30.0,,L. Mbah a Moute misses 2-pt jump shot from 5 ft,93,74
296,3,2:29.0,Defensive rebound by M. Gortat,,93,74
297,3,2:08.0,Turnover by P. Pierce (bad pass; steal by J. Sampson),,93,74
298,3,2:07.0,,Personal foul by P. Pierce (drawn by J. Sampson),93,74
299,3,2:07.0,R. Butler enters the game for P. Pierce,,93,74
300,3,1:52.0,,N. Noel misses 2-pt layup from 1 ft (block by M. Gortat),93,74
301,3,1:48.0,Defensive rebound by K. Humphries,,93,74
302,3,1:39.0,M. Gortat makes 2-pt layup from 2 ft (assist by R. Sessions),,95,74
303,3,1:22.0,,L. Mbah a Moute misses 2-pt jump shot from 17 ft,95,74
304,3,1:20.0,,Offensive rebound by N. Noel,95,74
305,3,1:18.0,,Personal foul by M. Gortat (drawn by N. Noel),95,74
306,3,1:18.0,,N. Noel misses free throw 1 of 2,95,74
307,3,1:18.0,,Offensive rebound by Team,95,74
308,3,1:18.0,K. Séraphin enters the game for M. Gortat,,95,74
309,3,1:18.0,,N. Noel makes free throw 2 of 2,95,75
310,3,0:56.0,R. Butler misses 2-pt jump shot from 11 ft,,95,75
311,3,0:54.0,,Defensive rebound by L. Mbah a Moute,95,75
312,3,0:49.0,,J. Richardson makes 2-pt layup at rim,95,77
313,3,0:38.0,Turnover by R. Sessions (bad pass; steal by L. Mbah a Moute),,95,77
314,3,0:24.0,,L. Mbah a Moute misses 3-pt jump shot from 24 ft,95,77
315,3,0:22.0,Defensive rebound by O. Porter,,95,77
316,3,0:01.0,K. Séraphin misses 3-pt jump shot from 26 ft,,95,77
317,3,0:00.0,Offensive rebound by Team,,95,77
318,4,11:39.0,W. Bynum makes 2-pt jump shot from 4 ft (assist by R. Butler),,97,77
319,4,11:26.0,,J. Richardson makes 2-pt layup at rim (assist by L. Mbah a Moute),97,79
320,4,10:59.0,W. Bynum makes 2-pt jump shot from 17 ft,,99,79
321,4,10:33.0,,H. Thompson misses 3-pt jump shot from 25 ft,99,79
322,4,10:31.0,Defensive rebound by R. Butler,,99,79
323,4,10:23.0,K. Humphries makes 2-pt layup from 2 ft (assist by W. Bynum),,101,79
324,4,10:23.0,Shooting foul by J. Sampson (drawn by K. Humphries),,101,79
325,4,10:23.0,K. Humphries makes free throw 1 of 1,,102,79
326,4,10:14.0,,Personal foul by R. Butler (drawn by J. Richardson),102,79
327,4,10:14.0,,G. Robinson enters the game for H. Thompson,102,79
328,4,9:57.0,,L. Mbah a Moute misses 2-pt jump shot from 17 ft,102,79
329,4,9:57.0,Defensive rebound by K. Séraphin,,102,79
330,4,9:57.0,,Loose ball foul by F. Aldemir (drawn by K. Séraphin),102,79
331,4,9:34.0,K. Séraphin makes 2-pt dunk at rim (assist by W. Bynum),,104,79
332,4,9:16.0,,G. Robinson misses 2-pt jump shot from 3 ft,104,79
333,4,9:14.0,Defensive rebound by O. Porter,,104,79
334,4,9:08.0,W. Bynum misses 3-pt jump shot from 27 ft,,104,79
335,4,9:06.0,,Defensive rebound by G. Robinson,104,79
336,4,9:02.0,,Shooting foul by W. Bynum (drawn by J. Sampson),104,79
337,4,9:02.0,,J. Sampson makes free throw 1 of 2,104,80
338,4,9:02.0,,J. Sampson makes free throw 2 of 2,104,81
339,4,8:54.0,Personal foul by J. Sampson (drawn by W. Bynum),,104,81
340,4,8:54.0,Official timeout,,104,81
341,4,8:54.0,,N. Noel enters the game for F. Aldemir,104,81
342,4,8:50.0,K. Humphries makes 2-pt hook shot from 7 ft (assist by O. Porter),,106,81
343,4,8:38.0,,N. Noel misses 2-pt layup from 1 ft,106,81
344,4,8:37.0,Defensive rebound by K. Humphries,,106,81
345,4,8:30.0,W. Bynum misses 2-pt layup from 1 ft (block by J. Sampson),,106,81
346,4,8:28.0,,Defensive rebound by L. Mbah a Moute,106,81
347,4,8:19.0,,G. Robinson misses 2-pt jump shot from 4 ft,106,81
348,4,8:18.0,Defensive rebound by K. Humphries,,106,81
349,4,8:14.0,Turnover by K. Séraphin (lost ball),,106,81
350,4,8:01.0,,J. Sampson misses 2-pt layup at rim (block by K. Séraphin),106,81
351,4,7:59.0,,Offensive rebound by N. Noel,106,81
352,4,7:58.0,,N. Noel makes 2-pt hook shot from 2 ft,106,83
353,4,7:43.0,R. Butler makes 2-pt jump shot from 18 ft (assist by K. Humphries),,108,83
354,4,7:27.0,,J. Richardson misses 3-pt jump shot from 25 ft,108,83
355,4,7:25.0,Defensive rebound by K. Séraphin,,108,83
356,4,7:03.0,K. Séraphin misses 2-pt jump shot from 13 ft,,108,83
357,4,7:00.0,,Defensive rebound by J. Richardson,108,83
358,4,6:49.0,,N. Noel misses 2-pt jump shot from 10 ft,108,83
359,4,6:47.0,Defensive rebound by K. Séraphin,,108,83
360,4,6:34.0,W. Bynum misses 2-pt jump shot from 20 ft,,108,83
361,4,6:32.0,Offensive rebound by K. Humphries,,108,83
362,4,6:32.0,,I. Smith enters the game for J. Sampson,108,83
363,4,6:14.0,W. Bynum makes 2-pt jump shot from 4 ft,,110,83
364,4,6:14.0,,Philadelphia full timeout,110,83
365,4,6:14.0,,R. Covington enters the game for N. Noel,110,83
366,4,6:14.0,,J. Grant enters the game for L. Mbah a Moute,110,83
367,4,6:14.0,,T. Robinson enters the game for J. Richardson,110,83
368,4,5:57.0,,Shooting block foul by K. Humphries (drawn by J. Grant),110,83
369,4,5:57.0,,J. Grant misses free throw 1 of 2,110,83
370,4,5:57.0,,Offensive rebound by Team,110,83
371,4,5:57.0,,J. Grant makes free throw 2 of 2,110,84
372,4,5:42.0,O. Porter misses 2-pt jump shot from 19 ft,,110,84
373,4,5:40.0,,Defensive rebound by J. Grant,110,84
374,4,5:21.0,,I. Smith misses 3-pt jump shot from 24 ft,110,84
375,4,5:20.0,,Offensive rebound by T. Robinson,110,84
376,4,5:18.0,,T. Robinson misses 2-pt layup at rim (block by K. Humphries),110,84
377,4,5:17.0,Defensive rebound by K. Séraphin,,110,84
378,4,5:12.0,Personal foul by T. Robinson (drawn by K. Séraphin),,110,84
379,4,5:12.0,,J. Sampson enters the game for I. Smith,110,84
380,4,5:12.0,,H. Sims enters the game for G. Robinson,110,84
381,4,5:05.0,W. Bynum misses 2-pt jump shot from 18 ft,,110,84
382,4,5:03.0,,Defensive rebound by T. Robinson,110,84
383,4,4:50.0,,T. Robinson makes 2-pt layup at rim (assist by R. Covington),110,86
