,QUARTER,TIME_REMAINING,HOUSTON_ACTION,UTAH_ACTION,HOUSTON_SCORE,UTAH_SCORE
33,1,7:01.0,P. Beverley misses 3-pt jump shot from 24 ft,,6,13
34,1,6:59.0,Offensive rebound by J. Harden,,6,13
35,1,6:48.0,D. Motiejūnas makes 3-pt jump shot from 24 ft (assist by J. Harden),,9,13
36,1,6:28.0,,G. Hayward misses 2-pt jump shot from 6 ft,9,13
37,1,6:26.0,,Offensive rebound by R. Gobert,9,13
38,1,6:26.0,,R. Gobert makes 2-pt dunk at rim,9,15
39,1,6:07.0,D. Motiejūnas misses 3-pt jump shot from 23 ft,,9,15
40,1,6:06.0,,Defensive rebound by R. Hood,9,15
41,1,5:55.0,,G. Hayward misses 2-pt jump shot from 18 ft,9,15
42,1,5:54.0,,Offensive rebound by D. Favors,9,15
43,1,5:51.0,,Shooting foul by P. Beverley (drawn by G. Hayward),9,15
44,1,5:51.0,,G. Hayward makes free throw 1 of 2,9,16
45,1,5:51.0,,E. Millsap enters the game for R. Hood,9,16
46,1,5:51.0,,G. Hayward makes free throw 2 of 2,9,17
47,1,5:39.0,Shooting foul by E. Millsap (drawn by J. Harden),,9,17
48,1,5:39.0,J. Harden makes free throw 1 of 2,,10,17
49,1,5:39.0,J. Harden misses free throw 2 of 2,,10,17
50,1,5:38.0,,Defensive rebound by D. Favors,10,17
51,1,5:24.0,,Turnover by R. Gobert (lost ball; steal by T. Jones),10,17
52,1,5:20.0,Personal foul by G. Hayward (drawn by D. Motiejūnas),,10,17
53,1,5:20.0,Houston full timeout,,10,17
54,1,5:09.0,J. Harden misses 3-pt jump shot from 24 ft,,10,17
55,1,5:05.0,Offensive rebound by P. Beverley,,10,17
56,1,5:01.0,P. Beverley misses 3-pt jump shot from 23 ft,,10,17
57,1,4:58.0,,Defensive rebound by E. Millsap,10,17
58,1,4:41.0,,D. Exum misses 3-pt jump shot from 23 ft,10,17
59,1,4:39.0,Defensive rebound by T. Jones,,10,17
60,1,4:34.0,Turnover by J. Harden (bad pass; steal by G. Hayward),,10,17
61,1,4:09.0,,D. Favors misses 2-pt layup from 2 ft,10,17
62,1,4:08.0,,Offensive rebound by R. Gobert,10,17
63,1,4:08.0,,R. Gobert makes 2-pt layup from 1 ft,10,19
64,1,3:52.0,J. Harden misses 3-pt jump shot from 23 ft,,10,19
65,1,3:50.0,,Defensive rebound by R. Gobert,10,19
66,1,3:46.0,,G. Hayward makes 3-pt jump shot from 24 ft (assist by D. Exum),10,22
67,1,3:30.0,J. Harden makes 2-pt jump shot from 11 ft,,12,22
68,1,3:12.0,,D. Exum misses 2-pt layup from 2 ft,12,22
69,1,3:11.0,,Offensive rebound by R. Gobert,12,22
70,1,3:11.0,,R. Gobert misses 2-pt tip-in from 2 ft,12,22
71,1,3:08.0,,Offensive rebound by R. Gobert,12,22
72,1,3:08.0,,R. Gobert makes 2-pt layup from 1 ft,12,24
73,1,2:53.0,T. Jones makes 3-pt jump shot from 24 ft (assist by D. Motiejūnas),,15,24
74,1,2:44.0,,Utah full timeout,15,24
75,1,2:44.0,J. Terry enters the game for T. Ariza,,15,24
76,1,2:44.0,J. Smith enters the game for D. Motiejūnas,,15,24
77,1,2:44.0,C. Brewer enters the game for T. Jones,,15,24
78,1,2:44.0,J. Dorsey enters the game for P. Beverley,,15,24
79,1,2:44.0,,T. Burke enters the game for D. Exum,15,24
80,1,2:44.0,,T. Booker enters the game for D. Favors,15,24
81,1,2:32.0,,G. Hayward misses 2-pt jump shot from 6 ft,15,24
82,1,2:31.0,Defensive rebound by J. Harden,,15,24
83,1,2:17.0,C. Brewer makes 2-pt layup from 2 ft (assist by J. Harden),,17,24
84,1,2:06.0,,Turnover by G. Hayward (lost ball; steal by J. Harden),17,24
85,1,1:59.0,C. Brewer makes 2-pt jump shot from 3 ft (assist by J. Harden),,19,24
86,1,1:46.0,,E. Millsap misses 2-pt jump shot from 15 ft,19,24
87,1,1:44.0,,Offensive rebound by R. Gobert,19,24
88,1,1:36.0,,Personal foul by J. Terry (drawn by E. Millsap),19,24
89,1,1:36.0,,J. Ingles enters the game for G. Hayward,19,24
90,1,1:30.0,,T. Burke misses 2-pt jump shot from 18 ft,19,24
91,1,1:28.0,Defensive rebound by J. Smith,,19,24
92,1,1:19.0,J. Harden makes 2-pt layup from 3 ft,,21,24
93,1,0:55.0,,T. Burke misses 2-pt jump shot from 16 ft,21,24
94,1,0:52.0,,Offensive rebound by R. Gobert,21,24
95,1,0:52.0,,R. Gobert misses 2-pt tip-in from 1 ft,21,24
96,1,0:51.0,,Offensive rebound by T. Booker,21,24
97,1,0:51.0,,T. Booker makes 2-pt layup from 2 ft,21,26
98,1,0:51.0,,Shooting foul by J. Dorsey (drawn by T. Booker),21,26
99,1,0:51.0,,T. Booker misses free throw 1 of 1,21,26
100,1,0:48.0,Defensive rebound by J. Dorsey,,21,26
101,1,0:36.0,J. Smith misses 3-pt jump shot from 22 ft,,21,26
102,1,0:35.0,,Defensive rebound by R. Gobert,21,26
103,1,0:22.0,,Shooting foul by J. Dorsey (drawn by R. Gobert),21,26
104,1,0:22.0,,R. Gobert makes free throw 1 of 2,21,27
105,1,0:22.0,,R. Gobert makes free throw 2 of 2,21,28
106,1,0:07.0,Personal foul by E. Millsap (drawn by J. Harden),,21,28
107,1,0:01.0,Shooting foul by R. Gobert (drawn by J. Harden),,21,28
108,1,0:01.0,J. Harden makes free throw 1 of 2,,22,28
109,1,0:01.0,J. Harden makes free throw 2 of 2,,23,28
110,2,11:43.0,C. Brewer makes 2-pt jump shot from 9 ft (assist by J. Terry),,25,28
111,2,11:22.0,,T. Booker makes 3-pt jump shot from 23 ft (assist by D. Favors),25,31
112,2,11:05.0,Shooting foul by D. Favors (drawn by T. Ariza),,25,31
113,2,11:05.0,T. Ariza makes free throw 1 of 2,,26,31
114,2,11:05.0,T. Ariza misses free throw 2 of 2,,26,31
115,2,11:03.0,,Defensive rebound by D. Favors,26,31
116,2,10:51.0,,D. Favors makes 2-pt layup from 2 ft (assist by T. Booker),26,33
117,2,10:51.0,,Shooting foul by T. Ariza (drawn by D. Favors),26,33
118,2,10:51.0,,D. Favors misses free throw 1 of 1,26,33
119,2,10:49.0,,Offensive rebound by T. Booker,26,33
120,2,10:25.0,,J. Ingles misses 3-pt jump shot from 26 ft,26,33
121,2,10:25.0,,Offensive rebound by Team,26,33
122,2,10:25.0,,Turnover by Team (shot clock),26,33
123,2,10:11.0,J. Smith misses 3-pt jump shot from 24 ft,,26,33
124,2,10:09.0,,Defensive rebound by J. Ingles,26,33
125,2,9:58.0,,R. Hood misses 2-pt jump shot from 3 ft (block by J. Smith),26,33
126,2,9:55.0,Defensive rebound by J. Terry,,26,33
127,2,9:52.0,C. Brewer makes 2-pt dunk at rim (assist by J. Terry),,28,33
128,2,9:36.0,,D. Favors makes 2-pt jump shot from 16 ft (assist by T. Burke),28,35
129,2,9:24.0,Turnover by C. Brewer (bad pass; steal by T. Booker),,28,35
130,2,9:17.0,,T. Burke misses 3-pt jump shot from 25 ft,28,35
131,2,9:16.0,Defensive rebound by J. Dorsey,,28,35
132,2,9:03.0,J. Terry misses 3-pt jump shot from 24 ft,,28,35
133,2,9:02.0,,Defensive rebound by D. Favors,28,35
134,2,8:46.0,,J. Ingles misses 2-pt jump shot from 20 ft,28,35
135,2,8:44.0,,Offensive rebound by J. Ingles,28,35
136,2,8:41.0,,J. Ingles misses 3-pt jump shot from 24 ft,28,35
137,2,8:40.0,Defensive rebound by J. Dorsey,,28,35
138,2,8:33.0,Shooting foul by D. Favors (drawn by C. Brewer),,28,35
139,2,8:33.0,Official timeout,,28,35
140,2,8:33.0,D. Motiejūnas enters the game for J. Dorsey,,28,35
141,2,8:33.0,,R. Gobert enters the game for D. Favors,28,35
142,2,8:33.0,C. Brewer makes free throw 1 of 2,,29,35
143,2,8:33.0,C. Brewer misses free throw 2 of 2,,29,35
144,2,8:31.0,Offensive rebound by D. Motiejūnas,,29,35
145,2,8:19.0,D. Motiejūnas makes 2-pt hook shot from 8 ft (assist by T. Ariza),,31,35
146,2,7:59.0,,Shooting foul by T. Ariza (drawn by R. Hood),31,35
147,2,7:59.0,,R. Hood makes free throw 1 of 2,31,36
148,2,7:59.0,,D. Exum enters the game for J. Ingles,31,36
149,2,7:59.0,,R. Hood misses free throw 2 of 2,31,36
150,2,7:57.0,Defensive rebound by J. Smith,,31,36
151,2,7:41.0,J. Smith makes 3-pt jump shot from 23 ft (assist by J. Terry),,34,36
152,2,7:18.0,,T. Burke misses 3-pt jump shot from 24 ft,34,36
153,2,7:16.0,Defensive rebound by C. Brewer,,34,36
154,2,7:06.0,C. Brewer misses 3-pt jump shot from 22 ft,,34,36
155,2,7:05.0,,Defensive rebound by T. Booker,34,36
156,2,6:40.0,,T. Burke misses 2-pt layup from 2 ft,34,36
157,2,6:39.0,,Offensive rebound by R. Gobert,34,36
158,2,6:39.0,,R. Gobert misses 2-pt tip-in from 2 ft,34,36
159,2,6:35.0,,Offensive rebound by R. Gobert,34,36
160,2,6:35.0,,R. Gobert makes 2-pt tip-in from 2 ft,34,38
161,2,6:26.0,Shooting foul by R. Gobert (drawn by D. Motiejūnas),,34,38
162,2,6:26.0,D. Motiejūnas misses free throw 1 of 2,,34,38
163,2,6:26.0,Offensive rebound by Team,,34,38
164,2,6:26.0,J. Harden enters the game for J. Smith,,34,38
165,2,6:26.0,P. Beverley enters the game for J. Terry,,34,38
166,2,6:26.0,T. Jones enters the game for T. Ariza,,34,38
167,2,6:26.0,,J. Evans enters the game for T. Booker,34,38
168,2,6:26.0,,G. Hayward enters the game for R. Hood,34,38
169,2,6:26.0,D. Motiejūnas misses free throw 2 of 2,,34,38
170,2,6:25.0,,Defensive rebound by R. Gobert,34,38
171,2,6:09.0,,T. Burke misses 2-pt jump shot from 21 ft,34,38
172,2,6:07.0,Defensive rebound by T. Jones,,34,38
173,2,5:55.0,D. Motiejūnas misses 2-pt hook shot from 10 ft,,34,38
174,2,5:55.0,Offensive rebound by Team,,34,38
175,2,5:55.0,,Utah full timeout,34,38
176,2,5:55.0,,J. Ingles enters the game for J. Evans,34,38
177,2,5:53.0,Turnover by C. Brewer (bad pass; steal by J. Ingles),,34,38
178,2,5:48.0,,G. Hayward misses 2-pt layup from 1 ft,34,38
179,2,5:47.0,,Offensive rebound by R. Gobert,34,38
180,2,5:47.0,,Personal foul by P. Beverley (drawn by R. Gobert),34,38
181,2,5:36.0,,J. Ingles makes 2-pt jump shot from 20 ft,34,40
182,2,5:11.0,D. Motiejūnas misses 3-pt jump shot from 24 ft,,34,40
183,2,5:10.0,,Defensive rebound by J. Ingles,34,40
184,2,4:52.0,,Turnover by G. Hayward (bad pass; steal by J. Harden),34,40
185,2,4:43.0,D. Motiejūnas misses 2-pt layup from 1 ft (block by R. Gobert),,34,40
186,2,4:42.0,Offensive rebound by T. Jones,,34,40
187,2,4:39.0,T. Jones misses 2-pt layup from 2 ft,,34,40
188,2,4:38.0,Offensive rebound by D. Motiejūnas,,34,40
189,2,4:28.0,Shooting block foul by D. Exum (drawn by J. Harden),,34,40
190,2,4:28.0,,Technical foul by Team,34,40
191,2,4:28.0,J. Harden misses technical free throw,,34,40
192,2,4:28.0,Offensive rebound by Team,,34,40
193,2,4:28.0,,E. Millsap enters the game for T. Burke,34,40
194,2,4:28.0,J. Harden makes free throw 1 of 2,,35,40
195,2,4:28.0,J. Harden makes free throw 2 of 2,,36,40
196,2,4:20.0,,Personal foul by C. Brewer (drawn by G. Hayward),36,40
197,2,4:11.0,,E. Millsap misses 3-pt jump shot from 23 ft,36,40
198,2,4:10.0,Defensive rebound by T. Jones,,36,40
199,2,3:51.0,T. Jones makes 2-pt jump shot from 6 ft,,38,40
200,2,3:34.0,,J. Ingles misses 2-pt jump shot from 22 ft,38,40
201,2,3:33.0,,Offensive rebound by R. Gobert,38,40
202,2,3:29.0,,D. Exum makes 3-pt jump shot from 24 ft (assist by G. Hayward),38,43
203,2,3:12.0,Offensive foul by T. Jones (drawn by G. Hayward),,38,43
204,2,3:12.0,Turnover by T. Jones (offensive foul),,38,43
205,2,3:12.0,T. Ariza enters the game for C. Brewer,,38,43
206,2,3:12.0,,R. Hood enters the game for E. Millsap,38,43
207,2,3:00.0,,R. Gobert makes 2-pt dunk at rim (assist by G. Hayward),38,45
208,2,2:40.0,J. Harden misses 2-pt jump shot from 15 ft,,38,45
209,2,2:38.0,,Defensive rebound by R. Gobert,38,45
210,2,2:30.0,,Shooting foul by T. Ariza (drawn by G. Hayward),38,45
211,2,2:30.0,,G. Hayward makes 2-pt jump shot from 8 ft,38,47
212,2,2:30.0,Houston full timeout,,38,47
213,2,2:30.0,C. Brewer enters the game for T. Ariza,,38,47
214,2,2:30.0,,G. Hayward misses free throw 1 of 1,38,47
215,2,2:29.0,Defensive rebound by T. Jones,,38,47
216,2,2:10.0,P. Beverley makes 2-pt jump shot from 6 ft,,40,47
217,2,1:45.0,,J. Ingles makes 2-pt jump shot from 19 ft,40,49
218,2,1:16.0,T. Jones misses 2-pt jump shot from 13 ft,,40,49
219,2,1:15.0,,Defensive rebound by R. Gobert,40,49
220,2,1:07.0,,G. Hayward misses 2-pt jump shot from 20 ft,40,49
221,2,1:05.0,,Offensive rebound by R. Gobert,40,49
222,2,1:05.0,,Utah full timeout,40,49
223,2,0:55.0,,G. Hayward makes 2-pt jump shot from 15 ft,40,51
224,2,0:38.0,T. Jones misses 2-pt layup at rim (block by R. Gobert),,40,51
225,2,0:37.0,,Defensive rebound by G. Hayward,40,51
226,2,0:32.0,,G. Hayward misses 2-pt layup from 1 ft,40,51
227,2,0:31.0,,Offensive rebound by D. Exum,40,51
228,2,0:27.0,,D. Exum misses 3-pt jump shot from 25 ft,40,51
229,2,0:22.0,Defensive rebound by T. Jones,,40,51
230,2,0:05.0,P. Beverley makes 3-pt jump shot from 25 ft (assist by J. Harden),,43,51
231,2,0:00.0,,Shooting foul by D. Motiejūnas (drawn by G. Hayward),43,51
232,2,0:00.0,,G. Hayward makes free throw 1 of 2,43,52
233,2,0:00.0,,T. Booker enters the game for R. Gobert,43,52
234,2,0:00.0,,G. Hayward makes free throw 2 of 2,43,53
235,3,11:39.0,D. Motiejūnas makes 2-pt hook shot from 3 ft,,45,53
236,3,11:16.0,,D. Exum makes 3-pt jump shot from 24 ft (assist by D. Favors),45,56
237,3,10:55.0,T. Jones makes 2-pt jump shot from 5 ft,,47,56
238,3,10:35.0,Violation by D. Motiejūnas (kicked ball),,47,56
239,3,10:24.0,,R. Hood makes 2-pt layup from 2 ft,47,58
240,3,10:11.0,T. Ariza misses 3-pt jump shot from 25 ft,,47,58
241,3,10:10.0,,Defensive rebound by Team,47,58
242,3,9:45.0,,D. Exum misses 3-pt jump shot from 23 ft,47,58
243,3,9:44.0,Defensive rebound by D. Motiejūnas,,47,58
244,3,9:32.0,D. Motiejūnas makes 2-pt hook shot from 4 ft (assist by J. Harden),,49,58
245,3,9:15.0,,G. Hayward makes 3-pt jump shot from 24 ft (assist by R. Gobert),49,61
246,3,8:56.0,P. Beverley makes 2-pt layup from 3 ft,,51,61
247,3,8:30.0,,D. Favors misses 2-pt jump shot from 15 ft,51,61
248,3,8:29.0,Defensive rebound by T. Ariza,,51,61
249,3,8:20.0,P. Beverley misses 3-pt jump shot from 23 ft,,51,61
250,3,8:19.0,,Defensive rebound by R. Gobert,51,61
251,3,8:09.0,,G. Hayward makes 2-pt jump shot from 7 ft,51,63
252,3,7:47.0,D. Motiejūnas makes 2-pt hook shot from 6 ft,,53,63
253,3,7:32.0,,D. Exum makes 2-pt jump shot from 20 ft,53,65
254,3,7:07.0,Turnover by J. Harden (bad pass),,53,65
255,3,6:51.0,,G. Hayward makes 2-pt jump shot from 12 ft,53,67
256,3,6:27.0,P. Beverley misses 2-pt jump shot from 8 ft (block by D. Exum),,53,67
257,3,6:25.0,,Defensive rebound by D. Exum,53,67
258,3,6:20.0,,Turnover by G. Hayward (bad pass; steal by T. Jones),53,67
259,3,6:13.0,Shooting foul by G. Hayward (drawn by T. Jones),,53,67
260,3,6:13.0,T. Jones makes free throw 1 of 2,,54,67
261,3,6:13.0,C. Brewer enters the game for D. Motiejūnas,,54,67
262,3,6:13.0,T. Jones makes free throw 2 of 2,,55,67
263,3,6:13.0,,Utah full timeout,55,67
264,3,6:04.0,,Personal foul by P. Beverley (drawn by D. Exum),55,67
265,3,5:58.0,,R. Hood makes 2-pt dunk at rim (assist by R. Gobert),55,69
266,3,5:47.0,Turnover by C. Brewer (discontinued dribble),,55,69
267,3,5:37.0,,Personal foul by J. Harden (drawn by D. Favors),55,69
268,3,5:21.0,,D. Exum misses 3-pt jump shot from 27 ft,55,69
269,3,5:19.0,Defensive rebound by T. Ariza,,55,69
270,3,5:13.0,C. Brewer misses 3-pt jump shot from 23 ft (block by G. Hayward),,55,69
271,3,5:09.0,,Defensive rebound by R. Gobert,55,69
272,3,4:55.0,,R. Hood misses 3-pt jump shot from 25 ft,55,69
273,3,4:53.0,,Offensive rebound by D. Exum,55,69
274,3,4:49.0,,D. Exum misses 3-pt jump shot from 23 ft,55,69
275,3,4:48.0,Defensive rebound by T. Jones,,55,69
276,3,4:32.0,J. Harden misses 2-pt jump shot from 21 ft,,55,69
277,3,4:30.0,,Defensive rebound by G. Hayward,55,69
278,3,4:22.0,,Personal foul by P. Beverley (drawn by R. Gobert),55,69
279,3,4:22.0,Technical foul by P. Beverley,,55,69
280,3,4:22.0,,G. Hayward misses technical free throw,55,69
281,3,4:22.0,,Offensive rebound by Team,55,69
282,3,4:22.0,J. Dorsey enters the game for T. Jones,,55,69
283,3,4:22.0,J. Terry enters the game for P. Beverley,,55,69
284,3,4:22.0,,T. Booker enters the game for R. Gobert,55,69
285,3,4:22.0,,J. Ingles enters the game for R. Hood,55,69
286,3,4:16.0,,Personal foul by J. Dorsey (drawn by G. Hayward),55,69
287,3,4:02.0,,G. Hayward makes 3-pt jump shot from 24 ft (assist by T. Booker),55,72
288,3,3:46.0,J. Harden misses 2-pt jump shot from 3 ft (block by D. Favors),,55,72
289,3,3:44.0,,Defensive rebound by D. Exum,55,72
290,3,3:44.0,,Personal foul by J. Dorsey (drawn by G. Hayward),55,72
291,3,3:44.0,,G. Hayward makes free throw 1 of 2,55,73
292,3,3:44.0,,G. Hayward makes free throw 2 of 2,55,74
293,3,3:30.0,J. Harden misses 2-pt layup from 2 ft,,55,74
294,3,3:29.0,,Defensive rebound by T. Booker,55,74
295,3,3:23.0,,J. Ingles makes 3-pt jump shot from 24 ft (assist by G. Hayward),55,77
296,3,3:21.0,Houston full timeout,,55,77
297,3,3:21.0,,E. Millsap enters the game for G. Hayward,55,77
298,3,3:21.0,,T. Burke enters the game for D. Exum,55,77
299,3,3:12.0,C. Brewer misses 2-pt jump shot from 15 ft,,55,77
300,3,3:10.0,,Defensive rebound by T. Booker,55,77
301,3,2:50.0,,D. Favors misses 2-pt jump shot from 15 ft,55,77
302,3,2:49.0,Defensive rebound by C. Brewer,,55,77
303,3,2:40.0,Shooting foul by T. Burke (drawn by J. Harden),,55,77
304,3,2:40.0,J. Harden makes free throw 1 of 2,,56,77
305,3,2:40.0,J. Harden makes free throw 2 of 2,,57,77
306,3,2:25.0,,Turnover by D. Favors (bad pass; steal by J. Harden),57,77
307,3,2:22.0,C. Brewer makes 2-pt layup from 2 ft,,59,77
308,3,2:22.0,Shooting foul by D. Favors (drawn by C. Brewer),,59,77
309,3,2:22.0,C. Brewer makes free throw 1 of 1,,60,77
310,3,2:04.0,,D. Favors makes 2-pt layup from 1 ft (assist by E. Millsap),60,79
311,3,1:52.0,Personal foul by E. Millsap (drawn by J. Dorsey),,60,79
312,3,1:45.0,J. Harden misses 3-pt jump shot from 24 ft,,60,79
313,3,1:43.0,Offensive rebound by J. Harden,,60,79
314,3,1:42.0,Shooting foul by T. Booker (drawn by J. Harden),,60,79
315,3,1:42.0,J. Harden makes free throw 1 of 2,,61,79
316,3,1:42.0,J. Harden makes free throw 2 of 2,,62,79
317,3,1:23.0,,E. Millsap misses 3-pt jump shot from 25 ft,62,79
318,3,1:22.0,,Offensive rebound by T. Burke,62,79
319,3,1:14.0,,Turnover by T. Burke (bad pass),62,79
320,3,1:07.0,Personal foul by D. Favors (drawn by J. Harden),,62,79
321,3,1:07.0,J. Harden misses free throw 1 of 2,,62,79
322,3,1:07.0,Offensive rebound by Team,,62,79
323,3,1:07.0,,R. Gobert enters the game for D. Favors,62,79
324,3,1:07.0,,R. Hood enters the game for E. Millsap,62,79
325,3,1:07.0,,D. Exum enters the game for T. Burke,62,79
326,3,1:07.0,J. Harden misses free throw 2 of 2,,62,79
327,3,1:05.0,,Defensive rebound by T. Booker,62,79
328,3,0:49.0,,R. Hood misses 2-pt jump shot from 7 ft (block by J. Dorsey),62,79
329,3,0:49.0,,Offensive rebound by R. Gobert,62,79
330,3,0:49.0,,R. Gobert makes 2-pt layup from 2 ft,62,81
331,3,0:49.0,,Shooting foul by J. Terry (drawn by R. Gobert),62,81
332,3,0:49.0,,R. Gobert makes free throw 1 of 1,62,82
333,3,0:43.0,T. Ariza makes 3-pt jump shot from 24 ft (assist by J. Harden),,65,82
334,3,0:36.0,,Turnover by D. Exum (bad pass; steal by T. Ariza),65,82
335,3,0:30.0,J. Terry misses 3-pt jump shot from 27 ft,,65,82
336,3,0:28.0,,Defensive rebound by R. Gobert,65,82
337,3,0:04.0,,R. Hood misses 2-pt jump shot from 14 ft,65,82
338,3,0:04.0,,Offensive rebound by Team,65,82
339,3,0:04.0,,Turnover by Team (shot clock),65,82
340,3,0:00.0,J. Harden misses 3-pt jump shot from 26 ft,,65,82
341,3,0:00.0,,Defensive rebound by Team,65,82
342,4,11:37.0,,R. Hood makes 2-pt jump shot from 14 ft,65,84
343,4,11:23.0,J. Terry makes 3-pt jump shot from 24 ft (assist by J. Smith),,68,84
344,4,10:58.0,,T. Booker makes 2-pt layup from 1 ft (assist by R. Hood),68,86
345,4,10:50.0,C. Brewer makes 3-pt jump shot from 25 ft (assist by P. Prigioni),,71,86
346,4,10:21.0,,T. Booker misses 3-pt jump shot from 23 ft,71,86
347,4,10:19.0,Defensive rebound by C. Brewer,,71,86
348,4,10:19.0,Offensive foul by T. Ariza (drawn by R. Gobert),,71,86
349,4,10:19.0,Turnover by T. Ariza (offensive foul),,71,86
350,4,10:19.0,,E. Millsap enters the game for T. Booker,71,86
351,4,10:19.0,,T. Burke enters the game for D. Exum,71,86
352,4,10:08.0,,R. Hood makes 2-pt jump shot from 19 ft (assist by T. Burke),71,88
353,4,9:54.0,Personal foul by E. Millsap (drawn by J. Smith),,71,88
354,4,9:48.0,Turnover by T. Ariza (lost ball; steal by E. Millsap),,71,88
355,4,9:33.0,,Turnover by E. Millsap (traveling),71,88
356,4,9:24.0,J. Smith misses 2-pt jump shot from 6 ft (block by R. Gobert),,71,88
357,4,9:22.0,,Defensive rebound by J. Ingles,71,88
358,4,9:18.0,,R. Gobert makes 2-pt dunk at rim (assist by E. Millsap),71,90
359,4,9:09.0,C. Brewer misses 2-pt jump shot from 5 ft,,71,90
360,4,9:08.0,,Defensive rebound by J. Ingles,71,90
361,4,9:02.0,,E. Millsap misses 2-pt layup from 2 ft,71,90
362,4,9:02.0,,Offensive rebound by E. Millsap,71,90
363,4,9:02.0,,E. Millsap makes 2-pt tip-in from 2 ft,71,92
364,4,9:02.0,Houston full timeout,,71,92
365,4,9:02.0,,G. Hayward enters the game for R. Hood,71,92
366,4,9:02.0,J. Harden enters the game for T. Ariza,,71,92
367,4,8:47.0,J. Smith misses 3-pt jump shot from 24 ft,,71,92
368,4,8:46.0,,Defensive rebound by Team,71,92
369,4,8:32.0,,Shooting foul by J. Smith (drawn by G. Hayward),71,92
370,4,8:32.0,,G. Hayward misses free throw 1 of 2,71,92
371,4,8:32.0,,Offensive rebound by Team,71,92
372,4,8:32.0,,G. Hayward misses free throw 2 of 2,71,92
373,4,8:31.0,Defensive rebound by J. Harden,,71,92
374,4,8:28.0,Shooting foul by E. Millsap (drawn by C. Brewer),,71,92
375,4,8:28.0,C. Brewer makes free throw 1 of 2,,72,92
376,4,8:28.0,,R. Hood enters the game for E. Millsap,72,92
377,4,8:28.0,,D. Favors enters the game for R. Gobert,72,92
378,4,8:28.0,C. Brewer makes free throw 2 of 2,,73,92
379,4,8:10.0,,R. Hood misses 3-pt jump shot from 24 ft,73,92
380,4,8:08.0,Defensive rebound by C. Brewer,,73,92
381,4,8:01.0,J. Terry misses 3-pt jump shot from 23 ft,,73,92
382,4,8:00.0,,Defensive rebound by T. Burke,73,92
383,4,7:49.0,,R. Hood misses 3-pt jump shot from 23 ft,73,92
384,4,7:48.0,Defensive rebound by P. Prigioni,,73,92
385,4,7:38.0,J. Harden makes 2-pt layup from 2 ft,,75,92
386,4,7:32.0,,Personal foul by C. Brewer (drawn by G. Hayward),75,92
387,4,7:15.0,,R. Hood makes 3-pt jump shot from 25 ft (assist by G. Hayward),75,95
388,4,6:59.0,J. Smith makes 2-pt jump shot from 2 ft,,77,95
389,4,6:47.0,Offensive charge foul by R. Hood (drawn by P. Prigioni),,77,95
390,4,6:47.0,,Turnover by R. Hood (offensive foul),77,95
