,QUARTER,TIME_REMAINING,DALLAS_ACTION,PORTLAND_ACTION,DALLAS_SCORE,PORTLAND_SCORE
54,1,4:41.0,,Turnover by D. Lillard (bad pass; steal by M. Ellis),14,13
55,1,4:41.0,Personal take foul by A. Afflalo (drawn by M. Ellis),,14,13
56,1,4:24.0,A. Aminu makes 3-pt jump shot from 26 ft (assist by M. Ellis),,17,13
57,1,4:02.0,,R. Lopez misses 2-pt hook shot from 6 ft,17,13
58,1,4:00.0,Defensive rebound by Team,,17,13
59,1,3:47.0,A. Aminu misses 2-pt layup from 1 ft (block by R. Lopez),,17,13
60,1,3:46.0,,Defensive rebound by L. Aldridge,17,13
61,1,3:41.0,,N. Batum makes 2-pt layup from 1 ft (assist by D. Lillard),17,15
62,1,3:29.0,M. Ellis misses 2-pt jump shot from 19 ft,,17,15
63,1,3:28.0,,Defensive rebound by L. Aldridge,17,15
64,1,3:20.0,,Turnover by D. Lillard (lost ball; steal by T. Chandler),17,15
65,1,3:20.0,Personal foul by D. Lillard (drawn by T. Chandler),,17,15
66,1,3:20.0,,C. Kaman enters the game for R. Lopez,17,15
67,1,3:20.0,D. Harris enters the game for R. Rondo,,17,15
68,1,3:07.0,M. Ellis misses 2-pt layup from 1 ft,,17,15
69,1,3:06.0,,Defensive rebound by L. Aldridge,17,15
70,1,2:54.0,,L. Aldridge makes 2-pt jump shot from 17 ft (assist by N. Batum),17,17
71,1,2:53.0,Dallas full timeout,,17,17
72,1,2:53.0,,S. Blake enters the game for D. Lillard,17,17
73,1,2:41.0,Turnover by R. Jefferson (lost ball),,17,17
74,1,2:27.0,,L. Aldridge misses 2-pt jump shot from 15 ft,17,17
75,1,2:26.0,Defensive rebound by T. Chandler,,17,17
76,1,2:12.0,M. Ellis misses 2-pt jump shot from 14 ft,,17,17
77,1,2:10.0,,Defensive rebound by C. Kaman,17,17
78,1,2:05.0,,A. Afflalo misses 2-pt layup from 1 ft,17,17
79,1,2:03.0,Defensive rebound by D. Harris,,17,17
80,1,1:55.0,A. Aminu makes 2-pt jump shot from 8 ft (assist by T. Chandler),,19,17
81,1,1:35.0,,A. Afflalo misses 3-pt jump shot from 23 ft,19,17
82,1,1:34.0,Defensive rebound by T. Chandler,,19,17
83,1,1:24.0,D. Harris makes 2-pt layup at rim,,21,17
84,1,1:01.0,,C. Kaman misses 2-pt jump shot from 13 ft,21,17
85,1,1:00.0,Defensive rebound by T. Chandler,,21,17
86,1,0:42.0,D. Harris makes 2-pt jump shot from 5 ft,,23,17
87,1,0:31.0,,N. Batum misses 3-pt jump shot from 25 ft,23,17
88,1,0:30.0,Defensive rebound by A. Aminu,,23,17
89,1,0:08.0,A. Aminu misses 3-pt jump shot from 25 ft,,23,17
90,1,0:07.0,,Defensive rebound by C. Kaman,23,17
91,2,11:35.0,,Turnover by C. Kaman (lost ball; steal by D. Nowitzki),23,17
92,2,11:29.0,D. Harris misses 3-pt jump shot from 25 ft,,23,17
93,2,11:29.0,,Defensive rebound by Team,23,17
94,2,11:29.0,Loose ball foul by A. Aminu (drawn by C. Kaman),,23,17
95,2,11:07.0,,A. Afflalo makes 2-pt jump shot from 5 ft,23,19
96,2,10:44.0,Turnover by J. Barea (bad pass),,23,19
97,2,10:32.0,,C. Kaman makes 2-pt jump shot from 20 ft (assist by D. Wright),23,21
98,2,10:15.0,Turnover by A. Aminu (traveling),,23,21
99,2,9:59.0,,Shooting foul by D. Harris (drawn by A. Afflalo),23,21
100,2,9:59.0,,A. Afflalo makes free throw 1 of 2,23,22
101,2,9:59.0,,A. Afflalo makes free throw 2 of 2,23,23
102,2,9:40.0,A. Stoudemire misses 2-pt jump shot from 9 ft,,23,23
103,2,9:38.0,,Defensive rebound by C. Kaman,23,23
104,2,9:28.0,,Shooting foul by A. Aminu (drawn by W. Matthews),23,23
105,2,9:28.0,,W. Matthews makes free throw 1 of 2,23,24
106,2,9:28.0,,W. Matthews makes free throw 2 of 2,23,25
107,2,9:15.0,Personal foul by S. Blake (drawn by D. Nowitzki),,23,25
108,2,9:07.0,J. Barea makes 2-pt layup from 2 ft,,25,25
109,2,8:45.0,,A. Afflalo misses 2-pt jump shot from 11 ft,25,25
110,2,8:43.0,Defensive rebound by D. Nowitzki,,25,25
111,2,8:35.0,J. Barea misses 2-pt jump shot from 11 ft,,25,25
112,2,8:34.0,,Defensive rebound by S. Blake,25,25
113,2,8:20.0,,W. Matthews misses 2-pt jump shot from 7 ft,25,25
114,2,8:17.0,Defensive rebound by A. Aminu,,25,25
115,2,8:10.0,Personal foul by D. Wright (drawn by D. Nowitzki),,25,25
116,2,8:10.0,Official timeout,,25,25
117,2,8:00.0,D. Nowitzki makes 2-pt jump shot from 12 ft,,27,25
118,2,7:40.0,,Turnover by C. Kaman (lost ball; steal by D. Harris),27,25
119,2,7:24.0,Personal foul by D. Wright (drawn by D. Nowitzki),,27,25
120,2,7:24.0,,D. Lillard enters the game for S. Blake,27,25
121,2,7:14.0,D. Nowitzki makes 2-pt jump shot from 13 ft,,29,25
122,2,7:02.0,,D. Lillard misses 2-pt jump shot from 19 ft,29,25
123,2,7:01.0,Defensive rebound by D. Nowitzki,,29,25
124,2,6:51.0,D. Nowitzki misses 2-pt jump shot from 15 ft,,29,25
125,2,6:49.0,,Defensive rebound by W. Matthews,29,25
126,2,6:37.0,,D. Wright makes 3-pt jump shot from 26 ft (assist by W. Matthews),29,28
127,2,6:30.0,Dallas full timeout,,29,28
128,2,6:30.0,R. Jefferson enters the game for D. Nowitzki,,29,28
129,2,6:30.0,C. Villanueva enters the game for A. Aminu,,29,28
130,2,6:30.0,,N. Batum enters the game for W. Matthews,29,28
131,2,6:30.0,,R. Lopez enters the game for C. Kaman,29,28
132,2,6:30.0,,L. Aldridge enters the game for D. Wright,29,28
133,2,6:22.0,,Violation by D. Lillard (kicked ball),29,28
134,2,6:15.0,A. Stoudemire misses 2-pt jump shot from 18 ft,,29,28
135,2,6:14.0,,Defensive rebound by N. Batum,29,28
136,2,6:01.0,,A. Afflalo misses 3-pt jump shot from 23 ft,29,28
137,2,6:01.0,Defensive rebound by Team,,29,28
138,2,5:50.0,J. Barea misses 2-pt jump shot from 19 ft,,29,28
139,2,5:49.0,,Defensive rebound by L. Aldridge,29,28
140,2,5:43.0,Offensive charge foul by D. Lillard (drawn by D. Harris),,29,28
141,2,5:43.0,,Turnover by D. Lillard (offensive foul),29,28
142,2,5:43.0,M. Ellis enters the game for D. Harris,,29,28
143,2,5:43.0,T. Chandler enters the game for A. Stoudemire,,29,28
144,2,5:43.0,R. Rondo enters the game for J. Barea,,29,28
145,2,5:33.0,Turnover by R. Rondo (bad pass),,29,28
146,2,5:18.0,,A. Afflalo misses 3-pt jump shot from 25 ft,29,28
147,2,5:17.0,Defensive rebound by R. Rondo,,29,28
148,2,5:10.0,C. Villanueva misses 3-pt jump shot from 25 ft,,29,28
149,2,5:09.0,,Defensive rebound by D. Lillard,29,28
150,2,5:04.0,,L. Aldridge misses 2-pt layup from 1 ft,29,28
151,2,5:02.0,Defensive rebound by R. Jefferson,,29,28
152,2,4:58.0,M. Ellis misses 2-pt jump shot from 15 ft,,29,28
153,2,4:55.0,,Defensive rebound by D. Lillard,29,28
154,2,4:47.0,,D. Lillard misses 3-pt jump shot from 25 ft,29,28
155,2,4:46.0,Defensive rebound by T. Chandler,,29,28
156,2,4:26.0,R. Rondo makes 2-pt jump shot from 21 ft,,31,28
157,2,4:03.0,,R. Lopez misses 2-pt layup from 1 ft (block by T. Chandler),31,28
158,2,4:01.0,Defensive rebound by R. Rondo,,31,28
159,2,3:59.0,R. Jefferson misses 2-pt layup from 1 ft,,31,28
160,2,3:57.0,Offensive rebound by C. Villanueva,,31,28
161,2,3:57.0,C. Villanueva makes 2-pt layup at rim,,33,28
162,2,3:57.0,,Portland full timeout,33,28
163,2,3:57.0,,W. Matthews enters the game for A. Afflalo,33,28
164,2,3:51.0,,Turnover by N. Batum (lost ball),33,28
165,2,3:38.0,M. Ellis makes 2-pt jump shot from 14 ft,,35,28
166,2,3:14.0,,L. Aldridge makes 2-pt jump shot from 6 ft,35,30
167,2,2:48.0,M. Ellis misses 3-pt jump shot from 25 ft,,35,30
168,2,2:47.0,,Defensive rebound by N. Batum,35,30
169,2,2:45.0,,Turnover by N. Batum (bad pass),35,30
170,2,2:28.0,T. Chandler misses 2-pt jump shot from 13 ft,,35,30
171,2,2:27.0,,Defensive rebound by L. Aldridge,35,30
172,2,2:12.0,,L. Aldridge makes 2-pt jump shot from 13 ft (assist by N. Batum),35,32
173,2,2:11.0,Dallas full timeout,,35,32
174,2,2:11.0,D. Nowitzki enters the game for R. Rondo,,35,32
175,2,2:11.0,D. Harris enters the game for C. Villanueva,,35,32
176,2,1:52.0,M. Ellis misses 2-pt layup from 2 ft,,35,32
177,2,1:51.0,Offensive rebound by T. Chandler,,35,32
178,2,1:46.0,D. Nowitzki misses 3-pt jump shot from 29 ft,,35,32
179,2,1:45.0,,Defensive rebound by N. Batum,35,32
180,2,1:39.0,,L. Aldridge misses 2-pt jump shot from 20 ft,35,32
181,2,1:39.0,,Offensive rebound by Team,35,32
182,2,1:38.0,Loose ball foul by T. Chandler (drawn by R. Lopez),,35,32
183,2,1:28.0,,Shooting foul by D. Nowitzki (drawn by D. Lillard),35,32
184,2,1:28.0,,D. Lillard makes free throw 1 of 2,35,33
185,2,1:28.0,,D. Lillard makes free throw 2 of 2,35,34
186,2,1:18.0,D. Nowitzki misses 3-pt jump shot from 26 ft,,35,34
187,2,1:17.0,,Defensive rebound by N. Batum,35,34
188,2,1:06.0,,L. Aldridge misses 2-pt jump shot from 5 ft,35,34
189,2,1:05.0,,Offensive rebound by R. Lopez,35,34
190,2,1:05.0,,R. Lopez makes 2-pt tip-in at rim,35,36
191,2,0:58.0,Shooting foul by R. Lopez (drawn by D. Harris),,35,36
192,2,0:58.0,D. Harris makes free throw 1 of 2,,36,36
193,2,0:58.0,R. Rondo enters the game for R. Jefferson,,36,36
194,2,0:58.0,D. Harris misses free throw 2 of 2,,36,36
195,2,0:57.0,,Defensive rebound by L. Aldridge,36,36
196,2,0:42.0,,W. Matthews makes 2-pt jump shot from 15 ft (assist by D. Lillard),36,38
197,2,0:33.0,Turnover by R. Rondo (bad pass),,36,38
198,2,0:25.0,,R. Lopez makes 2-pt dunk at rim (assist by N. Batum),36,40
199,2,0:04.0,D. Nowitzki misses 2-pt jump shot from 11 ft,,36,40
200,2,0:02.0,Offensive rebound by T. Chandler,,36,40
201,2,0:02.0,T. Chandler misses 2-pt tip-in at rim,,36,40
202,2,0:01.0,,Defensive rebound by L. Aldridge,36,40
203,3,11:37.0,,R. Lopez misses 2-pt jump shot from 19 ft,36,40
204,3,11:36.0,Defensive rebound by R. Rondo,,36,40
205,3,11:26.0,D. Nowitzki makes 2-pt jump shot from 18 ft (assist by R. Rondo),,38,40
206,3,11:09.0,,Personal foul by R. Rondo (drawn by D. Lillard),38,40
207,3,11:04.0,,W. Matthews misses 3-pt jump shot from 25 ft (block by M. Ellis),38,40
208,3,11:02.0,Defensive rebound by R. Jefferson,,38,40
209,3,10:51.0,R. Jefferson makes 2-pt jump shot from 21 ft,,40,40
210,3,10:31.0,,L. Aldridge misses 2-pt jump shot from 4 ft,40,40
211,3,10:30.0,Defensive rebound by R. Rondo,,40,40
212,3,10:16.0,M. Ellis misses 2-pt layup from 2 ft,,40,40
213,3,10:15.0,,Defensive rebound by L. Aldridge,40,40
214,3,10:10.0,,Turnover by W. Matthews (lost ball; steal by R. Rondo),40,40
215,3,10:01.0,D. Nowitzki misses 2-pt jump shot from 21 ft,,40,40
216,3,10:00.0,,Defensive rebound by N. Batum,40,40
217,3,10:00.0,,Portland full timeout,40,40
218,3,10:00.0,,A. Afflalo enters the game for W. Matthews,40,40
219,3,9:44.0,,D. Lillard makes 2-pt jump shot from 18 ft,40,42
220,3,9:35.0,Personal foul by L. Aldridge (drawn by D. Nowitzki),,40,42
221,3,9:25.0,D. Nowitzki makes 2-pt jump shot from 18 ft,,42,42
222,3,9:06.0,,N. Batum makes 2-pt jump shot from 11 ft,42,44
223,3,8:56.0,Turnover by R. Rondo (bad pass),,42,44
224,3,8:49.0,,D. Lillard makes 3-pt jump shot from 25 ft,42,47
225,3,8:30.0,M. Ellis makes 2-pt jump shot from 16 ft (assist by R. Rondo),,44,47
226,3,8:13.0,,D. Lillard makes 3-pt jump shot from 26 ft (assist by A. Afflalo),44,50
227,3,7:47.0,R. Rondo misses 2-pt jump shot from 19 ft,,44,50
228,3,7:46.0,,Defensive rebound by N. Batum,44,50
229,3,7:36.0,,N. Batum makes 2-pt layup from 1 ft (assist by R. Lopez),44,52
230,3,7:36.0,Dallas full timeout,,44,52
231,3,7:16.0,R. Jefferson makes 3-pt jump shot from 26 ft (assist by M. Ellis),,47,52
232,3,6:49.0,,N. Batum misses 2-pt jump shot from 22 ft,47,52
233,3,6:48.0,,Offensive rebound by L. Aldridge,47,52
234,3,6:36.0,,Offensive foul by R. Lopez (drawn by R. Jefferson),47,52
235,3,6:36.0,,Turnover by R. Lopez (offensive foul),47,52
236,3,6:25.0,M. Ellis misses 2-pt jump shot from 15 ft,,47,52
237,3,6:24.0,,Defensive rebound by L. Aldridge,47,52
238,3,6:15.0,,Shooting foul by M. Ellis (drawn by R. Lopez),47,52
239,3,6:15.0,,R. Lopez misses free throw 1 of 2,47,52
240,3,6:15.0,,Offensive rebound by Team,47,52
241,3,6:15.0,,R. Lopez makes free throw 2 of 2,47,53
242,3,6:06.0,Turnover by D. Nowitzki (lost ball; steal by D. Lillard),,47,53
243,3,5:59.0,,D. Lillard misses 3-pt jump shot from 25 ft,47,53
244,3,5:58.0,Defensive rebound by D. Nowitzki,,47,53
245,3,5:49.0,M. Ellis misses 2-pt layup from 1 ft (block by R. Lopez),,47,53
246,3,5:47.0,,Defensive rebound by R. Lopez,47,53
247,3,5:44.0,,N. Batum makes 2-pt layup from 1 ft (assist by D. Lillard),47,55
248,3,5:44.0,,Shooting foul by D. Nowitzki (drawn by N. Batum),47,55
249,3,5:44.0,,D. Wright enters the game for R. Lopez,47,55
250,3,5:44.0,A. Aminu enters the game for R. Rondo,,47,55
251,3,5:44.0,D. Harris enters the game for D. Nowitzki,,47,55
252,3,5:44.0,,N. Batum makes free throw 1 of 1,47,56
253,3,5:24.0,M. Ellis makes 2-pt jump shot from 16 ft,,49,56
254,3,5:01.0,,D. Wright misses 2-pt jump shot from 8 ft,49,56
255,3,4:59.0,,Offensive rebound by D. Wright,49,56
256,3,4:59.0,,D. Wright makes 2-pt tip-in from 1 ft,49,58
257,3,4:32.0,D. Harris misses 3-pt jump shot from 28 ft,,49,58
258,3,4:31.0,Offensive rebound by T. Chandler,,49,58
259,3,4:23.0,,A. Gee enters the game for N. Batum,49,58
260,3,4:12.0,Turnover by D. Harris (bad pass; steal by D. Lillard),,49,58
261,3,4:07.0,,A. Gee makes 2-pt dunk at rim (assist by D. Lillard),49,60
262,3,4:06.0,Dallas full timeout,,49,60
263,3,3:54.0,D. Harris misses 2-pt jump shot from 4 ft,,49,60
264,3,3:54.0,,Defensive rebound by D. Lillard,49,60
265,3,3:51.0,,Turnover by D. Lillard (bad pass; steal by R. Jefferson),49,60
266,3,3:36.0,Shooting foul by L. Aldridge (drawn by M. Ellis),,49,60
267,3,3:36.0,M. Ellis makes free throw 1 of 2,,50,60
268,3,3:36.0,M. Ellis makes free throw 2 of 2,,51,60
269,3,3:13.0,,L. Aldridge misses 2-pt jump shot from 16 ft,51,60
270,3,3:11.0,Defensive rebound by R. Jefferson,,51,60
271,3,3:03.0,D. Harris misses 2-pt jump shot from 15 ft,,51,60
272,3,3:02.0,,Defensive rebound by D. Lillard,51,60
273,3,2:52.0,,L. Aldridge misses 2-pt jump shot from 21 ft,51,60
274,3,2:51.0,Defensive rebound by A. Aminu,,51,60
275,3,2:34.0,M. Ellis misses 2-pt jump shot from 17 ft,,51,60
276,3,2:33.0,,Defensive rebound by A. Afflalo,51,60
277,3,2:17.0,,D. Lillard misses 3-pt jump shot from 27 ft,51,60
278,3,2:16.0,,Offensive rebound by L. Aldridge,51,60
279,3,2:10.0,,Shooting foul by T. Chandler (drawn by L. Aldridge),51,60
280,3,2:10.0,,L. Aldridge makes free throw 1 of 2,51,61
281,3,2:10.0,,S. Blake enters the game for D. Lillard,51,61
282,3,2:10.0,,C. Kaman enters the game for A. Gee,51,61
283,3,2:10.0,A. Stoudemire enters the game for R. Jefferson,,51,61
284,3,2:10.0,J. Barea enters the game for T. Chandler,,51,61
285,3,2:10.0,D. Nowitzki enters the game for M. Ellis,,51,61
286,3,2:10.0,,L. Aldridge makes free throw 2 of 2,51,62
287,3,1:59.0,Turnover by D. Harris (bad pass; steal by C. Kaman),,51,62
288,3,1:47.0,,A. Afflalo makes 2-pt jump shot from 11 ft,51,64
289,3,1:37.0,Personal foul by C. Kaman (drawn by A. Stoudemire),,51,64
290,3,1:30.0,A. Stoudemire makes 2-pt jump shot from 15 ft (assist by J. Barea),,53,64
291,3,1:05.0,,S. Blake makes 2-pt jump shot from 12 ft,53,66
292,3,0:52.0,J. Barea makes 2-pt hook shot from 5 ft,,55,66
293,3,0:38.0,,D. Wright makes 3-pt jump shot from 25 ft (assist by S. Blake),55,69
294,3,0:33.0,J. Barea misses 2-pt jump shot from 13 ft,,55,69
295,3,0:31.0,,Defensive rebound by C. Kaman,55,69
296,3,0:14.0,,Personal foul by A. Stoudemire (drawn by C. Kaman),55,69
297,3,0:14.0,,C. Kaman makes free throw 1 of 2,55,70
298,3,0:14.0,,C. Kaman makes free throw 2 of 2,55,71
299,3,0:03.0,Shooting foul by D. Wright (drawn by A. Stoudemire),,55,71
300,3,0:03.0,A. Stoudemire makes free throw 1 of 2,,56,71
301,3,0:03.0,R. Jefferson enters the game for D. Nowitzki,,56,71
302,3,0:03.0,A. Stoudemire makes free throw 2 of 2,,57,71
303,3,0:00.0,,S. Blake misses 3-pt jump shot from 37 ft,57,71
304,3,0:00.0,,Offensive rebound by Team,57,71
305,4,11:47.0,A. Stoudemire makes 2-pt jump shot from 18 ft (assist by R. Rondo),,59,71
306,4,11:28.0,,S. Blake misses 2-pt jump shot from 20 ft,59,71
307,4,11:28.0,,Offensive rebound by C. Kaman,59,71
308,4,11:27.0,,C. Kaman makes 2-pt layup from 1 ft,59,73
309,4,11:12.0,R. Rondo misses 2-pt jump shot from 10 ft,,59,73
310,4,11:12.0,,Defensive rebound by Team,59,73
311,4,10:52.0,,A. Gee makes 2-pt dunk at rim (assist by C. Kaman),59,75
312,4,10:35.0,A. Stoudemire makes 2-pt jump shot from 17 ft (assist by J. Barea),,61,75
313,4,10:12.0,,C. McCollum misses 3-pt jump shot from 25 ft,61,75
314,4,10:10.0,Defensive rebound by A. Stoudemire,,61,75
315,4,9:47.0,A. Stoudemire makes 2-pt jump shot from 20 ft (assist by R. Rondo),,63,75
316,4,9:31.0,,C. Kaman misses 2-pt jump shot from 17 ft,63,75
317,4,9:30.0,Defensive rebound by R. Rondo,,63,75
318,4,9:17.0,D. Nowitzki misses 2-pt jump shot from 5 ft (block by N. Batum),,63,75
319,4,9:16.0,,Defensive rebound by C. Kaman,63,75
320,4,9:14.0,,Turnover by C. Kaman (bad pass; steal by A. Stoudemire),63,75
321,4,9:11.0,J. Barea misses 3-pt jump shot from 26 ft,,63,75
322,4,9:10.0,,Defensive rebound by C. McCollum,63,75
323,4,8:58.0,,C. Kaman misses 2-pt jump shot from 7 ft,63,75
324,4,8:57.0,Defensive rebound by R. Rondo,,63,75
325,4,8:46.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,63,75
326,4,8:45.0,,Defensive rebound by C. Kaman,63,75
327,4,8:30.0,,N. Batum makes 3-pt jump shot from 26 ft,63,78
328,4,8:29.0,Dallas full timeout,,63,78
329,4,8:29.0,R. Jefferson enters the game for D. Nowitzki,,63,78
330,4,8:25.0,Turnover by J. Barea (bad pass; steal by A. Gee),,63,78
331,4,8:21.0,,A. Gee makes 2-pt dunk at rim,63,80
332,4,8:08.0,J. Barea misses 3-pt jump shot from 26 ft,,63,80
333,4,8:07.0,,Defensive rebound by S. Blake,63,80
334,4,7:48.0,,C. Kaman misses 2-pt jump shot from 16 ft,63,80
335,4,7:47.0,Defensive rebound by R. Rondo,,63,80
336,4,7:42.0,D. Harris makes 2-pt layup from 1 ft (assist by R. Rondo),,65,80
337,4,7:16.0,,Turnover by A. Gee (bad pass; steal by D. Harris),65,80
338,4,7:05.0,D. Harris misses 3-pt jump shot from 25 ft,,65,80
339,4,7:04.0,,Defensive rebound by N. Batum,65,80
340,4,6:54.0,,C. Kaman misses 2-pt hook shot from 7 ft,65,80
341,4,6:52.0,Defensive rebound by R. Jefferson,,65,80
342,4,6:42.0,A. Stoudemire makes 2-pt jump shot from 20 ft (assist by R. Rondo),,67,80
343,4,6:35.0,,Shooting block foul by A. Stoudemire (drawn by C. McCollum),67,80
344,4,6:35.0,,C. McCollum misses free throw 1 of 2,67,80
345,4,6:35.0,,Offensive rebound by Team,67,80
346,4,6:35.0,T. Chandler enters the game for A. Stoudemire,,67,80
347,4,6:35.0,,R. Lopez enters the game for C. Kaman,67,80
348,4,6:35.0,,D. Lillard enters the game for A. Gee,67,80
349,4,6:35.0,M. Ellis enters the game for J. Barea,,67,80
350,4,6:35.0,,A. Afflalo enters the game for S. Blake,67,80
351,4,6:35.0,,C. McCollum makes free throw 2 of 2,67,81
352,4,6:26.0,R. Rondo makes 2-pt jump shot from 5 ft,,69,81
353,4,6:13.0,,D. Lillard misses 2-pt jump shot from 7 ft,69,81
354,4,6:11.0,Defensive rebound by R. Jefferson,,69,81
355,4,6:01.0,R. Rondo misses 2-pt hook shot from 5 ft,,69,81
356,4,5:58.0,,Defensive rebound by N. Batum,69,81
357,4,5:50.0,,R. Lopez makes 2-pt layup from 1 ft (assist by N. Batum),69,83
358,4,5:43.0,M. Ellis misses 2-pt layup at rim,,69,83
359,4,5:42.0,,Defensive rebound by A. Afflalo,69,83
360,4,5:33.0,,C. McCollum misses 2-pt jump shot from 12 ft,69,83
361,4,5:32.0,Defensive rebound by T. Chandler,,69,83
362,4,5:26.0,R. Jefferson makes 2-pt jump shot from 21 ft,,71,83
363,4,5:26.0,,Portland full timeout,71,83
364,4,5:26.0,,L. Aldridge enters the game for C. McCollum,71,83
365,4,5:07.0,,A. Afflalo misses 2-pt jump shot from 9 ft,71,83
366,4,5:05.0,Defensive rebound by T. Chandler,,71,83
367,4,4:46.0,R. Rondo makes 2-pt jump shot from 19 ft (assist by M. Ellis),,73,83
368,4,4:23.0,,D. Lillard makes 2-pt jump shot from 20 ft,73,85
369,4,4:10.0,R. Rondo makes 2-pt jump shot from 21 ft (assist by M. Ellis),,75,85
370,4,3:47.0,,N. Batum makes 3-pt jump shot from 26 ft (assist by A. Afflalo),75,88
371,4,3:30.0,R. Rondo misses 2-pt layup from 2 ft,,75,88
372,4,3:29.0,,Defensive rebound by N. Batum,75,88
373,4,3:25.0,,A. Afflalo misses 2-pt layup from 2 ft (block by R. Jefferson),75,88
374,4,3:23.0,Defensive rebound by D. Harris,,75,88
375,4,3:11.0,R. Jefferson misses 3-pt jump shot from 26 ft,,75,88
376,4,3:10.0,,Defensive rebound by D. Lillard,75,88
377,4,3:09.0,,Personal foul by R. Rondo (drawn by D. Lillard),75,88
378,4,3:09.0,D. Nowitzki enters the game for R. Jefferson,,75,88
379,4,2:52.0,,D. Lillard misses 2-pt jump shot from 21 ft,75,88
380,4,2:50.0,,Offensive rebound by R. Lopez,75,88
