,QUARTER,TIME_REMAINING,PORTLAND_ACTION,DALLAS_ACTION,PORTLAND_SCORE,DALLAS_SCORE
36,1,7:21.0,,J. Barea misses 3-pt jump shot from 24 ft,9,8
37,1,7:19.0,,Offensive rebound by D. Nowitzki,9,8
38,1,7:14.0,,Shooting foul by R. Lopez (drawn by C. Parsons),9,8
39,1,7:14.0,,C. Parsons makes 2-pt jump shot from 8 ft,9,10
40,1,7:14.0,,C. Parsons misses free throw 1 of 1,9,10
41,1,7:12.0,Defensive rebound by N. Batum,,9,10
42,1,7:05.0,Turnover by R. Lopez (traveling),,9,10
43,1,6:57.0,,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by J. Barea),9,13
44,1,6:37.0,R. Lopez makes 2-pt layup from 2 ft (assist by W. Matthews),,11,13
45,1,6:19.0,,Personal block foul by D. Lillard (drawn by D. Nowitzki),11,13
46,1,6:19.0,,T. Chandler enters the game for D. Nowitzki,11,13
47,1,6:14.0,,M. Ellis misses 2-pt jump shot from 18 ft,11,13
48,1,6:13.0,,Offensive rebound by C. Parsons,11,13
49,1,5:50.0,,C. Parsons makes 3-pt jump shot from 22 ft (assist by J. Barea),11,16
50,1,5:36.0,D. Lillard makes 2-pt layup at rim,,13,16
51,1,5:23.0,,Turnover by J. Barea (bad pass; steal by D. Lillard),13,16
52,1,5:19.0,Personal foul by A. Aminu (drawn by W. Matthews),,13,16
53,1,5:19.0,,Dallas full timeout,13,16
54,1,5:19.0,,D. Harris enters the game for J. Barea,13,16
55,1,5:19.0,S. Blake enters the game for R. Lopez,,13,16
56,1,5:19.0,C. Kaman enters the game for W. Matthews,,13,16
57,1,5:06.0,N. Batum misses 3-pt jump shot from 23 ft,,13,16
58,1,5:05.0,Offensive rebound by L. Aldridge,,13,16
59,1,4:57.0,L. Aldridge misses 2-pt jump shot from 10 ft,,13,16
60,1,4:54.0,Offensive rebound by C. Kaman,,13,16
61,1,4:50.0,Turnover by D. Lillard (bad pass; steal by M. Ellis),,13,16
62,1,4:45.0,,A. Aminu makes 2-pt dunk at rim,13,18
63,1,4:25.0,C. Kaman misses 2-pt jump shot from 16 ft,,13,18
64,1,4:23.0,,Defensive rebound by D. Harris,13,18
65,1,4:07.0,,D. Harris misses 2-pt jump shot from 16 ft,13,18
66,1,4:06.0,Defensive rebound by S. Blake,,13,18
67,1,3:46.0,C. Kaman misses 2-pt jump shot from 9 ft,,13,18
68,1,3:45.0,,Defensive rebound by M. Ellis,13,18
69,1,3:29.0,,C. Parsons misses 2-pt jump shot from 15 ft,13,18
70,1,3:28.0,Defensive rebound by D. Lillard,,13,18
71,1,3:14.0,S. Blake misses 3-pt jump shot from 24 ft,,13,18
72,1,3:13.0,,Defensive rebound by D. Harris,13,18
73,1,3:06.0,,M. Ellis misses 3-pt jump shot from 23 ft,13,18
74,1,3:05.0,,Offensive rebound by Team,13,18
75,1,2:56.0,,D. Harris misses 2-pt jump shot from 15 ft (block by D. Lillard),13,18
76,1,2:54.0,Defensive rebound by L. Aldridge,,13,18
77,1,2:45.0,Turnover by D. Lillard (bad pass; steal by C. Parsons),,13,18
78,1,2:40.0,,A. Aminu misses 2-pt dunk at rim,13,18
79,1,2:36.0,Defensive rebound by L. Aldridge,,13,18
80,1,2:33.0,C. Kaman makes 2-pt layup from 2 ft (assist by S. Blake),,15,18
81,1,2:33.0,Technical foul by C. Kaman,,15,18
82,1,2:33.0,Portland full timeout,,15,18
83,1,2:33.0,C. McCollum enters the game for N. Batum,,15,18
84,1,2:33.0,W. Matthews enters the game for D. Lillard,,15,18
85,1,2:33.0,,M. Ellis misses technical free throw,15,18
86,1,2:33.0,,Offensive rebound by Team,15,18
87,1,2:11.0,,T. Chandler makes 2-pt dunk at rim (assist by C. Parsons),15,20
88,1,1:47.0,L. Aldridge makes 2-pt layup from 1 ft (assist by S. Blake),,17,20
89,1,1:39.0,,M. Ellis makes 2-pt layup at rim,17,22
90,1,1:32.0,Personal block foul by C. Parsons (drawn by S. Blake),,17,22
91,1,1:32.0,,J. Barea enters the game for C. Parsons,17,22
92,1,1:32.0,,D. Nowitzki enters the game for M. Ellis,17,22
93,1,1:32.0,,C. Villanueva enters the game for A. Aminu,17,22
94,1,1:27.0,C. McCollum makes 3-pt jump shot from 25 ft,,20,22
95,1,1:06.0,,D. Harris misses 3-pt jump shot from 23 ft,20,22
96,1,1:05.0,Defensive rebound by W. Matthews,,20,22
97,1,0:50.0,C. Kaman makes 2-pt hook shot from 4 ft (assist by W. Matthews),,22,22
98,1,0:33.0,,Shooting foul by W. Matthews (drawn by J. Barea),22,22
99,1,0:33.0,,J. Barea makes free throw 1 of 2,22,23
100,1,0:33.0,,A. Aminu enters the game for C. Villanueva,22,23
101,1,0:33.0,,J. Barea makes free throw 2 of 2,22,24
102,1,0:16.0,C. McCollum makes 3-pt jump shot from 24 ft (assist by S. Blake),,25,24
103,1,0:00.0,,D. Nowitzki misses 2-pt jump shot from 11 ft,25,24
104,1,0:00.0,Defensive rebound by C. Kaman,,25,24
105,2,11:49.0,Offensive foul by M. Leonard (drawn by D. Harris),,25,24
106,2,11:49.0,Turnover by M. Leonard (offensive foul),,25,24
107,2,11:26.0,,D. Nowitzki misses 2-pt jump shot from 13 ft,25,24
108,2,11:25.0,,Offensive rebound by Team,25,24
109,2,11:25.0,,Turnover by Team (shot clock),25,24
110,2,11:09.0,W. Matthews makes 2-pt jump shot from 12 ft (assist by S. Blake),,27,24
111,2,10:57.0,,J. Barea misses 2-pt layup from 1 ft,27,24
112,2,10:55.0,Defensive rebound by W. Matthews,,27,24
113,2,10:37.0,C. Kaman misses 2-pt layup from 2 ft,,27,24
114,2,10:35.0,,Defensive rebound by C. Villanueva,27,24
115,2,10:26.0,,C. Villanueva makes 3-pt jump shot from 24 ft (assist by D. Harris),27,27
116,2,10:09.0,Offensive foul by C. Kaman (drawn by D. Harris),,27,27
117,2,10:09.0,Turnover by C. Kaman (offensive foul),,27,27
118,2,10:09.0,R. Lopez enters the game for C. Kaman,,27,27
119,2,9:52.0,,A. Aminu misses 3-pt jump shot from 24 ft,27,27
120,2,9:50.0,Defensive rebound by C. McCollum,,27,27
121,2,9:44.0,C. McCollum misses 2-pt layup from 1 ft (block by A. Aminu),,27,27
122,2,9:43.0,,Defensive rebound by A. Aminu,27,27
123,2,9:38.0,,D. Harris makes 3-pt jump shot from 24 ft (assist by A. Aminu),27,30
124,2,9:23.0,C. McCollum misses 3-pt jump shot from 24 ft (block by D. Harris),,27,30
125,2,9:21.0,,Defensive rebound by C. Villanueva,27,30
126,2,9:15.0,,J. Barea misses 2-pt layup at rim,27,30
127,2,9:11.0,,Offensive rebound by J. Barea,27,30
128,2,9:11.0,,Shooting foul by M. Leonard (drawn by A. Aminu),27,30
129,2,9:11.0,,A. Aminu misses free throw 1 of 2,27,30
130,2,9:11.0,,Offensive rebound by Team,27,30
131,2,9:11.0,,A. Aminu makes free throw 2 of 2,27,31
132,2,8:55.0,R. Lopez makes 2-pt dunk at rim (assist by S. Blake),,29,31
133,2,8:35.0,,D. Harris makes 3-pt jump shot from 23 ft (assist by J. Barea),29,34
134,2,8:24.0,M. Leonard makes 3-pt jump shot from 22 ft (assist by S. Blake),,32,34
135,2,8:16.0,,D. Harris misses 3-pt jump shot from 24 ft,32,34
136,2,8:14.0,Defensive rebound by W. Matthews,,32,34
137,2,8:04.0,W. Matthews misses 3-pt jump shot from 26 ft,,32,34
138,2,8:03.0,Offensive rebound by R. Lopez,,32,34
139,2,7:54.0,Shooting foul by A. Aminu (drawn by R. Lopez),,32,34
140,2,7:54.0,Official timeout,,32,34
141,2,7:54.0,,T. Chandler enters the game for D. Nowitzki,32,34
142,2,7:54.0,,M. Ellis enters the game for A. Aminu,32,34
143,2,7:54.0,,C. Parsons enters the game for D. Harris,32,34
144,2,7:54.0,D. Lillard enters the game for W. Matthews,,32,34
145,2,7:54.0,N. Batum enters the game for S. Blake,,32,34
146,2,7:54.0,R. Lopez misses free throw 1 of 2,,32,34
147,2,7:54.0,Offensive rebound by Team,,32,34
148,2,7:54.0,R. Lopez makes free throw 2 of 2,,33,34
149,2,7:44.0,,Personal foul by N. Batum (drawn by C. Parsons),33,34
150,2,7:34.0,,C. Villanueva misses 3-pt jump shot from 24 ft,33,34
151,2,7:32.0,Defensive rebound by N. Batum,,33,34
152,2,7:24.0,R. Lopez makes 2-pt hook shot from 9 ft (assist by D. Lillard),,35,34
153,2,7:11.0,,M. Ellis misses 2-pt jump shot from 4 ft,35,34
154,2,7:09.0,Defensive rebound by M. Leonard,,35,34
155,2,7:04.0,C. McCollum misses 3-pt jump shot from 22 ft,,35,34
156,2,7:02.0,,Defensive rebound by C. Villanueva,35,34
157,2,6:57.0,,Turnover by T. Chandler (bad pass; steal by C. McCollum),35,34
158,2,6:53.0,Shooting foul by C. Villanueva (drawn by C. McCollum),,35,34
159,2,6:53.0,C. McCollum makes free throw 1 of 2,,36,34
160,2,6:53.0,C. McCollum makes free throw 2 of 2,,37,34
161,2,6:39.0,,C. Parsons misses 2-pt layup at rim,37,34
162,2,6:38.0,Defensive rebound by N. Batum,,37,34
163,2,6:34.0,C. McCollum misses 2-pt layup at rim,,37,34
164,2,6:31.0,Offensive rebound by D. Lillard,,37,34
165,2,6:31.0,D. Lillard misses 2-pt tip-in at rim,,37,34
166,2,6:28.0,,Defensive rebound by J. Barea,37,34
167,2,6:13.0,,J. Barea misses 2-pt jump shot from 3 ft,37,34
168,2,6:11.0,Defensive rebound by D. Lillard,,37,34
169,2,6:08.0,M. Leonard makes 2-pt dunk at rim (assist by N. Batum),,39,34
170,2,6:05.0,,Dallas full timeout,39,34
171,2,6:05.0,,A. Aminu enters the game for J. Barea,39,34
172,2,6:05.0,,D. Harris enters the game for C. Villanueva,39,34
173,2,5:50.0,,M. Ellis misses 2-pt jump shot from 15 ft,39,34
174,2,5:49.0,Defensive rebound by M. Leonard,,39,34
175,2,5:37.0,D. Lillard makes 3-pt jump shot from 25 ft (assist by M. Leonard),,42,34
176,2,5:20.0,,A. Aminu misses 3-pt jump shot from 23 ft,42,34
177,2,5:19.0,Defensive rebound by N. Batum,,42,34
178,2,5:09.0,Turnover by C. McCollum (bad pass; steal by M. Ellis),,42,34
179,2,5:05.0,,M. Ellis makes 2-pt layup from 2 ft,42,36
180,2,5:02.0,Portland full timeout,,42,36
181,2,5:02.0,,D. Nowitzki enters the game for T. Chandler,42,36
182,2,5:02.0,L. Aldridge enters the game for M. Leonard,,42,36
183,2,4:51.0,Shooting foul by D. Nowitzki (drawn by N. Batum),,42,36
184,2,4:51.0,N. Batum makes free throw 1 of 2,,43,36
185,2,4:51.0,N. Batum makes free throw 2 of 2,,44,36
186,2,4:31.0,,M. Ellis makes 2-pt layup at rim,44,38
187,2,4:05.0,N. Batum misses 3-pt jump shot from 22 ft,,44,38
188,2,4:04.0,,Defensive rebound by C. Parsons,44,38
189,2,4:00.0,,A. Aminu makes 2-pt dunk at rim (assist by C. Parsons),44,40
190,2,3:41.0,Turnover by R. Lopez (offensive foul),,44,40
191,2,3:41.0,Offensive foul by R. Lopez (drawn by D. Nowitzki),,44,40
192,2,3:41.0,W. Matthews enters the game for C. McCollum,,44,40
193,2,3:31.0,,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by M. Ellis),44,43
194,2,3:14.0,W. Matthews misses 2-pt jump shot from 4 ft (block by A. Aminu),,44,43
195,2,3:12.0,,Defensive rebound by D. Harris,44,43
196,2,3:08.0,,Shooting block foul by N. Batum (drawn by D. Harris),44,43
197,2,3:08.0,,D. Harris makes free throw 1 of 2,44,44
198,2,3:08.0,,D. Harris makes free throw 2 of 2,44,45
199,2,2:50.0,W. Matthews makes 3-pt jump shot from 24 ft (assist by N. Batum),,47,45
200,2,2:35.0,,M. Ellis makes 2-pt layup from 1 ft,47,47
201,2,2:20.0,D. Lillard makes 3-pt jump shot from 25 ft (assist by W. Matthews),,50,47
202,2,2:08.0,,C. Parsons misses 3-pt jump shot from 23 ft,50,47
203,2,2:07.0,,Offensive rebound by A. Aminu,50,47
204,2,1:59.0,,D. Nowitzki makes 2-pt layup from 1 ft (assist by M. Ellis),50,49
205,2,1:58.0,Portland full timeout,,50,49
206,2,1:58.0,,T. Chandler enters the game for A. Aminu,50,49
207,2,1:48.0,Shooting foul by C. Parsons (drawn by D. Lillard),,50,49
208,2,1:48.0,D. Lillard makes free throw 1 of 2,,51,49
209,2,1:48.0,D. Lillard makes free throw 2 of 2,,52,49
210,2,1:24.0,,M. Ellis misses 2-pt jump shot from 3 ft,52,49
211,2,1:22.0,,Offensive rebound by T. Chandler,52,49
212,2,1:22.0,,T. Chandler misses 2-pt tip-in from 2 ft,52,49
213,2,1:20.0,,Offensive rebound by T. Chandler,52,49
214,2,1:20.0,,T. Chandler misses 2-pt tip-in from 2 ft,52,49
215,2,1:19.0,Defensive rebound by L. Aldridge,,52,49
216,2,1:10.0,D. Lillard misses 2-pt jump shot from 21 ft,,52,49
217,2,1:06.0,,Defensive rebound by D. Harris,52,49
218,2,1:01.0,,D. Harris misses 2-pt jump shot from 16 ft,52,49
219,2,0:59.0,Defensive rebound by L. Aldridge,,52,49
220,2,0:41.0,L. Aldridge makes 2-pt jump shot from 6 ft,,54,49
221,2,0:33.0,,Shooting block foul by R. Lopez (drawn by T. Chandler),54,49
222,2,0:33.0,,T. Chandler misses free throw 1 of 2,54,49
223,2,0:33.0,,Offensive rebound by Team,54,49
224,2,0:33.0,,A. Aminu enters the game for D. Nowitzki,54,49
225,2,0:33.0,M. Leonard enters the game for R. Lopez,,54,49
226,2,0:33.0,,T. Chandler makes free throw 2 of 2,54,50
227,2,0:19.0,Shooting foul by D. Harris (drawn by L. Aldridge),,54,50
228,2,0:19.0,L. Aldridge misses free throw 1 of 2,,54,50
229,2,0:19.0,Offensive rebound by Team,,54,50
230,2,0:19.0,,D. Nowitzki enters the game for A. Aminu,54,50
231,2,0:19.0,L. Aldridge makes free throw 2 of 2,,55,50
232,2,0:01.0,,M. Ellis misses 3-pt jump shot from 24 ft,55,50
233,2,0:00.0,Defensive rebound by N. Batum,,55,50
234,3,11:45.0,L. Aldridge makes 2-pt jump shot from 18 ft (assist by N. Batum),,57,50
235,3,11:29.0,,D. Nowitzki makes 2-pt jump shot from 17 ft (assist by J. Barea),57,52
236,3,11:09.0,L. Aldridge makes 2-pt jump shot from 14 ft (assist by D. Lillard),,59,52
237,3,10:53.0,,D. Nowitzki makes 2-pt jump shot from 15 ft (assist by J. Barea),59,54
238,3,10:35.0,L. Aldridge makes 2-pt jump shot from 14 ft,,61,54
239,3,10:19.0,,D. Nowitzki misses 2-pt jump shot from 21 ft,61,54
240,3,10:18.0,Defensive rebound by D. Lillard,,61,54
241,3,10:14.0,R. Lopez makes 2-pt dunk at rim (assist by D. Lillard),,63,54
242,3,10:07.0,,Dallas full timeout,63,54
243,3,9:54.0,,Turnover by M. Ellis (lost ball; steal by W. Matthews),63,54
244,3,9:53.0,,Loose ball foul by M. Ellis (drawn by W. Matthews),63,54
245,3,9:29.0,D. Lillard misses 2-pt jump shot from 14 ft,,63,54
246,3,9:26.0,,Defensive rebound by C. Parsons,63,54
247,3,9:18.0,,J. Barea misses 2-pt jump shot from 7 ft,63,54
248,3,9:16.0,,Offensive rebound by T. Chandler,63,54
249,3,9:16.0,,T. Chandler makes 2-pt dunk at rim,63,56
250,3,8:57.0,L. Aldridge misses 2-pt jump shot from 19 ft,,63,56
251,3,8:56.0,,Defensive rebound by T. Chandler,63,56
252,3,8:38.0,,Turnover by D. Nowitzki (bad pass; steal by W. Matthews),63,56
253,3,8:33.0,Turnover by L. Aldridge (lost ball; steal by M. Ellis),,63,56
254,3,8:21.0,,C. Parsons misses 2-pt layup from 1 ft (block by R. Lopez),63,56
255,3,8:19.0,Defensive rebound by L. Aldridge,,63,56
256,3,8:09.0,R. Lopez misses 2-pt jump shot from 12 ft,,63,56
257,3,8:09.0,,Defensive rebound by C. Parsons,63,56
258,3,7:57.0,,M. Ellis makes 3-pt jump shot from 22 ft (assist by D. Nowitzki),63,59
259,3,7:39.0,D. Lillard makes 3-pt jump shot from 26 ft,,66,59
260,3,7:27.0,,Offensive foul by T. Chandler (drawn by W. Matthews),66,59
261,3,7:27.0,,Turnover by T. Chandler (offensive foul),66,59
262,3,7:27.0,,A. Aminu enters the game for D. Nowitzki,66,59
263,3,7:27.0,,R. Jefferson enters the game for C. Parsons,66,59
264,3,7:14.0,L. Aldridge misses 2-pt jump shot from 3 ft,,66,59
265,3,7:12.0,Offensive rebound by L. Aldridge,,66,59
266,3,7:12.0,L. Aldridge makes 2-pt layup from 1 ft,,68,59
267,3,6:54.0,,A. Aminu misses 3-pt jump shot from 26 ft,68,59
268,3,6:54.0,,Offensive rebound by T. Chandler,68,59
269,3,6:43.0,,M. Ellis misses 2-pt jump shot from 14 ft,68,59
270,3,6:42.0,Defensive rebound by L. Aldridge,,68,59
271,3,6:29.0,Turnover by R. Lopez (lost ball; steal by A. Aminu),,68,59
272,3,6:25.0,,Shooting foul by D. Lillard (drawn by A. Aminu),68,59
273,3,6:25.0,,A. Aminu misses free throw 1 of 2,68,59
274,3,6:25.0,,Offensive rebound by Team,68,59
275,3,6:25.0,,A. Aminu makes free throw 2 of 2,68,60
276,3,6:05.0,W. Matthews misses 3-pt jump shot from 23 ft,,68,60
277,3,6:04.0,,Defensive rebound by A. Aminu,68,60
278,3,5:56.0,,Turnover by J. Barea (bad pass; steal by W. Matthews),68,60
279,3,5:52.0,,Offensive charge foul by D. Lillard (drawn by M. Ellis),68,60
280,3,5:52.0,Turnover by D. Lillard (offensive foul),,68,60
281,3,5:52.0,S. Blake enters the game for W. Matthews,,68,60
282,3,5:52.0,C. Kaman enters the game for R. Lopez,,68,60
283,3,5:36.0,,M. Ellis makes 2-pt jump shot from 11 ft,68,62
284,3,5:20.0,D. Lillard makes 3-pt jump shot from 27 ft (assist by N. Batum),,71,62
285,3,5:05.0,,J. Barea misses 3-pt jump shot from 25 ft (block by D. Lillard),71,62
286,3,5:02.0,Defensive rebound by C. Kaman,,71,62
287,3,4:58.0,D. Lillard misses 3-pt jump shot from 26 ft,,71,62
288,3,4:56.0,,Defensive rebound by T. Chandler,71,62
289,3,4:48.0,,M. Ellis misses 2-pt jump shot from 21 ft,71,62
290,3,4:47.0,Defensive rebound by N. Batum,,71,62
291,3,4:32.0,L. Aldridge misses 2-pt jump shot from 14 ft,,71,62
292,3,4:31.0,,Defensive rebound by J. Barea,71,62
293,3,4:16.0,,Turnover by J. Barea (lost ball; steal by D. Lillard),71,62
294,3,4:10.0,N. Batum misses 2-pt jump shot from 4 ft (block by R. Jefferson),,71,62
295,3,4:08.0,,Defensive rebound by A. Aminu,71,62
296,3,4:01.0,,A. Aminu makes 3-pt jump shot from 24 ft (assist by J. Barea),71,65
297,3,3:37.0,Turnover by D. Lillard (lost ball; steal by T. Chandler),,71,65
298,3,3:29.0,,M. Ellis misses 3-pt jump shot from 24 ft,71,65
299,3,3:28.0,Defensive rebound by N. Batum,,71,65
300,3,3:28.0,Portland full timeout,,71,65
301,3,3:28.0,,D. Harris enters the game for J. Barea,71,65
302,3,3:14.0,C. Kaman misses 2-pt layup from 1 ft (block by T. Chandler),,71,65
303,3,3:12.0,,Defensive rebound by D. Harris,71,65
304,3,3:09.0,,Turnover by A. Aminu (lost ball; steal by S. Blake),71,65
305,3,2:54.0,N. Batum misses 3-pt jump shot from 23 ft,,71,65
306,3,2:53.0,,Defensive rebound by R. Jefferson,71,65
307,3,2:36.0,,D. Harris misses 3-pt jump shot from 26 ft,71,65
308,3,2:35.0,Defensive rebound by C. Kaman,,71,65
309,3,2:28.0,D. Lillard makes 2-pt dunk at rim (assist by S. Blake),,73,65
310,3,2:14.0,,M. Ellis makes 2-pt layup from 1 ft,73,67
311,3,1:55.0,S. Blake makes 2-pt jump shot from 23 ft (assist by L. Aldridge),,75,67
312,3,1:40.0,,Turnover by M. Ellis (bad pass; steal by D. Lillard),75,67
313,3,1:37.0,D. Lillard misses 2-pt jump shot from 3 ft,,75,67
314,3,1:34.0,Offensive rebound by N. Batum,,75,67
315,3,1:34.0,N. Batum misses 2-pt tip-in from 1 ft,,75,67
316,3,1:33.0,Offensive rebound by N. Batum,,75,67
317,3,1:33.0,N. Batum misses 2-pt tip-in from 1 ft,,75,67
318,3,1:32.0,Offensive rebound by D. Lillard,,75,67
319,3,1:30.0,L. Aldridge makes 2-pt jump shot from 4 ft,,77,67
320,3,1:30.0,Shooting foul by A. Aminu (drawn by L. Aldridge),,77,67
321,3,1:30.0,C. McCollum enters the game for N. Batum,,77,67
322,3,1:30.0,W. Matthews enters the game for D. Lillard,,77,67
323,3,1:30.0,,D. Nowitzki enters the game for T. Chandler,77,67
324,3,1:30.0,L. Aldridge makes free throw 1 of 1,,78,67
325,3,1:18.0,,Turnover by A. Aminu (offensive goaltending),78,67
326,3,1:03.0,L. Aldridge makes 2-pt jump shot from 9 ft,,80,67
327,3,0:57.0,,Dallas full timeout,80,67
328,3,0:43.0,,M. Ellis misses 2-pt jump shot from 18 ft,80,67
329,3,0:42.0,Defensive rebound by L. Aldridge,,80,67
330,3,0:34.0,S. Blake misses 3-pt jump shot from 23 ft,,80,67
331,3,0:33.0,Offensive rebound by W. Matthews,,80,67
332,3,0:33.0,W. Matthews makes 2-pt layup from 2 ft,,82,67
333,3,0:14.0,,Turnover by M. Ellis (lost ball; steal by S. Blake),82,67
334,3,0:08.0,Shooting foul by A. Aminu (drawn by C. McCollum),,82,67
335,3,0:08.0,C. McCollum misses free throw 1 of 2,,82,67
336,3,0:08.0,Offensive rebound by Team,,82,67
337,3,0:08.0,N. Batum enters the game for L. Aldridge,,82,67
338,3,0:08.0,C. McCollum makes free throw 2 of 2,,83,67
339,3,0:05.0,,Personal take foul by S. Blake (drawn by D. Harris),83,67
340,3,0:00.0,,D. Harris makes 3-pt jump shot from 24 ft,83,70
341,4,11:52.0,,D. Harris misses 2-pt jump shot from 7 ft,83,70
342,4,11:49.0,,Offensive rebound by A. Aminu,83,70
343,4,11:49.0,,A. Aminu misses 2-pt layup from 1 ft,83,70
344,4,11:47.0,Defensive rebound by M. Leonard,,83,70
345,4,11:29.0,W. Matthews makes 3-pt jump shot from 24 ft (assist by C. McCollum),,86,70
346,4,11:15.0,,C. Parsons misses 2-pt layup at rim,86,70
347,4,11:13.0,Defensive rebound by W. Matthews,,86,70
348,4,11:07.0,W. Matthews misses 3-pt jump shot from 24 ft,,86,70
349,4,11:06.0,Offensive rebound by C. Kaman,,86,70
350,4,11:03.0,Turnover by S. Blake (bad pass; steal by C. Parsons),,86,70
351,4,10:53.0,,Turnover by D. Harris (bad pass),86,70
352,4,10:43.0,Turnover by S. Blake (bad pass; steal by C. Parsons),,86,70
353,4,10:30.0,,Personal foul by S. Blake (drawn by D. Nowitzki),86,70
354,4,10:21.0,,D. Nowitzki makes 2-pt jump shot from 14 ft,86,72
355,4,10:04.0,Turnover by C. Kaman (bad pass),,86,72
356,4,9:52.0,,D. Nowitzki makes 2-pt jump shot from 12 ft,86,74
357,4,9:38.0,Turnover by W. Matthews (lost ball; steal by D. Harris),,86,74
358,4,9:33.0,,D. Harris misses 2-pt layup from 2 ft,86,74
359,4,9:30.0,,Offensive rebound by A. Aminu,86,74
360,4,9:30.0,,A. Aminu misses 2-pt layup at rim (block by C. Kaman),86,74
361,4,9:30.0,,Offensive rebound by J. Barea,86,74
362,4,9:30.0,,J. Barea makes 2-pt layup from 2 ft,86,76
363,4,9:30.0,Portland full timeout,,86,76
364,4,9:30.0,R. Lopez enters the game for W. Matthews,,86,76
365,4,9:30.0,N. Batum enters the game for C. Kaman,,86,76
366,4,9:30.0,D. Lillard enters the game for C. McCollum,,86,76
367,4,9:07.0,Turnover by M. Leonard (lost ball),,86,76
368,4,8:56.0,,D. Harris misses 3-pt jump shot from 23 ft,86,76
369,4,8:55.0,Defensive rebound by D. Lillard,,86,76
370,4,8:47.0,D. Lillard misses 3-pt jump shot from 25 ft,,86,76
371,4,8:46.0,,Defensive rebound by C. Parsons,86,76
372,4,8:38.0,,J. Barea makes 3-pt jump shot from 22 ft (assist by C. Parsons),86,79
373,4,8:19.0,Offensive foul by M. Leonard (drawn by A. Aminu),,86,79
374,4,8:19.0,Turnover by M. Leonard (offensive foul),,86,79
375,4,8:07.0,,D. Nowitzki misses 2-pt jump shot from 12 ft,86,79
376,4,8:05.0,Defensive rebound by M. Leonard,,86,79
377,4,7:53.0,S. Blake misses 3-pt jump shot from 22 ft,,86,79
378,4,7:52.0,,Defensive rebound by A. Aminu,86,79
379,4,7:46.0,,D. Harris misses 3-pt jump shot from 25 ft,86,79
380,4,7:45.0,Defensive rebound by R. Lopez,,86,79
381,4,7:37.0,Personal foul by D. Harris (drawn by D. Lillard),,86,79
382,4,7:37.0,L. Aldridge enters the game for M. Leonard,,86,79
383,4,7:37.0,W. Matthews enters the game for S. Blake,,86,79
384,4,7:37.0,,M. Ellis enters the game for D. Harris,86,79
