,QUARTER,TIME_REMAINING,TORONTO_ACTION,INDIANA_ACTION,TORONTO_SCORE,INDIANA_SCORE
104,2,11:23.0,L. Williams makes free throw 1 of 2,,33,24
105,2,11:23.0,L. Williams makes free throw 2 of 2,,34,24
106,2,11:05.0,,G. Hill misses 2-pt jump shot from 20 ft,34,24
107,2,11:04.0,Defensive rebound by P. Patterson,,34,24
108,2,10:53.0,Turnover by G. Vásquez (bad pass; steal by G. Hill),,34,24
109,2,10:45.0,,C. Watson misses 2-pt jump shot from 21 ft,34,24
110,2,10:44.0,Defensive rebound by L. Williams,,34,24
111,2,10:34.0,Personal foul by G. Hill (drawn by T. Hansbrough),,34,24
112,2,10:34.0,,C. Miles enters the game for G. Hill,34,24
113,2,10:27.0,P. Patterson makes 2-pt jump shot from 18 ft (assist by G. Vásquez),,36,24
114,2,10:15.0,,C. Watson misses 3-pt jump shot from 26 ft,36,24
115,2,10:14.0,Defensive rebound by K. Lowry,,36,24
116,2,10:04.0,Shooting foul by C. Miles (drawn by K. Lowry),,36,24
117,2,10:04.0,K. Lowry misses free throw 1 of 2,,36,24
118,2,10:04.0,Offensive rebound by Team,,36,24
119,2,10:04.0,K. Lowry makes free throw 2 of 2,,37,24
120,2,9:43.0,,C. Watson makes 2-pt jump shot from 20 ft,37,26
121,2,9:32.0,T. Hansbrough makes 2-pt dunk at rim (assist by K. Lowry),,39,26
122,2,9:31.0,,Indiana full timeout,39,26
123,2,9:18.0,Violation by K. Lowry (kicked ball),,39,26
124,2,9:16.0,,C. Miles misses 3-pt jump shot from 24 ft,39,26
125,2,9:14.0,Defensive rebound by Team,,39,26
126,2,9:07.0,Turnover by L. Williams (lost ball; steal by C. Miles),,39,26
127,2,9:06.0,,Personal take foul by G. Vásquez (drawn by C. Watson),39,26
128,2,8:57.0,,L. Scola makes 2-pt jump shot from 19 ft (assist by R. Stuckey),39,28
129,2,8:42.0,L. Williams makes 2-pt jump shot from 13 ft,,41,28
130,2,8:24.0,,C. Miles makes 2-pt layup from 1 ft,41,30
131,2,8:06.0,L. Williams misses 3-pt jump shot from 25 ft,,41,30
132,2,8:05.0,,Defensive rebound by I. Mahinmi,41,30
133,2,8:01.0,,R. Stuckey makes 2-pt layup from 1 ft (assist by C. Watson),41,32
134,2,7:48.0,Turnover by G. Vásquez (bad pass),,41,32
135,2,7:41.0,,C. Miles misses 2-pt jump shot from 18 ft,41,32
136,2,7:39.0,Defensive rebound by K. Lowry,,41,32
137,2,7:16.0,G. Vásquez makes 3-pt jump shot from 25 ft (assist by K. Lowry),,44,32
138,2,7:00.0,,R. Stuckey makes 2-pt layup at rim,44,34
139,2,6:51.0,Toronto full timeout,,44,34
140,2,6:51.0,,S. Hill enters the game for C. Miles,44,34
141,2,6:51.0,,R. Hibbert enters the game for I. Mahinmi,44,34
142,2,6:51.0,A. Johnson enters the game for G. Vásquez,,44,34
143,2,6:51.0,D. DeRozan enters the game for P. Patterson,,44,34
144,2,6:38.0,L. Williams makes 2-pt jump shot from 15 ft,,46,34
145,2,6:19.0,,R. Stuckey misses 2-pt jump shot from 9 ft,46,34
146,2,6:18.0,Defensive rebound by T. Hansbrough,,46,34
147,2,6:12.0,K. Lowry misses 3-pt jump shot from 25 ft,,46,34
148,2,6:11.0,,Defensive rebound by R. Hibbert,46,34
149,2,5:52.0,,C. Watson misses 3-pt jump shot from 28 ft,46,34
150,2,5:51.0,Defensive rebound by K. Lowry,,46,34
151,2,5:47.0,L. Williams makes 2-pt jump shot from 17 ft (assist by K. Lowry),,48,34
152,2,5:24.0,,C. Watson makes 2-pt jump shot from 15 ft (assist by S. Hill),48,36
153,2,5:17.0,L. Williams misses 2-pt jump shot from 14 ft,,48,36
154,2,5:16.0,,Defensive rebound by L. Scola,48,36
155,2,5:10.0,,C. Watson makes 2-pt jump shot from 4 ft,48,38
156,2,5:06.0,Turnover by A. Johnson (bad pass; steal by C. Watson),,48,38
157,2,5:04.0,,C. Watson misses 2-pt layup at rim,48,38
158,2,5:03.0,,Offensive rebound by C. Watson,48,38
159,2,5:01.0,,C. Watson misses 2-pt layup from 2 ft,48,38
160,2,5:00.0,Defensive rebound by A. Johnson,,48,38
161,2,4:49.0,D. DeRozan misses 2-pt jump shot from 9 ft,,48,38
162,2,4:48.0,,Defensive rebound by L. Scola,48,38
163,2,4:48.0,,Personal foul by K. Lowry (drawn by C. Watson),48,38
164,2,4:48.0,,G. Hill enters the game for R. Stuckey,48,38
165,2,4:48.0,J. Valančiūnas enters the game for T. Hansbrough,,48,38
166,2,4:48.0,T. Ross enters the game for L. Williams,,48,38
167,2,4:37.0,,G. Hill makes 2-pt dunk at rim (assist by C. Watson),48,40
168,2,4:21.0,D. DeRozan makes 2-pt dunk at rim (assist by K. Lowry),,50,40
169,2,4:19.0,Technical foul by D. DeRozan,,50,40
170,2,4:19.0,,C. Watson misses technical free throw,50,40
171,2,4:19.0,,Offensive rebound by Team,50,40
172,2,4:19.0,,D. West enters the game for L. Scola,50,40
173,2,4:11.0,,G. Hill misses 2-pt jump shot from 14 ft,50,40
174,2,4:10.0,Defensive rebound by D. DeRozan,,50,40
175,2,4:02.0,D. DeRozan makes 2-pt jump shot from 7 ft,,52,40
176,2,3:48.0,,S. Hill misses 3-pt jump shot from 26 ft,52,40
177,2,3:47.0,Defensive rebound by A. Johnson,,52,40
178,2,3:39.0,A. Johnson makes 2-pt dunk at rim (assist by K. Lowry),,54,40
179,2,3:27.0,,R. Hibbert makes 2-pt dunk at rim,54,42
180,2,3:13.0,K. Lowry misses 3-pt jump shot from 26 ft,,54,42
181,2,3:12.0,,Defensive rebound by D. West,54,42
182,2,2:59.0,,Personal foul by T. Ross (drawn by G. Hill),54,42
183,2,2:59.0,Official timeout,,54,42
184,2,2:59.0,G. Vásquez enters the game for K. Lowry,,54,42
185,2,2:59.0,,R. Stuckey enters the game for C. Watson,54,42
186,2,2:47.0,,G. Hill makes 2-pt jump shot from 20 ft,54,44
187,2,2:21.0,D. DeRozan misses 2-pt jump shot from 14 ft (block by S. Hill),,54,44
188,2,2:20.0,,Defensive rebound by S. Hill,54,44
189,2,2:16.0,,G. Hill makes 2-pt jump shot from 10 ft,54,46
190,2,2:16.0,,Shooting foul by T. Ross (drawn by G. Hill),54,46
191,2,2:16.0,L. Williams enters the game for T. Ross,,54,46
192,2,2:16.0,,G. Hill misses free throw 1 of 1,54,46
193,2,2:16.0,Defensive rebound by J. Valančiūnas,,54,46
194,2,1:59.0,G. Vásquez misses 2-pt jump shot from 15 ft,,54,46
195,2,1:59.0,,Defensive rebound by Team,54,46
196,2,1:59.0,Loose ball foul by J. Valančiūnas (drawn by R. Hibbert),,54,46
197,2,1:59.0,,R. Hibbert makes free throw 1 of 2,54,47
198,2,1:59.0,,R. Hibbert makes free throw 2 of 2,54,48
199,2,1:47.0,Shooting foul by R. Hibbert (drawn by A. Johnson),,54,48
200,2,1:47.0,A. Johnson makes free throw 1 of 2,,55,48
201,2,1:47.0,A. Johnson makes free throw 2 of 2,,56,48
202,2,1:30.0,,G. Hill makes 2-pt layup at rim,56,50
203,2,1:25.0,D. DeRozan misses 2-pt layup from 1 ft (block by R. Hibbert),,56,50
204,2,1:23.0,Offensive rebound by J. Valančiūnas,,56,50
205,2,1:21.0,J. Valančiūnas makes 2-pt layup at rim,,58,50
206,2,1:04.0,,R. Stuckey misses 3-pt jump shot from 26 ft,58,50
207,2,1:03.0,Defensive rebound by A. Johnson,,58,50
208,2,0:49.0,A. Johnson misses 2-pt layup at rim (block by R. Hibbert),,58,50
209,2,0:48.0,Offensive rebound by Team,,58,50
210,2,0:46.0,D. DeRozan misses 2-pt jump shot from 16 ft,,58,50
211,2,0:44.0,,Defensive rebound by R. Stuckey,58,50
212,2,0:44.0,Loose ball foul by G. Vásquez (drawn by R. Stuckey),,58,50
213,2,0:44.0,,R. Stuckey makes free throw 1 of 2,58,51
214,2,0:44.0,,C. Watson enters the game for G. Hill,58,51
215,2,0:44.0,,R. Stuckey makes free throw 2 of 2,58,52
216,2,0:34.0,D. DeRozan misses 2-pt layup at rim,,58,52
217,2,0:33.0,,Defensive rebound by D. West,58,52
218,2,0:18.0,Violation by A. Johnson (def goaltending),,58,52
219,2,0:18.0,,D. West makes 2-pt jump shot from 17 ft,58,54
220,2,0:00.0,L. Williams misses 3-pt jump shot from 27 ft,,58,54
221,2,0:00.0,,Defensive rebound by C. Watson,58,54
222,3,11:42.0,D. DeRozan misses 2-pt jump shot from 20 ft,,58,54
223,3,11:41.0,,Defensive rebound by D. West,58,54
224,3,11:21.0,,D. West misses 2-pt jump shot from 12 ft,58,54
225,3,11:20.0,Defensive rebound by J. Valančiūnas,,58,54
226,3,11:06.0,Turnover by K. Lowry (bad pass; steal by C. Miles),,58,54
227,3,11:03.0,,Shooting foul by T. Ross (drawn by C. Miles),58,54
228,3,11:03.0,,C. Miles makes free throw 1 of 2,58,55
229,3,11:03.0,,C. Miles makes free throw 2 of 2,58,56
230,3,10:50.0,Personal foul by C. Miles (drawn by T. Ross),,58,56
231,3,10:37.0,T. Ross makes 3-pt jump shot from 24 ft (assist by D. DeRozan),,61,56
232,3,10:17.0,,C. Miles misses 3-pt jump shot from 26 ft,61,56
233,3,10:17.0,Defensive rebound by A. Johnson,,61,56
234,3,10:10.0,T. Ross makes 3-pt jump shot from 25 ft (assist by K. Lowry),,64,56
235,3,9:47.0,,Turnover by G. Hill (lost ball; steal by K. Lowry),64,56
236,3,9:30.0,Personal foul by G. Hill (drawn by J. Valančiūnas),,64,56
237,3,9:23.0,A. Johnson makes 3-pt jump shot from 25 ft (assist by D. DeRozan),,67,56
238,3,8:57.0,,D. West makes 2-pt layup from 1 ft (assist by C. Miles),67,58
239,3,8:57.0,,Shooting foul by K. Lowry (drawn by D. West),67,58
240,3,8:57.0,,D. West makes free throw 1 of 1,67,59
241,3,8:40.0,A. Johnson misses 2-pt layup at rim,,67,59
242,3,8:39.0,Offensive rebound by A. Johnson,,67,59
243,3,8:39.0,A. Johnson misses 2-pt tip-in at rim,,67,59
244,3,8:39.0,,Defensive rebound by R. Hibbert,67,59
245,3,8:30.0,,Turnover by S. Hill (bad pass; steal by K. Lowry),67,59
246,3,8:25.0,T. Ross misses 2-pt layup from 1 ft,,67,59
247,3,8:24.0,,Defensive rebound by R. Hibbert,67,59
248,3,8:13.0,,R. Hibbert makes 2-pt jump shot from 16 ft (assist by G. Hill),67,61
249,3,7:52.0,K. Lowry makes 3-pt jump shot from 27 ft,,70,61
250,3,7:36.0,,C. Miles misses 3-pt jump shot from 23 ft,70,61
251,3,7:35.0,Defensive rebound by J. Valančiūnas,,70,61
252,3,7:21.0,J. Valančiūnas makes 2-pt jump shot from 19 ft (assist by K. Lowry),,72,61
253,3,7:20.0,,Indiana full timeout,72,61
254,3,7:05.0,,C. Miles misses 3-pt jump shot from 27 ft,72,61
255,3,7:03.0,Defensive rebound by D. DeRozan,,72,61
256,3,6:50.0,K. Lowry misses 3-pt jump shot from 26 ft,,72,61
257,3,6:49.0,,Defensive rebound by C. Miles,72,61
258,3,6:41.0,,G. Hill misses 2-pt jump shot from 20 ft,72,61
259,3,6:40.0,,Offensive rebound by R. Hibbert,72,61
260,3,6:40.0,,R. Hibbert misses 2-pt tip-in from 1 ft,72,61
261,3,6:39.0,Defensive rebound by J. Valančiūnas,,72,61
262,3,6:22.0,D. DeRozan misses 2-pt jump shot from 16 ft,,72,61
263,3,6:21.0,,Defensive rebound by D. West,72,61
264,3,6:06.0,,R. Hibbert misses 2-pt jump shot from 16 ft,72,61
265,3,6:05.0,Defensive rebound by A. Johnson,,72,61
266,3,5:52.0,T. Ross misses 3-pt jump shot from 25 ft,,72,61
267,3,5:51.0,Offensive rebound by J. Valančiūnas,,72,61
268,3,5:50.0,Shooting foul by R. Hibbert (drawn by J. Valančiūnas),,72,61
269,3,5:50.0,J. Valančiūnas makes 2-pt layup at rim,,74,61
270,3,5:50.0,,I. Mahinmi enters the game for R. Hibbert,74,61
271,3,5:50.0,,R. Stuckey enters the game for C. Miles,74,61
272,3,5:50.0,J. Valančiūnas misses free throw 1 of 1,,74,61
273,3,5:48.0,Offensive rebound by Team,,74,61
274,3,5:44.0,Turnover by A. Johnson (bad pass),,74,61
275,3,5:31.0,,Shooting foul by K. Lowry (drawn by G. Hill),74,61
276,3,5:31.0,,G. Hill makes free throw 1 of 2,74,62
277,3,5:31.0,,G. Hill makes free throw 2 of 2,74,63
278,3,5:18.0,J. Valančiūnas makes 2-pt jump shot from 6 ft (assist by A. Johnson),,76,63
279,3,5:01.0,,S. Hill makes 2-pt jump shot from 18 ft (assist by R. Stuckey),76,65
280,3,4:48.0,Shooting foul by S. Hill (drawn by D. DeRozan),,76,65
281,3,4:48.0,D. DeRozan makes free throw 1 of 2,,77,65
282,3,4:48.0,P. Patterson enters the game for A. Johnson,,77,65
283,3,4:48.0,D. DeRozan misses free throw 2 of 2,,77,65
284,3,4:48.0,,Defensive rebound by D. West,77,65
285,3,4:34.0,,D. West misses 2-pt jump shot from 15 ft,77,65
286,3,4:33.0,Defensive rebound by J. Valančiūnas,,77,65
287,3,4:23.0,J. Valančiūnas misses 2-pt layup from 1 ft,,77,65
288,3,4:23.0,Offensive rebound by J. Valančiūnas,,77,65
289,3,4:23.0,J. Valančiūnas misses 2-pt tip-in from 1 ft,,77,65
290,3,4:21.0,Offensive rebound by J. Valančiūnas,,77,65
291,3,4:21.0,J. Valančiūnas makes 2-pt tip-in from 1 ft,,79,65
292,3,4:08.0,,R. Stuckey makes 2-pt jump shot from 18 ft,79,67
293,3,3:53.0,J. Valančiūnas misses 2-pt layup from 1 ft,,79,67
294,3,3:51.0,,Defensive rebound by I. Mahinmi,79,67
295,3,3:46.0,,D. West makes 2-pt layup from 1 ft (assist by R. Stuckey),79,69
296,3,3:43.0,Toronto full timeout,,79,69
297,3,3:43.0,T. Hansbrough enters the game for J. Valančiūnas,,79,69
298,3,3:43.0,G. Vásquez enters the game for K. Lowry,,79,69
299,3,3:30.0,Shooting foul by S. Hill (drawn by D. DeRozan),,79,69
300,3,3:30.0,D. DeRozan makes 2-pt jump shot from 10 ft,,81,69
301,3,3:30.0,D. DeRozan makes free throw 1 of 1,,82,69
302,3,3:07.0,,G. Hill makes 2-pt jump shot from 23 ft (assist by R. Stuckey),82,71
303,3,2:47.0,Shooting foul by D. West (drawn by D. DeRozan),,82,71
304,3,2:47.0,D. DeRozan makes free throw 1 of 2,,83,71
305,3,2:47.0,L. Williams enters the game for T. Ross,,83,71
306,3,2:47.0,,C. Watson enters the game for G. Hill,83,71
307,3,2:47.0,,C. Miles enters the game for S. Hill,83,71
308,3,2:47.0,D. DeRozan makes free throw 2 of 2,,84,71
309,3,2:27.0,,C. Miles makes 2-pt jump shot from 20 ft (assist by D. West),84,73
310,3,2:11.0,D. DeRozan misses 2-pt jump shot from 16 ft,,84,73
311,3,2:10.0,,Defensive rebound by I. Mahinmi,84,73
312,3,1:59.0,,R. Stuckey makes 2-pt jump shot from 13 ft,84,75
313,3,1:39.0,L. Williams makes 2-pt jump shot from 17 ft,,86,75
314,3,1:22.0,,Personal foul by G. Vásquez (drawn by R. Stuckey),86,75
315,3,1:22.0,K. Lowry enters the game for D. DeRozan,,86,75
316,3,1:17.0,,I. Mahinmi misses 2-pt layup from 1 ft,86,75
317,3,1:16.0,Defensive rebound by G. Vásquez,,86,75
318,3,1:12.0,K. Lowry makes 2-pt layup at rim (assist by G. Vásquez),,88,75
319,3,0:55.0,,R. Stuckey makes 2-pt layup from 1 ft (assist by C. Watson),88,77
320,3,0:47.0,G. Vásquez misses 3-pt jump shot from 25 ft,,88,77
321,3,0:47.0,,Defensive rebound by C. Miles,88,77
322,3,0:28.0,,C. Miles makes 3-pt jump shot from 25 ft (assist by D. West),88,80
323,3,0:04.0,L. Williams misses 2-pt jump shot from 11 ft,,88,80
324,3,0:04.0,,Defensive rebound by Team,88,80
325,3,0:04.0,Loose ball foul by T. Hansbrough (drawn by C. Miles),,88,80
326,3,0:04.0,,C. Miles misses free throw 1 of 2,88,80
327,3,0:04.0,,Offensive rebound by Team,88,80
328,3,0:04.0,,C. Miles makes free throw 2 of 2,88,81
329,3,0:00.0,K. Lowry misses 2-pt layup from 2 ft,,88,81
330,3,0:00.0,Offensive rebound by Team,,88,81
331,4,11:48.0,,Turnover by R. Stuckey (bad pass),88,81
332,4,11:37.0,L. Williams makes 3-pt jump shot from 26 ft (assist by P. Patterson),,91,81
333,4,11:22.0,,I. Mahinmi misses 2-pt jump shot from 7 ft,91,81
334,4,11:21.0,Defensive rebound by P. Patterson,,91,81
335,4,11:15.0,Shooting foul by L. Scola (drawn by T. Hansbrough),,91,81
336,4,11:15.0,T. Hansbrough makes free throw 1 of 2,,92,81
337,4,11:15.0,,R. Hibbert enters the game for I. Mahinmi,92,81
338,4,11:15.0,T. Hansbrough makes free throw 2 of 2,,93,81
339,4,11:03.0,,C. Miles misses 3-pt jump shot from 27 ft,93,81
340,4,11:01.0,Defensive rebound by P. Patterson,,93,81
341,4,10:45.0,Shooting foul by R. Stuckey (drawn by T. Hansbrough),,93,81
342,4,10:45.0,T. Hansbrough misses free throw 1 of 2,,93,81
343,4,10:45.0,Offensive rebound by Team,,93,81
344,4,10:45.0,,G. Hill enters the game for C. Miles,93,81
345,4,10:45.0,T. Hansbrough makes free throw 2 of 2,,94,81
346,4,10:35.0,,Personal foul by P. Patterson (drawn by R. Hibbert),94,81
347,4,10:21.0,,Shooting foul by P. Patterson (drawn by G. Hill),94,81
348,4,10:21.0,,G. Hill makes free throw 1 of 2,94,82
349,4,10:21.0,,G. Hill makes free throw 2 of 2,94,83
350,4,10:03.0,L. Williams misses 2-pt jump shot from 13 ft,,94,83
351,4,10:02.0,,Defensive rebound by L. Scola,94,83
352,4,9:47.0,,Personal foul by T. Hansbrough (drawn by C. Watson),94,83
353,4,9:35.0,,Personal foul by K. Lowry (drawn by G. Hill),94,83
354,4,9:25.0,,R. Hibbert makes 2-pt dunk at rim (assist by L. Scola),94,85
355,4,9:04.0,L. Williams makes 2-pt jump shot from 18 ft,,96,85
356,4,8:45.0,,R. Stuckey makes 2-pt jump shot from 19 ft (assist by L. Scola),96,87
357,4,8:33.0,L. Williams makes 2-pt jump shot from 9 ft,,98,87
358,4,8:21.0,,L. Scola misses 2-pt jump shot from 19 ft,98,87
359,4,8:20.0,Defensive rebound by K. Lowry,,98,87
360,4,8:14.0,Shooting foul by R. Hibbert (drawn by L. Williams),,98,87
361,4,8:14.0,Official timeout,,98,87
362,4,8:14.0,J. Valančiūnas enters the game for T. Hansbrough,,98,87
363,4,8:14.0,D. DeRozan enters the game for G. Vásquez,,98,87
364,4,8:14.0,,S. Hill enters the game for C. Watson,98,87
365,4,8:14.0,L. Williams makes free throw 1 of 2,,99,87
366,4,8:14.0,L. Williams makes free throw 2 of 2,,100,87
367,4,8:00.0,,R. Stuckey misses 2-pt jump shot from 4 ft,100,87
368,4,7:57.0,Defensive rebound by P. Patterson,,100,87
369,4,7:42.0,L. Williams misses 3-pt jump shot from 29 ft,,100,87
370,4,7:41.0,,Defensive rebound by L. Scola,100,87
371,4,7:30.0,,R. Hibbert makes 2-pt jump shot from 17 ft (assist by S. Hill),100,89
372,4,7:14.0,L. Williams misses 3-pt jump shot from 26 ft,,100,89
373,4,7:13.0,,Defensive rebound by R. Hibbert,100,89
374,4,6:53.0,,Shooting block foul by P. Patterson (drawn by R. Hibbert),100,89
375,4,6:53.0,,R. Hibbert makes free throw 1 of 2,100,90
376,4,6:53.0,A. Johnson enters the game for P. Patterson,,100,90
377,4,6:53.0,,R. Hibbert makes free throw 2 of 2,100,91
378,4,6:35.0,Shooting foul by R. Hibbert (drawn by D. DeRozan),,100,91
379,4,6:35.0,D. DeRozan makes free throw 1 of 2,,101,91
380,4,6:35.0,D. DeRozan makes free throw 2 of 2,,102,91
381,4,6:15.0,,R. Hibbert makes 2-pt hook shot from 7 ft (assist by L. Scola),102,93
382,4,5:58.0,Turnover by D. DeRozan (lost ball; steal by R. Stuckey),,102,93
383,4,5:54.0,,R. Stuckey misses 2-pt layup from 1 ft,102,93
384,4,5:53.0,Defensive rebound by A. Johnson,,102,93
