,QUARTER,TIME_REMAINING,DENVER_ACTION,GOLDEN STATE_ACTION,DENVER_SCORE,GOLDEN STATE_SCORE
59,1,4:47.0,D. Gallinari misses 2-pt jump shot from 11 ft (block by D. Green),,12,22
60,1,4:46.0,Offensive rebound by D. Gallinari,,12,22
61,1,4:45.0,Shooting foul by H. Barnes (drawn by W. Chandler),,12,22
62,1,4:45.0,W. Chandler makes free throw 1 of 3,,13,22
63,1,4:45.0,W. Chandler makes free throw 2 of 3,,14,22
64,1,4:45.0,,A. Iguodala enters the game for K. Thompson,14,22
65,1,4:45.0,,L. Barbosa enters the game for H. Barnes,14,22
66,1,4:45.0,J. Hickson enters the game for J. Nurkić,,14,22
67,1,4:45.0,W. Chandler makes free throw 3 of 3,,15,22
68,1,4:30.0,,S. Curry misses 3-pt jump shot from 25 ft,15,22
69,1,4:28.0,Defensive rebound by J. Hickson,,15,22
70,1,4:20.0,Turnover by T. Lawson (bad pass; steal by S. Curry),,15,22
71,1,4:15.0,,A. Iguodala misses 2-pt layup from 1 ft,15,22
72,1,4:13.0,Defensive rebound by W. Chandler,,15,22
73,1,4:03.0,Turnover by W. Chandler (bad pass),,15,22
74,1,3:46.0,,D. Green misses 3-pt jump shot from 25 ft,15,22
75,1,3:44.0,,Offensive rebound by A. Bogut,15,22
76,1,3:37.0,,S. Curry makes 3-pt jump shot from 27 ft (assist by A. Bogut),15,25
77,1,3:21.0,W. Chandler misses 3-pt jump shot from 27 ft,,15,25
78,1,3:20.0,Offensive rebound by G. Harris,,15,25
79,1,3:18.0,G. Harris makes 2-pt jump shot from 13 ft,,17,25
80,1,3:06.0,,L. Barbosa misses 3-pt jump shot from 26 ft,17,25
81,1,3:05.0,Defensive rebound by D. Gallinari,,17,25
82,1,2:52.0,G. Harris misses 3-pt jump shot from 25 ft,,17,25
83,1,2:51.0,,Defensive rebound by A. Iguodala,17,25
84,1,2:49.0,,L. Barbosa makes 2-pt layup from 2 ft (assist by A. Iguodala),17,27
85,1,2:32.0,T. Lawson misses 3-pt jump shot from 27 ft,,17,27
86,1,2:31.0,,Defensive rebound by L. Barbosa,17,27
87,1,2:29.0,,S. Curry makes 2-pt layup from 1 ft (assist by L. Barbosa),17,29
88,1,2:12.0,D. Gallinari makes 2-pt layup from 2 ft (assist by T. Lawson),,19,29
89,1,2:12.0,,Golden State full timeout,19,29
90,1,2:12.0,,F. Ezeli enters the game for A. Bogut,19,29
91,1,2:12.0,W. Barton enters the game for G. Harris,,19,29
92,1,1:58.0,,S. Curry misses 2-pt jump shot from 22 ft,19,29
93,1,1:56.0,Defensive rebound by D. Gallinari,,19,29
94,1,1:44.0,D. Gallinari misses 3-pt jump shot from 27 ft,,19,29
95,1,1:43.0,,Defensive rebound by F. Ezeli,19,29
96,1,1:39.0,,L. Barbosa makes 2-pt layup from 2 ft,19,31
97,1,1:15.0,J. Hickson misses 2-pt jump shot from 6 ft (block by F. Ezeli),,19,31
98,1,1:13.0,,Defensive rebound by S. Curry,19,31
99,1,1:09.0,,D. Green misses 2-pt layup from 1 ft,19,31
100,1,1:08.0,,Offensive rebound by F. Ezeli,19,31
101,1,1:08.0,,F. Ezeli makes 2-pt dunk at rim,19,33
102,1,0:49.0,Turnover by T. Lawson (bad pass; steal by S. Curry),,19,33
103,1,0:43.0,,L. Barbosa makes 2-pt layup from 1 ft (assist by S. Curry),19,35
104,1,0:38.0,Personal foul by S. Curry (drawn by T. Lawson),,19,35
105,1,0:38.0,J. Lauvergne enters the game for D. Gallinari,,19,35
106,1,0:38.0,T. Lawson makes free throw 1 of 2,,20,35
107,1,0:38.0,T. Lawson makes free throw 2 of 2,,21,35
108,1,0:34.0,,Turnover by S. Curry (lost ball; steal by W. Barton),21,35
109,1,0:29.0,W. Chandler makes 2-pt layup from 1 ft (assist by T. Lawson),,23,35
110,1,0:09.0,,F. Ezeli misses 2-pt jump shot from 6 ft,23,35
111,1,0:08.0,Defensive rebound by W. Chandler,,23,35
112,1,0:02.0,Offensive foul by W. Chandler (drawn by F. Ezeli),,23,35
113,1,0:02.0,Turnover by W. Chandler (offensive foul),,23,35
114,1,0:02.0,E. Green enters the game for T. Lawson,,23,35
115,1,0:02.0,,M. Speights enters the game for F. Ezeli,23,35
116,1,0:01.0,,M. Speights misses 3-pt jump shot from 32 ft,23,35
117,1,0:00.0,,Offensive rebound by Team,23,35
118,2,11:46.0,W. Chandler makes 2-pt dunk at rim (assist by E. Green),,25,35
119,2,11:28.0,,M. Speights makes 2-pt jump shot from 18 ft (assist by S. Livingston),25,37
120,2,11:06.0,W. Chandler misses 3-pt jump shot from 28 ft,,25,37
121,2,11:05.0,,Defensive rebound by M. Speights,25,37
122,2,10:52.0,,H. Barnes misses 2-pt jump shot from 7 ft,25,37
123,2,10:51.0,Defensive rebound by W. Chandler,,25,37
124,2,10:45.0,Shooting foul by M. Speights (drawn by W. Barton),,25,37
125,2,10:45.0,W. Barton makes free throw 1 of 2,,26,37
126,2,10:45.0,I. Clark enters the game for W. Chandler,,26,37
127,2,10:45.0,W. Barton makes free throw 2 of 2,,27,37
128,2,10:37.0,,L. Barbosa makes 2-pt layup from 1 ft (assist by S. Livingston),27,39
129,2,10:26.0,W. Barton misses 2-pt jump shot from 17 ft,,27,39
130,2,10:25.0,Offensive rebound by J. Lauvergne,,27,39
131,2,10:18.0,J. Lauvergne makes 2-pt layup from 1 ft,,29,39
132,2,10:02.0,,M. Speights misses 2-pt jump shot from 17 ft,29,39
133,2,10:01.0,Defensive rebound by E. Green,,29,39
134,2,9:45.0,E. Green makes 2-pt jump shot from 16 ft (assist by J. Lauvergne),,31,39
135,2,9:28.0,,A. Iguodala misses 3-pt jump shot from 23 ft,31,39
136,2,9:27.0,,Offensive rebound by H. Barnes,31,39
137,2,9:22.0,,Shooting foul by J. Lauvergne (drawn by L. Barbosa),31,39
138,2,9:22.0,,L. Barbosa misses free throw 1 of 2,31,39
139,2,9:22.0,,Offensive rebound by Team,31,39
140,2,9:22.0,,L. Barbosa misses free throw 2 of 2,31,39
141,2,9:21.0,Defensive rebound by J. Lauvergne,,31,39
142,2,8:58.0,W. Barton makes 2-pt jump shot from 21 ft (assist by E. Green),,33,39
143,2,8:49.0,,Turnover by L. Barbosa (bad pass; steal by I. Clark),33,39
144,2,8:46.0,Shooting foul by M. Speights (drawn by I. Clark),,33,39
145,2,8:46.0,Official timeout,,33,39
146,2,8:46.0,,K. Thompson enters the game for L. Barbosa,33,39
147,2,8:46.0,,F. Ezeli enters the game for M. Speights,33,39
148,2,8:46.0,D. Gallinari enters the game for J. Hickson,,33,39
149,2,8:46.0,I. Clark makes free throw 1 of 2,,34,39
150,2,8:46.0,I. Clark makes free throw 2 of 2,,35,39
151,2,8:34.0,,Personal foul by E. Green (drawn by S. Livingston),35,39
152,2,8:28.0,,Turnover by K. Thompson (bad pass; steal by I. Clark),35,39
153,2,8:17.0,Shooting foul by A. Iguodala (drawn by D. Gallinari),,35,39
154,2,8:17.0,D. Gallinari makes free throw 1 of 2,,36,39
155,2,8:17.0,,D. Green enters the game for H. Barnes,36,39
156,2,8:17.0,D. Gallinari makes free throw 2 of 2,,37,39
157,2,8:02.0,,Shooting foul by J. Lauvergne (drawn by F. Ezeli),37,39
158,2,8:02.0,,F. Ezeli makes free throw 1 of 2,37,40
159,2,8:02.0,,F. Ezeli makes free throw 2 of 2,37,41
160,2,7:49.0,I. Clark makes 3-pt jump shot from 26 ft (assist by W. Barton),,40,41
161,2,7:28.0,,Shooting foul by W. Barton (drawn by F. Ezeli),40,41
162,2,7:28.0,,F. Ezeli makes free throw 1 of 2,40,42
163,2,7:28.0,,F. Ezeli misses free throw 2 of 2,40,42
164,2,7:27.0,Defensive rebound by J. Lauvergne,,40,42
165,2,7:20.0,Denver full timeout,,40,42
166,2,7:20.0,,S. Curry enters the game for S. Livingston,40,42
167,2,7:12.0,D. Gallinari misses 2-pt jump shot from 18 ft,,40,42
168,2,7:11.0,,Defensive rebound by K. Thompson,40,42
169,2,6:58.0,,Personal foul by J. Lauvergne (drawn by F. Ezeli),40,42
170,2,6:58.0,,F. Ezeli misses free throw 1 of 2,40,42
171,2,6:58.0,,Offensive rebound by Team,40,42
172,2,6:58.0,J. Nurkić enters the game for J. Lauvergne,,40,42
173,2,6:58.0,,F. Ezeli misses free throw 2 of 2,40,42
174,2,6:57.0,Defensive rebound by W. Barton,,40,42
175,2,6:42.0,W. Barton misses 2-pt jump shot from 22 ft,,40,42
176,2,6:41.0,Offensive rebound by E. Green,,40,42
177,2,6:39.0,E. Green misses 2-pt jump shot from 20 ft,,40,42
178,2,6:37.0,,Defensive rebound by K. Thompson,40,42
179,2,6:24.0,,Personal foul by I. Clark (drawn by K. Thompson),40,42
180,2,6:24.0,,K. Thompson makes free throw 1 of 2,40,43
181,2,6:24.0,,A. Bogut enters the game for F. Ezeli,40,43
182,2,6:24.0,,K. Thompson makes free throw 2 of 2,40,44
183,2,6:12.0,D. Gallinari makes 2-pt jump shot from 11 ft (assist by E. Green),,42,44
184,2,6:12.0,Shooting foul by D. Green (drawn by D. Gallinari),,42,44
185,2,6:12.0,W. Chandler enters the game for W. Barton,,42,44
186,2,6:12.0,D. Gallinari misses free throw 1 of 1,,42,44
187,2,6:11.0,,Defensive rebound by D. Green,42,44
188,2,6:06.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by D. Green),42,47
189,2,5:48.0,D. Gallinari makes 2-pt jump shot from 19 ft (assist by E. Green),,44,47
190,2,5:38.0,,Personal foul by D. Gallinari (drawn by D. Green),44,47
191,2,5:38.0,,D. Green makes free throw 1 of 2,44,48
192,2,5:38.0,G. Harris enters the game for E. Green,,44,48
193,2,5:38.0,T. Lawson enters the game for I. Clark,,44,48
194,2,5:38.0,,D. Green makes free throw 2 of 2,44,49
195,2,5:22.0,Personal foul by D. Green (drawn by D. Gallinari),,44,49
196,2,5:22.0,D. Gallinari makes free throw 1 of 2,,45,49
197,2,5:22.0,D. Gallinari makes free throw 2 of 2,,46,49
198,2,5:10.0,,Turnover by K. Thompson (bad pass; steal by D. Gallinari),46,49
199,2,5:07.0,G. Harris makes 2-pt layup from 2 ft (assist by D. Gallinari),,48,49
200,2,5:07.0,Shooting foul by A. Iguodala (drawn by G. Harris),,48,49
201,2,5:07.0,G. Harris misses free throw 1 of 1,,48,49
202,2,5:06.0,,Defensive rebound by A. Bogut,48,49
203,2,4:55.0,,K. Thompson misses 2-pt jump shot from 5 ft (block by J. Nurkić),48,49
204,2,4:54.0,,Offensive rebound by S. Curry,48,49
205,2,4:50.0,,K. Thompson makes 3-pt jump shot from 26 ft (assist by S. Curry),48,52
206,2,4:35.0,J. Nurkić makes 2-pt hook shot from 9 ft (assist by T. Lawson),,50,52
207,2,4:21.0,,K. Thompson makes 2-pt layup from 2 ft (assist by D. Green),50,54
208,2,4:06.0,W. Chandler makes 2-pt layup from 2 ft (assist by J. Nurkić),,52,54
209,2,4:06.0,Shooting foul by A. Iguodala (drawn by W. Chandler),,52,54
210,2,4:06.0,,Violation by S. Curry (lane),52,54
211,2,4:06.0,W. Chandler misses free throw 1 of 1,,52,54
212,2,4:05.0,,Defensive rebound by A. Bogut,52,54
213,2,3:51.0,,K. Thompson makes 3-pt jump shot from 24 ft (assist by S. Curry),52,57
214,2,3:38.0,Turnover by T. Lawson (lost ball; steal by S. Curry),,52,57
215,2,3:33.0,,S. Curry misses 3-pt jump shot from 29 ft,52,57
216,2,3:32.0,,Offensive rebound by D. Green,52,57
217,2,3:30.0,,D. Green makes 2-pt layup from 1 ft,52,59
218,2,3:10.0,J. Nurkić misses 2-pt jump shot from 4 ft (block by A. Bogut),,52,59
219,2,3:08.0,,Defensive rebound by S. Curry,52,59
220,2,3:02.0,,Personal foul by J. Nurkić (drawn by K. Thompson),52,59
221,2,3:02.0,,K. Thompson makes free throw 1 of 2,52,60
222,2,3:02.0,,K. Thompson makes free throw 2 of 2,52,61
223,2,2:44.0,W. Chandler makes 2-pt jump shot from 14 ft,,54,61
224,2,2:35.0,,Offensive foul by A. Bogut (drawn by J. Nurkić),54,61
225,2,2:35.0,,Turnover by A. Bogut (offensive foul),54,61
226,2,2:35.0,,Golden State full timeout,54,61
227,2,2:20.0,D. Gallinari makes 2-pt jump shot from 21 ft,,56,61
228,2,2:03.0,,A. Bogut makes 2-pt hook shot from 7 ft (assist by S. Curry),56,63
229,2,1:46.0,J. Nurkić makes 2-pt hook shot from 9 ft (assist by T. Lawson),,58,63
230,2,1:34.0,,S. Curry misses 2-pt jump shot from 21 ft,58,63
231,2,1:33.0,Defensive rebound by J. Nurkić,,58,63
232,2,1:21.0,W. Chandler makes 3-pt jump shot from 28 ft (assist by T. Lawson),,61,63
233,2,1:06.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by A. Iguodala),61,66
234,2,0:56.0,J. Franklin enters the game for G. Harris,,61,66
235,2,0:51.0,Personal foul by D. Green (drawn by D. Gallinari),,61,66
236,2,0:51.0,D. Gallinari makes free throw 1 of 2,,62,66
237,2,0:51.0,D. Gallinari makes free throw 2 of 2,,63,66
238,2,0:39.0,,Personal foul by J. Franklin (drawn by D. Green),63,66
239,2,0:39.0,,D. Green makes free throw 1 of 2,63,67
240,2,0:39.0,,D. Green makes free throw 2 of 2,63,68
241,2,0:25.0,J. Nurkić makes 2-pt layup from 1 ft (assist by T. Lawson),,65,68
242,2,0:06.0,,A. Iguodala makes 3-pt jump shot from 24 ft (assist by D. Green),65,71
243,2,0:02.0,T. Lawson misses 2-pt layup from 2 ft (block by K. Thompson),,65,71
244,2,0:01.0,Offensive rebound by Team,,65,71
245,2,0:01.0,Denver full timeout,,65,71
246,2,0:01.0,J. Hickson enters the game for J. Nurkić,,65,71
247,2,0:01.0,W. Chandler makes 2-pt hook shot from 5 ft (assist by D. Gallinari),,67,71
248,3,11:41.0,Turnover by E. Green (traveling),,67,71
249,3,11:29.0,,M. Speights makes 2-pt jump shot from 18 ft (assist by S. Livingston),67,73
250,3,11:13.0,W. Chandler misses 3-pt jump shot from 27 ft,,67,73
251,3,11:12.0,,Defensive rebound by M. Speights,67,73
252,3,11:03.0,,M. Speights misses 2-pt jump shot from 22 ft,67,73
253,3,11:01.0,Defensive rebound by W. Chandler,,67,73
254,3,10:49.0,Turnover by W. Chandler (bad pass; steal by M. Speights),,67,73
255,3,10:48.0,Violation by J. Nurkić (kicked ball),,67,73
256,3,10:27.0,,J. McAdoo makes 2-pt dunk at rim,67,75
257,3,10:04.0,W. Chandler makes 2-pt layup from 2 ft,,69,75
258,3,9:51.0,,S. Livingston makes 2-pt jump shot from 13 ft,69,77
259,3,9:32.0,E. Green misses 2-pt jump shot from 3 ft,,69,77
260,3,9:32.0,Offensive rebound by Team,,69,77
261,3,9:26.0,J. Nurkić misses 2-pt jump shot from 17 ft,,69,77
262,3,9:25.0,,Defensive rebound by H. Barnes,69,77
263,3,9:19.0,,H. Barnes makes 2-pt layup from 2 ft,69,79
264,3,9:03.0,Personal foul by J. McAdoo (drawn by J. Nurkić),,69,79
265,3,8:52.0,Shooting foul by J. McAdoo (drawn by J. Nurkić),,69,79
266,3,8:52.0,J. Nurkić makes free throw 1 of 2,,70,79
267,3,8:52.0,W. Barton enters the game for W. Chandler,,70,79
268,3,8:52.0,J. Hickson enters the game for D. Gallinari,,70,79
269,3,8:52.0,J. Nurkić misses free throw 2 of 2,,70,79
270,3,8:51.0,,Defensive rebound by M. Speights,70,79
271,3,8:39.0,,H. Barnes misses 2-pt jump shot from 9 ft,70,79
272,3,8:38.0,,Offensive rebound by M. Speights,70,79
273,3,8:38.0,,M. Speights makes 2-pt layup from 2 ft,70,81
274,3,8:38.0,,Shooting foul by J. Hickson (drawn by M. Speights),70,81
275,3,8:38.0,,M. Speights misses free throw 1 of 1,70,81
276,3,8:36.0,Defensive rebound by J. Nurkić,,70,81
277,3,8:25.0,J. Nurkić makes 2-pt layup from 2 ft (assist by E. Green),,72,81
278,3,8:12.0,,J. Holiday misses 3-pt jump shot from 23 ft,72,81
279,3,8:11.0,Defensive rebound by W. Barton,,72,81
280,3,7:48.0,W. Barton makes 2-pt jump shot from 19 ft,,74,81
281,3,7:30.0,,S. Livingston misses 2-pt jump shot from 10 ft,74,81
282,3,7:30.0,Defensive rebound by J. Nurkić,,74,81
283,3,7:19.0,Turnover by J. Nurkić (bad pass; steal by S. Livingston),,74,81
284,3,7:14.0,,H. Barnes makes 2-pt dunk at rim (assist by S. Livingston),74,83
285,3,6:55.0,Offensive foul by J. Nurkić (drawn by M. Speights),,74,83
286,3,6:55.0,Turnover by J. Nurkić (offensive foul),,74,83
287,3,6:55.0,J. Lauvergne enters the game for J. Nurkić,,74,83
288,3,6:42.0,,Shooting foul by J. Hickson (drawn by M. Speights),74,83
289,3,6:42.0,,M. Speights makes free throw 1 of 2,74,84
290,3,6:42.0,,M. Speights makes free throw 2 of 2,74,85
291,3,6:23.0,Shooting foul by J. McAdoo (drawn by J. Lauvergne),,74,85
292,3,6:23.0,J. Lauvergne makes free throw 1 of 2,,75,85
293,3,6:23.0,J. Lauvergne makes free throw 2 of 2,,76,85
294,3,6:06.0,,M. Speights misses 2-pt jump shot from 17 ft,76,85
295,3,6:05.0,Defensive rebound by W. Barton,,76,85
296,3,5:53.0,Turnover by W. Barton (bad pass; steal by J. Holiday),,76,85
297,3,5:48.0,,J. Holiday makes 2-pt dunk at rim (assist by H. Barnes),76,87
298,3,5:37.0,Denver full timeout,,76,87
299,3,5:37.0,,L. Barbosa enters the game for H. Barnes,76,87
300,3,5:37.0,,F. Ezeli enters the game for M. Speights,76,87
301,3,5:37.0,,B. Rush enters the game for J. McAdoo,76,87
302,3,5:30.0,Shooting foul by J. Holiday (drawn by G. Harris),,76,87
303,3,5:30.0,G. Harris makes free throw 1 of 2,,77,87
304,3,5:30.0,G. Harris makes free throw 2 of 2,,78,87
305,3,5:21.0,,Personal foul by G. Harris (drawn by L. Barbosa),78,87
306,3,5:15.0,,Turnover by L. Barbosa (bad pass; steal by J. Lauvergne),78,87
307,3,5:09.0,E. Green makes 3-pt jump shot from 23 ft (assist by W. Barton),,81,87
308,3,4:41.0,,L. Barbosa misses 3-pt jump shot from 27 ft,81,87
309,3,4:40.0,,Offensive rebound by S. Livingston,81,87
310,3,4:37.0,,B. Rush makes 3-pt jump shot from 27 ft (assist by S. Livingston),81,90
311,3,4:10.0,E. Green makes 2-pt jump shot from 9 ft,,83,90
312,3,3:59.0,,Shooting foul by J. Hickson (drawn by J. Holiday),83,90
313,3,3:59.0,,J. Holiday makes free throw 1 of 2,83,91
314,3,3:59.0,,J. Holiday makes free throw 2 of 2,83,92
315,3,3:48.0,Shooting foul by F. Ezeli (drawn by J. Hickson),,83,92
316,3,3:48.0,J. Hickson makes free throw 1 of 2,,84,92
317,3,3:48.0,J. Hickson makes free throw 2 of 2,,85,92
318,3,3:34.0,,S. Livingston makes 2-pt jump shot from 11 ft,85,94
319,3,3:18.0,E. Green makes 2-pt jump shot from 14 ft,,87,94
320,3,3:05.0,,Turnover by F. Ezeli (lost ball; steal by W. Barton),87,94
321,3,2:57.0,E. Green misses 3-pt jump shot from 23 ft,,87,94
322,3,2:56.0,Offensive rebound by J. Lauvergne,,87,94
323,3,2:53.0,Turnover by J. Lauvergne (lost ball; steal by B. Rush),,87,94
324,3,2:50.0,,L. Barbosa makes 2-pt layup from 1 ft (assist by J. Holiday),87,96
325,3,2:31.0,J. Lauvergne makes 2-pt dunk at rim (assist by E. Green),,89,96
326,3,2:31.0,Shooting foul by B. Rush (drawn by J. Lauvergne),,89,96
327,3,2:31.0,,Golden State full timeout,89,96
328,3,2:31.0,I. Clark enters the game for G. Harris,,89,96
329,3,2:31.0,J. Lauvergne makes free throw 1 of 1,,90,96
330,3,2:17.0,,B. Rush misses 3-pt jump shot from 27 ft,90,96
331,3,2:15.0,Defensive rebound by E. Green,,90,96
332,3,2:05.0,Personal foul by J. Holiday (drawn by W. Barton),,90,96
333,3,2:05.0,W. Barton makes free throw 1 of 2,,91,96
334,3,2:05.0,,M. Speights enters the game for J. Holiday,91,96
335,3,2:05.0,W. Barton makes free throw 2 of 2,,92,96
336,3,1:49.0,,Turnover by S. Livingston (lost ball; steal by E. Green),92,96
337,3,1:43.0,W. Barton makes 2-pt dunk at rim (assist by E. Green),,94,96
338,3,1:24.0,,S. Livingston misses 2-pt jump shot from 9 ft,94,96
339,3,1:23.0,,Offensive rebound by B. Rush,94,96
340,3,1:23.0,,B. Rush misses 2-pt tip-in from 1 ft,94,96
341,3,1:22.0,,Offensive rebound by F. Ezeli,94,96
342,3,1:22.0,,F. Ezeli makes 2-pt layup from 1 ft,94,98
343,3,1:04.0,E. Green makes 2-pt jump shot from 18 ft,,96,98
344,3,0:49.0,,M. Speights misses 2-pt jump shot from 17 ft,96,98
345,3,0:48.0,Defensive rebound by I. Clark,,96,98
346,3,0:34.0,W. Barton makes 2-pt jump shot from 8 ft (assist by J. Lauvergne),,98,98
347,3,0:26.0,,S. Livingston makes 2-pt jump shot from 11 ft,98,100
348,3,0:04.0,W. Barton makes 2-pt jump shot from 7 ft,,100,100
349,3,0:01.0,,L. Barbosa misses 3-pt jump shot from 25 ft (block by I. Clark),100,100
350,3,0:00.0,Defensive rebound by I. Clark,,100,100
351,4,11:41.0,,L. Barbosa misses 2-pt jump shot from 12 ft,100,100
352,4,11:38.0,Defensive rebound by J. Lauvergne,,100,100
353,4,11:25.0,J. Nurkić misses 2-pt jump shot from 8 ft,,100,100
354,4,11:23.0,,Defensive rebound by L. Barbosa,100,100
355,4,11:19.0,,J. Holiday misses 2-pt layup from 2 ft (block by W. Barton),100,100
356,4,11:19.0,Defensive rebound by Team,,100,100
357,4,11:07.0,Personal foul by M. Speights (drawn by J. Lauvergne),,100,100
358,4,10:53.0,E. Green misses 2-pt jump shot from 17 ft,,100,100
359,4,10:51.0,,Defensive rebound by M. Speights,100,100
360,4,10:47.0,,Turnover by M. Speights (bad pass),100,100
361,4,10:47.0,,J. McAdoo enters the game for F. Ezeli,100,100
362,4,10:35.0,I. Clark makes 2-pt layup from 1 ft,,102,100
363,4,10:19.0,,B. Rush misses 3-pt jump shot from 24 ft,102,100
364,4,10:18.0,Defensive rebound by W. Barton,,102,100
365,4,10:12.0,W. Barton misses 2-pt layup from 1 ft,,102,100
366,4,10:09.0,,Defensive rebound by J. McAdoo,102,100
367,4,10:05.0,,J. Holiday makes 3-pt jump shot from 25 ft,102,103
368,4,9:44.0,J. Nurkić misses 2-pt hook shot from 8 ft,,102,103
369,4,9:43.0,,Defensive rebound by J. Holiday,102,103
370,4,9:31.0,,M. Speights makes 2-pt jump shot from 16 ft (assist by J. Holiday),102,105
371,4,9:19.0,,Violation by J. McAdoo (kicked ball),102,105
372,4,9:09.0,Turnover by J. Nurkić (traveling),,102,105
373,4,9:02.0,,Personal foul by J. Nurkić (drawn by M. Speights),102,105
374,4,8:57.0,,Turnover by J. Holiday (bad pass; steal by J. Nurkić),102,105
375,4,8:51.0,J. Lauvergne makes 2-pt layup from 2 ft (assist by W. Barton),,104,105
376,4,8:44.0,,M. Speights makes 2-pt dunk at rim (assist by J. Holiday),104,107
377,4,8:37.0,Denver full timeout,,104,107
378,4,8:37.0,,S. Livingston enters the game for B. Rush,104,107
