,QUARTER,TIME_REMAINING,CHICAGO_ACTION,ATLANTA_ACTION,CHICAGO_SCORE,ATLANTA_SCORE
184,2,2:35.0,,Atlanta full timeout,41,43
185,2,2:35.0,Chicago full timeout,,41,43
186,2,2:25.0,,K. Bazemore misses 2-pt layup at rim,41,43
187,2,2:23.0,,Offensive rebound by K. Korver,41,43
188,2,2:14.0,,J. Teague makes 2-pt jump shot from 11 ft,41,45
189,2,1:58.0,T. Gibson misses 2-pt jump shot from 10 ft,,41,45
190,2,1:58.0,Offensive rebound by Team,,41,45
191,2,1:58.0,,Loose ball foul by E. Brand (drawn by T. Gibson),41,45
192,2,1:42.0,D. Rose misses 2-pt hook shot from 12 ft,,41,45
193,2,1:40.0,,Defensive rebound by K. Korver,41,45
194,2,1:34.0,,Turnover by J. Teague (lost ball),41,45
195,2,1:23.0,J. Butler makes 2-pt jump shot from 16 ft (assist by D. Rose),,43,45
196,2,1:11.0,,J. Teague misses 2-pt jump shot from 11 ft,43,45
197,2,1:09.0,Defensive rebound by M. Dunleavy,,43,45
198,2,1:07.0,Personal foul by J. Teague (drawn by D. Rose),,43,45
199,2,1:07.0,D. Rose misses free throw 1 of 2,,43,45
200,2,1:07.0,Offensive rebound by Team,,43,45
201,2,1:07.0,,A. Horford enters the game for E. Brand,43,45
202,2,1:07.0,D. Rose makes free throw 2 of 2,,44,45
203,2,0:45.0,,A. Horford makes 2-pt dunk at rim (assist by P. Millsap),44,47
204,2,0:38.0,D. Rose misses 3-pt jump shot from 24 ft,,44,47
205,2,0:36.0,Offensive rebound by J. Butler,,44,47
206,2,0:34.0,Turnover by J. Butler (lost ball; steal by P. Millsap),,44,47
207,2,0:22.0,,K. Korver makes 3-pt jump shot from 26 ft (assist by A. Horford),44,50
208,2,0:03.0,J. Butler misses 2-pt layup from 1 ft,,44,50
209,2,0:02.0,,Defensive rebound by K. Bazemore,44,50
210,2,0:00.0,,K. Bazemore misses 3-pt jump shot from 25 ft,44,50
211,2,0:00.0,,Offensive rebound by Team,44,50
212,3,11:42.0,T. Gibson makes 2-pt layup from 2 ft (assist by J. Butler),,46,50
213,3,11:32.0,,Personal foul by J. Butler (drawn by P. Millsap),46,50
214,3,11:22.0,,P. Millsap misses 2-pt jump shot from 5 ft,46,50
215,3,11:21.0,Defensive rebound by P. Gasol,,46,50
216,3,11:05.0,P. Gasol misses 2-pt jump shot from 5 ft,,46,50
217,3,11:04.0,,Defensive rebound by A. Horford,46,50
218,3,10:47.0,,Turnover by A. Horford (3 sec),46,50
219,3,10:31.0,M. Dunleavy misses 3-pt jump shot from 25 ft,,46,50
220,3,10:30.0,,Defensive rebound by A. Horford,46,50
221,3,10:19.0,,A. Horford misses 2-pt jump shot from 21 ft,46,50
222,3,10:18.0,Defensive rebound by P. Gasol,,46,50
223,3,10:06.0,Shooting foul by P. Millsap (drawn by M. Dunleavy),,46,50
224,3,10:06.0,M. Dunleavy misses free throw 1 of 2,,46,50
225,3,10:06.0,Offensive rebound by Team,,46,50
226,3,10:06.0,M. Dunleavy makes free throw 2 of 2,,47,50
227,3,9:52.0,,A. Horford makes 2-pt jump shot from 19 ft,47,52
228,3,9:41.0,Turnover by M. Dunleavy (bad pass; steal by D. Carroll),,47,52
229,3,9:33.0,,P. Millsap makes 2-pt dunk at rim (assist by A. Horford),47,54
230,3,9:32.0,Chicago full timeout,,47,54
231,3,9:20.0,D. Rose makes 2-pt jump shot from 20 ft,,49,54
232,3,8:58.0,,A. Horford makes 2-pt jump shot from 11 ft,49,56
233,3,8:36.0,D. Rose misses 2-pt jump shot from 4 ft,,49,56
234,3,8:35.0,Offensive rebound by J. Butler,,49,56
235,3,8:33.0,J. Butler misses 2-pt layup from 1 ft,,49,56
236,3,8:32.0,,Defensive rebound by P. Millsap,49,56
237,3,8:26.0,,K. Korver misses 3-pt jump shot from 24 ft,49,56
238,3,8:25.0,,Offensive rebound by P. Millsap,49,56
239,3,8:25.0,,Personal foul by M. Dunleavy (drawn by P. Millsap),49,56
240,3,8:14.0,,P. Millsap misses 2-pt jump shot from 4 ft (block by P. Gasol),49,56
241,3,8:11.0,Defensive rebound by D. Rose,,49,56
242,3,8:08.0,P. Gasol misses 2-pt layup at rim,,49,56
243,3,8:07.0,Offensive rebound by P. Gasol,,49,56
244,3,8:07.0,P. Gasol makes 2-pt layup at rim,,51,56
245,3,7:46.0,,Turnover by J. Teague (bad pass),51,56
246,3,7:36.0,J. Butler misses 2-pt jump shot from 20 ft,,51,56
247,3,7:35.0,,Defensive rebound by P. Millsap,51,56
248,3,7:25.0,,J. Teague misses 2-pt jump shot from 19 ft,51,56
249,3,7:23.0,Defensive rebound by M. Dunleavy,,51,56
250,3,7:16.0,J. Butler makes 2-pt layup from 1 ft (assist by D. Rose),,53,56
251,3,7:16.0,Shooting foul by D. Carroll (drawn by J. Butler),,53,56
252,3,7:16.0,,T. Sefolosha enters the game for D. Carroll,53,56
253,3,7:16.0,J. Butler makes free throw 1 of 1,,54,56
254,3,7:02.0,,Turnover by A. Horford (bad pass),54,56
255,3,6:48.0,P. Gasol misses 2-pt layup from 1 ft,,54,56
256,3,6:47.0,,Defensive rebound by P. Millsap,54,56
257,3,6:40.0,,A. Horford makes 2-pt hook shot from 3 ft (assist by K. Korver),54,58
258,3,6:40.0,,Shooting foul by T. Gibson (drawn by A. Horford),54,58
259,3,6:40.0,,A. Horford misses free throw 1 of 1,54,58
260,3,6:38.0,Defensive rebound by T. Gibson,,54,58
261,3,6:26.0,M. Dunleavy misses 2-pt jump shot from 21 ft,,54,58
262,3,6:25.0,,Defensive rebound by T. Sefolosha,54,58
263,3,6:17.0,,K. Korver makes 3-pt jump shot from 25 ft (assist by A. Horford),54,61
264,3,5:53.0,J. Butler makes 2-pt layup from 2 ft (assist by P. Gasol),,56,61
265,3,5:42.0,,P. Millsap misses 3-pt jump shot from 25 ft,56,61
266,3,5:40.0,Defensive rebound by P. Gasol,,56,61
267,3,5:30.0,D. Rose makes 2-pt jump shot from 8 ft (assist by T. Gibson),,58,61
268,3,5:08.0,,P. Millsap makes 2-pt layup from 1 ft (assist by J. Teague),58,63
269,3,4:42.0,,E. Brand enters the game for A. Horford,58,63
270,3,4:39.0,J. Butler misses 2-pt jump shot from 15 ft,,58,63
271,3,4:39.0,Offensive rebound by Team,,58,63
272,3,4:38.0,Turnover by Team (shot clock),,58,63
273,3,4:16.0,,P. Millsap makes 2-pt jump shot from 11 ft (assist by T. Sefolosha),58,65
274,3,4:02.0,Turnover by D. Rose (bad pass),,58,65
275,3,4:02.0,K. Hinrich enters the game for D. Rose,,58,65
276,3,3:49.0,,T. Sefolosha misses 2-pt jump shot from 17 ft,58,65
277,3,3:48.0,Defensive rebound by P. Gasol,,58,65
278,3,3:39.0,P. Gasol misses 2-pt layup from 2 ft,,58,65
279,3,3:39.0,Offensive rebound by T. Gibson,,58,65
280,3,3:39.0,T. Gibson makes 2-pt layup from 1 ft,,60,65
281,3,3:39.0,Shooting foul by T. Sefolosha (drawn by T. Gibson),,60,65
282,3,3:39.0,,Atlanta full timeout,60,65
283,3,3:39.0,T. Gibson makes free throw 1 of 1,,61,65
284,3,3:21.0,,Personal foul by T. Gibson (drawn by P. Millsap),61,65
285,3,3:16.0,,E. Brand makes 2-pt jump shot from 16 ft (assist by J. Teague),61,67
286,3,2:57.0,Turnover by P. Gasol (bad pass; steal by P. Millsap),,61,67
287,3,2:51.0,,E. Brand makes 2-pt jump shot from 16 ft (assist by P. Millsap),61,69
288,3,2:24.0,J. Butler misses 2-pt jump shot from 19 ft,,61,69
289,3,2:23.0,Offensive rebound by Team,,61,69
290,3,2:23.0,Turnover by Team (shot clock),,61,69
291,3,2:23.0,,D. Schröder enters the game for J. Teague,61,69
292,3,2:23.0,N. Mirotić enters the game for T. Gibson,,61,69
293,3,2:17.0,,K. Korver misses 3-pt jump shot from 23 ft,61,69
294,3,2:15.0,Defensive rebound by M. Dunleavy,,61,69
295,3,1:51.0,P. Gasol misses 2-pt layup from 1 ft,,61,69
296,3,1:50.0,Offensive rebound by P. Gasol,,61,69
297,3,1:50.0,P. Gasol makes 2-pt tip-in from 1 ft,,63,69
298,3,1:34.0,,Personal foul by P. Gasol (drawn by E. Brand),63,69
299,3,1:34.0,,E. Brand makes free throw 1 of 2,63,70
300,3,1:34.0,A. Brooks enters the game for M. Dunleavy,,63,70
301,3,1:34.0,,E. Brand makes free throw 2 of 2,63,71
302,3,1:25.0,K. Hinrich misses 3-pt jump shot from 25 ft,,63,71
303,3,1:23.0,,Defensive rebound by T. Sefolosha,63,71
304,3,1:00.0,,E. Brand misses 2-pt jump shot from 20 ft,63,71
305,3,1:00.0,Defensive rebound by J. Butler,,63,71
306,3,0:58.0,Personal foul by T. Sefolosha (drawn by J. Butler),,63,71
307,3,0:58.0,,K. Bazemore enters the game for K. Korver,63,71
308,3,0:44.0,Personal foul by K. Bazemore (drawn by N. Mirotić),,63,71
309,3,0:44.0,N. Mirotić misses free throw 1 of 2,,63,71
310,3,0:44.0,Offensive rebound by Team,,63,71
311,3,0:44.0,N. Mirotić makes free throw 2 of 2,,64,71
312,3,0:27.0,,P. Millsap misses 2-pt jump shot from 3 ft,64,71
313,3,0:26.0,,Offensive rebound by P. Millsap,64,71
314,3,0:24.0,,Turnover by P. Millsap (bad pass; steal by K. Hinrich),64,71
315,3,0:18.0,K. Hinrich misses 2-pt jump shot from 19 ft,,64,71
316,3,0:18.0,,Defensive rebound by Team,64,71
317,3,0:18.0,,K. Korver enters the game for T. Sefolosha,64,71
318,3,0:03.0,,D. Schröder makes 2-pt jump shot from 9 ft,64,73
319,3,0:00.0,J. Butler misses 3-pt jump shot from 24 ft,,64,73
320,3,0:00.0,Offensive rebound by Team,,64,73
321,4,11:39.0,,M. Scott misses 2-pt jump shot from 12 ft,64,73
322,4,11:37.0,Defensive rebound by N. Mirotić,,64,73
323,4,11:26.0,A. Brooks misses 3-pt jump shot from 26 ft,,64,73
324,4,11:24.0,,Defensive rebound by K. Bazemore,64,73
325,4,11:09.0,,D. Schröder misses 2-pt jump shot from 19 ft,64,73
326,4,11:07.0,Defensive rebound by T. Gibson,,64,73
327,4,10:51.0,N. Mirotić makes 2-pt layup from 1 ft,,66,73
328,4,10:29.0,,A. Horford misses 2-pt layup from 1 ft,66,73
329,4,10:28.0,Defensive rebound by T. Gibson,,66,73
330,4,10:08.0,K. Hinrich misses 2-pt jump shot from 16 ft,,66,73
331,4,10:07.0,,Defensive rebound by D. Schröder,66,73
332,4,9:58.0,,D. Schröder misses 3-pt jump shot from 24 ft,66,73
333,4,9:57.0,Defensive rebound by N. Mirotić,,66,73
334,4,9:45.0,M. Dunleavy makes 2-pt layup at rim,,68,73
335,4,9:29.0,,Personal foul by T. Gibson (drawn by A. Horford),68,73
336,4,9:29.0,,J. Teague enters the game for D. Schröder,68,73
337,4,9:29.0,P. Gasol enters the game for T. Gibson,,68,73
338,4,9:22.0,,A. Horford misses 2-pt jump shot from 19 ft,68,73
339,4,9:21.0,Defensive rebound by M. Dunleavy,,68,73
340,4,9:13.0,A. Brooks makes 3-pt jump shot from 26 ft (assist by K. Hinrich),,71,73
341,4,9:04.0,,Offensive foul by A. Horford (drawn by N. Mirotić),71,73
342,4,9:04.0,,Turnover by A. Horford (offensive foul),71,73
343,4,8:47.0,M. Dunleavy misses 3-pt jump shot from 22 ft,,71,73
344,4,8:45.0,,Defensive rebound by A. Horford,71,73
345,4,8:35.0,,Personal foul by A. Brooks (drawn by J. Teague),71,73
346,4,8:35.0,Official timeout,,71,73
347,4,8:20.0,,M. Scott makes 2-pt hook shot from 7 ft (assist by A. Horford),71,75
348,4,8:02.0,N. Mirotić misses 2-pt jump shot from 18 ft,,71,75
349,4,8:00.0,,Defensive rebound by J. Teague,71,75
350,4,7:46.0,,A. Horford misses 2-pt jump shot from 13 ft,71,75
351,4,7:44.0,Defensive rebound by P. Gasol,,71,75
352,4,7:35.0,Personal foul by K. Bazemore (drawn by P. Gasol),,71,75
353,4,7:35.0,D. Rose enters the game for K. Hinrich,,71,75
354,4,7:24.0,M. Dunleavy makes 3-pt jump shot from 23 ft (assist by A. Brooks),,74,75
355,4,7:03.0,,A. Horford makes 2-pt jump shot from 18 ft (assist by M. Scott),74,77
356,4,6:45.0,N. Mirotić misses 3-pt jump shot from 22 ft,,74,77
357,4,6:44.0,Offensive rebound by M. Dunleavy,,74,77
358,4,6:43.0,M. Dunleavy misses 2-pt tip-in from 2 ft,,74,77
359,4,6:41.0,,Defensive rebound by A. Horford,74,77
360,4,6:27.0,,Shooting foul by N. Mirotić (drawn by K. Bazemore),74,77
361,4,6:27.0,,K. Bazemore makes free throw 1 of 2,74,78
362,4,6:27.0,T. Gibson enters the game for N. Mirotić,,74,78
363,4,6:27.0,,P. Millsap enters the game for A. Horford,74,78
364,4,6:27.0,,K. Bazemore makes free throw 2 of 2,74,79
365,4,6:14.0,D. Rose misses 2-pt layup from 2 ft,,74,79
366,4,6:13.0,,Defensive rebound by K. Bazemore,74,79
367,4,6:09.0,,J. Teague misses 3-pt jump shot from 25 ft,74,79
368,4,6:05.0,Defensive rebound by P. Gasol,,74,79
369,4,6:01.0,A. Brooks misses 3-pt jump shot from 25 ft,,74,79
370,4,5:59.0,,Defensive rebound by D. Carroll,74,79
371,4,5:52.0,,D. Carroll misses 3-pt jump shot from 24 ft,74,79
372,4,5:51.0,Defensive rebound by T. Gibson,,74,79
373,4,5:34.0,A. Brooks misses 3-pt jump shot from 25 ft,,74,79
374,4,5:33.0,,Defensive rebound by K. Bazemore,74,79
375,4,5:25.0,,Atlanta full timeout,74,79
376,4,5:25.0,K. Hinrich enters the game for M. Dunleavy,,74,79
377,4,5:25.0,J. Butler enters the game for A. Brooks,,74,79
378,4,5:25.0,,A. Horford enters the game for M. Scott,74,79
379,4,5:25.0,,K. Korver enters the game for K. Bazemore,74,79
380,4,5:10.0,,P. Millsap misses 2-pt layup at rim,74,79
381,4,5:08.0,Defensive rebound by T. Gibson,,74,79
382,4,4:59.0,P. Gasol makes 2-pt jump shot from 17 ft (assist by D. Rose),,76,79
383,4,4:43.0,,J. Teague makes 2-pt jump shot from 14 ft,76,81
384,4,4:29.0,Turnover by D. Rose (bad pass; steal by J. Teague),,76,81
385,4,4:23.0,,D. Carroll makes 2-pt layup from 1 ft (assist by A. Horford),76,83
386,4,3:57.0,D. Rose makes 2-pt jump shot from 8 ft,,78,83
