,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,MEMPHIS_ACTION,SAN ANTONIO_SCORE,MEMPHIS_SCORE
33,1,7:39.0,T. Duncan makes 2-pt jump shot from 16 ft (assist by D. Green),,13,2
34,1,7:26.0,,C. Lee misses 2-pt layup at rim,13,2
35,1,7:22.0,Defensive rebound by D. Green,,13,2
36,1,7:17.0,T. Duncan misses 2-pt layup from 1 ft (block by T. Allen),,13,2
37,1,7:16.0,,Defensive rebound by T. Allen,13,2
38,1,7:10.0,,T. Allen misses 2-pt layup from 2 ft,13,2
39,1,7:08.0,Defensive rebound by D. Green,,13,2
40,1,6:54.0,Turnover by M. Bonner (lost ball; steal by T. Allen),,13,2
41,1,6:39.0,,M. Gasol misses 2-pt layup at rim,13,2
42,1,6:38.0,,Offensive rebound by M. Gasol,13,2
43,1,6:36.0,,M. Gasol makes 2-pt layup at rim,13,4
44,1,6:18.0,K. Leonard makes 2-pt layup at rim (assist by T. Duncan),,15,4
45,1,6:00.0,,Z. Randolph misses 2-pt jump shot from 12 ft,15,4
46,1,5:59.0,Defensive rebound by T. Duncan,,15,4
47,1,5:51.0,Turnover by T. Duncan (bad pass),,15,4
48,1,5:51.0,M. Ginóbili enters the game for D. Green,,15,4
49,1,5:51.0,,T. Prince enters the game for T. Allen,15,4
50,1,5:33.0,,C. Lee misses 2-pt jump shot from 8 ft,15,4
51,1,5:31.0,,Offensive rebound by Z. Randolph,15,4
52,1,5:31.0,,Z. Randolph misses 2-pt layup at rim (block by T. Duncan),15,4
53,1,5:31.0,Defensive rebound by Team,,15,4
54,1,5:17.0,T. Parker misses 3-pt jump shot from 22 ft,,15,4
55,1,5:16.0,,Defensive rebound by M. Gasol,15,4
56,1,5:08.0,,M. Conley makes 2-pt layup at rim,15,6
57,1,5:08.0,San Antonio full timeout,,15,6
58,1,4:57.0,K. Leonard misses 2-pt dunk at rim (block by M. Gasol),,15,6
59,1,4:54.0,Offensive rebound by M. Bonner,,15,6
60,1,4:50.0,Personal foul by C. Lee (drawn by K. Leonard),,15,6
61,1,4:42.0,T. Parker makes 2-pt jump shot from 7 ft,,17,6
62,1,4:25.0,,C. Lee makes 2-pt jump shot from 13 ft,17,8
63,1,4:00.0,Turnover by T. Parker (lost ball; steal by M. Conley),,17,8
64,1,3:59.0,,Turnover by Z. Randolph (lost ball; steal by M. Bonner),17,8
65,1,3:56.0,T. Duncan makes 2-pt layup at rim (assist by K. Leonard),,19,8
66,1,3:39.0,,T. Prince makes 2-pt jump shot from 19 ft (assist by M. Gasol),19,10
67,1,3:16.0,Turnover by T. Parker (step out of bounds),,19,10
68,1,3:16.0,C. Joseph enters the game for T. Parker,,19,10
69,1,3:06.0,,Personal foul by C. Joseph (drawn by M. Conley),19,10
70,1,3:06.0,B. Diaw enters the game for M. Bonner,,19,10
71,1,2:52.0,,M. Gasol misses 2-pt jump shot from 3 ft (block by T. Duncan),19,10
72,1,2:51.0,Defensive rebound by M. Ginóbili,,19,10
73,1,2:39.0,M. Ginóbili makes 3-pt jump shot from 25 ft (assist by T. Duncan),,22,10
74,1,2:15.0,,Z. Randolph makes 2-pt layup from 1 ft (assist by M. Gasol),22,12
75,1,2:03.0,T. Duncan misses 2-pt layup from 1 ft (block by M. Gasol),,22,12
76,1,2:01.0,Offensive rebound by T. Duncan,,22,12
77,1,1:55.0,M. Ginóbili makes 3-pt jump shot from 26 ft (assist by T. Duncan),,25,12
78,1,1:31.0,,M. Gasol makes 2-pt layup from 1 ft,25,14
79,1,1:20.0,Turnover by M. Ginóbili (bad pass),,25,14
80,1,1:20.0,A. Baynes enters the game for T. Duncan,,25,14
81,1,1:20.0,,K. Koufos enters the game for M. Gasol,25,14
82,1,1:03.0,,Turnover by C. Lee (bad pass; steal by M. Ginóbili),25,14
83,1,1:00.0,Turnover by M. Ginóbili (bad pass; steal by Z. Randolph),,25,14
84,1,0:56.0,,T. Prince misses 2-pt jump shot from 16 ft,25,14
85,1,0:55.0,Defensive rebound by M. Ginóbili,,25,14
86,1,0:51.0,,Offensive charge foul by K. Leonard (drawn by Z. Randolph),25,14
87,1,0:51.0,Turnover by K. Leonard (offensive foul),,25,14
88,1,0:51.0,M. Belinelli enters the game for K. Leonard,,25,14
89,1,0:51.0,,B. Udrih enters the game for M. Conley,25,14
90,1,0:28.0,,C. Lee misses 3-pt jump shot from 25 ft,25,14
91,1,0:26.0,,Offensive rebound by K. Koufos,25,14
92,1,0:26.0,,Shooting foul by B. Diaw (drawn by K. Koufos),25,14
93,1,0:26.0,,K. Koufos misses free throw 1 of 2,25,14
94,1,0:26.0,,Offensive rebound by Team,25,14
95,1,0:26.0,M. Bonner enters the game for B. Diaw,,25,14
96,1,0:26.0,D. Green enters the game for C. Joseph,,25,14
97,1,0:26.0,,V. Carter enters the game for Z. Randolph,25,14
98,1,0:26.0,,K. Koufos misses free throw 2 of 2,25,14
99,1,0:25.0,Defensive rebound by A. Baynes,,25,14
100,1,0:02.0,M. Bonner misses 3-pt jump shot from 25 ft,,25,14
101,1,0:01.0,,Defensive rebound by B. Udrih,25,14
102,2,11:43.0,A. Baynes misses 2-pt layup from 2 ft,,25,14
103,2,11:42.0,,Defensive rebound by K. Koufos,25,14
104,2,11:27.0,,T. Prince makes 2-pt hook shot from 4 ft (assist by V. Carter),25,16
105,2,11:27.0,San Antonio full timeout,,25,16
106,2,11:11.0,M. Belinelli misses 3-pt jump shot from 26 ft,,25,16
107,2,11:09.0,Offensive rebound by A. Baynes,,25,16
108,2,10:50.0,M. Belinelli misses 2-pt layup from 2 ft,,25,16
109,2,10:48.0,,Defensive rebound by K. Koufos,25,16
110,2,10:38.0,,Personal foul by M. Belinelli (drawn by V. Carter),25,16
111,2,10:24.0,,V. Carter misses 2-pt jump shot from 14 ft,25,16
112,2,10:22.0,Defensive rebound by C. Joseph,,25,16
113,2,10:15.0,C. Joseph makes 2-pt jump shot from 4 ft,,27,16
114,2,10:01.0,,Turnover by K. Koufos (bad pass; steal by C. Joseph),27,16
115,2,9:47.0,A. Baynes makes 2-pt layup at rim (assist by M. Ginóbili),,29,16
116,2,9:44.0,,Memphis full timeout,29,16
117,2,9:44.0,,M. Gasol enters the game for C. Lee,29,16
118,2,9:44.0,,M. Conley enters the game for K. Koufos,29,16
119,2,9:34.0,,Shooting foul by M. Ginóbili (drawn by M. Conley),29,16
120,2,9:34.0,,M. Conley makes free throw 1 of 2,29,17
121,2,9:34.0,D. Green enters the game for M. Ginóbili,,29,17
122,2,9:34.0,,M. Conley misses free throw 2 of 2,29,17
123,2,9:33.0,,Offensive rebound by T. Prince,29,17
124,2,9:25.0,,T. Prince makes 3-pt jump shot from 23 ft (assist by B. Udrih),29,20
125,2,9:17.0,Turnover by C. Joseph (offensive foul),,29,20
126,2,9:17.0,Offensive foul by C. Joseph (drawn by B. Udrih),,29,20
127,2,9:02.0,,B. Udrih misses 2-pt layup from 1 ft (block by D. Green),29,20
128,2,9:02.0,,Offensive rebound by Team,29,20
129,2,9:02.0,T. Parker enters the game for C. Joseph,,29,20
130,2,9:00.0,,T. Prince misses 2-pt layup from 1 ft,29,20
131,2,8:59.0,,Offensive rebound by T. Prince,29,20
132,2,8:59.0,,T. Prince makes 2-pt tip-in from 1 ft,29,22
133,2,8:42.0,Personal foul by T. Prince (drawn by B. Diaw),,29,22
134,2,8:31.0,B. Diaw makes 2-pt hook shot from 5 ft,,31,22
135,2,8:16.0,,Shooting foul by D. Green (drawn by M. Gasol),31,22
136,2,8:16.0,,M. Gasol makes free throw 1 of 2,31,23
137,2,8:16.0,T. Duncan enters the game for A. Baynes,,31,23
138,2,8:16.0,,M. Gasol makes free throw 2 of 2,31,24
139,2,8:03.0,B. Diaw makes 2-pt layup at rim (assist by T. Duncan),,33,24
140,2,7:45.0,,B. Udrih makes 2-pt layup from 1 ft,33,26
141,2,7:21.0,D. Green misses 3-pt jump shot from 26 ft,,33,26
142,2,7:20.0,,Defensive rebound by T. Prince,33,26
143,2,7:11.0,,M. Gasol misses 2-pt layup from 1 ft,33,26
144,2,7:10.0,Defensive rebound by B. Diaw,,33,26
145,2,7:03.0,Shooting foul by V. Carter (drawn by T. Parker),,33,26
146,2,7:03.0,T. Parker makes free throw 1 of 2,,34,26
147,2,7:03.0,,T. Allen enters the game for T. Prince,34,26
148,2,7:03.0,K. Leonard enters the game for M. Belinelli,,34,26
149,2,7:03.0,T. Parker makes free throw 2 of 2,,35,26
150,2,6:48.0,,V. Carter misses 3-pt jump shot from 23 ft,35,26
151,2,6:46.0,Defensive rebound by D. Green,,35,26
152,2,6:27.0,Turnover by D. Green (bad pass),,35,26
153,2,6:16.0,,B. Udrih makes 2-pt jump shot from 21 ft,35,28
154,2,6:15.0,San Antonio full timeout,,35,28
155,2,6:01.0,D. Green makes 3-pt jump shot from 25 ft (assist by K. Leonard),,38,28
156,2,5:41.0,,M. Gasol misses 2-pt layup from 1 ft,38,28
157,2,5:39.0,,Offensive rebound by T. Allen,38,28
158,2,5:39.0,,T. Allen makes 2-pt layup at rim,38,30
159,2,5:14.0,T. Parker makes 2-pt jump shot from 14 ft,,40,30
160,2,5:04.0,,M. Conley makes 2-pt layup from 1 ft,40,32
161,2,4:47.0,T. Parker misses 2-pt layup from 2 ft,,40,32
162,2,4:46.0,,Defensive rebound by M. Gasol,40,32
163,2,4:39.0,,M. Gasol makes 2-pt dunk at rim (assist by B. Udrih),40,34
164,2,4:24.0,Shooting foul by T. Allen (drawn by B. Diaw),,40,34
165,2,4:24.0,B. Diaw makes free throw 1 of 2,,41,34
166,2,4:24.0,,C. Lee enters the game for M. Conley,41,34
167,2,4:24.0,B. Diaw makes free throw 2 of 2,,42,34
168,2,4:13.0,,T. Allen misses 3-pt jump shot from 25 ft,42,34
169,2,4:12.0,Defensive rebound by B. Diaw,,42,34
170,2,3:58.0,D. Green makes 2-pt layup from 1 ft (assist by T. Duncan),,44,34
171,2,3:37.0,,M. Gasol misses 2-pt hook shot from 10 ft,44,34
172,2,3:35.0,Defensive rebound by B. Diaw,,44,34
173,2,3:23.0,Personal foul by T. Allen (drawn by B. Diaw),,44,34
174,2,3:23.0,M. Ginóbili enters the game for K. Leonard,,44,34
175,2,3:23.0,,T. Prince enters the game for V. Carter,44,34
176,2,3:23.0,,Z. Randolph enters the game for T. Allen,44,34
177,2,3:17.0,T. Parker makes 2-pt layup from 1 ft,,46,34
178,2,3:08.0,,Shooting foul by T. Parker (drawn by B. Udrih),46,34
179,2,3:08.0,,B. Udrih makes free throw 1 of 2,46,35
180,2,3:08.0,M. Bonner enters the game for B. Diaw,,46,35
181,2,3:08.0,,B. Udrih makes free throw 2 of 2,46,36
182,2,2:57.0,D. Green makes 2-pt layup from 1 ft (assist by T. Duncan),,48,36
183,2,2:25.0,,C. Lee makes 2-pt jump shot from 20 ft,48,38
184,2,2:12.0,T. Parker makes 2-pt jump shot from 12 ft,,50,38
185,2,2:02.0,,Shooting foul by M. Bonner (drawn by Z. Randolph),50,38
186,2,2:02.0,Official timeout,,50,38
187,2,2:02.0,,M. Conley enters the game for B. Udrih,50,38
188,2,2:02.0,,Z. Randolph makes free throw 1 of 2,50,39
189,2,2:02.0,,Z. Randolph makes free throw 2 of 2,50,40
190,2,1:49.0,D. Green makes 3-pt jump shot from 23 ft (assist by M. Ginóbili),,53,40
191,2,1:29.0,,M. Conley misses 2-pt jump shot from 20 ft (block by T. Parker),53,40
192,2,1:27.0,Defensive rebound by M. Ginóbili,,53,40
193,2,1:25.0,D. Green misses 2-pt layup at rim (block by T. Prince),,53,40
194,2,1:22.0,,Defensive rebound by M. Gasol,53,40
195,2,1:19.0,,M. Gasol makes 2-pt layup at rim (assist by M. Conley),53,42
196,2,1:04.0,M. Bonner makes 3-pt jump shot from 25 ft (assist by T. Duncan),,56,42
197,2,0:44.0,,Z. Randolph misses 2-pt layup from 2 ft (block by M. Ginóbili),56,42
198,2,0:43.0,,Offensive rebound by Team,56,42
199,2,0:43.0,,Memphis full timeout,56,42
200,2,0:38.0,,Shooting foul by M. Ginóbili (drawn by M. Gasol),56,42
201,2,0:38.0,,M. Gasol misses free throw 1 of 2,56,42
202,2,0:38.0,,Offensive rebound by Team,56,42
203,2,0:38.0,,Q. Pondexter enters the game for Z. Randolph,56,42
204,2,0:38.0,K. Leonard enters the game for M. Bonner,,56,42
205,2,0:38.0,,M. Gasol makes free throw 2 of 2,56,43
206,2,0:18.0,T. Parker makes 2-pt layup at rim,,58,43
207,2,0:01.0,,T. Prince makes 3-pt jump shot from 22 ft (assist by M. Conley),58,46
208,3,11:42.0,M. Bonner makes 3-pt jump shot from 26 ft (assist by K. Leonard),,61,46
209,3,11:25.0,,M. Gasol makes 2-pt jump shot from 18 ft (assist by C. Lee),61,48
210,3,10:59.0,K. Leonard misses 2-pt jump shot from 7 ft,,61,48
211,3,10:59.0,,Defensive rebound by Team,61,48
212,3,10:48.0,,C. Lee misses 2-pt layup at rim,61,48
213,3,10:46.0,Defensive rebound by K. Leonard,,61,48
214,3,10:33.0,T. Parker misses 2-pt jump shot from 17 ft,,61,48
215,3,10:32.0,,Defensive rebound by T. Allen,61,48
216,3,10:23.0,,Personal foul by K. Leonard (drawn by T. Allen),61,48
217,3,10:09.0,,M. Conley misses 3-pt jump shot from 29 ft,61,48
218,3,10:09.0,Defensive rebound by M. Bonner,,61,48
219,3,9:46.0,D. Green makes 2-pt jump shot from 8 ft,,63,48
220,3,9:38.0,,M. Conley makes 2-pt layup from 1 ft,63,50
221,3,9:21.0,M. Bonner misses 2-pt hook shot from 5 ft,,63,50
222,3,9:19.0,,Defensive rebound by Z. Randolph,63,50
223,3,9:15.0,,Shooting foul by D. Green (drawn by M. Conley),63,50
224,3,9:15.0,,M. Conley makes free throw 1 of 2,63,51
225,3,9:15.0,,M. Conley makes free throw 2 of 2,63,52
226,3,9:03.0,Turnover by D. Green (traveling),,63,52
227,3,8:49.0,,T. Allen makes 2-pt layup from 1 ft,63,54
228,3,8:39.0,Personal foul by C. Lee (drawn by K. Leonard),,63,54
229,3,8:35.0,Offensive foul by D. Green (drawn by C. Lee),,63,54
230,3,8:35.0,Turnover by D. Green (offensive foul),,63,54
231,3,8:35.0,M. Ginóbili enters the game for D. Green,,63,54
232,3,8:21.0,,M. Gasol misses 2-pt jump shot from 18 ft,63,54
233,3,8:20.0,Defensive rebound by K. Leonard,,63,54
234,3,8:08.0,Personal foul by T. Allen (drawn by K. Leonard),,63,54
235,3,7:58.0,T. Duncan makes 2-pt dunk at rim (assist by M. Ginóbili),,65,54
236,3,7:44.0,,Z. Randolph makes 2-pt layup from 1 ft (assist by M. Conley),65,56
237,3,7:27.0,T. Duncan misses 2-pt jump shot from 20 ft,,65,56
238,3,7:26.0,,Defensive rebound by M. Conley,65,56
239,3,7:22.0,,Shooting foul by T. Duncan (drawn by M. Gasol),65,56
240,3,7:22.0,,M. Gasol makes free throw 1 of 2,65,57
241,3,7:22.0,,M. Gasol makes free throw 2 of 2,65,58
242,3,7:02.0,K. Leonard misses 2-pt jump shot from 11 ft (block by M. Gasol),,65,58
243,3,7:00.0,,Defensive rebound by Z. Randolph,65,58
244,3,6:58.0,,Shooting foul by M. Ginóbili (drawn by M. Gasol),65,58
245,3,6:58.0,,M. Gasol makes free throw 1 of 2,65,59
246,3,6:58.0,San Antonio full timeout,,65,59
247,3,6:58.0,C. Joseph enters the game for T. Parker,,65,59
248,3,6:58.0,,M. Gasol makes free throw 2 of 2,65,60
249,3,6:44.0,T. Duncan makes 2-pt layup from 1 ft (assist by M. Ginóbili),,67,60
250,3,6:44.0,Shooting foul by T. Allen (drawn by T. Duncan),,67,60
251,3,6:44.0,,T. Prince enters the game for T. Allen,67,60
252,3,6:44.0,T. Duncan makes free throw 1 of 1,,68,60
253,3,6:30.0,,M. Conley makes 2-pt jump shot from 5 ft,68,62
254,3,6:09.0,T. Duncan misses 2-pt jump shot from 9 ft (block by M. Gasol),,68,62
255,3,6:07.0,Offensive rebound by C. Joseph,,68,62
256,3,6:04.0,T. Duncan misses 2-pt jump shot from 18 ft,,68,62
257,3,6:02.0,,Defensive rebound by Z. Randolph,68,62
258,3,5:39.0,,T. Prince misses 2-pt jump shot from 15 ft,68,62
259,3,5:37.0,Defensive rebound by M. Ginóbili,,68,62
260,3,5:24.0,K. Leonard misses 2-pt jump shot from 10 ft,,68,62
261,3,5:22.0,,Defensive rebound by M. Gasol,68,62
262,3,5:15.0,,M. Conley misses 2-pt jump shot from 5 ft,68,62
263,3,5:14.0,,Offensive rebound by Z. Randolph,68,62
264,3,5:14.0,,Z. Randolph misses 2-pt tip-in at rim,68,62
265,3,5:12.0,Defensive rebound by M. Bonner,,68,62
266,3,5:03.0,Personal foul by Z. Randolph (drawn by M. Ginóbili),,68,62
267,3,5:03.0,M. Belinelli enters the game for K. Leonard,,68,62
268,3,4:55.0,Turnover by M. Ginóbili (bad pass),,68,62
269,3,4:37.0,,Turnover by C. Lee (bad pass; steal by M. Ginóbili),68,62
270,3,4:17.0,M. Bonner misses 3-pt jump shot from 24 ft,,68,62
271,3,4:15.0,Offensive rebound by M. Belinelli,,68,62
272,3,4:08.0,Shooting foul by C. Lee (drawn by T. Duncan),,68,62
273,3,4:08.0,T. Duncan misses free throw 1 of 2,,68,62
274,3,4:08.0,Offensive rebound by Team,,68,62
275,3,4:08.0,,B. Udrih enters the game for M. Conley,68,62
276,3,4:08.0,B. Diaw enters the game for M. Bonner,,68,62
277,3,4:08.0,T. Duncan makes free throw 2 of 2,,69,62
278,3,3:47.0,,Z. Randolph makes 2-pt layup at rim,69,64
279,3,3:26.0,C. Joseph misses 2-pt jump shot from 7 ft,,69,64
280,3,3:25.0,,Defensive rebound by M. Gasol,69,64
281,3,3:19.0,,Z. Randolph misses 2-pt layup from 1 ft,69,64
282,3,3:17.0,Defensive rebound by T. Duncan,,69,64
283,3,2:57.0,M. Belinelli makes 3-pt jump shot from 25 ft (assist by M. Ginóbili),,72,64
284,3,2:28.0,,M. Gasol misses 2-pt jump shot from 8 ft,72,64
285,3,2:27.0,Defensive rebound by M. Ginóbili,,72,64
286,3,2:09.0,Shooting foul by Z. Randolph (drawn by M. Ginóbili),,72,64
287,3,2:09.0,,Memphis full timeout,72,64
288,3,2:09.0,A. Baynes enters the game for T. Duncan,,72,64
289,3,2:09.0,,V. Carter enters the game for Z. Randolph,72,64
290,3,2:09.0,M. Ginóbili misses free throw 1 of 2,,72,64
291,3,2:09.0,Offensive rebound by Team,,72,64
292,3,2:09.0,M. Ginóbili misses free throw 2 of 2,,72,64
293,3,2:08.0,Offensive rebound by A. Baynes,,72,64
294,3,2:00.0,M. Ginóbili makes 3-pt jump shot from 23 ft,,75,64
295,3,1:44.0,,C. Lee makes 2-pt jump shot from 16 ft (assist by B. Udrih),75,66
296,3,1:26.0,M. Belinelli makes 3-pt jump shot from 25 ft (assist by M. Ginóbili),,78,66
297,3,1:03.0,,T. Prince makes 2-pt dunk at rim,78,68
298,3,0:47.0,A. Baynes misses 2-pt layup at rim,,78,68
299,3,0:45.0,,Defensive rebound by M. Gasol,78,68
300,3,0:36.0,,M. Gasol misses 2-pt hook shot from 6 ft,78,68
301,3,0:33.0,Defensive rebound by B. Diaw,,78,68
302,3,0:28.0,M. Belinelli misses 3-pt jump shot from 26 ft,,78,68
303,3,0:25.0,,Defensive rebound by C. Lee,78,68
304,3,0:04.0,,V. Carter misses 3-pt jump shot from 26 ft,78,68
305,3,0:03.0,Defensive rebound by C. Joseph,,78,68
306,3,0:01.0,C. Joseph misses 3-pt jump shot from 61 ft,,78,68
307,3,0:00.0,Offensive rebound by Team,,78,68
308,4,11:39.0,,Turnover by K. Koufos (bad pass),78,68
309,4,11:22.0,B. Diaw misses 2-pt jump shot from 8 ft,,78,68
310,4,11:19.0,,Defensive rebound by T. Prince,78,68
311,4,11:15.0,,M. Conley misses 2-pt layup from 1 ft (block by A. Baynes),78,68
312,4,11:12.0,Defensive rebound by A. Baynes,,78,68
313,4,11:07.0,M. Belinelli misses 3-pt jump shot from 23 ft,,78,68
314,4,11:06.0,,Defensive rebound by T. Prince,78,68
315,4,10:56.0,,K. Koufos misses 2-pt hook shot from 10 ft,78,68
316,4,10:54.0,Defensive rebound by A. Baynes,,78,68
317,4,10:40.0,K. Leonard misses 2-pt layup from 2 ft,,78,68
318,4,10:38.0,Offensive rebound by K. Leonard,,78,68
319,4,10:37.0,K. Leonard misses 2-pt layup at rim (block by V. Carter),,78,68
320,4,10:33.0,,Defensive rebound by K. Koufos,78,68
321,4,10:31.0,,Offensive foul by V. Carter (drawn by M. Belinelli),78,68
322,4,10:31.0,,Turnover by V. Carter (offensive foul),78,68
323,4,10:22.0,Turnover by B. Diaw (traveling),,78,68
324,4,10:08.0,,M. Conley makes 2-pt layup from 1 ft,78,70
325,4,9:52.0,A. Baynes makes 2-pt jump shot from 16 ft (assist by B. Diaw),,80,70
326,4,9:37.0,,K. Koufos makes 2-pt hook shot from 6 ft (assist by M. Conley),80,72
327,4,9:18.0,C. Joseph makes 2-pt jump shot from 6 ft,,82,72
328,4,9:09.0,,Shooting foul by C. Joseph (drawn by M. Conley),82,72
329,4,9:09.0,,M. Conley makes 2-pt jump shot from 9 ft,82,74
330,4,9:09.0,,M. Conley makes free throw 1 of 1,82,75
331,4,8:54.0,M. Belinelli misses 2-pt jump shot from 11 ft,,82,75
332,4,8:53.0,Offensive rebound by Team,,82,75
333,4,8:53.0,Official timeout,,82,75
334,4,8:43.0,C. Joseph makes 2-pt jump shot from 6 ft,,84,75
335,4,8:23.0,,V. Carter misses 2-pt jump shot from 22 ft,84,75
336,4,8:22.0,Defensive rebound by M. Belinelli,,84,75
337,4,8:18.0,Shooting foul by K. Koufos (drawn by K. Leonard),,84,75
338,4,8:18.0,K. Leonard makes free throw 1 of 2,,85,75
339,4,8:18.0,K. Leonard makes free throw 2 of 2,,86,75
340,4,8:08.0,,M. Conley misses 2-pt layup from 1 ft (block by A. Baynes),86,75
341,4,8:06.0,Defensive rebound by K. Leonard,,86,75
342,4,7:57.0,C. Joseph makes 2-pt jump shot from 20 ft (assist by B. Diaw),,88,75
343,4,7:55.0,,Memphis full timeout,88,75
344,4,7:55.0,M. Ginóbili enters the game for C. Joseph,,88,75
345,4,7:55.0,,Z. Randolph enters the game for K. Koufos,88,75
346,4,7:55.0,,M. Gasol enters the game for B. Udrih,88,75
347,4,7:55.0,,C. Lee enters the game for V. Carter,88,75
348,4,7:41.0,,Shooting foul by A. Baynes (drawn by M. Gasol),88,75
349,4,7:41.0,,M. Gasol makes free throw 1 of 2,88,76
350,4,7:41.0,T. Duncan enters the game for A. Baynes,,88,76
351,4,7:41.0,,M. Gasol makes free throw 2 of 2,88,77
352,4,7:23.0,M. Belinelli misses 2-pt jump shot from 17 ft,,88,77
353,4,7:20.0,Offensive rebound by M. Belinelli,,88,77
354,4,7:20.0,M. Belinelli misses 2-pt tip-in at rim,,88,77
355,4,7:18.0,Offensive rebound by T. Duncan,,88,77
356,4,7:16.0,M. Ginóbili makes 3-pt jump shot from 25 ft (assist by T. Duncan),,91,77
357,4,6:57.0,,Shooting foul by M. Belinelli (drawn by M. Conley),91,77
358,4,6:57.0,,M. Conley makes free throw 1 of 2,91,78
359,4,6:57.0,D. Green enters the game for M. Belinelli,,91,78
360,4,6:57.0,,M. Conley makes free throw 2 of 2,91,79
361,4,6:42.0,K. Leonard misses 3-pt jump shot from 25 ft,,91,79
362,4,6:41.0,,Defensive rebound by C. Lee,91,79
363,4,6:33.0,,T. Prince makes 3-pt jump shot from 23 ft (assist by M. Conley),91,82
364,4,6:33.0,San Antonio full timeout,,91,82
365,4,6:33.0,C. Joseph enters the game for K. Leonard,,91,82
366,4,6:22.0,Personal foul by C. Lee (drawn by M. Ginóbili),,91,82
367,4,6:14.0,Personal foul by M. Gasol (drawn by T. Duncan),,91,82
368,4,6:07.0,M. Ginóbili misses 2-pt layup from 1 ft,,91,82
369,4,6:06.0,Offensive rebound by T. Duncan,,91,82
370,4,6:06.0,T. Duncan makes 2-pt layup at rim,,93,82
371,4,5:46.0,,M. Conley misses 2-pt jump shot from 8 ft,93,82
372,4,5:45.0,Defensive rebound by T. Duncan,,93,82
373,4,5:33.0,M. Ginóbili makes 3-pt jump shot from 25 ft (assist by T. Duncan),,96,82
374,4,5:12.0,,Z. Randolph makes 2-pt layup from 1 ft (assist by T. Prince),96,84
375,4,4:59.0,C. Joseph makes 2-pt jump shot from 4 ft (assist by M. Ginóbili),,98,84
376,4,4:45.0,,T. Prince makes 3-pt jump shot from 23 ft (assist by M. Conley),98,87
377,4,4:28.0,M. Ginóbili misses 2-pt jump shot from 10 ft,,98,87
378,4,4:27.0,,Defensive rebound by Z. Randolph,98,87
379,4,4:18.0,,C. Lee misses 2-pt jump shot from 15 ft,98,87
380,4,4:16.0,Defensive rebound by T. Duncan,,98,87
381,4,3:53.0,D. Green makes 3-pt jump shot from 22 ft (assist by T. Duncan),,101,87
382,4,3:36.0,,Personal foul by B. Diaw (drawn by Z. Randolph),101,87
383,4,3:36.0,M. Bonner enters the game for B. Diaw,,101,87
384,4,3:24.0,,M. Conley makes 3-pt jump shot from 26 ft (assist by T. Prince),101,90
385,4,3:00.0,M. Ginóbili misses 2-pt jump shot from 5 ft,,101,90
