,QUARTER,TIME_REMAINING,NEW YORK_ACTION,ATLANTA_ACTION,NEW YORK_SCORE,ATLANTA_SCORE
34,1,7:38.0,T. Hardaway misses 2-pt jump shot from 5 ft,,7,13
35,1,7:36.0,Offensive rebound by L. Amundson,,7,13
36,1,7:36.0,L. Amundson makes 2-pt tip-in at rim,,9,13
37,1,7:19.0,,D. Carroll makes 3-pt jump shot from 23 ft (assist by J. Teague),9,16
38,1,7:04.0,L. Galloway makes 2-pt jump shot from 14 ft (assist by T. Hardaway),,11,16
39,1,6:39.0,,D. Carroll makes 2-pt hook shot from 6 ft,11,18
40,1,6:23.0,L. Galloway makes 3-pt jump shot from 23 ft (assist by L. Amundson),,14,18
41,1,6:09.0,,A. Horford misses 2-pt layup from 2 ft (block by L. Amundson),14,18
42,1,6:07.0,Defensive rebound by Team,,14,18
43,1,5:54.0,Personal foul by M. Muscala (drawn by T. Hardaway),,14,18
44,1,5:54.0,,K. Bazemore enters the game for K. Korver,14,18
45,1,5:54.0,,M. Scott enters the game for A. Horford,14,18
46,1,5:40.0,T. Hardaway makes 2-pt layup from 2 ft (assist by L. Galloway),,16,18
47,1,5:29.0,,J. Teague misses 2-pt layup from 1 ft,16,18
48,1,5:28.0,,Offensive rebound by K. Bazemore,16,18
49,1,5:28.0,,K. Bazemore makes 2-pt tip-in at rim,16,20
50,1,5:10.0,T. Hardaway makes 3-pt jump shot from 23 ft (assist by L. Thomas),,19,20
51,1,4:48.0,,M. Scott misses 2-pt jump shot from 15 ft,19,20
52,1,4:47.0,Defensive rebound by L. Galloway,,19,20
53,1,4:40.0,L. Galloway makes 2-pt jump shot from 12 ft,,21,20
54,1,4:31.0,,J. Teague makes 2-pt jump shot from 3 ft,21,22
55,1,4:14.0,Turnover by L. Thomas (bad pass; steal by M. Muscala),,21,22
56,1,4:08.0,,K. Bazemore misses 3-pt jump shot from 23 ft,21,22
57,1,4:04.0,,Offensive rebound by M. Scott,21,22
58,1,3:51.0,,Shooting foul by J. Smith (drawn by K. Bazemore),21,22
59,1,3:51.0,,K. Bazemore misses free throw 1 of 2,21,22
60,1,3:51.0,,Offensive rebound by Team,21,22
61,1,3:51.0,,E. Brand enters the game for M. Muscala,21,22
62,1,3:51.0,Q. Acy enters the game for L. Thomas,,21,22
63,1,3:51.0,C. Early enters the game for J. Smith,,21,22
64,1,3:51.0,S. Larkin enters the game for L. Galloway,,21,22
65,1,3:51.0,,S. Mack enters the game for J. Teague,21,22
66,1,3:51.0,,K. Bazemore makes free throw 2 of 2,21,23
67,1,3:37.0,Q. Acy makes 2-pt jump shot from 21 ft (assist by S. Larkin),,23,23
68,1,3:14.0,,K. Bazemore misses 2-pt jump shot from 20 ft,23,23
69,1,3:12.0,Defensive rebound by C. Early,,23,23
70,1,2:57.0,T. Hardaway makes 3-pt jump shot from 24 ft (assist by L. Amundson),,26,23
71,1,2:50.0,,Atlanta full timeout,26,23
72,1,2:41.0,,M. Scott misses 3-pt jump shot from 24 ft,26,23
73,1,2:39.0,Defensive rebound by Q. Acy,,26,23
74,1,2:27.0,T. Hardaway makes 2-pt jump shot from 7 ft (assist by S. Larkin),,28,23
75,1,2:09.0,,M. Scott makes 2-pt layup from 1 ft (assist by S. Mack),28,25
76,1,1:50.0,Shooting foul by K. Bazemore (drawn by T. Hardaway),,28,25
77,1,1:50.0,T. Hardaway makes 2-pt jump shot from 11 ft (assist by Q. Acy),,30,25
78,1,1:50.0,,K. Korver enters the game for D. Carroll,30,25
79,1,1:50.0,T. Hardaway makes free throw 1 of 1,,31,25
80,1,1:38.0,,S. Mack misses 2-pt layup from 2 ft (block by L. Amundson),31,25
81,1,1:36.0,Defensive rebound by C. Early,,31,25
82,1,1:26.0,T. Hardaway misses 3-pt jump shot from 26 ft,,31,25
83,1,1:24.0,,Defensive rebound by K. Korver,31,25
84,1,1:17.0,,Shooting foul by C. Early (drawn by K. Korver),31,25
85,1,1:17.0,,K. Korver makes free throw 1 of 3,31,26
86,1,1:17.0,,K. Korver makes free throw 2 of 3,31,27
87,1,1:17.0,,A. Horford enters the game for E. Brand,31,27
88,1,1:17.0,R. Ledo enters the game for T. Hardaway,,31,27
89,1,1:17.0,,K. Korver makes free throw 3 of 3,31,28
90,1,1:08.0,Shooting foul by K. Bazemore (drawn by L. Amundson),,31,28
91,1,1:08.0,L. Amundson misses free throw 1 of 2,,31,28
92,1,1:08.0,Offensive rebound by Team,,31,28
93,1,1:08.0,L. Amundson misses free throw 2 of 2,,31,28
94,1,1:06.0,,Defensive rebound by M. Scott,31,28
95,1,0:45.0,,K. Bazemore misses 2-pt jump shot from 16 ft,31,28
96,1,0:42.0,Defensive rebound by C. Early,,31,28
97,1,0:36.0,Shooting foul by A. Horford (drawn by L. Amundson),,31,28
98,1,0:36.0,L. Amundson makes free throw 1 of 2,,32,28
99,1,0:36.0,L. Amundson misses free throw 2 of 2,,32,28
100,1,0:34.0,,Defensive rebound by K. Bazemore,32,28
101,1,0:27.0,,S. Mack misses 3-pt jump shot from 25 ft,32,28
102,1,0:26.0,Defensive rebound by Q. Acy,,32,28
103,1,0:04.0,Turnover by R. Ledo (bad pass; steal by S. Mack),,32,28
104,1,0:00.0,,K. Bazemore misses 3-pt jump shot from 25 ft,32,28
105,1,0:00.0,,Offensive rebound by Team,32,28
106,2,11:45.0,,S. Mack misses 2-pt jump shot from 16 ft,32,28
107,2,11:43.0,Defensive rebound by S. Larkin,,32,28
108,2,11:36.0,,Offensive charge foul by L. Amundson (drawn by J. Jenkins),32,28
109,2,11:36.0,Turnover by L. Amundson (offensive foul),,32,28
110,2,11:19.0,,A. Horford misses 2-pt jump shot from 7 ft,32,28
111,2,11:19.0,Defensive rebound by Team,,32,28
112,2,11:19.0,,Loose ball foul by M. Muscala (drawn by Q. Acy),32,28
113,2,11:04.0,Q. Acy makes 2-pt jump shot from 17 ft (assist by S. Larkin),,34,28
114,2,10:44.0,,A. Horford misses 2-pt jump shot from 16 ft,34,28
115,2,10:43.0,Defensive rebound by S. Larkin,,34,28
116,2,10:34.0,Q. Acy makes 3-pt jump shot from 24 ft (assist by C. Early),,37,28
117,2,10:20.0,,S. Mack makes 2-pt jump shot from 10 ft (assist by A. Horford),37,30
118,2,10:00.0,S. Larkin misses 2-pt jump shot from 11 ft,,37,30
119,2,9:59.0,,Defensive rebound by A. Horford,37,30
120,2,9:50.0,,J. Jenkins misses 3-pt jump shot from 22 ft,37,30
121,2,9:49.0,Defensive rebound by S. Larkin,,37,30
122,2,9:29.0,C. Early misses 2-pt jump shot from 16 ft,,37,30
123,2,9:27.0,,Defensive rebound by Team,37,30
124,2,9:27.0,Violation by Q. Acy (kicked ball),,37,30
125,2,9:20.0,,Turnover by K. Korver (bad pass; steal by L. Amundson),37,30
126,2,9:15.0,S. Larkin makes 2-pt jump shot from 19 ft,,39,30
127,2,9:04.0,,S. Mack makes 2-pt jump shot from 19 ft,39,32
128,2,8:46.0,Q. Acy makes 2-pt layup from 3 ft,,41,32
129,2,8:46.0,Shooting foul by M. Muscala (drawn by Q. Acy),,41,32
130,2,8:46.0,Official timeout,,41,32
131,2,8:46.0,,M. Scott enters the game for M. Muscala,41,32
132,2,8:46.0,,J. Teague enters the game for S. Mack,41,32
133,2,8:46.0,J. Smith enters the game for L. Amundson,,41,32
134,2,8:46.0,Q. Acy makes free throw 1 of 1,,42,32
135,2,8:37.0,,A. Horford makes 2-pt layup from 2 ft (assist by K. Korver),42,34
136,2,8:28.0,C. Early misses 3-pt jump shot from 24 ft,,42,34
137,2,8:24.0,,Defensive rebound by M. Scott,42,34
138,2,8:09.0,,K. Korver misses 3-pt jump shot from 22 ft,42,34
139,2,8:08.0,Defensive rebound by Team,,42,34
140,2,8:08.0,L. Thomas enters the game for C. Early,,42,34
141,2,7:57.0,Turnover by S. Larkin (bad pass; steal by A. Horford),,42,34
142,2,7:51.0,,J. Jenkins makes 2-pt layup from 1 ft (assist by J. Teague),42,36
143,2,7:35.0,L. Thomas misses 2-pt jump shot from 20 ft,,42,36
144,2,7:32.0,,Defensive rebound by M. Scott,42,36
145,2,7:24.0,,J. Jenkins misses 3-pt jump shot from 25 ft,42,36
146,2,7:22.0,Defensive rebound by Q. Acy,,42,36
147,2,7:14.0,J. Smith makes 2-pt layup from 1 ft (assist by S. Larkin),,44,36
148,2,7:08.0,,A. Horford makes 2-pt layup from 1 ft (assist by J. Teague),44,38
149,2,6:40.0,L. Thomas makes 2-pt jump shot from 18 ft (assist by S. Larkin),,46,38
150,2,6:25.0,,K. Korver misses 3-pt jump shot from 27 ft,46,38
151,2,6:23.0,,Offensive rebound by A. Horford,46,38
152,2,6:12.0,,Personal foul by S. Larkin (drawn by J. Teague),46,38
153,2,6:12.0,,Atlanta full timeout,46,38
154,2,6:12.0,,D. Carroll enters the game for K. Korver,46,38
155,2,6:12.0,T. Hardaway enters the game for R. Ledo,,46,38
156,2,6:05.0,,J. Teague misses 2-pt jump shot from 15 ft,46,38
157,2,6:02.0,Defensive rebound by L. Thomas,,46,38
158,2,5:50.0,S. Larkin misses 2-pt jump shot from 19 ft,,46,38
159,2,5:49.0,,Defensive rebound by Team,46,38
160,2,5:41.0,,D. Carroll misses 3-pt jump shot from 25 ft,46,38
161,2,5:39.0,,Offensive rebound by A. Horford,46,38
162,2,5:35.0,,E. Brand enters the game for A. Horford,46,38
163,2,5:35.0,L. Galloway enters the game for S. Larkin,,46,38
164,2,5:29.0,,Shooting foul by T. Hardaway (drawn by J. Jenkins),46,38
165,2,5:29.0,,J. Jenkins misses free throw 1 of 2,46,38
166,2,5:29.0,,Offensive rebound by Team,46,38
167,2,5:29.0,,J. Jenkins makes free throw 2 of 2,46,39
168,2,5:15.0,Turnover by L. Galloway (lost ball),,46,39
169,2,5:04.0,,M. Scott misses 3-pt jump shot from 24 ft,46,39
170,2,5:02.0,Defensive rebound by T. Hardaway,,46,39
171,2,4:53.0,L. Galloway makes 3-pt jump shot from 24 ft (assist by T. Hardaway),,49,39
172,2,4:42.0,,J. Teague misses 2-pt jump shot from 5 ft (block by J. Smith),49,39
173,2,4:39.0,Defensive rebound by L. Galloway,,49,39
174,2,4:26.0,Turnover by Q. Acy (step out of bounds),,49,39
175,2,4:26.0,L. Amundson enters the game for Q. Acy,,49,39
176,2,4:17.0,,Personal foul by L. Galloway (drawn by J. Teague),49,39
177,2,4:11.0,,E. Brand makes 2-pt jump shot from 12 ft (assist by J. Jenkins),49,41
178,2,3:56.0,J. Smith makes 2-pt jump shot from 21 ft (assist by L. Thomas),,51,41
179,2,3:45.0,,J. Teague misses 2-pt layup from 3 ft (block by J. Smith),51,41
180,2,3:43.0,Defensive rebound by J. Smith,,51,41
181,2,3:37.0,L. Thomas makes 2-pt layup from 1 ft (assist by L. Galloway),,53,41
182,2,3:23.0,,M. Scott makes 3-pt jump shot from 25 ft (assist by D. Carroll),53,44
183,2,3:13.0,New York full timeout,,53,44
184,2,3:05.0,L. Galloway misses 2-pt jump shot from 16 ft,,53,44
185,2,3:03.0,Offensive rebound by J. Smith,,53,44
186,2,2:52.0,L. Galloway makes 3-pt jump shot from 24 ft (assist by J. Smith),,56,44
187,2,2:31.0,,J. Jenkins misses 3-pt jump shot from 24 ft,56,44
188,2,2:30.0,Defensive rebound by L. Galloway,,56,44
189,2,2:23.0,T. Hardaway makes 3-pt jump shot from 24 ft (assist by L. Galloway),,59,44
190,2,2:07.0,,K. Korver enters the game for M. Scott,59,44
191,2,2:07.0,,A. Horford enters the game for J. Jenkins,59,44
192,2,2:07.0,S. Larkin enters the game for L. Galloway,,59,44
193,2,2:00.0,,Turnover by J. Teague (bad pass; steal by L. Thomas),59,44
194,2,1:54.0,J. Smith misses 2-pt jump shot from 5 ft,,59,44
195,2,1:52.0,Offensive rebound by L. Amundson,,59,44
196,2,1:52.0,L. Amundson makes 2-pt tip-in at rim,,61,44
197,2,1:35.0,,A. Horford makes 2-pt jump shot from 5 ft (assist by D. Carroll),61,46
198,2,1:18.0,T. Hardaway misses 3-pt jump shot from 24 ft,,61,46
199,2,1:17.0,,Defensive rebound by E. Brand,61,46
200,2,1:05.0,,Shooting foul by L. Amundson (drawn by D. Carroll),61,46
201,2,1:05.0,,D. Carroll makes free throw 1 of 2,61,47
202,2,1:05.0,R. Ledo enters the game for T. Hardaway,,61,47
203,2,1:05.0,Q. Acy enters the game for L. Amundson,,61,47
204,2,1:05.0,,D. Carroll misses free throw 2 of 2,61,47
205,2,1:03.0,Defensive rebound by J. Smith,,61,47
206,2,0:52.0,Q. Acy misses 3-pt jump shot from 24 ft,,61,47
207,2,0:51.0,,Defensive rebound by K. Korver,61,47
208,2,0:44.0,,D. Carroll misses 2-pt jump shot from 3 ft,61,47
209,2,0:43.0,,Offensive rebound by E. Brand,61,47
210,2,0:43.0,,E. Brand makes 2-pt layup at rim,61,49
211,2,0:25.0,R. Ledo misses 2-pt jump shot from 5 ft (block by A. Horford),,61,49
212,2,0:22.0,Offensive rebound by L. Thomas,,61,49
213,2,0:21.0,L. Thomas misses 2-pt layup at rim,,61,49
214,2,0:18.0,Offensive rebound by Q. Acy,,61,49
215,2,0:18.0,Q. Acy misses 2-pt tip-in at rim,,61,49
216,2,0:17.0,Offensive rebound by R. Ledo,,61,49
217,2,0:15.0,New York full timeout,,61,49
218,2,0:15.0,C. Early enters the game for L. Thomas,,61,49
219,2,0:03.0,Shooting foul by J. Teague (drawn by S. Larkin),,61,49
220,2,0:03.0,S. Larkin misses free throw 1 of 2,,61,49
221,2,0:03.0,Offensive rebound by Team,,61,49
222,2,0:03.0,L. Thomas enters the game for C. Early,,61,49
223,2,0:03.0,C. Aldrich enters the game for J. Smith,,61,49
224,2,0:03.0,S. Larkin makes free throw 2 of 2,,62,49
225,2,0:03.0,,Turnover by E. Brand (bad pass; steal by S. Larkin),62,49
226,2,0:00.0,Turnover by S. Larkin (bad pass),,62,49
227,3,11:46.0,,Atlanta full timeout,62,49
228,3,11:41.0,,Shooting foul by C. Aldrich (drawn by K. Korver),62,49
229,3,11:41.0,,K. Korver makes free throw 1 of 3,62,50
230,3,11:41.0,,K. Korver makes free throw 2 of 3,62,51
231,3,11:41.0,,K. Korver makes free throw 3 of 3,62,52
232,3,11:19.0,C. Aldrich makes 2-pt hook shot from 9 ft (assist by J. Smith),,64,52
233,3,10:59.0,,A. Horford misses 2-pt jump shot from 16 ft,64,52
234,3,10:57.0,Defensive rebound by T. Hardaway,,64,52
235,3,10:43.0,L. Thomas misses 2-pt layup from 2 ft (block by M. Muscala),,64,52
236,3,10:41.0,,Defensive rebound by A. Horford,64,52
237,3,10:30.0,,J. Teague misses 2-pt jump shot from 13 ft,64,52
238,3,10:28.0,,Offensive rebound by A. Horford,64,52
239,3,10:28.0,,A. Horford makes 2-pt layup at rim,64,54
240,3,10:12.0,New York full timeout,,64,54
241,3,10:04.0,L. Thomas misses 2-pt jump shot from 16 ft,,64,54
242,3,10:02.0,,Defensive rebound by J. Teague,64,54
243,3,9:56.0,,A. Horford makes 2-pt dunk at rim (assist by J. Teague),64,56
244,3,9:38.0,L. Galloway makes 3-pt jump shot from 25 ft (assist by L. Thomas),,67,56
245,3,9:23.0,,D. Carroll misses 3-pt jump shot from 24 ft,67,56
246,3,9:21.0,Defensive rebound by L. Thomas,,67,56
247,3,9:15.0,T. Hardaway misses 3-pt jump shot from 24 ft,,67,56
248,3,9:14.0,,Defensive rebound by K. Korver,67,56
249,3,8:51.0,,A. Horford makes 2-pt jump shot from 13 ft,67,58
250,3,8:38.0,Turnover by L. Galloway (lost ball; steal by A. Horford),,67,58
251,3,8:34.0,,K. Korver misses 3-pt jump shot from 23 ft,67,58
252,3,8:34.0,,Offensive rebound by D. Carroll,67,58
253,3,8:34.0,,Personal foul by L. Thomas (drawn by D. Carroll),67,58
254,3,8:34.0,L. Amundson enters the game for C. Aldrich,,67,58
255,3,8:34.0,S. Larkin enters the game for T. Hardaway,,67,58
256,3,8:20.0,,J. Teague misses 2-pt jump shot from 3 ft,67,58
257,3,8:20.0,,Offensive rebound by J. Teague,67,58
258,3,8:20.0,,J. Teague misses 2-pt layup from 3 ft (block by L. Amundson),67,58
259,3,8:20.0,Defensive rebound by L. Amundson,,67,58
260,3,8:00.0,L. Amundson misses 2-pt jump shot from 9 ft,,67,58
261,3,7:59.0,,Defensive rebound by D. Carroll,67,58
262,3,7:47.0,,Turnover by A. Horford (lost ball; steal by L. Amundson),67,58
263,3,7:41.0,,Violation by A. Horford (kicked ball),67,58
264,3,7:35.0,J. Smith makes 2-pt jump shot from 20 ft (assist by S. Larkin),,69,58
265,3,7:29.0,,Offensive foul by A. Horford (drawn by J. Smith),69,58
266,3,7:29.0,,Turnover by A. Horford (offensive foul),69,58
267,3,7:07.0,Shooting foul by M. Muscala (drawn by L. Amundson),,69,58
268,3,7:07.0,L. Amundson makes free throw 1 of 2,,70,58
269,3,7:07.0,,M. Scott enters the game for M. Muscala,70,58
270,3,7:07.0,L. Amundson misses free throw 2 of 2,,70,58
271,3,7:05.0,,Defensive rebound by M. Scott,70,58
272,3,6:58.0,,Personal foul by L. Amundson (drawn by A. Horford),70,58
273,3,6:53.0,,K. Korver misses 2-pt jump shot from 16 ft,70,58
274,3,6:52.0,Defensive rebound by L. Amundson,,70,58
275,3,6:28.0,L. Galloway makes 2-pt jump shot from 17 ft (assist by J. Smith),,72,58
276,3,6:10.0,,D. Carroll makes 2-pt jump shot from 5 ft (assist by J. Teague),72,60
277,3,5:54.0,J. Smith makes 2-pt jump shot from 19 ft (assist by L. Galloway),,74,60
278,3,5:31.0,,J. Teague makes 2-pt jump shot from 6 ft,74,62
279,3,5:14.0,S. Larkin makes 2-pt layup at rim (assist by L. Amundson),,76,62
280,3,4:59.0,,J. Teague makes 2-pt layup from 2 ft,76,64
281,3,4:29.0,Turnover by J. Smith (bad pass),,76,64
282,3,4:29.0,,K. Bazemore enters the game for A. Horford,76,64
283,3,4:29.0,,E. Brand enters the game for K. Korver,76,64
284,3,4:29.0,T. Hardaway enters the game for L. Thomas,,76,64
285,3,4:29.0,Q. Acy enters the game for J. Smith,,76,64
286,3,4:29.0,C. Early enters the game for L. Galloway,,76,64
287,3,4:18.0,,J. Teague makes 2-pt jump shot from 17 ft,76,66
288,3,4:03.0,S. Larkin makes 2-pt jump shot from 12 ft,,78,66
289,3,3:36.0,,Shooting foul by Q. Acy (drawn by J. Teague),78,66
290,3,3:36.0,,J. Teague makes free throw 1 of 2,78,67
291,3,3:36.0,C. Aldrich enters the game for L. Amundson,,78,67
292,3,3:36.0,,J. Teague makes free throw 2 of 2,78,68
293,3,3:19.0,C. Early makes 3-pt jump shot from 23 ft (assist by S. Larkin),,81,68
294,3,2:58.0,,K. Bazemore makes 3-pt jump shot from 22 ft (assist by E. Brand),81,71
295,3,2:42.0,Turnover by Q. Acy (lost ball; steal by M. Scott),,81,71
296,3,2:37.0,,K. Bazemore makes 2-pt layup at rim (assist by M. Scott),81,73
297,3,2:15.0,S. Larkin misses 3-pt jump shot from 25 ft,,81,73
298,3,2:14.0,,Defensive rebound by K. Bazemore,81,73
299,3,1:59.0,,D. Carroll misses 3-pt jump shot from 23 ft,81,73
300,3,1:57.0,Defensive rebound by C. Aldrich,,81,73
301,3,1:40.0,Turnover by C. Early (bad pass; steal by M. Scott),,81,73
302,3,1:36.0,,Turnover by D. Carroll (lost ball; steal by S. Larkin),81,73
303,3,1:21.0,T. Hardaway misses 3-pt jump shot from 24 ft,,81,73
304,3,1:18.0,Offensive rebound by C. Early,,81,73
305,3,1:17.0,Shooting block foul by D. Carroll (drawn by C. Early),,81,73
306,3,1:17.0,,Atlanta full timeout,81,73
307,3,1:17.0,,K. Korver enters the game for D. Carroll,81,73
308,3,1:17.0,,S. Mack enters the game for J. Teague,81,73
309,3,1:17.0,L. Galloway enters the game for S. Larkin,,81,73
310,3,1:17.0,C. Early makes free throw 1 of 2,,82,73
311,3,1:17.0,C. Early makes free throw 2 of 2,,83,73
312,3,1:07.0,,K. Korver makes 3-pt jump shot from 24 ft (assist by M. Scott),83,76
313,3,0:47.0,Turnover by C. Aldrich (bad pass; steal by M. Scott),,83,76
314,3,0:31.0,,S. Mack makes 2-pt jump shot from 14 ft,83,78
315,3,0:16.0,C. Early misses 2-pt jump shot from 21 ft,,83,78
316,3,0:14.0,,Defensive rebound by K. Bazemore,83,78
317,3,0:01.0,,M. Scott misses 3-pt jump shot from 25 ft (block by Q. Acy),83,78
318,3,0:01.0,Defensive rebound by C. Aldrich,,83,78
319,4,11:38.0,Q. Acy makes 2-pt jump shot from 21 ft (assist by L. Galloway),,85,78
320,4,11:29.0,,K. Korver makes 3-pt jump shot from 24 ft (assist by S. Mack),85,81
321,4,11:29.0,,Shooting foul by L. Thomas (drawn by K. Korver),85,81
322,4,11:29.0,,K. Korver makes free throw 1 of 1,85,82
323,4,11:18.0,Personal foul by K. Bazemore (drawn by T. Hardaway),,85,82
324,4,11:11.0,J. Smith makes 2-pt jump shot from 18 ft (assist by Q. Acy),,87,82
325,4,11:01.0,,Personal foul by L. Thomas (drawn by S. Mack),87,82
326,4,11:01.0,,M. Muscala enters the game for M. Scott,87,82
327,4,10:53.0,,K. Korver misses 3-pt jump shot from 25 ft,87,82
328,4,10:50.0,Defensive rebound by J. Smith,,87,82
329,4,10:33.0,T. Hardaway misses 2-pt jump shot from 9 ft,,87,82
330,4,10:31.0,,Defensive rebound by K. Bazemore,87,82
331,4,10:27.0,,A. Horford makes 2-pt jump shot from 14 ft (assist by K. Bazemore),87,84
332,4,10:01.0,T. Hardaway misses 3-pt jump shot from 27 ft,,87,84
333,4,10:01.0,Offensive rebound by Team,,87,84
334,4,10:01.0,Turnover by Team (3 sec),,87,84
335,4,9:48.0,,S. Mack makes 3-pt jump shot from 24 ft (assist by K. Korver),87,87
336,4,9:28.0,L. Galloway makes 3-pt jump shot from 24 ft (assist by Q. Acy),,90,87
337,4,9:12.0,,M. Muscala misses 2-pt hook shot from 1 ft,90,87
338,4,9:09.0,Defensive rebound by J. Smith,,90,87
339,4,8:55.0,L. Thomas makes 3-pt jump shot from 23 ft (assist by J. Smith),,93,87
340,4,8:40.0,,Turnover by S. Mack (bad pass; steal by L. Galloway),93,87
341,4,8:30.0,L. Galloway makes 3-pt jump shot from 25 ft (assist by T. Hardaway),,96,87
342,4,8:29.0,,Atlanta full timeout,96,87
343,4,8:19.0,,K. Bazemore misses 3-pt jump shot from 22 ft,96,87
344,4,8:15.0,,Offensive rebound by K. Korver,96,87
345,4,8:01.0,,S. Mack misses 2-pt jump shot from 15 ft,96,87
346,4,8:00.0,Defensive rebound by J. Smith,,96,87
347,4,7:44.0,L. Thomas misses 2-pt jump shot from 16 ft,,96,87
348,4,7:43.0,,Defensive rebound by K. Bazemore,96,87
349,4,7:35.0,,K. Korver makes 3-pt jump shot from 25 ft (assist by S. Mack),96,90
350,4,7:17.0,L. Galloway makes 2-pt jump shot from 3 ft (assist by J. Smith),,98,90
351,4,6:57.0,,A. Horford misses 2-pt jump shot from 6 ft,98,90
352,4,6:55.0,Defensive rebound by L. Galloway,,98,90
353,4,6:44.0,T. Hardaway makes 2-pt jump shot from 17 ft (assist by L. Galloway),,100,90
354,4,6:23.0,,Shooting foul by T. Hardaway (drawn by K. Bazemore),100,90
355,4,6:23.0,,K. Bazemore makes free throw 1 of 2,100,91
356,4,6:23.0,S. Larkin enters the game for T. Hardaway,,100,91
357,4,6:23.0,,J. Teague enters the game for A. Horford,100,91
358,4,6:23.0,,D. Carroll enters the game for K. Korver,100,91
359,4,6:23.0,,M. Scott enters the game for S. Mack,100,91
360,4,6:23.0,T. Hardaway enters the game for L. Thomas,,100,91
361,4,6:23.0,,K. Bazemore makes free throw 2 of 2,100,92
362,4,5:58.0,J. Smith misses 2-pt jump shot from 13 ft,,100,92
363,4,5:58.0,,Defensive rebound by M. Scott,100,92
364,4,5:58.0,,Personal foul by J. Smith (drawn by M. Scott),100,92
365,4,5:58.0,Official timeout,,100,92
366,4,5:58.0,,S. Mack enters the game for K. Bazemore,100,92
367,4,5:58.0,,E. Brand enters the game for M. Scott,100,92
368,4,5:44.0,,S. Mack misses 3-pt jump shot from 25 ft,100,92
369,4,5:42.0,,Offensive rebound by Team,100,92
370,4,5:30.0,,E. Brand misses 2-pt jump shot from 9 ft,100,92
371,4,5:30.0,Defensive rebound by Team,,100,92
372,4,5:30.0,,Loose ball foul by M. Muscala (drawn by J. Smith),100,92
373,4,5:18.0,J. Smith misses 2-pt jump shot from 20 ft,,100,92
374,4,5:16.0,,Defensive rebound by M. Muscala,100,92
375,4,5:05.0,,S. Mack makes 3-pt jump shot from 23 ft (assist by J. Teague),100,95
376,4,4:42.0,S. Larkin makes 2-pt jump shot from 21 ft,,102,95
377,4,4:15.0,,D. Carroll makes 3-pt jump shot from 24 ft (assist by J. Teague),102,98
378,4,3:57.0,Turnover by S. Larkin (bad pass; steal by D. Carroll),,102,98
379,4,3:57.0,,Personal foul by Q. Acy (drawn by D. Carroll),102,98
380,4,3:57.0,,D. Carroll misses free throw 1 of 2,102,98
381,4,3:57.0,,Offensive rebound by Team,102,98
