,QUARTER,TIME_REMAINING,UTAH_ACTION,LA LAKERS_ACTION,UTAH_SCORE,LA LAKERS_SCORE
70,1,3:07.0,,J. Brown enters the game for J. Clarkson,15,12
71,1,2:57.0,Violation by T. Booker (kicked ball),,15,12
72,1,2:57.0,Utah full timeout,,15,12
73,1,2:57.0,E. Millsap enters the game for G. Hayward,,15,12
74,1,2:45.0,,E. Davis makes 2-pt layup at rim (assist by J. Lin),15,14
75,1,2:24.0,Personal foul by C. Boozer (drawn by R. Gobert),,15,14
76,1,2:24.0,,R. Kelly enters the game for W. Johnson,15,14
77,1,2:15.0,J. Ingles misses 3-pt jump shot from 24 ft,,15,14
78,1,2:12.0,,Defensive rebound by E. Davis,15,14
79,1,1:59.0,,J. Lin makes 2-pt jump shot from 5 ft,15,16
80,1,1:35.0,T. Burke makes 2-pt layup from 1 ft (assist by T. Booker),,17,16
81,1,1:21.0,,C. Boozer misses 2-pt jump shot from 18 ft,17,16
82,1,1:20.0,,Offensive rebound by E. Davis,17,16
83,1,1:11.0,,Turnover by J. Lin (bad pass; steal by R. Gobert),17,16
84,1,1:06.0,Shooting foul by J. Brown (drawn by T. Booker),,17,16
85,1,1:06.0,T. Booker misses free throw 1 of 2,,17,16
86,1,1:06.0,Offensive rebound by Team,,17,16
87,1,1:06.0,J. Cooley enters the game for R. Gobert,,17,16
88,1,1:06.0,T. Booker makes free throw 2 of 2,,18,16
89,1,0:57.0,,Personal foul by J. Cooley (drawn by C. Boozer),18,16
90,1,0:50.0,,J. Lin misses 2-pt layup at rim,18,16
91,1,0:49.0,,Offensive rebound by E. Davis,18,16
92,1,0:44.0,,Turnover by R. Kelly (lost ball; steal by J. Cooley),18,16
93,1,0:34.0,E. Millsap misses 3-pt jump shot from 22 ft,,18,16
94,1,0:32.0,,Defensive rebound by C. Boozer,18,16
95,1,0:07.0,,J. Lin misses 2-pt jump shot from 19 ft,18,16
96,1,0:05.0,Defensive rebound by E. Millsap,,18,16
97,1,0:03.0,T. Burke misses 3-pt jump shot from 26 ft,,18,16
98,1,0:00.0,,Defensive rebound by R. Kelly,18,16
99,2,11:46.0,,R. Kelly misses 2-pt jump shot from 13 ft,18,16
100,2,11:45.0,Defensive rebound by E. Millsap,,18,16
101,2,11:31.0,T. Burke makes 3-pt jump shot from 24 ft (assist by T. Booker),,21,16
102,2,11:03.0,,J. Brown makes 3-pt jump shot from 26 ft (assist by C. Boozer),21,19
103,2,10:48.0,T. Burke makes 3-pt jump shot from 24 ft (assist by T. Booker),,24,19
104,2,10:35.0,,Offensive foul by C. Boozer (drawn by J. Cooley),24,19
105,2,10:35.0,,Turnover by C. Boozer (offensive foul),24,19
106,2,10:35.0,,Violation by Team (delay of game),24,19
107,2,10:24.0,Offensive foul by J. Cooley (drawn by J. Lin),,24,19
108,2,10:24.0,Turnover by J. Cooley (offensive foul),,24,19
109,2,10:13.0,,Turnover by C. Boozer (lost ball; steal by J. Cooley),24,19
110,2,10:00.0,Turnover by T. Burke (lost ball; steal by J. Lin),,24,19
111,2,9:54.0,,C. Boozer makes 2-pt layup from 1 ft,24,21
112,2,9:31.0,T. Booker makes 2-pt layup from 2 ft (assist by J. Ingles),,26,21
113,2,9:17.0,,Shooting foul by T. Booker (drawn by E. Davis),26,21
114,2,9:17.0,,E. Davis misses free throw 1 of 2,26,21
115,2,9:17.0,,Offensive rebound by Team,26,21
116,2,9:17.0,D. Favors enters the game for J. Cooley,,26,21
117,2,9:17.0,,E. Davis misses free throw 2 of 2,26,21
118,2,9:14.0,Defensive rebound by T. Booker,,26,21
119,2,9:01.0,T. Burke makes 2-pt jump shot from 16 ft,,28,21
120,2,8:43.0,,Shooting foul by E. Millsap (drawn by J. Brown),28,21
121,2,8:43.0,Official timeout,,28,21
122,2,8:43.0,R. Hood enters the game for J. Ingles,,28,21
123,2,8:43.0,,J. Brown makes free throw 1 of 2,28,22
124,2,8:43.0,,J. Brown misses free throw 2 of 2,28,22
125,2,8:41.0,Defensive rebound by T. Booker,,28,22
126,2,8:18.0,T. Burke makes 3-pt jump shot from 26 ft (assist by E. Millsap),,31,22
127,2,8:03.0,,Personal foul by T. Burke (drawn by J. Lin),31,22
128,2,8:03.0,,T. Black enters the game for C. Boozer,31,22
129,2,7:54.0,,J. Lin misses 2-pt jump shot from 9 ft,31,22
130,2,7:53.0,Defensive rebound by T. Booker,,31,22
131,2,7:41.0,T. Booker misses 2-pt jump shot from 5 ft,,31,22
132,2,7:39.0,,Defensive rebound by T. Black,31,22
133,2,7:20.0,,R. Kelly misses 2-pt jump shot from 15 ft (block by E. Millsap),31,22
134,2,7:20.0,,Offensive rebound by Team,31,22
135,2,7:17.0,,J. Brown misses 2-pt jump shot from 22 ft,31,22
136,2,7:15.0,Defensive rebound by T. Burke,,31,22
137,2,6:55.0,Turnover by E. Millsap (traveling),,31,22
138,2,6:45.0,,Turnover by J. Brown (bad pass; steal by D. Favors),31,22
139,2,6:22.0,Turnover by T. Burke (lost ball; steal by R. Kelly),,31,22
140,2,6:18.0,,W. Ellington enters the game for J. Brown,31,22
141,2,6:10.0,,T. Black misses 2-pt layup from 2 ft,31,22
142,2,6:07.0,,Offensive rebound by E. Davis,31,22
143,2,6:07.0,,E. Davis makes 2-pt tip-in from 1 ft,31,24
144,2,5:52.0,Shooting foul by T. Black (drawn by D. Favors),,31,24
145,2,5:52.0,,LA Lakers full timeout,31,24
146,2,5:52.0,,J. Hill enters the game for E. Davis,31,24
147,2,5:52.0,R. Gobert enters the game for T. Booker,,31,24
148,2,5:52.0,D. Exum enters the game for T. Burke,,31,24
149,2,5:52.0,G. Hayward enters the game for E. Millsap,,31,24
150,2,5:52.0,D. Favors makes free throw 1 of 2,,32,24
151,2,5:52.0,D. Favors misses free throw 2 of 2,,32,24
152,2,5:50.0,,Defensive rebound by J. Hill,32,24
153,2,5:31.0,,R. Kelly misses 2-pt layup from 1 ft,32,24
154,2,5:30.0,,Offensive rebound by T. Black,32,24
155,2,5:30.0,,T. Black makes 2-pt dunk at rim,32,26
156,2,5:10.0,R. Hood misses 2-pt jump shot from 15 ft,,32,26
157,2,5:08.0,,Defensive rebound by J. Lin,32,26
158,2,5:01.0,,Shooting foul by D. Favors (drawn by T. Black),32,26
159,2,5:01.0,,T. Black makes free throw 1 of 2,32,27
160,2,5:01.0,,J. Clarkson enters the game for R. Kelly,32,27
161,2,5:01.0,,W. Johnson enters the game for J. Lin,32,27
162,2,5:01.0,,T. Black misses free throw 2 of 2,32,27
163,2,5:00.0,Defensive rebound by R. Hood,,32,27
164,2,4:38.0,D. Favors misses 2-pt jump shot from 17 ft,,32,27
165,2,4:36.0,,Defensive rebound by W. Ellington,32,27
166,2,4:24.0,,W. Johnson misses 2-pt jump shot from 22 ft,32,27
167,2,4:23.0,Defensive rebound by D. Favors,,32,27
168,2,4:06.0,R. Hood misses 3-pt jump shot from 25 ft,,32,27
169,2,4:04.0,,Defensive rebound by J. Clarkson,32,27
170,2,4:00.0,,W. Ellington makes 2-pt layup from 1 ft (assist by J. Clarkson),32,29
171,2,3:37.0,D. Exum misses 3-pt jump shot from 22 ft,,32,29
172,2,3:36.0,,Defensive rebound by T. Black,32,29
173,2,3:26.0,,J. Hill misses 3-pt jump shot from 23 ft,32,29
174,2,3:24.0,Defensive rebound by D. Exum,,32,29
175,2,3:00.0,R. Hood misses 2-pt layup from 2 ft,,32,29
176,2,2:58.0,,Defensive rebound by T. Black,32,29
177,2,2:52.0,,W. Ellington misses 3-pt jump shot from 25 ft,32,29
178,2,2:48.0,Defensive rebound by R. Gobert,,32,29
179,2,2:43.0,Utah full timeout,,32,29
180,2,2:43.0,J. Ingles enters the game for R. Hood,,32,29
181,2,2:43.0,T. Burke enters the game for D. Exum,,32,29
182,2,2:24.0,D. Favors misses 2-pt jump shot from 7 ft,,32,29
183,2,2:22.0,,Defensive rebound by T. Black,32,29
184,2,2:09.0,,Shooting foul by D. Favors (drawn by J. Hill),32,29
185,2,2:09.0,,J. Hill misses free throw 1 of 2,32,29
186,2,2:09.0,,Offensive rebound by Team,32,29
187,2,2:09.0,J. Cooley enters the game for D. Favors,,32,29
188,2,2:09.0,,J. Hill makes free throw 2 of 2,32,30
189,2,1:44.0,G. Hayward misses 2-pt hook shot from 5 ft,,32,30
190,2,1:42.0,,Defensive rebound by T. Black,32,30
191,2,1:33.0,,W. Johnson makes 2-pt dunk at rim (assist by T. Black),32,32
192,2,1:26.0,Utah full timeout,,32,32
193,2,1:26.0,T. Booker enters the game for J. Cooley,,32,32
194,2,1:20.0,T. Burke misses 3-pt jump shot from 24 ft,,32,32
195,2,1:19.0,,Defensive rebound by W. Johnson,32,32
196,2,1:00.0,,J. Clarkson makes 2-pt layup from 1 ft,32,34
197,2,0:38.0,Shooting foul by J. Hill (drawn by G. Hayward),,32,34
198,2,0:38.0,G. Hayward makes free throw 1 of 2,,33,34
199,2,0:38.0,G. Hayward misses free throw 2 of 2,,33,34
200,2,0:37.0,,Defensive rebound by J. Hill,33,34
201,2,0:22.0,,W. Johnson makes 2-pt dunk at rim (assist by J. Clarkson),33,36
202,2,0:01.0,J. Ingles misses 3-pt jump shot from 24 ft,,33,36
203,2,0:00.0,Offensive rebound by Team,,33,36
204,3,11:38.0,,W. Johnson misses 3-pt jump shot from 24 ft,33,36
205,3,11:37.0,Defensive rebound by R. Gobert,,33,36
206,3,11:13.0,D. Favors misses 2-pt jump shot from 15 ft,,33,36
207,3,11:12.0,Offensive rebound by Team,,33,36
208,3,11:12.0,Turnover by Team (shot clock),,33,36
209,3,10:57.0,,W. Johnson misses 2-pt jump shot from 13 ft,33,36
210,3,10:55.0,Defensive rebound by D. Favors,,33,36
211,3,10:42.0,Shooting foul by T. Black (drawn by R. Hood),,33,36
212,3,10:42.0,R. Hood makes free throw 1 of 2,,34,36
213,3,10:42.0,R. Hood makes free throw 2 of 2,,35,36
214,3,10:22.0,,W. Johnson misses 2-pt jump shot from 17 ft,35,36
215,3,10:20.0,Defensive rebound by D. Favors,,35,36
216,3,10:12.0,D. Favors makes 2-pt layup from 2 ft (assist by R. Hood),,37,36
217,3,9:48.0,,J. Hill misses 2-pt hook shot from 4 ft,37,36
218,3,9:47.0,Defensive rebound by G. Hayward,,37,36
219,3,9:26.0,D. Favors misses 2-pt jump shot from 12 ft,,37,36
220,3,9:26.0,Offensive rebound by Team,,37,36
221,3,9:16.0,D. Favors misses 2-pt layup from 2 ft (block by J. Hill),,37,36
222,3,9:14.0,,Defensive rebound by J. Clarkson,37,36
223,3,9:09.0,,T. Black makes 2-pt dunk at rim (assist by J. Clarkson),37,38
224,3,8:39.0,G. Hayward misses 3-pt jump shot from 24 ft,,37,38
225,3,8:38.0,,Defensive rebound by J. Hill,37,38
226,3,8:19.0,,Turnover by J. Clarkson (lost ball; steal by D. Exum),37,38
227,3,8:14.0,D. Favors makes 2-pt layup at rim (assist by D. Exum),,39,38
228,3,7:58.0,,T. Black misses 2-pt dunk at rim,39,38
229,3,7:56.0,,Offensive rebound by J. Hill,39,38
230,3,7:56.0,,Shooting foul by D. Favors (drawn by J. Hill),39,38
231,3,7:56.0,,J. Hill misses free throw 1 of 2,39,38
232,3,7:56.0,,Offensive rebound by Team,39,38
233,3,7:56.0,,J. Hill makes free throw 2 of 2,39,39
234,3,7:44.0,Turnover by D. Exum (bad pass; steal by J. Hill),,39,39
235,3,7:38.0,,T. Black makes 2-pt dunk at rim (assist by J. Clarkson),39,41
236,3,7:27.0,Personal block foul by J. Hill (drawn by D. Favors),,39,41
237,3,7:27.0,T. Booker enters the game for D. Favors,,39,41
238,3,7:18.0,R. Hood misses 2-pt jump shot from 19 ft,,39,41
239,3,7:17.0,,Defensive rebound by W. Johnson,39,41
240,3,7:11.0,,J. Hill misses 2-pt jump shot from 17 ft,39,41
241,3,7:08.0,Defensive rebound by D. Exum,,39,41
242,3,7:02.0,Turnover by G. Hayward (discontinued dribble),,39,41
243,3,6:46.0,,W. Johnson makes 2-pt layup from 2 ft,39,43
244,3,6:31.0,R. Hood misses 3-pt jump shot from 24 ft,,39,43
245,3,6:30.0,,Defensive rebound by W. Ellington,39,43
246,3,6:16.0,,T. Black misses 2-pt layup from 2 ft (block by R. Gobert),39,43
247,3,6:11.0,Defensive rebound by D. Exum,,39,43
248,3,6:08.0,Turnover by D. Exum (bad pass; steal by J. Hill),,39,43
249,3,5:49.0,,J. Clarkson misses 2-pt jump shot from 19 ft,39,43
250,3,5:48.0,Defensive rebound by G. Hayward,,39,43
251,3,5:30.0,G. Hayward makes 2-pt jump shot from 19 ft,,41,43
252,3,5:14.0,,W. Ellington makes 2-pt jump shot from 19 ft (assist by J. Clarkson),41,45
253,3,4:57.0,T. Booker makes 2-pt layup from 1 ft (assist by G. Hayward),,43,45
254,3,4:42.0,,W. Ellington misses 3-pt jump shot from 25 ft,43,45
255,3,4:41.0,Defensive rebound by R. Gobert,,43,45
256,3,4:24.0,D. Exum misses 3-pt jump shot from 24 ft,,43,45
257,3,4:23.0,,Defensive rebound by J. Hill,43,45
258,3,4:18.0,,Shooting foul by R. Hood (drawn by W. Johnson),43,45
259,3,4:18.0,,LA Lakers full timeout,43,45
260,3,4:18.0,T. Burke enters the game for R. Hood,,43,45
261,3,4:18.0,E. Millsap enters the game for D. Exum,,43,45
262,3,4:18.0,,C. Boozer enters the game for J. Hill,43,45
263,3,4:18.0,,J. Lin enters the game for W. Ellington,43,45
264,3,4:18.0,,W. Johnson makes free throw 1 of 2,43,46
265,3,4:18.0,,W. Johnson misses free throw 2 of 2,43,46
266,3,4:16.0,Defensive rebound by G. Hayward,,43,46
267,3,3:52.0,G. Hayward makes 2-pt jump shot from 12 ft,,45,46
268,3,3:25.0,,C. Boozer makes 2-pt jump shot from 11 ft (assist by J. Clarkson),45,48
269,3,3:10.0,E. Millsap makes 3-pt jump shot from 24 ft (assist by T. Booker),,48,48
270,3,2:50.0,,J. Lin misses 2-pt layup from 1 ft,48,48
271,3,2:49.0,Defensive rebound by T. Burke,,48,48
272,3,2:32.0,T. Booker makes 3-pt jump shot from 25 ft (assist by G. Hayward),,51,48
273,3,2:18.0,,C. Boozer makes 2-pt jump shot from 16 ft (assist by J. Clarkson),51,50
274,3,1:56.0,Shooting foul by W. Johnson (drawn by G. Hayward),,51,50
275,3,1:56.0,Utah full timeout,,51,50
276,3,1:56.0,,E. Davis enters the game for T. Black,51,50
277,3,1:56.0,,J. Brown enters the game for J. Clarkson,51,50
278,3,1:56.0,D. Favors enters the game for R. Gobert,,51,50
279,3,1:56.0,G. Hayward makes free throw 1 of 2,,52,50
280,3,1:56.0,G. Hayward makes free throw 2 of 2,,53,50
281,3,1:43.0,,C. Boozer misses 2-pt layup at rim (block by T. Booker),53,50
282,3,1:43.0,,Offensive rebound by Team,53,50
283,3,1:38.0,,E. Davis makes 2-pt dunk at rim (assist by C. Boozer),53,52
284,3,1:37.0,,Technical foul by E. Davis,53,52
285,3,1:37.0,G. Hayward misses technical free throw,,53,52
286,3,1:37.0,Offensive rebound by Team,,53,52
287,3,1:23.0,Shooting foul by E. Davis (drawn by T. Booker),,53,52
288,3,1:23.0,T. Booker makes free throw 1 of 2,,54,52
289,3,1:23.0,T. Booker makes free throw 2 of 2,,55,52
290,3,1:12.0,,Turnover by J. Lin (bad pass; steal by G. Hayward),55,52
291,3,1:11.0,G. Hayward makes 2-pt layup at rim,,57,52
292,3,1:11.0,Shooting foul by W. Johnson (drawn by G. Hayward),,57,52
293,3,1:11.0,G. Hayward makes free throw 1 of 1,,58,52
294,3,0:50.0,,W. Johnson makes 3-pt jump shot from 23 ft (assist by J. Lin),58,55
295,3,0:30.0,G. Hayward misses 3-pt jump shot from 25 ft,,58,55
296,3,0:28.0,Offensive rebound by T. Booker,,58,55
297,3,0:28.0,T. Booker misses 2-pt layup from 1 ft (block by E. Davis),,58,55
298,3,0:23.0,,Defensive rebound by E. Davis,58,55
299,3,0:04.0,,Turnover by Team (shot clock),58,55
300,3,0:00.0,D. Favors misses 3-pt jump shot from 25 ft,,58,55
301,3,0:00.0,Offensive rebound by Team,,58,55
302,4,11:44.0,Turnover by J. Ingles (traveling),,58,55
303,4,11:27.0,,C. Boozer misses 2-pt jump shot from 4 ft,58,55
304,4,11:25.0,Defensive rebound by E. Millsap,,58,55
305,4,11:14.0,D. Favors makes 2-pt layup from 1 ft (assist by T. Burke),,60,55
306,4,10:46.0,,R. Kelly makes 2-pt jump shot from 22 ft (assist by C. Boozer),60,57
307,4,10:25.0,T. Burke misses 2-pt jump shot from 19 ft,,60,57
308,4,10:23.0,,Defensive rebound by E. Davis,60,57
309,4,10:11.0,,Turnover by C. Boozer (offensive goaltending),60,57
310,4,9:53.0,J. Ingles makes 3-pt jump shot from 23 ft (assist by T. Burke),,63,57
311,4,9:38.0,,J. Lin misses 2-pt jump shot from 10 ft,63,57
312,4,9:36.0,Defensive rebound by J. Ingles,,63,57
313,4,9:22.0,J. Ingles misses 2-pt jump shot from 17 ft,,63,57
314,4,9:21.0,,Defensive rebound by J. Brown,63,57
315,4,9:13.0,,C. Boozer makes 2-pt layup from 1 ft (assist by R. Kelly),63,59
316,4,9:13.0,,Shooting foul by T. Booker (drawn by C. Boozer),63,59
317,4,9:13.0,R. Gobert enters the game for T. Booker,,63,59
318,4,9:13.0,,C. Boozer makes free throw 1 of 1,63,60
319,4,8:58.0,Personal foul by J. Lin (drawn by E. Millsap),,63,60
320,4,8:58.0,Official timeout,,63,60
321,4,8:45.0,D. Favors misses 2-pt jump shot from 6 ft,,63,60
322,4,8:43.0,,Defensive rebound by C. Boozer,63,60
323,4,8:43.0,,Personal foul by E. Millsap (drawn by C. Boozer),63,60
324,4,8:27.0,,J. Brown misses 2-pt layup from 2 ft (block by E. Millsap),63,60
325,4,8:27.0,,Offensive rebound by Team,63,60
326,4,8:20.0,,J. Lin misses 2-pt jump shot from 16 ft,63,60
327,4,8:19.0,,Offensive rebound by E. Davis,63,60
328,4,8:19.0,,E. Davis makes 2-pt tip-in from 1 ft,63,62
329,4,7:56.0,D. Favors misses 2-pt layup from 1 ft,,63,62
330,4,7:54.0,,Defensive rebound by J. Brown,63,62
331,4,7:43.0,,C. Boozer misses 2-pt jump shot from 10 ft,63,62
332,4,7:37.0,Defensive rebound by E. Millsap,,63,62
333,4,7:36.0,Personal foul by J. Lin (drawn by T. Burke),,63,62
334,4,7:36.0,G. Hayward enters the game for E. Millsap,,63,62
335,4,7:23.0,Shooting foul by E. Davis (drawn by D. Favors),,63,62
336,4,7:23.0,D. Favors makes free throw 1 of 2,,64,62
337,4,7:23.0,D. Exum enters the game for T. Burke,,64,62
338,4,7:23.0,D. Favors makes free throw 2 of 2,,65,62
339,4,7:06.0,,Personal foul by R. Gobert (drawn by J. Brown),65,62
340,4,7:06.0,,W. Johnson enters the game for R. Kelly,65,62
341,4,6:59.0,,W. Johnson makes 2-pt jump shot from 20 ft (assist by E. Davis),65,64
342,4,6:35.0,Turnover by D. Exum (bad pass; steal by E. Davis),,65,64
343,4,6:27.0,,J. Brown makes 3-pt jump shot from 23 ft (assist by J. Lin),65,67
344,4,6:18.0,Utah full timeout,,65,67
345,4,6:18.0,,J. Clarkson enters the game for J. Lin,65,67
346,4,6:18.0,R. Hood enters the game for J. Ingles,,65,67
347,4,6:15.0,G. Hayward makes 2-pt jump shot from 13 ft (assist by R. Hood),,67,67
348,4,6:15.0,Shooting foul by W. Johnson (drawn by G. Hayward),,67,67
349,4,6:15.0,G. Hayward makes free throw 1 of 1,,68,67
350,4,6:04.0,,E. Davis misses 2-pt layup from 1 ft (block by D. Favors),68,67
351,4,6:04.0,,Offensive rebound by Team,68,67
352,4,5:54.0,,J. Clarkson makes 2-pt jump shot from 6 ft,68,69
353,4,5:30.0,D. Exum misses 3-pt jump shot from 24 ft,,68,69
354,4,5:28.0,,Defensive rebound by E. Davis,68,69
355,4,5:04.0,,W. Johnson misses 2-pt jump shot from 20 ft,68,69
356,4,5:03.0,,Offensive rebound by Team,68,69
357,4,5:03.0,T. Burke enters the game for D. Exum,,68,69
358,4,5:03.0,E. Millsap enters the game for R. Hood,,68,69
359,4,5:03.0,,T. Black enters the game for C. Boozer,68,69
360,4,5:03.0,,J. Hill enters the game for E. Davis,68,69
361,4,4:41.0,,Turnover by J. Brown (lost ball; steal by E. Millsap),68,69
362,4,4:28.0,Turnover by D. Favors (lost ball; steal by J. Brown),,68,69
363,4,4:21.0,,Turnover by J. Hill (lost ball; steal by G. Hayward),68,69
364,4,4:15.0,D. Favors makes 2-pt dunk at rim (assist by E. Millsap),,70,69
365,4,3:53.0,,W. Ellington enters the game for J. Brown,70,69
366,4,3:48.0,,T. Black misses 2-pt layup from 2 ft,70,69
367,4,3:46.0,Defensive rebound by E. Millsap,,70,69
368,4,3:31.0,Shooting foul by W. Johnson (drawn by G. Hayward),,70,69
369,4,3:31.0,G. Hayward makes free throw 1 of 2,,71,69
370,4,3:31.0,G. Hayward makes free throw 2 of 2,,72,69
371,4,3:10.0,,Personal foul by E. Millsap (drawn by J. Clarkson),72,69
372,4,3:02.0,,J. Clarkson misses 2-pt jump shot from 20 ft,72,69
373,4,3:00.0,Defensive rebound by R. Gobert,,72,69
374,4,2:45.0,G. Hayward misses 2-pt layup from 1 ft,,72,69
375,4,2:44.0,,Defensive rebound by J. Clarkson,72,69
376,4,2:44.0,,Personal take foul by D. Favors (drawn by J. Clarkson),72,69
377,4,2:44.0,,LA Lakers full timeout,72,69
378,4,2:44.0,,J. Clarkson makes free throw 1 of 2,72,70
379,4,2:44.0,,J. Clarkson makes free throw 2 of 2,72,71
380,4,2:30.0,T. Burke makes 2-pt layup from 1 ft,,74,71
381,4,2:06.0,,J. Clarkson misses 3-pt jump shot from 26 ft,74,71
382,4,2:05.0,Defensive rebound by Team,,74,71
383,4,1:45.0,T. Burke makes 2-pt jump shot from 8 ft,,76,71
384,4,1:40.0,,LA Lakers full timeout,76,71
385,4,1:28.0,,Turnover by J. Hill (lost ball; steal by G. Hayward),76,71
386,4,1:12.0,T. Burke misses 3-pt jump shot from 24 ft,,76,71
387,4,1:11.0,,Defensive rebound by J. Hill,76,71
388,4,1:09.0,,Turnover by J. Hill (bad pass),76,71
389,4,1:00.0,Personal foul by W. Johnson (drawn by G. Hayward),,76,71
390,4,1:00.0,G. Hayward makes free throw 1 of 2,,77,71
391,4,1:00.0,G. Hayward makes free throw 2 of 2,,78,71
392,4,1:00.0,,LA Lakers full timeout,78,71
393,4,0:48.0,,W. Ellington misses 3-pt jump shot from 25 ft,78,71
394,4,0:46.0,Defensive rebound by D. Favors,,78,71
395,4,0:43.0,Personal foul by W. Johnson (drawn by E. Millsap),,78,71
